,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p115,0.4,35.6,55.5,71.7,94.2,170.3,261.2,398.1,599.9,894.1,1301.5,1379.1,1405.2,1409.8,1416.2,1424.1,1432.2,1443.2,1456.4,1471.7,1491.5
p116,0,0,20.8,33.8,46.8,54.5,66.6,87.4,115.8,160,227.1,299.6,369.4,404.8,440.7,478.1,517.2,560.8,604.5,646.4,693.4
p117,0,0,4.4,6.9,9,10.3,12.9,17.6,24.8,35.9,56.2,81.6,111.4,135.7,162.3,191,221.4,254.3,288.1,321,356.1
p118,0,0,1.8,4,7.8,15.1,29.9,58.2,102.2,175.6,293.9,394.1,482.1,495.1,510.8,529.1,552.5,580.1,605.8,623.9,661.4
p119,0.1,4.1,8.8,10.1,12.5,22.2,33.5,49.9,74.7,111.8,164.8,176.2,180,181.3,183.3,185.5,187.6,189.7,191.7,194.6,198.1
p12,0.4,14.2,28.5,69.6,88.7,94.7,103.7,120.5,142.5,177.2,230.8,285.5,320,327.1,333.3,341.4,346,355.9,374.7,391.7,411.6
p120,0.3,2.9,4.5,5.3,6.7,13,20.9,30.7,42.5,60.4,86.4,94.7,97.8,98.6,100,101.5,103.4,104.6,106.9,109.1,111.2
p121,0,8.3,28.7,79.7,112.3,114.3,126.9,153.6,187.7,209.1,250.2,279.7,293.6,293.9,294.5,295.7,297.2,299.4,301.8,304.5,308.9
p122,2.4,132,154.3,192.6,282.1,460,746.4,1233.4,1957.4,2997.1,4444,4826.3,4969,4986.1,5005.6,5028.1,5055.5,5096,5142.7,5194,5279.5
p123,0,75.5,173,556.5,836.3,918.2,1086.6,1357.6,1674.4,1893.5,2254.5,2529.5,2666.5,2667,2669.8,2674.3,2680.7,2690.5,2705.3,2724.7,2772.1
p124,0,0,0,0.1,0.2,0.3,0.9,2.2,4.7,9.6,16.8,20.8,24,24.2,24.4,24.9,25.8,26.9,27.2,28.4,30.1
p125,0.9,17.6,27.6,62.2,92.4,107.1,138.5,196.2,271,366.7,449.2,512.8,543.1,548.2,552.5,556.8,569.5,585.4,590.9,605.2,625.2
p126,4.6,816.9,1210.6,1625.2,2169.9,2355,2615.6,3054,3557.9,4163.7,4871.2,5094.4,5191.2,5199.3,5213.5,5235.4,5265,5303.4,5349.4,5403.1,5485.9
p127,3.3,107.9,273.4,651.9,1126.4,1183.8,1261.1,1428.6,1625.4,1905.7,2358.8,2671.2,2877.9,2916,2968.6,3117.4,3321.4,3562,3859.5,4164.7,4261.9
p128,7.2,16,61.3,198.8,373.2,479.7,550.1,661.1,796,999,1284.3,1520.6,1671.3,1683.2,1701.6,1765.8,1842.9,1924.5,2009.6,2086.5,2109.7
p129,0.2,8.9,26,101.1,137.7,146.2,161,187.2,217.6,255.3,300.5,321.3,337.2,346.5,356.4,367.4,379.5,392.6,403.1,414.7,431
p13,0.5,29.7,54.7,186.7,274.8,320.4,379.9,473.7,591.3,719,874.3,1016,1101.2,1121.3,1137.3,1157.7,1170.2,1195.3,1235.1,1270.9,1301
p130,0,0,5.2,52.2,85.5,123.7,161.4,219.1,285.3,363,465.1,544.7,599.2,612.2,626.3,642.1,660.6,684.4,693.8,711.3,753.8
p131,2.9,178.4,681.6,1491.9,2384.9,2557.4,2805,3099.8,3370,3634.1,3963.2,4213.3,4361.5,4376,4393.9,4419.7,4453.1,4501.5,4560.4,4626.2,4689.8
p132,1.4,36.6,115.2,309.2,515.6,596,728.2,873,1037.2,1215.8,1436.8,1593.4,1688.6,1707,1725,1746.1,1767.1,1801.1,1844.5,1893.5,1942.3
p133,0,0,0.1,10.3,94.8,122.3,169.7,229.4,278.1,317.7,412.5,453.2,453.3,454.3,455.7,457.8,459.5,463.7,470.1,480.3,490.9
p134,1.4,5.6,25.2,40.7,55.8,69.8,92,126.1,169.1,223.1,289.4,363.9,416.9,456.2,497.5,538.6,578.7,618.3,651.3,683.4,721.2
p14,0,0,0.1,0.7,2.2,3.4,9.7,23.5,53.5,98.1,143,157.9,162,163.3,164.8,166.4,167.9,169.9,171.7,173.9,176.8
p15,0,0,0.4,3.7,19.2,38.8,83.3,139.7,209.7,285.6,374.4,430.3,444.6,444.8,445.5,446.4,447.6,450,454.4,461.3,471.4
p16,0,0,0.2,1.8,8.7,17.5,38.7,65.3,98.9,136.8,182.3,214.5,224.9,225.8,227.3,229.4,230.8,233.1,236,241.1,248.2
p17,0,0,0.3,1.5,3.2,4.2,6.4,10.6,17.8,31,52.5,76.1,98.8,104.7,110.6,116.3,121.4,126.8,132.3,138.4,146.7
p18,0,0,0.3,1.9,4,4.8,6.4,9.6,15.3,27.7,46.5,69.5,91.8,95.7,100,104.6,108.5,113.3,117.8,123.1,129.7
p19,0,0,0,0,0.1,0.1,0.2,0.2,0.4,0.8,1.2,1.7,2.3,2.4,2.6,2.7,2.8,3,3.1,3.2,3.3
p2,0,3.6,7.9,17.6,28.5,37.8,77.4,145,231.4,326.4,517.6,700.1,725.1,736.6,746.5,755,763.6,775.3,786.6,790.2,798.5
p20,0,0,0.2,1,2.2,2.7,3.7,5.6,9.4,16.7,27.6,40.5,52.7,55.3,58.2,61,63.4,66.2,68.6,71.4,74.6
p21,0,0,0.1,0.5,1.2,1.7,3.2,5.5,8.6,12.2,17.3,21.6,25.8,30.1,35.1,40.6,46.4,52.6,59.6,67.2,75.3
p22,0,0,0,0,0.1,0.2,0.3,0.4,0.6,1,1.5,2,2.7,3.2,3.9,4.8,5.6,6.5,7.6,8.8,10.3
p23,0,0,0,0.1,0.3,0.4,0.7,1.4,2.1,3.1,4.6,6,7.5,8.8,10.5,12.4,14.6,17,20,23.4,27.2
p24,0,0,0.2,0.5,1.6,2.2,3.3,5.2,8,12.1,17.9,23.8,29.2,34.6,40.9,48.3,56.4,65.5,74.9,85,96.4
p25,0,0,16.7,155,295.2,338,400.7,484.9,563.5,665.6,813.2,939.1,991.1,1003.5,1017.8,1032.9,1045.9,1060.6,1076.4,1096.4,1121.5
p26,0,0,0.9,10.6,17.8,19.8,27.3,37.5,47.4,55.9,64.2,69.4,71.4,71.7,72.1,72.5,72.9,73.5,74.1,75,76.2
p27,0.4,12.7,21.7,39.7,62.8,63.7,67.4,77.3,89.4,106.4,126.9,139.9,147.2,147.6,148.2,149.1,150,151,152.1,153.6,155.4
p28,7.9,257.1,470.9,711.4,1016.5,1031.7,1089.8,1249,1459.1,1734.2,2053.1,2331.5,2527.8,2554.7,2584,2623.1,2661.8,2719.9,2793,2889.7,2994.2
p29,0,4,5,8.3,12.5,12.8,13.2,14.7,16.6,19.2,22.5,26,28.7,28.8,28.9,29.2,29.4,29.9,30.5,31.3,32.3
p3,0.1,1.8,4.8,11.4,19,26,44.4,79.3,121.8,168.5,280.8,396.5,420.1,430.3,436.6,443.4,448.7,458.9,466.7,468.2,473
p30,2.4,48.9,108.1,208.7,330.3,340.5,356.3,405.4,480.7,573.1,676.5,743.6,786.5,796.3,807.1,819.4,832.1,846.3,861.3,879.8,899.9
p31,0.7,21.4,41.6,68.3,107.8,150.6,221.2,333.5,486.2,683,837.5,967.9,1033.3,1048.2,1065.4,1083.7,1103,1123.2,1145,1169.4,1189.6
p32,0,0,6.2,10,13.7,15.3,18.4,24.1,31.8,43.1,57.4,67.2,74.2,75.3,76.2,77.2,78.1,79.3,80.6,81.9,84.7
p33,2.5,132.7,203.7,276.2,396.3,435.5,523.6,667.7,844.9,1065.1,1341.3,1577,1763.5,1809.7,1861.1,1916.4,1976.6,2039.6,2106.4,2175.4,2248.2
p34,0.9,34.2,88.7,119.9,172.6,189.5,215.1,262,320.7,397.6,498.7,597.5,677.5,709.1,739.4,769,797.3,826.3,856.1,886.3,917.4
p35,0,0,0.1,0.5,1.1,1.3,1.6,2.4,3.7,6.2,10.1,14.7,19.1,19.8,20.5,21.3,21.9,22.8,23.2,24.9,26.2
p36,0,0,11.8,18.9,25.6,28,32,39.4,49.1,62.7,83,100.7,112.8,113.1,113.6,114.1,114.8,115.7,116.6,119.4,122.1
p37,0,0,13.4,21.8,30.2,33.6,39.3,49.7,64,84.4,115.9,143.3,161.6,163.4,165.4,167.6,169.9,172.3,175,178.6,182.8
p38,0,0,19,30.7,42,46.9,55.4,71.1,93.8,130.4,191.3,247.3,288.7,295.3,302,308.9,315.9,323.9,330.3,346,359.9
p39,0,0,2.3,3.7,5.1,5.5,6.2,7.6,9.6,12.8,18.2,23.6,28.3,31.6,34.6,37.6,40.3,43.5,45.4,49,52.1
p4,0.1,0.4,2,3.3,5.9,10.2,18.7,44.5,95.1,152.8,201.5,224.3,231.6,240.2,244.7,250.6,255.3,261.7,269.3,272,278.4
p40,0,0,8.7,14.1,19.5,21.1,24.1,29.8,37.9,53.9,79.1,105.9,132.9,154.3,175.2,196.2,217,240.2,256.4,285.6,309
p41,0,0,14.3,22.9,31.3,33.6,37.1,44,54.5,73.4,107.7,145,184.1,214.7,247.3,281.6,317,357.7,388.2,438.6,481.6
p42,0,0,0.4,1.8,12,13.9,17.7,25.3,37.8,57.9,89.7,121.7,133.9,136.8,138.9,140.9,143.1,145.1,146.7,150.1,152.8
p43,0,0,15.9,80.9,590,617.7,674.4,810.5,1020.8,1354.4,1876.3,2476.8,2624.5,2645.4,2665.5,2684.3,2704.1,2725.7,2741.9,2785.8,2816.3
p44,0,0,0.5,2.5,18,19.9,23.5,30.3,39.9,53.4,71.5,87.6,91.2,92.4,93.5,94.8,96.5,98.2,99.3,102.2,104.3
p45,0,0,4.6,9.2,18.5,19.7,22.1,27.2,34.5,46.1,65.8,89.2,115.7,141,168.4,197.9,228.8,260.6,288.5,307.4,325.2
p46,0,2.1,3.2,5,10.1,12.7,18.4,31,53.9,93.5,160.8,255.8,359.4,363.1,366.3,369.4,372.7,376.2,378.9,384.3,389.2
p47,0.1,5.7,20.6,28.9,39.9,45.9,57.5,76.8,102.6,137.2,170.7,199.9,217.5,227.4,238,248.9,259.4,270.7,282.2,297.2,310.3
p48,0,3,10.1,22.7,41,48,65.3,104.6,176.1,283.2,435.7,585.7,701.2,740,782.7,829,878.5,935.7,996.9,1093.2,1187.4
p49,0,0,0,0,0.1,0.2,1,2.8,6.5,12.3,20.3,25.6,29.7,32.3,34.6,36.9,38.6,40.8,42.7,46.8,49.4
p5,5.7,41.9,53.1,88.7,126.8,141.6,180,249.2,345.1,478.2,669.4,887.4,986.8,1014.3,1041.7,1068.9,1095.3,1121.9,1150.4,1184.2,1227.5
p50,0,0,0.4,1,4.4,11.2,31.6,83.5,183.4,356.9,608.9,899,1218.1,1444.5,1651.9,1834.3,1933.3,2108.1,2226.1,2454.6,2612.2
p51,0,0,0.1,0.3,1,3.6,12,33.4,75,145.9,259.1,376.6,500,582.3,656.7,721.6,759.8,824.9,870.2,947.9,1003.4
p52,0,0,3.7,5.3,6.8,7.1,7.6,8.9,11.1,15.5,22,27.4,32.3,36.9,41.4,46.3,51.6,56.7,61.9,69.6,75.9
p53,0,0,21.6,35.3,49,56,67.7,91,129.8,197,305,416,530.4,638.6,752.2,871.1,999.5,1131,1255.8,1414.9,1547
p54,0.1,2.8,28,38.7,51.4,56,63,76.1,95.4,131,190.5,255.2,323.6,386.5,453.6,522,591.5,663.8,722.2,802.5,877.4
p55,0,1.7,13.2,18,23.7,25.8,30.9,40,52.9,74.5,107.9,145.2,185.4,220.4,256.6,295.7,334.4,379.1,414.6,466.5,512.9
p56,0,0,0.3,0.9,3.6,8.1,23.4,73.3,194.6,324.5,507.3,605.1,630.9,640.4,648.8,659.2,665,681.2,694.1,719.4,737.4
p57,0.7,1.2,2.3,5.4,9.3,11.4,16.1,27.9,51.1,94.9,163.9,237.4,292.8,300.9,310.6,322.6,336.9,357,381.4,416.1,456.4
p58,3,3.3,29.4,72.9,92.2,164.5,518.4,908.2,1308.5,1772.8,2575.3,2983.5,3101.6,3192,3264.1,3333.8,3398.9,3470.1,3545.8,3638.6,3755.6
p59,0.2,1.2,2.3,9.5,16.3,22.3,36.3,69.5,127.5,213.9,324.1,418.8,488.9,504.4,521.2,539.9,559.9,582.9,609.8,647.8,691
p6,0.2,9.8,11.9,19.5,27.7,31.3,38.6,51.4,70.1,96.3,133.6,178.3,208.3,221.3,233.9,246.1,257.5,268,279.2,291.6,306.3
p60,0,0.4,1.6,3.9,7.4,9.6,14.8,24.9,41.1,64.3,96.1,122.9,140.4,146.5,153.6,161.6,170.7,181.2,192,204.4,223.3
p61,0,0.7,1.6,4.4,9,13.3,21.7,37.7,63.2,100.1,152.9,200.5,229.8,236.7,244.6,253.9,264.5,276.9,290.5,305.7,333.7
p62,0.1,0.4,1.2,3.5,7.6,11.6,20.6,37.1,62.7,99.5,148.8,188,210.5,215.1,220.4,226.8,234.4,242.8,252.5,263.2,285.5
p63,0.2,12.2,28.6,83.8,169.5,249.5,462.4,885.3,1587.1,2628.1,4012.4,4966.9,5537.9,5643.5,5768,5912.3,6079.4,6304.9,6528.5,6818.7,7277.8
p64,0,5.9,9.5,26.2,49.6,71.2,133.3,262.4,483.2,824.1,1299.8,1630.1,1845,1875.2,1909.6,1952,2002.1,2072.3,2151,2243.8,2392
p65,0.1,6.3,9.9,27.7,53.8,71.9,121.7,232.4,435.3,790.2,1333.1,1772.9,2057.1,2102.8,2159.3,2228.1,2306.9,2419.6,2546.1,2684.8,2907.9
p66,0,2.9,5.7,14.8,26,33.7,52.3,97,179.9,324.2,544,760.7,922,946.5,975.9,1010.1,1049.5,1098.3,1161.6,1250.1,1356.3
p67,0,5.4,12.8,40.4,87.5,143.2,250,444.6,751.3,1206.9,1897.6,2508.3,2841,2856.9,2880.4,2913.3,2954.1,3007.1,3075.1,3153.3,3320.8
p68,0,0,1.1,5.9,42.3,45.7,51.9,64.6,83.4,111.9,155.7,206.3,219.6,222.2,224.1,225.9,227.8,229.9,231.3,236,238.4
p69,0,0,2,3.9,7.9,8.3,9.2,11.3,14.6,20.3,30.8,43.1,56.7,68.9,82,95.8,110.8,126.4,140.3,150.6,159.9
p7,0,1.6,3.6,5.9,7.7,8.1,8.7,10.1,11.9,14.4,18,22.4,26,27.6,29.2,30.9,32.3,33.8,35.3,37,39.2
p70,0,0,14.2,27.8,55.8,59.8,67.5,82.9,106.1,146.8,213.2,292.4,379.2,458.3,540.6,625.7,713.5,803.9,882.3,938,988.7
p71,0,0.3,2.1,2.8,3.7,3.9,4.4,5.4,6.7,9.3,13.5,18.1,23.1,27.5,32,36.8,42,47.5,52.9,60.1,67.2
p72,0.1,4.4,40.4,54.1,70,73.8,80,92.9,114.5,160.9,242.5,335.8,440.9,544,648.5,762.2,882.4,1021.5,1163.1,1335.2,1504.8
p73,0,0.2,2,2.8,3.6,3.8,4.2,4.9,6.2,8.7,12.8,17.5,22.9,28,33.5,39.5,45.9,53.1,60.2,67.5,74.9
p74,0,0,0.1,0.2,0.4,0.6,1.3,2.8,5.9,11.8,22.5,34.3,46.4,51.3,55.7,59.7,63,66.4,68.8,73.8,78.8
p75,0,1.1,2.4,3.6,6.7,7.7,9.9,14.7,23.4,40.7,78.8,128.5,176.8,188.8,197.8,205.1,210.7,218.7,224.1,235.9,248.2
p76,0,2.4,4.4,6.6,13.5,15.3,20.2,31.6,52.6,91.5,161.5,248.4,339.6,347.9,354.3,359.8,365,372.7,377.8,390.3,404.3
p77,0,0.8,1.3,2,4.2,5.5,8.2,13.8,23.6,40,67.2,103,139.8,141,142,143.1,144,145.2,146.2,148.1,150
p78,0,1.7,2.2,3.3,6.6,7.8,10.3,15.8,26.1,46,82.5,133.7,187.3,193.9,198.5,202,206.8,213.9,217.4,226.1,234.4
p79,0.1,2.4,5.3,8.1,15.5,19,26.6,43.1,75.5,144.3,270.7,436.9,605.6,646.5,677.7,697.6,719.1,754.1,775.8,807.1,837.4
p8,0.8,8.8,36.5,63,92.8,94.4,96.3,103,109.9,118,127.7,136.6,142.1,142.8,143.7,144.7,146.7,149,151.4,152.5,153
p80,0.4,8.4,12.5,23.1,53.3,77.9,160.8,395.5,853.1,1469.5,2245.8,2594,2621.2,2638.1,2648.7,2671.7,2690.2,2722,2754,2797.2,2853.9
p81,0.1,1,2.9,5.1,10.6,12.8,20.5,42.5,92.5,186.6,347.7,433.2,454.1,453.5,453.4,453.6,453.8,454.4,455.5,458.4,467.1
p82,0,0.3,0.6,1.1,2.3,2.7,4.1,7.7,15.5,31.1,68.6,93.1,102,101.8,101.9,102.1,102.6,102.8,103.2,105.1,108.7
p83,0,0.4,1.3,2.2,4.5,5.3,8.1,16.7,37.4,77.5,144.1,178,186.5,186.5,186.6,187,187.3,188.2,189.5,192.7,201.9
p84,0,0.9,6.1,8.3,10.9,11.7,13.4,16.7,21.8,31.4,46.8,63.1,80.7,97.4,114.3,132.5,150.8,171.1,189.2,211.9,235.7
p85,0,0,1.4,2.5,8.2,25.1,73,228.5,569.4,967.1,1428.4,1653.7,1712.8,1743.8,1775.5,1812.6,1848,1894.2,1939.1,1993.8,2053.2
p86,0,0,1.2,2.8,4.6,11.3,89.3,194.9,274.3,340.7,416.8,465.2,488.3,506.5,520.9,534.6,546.8,558.3,571.2,588.5,607.3
p87,0,0,0.4,0.8,2.6,4.1,7.6,15.9,37.4,97,224.8,444,723.8,853.4,953,1033.8,1091.5,1159,1222.2,1303.3,1393.4
p88,0,0,0.1,0.3,1,1.7,3.6,8.9,22.5,55.8,121.9,215.6,313,337.1,355.8,372,385.3,402.4,420,443.8,469.9
p89,0,0,0.8,1.4,7.6,9.3,14.1,30.2,76.7,192.2,405.6,612,755.8,806,864.7,939.5,1017.1,1087.3,1147.7,1211.5,1291.1
p9,430.9,716.8,1387.8,2755.1,4141,4815.5,5203.9,6048.4,7139.9,8403.2,9745.4,10912.3,11684.5,12101.6,12481.7,12826.8,13158.3,13456.5,13725.6,13928.5,14076
p90,0,0,1.1,2.3,12.6,14.5,20.2,38.4,91.8,218.8,442,639,758.6,811.9,886.5,991.6,1107.8,1209.2,1292.1,1373.3,1461.3
p91,0.4,2.6,5.2,10.9,29.2,53.2,114.9,210.9,342.2,518.6,743.9,835.9,893.4,905.4,920,937,956.9,980.3,1007.3,1037.8,1071.3
p92,0.1,35.8,56.5,74.3,83.6,94.2,113.2,161.7,236.8,357.6,556.6,761,967.3,1188.2,1418.6,1671.3,1953.1,2278.9,2644.3,3065.7,3539.1
p93,0,0,0.2,0.7,4.5,5.6,8,12.3,19.7,32.4,51.9,78.2,111.8,148.3,189.3,233.4,278.8,325,369.4,413.6,457.2
p94,0.9,21.5,29.6,36.6,46.9,54.5,67.8,91.7,125.5,174.1,243.4,328.8,429,550.4,696.2,871.2,1080.1,1332.4,1631.5,1989.9,2418.4
p95,0,0,0.5,19.4,80,131.2,219.1,361.1,467.3,635,897.8,1099.5,1200.1,1213.5,1226.4,1238.2,1248.3,1259,1270.2,1289.4,1319.7
p96,0,0,0.9,30.6,132,215.6,357,585.8,763.9,1056.6,1517.8,1897,2103.8,2147.5,2192.6,2236.7,2278.2,2324.5,2372.7,2430.1,2505.3
p97,1.6,22.7,59.6,74.2,95.3,202,330.1,493.8,683.5,936.7,1292.7,1699.3,2168.7,2598.9,2804.8,3018.8,3222.6,3439.4,3641.5,3849.2,4106.8
p98,1.3,24.5,53.9,74.7,94.2,195.8,310.9,455.6,624.3,844.6,1191.1,1552.7,1969.4,2354.1,2555.2,2766,2987.1,3221.8,3442.2,3637.2,3871.7
p99,0,0,7.8,24.7,61.3,100.4,203.2,446.6,899.1,1614.9,2645.8,3467.1,4001.5,4103.9,4194.3,4293.1,4411,4570.5,4727.7,4849.8,5107.7
