wst,r,t,Value
fsu,p5,2030,0.8154992997035119
fsu,p5,2032,0.8219300981144405
fsu,p5,2034,0.8686081018679964
fsu,p5,2036,0.8404695150330067
fsu,p5,2038,0.8732851139269788
fsu,p5,2040,0.8201475187151203
fsu,p5,2042,0.8723328216234351
fsu,p5,2044,0.9274883406614308
fsu,p5,2046,0.9096176835461725
fsu,p5,2048,0.893788853912326
fsu,p5,2050,0.8564407111707958
fsu,p6,2010,1.0
fsu,p6,2012,1.0704252767923788
fsu,p6,2014,1.0595488496488572
fsu,p6,2016,1.0587387891025335
fsu,p6,2018,1.0352149157751271
fsu,p6,2020,1.0621914867534574
fsu,p6,2022,1.0605832382438447
fsu,p6,2024,1.0394535987439657
fsu,p6,2026,0.9771932510670958
fsu,p6,2028,0.9594844424077744
fsu,p6,2030,0.9156281289898928
fsu,p6,2032,0.8932849282665153
fsu,p6,2034,0.9188397280882484
fsu,p6,2036,0.926102641679132
fsu,p6,2038,0.9683349414090158
fsu,p6,2040,0.9290288552269104
fsu,p6,2042,0.9481066436389198
fsu,p6,2044,0.9559022991691472
fsu,p6,2046,0.9613852700040144
fsu,p6,2048,0.9467224177866924
fsu,p6,2050,0.9305975957578012
fsu,p7,2010,1.0
fsu,p7,2012,1.0990418937869677
fsu,p7,2014,1.0800007412022996
fsu,p7,2016,1.078466156985348
fsu,p7,2018,1.0190358008442846
fsu,p7,2020,1.1168798597922087
fsu,p7,2022,1.1562178364500233
fsu,p7,2024,1.0444881442863014
fsu,p7,2026,0.9135756739246051
fsu,p7,2028,0.9168118544289622
fsu,p7,2030,0.8024138542123994
fsu,p7,2032,0.7895160734266753
fsu,p7,2034,0.8490899212271315
fsu,p7,2036,0.8537243368148363
fsu,p7,2038,0.9617810845098282
fsu,p7,2040,0.8604257999219848
fsu,p7,2042,0.9253600736539797
fsu,p7,2044,1.0154584959665909
fsu,p7,2046,1.001556663253348
fsu,p7,2048,0.9561352145130232
fsu,p7,2050,0.8749863799400298
fsu,p8,2010,1.0
fsu,p8,2012,1.0586854818601723
fsu,p8,2014,1.0498947557946083
fsu,p8,2016,1.042401241977901
fsu,p8,2018,1.0048125342281529
fsu,p8,2020,1.0508277011911036
fsu,p8,2022,1.0627309691916058
fsu,p8,2024,1.020266424639531
fsu,p8,2026,0.9376397983670484
fsu,p8,2028,0.9156988876421096
fsu,p8,2030,0.8602217879893201
fsu,p8,2032,0.8259215681944496
fsu,p8,2034,0.8525642477842079
fsu,p8,2036,0.8660533384942231
fsu,p8,2038,0.9366891790430444
fsu,p8,2040,0.8753204480646901
fsu,p8,2042,0.9093020927255708
fsu,p8,2044,0.9240707477600654
fsu,p8,2046,0.9265763705620002
fsu,p8,2048,0.8986500697813765
fsu,p8,2050,0.8582615589087507
fsu,p9,2010,1.0
fsu,p9,2012,1.0257790507058289
fsu,p9,2014,1.0266318933316518
fsu,p9,2016,1.0320464769959918
fsu,p9,2018,1.005949980873839
fsu,p9,2020,1.026181652431291
fsu,p9,2022,1.026382179968079
fsu,p9,2024,1.0367077078904152
fsu,p9,2026,0.9619715975984708
fsu,p9,2028,0.9103344483819158
fsu,p9,2030,0.8538792248975781
fsu,p9,2032,0.8138848857214076
fsu,p9,2034,0.8636512011532725
fsu,p9,2036,0.8880086736994109
fsu,p9,2038,0.9669484104288484
fsu,p9,2040,0.9201674925111007
fsu,p9,2042,0.9808654844610426
fsu,p9,2044,0.9728470138706524
fsu,p9,2046,0.9768499995121088
fsu,p9,2048,0.9489759286283498
fsu,p9,2050,0.9003864876695514
fsu,p10,2010,1.0
fsu,p10,2012,0.8942612122908974
fsu,p10,2014,0.8880999667428129
fsu,p10,2016,0.9225570434806616
fsu,p10,2018,0.9103296837424696
fsu,p10,2020,0.8096510917343017
fsu,p10,2022,0.7523982471625854
fsu,p10,2024,0.8653548341584497
fsu,p10,2026,0.8240416577911915
fsu,p10,2028,0.6938104505614738
fsu,p10,2030,0.6534467848779388
fsu,p10,2032,0.6249546199299224
fsu,p10,2034,0.840471106110573
fsu,p10,2036,0.9039505682926684
fsu,p10,2038,0.9407204633415316
fsu,p10,2040,0.9341162361305893
fsu,p10,2042,1.0487958450628934
fsu,p10,2044,1.0237988034242549
fsu,p10,2046,1.0079245042831058
fsu,p10,2048,0.9414270605809604
fsu,p10,2050,0.8514436421498096
fsu,p11,2010,1.0
fsu,p11,2012,0.851630263688373
fsu,p11,2014,0.8295083040172637
fsu,p11,2016,0.8647266488771853
fsu,p11,2018,0.8571675926689248
fsu,p11,2020,0.7486924998924113
fsu,p11,2022,0.7054769506874176
fsu,p11,2024,0.8332021995637569
fsu,p11,2026,0.7836849737457618
fsu,p11,2028,0.6726180079288443
fsu,p11,2030,0.6453980947044078
fsu,p11,2032,0.6239706867640741
fsu,p11,2034,0.8377464449127229
fsu,p11,2036,0.9047245836126632
fsu,p11,2038,0.9510164046234992
fsu,p11,2040,0.9598094417310794
fsu,p11,2042,1.0650682813608658
fsu,p11,2044,1.0353185830958715
fsu,p11,2046,1.020402553472258
fsu,p11,2048,0.9536406788397116
fsu,p11,2050,0.8593085870140423
fsu,p12,2010,1.0
fsu,p12,2012,0.9848229960246292
fsu,p12,2014,1.008895477525519
fsu,p12,2016,1.0287875804298554
fsu,p12,2018,1.0197017736558982
fsu,p12,2020,1.0438263105825996
fsu,p12,2022,1.0514219154153093
fsu,p12,2024,1.0530442968800542
fsu,p12,2026,0.9738875386008801
fsu,p12,2028,0.9246734833770888
fsu,p12,2030,0.8532226954057138
fsu,p12,2032,0.8027887831427525
fsu,p12,2034,0.8379946731682556
fsu,p12,2036,0.8605475799952933
fsu,p12,2038,0.9475078195792692
fsu,p12,2040,0.8767687995703614
fsu,p12,2042,0.9570775249563166
fsu,p12,2044,0.9609283759580279
fsu,p12,2046,0.9687720087539364
fsu,p12,2048,0.9402615185871668
fsu,p12,2050,0.8791680830736641
fsu,p13,2010,1.0
fsu,p13,2012,0.803799209126178
fsu,p13,2014,0.8015643060047083
fsu,p13,2016,0.8554238263704435
fsu,p13,2018,0.8603023174831151
fsu,p13,2020,0.8468224649325815
fsu,p13,2022,0.8386340059585633
fsu,p13,2024,0.9983631520363768
fsu,p13,2026,1.0931607496781102
fsu,p13,2028,0.9316914249421452
fsu,p13,2030,0.9858449120472742
fsu,p13,2032,0.9705864998144278
fsu,p13,2034,1.4875635846121478
fsu,p13,2036,1.7926504281261255
fsu,p13,2038,1.797424744664155
fsu,p13,2040,1.7944901426790243
fsu,p13,2042,2.3296167969362642
fsu,p13,2044,2.283333340927898
fsu,p13,2046,2.1985702432530814
fsu,p13,2048,1.9132824761830705
fsu,p13,2050,1.6269500110508035
fsu,p14,2010,1.0
fsu,p14,2012,0.9925703336174028
fsu,p14,2014,0.9566524777654342
fsu,p14,2016,0.9420763283493214
fsu,p14,2018,0.8971770930892611
fsu,p14,2020,0.9469883857262964
fsu,p14,2022,0.9601946410498092
fsu,p14,2024,0.9166418549117344
fsu,p14,2026,0.875586588880118
fsu,p14,2028,0.8790425541544971
fsu,p14,2030,0.8753726246841393
fsu,p14,2032,0.8849565998587228
fsu,p14,2034,0.8881926018741896
fsu,p14,2036,0.8549570875860629
fsu,p14,2038,0.8669211937176726
fsu,p14,2040,0.8147124550953484
fsu,p14,2042,0.8398858278832639
fsu,p14,2044,0.8907840949735075
fsu,p14,2046,0.8864466984816874
fsu,p14,2048,0.8828313892358968
fsu,p14,2050,0.8680042589200833
fsu,p15,2010,1.0
fsu,p15,2012,0.9410641031218152
fsu,p15,2014,0.8878028397102711
fsu,p15,2016,0.8811457570091272
fsu,p15,2018,0.8519244365492095
fsu,p15,2020,0.9055807887393366
fsu,p15,2022,0.915330512793678
fsu,p15,2024,0.8525001193682646
fsu,p15,2026,0.8099796258939798
fsu,p15,2028,0.8332974494576337
fsu,p15,2030,0.7969136867458141
fsu,p15,2032,0.8073765214315439
fsu,p15,2034,0.8568637556222041
fsu,p15,2036,0.8242371427205833
fsu,p15,2038,0.8566930863484021
fsu,p15,2040,0.8044104267421898
fsu,p15,2042,0.8586712892558155
fsu,p15,2044,0.914575825587303
fsu,p15,2046,0.892463366371757
fsu,p15,2048,0.8758041050383615
fsu,p15,2050,0.8357240836425065
fsu,p16,2010,1.0
fsu,p16,2012,0.915621564729644
fsu,p16,2014,0.8600827586837423
fsu,p16,2016,0.8584490856866689
fsu,p16,2018,0.8326499366409232
fsu,p16,2020,0.8732808758946949
fsu,p16,2022,0.8731605113672477
fsu,p16,2024,0.8215393472524039
fsu,p16,2026,0.8104118266403441
fsu,p16,2028,0.8406912852275137
fsu,p16,2030,0.8094782595038007
fsu,p16,2032,0.8300315147620795
fsu,p16,2034,0.8625919690619284
fsu,p16,2036,0.8243923375742742
fsu,p16,2038,0.8459555456004679
fsu,p16,2040,0.8023054398787702
fsu,p16,2042,0.8415087619094404
fsu,p16,2044,0.8794095695175475
fsu,p16,2046,0.8428480186086165
fsu,p16,2048,0.8243560985824278
fsu,p16,2050,0.7896531470129046
fsu,p17,2010,1.0
fsu,p17,2012,0.9641270996590288
fsu,p17,2014,0.9289335098691036
fsu,p17,2016,0.9059382526148132
fsu,p17,2018,0.7864208304019155
fsu,p17,2020,0.8906111099713521
fsu,p17,2022,0.9595408737718129
fsu,p17,2024,0.91171487701611
fsu,p17,2026,0.8775567229698421
fsu,p17,2028,0.8208777338538942
fsu,p17,2030,0.8357363677960593
fsu,p17,2032,0.848775898307669
fsu,p17,2034,0.8192228247061812
fsu,p17,2036,0.7512255660348482
fsu,p17,2038,0.7396194556623751
fsu,p17,2040,0.643953942819764
fsu,p17,2042,0.6374096682924922
fsu,p17,2044,0.7064820268684475
fsu,p17,2046,0.7138714055663612
fsu,p17,2048,0.7390862839579606
fsu,p17,2050,0.7313601053785215
fsu,p18,2010,1.0
fsu,p18,2012,0.9494324135591192
fsu,p18,2014,0.9131508015004276
fsu,p18,2016,0.8942572286489571
fsu,p18,2018,0.8253619192615778
fsu,p18,2020,0.8698747792139848
fsu,p18,2022,0.8949850255945803
fsu,p18,2024,0.8688943054691669
fsu,p18,2026,0.8676513318515857
fsu,p18,2028,0.8296147093561025
fsu,p18,2030,0.8243648189582262
fsu,p18,2032,0.8385870491796371
fsu,p18,2034,0.8348059937743542
fsu,p18,2036,0.8055843789815613
fsu,p18,2038,0.8080426994046874
fsu,p18,2040,0.7587809569613675
fsu,p18,2042,0.7832766357303621
fsu,p18,2044,0.8212989604039084
fsu,p18,2046,0.8261329026621201
fsu,p18,2048,0.8142620473688673
fsu,p18,2050,0.7895507893635997
fsu,p19,2010,1.0
fsu,p19,2012,1.0400491096742466
fsu,p19,2014,1.0212276465317571
fsu,p19,2016,0.9862342451778592
fsu,p19,2018,0.8568875486441327
fsu,p19,2020,0.8939876998526854
fsu,p19,2022,0.9463462033882404
fsu,p19,2024,0.9540748143532726
fsu,p19,2026,0.9381328877914512
fsu,p19,2028,0.8163238675225359
fsu,p19,2030,0.8234781512583151
fsu,p19,2032,0.8153415529443021
fsu,p19,2034,0.7706280597521376
fsu,p19,2036,0.7378287171503813
fsu,p19,2038,0.7330185329672536
fsu,p19,2040,0.6941314108033877
fsu,p19,2042,0.7323180313227594
fsu,p19,2044,0.7469397280860205
fsu,p19,2046,0.7897468049051608
fsu,p19,2048,0.7945761265200886
fsu,p19,2050,0.7751497620843856
fsu,p20,2010,1.0
fsu,p20,2012,0.9194712608131348
fsu,p20,2014,0.8882177922907702
fsu,p20,2016,0.8682552782571873
fsu,p20,2018,0.8173409129980743
fsu,p20,2020,0.8511619263816104
fsu,p20,2022,0.8599675016301239
fsu,p20,2024,0.8467186895525459
fsu,p20,2026,0.8861418389012751
fsu,p20,2028,0.8964353897936376
fsu,p20,2030,0.8941834271189433
fsu,p20,2032,0.9370962222787635
fsu,p20,2034,0.9318580945646132
fsu,p20,2036,0.9107109516046444
fsu,p20,2038,0.9180812129332412
fsu,p20,2040,0.8586982068195015
fsu,p20,2042,0.8691442926881993
fsu,p20,2044,0.9128051770099423
fsu,p20,2046,0.914167743670018
fsu,p20,2048,0.8778886427760362
fsu,p20,2050,0.8645292426480297
fsu,p21,2010,1.0
fsu,p21,2012,0.8504937755919981
fsu,p21,2014,0.7839058911955566
fsu,p21,2016,0.8068342686733391
fsu,p21,2018,0.7744742342603056
fsu,p21,2020,0.8104299904508689
fsu,p21,2022,0.7824813404313155
fsu,p21,2024,0.7421292759086705
fsu,p21,2026,0.7508687918807527
fsu,p21,2028,0.8144942249446799
fsu,p21,2030,0.7765625457593932
fsu,p21,2032,0.8051600499733597
fsu,p21,2034,0.8266481679085003
fsu,p21,2036,0.7817073336172666
fsu,p21,2038,0.8171140750890169
fsu,p21,2040,0.7407403268436541
fsu,p21,2042,0.7851556339152128
fsu,p21,2044,0.7967133835972422
fsu,p21,2046,0.7368367544593926
fsu,p21,2048,0.6733081814966998
fsu,p21,2050,0.6127663739648156
fsu,p22,2010,1.0
fsu,p22,2012,0.8158622924738966
fsu,p22,2014,0.8141288330966207
fsu,p22,2016,0.7965039335566231
fsu,p22,2018,0.7322160005365416
fsu,p22,2020,0.7553491832914988
fsu,p22,2022,0.7743386528579598
fsu,p22,2024,0.7708958332891692
fsu,p22,2026,0.9181682646966308
fsu,p22,2028,1.0259451887815672
fsu,p22,2030,0.9690093870404668
fsu,p22,2032,1.0535604441367743
fsu,p22,2034,1.022950003144147
fsu,p22,2036,1.000638199482278
fsu,p22,2038,1.0353622833562022
fsu,p22,2040,0.9633327868005094
fsu,p22,2042,0.9273631855865784
fsu,p22,2044,0.9826782203161678
fsu,p22,2046,0.9159618057055676
fsu,p22,2048,0.8053426372769591
fsu,p22,2050,0.8720206705496658
fsu,p23,2010,1.0
fsu,p23,2012,0.8111045835294948
fsu,p23,2014,0.8071531214652071
fsu,p23,2016,0.7779294767834026
fsu,p23,2018,0.7133029956960599
fsu,p23,2020,0.7387522434501292
fsu,p23,2022,0.7610556789257259
fsu,p23,2024,0.7911714586905833
fsu,p23,2026,0.9142448118898392
fsu,p23,2028,1.0091252915307924
fsu,p23,2030,0.9867761290298048
fsu,p23,2032,1.0785429731774057
fsu,p23,2034,1.0196704784116921
fsu,p23,2036,1.0048669898855471
fsu,p23,2038,1.0460440901679635
fsu,p23,2040,0.9646586396594078
fsu,p23,2042,0.9583659867133336
fsu,p23,2044,1.0053947656911824
fsu,p23,2046,0.9782826916698786
fsu,p23,2048,0.8857919347296577
fsu,p23,2050,0.9448026792119448
fsu,p24,2010,1.0
fsu,p24,2012,0.9666830842249752
fsu,p24,2014,0.9595449180328208
fsu,p24,2016,0.9554568234507348
fsu,p24,2018,0.9337184201667376
fsu,p24,2020,0.9339044489784948
fsu,p24,2022,0.9351121485732196
fsu,p24,2024,0.9085776636579812
fsu,p24,2026,0.9683140768739316
fsu,p24,2028,1.0263815745528837
fsu,p24,2030,0.996021320587996
fsu,p24,2032,1.0366557806523082
fsu,p24,2034,1.0124413310494669
fsu,p24,2036,1.0319523069579897
fsu,p24,2038,1.0601199491414617
fsu,p24,2040,1.0461892553494911
fsu,p24,2042,1.0519875558081782
fsu,p24,2044,1.0529592119807414
fsu,p24,2046,0.9852212993514138
fsu,p24,2048,0.9355638337234092
fsu,p24,2050,0.9314526107612072
fsu,p25,2010,1.0
fsu,p25,2012,1.0030225198604246
fsu,p25,2014,0.9725141318755184
fsu,p25,2016,0.9776910777497622
fsu,p25,2018,0.974198384981386
fsu,p25,2020,0.9543867809895488
fsu,p25,2022,0.9356299626809524
fsu,p25,2024,0.9013971611867806
fsu,p25,2026,0.9026696740861954
fsu,p25,2028,0.932488440479834
fsu,p25,2030,0.8867566888353481
fsu,p25,2032,0.8975349310437231
fsu,p25,2034,0.9290508225745208
fsu,p25,2036,0.934456784763272
fsu,p25,2038,0.9474558596607566
fsu,p25,2040,0.9454787744231068
fsu,p25,2042,0.9947004047211412
fsu,p25,2044,0.9893229975976104
fsu,p25,2046,0.9253351428034792
fsu,p25,2048,0.8827325240177766
fsu,p25,2050,0.8332205515426231
fsu,p26,2010,1.0
fsu,p26,2012,0.9086610937876038
fsu,p26,2014,0.8501160824002765
fsu,p26,2016,0.8379916389356973
fsu,p26,2018,0.821836251647391
fsu,p26,2020,0.8539545229118113
fsu,p26,2022,0.8439010552674792
fsu,p26,2024,0.7880411165952079
fsu,p26,2026,0.805200190969313
fsu,p26,2028,0.8802155970303713
fsu,p26,2030,0.8411941668586269
fsu,p26,2032,0.8686468869264846
fsu,p26,2034,0.8812698582317383
fsu,p26,2036,0.8729183219155571
fsu,p26,2038,0.8818284365972313
fsu,p26,2040,0.8446962950187494
fsu,p26,2042,0.8782350385721628
fsu,p26,2044,0.8831871403558751
fsu,p26,2046,0.8143023067756562
fsu,p26,2048,0.7451183444556085
fsu,p26,2050,0.6976362430517777
fsu,p27,2010,1.0
fsu,p27,2012,1.0458457347248462
fsu,p27,2014,1.0219531308156704
fsu,p27,2016,1.029712105309072
fsu,p27,2018,1.033647890143371
fsu,p27,2020,0.986251499800098
fsu,p27,2022,0.9637948145011984
fsu,p27,2024,0.9529096076804346
fsu,p27,2026,0.9423218099067384
fsu,p27,2028,0.9657839233815112
fsu,p27,2030,0.9145754232753784
fsu,p27,2032,0.9168019844848544
fsu,p27,2034,1.005674736275063
fsu,p27,2036,1.0339652210154
fsu,p27,2038,1.0366699620890587
fsu,p27,2040,1.0496071401115237
fsu,p27,2042,1.1119750490891434
fsu,p27,2044,1.0968802601169971
fsu,p27,2046,1.0313957004879961
fsu,p27,2048,0.9751246175634476
fsu,p27,2050,0.9160235954871015
fsu,p28,2010,1.0
fsu,p28,2012,1.0400173140695137
fsu,p28,2014,1.0159549089120878
fsu,p28,2016,1.0228395919501274
fsu,p28,2018,1.0270317525795327
fsu,p28,2020,0.9831629788707932
fsu,p28,2022,0.9614813424449068
fsu,p28,2024,0.9464545137296588
fsu,p28,2026,0.9338573394643354
fsu,p28,2028,0.9570489372914308
fsu,p28,2030,0.9070177822697378
fsu,p28,2032,0.9119323966792041
fsu,p28,2034,0.9926137161641052
fsu,p28,2036,1.0175909992271757
fsu,p28,2038,1.0201386162718642
fsu,p28,2040,1.032492139493646
fsu,p28,2042,1.0911762764360773
fsu,p28,2044,1.0733376964714474
fsu,p28,2046,1.0092509872961422
fsu,p28,2048,0.9569681597393114
fsu,p28,2050,0.9046670282189624
fsu,p29,2010,1.0
fsu,p29,2012,0.8901780177344001
fsu,p29,2014,0.8911892806740721
fsu,p29,2016,0.8976201234790331
fsu,p29,2018,0.95631060486687
fsu,p29,2020,0.7976272193753983
fsu,p29,2022,0.8074106660660655
fsu,p29,2024,1.123655678254588
fsu,p29,2026,1.050033113859268
fsu,p29,2028,0.9350334050712116
fsu,p29,2030,0.7020631092891189
fsu,p29,2032,0.7558060371197592
fsu,p29,2034,1.4276844748386008
fsu,p29,2036,1.5148671415977035
fsu,p29,2038,1.362289611480563
fsu,p29,2040,1.5073353678289192
fsu,p29,2042,1.5750898105593094
fsu,p29,2044,1.4422968483372929
fsu,p29,2046,1.4555934279540923
fsu,p29,2048,1.4358640313940387
fsu,p29,2050,1.4213409299684854
fsu,p30,2010,1.0
fsu,p30,2012,1.0424998329303237
fsu,p30,2014,1.0138621223881563
fsu,p30,2016,0.9834336846380921
fsu,p30,2018,0.9898502250528438
fsu,p30,2020,0.986473464959978
fsu,p30,2022,1.0382360641032595
fsu,p30,2024,0.9262278874531252
fsu,p30,2026,0.4582534979016914
fsu,p30,2028,0.4761120332372415
fsu,p30,2030,0.4801390807374457
fsu,p30,2032,0.5540379088279642
fsu,p30,2034,0.7504107811206416
fsu,p30,2036,0.7512476606322973
fsu,p30,2038,0.7440555097549761
fsu,p30,2040,0.7450163198432206
fsu,p30,2042,0.6911260137217893
fsu,p30,2044,0.3615625835492548
fsu,p30,2046,0.4794052446303115
fsu,p30,2048,0.4936544759819119
fsu,p30,2050,1.1018681490123257
fsu,p31,2010,1.0
fsu,p31,2012,1.1067733829311184
fsu,p31,2014,1.106827688187218
fsu,p31,2016,1.1561195188209041
fsu,p31,2018,1.1582175205718317
fsu,p31,2020,1.0494050627229048
fsu,p31,2022,1.012122646564515
fsu,p31,2024,0.9885486086525112
fsu,p31,2026,0.9717143811264348
fsu,p31,2028,0.9495880470325972
fsu,p31,2030,0.8977482228850363
fsu,p31,2032,0.8946405476891243
fsu,p31,2034,0.9371990756034496
fsu,p31,2036,0.9484058321659796
fsu,p31,2038,0.9854769363466104
fsu,p31,2040,1.0584686715538227
fsu,p31,2042,1.1274205448119423
fsu,p31,2044,1.1050712984745992
fsu,p31,2046,1.0468331194952205
fsu,p31,2048,1.0347330548425888
fsu,p31,2050,0.9844731954995352
fsu,p32,2010,1.0
fsu,p32,2012,0.7938546305320479
fsu,p32,2014,0.8337002766075979
fsu,p32,2016,0.8275116748369646
fsu,p32,2018,0.7530407590401208
fsu,p32,2020,0.7507313849369311
fsu,p32,2022,0.7765738004018562
fsu,p32,2024,0.7931524023701894
fsu,p32,2026,0.9047468536120444
fsu,p32,2028,0.9741560332742616
fsu,p32,2030,0.9528811884838436
fsu,p32,2032,1.0568114662133512
fsu,p32,2034,0.9687638427310776
fsu,p32,2036,0.9899673658573408
fsu,p32,2038,1.0541438315671436
fsu,p32,2040,1.006738492917045
fsu,p32,2042,1.0301386038497566
fsu,p32,2044,1.08162598937243
fsu,p32,2046,1.05162478547589
fsu,p32,2048,0.9960892340862604
fsu,p32,2050,1.0187739948265948
fsu,p33,2010,1.0
fsu,p33,2012,1.0679957978986927
fsu,p33,2014,1.0609960596407333
fsu,p33,2016,1.0746083245693068
fsu,p33,2018,1.0667264187452978
fsu,p33,2020,1.0064937790779764
fsu,p33,2022,0.9808678016531076
fsu,p33,2024,0.9333598102802914
fsu,p33,2026,0.9507850874943862
fsu,p33,2028,0.9822200880309302
fsu,p33,2030,0.9268592426007976
fsu,p33,2032,0.9402033704780604
fsu,p33,2034,0.9533686933939288
fsu,p33,2036,0.987542629309891
fsu,p33,2038,0.9999550243017012
fsu,p33,2040,1.0188909700427702
fsu,p33,2042,1.0774444524428362
fsu,p33,2044,1.0685927512089128
fsu,p33,2046,0.9795467957384713
fsu,p33,2048,0.929059181631388
fsu,p33,2050,0.8811949050328045
fsu,p34,2010,1.0
fsu,p34,2012,1.2932860473796823
fsu,p34,2014,1.2783772660478163
fsu,p34,2016,1.4105942622502219
fsu,p34,2018,1.3672504600718518
fsu,p34,2020,1.2632944003963968
fsu,p34,2022,1.1804021674428726
fsu,p34,2024,1.0341468549838344
fsu,p34,2026,1.040346350968245
fsu,p34,2028,1.071084282280332
fsu,p34,2030,0.9825422666664068
fsu,p34,2032,0.9516692144550338
fsu,p34,2034,0.9485483652040492
fsu,p34,2036,0.8801619804053388
fsu,p34,2038,0.9224195434966372
fsu,p34,2040,0.9316150684109774
fsu,p34,2042,0.936241808487024
fsu,p34,2044,0.9298807717636692
fsu,p34,2046,0.7966556274764045
fsu,p34,2048,0.7599614734053104
fsu,p34,2050,0.7695859387811741
fsu,p35,2010,1.0
fsu,p35,2012,0.9995226803081378
fsu,p35,2014,0.98022585775352
fsu,p35,2016,0.9498470541228304
fsu,p35,2018,0.8490270713158459
fsu,p35,2020,0.8772919716954982
fsu,p35,2022,0.903352500893846
fsu,p35,2024,0.9087950996524088
fsu,p35,2026,0.9312004255657972
fsu,p35,2028,0.8792510948351658
fsu,p35,2030,0.8811649290712286
fsu,p35,2032,0.9011815053180401
fsu,p35,2034,0.8680209442074545
fsu,p35,2036,0.8435120671142007
fsu,p35,2038,0.8479535371067515
fsu,p35,2040,0.8006962627968717
fsu,p35,2042,0.8300152208434521
fsu,p35,2044,0.856383613230049
fsu,p35,2046,0.8811739368452929
fsu,p35,2048,0.8662844195687033
fsu,p35,2050,0.8528093269750676
fsu,p36,2010,1.0
fsu,p36,2012,0.9930771993777932
fsu,p36,2014,0.9783010739320416
fsu,p36,2016,0.9406900470590758
fsu,p36,2018,0.841886539135374
fsu,p36,2020,0.8630994784866401
fsu,p36,2022,0.884760770605472
fsu,p36,2024,0.9184257200714141
fsu,p36,2026,0.9615434782812521
fsu,p36,2028,0.9137482168503178
fsu,p36,2030,0.9276894701257808
fsu,p36,2032,0.9489526011776179
fsu,p36,2034,0.9072587152100392
