"","date.time","heat","cool","lght","appl","misc","watr","heat.ind","cool.ind","lght.ind","appl.ind","misc.ind","watr.ind"
"1",2009-01-01 00:00:00,737131369.147063,1014995.64305524,101535265.923328,7268172.33631027,52895539.1890838,27885543.007693,0.000260270973064358,1.04098481685887e-05,6.62244149540825e-05,2.27254806218806e-05,5.33939786156155e-05,5.69358268618776e-05
"2",2009-01-01 01:00:00,696838846.583161,761638.729009449,98708524.4252377,6898599.28751186,51455715.7816056,18673543.262715,0.000246044236157124,7.81140646519386e-06,6.43807274408315e-05,2.15699321882147e-05,5.19405876225803e-05,3.81270547900182e-05
"3",2009-01-01 02:00:00,724373434.3168,709388.256368095,95364650.7599409,7176317.15938596,51103221.9529229,17562294.2128267,0.000255766321313603,7.27552289696863e-06,6.21997504654832e-05,2.24382759510744e-05,5.15847722128245e-05,3.58581413430965e-05
"4",2009-01-01 03:00:00,772066619.364291,666814.35291864,95364650.7599409,6895600.94805714,50711982.4591016,18411228.0250665,0.000272606130607315,6.83888272625919e-06,6.21997504654832e-05,2.15605572446906e-05,5.11898460340403e-05,3.75914677673855e-05
"5",2009-01-01 04:00:00,749960848.34202,672839.158188763,97995913.736425,7975205.30736003,52280919.1604693,24096165.7001123,0.000264800886148703,6.90067344283656e-06,6.39159408907841e-05,2.4936168995676e-05,5.27735669671538e-05,4.9198795159134e-05
"6",2009-01-01 05:00:00,944669705.481975,713335.508367947,104439982.4572,13417849.1074945,57024715.6897672,32322618.9130966,0.000333549912215391,7.3160061190226e-06,6.81189601774968e-05,4.19537478983997e-05,5.75620647181029e-05,6.59953092414523e-05
"7",2009-01-01 06:00:00,955942203.913356,754711.28205638,120375024.189488,23964856.3361586,78815932.6760124,60143961.4088822,0.000337530076753765,7.74035820851333e-06,7.85122831908678e-05,7.49312004549964e-05,7.95586223032826e-05,0.000122800053512276
"8",2009-01-01 07:00:00,1004688072.74698,800652.918561712,91540359.3205442,33559437.5142479,90213311.1876341,81166457.0074321,0.000354741574249625,8.21153802481031e-06,5.97054302814084e-05,0.000104930691186447,9.10633993384167e-05,0.000165723125488081
"9",2009-01-01 08:00:00,1250380753.41629,868669.97968468,68243684.415051,34805899.0904501,96681870.0910521,109988644.963585,0.000441492288910683,8.90912454550948e-06,4.45106242998418e-05,0.00010882801737592,9.75929120545708e-05,0.000224571364620425
"10",2009-01-01 09:00:00,1029440655.18686,994091.758704883,63123891.6605339,38116837.3405143,88015840.155241,86741402.1240323,0.000363481371505761,1.01954568421729e-05,4.11713384195047e-05,0.000119180367259835,8.88452213387066e-05,0.000177105873524784
"11",2009-01-01 10:00:00,849001551.185817,1131616.37812508,89759595.175224,59859873.1809646,93952955.6107971,78268117.7686437,0.000299770799492589,1.16059165002044e-05,5.85439612822128e-05,0.000187164575227014,9.48382827675581e-05,0.000159805387359721
"12",2009-01-01 11:00:00,691017858.351777,1244181.22555306,88644696.1321058,67058552.9516085,94843031.2689702,70321968.6362713,0.0002439889250761,1.27603874369648e-05,5.78167899275908e-05,0.000209672772619859,9.57367456887675e-05,0.000143581189355235
"13",2009-01-01 12:00:00,604699890.29453,2335083.29199653,110622249.044445,62275442.431468,96982091.4704933,52112466.9544336,0.000213511234830474,2.39487358364645e-05,7.21512240821346e-05,0.000194717364243708,9.78959624470912e-05,0.000106401600106708
"14",2009-01-01 13:00:00,560191586.908998,2675864.10432073,109541784.643933,54571672.0887489,92011348.1673312,52046542.2878522,0.000197795963555288,2.74438015929884e-05,7.14465120576778e-05,0.00017062989417035,9.28783793824021e-05,0.000106266997190732
"15",2009-01-01 14:00:00,588110149.798116,2175799.86349337,109545274.017983,42828236.3041755,87951583.8452079,48465778.3176224,0.000207653625071059,2.23151166994413e-05,7.14487879344669e-05,0.000133911554262066,8.87803595356807e-05,9.89559056553793e-05
"16",2009-01-01 15:00:00,587148477.432888,2271208.38831657,110109660.500519,45795147.8356893,88352365.8139196,46165116.8823278,0.000207314071752963,2.32936314981936e-05,7.18168981105135e-05,0.000143188231726002,8.91849181089552e-05,9.42584873152883e-05
"17",2009-01-01 16:00:00,634517219.616271,2015462.45640057,167235244.435507,56614690.2771456,97043269.8955315,45443445.1791614,0.000224039324722687,2.06706879031195e-05,0.000109075956237781,0.000177017823363857,9.79577173619349e-05,9.27850006727201e-05
"18",2009-01-01 17:00:00,796855623.917541,1557521.946224,161417289.408092,51731888.785503,101632404.451814,48161026.9961475,0.000281358788011973,1.59740261846172e-05,0.000105281307507451,0.000161750710045085,0.000102590095746176,9.83336739681342e-05
"19",2009-01-01 18:00:00,813427381.645831,1515904.16209281,150847533.014398,51184404.3498209,99573637.5699583,63483242.8172323,0.000287210048302686,1.55471920234234e-05,9.83873881680548e-05,0.000160038883968574,0.000100511928918698,0.000129618093528798
"20",2009-01-01 19:00:00,476602595.37007,1586597.03767895,137257547.641171,42863426.1986355,89623940.1458763,72774776.0061336,0.000168281837476948,1.62722218365934e-05,8.95235828449262e-05,0.000134021582922318,9.04684746002873e-05,0.000148589254491263
"21",2009-01-01 20:00:00,491222544.383069,2222560.4095926,138433752.589375,40235995.8783656,86642308.9251858,68538229.1371019,0.000173443940888946,2.2794695295176e-05,9.02907397913583e-05,0.00012580636538677,8.74587472002487e-05,0.000139939206006968
"22",2009-01-01 21:00:00,507170209.443759,2537835.05779575,131749005.572446,34535728.5788323,83719785.6475756,72053141.3838771,0.000179074842621229,2.60281685043034e-05,8.59307427372662e-05,0.000107983272033862,8.45086847227579e-05,0.000147115843559333
