,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p11,107.3777754,132.949176,225.0638,482.7193,730.6459,909.6377,1018.4919,1028.0032,1038.8555,1050.0757,1063.3865,1077.4822,1097.7491,1125.7277,1160.9444,1199.0392,1224.6794,1274.0803,1317.1763,1374.9273,1445.715
p110,0,0,0.0611,0.2262,2.2238,2.2238,2.2238,2.2238,2.2238,2.2238,2.2238,2.2238,2.2238,2.2238,2.2238,2.2238,2.2645,2.4069,2.5983,2.7907,3.7302
p111,0.030012846,18.41141759,24.1982,30.3523,43.8888,56.5609,68.746,84.3734,107.779,139.7426,184.6589,245.6935,325.8315,426.2348,547.1221,684.811,840.2801,1022.2195,1229.8801,1450.0363,1719.8145
p112,0,15.96889695,36.9777,45.2358,63.0035,73.1433,83.8628,96.1964,118.2071,151.0673,196.5054,258.748,340.2022,441.615,562.1324,697.4702,851.0099,1025.7763,1225.7724,1436.9018,1714.7088
p113,0.00074308,3.858751976,6.0568,7.5921,11.1157,14.762,19.4314,21.4358,28.9528,39.2689,52.2671,69.1046,91.0694,118.6549,151.8513,189.7156,232.838,282.158,340.3848,403.7516,480.6755
p114,0,5.660933492,10.8153,12.7964,17.2207,18.9006,21.4375,22.847,27.4727,34.1513,43.1321,55.0338,70.6891,90.6145,115.046,143.6018,176.5927,215.1079,262.8164,318.6989,390.8374
p115,0.438228156,35.5977707,57.3462,70.2005,94.4802,131.1171,161.7395,190.8187,223.7157,255.9146,288.3494,332.5855,383.3515,439.7494,504.1154,578.5913,668.5544,768.0981,881.9888,895.2704,911.7914
p116,0,0,22.6909,37.0709,51.3476,60.2307,62.6164,63.5294,66.0014,71.3955,78.5223,88.1702,101.094,118.3284,139.9559,165.5053,195.831,230.855,274.3848,326.0385,386.9306
p117,0,0,2.5395,3.5955,4.438,4.4649,4.4768,4.4887,4.505,4.5253,4.5499,4.5862,4.6411,4.7473,4.9592,5.402,6.3016,7.8277,10.3829,14.5121,21.0272
p118,0,0,2.3614,4.937,9.7164,13.4553,17.3015,21.3735,26.4394,27.871,29.3556,31.5772,34.4893,39.0016,45.7355,57.0499,77.8582,107.1277,161.8742,240.6175,341.4008
p119,0.123533323,4.106571736,9.5894,11.3771,14.0244,17.0795,18.3774,19.0119,20.3528,22.1502,24.612,28.1508,32.5606,38.2672,45.2003,53.3189,62.8708,74.8063,90.2043,92.534,95.6332
p12,0.408189973,14.22757422,30.3011,72.4989,91.5229,95.1988,96.5386,98.3687,101.0698,104.9526,108.0754,112.5815,118.9994,126.4016,135.1605,144.4581,157.3874,171.0594,178.3212,193.3726,218.3046
p120,0.304902382,2.880211639,7.4226,8.6925,10.4487,12.0704,13.1749,13.7279,15.1378,16.828,18.514,20.6268,23.3354,26.8679,31.227,36.3805,42.7369,50.2891,59.8804,61.5243,64.4083
p121,0,8.308360209,28.6753,80.2631,112.2206,119.371,119.4616,119.4616,119.4773,119.5107,119.6199,120.2071,121.9286,126.588,136.4728,150.0886,152.3817,156.7866,162.9262,171.1301,181.5552
p122,2.438565672,132.0154459,148.8672,189.503,276.4772,437.4022,585.1552,722.9925,893.842,1059.6022,1214.2992,1408.8982,1639.8228,1905.1996,2201.5281,2518.606,2876.495,3289.3109,3822.8827,3848.7027,3914.4843
p123,0.002115553,75.49163979,172.9863,555.9517,836.3624,958.4006,993.5289,1007.0838,1027.2904,1043.0788,1062.518,1097.8889,1152.8896,1236.4831,1350.3192,1488.0487,1511.1545,1554.9269,1621.318,1710.1867,1814.2013
p124,0,0,0.0733,0.1854,0.3859,0.676,0.8305,0.9154,1.0721,1.1093,1.177,1.3335,1.6101,2.1018,2.8431,4.233,6.5895,9.454,14.5372,20.5543,26.7057
p125,0.947636682,17.6,27.561,62.1679,92.3669,116.2979,128.7992,136.2616,146.1651,154.5885,164.0995,179.5396,200.5962,227.1739,258.9665,297.8853,344.197,347.5129,360.8813,382.6643,411.1453
p126,4.57672123,816.9,1210.57,1625.2456,2169.931,2485.4661,2630.9406,2701.3905,2766.067,2816.0377,2868.4764,2947.1375,3062.4825,3211.7575,3386.0458,3588.9786,3846.6638,4161.139,4547.0473,4574.3745,5149.9876
p127,3.257673856,107.8581726,276.6139,671.8473,1172.5643,1274.0344,1316.1147,1349.1576,1384.1453,1419.1842,1459.1134,1496.3903,1554.981,1663.1882,1801.6086,1975.354,2180.2358,2421.2608,2694.2756,3035.6536,3433.5611
p128,7.216393541,16.04182742,58.0865,178.839,327.1023,462.722,565.8757,645.2446,723.8213,797.6037,876.6659,936.5553,1013.0307,1145.2659,1290.5448,1451.9198,1618.2928,1778.0519,1932.3596,2082.9842,2225.7227
p129,0.188722468,8.9,26.012,101.072,137.6835,152.9947,163.241,171.5868,180.6277,190.1706,201.3616,214.9024,231.5506,251.5435,274.2932,277.8731,282.3068,287.8428,294.1641,301.8072,311.503
p13,0.543822861,29.67242578,52.8964,183.8193,271.9674,309.5427,334.4879,361.0442,388.0054,413.2117,435.0187,458.8081,487.5295,518.8856,560.2861,606.133,653.9958,708.2233,747.5003,813.347,897.0227
p130,0,0,5.181,52.2074,85.5438,118.8749,126.13,131.7853,137.5062,143.0986,149.1392,156.0934,163.6729,171.8794,181.3144,191.9244,203.6022,217.6448,232.6488,248.3455,272.7906
p131,2.936474285,178.4,681.5852,1491.8966,2384.9452,2628.8949,2672.4699,2694.2381,2710.448,2723.1185,2736.7151,2751.5856,2773.3173,2953.9786,2977.5293,3007.8245,3039.5848,3393.7945,3419.1685,3469.7342,3533.2559
p132,1.362208484,36.6,115.1813,309.1883,515.5551,606.5232,669.7328,685.2768,699.6698,712.6138,725.5425,738.6827,753.6298,773.3798,798.3128,827.7471,859.0708,895.1398,936.7701,989.753,1060.4819
p133,0,0,0.0822,10.2909,94.7544,113.2005,131.1287,139.3279,143.4085,145.5203,148.6511,152.7107,155.4344,158.1193,161.7662,167.701,176.8697,194.8787,232.125,277.4257,331.9326
p134,1.440997601,5.640375641,25.2304,40.6665,55.7855,67.8524,80.0435,92.6356,107.2097,123.5086,142.0726,163.6889,188.5627,217.1077,249.2772,285.1363,325.4326,370.5261,382.6134,396.9192,414.6089
p14,0,0,0.209,1.2353,5.2757,10.3595,13.3257,17.5469,23.0211,24.3837,25.5025,27.2519,29.4489,32.0726,35.2012,38.3478,42.3211,47.0525,50.4354,58.8259,68.5321
p15,0,0,0.3909,3.5289,18.9663,41.6434,55.2847,73.8253,97.1722,103.3707,108.1957,114.7742,122.0724,131.2833,142.7637,155.5843,168.9979,183.4883,193.5835,224.0338,262.9746
p16,0,0,0.1944,1.3434,5.8618,13.2765,19.0507,26.9771,36.3336,40.3245,43.1719,46.3259,49.9929,54.2327,59.3362,64.6816,70.7571,78.0567,83.2762,98.7289,119.2627
p17,0,0,0.3433,1.8346,3.8962,4.9019,6.0172,7.495,9.4232,11.6129,13.8771,16.427,19.1404,22.2416,25.5807,29.4575,33.7561,38.7278,43.9856,53.1506,69.2325
p18,0,0,0.3034,1.6805,3.6577,4.4951,5.3861,6.5487,8.1519,10.0416,12.1044,14.4578,17.0014,19.8304,22.9701,26.1621,29.2394,32.1415,35.487,38.8619,47.9035
p19,0,0,0.0087,0.049,0.1013,0.1229,0.1479,0.1813,0.2296,0.2891,0.3556,0.4322,0.5163,0.6009,0.701,0.8083,0.9222,1.045,1.14,1.2651,1.4847
p2,4.25E-05,3.598774958,5.8213,10.1826,16.0137,22.6501,24.2902,25.6492,27.7288,29.0468,30.2434,32.62,36.2045,42.0635,51.0268,63.4381,79.4303,99.8942,117.3587,149.2571,187.7169
p20,0,0,0.1609,0.911,1.9407,2.4395,3.0733,3.8597,4.9478,6.2494,7.6598,9.222,11.0256,13.055,15.1621,17.4086,19.617,21.3743,23.3697,25.5916,31.4784
p21,0,0,0.1123,0.3759,0.891,1.2282,1.5752,2.0908,2.8249,3.5848,4.3759,5.4337,6.8169,8.6155,10.9582,13.8422,17.5173,21.828,25.4916,32.4477,41.3589
p22,0,0,0.02,0.0606,0.2248,0.3213,0.4019,0.4913,0.605,0.7539,0.9281,1.1466,1.4155,1.7408,2.1304,2.5971,3.1615,3.8217,4.6119,5.5662,6.7319
p23,0,0,0.037,0.1148,0.3607,0.5639,0.6955,0.8272,0.9922,1.1756,1.4133,1.7383,2.1282,2.5899,3.1985,3.9537,4.9233,5.9664,7.2453,8.8665,11.0903
p24,0,0,0.1837,0.535,1.7236,2.5142,3.352,4.2964,5.4333,6.6524,7.9862,9.6923,11.8161,14.3764,17.4976,21.3885,26.1085,31.5461,38.0005,45.4327,54.6287
p25,0,0,16.6455,155.0389,294.009,408.4859,439.5968,446.5364,450.1923,452.4081,454.398,458.7247,466.1317,475.1947,488.2286,502.7779,520.6225,548.397,571.974,657.9143,791.8958
p26,0,0,0.9464,10.4734,18.9523,24.2239,25.4333,25.6403,25.7665,25.8434,25.9122,26.0055,26.1694,26.4271,26.7858,27.2899,28.1935,29.486,30.4547,34.1383,40.2636
p27,0.432030983,12.67567255,20.9981,37.5604,58.5495,62.0759,62.5642,62.9189,63.4554,64.0107,64.6175,66.0426,68.7358,73.0376,78.5811,84.9222,91.9911,100.4874,109.3517,123.2004,140.482
p28,7.941410686,257.0910799,474.5385,726.7523,1050.6319,1121.2818,1161.1854,1201.1943,1240.8907,1272.6416,1304.0577,1340.1409,1376.1309,1427.8687,1483.1389,1547.4214,1632.4641,1735.5901,1816.6222,1991.7404,2230.1337
p29,0.033362992,3.953283745,4.6285,7.2715,10.4061,10.8444,10.9548,11.0292,11.1427,11.2512,11.3499,11.4932,11.6335,11.968,12.4566,13.1945,14.2426,15.6043,16.5455,18.299,20.7788
p3,0.075701514,1.7785297,7.0447,17.6184,28.6681,37.6995,38.3293,38.833,39.6927,40.494,41.5986,44.2205,47.6823,51.5671,57.163,62.6899,69.5967,78.742,86.1439,103.05,124.4295
p30,2.435539638,48.87996376,105.5184,196.6099,302.5331,316.6035,322.3275,328.5346,336.0619,343.3978,351.5756,361.6661,375.8985,395.1514,425.0077,467.093,520.3125,579.8344,627.6365,687.7489,755.1831
p31,0.65127812,21.37159267,44.8369,72.3451,112.9237,163.983,201.3552,239.662,283.7297,319.5786,351.439,392.3969,437.3613,488.6444,548.1161,617.061,627.6688,742.0925,749.3234,770.5014,799.8626
p32,0,0,3.6944,6.6976,9.9083,10.7859,11.1722,11.4303,11.7596,12.0705,12.3517,12.81,13.3454,14.0289,14.7755,15.8025,17.1013,18.2752,19.699,21.4163,23.5001
p33,2.526042441,132.7315941,199.5522,269.6602,385.1449,432.8207,454.9821,473.1115,499.3403,529.8588,561.5113,602.4141,653.0923,712.1001,781.681,864.0474,960.487,1066.0305,1182.3477,1326.4489,1506.6431
p34,0.857821277,34.1684059,92.7678,126.3988,183.801,207.487,220.1784,230.3553,244.0246,258.67,273.3406,290.6067,311.4478,335.3779,364.525,398.7991,438.8254,481.4406,525.8176,582.3678,646.9789
p35,0,0,0.0779,0.4565,0.9791,1.1635,1.3798,1.6366,1.9802,2.3734,2.7899,3.2847,3.8444,4.4156,5.0647,5.7676,6.525,7.2658,8.0803,8.9728,10.7837
p36,0,0,11.5853,18.3789,25.014,26.3969,27.024,27.425,28.052,28.7392,29.3964,30.4669,31.9367,33.5601,35.418,37.5719,40.35,43.0864,45.8428,48.7525,54.2386
p37,0,0,13.6451,22.2876,30.7715,31.5866,31.8155,31.9868,32.2518,32.5047,32.7655,33.4651,34.5532,36.0361,37.9909,40.4155,43.3883,46.9183,50.827,54.8274,60.669
p38,0,0,21.536,33.9689,45.8772,47.4161,47.951,48.3261,48.8932,49.4332,49.951,51.0566,52.8679,55.3459,58.6233,62.6309,67.8434,73.6484,80.2263,86.6783,97.7311
p39,0,0,2.554,3.9658,5.356,5.6713,5.7897,5.9027,6.0466,6.1728,6.2808,6.4976,6.8055,7.1676,7.704,8.4105,9.2863,10.1782,11.6349,12.413,15.3385
p4,0.119576402,0.38937141,1.123,1.9277,2.9942,3.0962,3.0965,3.103,3.1334,3.1604,3.1871,3.2498,3.344,3.4845,3.7651,4.0706,4.4603,5.2273,6.4576,9.9472,15.0919
p40,0,0,11.2965,18.2133,25.1922,26.186,26.4242,26.649,26.9106,27.1539,27.4074,28.2152,29.6822,31.6481,34.385,37.8874,42.6774,47.5609,54.5277,59.8184,72.6497
p41,0,0,11.3799,18.4873,25.2373,26.0853,26.2486,26.4155,26.7616,27.1023,27.4799,28.3467,30.1055,33.3231,38.1505,43.8632,50.9875,57.9967,67.5077,73.6017,92.8076
p42,0,0,0.4981,2.5015,17.1889,19.0089,20.4767,21.9969,23.8592,25.508,27.1432,30.4474,34.7672,39.8905,46.0542,53.2001,61.9278,72.3665,83.5751,94.626,110.9826
p43,0,0,15.1982,77.4363,562.1146,594.1029,619.5171,653.5265,703.6544,773.6228,845.0226,937.5142,1044.0275,1158.6171,1284.6493,1417.4414,1572.6606,1747.494,1932.5366,2101.6147,2372.7384
p44,0,0,0.8216,4.4358,33.4768,34.9345,36.1859,37.4864,39.2484,41.175,42.9699,45.4305,48.3421,51.577,55.0345,58.7042,63.2315,68.3653,73.7163,78.7107,87.4237
p45,0,0,5.5313,11.1646,22.4358,24.9085,25.1202,25.3092,25.5566,25.8526,26.6697,28.6344,31.969,36.4801,42.5864,50.3809,60.3588,72.0657,85.6276,99.5052,119.9594
p46,0.037516039,2.141675603,3.4311,5.6537,11.7204,16.256,18.2856,19.1635,22.5712,27.5363,33.7563,42.172,54.4415,69.6718,88.3105,110.3949,137.0724,168.6977,205.709,244.3751,299.596
p47,0.078073811,5.728407335,17.3626,24.9065,34.7417,41.9623,44.0972,45.4477,47.2016,49.1157,51.1058,56.3616,63.6489,72.4863,82.1609,92.6278,94.0706,112.9945,115.0837,119.1837,127.2387
p48,0.015890803,2.982025329,11.6083,24.8808,42.7903,45.1254,47.321,50.6537,55.9396,63.2972,72.0458,83.748,97.9009,115.2144,135.3835,158.3068,184.6711,214.4548,261.4013,313.1061,395.4952
p49,0,0,0.0096,0.0198,0.0635,0.2078,0.3385,0.5835,0.9693,1.3855,1.7654,2.3143,3.035,3.9622,5.2611,5.8522,6.5335,7.1352,7.9968,8.7916,9.9365
p5,5.718094633,41.9169796,53.7328,90.5115,131.2487,160.0011,172.1604,187.3296,210.9524,238.9193,269.5749,309.6534,360.3932,420.9904,491.9615,570.453,660.8133,764.2797,788.1515,827.0659,880.9135
p50,0,0,0.4226,0.9724,4.2566,12.0307,18.4961,29.2686,46.5438,64.3868,83.5062,117.4445,165.727,229.6568,320.9419,356.6805,406.4117,466.4064,556.6838,649.445,785.743
p51,0,0,0.1621,0.3607,1.1433,3.4415,4.2683,5.8447,8.6195,11.9014,16.1191,24.0898,36.141,54.294,80.7056,91.4223,107.2365,128.0208,158.9439,195.8325,250.0495
p52,0,0,1.8266,2.6849,3.4207,3.8465,3.9817,4.086,4.1967,4.315,4.4521,4.7017,5.0668,5.5926,6.248,7.1224,8.3165,9.2561,10.9468,12.4135,15.0381
p53,0,0,23.4038,37.9816,52.3648,61.9558,65.6315,68.8828,73.2203,78.1668,84.5301,94.156,107.829,126.1669,150.2761,180.0674,217.3249,251.5979,300.1556,348.6121,422.6736
p54,0.094914678,2.754555382,26.1561,36.5474,49.3886,52.3363,54.3742,56.359,59.1529,62.4071,66.071,71.0008,77.7367,86.4693,97.2785,110.3311,126.8631,146.9493,171.7609,199.4375,243.0994
p55,0.007026694,1.701282147,16.0732,22.1371,29.2783,30.3886,30.8149,31.2068,31.7198,32.3125,32.9908,34.1588,36.0942,38.8774,42.9489,48.9593,57.3834,67.9226,82.9975,99.8065,129.7596
p56,0,0,0.8415,1.7766,6.3652,13.2419,15.1857,15.6267,16.177,16.5077,16.993,18.2385,20.2798,23.5477,29.9001,41.7781,63.5038,93.9469,133.2277,170.2039,220.3283
p57,0.681239627,1.237219526,1.749,3.8097,5.9016,6.7952,7.8304,8.9298,11.4256,14.792,18.7743,23.6803,29.7805,37.5048,46.8843,58.1715,72.5413,89.5279,114.4741,144.452,190.8386
p58,2.973437518,3.310040121,30.5841,75.6287,96.2291,123.5409,129.2816,135.7662,146.3676,157.6273,167.4007,184.4844,214.6643,273.598,337.6717,411.9034,496.349,586.787,695.6732,823.0521,992.4395
p59,0.225905501,1.216504631,1.4042,3.4309,5.2244,7.0058,9.5954,14.5311,23.1566,35.0314,48.303,63.1958,78.1355,92.4307,104.9535,118.7128,136.4117,159.8194,171.165,205.1634,255.4896
p6,0.246640299,9.779499557,11.4108,17.8749,23.4135,25.9461,28.1437,30.9998,34.8511,39.3514,44.5607,50.8831,58.4111,66.865,76.4426,86.9746,99.017,112.6235,123.8543,138.8444,157.23
p60,0.01193542,0.447235192,1.9293,4.8367,9.0838,13.7463,19.3265,25.6095,32.5719,39.3934,45.2142,51.1658,57.4392,64.1451,71.9991,80.5896,89.5364,104.9839,116.5861,133.3995,156.6214
p61,0.007968921,0.746904448,1.781,5.1008,10.0029,18.763,29.8675,42.6677,56.5794,69.8471,81.0695,92.4956,104.8294,117.6021,131.7733,146.8613,163.2742,193.2468,215.8301,246.1099,284.0986
p62,0.064115463,0.41323642,1.226,3.9046,8.1514,17.7435,28.9998,40.9948,53.5244,65.1669,74.6132,84.6564,95.0685,106.1872,119.7711,134.5566,149.8252,176.3718,195.7275,224.4429,261.5977
p63,0.201813968,12.24810532,31.0086,101.1261,214.4597,452.5487,699.1641,949.1388,1236.6469,1541.6917,1809.2259,2083.5134,2368.5735,2687.6452,3079.7092,3503.9524,3966.2463,4614.616,5198.0258,5993.3472,7069.1642
p64,0.017288812,5.864901897,7.6584,17.565,29.3969,49.008,72.5805,101.0014,138.2441,183.0322,228.2904,279.4451,336.4404,402.4366,480.7611,568.2655,657.7067,793.8914,880.1723,1013.7494,1221.0748
p65,0.074564522,6.345614295,8.1391,19.076,30.8833,47.8017,69.4358,94.5147,129.8732,173.1346,218.0708,267.6086,326.0207,394.4833,477.2366,569.9507,658.6128,801.4411,901.7337,1039.0305,1267.8551
p66,0.00687512,2.876324151,3.6467,7.2511,10.9945,15.2453,16.7761,18.0832,20.2151,24.7993,32.7119,47.1416,69.6635,100.4157,141.8337,192.9353,253.4077,316.5323,390.0723,478.6163,601.537
p67,0.049593126,5.42192879,15.3724,51.3524,110.118,262.7356,432.3734,591.7215,769.3513,947.5711,1100.843,1256.0568,1420.4646,1603.5632,1824.4367,2063.476,2299.9118,2669.6401,2898.2393,3349.1836,4042.5827
p68,0,0,1.3009,6.8362,49.5397,52.4823,54.6458,57.2747,61.1197,65.8281,70.6586,77.3023,85.2942,94.5039,104.9227,116.1344,129.5028,144.3895,160.5376,175.2964,201.2748
p69,0,0,1.9016,3.8408,7.506,7.9438,8.079,8.2044,8.3736,8.5745,8.8204,9.3464,10.1422,11.8012,14.134,17.099,20.9529,25.8443,31.7014,37.695,46.4634
p7,0.042888671,1.603520842,3.5064,5.7035,7.5492,8.1638,8.5131,8.9738,9.5657,10.2161,11.0251,12.0164,13.2251,14.7174,16.5717,18.7743,21.4501,24.5192,25.3562,26.9275,29.0392
p70,0,0,13.3682,25.8855,52.2489,57.9524,58.9222,60.0062,61.4333,63.2372,65.5076,71.7858,81.5817,94.6773,112.3523,135.0524,164.98,200.1893,241.9323,282.6237,342.3595
p71,0.048889458,0.2611806,3.591,4.7463,6.0594,6.258,6.303,6.3433,6.4052,6.4937,6.6031,6.7923,7.1149,7.6166,8.3375,9.3203,10.8464,13.0518,16.4043,19.0363,24.6706
p72,0.051234245,4.395968779,35.2725,47.0576,60.3867,63.0787,63.4197,63.6072,64.1981,64.9908,66.0233,68.1093,72.0813,79.3143,90.4254,106.7652,132.7389,170.4274,223.9113,286.7717,391.8664
p73,0,0.247787902,2.0482,2.7126,3.4607,3.6171,3.6283,3.6324,3.6477,3.662,3.6907,3.8058,4.0006,4.3439,4.8847,5.6969,7.0474,9.2337,12.2182,15.8533,21.5934
p74,0,0,0.7006,1.6273,2.5426,2.6204,2.7136,2.8491,3.0607,3.357,3.7376,4.235,4.7537,5.3559,6.0432,6.7904,7.6912,8.6249,9.6932,10.7197,12.182
p75,0.049455912,1.133727956,2.3321,3.1533,6.2322,6.6659,6.9396,7.183,7.515,7.9855,8.5276,9.2111,10.0121,11.0436,12.3881,14.2567,17.0983,21.8194,29.3073,39.7467,62.0523
p76,0.004075108,2.41498537,4.0815,6.0906,12.2881,14.7278,15.8236,16.9224,19.0357,22.4963,27.0197,33.7587,42.2655,53.2007,66.8262,83.5022,104.2169,129.0659,158.0272,189.4465,236.1873
p77,0,0.829536661,1.6106,2.5786,5.3232,7.0446,8.4617,8.8003,10.8429,13.3873,16.5376,20.5487,25.7621,32.3509,40.3126,49.3698,59.8906,71.9334,85.6674,99.6298,119.8792
p78,0.044142199,1.68559734,2.2398,3.4029,6.727,7.9225,8.4408,8.6838,9.6251,11.8106,14.896,19.0353,25.1566,33.1371,42.596,53.4447,66.4692,80.246,95.0285,109.913,130.1057
p79,0.101972038,2.372986019,5.0171,7.5483,14.1661,19.9053,24.4777,28.1371,34.3079,43.2847,54.6338,69.7913,88.1831,109.301,131.7314,156.3085,182.5597,209.8502,237.0258,267.3601,305.0762
p8,0.819524,8.793521013,30.3069,51.2037,74.8723,76.5348,76.9965,77.6008,78.335,78.8939,79.4472,80.049,80.7421,81.6863,82.8476,84.0014,85.531,87.2607,88.7663,90.4901,92.7023
p80,0.355709642,8.406996517,12.3295,23.4929,54.4869,60.6101,60.615,60.6181,60.6235,60.6246,60.6266,72.4195,140.3473,266.523,447.1578,668.2378,930.5124,1245.2333,1616.7884,1967.6608,2611.0095
p81,0.090199905,0.960017493,2.8641,4.6261,9.3939,11.2637,11.776,11.8542,12.5347,13.8571,16.966,21.6374,26.5571,32.1856,39.7629,50.5483,67.1106,94.4117,146.8307,227.9558,350.0462
p82,0,0.338281606,0.6665,1.0594,2.1997,2.2333,2.3031,2.3653,2.4139,2.4396,2.4619,2.4948,2.56,2.7715,3.122,3.6851,5.0766,9.0997,19.2929,36.7636,62.5693
p83,0.035923054,0.394704384,1.4773,2.3391,4.6485,4.6485,4.6485,4.6485,4.6485,4.6485,4.6485,4.6485,4.6485,4.6661,4.7752,5.2657,7.1974,13.885,32.1303,67.0187,121.7762
p84,0,0.93922519,8.7411,11.5423,14.7399,15.2109,15.2526,15.2831,15.3431,15.4257,15.6253,16.1083,16.9277,18.207,20.1816,23.1408,27.6724,34.1011,43.936,56.0608,74.1383
p85,0,0,0.9194,1.6603,5.4421,9.5663,10.9702,11.224,12.1015,13.0729,13.9816,15.5382,18.4707,24.0091,35.7067,60.4318,109.1023,175.0701,248.1684,319.8988,404.0071
p86,0,0,0.0789,0.1383,0.6129,0.7817,1.0241,1.3659,1.9221,2.496,2.9646,3.4374,4.2661,8.3704,14.2773,20.475,27.1654,34.1017,41.7181,48.5974,60.2779
p87,0,0,0.4211,0.8297,2.6955,4.1406,6.2624,9.7213,17.2458,29.3011,45.182,65.3594,89.1828,115.9087,145.3309,177.5048,211.8587,247.2911,302.7613,376.3519,491.3758
p88,0,0,0.1254,0.2376,0.8782,1.618,2.83,4.9887,9.2714,15.8782,24.2201,34.9968,47.3164,60.1668,73.8384,86.853,99.5172,113.2455,141.1965,173.9694,224.3802
p89,0,0,0.9475,1.8545,10.206,11.7924,14.7681,20.3676,30.9242,44.684,58.1884,73.0456,88.4769,104.3982,120.5859,137.7139,157.9852,180.0815,209.7573,240.4925,289.0346
p9,430.9401092,716.7919976,1406.5007,2806.7669,4204.0928,4970.5723,5356.7185,5448.3844,5565.1559,5673.3175,5781.5279,5893.686,6025.3481,6182.8178,6390.7009,6610.423,6889.8418,7188.3498,7450.0006,7801.0822,8211.8652
p90,0,0,0.9542,1.8844,10.0159,11.4209,14.1644,20.7501,34.9115,54.7205,72.6211,88.6494,102.9539,115.9005,130.6251,147.142,166.5847,189.7993,221.5464,256.6166,304.5298
p91,0.434143915,2.552060478,4.8412,9.5229,23.9337,46.2093,74.7167,105.6119,143.1758,181.6307,216.5269,254.6404,293.5521,333.0699,379.1735,434.4569,502.2022,575.7842,665.9619,782.0354,938.6093
p92,0.114763759,35.8,56.4943,74.3473,83.5938,107.8096,117.1809,126.5664,141.6428,158.2279,176.688,201.7961,234.5594,277.1183,331.1703,399.6068,492.0978,607.5807,751.7834,921.6596,1143.3353
p93,0,0,0.1846,0.8097,4.938,4.938,4.938,4.938,4.938,4.938,4.938,4.938,4.938,4.938,4.9689,5.2014,5.5228,5.9866,6.7063,8.6412,12.5844
p94,0.872693419,21.5,29.56,36.65,46.8798,63.7452,75.5784,88.7976,106.8873,129.0605,156.0389,175.1936,202.2608,239.436,289.299,356.6168,448.507,564.5013,707.9455,884.336,1105.6808
p95,0,0,0.5287,18.3339,77.3912,151.5257,208.892,246.1079,289.2653,329.7699,337.9249,351.485,368.6582,387.471,410.2051,436.441,467.1883,503.6665,546.654,596.1615,669.7641
p96,0,0,0.9471,31.712,134.5466,260.7388,359.2665,424.0953,499.1919,571.7556,587.4541,611.1558,642.8403,680.8359,727.7664,784.227,853.3704,929.8549,1019.6266,1132.485,1277.4498
