region,class,timeslice,cfmean
s129,6,H9,0.35348
s129,7,H1,0.1824
s129,7,H10,0.23185
s129,7,H11,0.27957
s129,7,H12,0.31824
s129,7,H13,0.32326
s129,7,H14,0.27194
s129,7,H15,0.35196
s129,7,H16,0.39704
s129,7,H17,0.23974
s129,7,H2,0.16211
s129,7,H3,0.23974
s129,7,H4,0.255
s129,7,H5,0.25058
s129,7,H6,0.2405
s129,7,H7,0.28192
s129,7,H8,0.34537
s129,7,H9,0.26604
s129,13,H1,0.272
s129,13,H10,0.36623
s129,13,H11,0.39198
s129,13,H12,0.44946
s129,13,H13,0.42032
s129,13,H14,0.3419
s129,13,H15,0.37572
s129,13,H16,0.43275
s129,13,H17,0.26768
s129,13,H2,0.24904
s129,13,H3,0.26768
s129,13,H4,0.30767
s129,13,H5,0.32533
s129,13,H6,0.33771
s129,13,H7,0.34713
s129,13,H8,0.39601
s129,13,H9,0.38415
s129,14,H1,0.2081
s129,14,H10,0.27058
s129,14,H11,0.32086
s129,14,H12,0.33287
s129,14,H13,0.30785
s129,14,H14,0.27187
s129,14,H15,0.32497
s129,14,H16,0.37269
s129,14,H17,0.24393
s129,14,H2,0.19796
s129,14,H3,0.24393
s129,14,H4,0.25361
s129,14,H5,0.27151
s129,14,H6,0.26104
s129,14,H7,0.28041
s129,14,H8,0.35443
s129,14,H9,0.28872
s13,5,H1,0.23854
s13,5,H10,0.43824
s13,5,H11,0.41374
s13,5,H12,0.42315
s13,5,H13,0.36796
s13,5,H14,0.35557
s13,5,H15,0.41676
s13,5,H16,0.3939
s13,5,H17,0.33425
s13,5,H2,0.24371
s13,5,H3,0.33425
s13,5,H4,0.31374
s13,5,H5,0.38668
s13,5,H6,0.39018
s13,5,H7,0.4651
s13,5,H8,0.44684
s13,5,H9,0.43571
s13,13,H1,0.27298
s13,13,H10,0.48205
s13,13,H11,0.47457
s13,13,H12,0.46614
s13,13,H13,0.4018
s13,13,H14,0.38869
s13,13,H15,0.43962
s13,13,H16,0.43876
s13,13,H17,0.31624
s13,13,H2,0.24845
s13,13,H3,0.31624
s13,13,H4,0.32368
s13,13,H5,0.42331
s13,13,H6,0.40398
s13,13,H7,0.45356
s13,13,H8,0.4709
s13,13,H9,0.47163
s14,8,H1,0.60708
s14,8,H10,0.41551
s14,8,H11,0.43703
s14,8,H12,0.40979
s14,8,H13,0.46701
s14,8,H14,0.46332
s14,8,H15,0.47093
s14,8,H16,0.46394
s14,8,H17,0.6224
s14,8,H2,0.62403
s14,8,H3,0.6224
s14,8,H4,0.63134
s14,8,H5,0.46604
s14,8,H6,0.47985
s14,8,H7,0.50269
s14,8,H8,0.50127
s14,8,H9,0.39507
s14,9,H1,0.56542
s14,9,H10,0.41573
s14,9,H11,0.43259
s14,9,H12,0.41061
s14,9,H13,0.44199
s14,9,H14,0.46696
s14,9,H15,0.47575
s14,9,H16,0.46395
s14,9,H17,0.62725
s14,9,H2,0.60126
s14,9,H3,0.62725
s14,9,H4,0.61496
s14,9,H5,0.46931
s14,9,H6,0.49965
s14,9,H7,0.54147
s14,9,H8,0.50924
s14,9,H9,0.40217
s14,10,H1,0.52393
s14,10,H10,0.43169
s14,10,H11,0.44887
s14,10,H12,0.42806
s14,10,H13,0.4439
s14,10,H14,0.46643
s14,10,H15,0.4728
s14,10,H16,0.47153
s14,10,H17,0.60195
s14,10,H2,0.5633
s14,10,H3,0.60195
s14,10,H4,0.57377
s14,10,H5,0.49899
s14,10,H6,0.52523
s14,10,H7,0.5576
s14,10,H8,0.52237
s14,10,H9,0.42151
s14,11,H1,0.47605
s14,11,H10,0.42423
s14,11,H11,0.43966
s14,11,H12,0.42142
s14,11,H13,0.43546
s14,11,H14,0.45947
s14,11,H15,0.47409
s14,11,H16,0.46006
s14,11,H17,0.56696
s14,11,H2,0.51818
s14,11,H3,0.56696
s14,11,H4,0.53517
s14,11,H5,0.45751
s14,11,H6,0.48842
s14,11,H7,0.53462
s14,11,H8,0.48167
s14,11,H9,0.41855
s14,12,H1,0.34893
s14,12,H10,0.44036
s14,12,H11,0.45638
s14,12,H12,0.44637
s14,12,H13,0.41182
s14,12,H14,0.42753
s14,12,H15,0.47128
s14,12,H16,0.45037
s14,12,H17,0.4373
s14,12,H2,0.36371
s14,12,H3,0.4373
s14,12,H4,0.40536
s14,12,H5,0.46776
s14,12,H6,0.47592
s14,12,H7,0.53531
s14,12,H8,0.50301
s14,12,H9,0.44042
s14,13,H1,0.29685
s14,13,H10,0.40933
s14,13,H11,0.4062
s14,13,H12,0.4085
s14,13,H13,0.36357
s14,13,H14,0.39068
s14,13,H15,0.45258
s14,13,H16,0.4182
s14,13,H17,0.43078
s14,13,H2,0.32639
s14,13,H3,0.43078
s14,13,H4,0.38367
s14,13,H5,0.41166
s14,13,H6,0.43592
s14,13,H7,0.54475
s14,13,H8,0.50007
s14,13,H9,0.40751
s15,5,H1,0.26314
s15,5,H10,0.39975
s15,5,H11,0.38602
s15,5,H12,0.39342
s15,5,H13,0.35037
s15,5,H14,0.36382
s15,5,H15,0.44151
s15,5,H16,0.39126
s15,5,H17,0.42545
s15,5,H2,0.29763
s15,5,H3,0.42545
s15,5,H4,0.37799
s15,5,H5,0.3651
s15,5,H6,0.38658
s15,5,H7,0.54464
s15,5,H8,0.49199
s15,5,H9,0.39768
s15,12,H1,0.31946
s15,12,H10,0.4462
s15,12,H11,0.44519
s15,12,H12,0.45282
s15,12,H13,0.40102
s15,12,H14,0.39515
s15,12,H15,0.45554
s15,12,H16,0.44835
s15,12,H17,0.38174
s15,12,H2,0.29805
s15,12,H3,0.38174
s15,12,H4,0.38082
s15,12,H5,0.46594
s15,12,H6,0.45109
s15,12,H7,0.51047
s15,12,H8,0.50625
s15,12,H9,0.44313
s15,13,H1,0.30728
s15,13,H10,0.4332
s15,13,H11,0.42389
s15,13,H12,0.43246
s15,13,H13,0.38554
s15,13,H14,0.37756
s15,13,H15,0.44506
s15,13,H16,0.43537
s15,13,H17,0.39702
s15,13,H2,0.29537
s15,13,H3,0.39702
s15,13,H4,0.38639
s15,13,H5,0.44168
s15,13,H6,0.42779
s15,13,H7,0.51958
s15,13,H8,0.50272
s15,13,H9,0.43173
s162,6,H1,0.17629
s162,6,H10,0.42704
s162,6,H11,0.37322
s162,6,H12,0.44813
s162,6,H13,0.33895
s162,6,H14,0.26803
s162,6,H15,0.26436
s162,6,H16,0.34546
s162,6,H17,0.14216
s162,6,H2,0.14723
s162,6,H3,0.14216
s162,6,H4,0.15431
s162,6,H5,0.27474
s162,6,H6,0.21993
s162,6,H7,0.18523
s162,6,H8,0.24202
s162,6,H9,0.47
s162,13,H1,0.17015
s162,13,H10,0.41838
s162,13,H11,0.38757
s162,13,H12,0.43191
s162,13,H13,0.34177
s162,13,H14,0.2922
s162,13,H15,0.27448
s162,13,H16,0.33838
s162,13,H17,0.10669
s162,13,H2,0.1393
s162,13,H3,0.10669
s162,13,H4,0.13324
s162,13,H5,0.24923
s162,13,H6,0.22369
s162,13,H7,0.20784
s162,13,H8,0.23185
s162,13,H9,0.43209
s162,14,H1,0.16264
s162,14,H10,0.3986
s162,14,H11,0.38613
s162,14,H12,0.42437
s162,14,H13,0.33072
s162,14,H14,0.28628
s162,14,H15,0.26977
s162,14,H16,0.32427
s162,14,H17,0.11786
s162,14,H2,0.14656
s162,14,H3,0.11786
s162,14,H4,0.13339
s162,14,H5,0.24124
s162,14,H6,0.22566
s162,14,H7,0.2156
s162,14,H8,0.23821
s162,14,H9,0.41658
s174,5,H1,0.31795
s174,5,H10,0.43999
s174,5,H11,0.43982
s174,5,H12,0.47188
s174,5,H13,0.4426
s174,5,H14,0.39702
s174,5,H15,0.42951
s174,5,H16,0.50559
s174,5,H17,0.23554
s174,5,H2,0.17475
s174,5,H3,0.23554
s174,5,H4,0.34805
s174,5,H5,0.34663
s174,5,H6,0.28126
s174,5,H7,0.30351
s174,5,H8,0.35555
s174,5,H9,0.45982
s174,6,H1,0.23401
s174,6,H10,0.41979
s174,6,H11,0.36106
s174,6,H12,0.42914
s174,6,H13,0.38138
s174,6,H14,0.30632
s174,6,H15,0.29751
s174,6,H16,0.39894
s174,6,H17,0.12116
s174,6,H2,0.12475
s174,6,H3,0.12116
s174,6,H4,0.20843
s174,6,H5,0.31396
s174,6,H6,0.25254
s174,6,H7,0.2047
s174,6,H8,0.26582
s174,6,H9,0.4463
s174,13,H1,0.25416
s174,13,H10,0.44
s174,13,H11,0.41768
s174,13,H12,0.43551
s174,13,H13,0.39657
s174,13,H14,0.34804
s174,13,H15,0.34874
s174,13,H16,0.4343
s174,13,H17,0.13906
s174,13,H2,0.15584
s174,13,H3,0.13906
s174,13,H4,0.23253
s174,13,H5,0.30564
s174,13,H6,0.25842
s174,13,H7,0.24735
s174,13,H8,0.29457
s174,13,H9,0.43757
s175,6,H1,0.20314
s175,6,H10,0.43404
s175,6,H11,0.37428
s175,6,H12,0.42914
s175,6,H13,0.35832
s175,6,H14,0.29135
s175,6,H15,0.27771
s175,6,H16,0.36314
s175,6,H17,0.11896
s175,6,H2,0.13409
s175,6,H3,0.11896
s175,6,H4,0.16885
s175,6,H5,0.28477
s175,6,H6,0.23273
s175,6,H7,0.19653
s175,6,H8,0.24041
s175,6,H9,0.45793
s175,13,H1,0.18146
s175,13,H10,0.4215
s175,13,H11,0.40562
s175,13,H12,0.42893
s175,13,H13,0.3542
s175,13,H14,0.3047
s175,13,H15,0.29063
s175,13,H16,0.35612
s175,13,H17,0.09977
s175,13,H2,0.13632
s175,13,H3,0.09977
s175,13,H4,0.138
s175,13,H5,0.2566
s175,13,H6,0.22436
s175,13,H7,0.2153
s175,13,H8,0.24346
s175,13,H9,0.42315
s191,3,H1,0.37527
s191,3,H10,0.49321
s191,3,H11,0.49816
s191,3,H12,0.55889
s191,3,H13,0.48026
s191,3,H14,0.46462
s191,3,H15,0.46
s191,3,H16,0.49022
s191,3,H17,0.2914
s191,3,H2,0.31022
s191,3,H3,0.2914
s191,3,H4,0.34868
s191,3,H5,0.43745
s191,3,H6,0.44638
s191,3,H7,0.43024
s191,3,H8,0.476
s191,3,H9,0.51934
s191,4,H1,0.36846
s191,4,H10,0.47083
s191,4,H11,0.46912
s191,4,H12,0.55814
s191,4,H13,0.50196
s191,4,H14,0.46165
s191,4,H15,0.46941
s191,4,H16,0.51482
s191,4,H17,0.31882
s191,4,H2,0.28605
s191,4,H3,0.31882
s191,4,H4,0.36995
s191,4,H5,0.42823
s191,4,H6,0.44139
s191,4,H7,0.41813
s191,4,H8,0.47079
s191,4,H9,0.50661
s191,5,H1,0.3306
s191,5,H10,0.42975
s191,5,H11,0.4117
s191,5,H12,0.52307
s191,5,H13,0.46625
s191,5,H14,0.39469
s191,5,H15,0.41236
s191,5,H16,0.46378
s191,5,H17,0.29386
s191,5,H2,0.24837
s191,5,H3,0.29386
s191,5,H4,0.32591
s191,5,H5,0.40727
s191,5,H6,0.39036
s191,5,H7,0.37474
s191,5,H8,0.43582
s191,5,H9,0.48081
s191,6,H1,0.2788
s191,6,H10,0.35048
s191,6,H11,0.35997
s191,6,H12,0.45483
s191,6,H13,0.39325
s191,6,H14,0.30222
s191,6,H15,0.35123
s191,6,H16,0.3784
s191,6,H17,0.23437
s191,6,H2,0.20715
s191,6,H3,0.23437
s191,6,H4,0.27932
s191,6,H5,0.34006
s191,6,H6,0.32377
s191,6,H7,0.32168
s191,6,H8,0.37392
s191,6,H9,0.4132
s191,12,H1,0.36912
s191,12,H10,0.4759
s191,12,H11,0.48102
s191,12,H12,0.54208
s191,12,H13,0.48482
s191,12,H14,0.45849
s191,12,H15,0.45032
s191,12,H16,0.48687
s191,12,H17,0.2924
s191,12,H2,0.31915
s191,12,H3,0.2924
s191,12,H4,0.35478
s191,12,H5,0.43348
s191,12,H6,0.43622
s191,12,H7,0.41749
s191,12,H8,0.46945
s191,12,H9,0.50469
s191,13,H1,0.31324
s191,13,H10,0.42375
s191,13,H11,0.4047
s191,13,H12,0.49153
s191,13,H13,0.44539
s191,13,H14,0.38413
s191,13,H15,0.36764
s191,13,H16,0.42685
s191,13,H17,0.26816
s191,13,H2,0.26932
s191,13,H3,0.26816
s191,13,H4,0.30525
s191,13,H5,0.38863
s191,13,H6,0.37768
s191,13,H7,0.35931
s191,13,H8,0.42238
s191,13,H9,0.44949
s192,5,H1,0.32361
s192,5,H10,0.34815
s192,5,H11,0.40192
s192,5,H12,0.51476
s192,5,H13,0.5084
s192,5,H14,0.35635
s192,5,H15,0.41978
s192,5,H16,0.51804
s192,5,H17,0.28887
s192,5,H2,0.20836
s192,5,H3,0.28887
s192,5,H4,0.37272
s192,5,H5,0.4208
s192,5,H6,0.33245
s192,5,H7,0.35008
s192,5,H8,0.44049
s192,5,H9,0.43515
s197,4,H1,0.34788
s197,4,H10,0.42864
s197,4,H11,0.46694
s197,4,H12,0.54009
s197,4,H13,0.53473
s197,4,H14,0.45824
s197,4,H15,0.48755
s197,4,H16,0.55417
s197,4,H17,0.37868
s197,4,H2,0.27109
s197,4,H3,0.37868
s197,4,H4,0.3903
s197,4,H5,0.42927
s197,4,H6,0.40789
s197,4,H7,0.41101
s197,4,H8,0.45861
s197,4,H9,0.47344
s197,5,H1,0.33032
s197,5,H10,0.37622
s197,5,H11,0.42108
s197,5,H12,0.52545
s197,5,H13,0.51384
s197,5,H14,0.38843
s197,5,H15,0.44321
s197,5,H16,0.52537
s197,5,H17,0.31681
s197,5,H2,0.21974
s197,5,H3,0.31681
s197,5,H4,0.37454
s197,5,H5,0.4216
s197,5,H6,0.35423
s197,5,H7,0.36681
s197,5,H8,0.44588
s197,5,H9,0.45469
s197,6,H1,0.33013
s197,6,H10,0.32246
s197,6,H11,0.37508
s197,6,H12,0.49347
s197,6,H13,0.48761
s197,6,H14,0.31972
s197,6,H15,0.38348
s197,6,H16,0.47496
s197,6,H17,0.26079
s197,6,H2,0.18395
s197,6,H3,0.26079
s197,6,H4,0.36825
s197,6,H5,0.40063
s197,6,H6,0.30427
s197,6,H7,0.32784
s197,6,H8,0.42878
s197,6,H9,0.41927
s197,12,H1,0.35622
s197,12,H10,0.443
s197,12,H11,0.48233
s197,12,H12,0.53865
s197,12,H13,0.53637
s197,12,H14,0.47942
s197,12,H15,0.48815
s197,12,H16,0.54975
s197,12,H17,0.3727
s197,12,H2,0.28016
s197,12,H3,0.3727
s197,12,H4,0.39928
s197,12,H5,0.43482
s197,12,H6,0.43194
s197,12,H7,0.42633
s197,12,H8,0.46904
s197,12,H9,0.47674
s197,13,H1,0.34058
s197,13,H10,0.41251
s197,13,H11,0.43021
s197,13,H12,0.52743
s197,13,H13,0.53118
s197,13,H14,0.43417
s197,13,H15,0.46968
s197,13,H16,0.49772
s197,13,H17,0.36239
s197,13,H2,0.22604
s197,13,H3,0.36239
s197,13,H4,0.38556
s197,13,H5,0.44052
s197,13,H6,0.3689
s197,13,H7,0.39458
s197,13,H8,0.44547
s197,13,H9,0.47867
s198,4,H1,0.33173
s198,4,H10,0.40437
s198,4,H11,0.41305
s198,4,H12,0.50284
s198,4,H13,0.55491
s198,4,H14,0.47152
s198,4,H15,0.46619
s198,4,H16,0.52321
s198,4,H17,0.25085
s198,4,H2,0.23931
s198,4,H3,0.25085
s198,4,H4,0.3231
s198,4,H5,0.44776
s198,4,H6,0.41184
s198,4,H7,0.42875
s198,4,H8,0.46304
s198,4,H9,0.45509
s198,5,H1,0.31475
s198,5,H10,0.38903
s198,5,H11,0.38937
s198,5,H12,0.51341
s198,5,H13,0.53927
s198,5,H14,0.42683
s198,5,H15,0.46141
s198,5,H16,0.50078
s198,5,H17,0.26043
s198,5,H2,0.1947
s198,5,H3,0.26043
s198,5,H4,0.31861
s198,5,H5,0.44313
s198,5,H6,0.37418
s198,5,H7,0.39878
s198,5,H8,0.44614
s198,5,H9,0.46996
s198,12,H1,0.32468
s198,12,H10,0.40322
s198,12,H11,0.42228
s198,12,H12,0.49666
s198,12,H13,0.56315
s198,12,H14,0.4851
s198,12,H15,0.46048
s198,12,H16,0.51937
s198,12,H17,0.23182
s198,12,H2,0.23729
s198,12,H3,0.23182
s198,12,H4,0.30689
s198,12,H5,0.44409
s198,12,H6,0.42436
s198,12,H7,0.43535
s198,12,H8,0.4793
s198,12,H9,0.4472
s198,13,H1,0.32114
s198,13,H10,0.39724
s198,13,H11,0.40527
s198,13,H12,0.50823
s198,13,H13,0.54932
s198,13,H14,0.4544
s198,13,H15,0.46707
s198,13,H16,0.51008
s198,13,H17,0.25789
s198,13,H2,0.21336
s198,13,H3,0.25789
s198,13,H4,0.32268
s198,13,H5,0.4392
s198,13,H6,0.39219
s198,13,H7,0.41493
s198,13,H8,0.46006
s198,13,H9,0.46134
s2,7,H1,0.13079
s2,7,H10,0.38374
s2,7,H11,0.35269
s2,7,H12,0.38719
s2,7,H13,0.29486
s2,7,H14,0.24544
s2,7,H15,0.25228
s2,7,H16,0.29723
s2,7,H17,0.11587
s2,7,H2,0.10477
s2,7,H3,0.11587
s2,7,H4,0.14469
s2,7,H5,0.24764
s2,7,H6,0.15814
s2,7,H7,0.16918
s2,7,H8,0.24734
s2,7,H9,0.38828
s2,14,H1,0.24683
s2,14,H10,0.37946
s2,14,H11,0.35489
s2,14,H12,0.36391
s2,14,H13,0.29644
s2,14,H14,0.25446
s2,14,H15,0.24489
s2,14,H16,0.30728
s2,14,H17,0.1729
s2,14,H2,0.14917
s2,14,H3,0.1729
s2,14,H4,0.24678
s2,14,H5,0.33268
s2,14,H6,0.23188
s2,14,H7,0.21409
s2,14,H8,0.28469
s2,14,H9,0.37736
s20,5,H1,0.36288
s20,5,H10,0.3406
s20,5,H11,0.40134
s20,5,H12,0.35299
s20,5,H13,0.38014
s20,5,H14,0.42684
s20,5,H15,0.47912
s20,5,H16,0.43522
s20,5,H17,0.57526
s20,5,H2,0.48919
s20,5,H3,0.57526
s20,5,H4,0.51789
s20,5,H5,0.19042
s20,5,H6,0.24903
s20,5,H7,0.3621
s20,5,H8,0.27282
s20,5,H9,0.32236
s20,8,H1,0.6431
s20,8,H10,0.44411
s20,8,H11,0.46569
s20,8,H12,0.45006
s20,8,H13,0.47679
s20,8,H14,0.47636
s20,8,H15,0.49823
s20,8,H16,0.48072
s20,8,H17,0.64578
s20,8,H2,0.63059
s20,8,H3,0.64578
s20,8,H4,0.66421
s20,8,H5,0.39208
s20,8,H6,0.37093
s20,8,H7,0.41948
s20,8,H8,0.42701
s20,8,H9,0.4263
s20,9,H1,0.60364
s20,9,H10,0.43019
s20,9,H11,0.45958
s20,9,H12,0.44692
s20,9,H13,0.45972
s20,9,H14,0.45949
s20,9,H15,0.47975
s20,9,H16,0.4577
s20,9,H17,0.59301
s20,9,H2,0.59793
s20,9,H3,0.59301
s20,9,H4,0.60864
s20,9,H5,0.36432
s20,9,H6,0.33912
s20,9,H7,0.38851
s20,9,H8,0.39579
s20,9,H9,0.41099
s20,10,H1,0.60019
s20,10,H10,0.42942
s20,10,H11,0.46023
s20,10,H12,0.44432
s20,10,H13,0.46002
s20,10,H14,0.46208
s20,10,H15,0.48544
s20,10,H16,0.47253
s20,10,H17,0.59449
s20,10,H2,0.58915
s20,10,H3,0.59449
s20,10,H4,0.60984
s20,10,H5,0.33076
s20,10,H6,0.30623
s20,10,H7,0.36116
s20,10,H8,0.36496
s20,10,H9,0.41169
s20,11,H1,0.57357
s20,11,H10,0.43006
s20,11,H11,0.46067
s20,11,H12,0.44621
s20,11,H13,0.45667
s20,11,H14,0.46079
s20,11,H15,0.4762
s20,11,H16,0.46096
s20,11,H17,0.56206
s20,11,H2,0.5687
s20,11,H3,0.56206
s20,11,H4,0.56936
s20,11,H5,0.32133
s20,11,H6,0.29714
s20,11,H7,0.34164
s20,11,H8,0.34877
s20,11,H9,0.41431
s20,12,H1,0.51575
s20,12,H10,0.41701
s20,12,H11,0.45394
s20,12,H12,0.4326
s20,12,H13,0.44363
s20,12,H14,0.45513
s20,12,H15,0.4717
s20,12,H16,0.45167
s20,12,H17,0.52443
s20,12,H2,0.52465
s20,12,H3,0.52443
s20,12,H4,0.51344
s20,12,H5,0.27768
s20,12,H6,0.26847
s20,12,H7,0.31614
s20,12,H8,0.31253
s20,12,H9,0.40234
s20,13,H1,0.38103
s20,13,H10,0.38614
s20,13,H11,0.43788
s20,13,H12,0.4037
s20,13,H13,0.39963
s20,13,H14,0.42539
s20,13,H15,0.46645
s20,13,H16,0.42956
s20,13,H17,0.47757
s20,13,H2,0.42864
s20,13,H3,0.47757
s20,13,H4,0.41526
s20,13,H5,0.18115
s20,13,H6,0.1899
s20,13,H7,0.2702
s20,13,H8,0.23271
s20,13,H9,0.3696
s20,14,H1,0.21893
s20,14,H10,0.34269
s20,14,H11,0.39949
s20,14,H12,0.36805
s20,14,H13,0.33372
s20,14,H14,0.3746
s20,14,H15,0.43659
s20,14,H16,0.37572
s20,14,H17,0.38606
s20,14,H2,0.28902
s20,14,H3,0.38606
s20,14,H4,0.27971
s20,14,H5,0.10113
s20,14,H6,0.11477
s20,14,H7,0.1982
s20,14,H8,0.15057
s20,14,H9,0.33838
s206,5,H1,0.30626
s206,5,H10,0.36601
s206,5,H11,0.37747
s206,5,H12,0.4925
s206,5,H13,0.55177
s206,5,H14,0.41867
s206,5,H15,0.4312
s206,5,H16,0.50968
s206,5,H17,0.2085
s206,5,H2,0.15548
s206,5,H3,0.2085
s206,5,H4,0.27942
s206,5,H5,0.43336
s206,5,H6,0.37134
s206,5,H7,0.38495
s206,5,H8,0.47958
s206,5,H9,0.44136
s206,13,H1,0.3195
s206,13,H10,0.39037
s206,13,H11,0.40492
s206,13,H12,0.49478
s206,13,H13,0.5675
s206,13,H14,0.46482
s206,13,H15,0.43406
s206,13,H16,0.52317
s206,13,H17,0.20124
s206,13,H2,0.19259
s206,13,H3,0.20124
s206,13,H4,0.29399
s206,13,H5,0.43607
s206,13,H6,0.41066
s206,13,H7,0.41317
s206,13,H8,0.50059
s206,13,H9,0.44242
s211,3,H1,0.40358
s211,3,H10,0.47117
s211,3,H11,0.49522
s211,3,H12,0.55011
s211,3,H13,0.49291
s211,3,H14,0.49167
s211,3,H15,0.47613
s211,3,H16,0.54354
s211,3,H17,0.30825
s211,3,H2,0.32672
s211,3,H3,0.30825
s211,3,H4,0.3989
s211,3,H5,0.43089
s211,3,H6,0.46037
s211,3,H7,0.45018
s211,3,H8,0.49707
s211,3,H9,0.48441
s211,4,H1,0.35387
s211,4,H10,0.44617
s211,4,H11,0.47045
s211,4,H12,0.55269
s211,4,H13,0.50199
s211,4,H14,0.48452
s211,4,H15,0.50136
s211,4,H16,0.51244
s211,4,H17,0.36471
s211,4,H2,0.29149
s211,4,H3,0.36471
s211,4,H4,0.41116
s211,4,H5,0.42278
s211,4,H6,0.41155
s211,4,H7,0.43546
s211,4,H8,0.45335
s211,4,H9,0.49529
s211,5,H1,0.34253
s211,5,H10,0.4276
s211,5,H11,0.42432
s211,5,H12,0.52198
s211,5,H13,0.44454
s211,5,H14,0.42264
s211,5,H15,0.43658
s211,5,H16,0.46604
s211,5,H17,0.3309
s211,5,H2,0.26172
s211,5,H3,0.3309
s211,5,H4,0.3521
s211,5,H5,0.40462
s211,5,H6,0.3973
s211,5,H7,0.42625
s211,5,H8,0.44721
s211,5,H9,0.48792
s211,12,H1,0.38329
s211,12,H10,0.46466
s211,12,H11,0.48243
s211,12,H12,0.55202
