region,class,timeslice,cfmean
s100,6,H13,0.58277
s100,6,H14,0.43125
s100,6,H15,0.46069
s100,6,H16,0.53663
s100,6,H17,0.32862
s100,6,H2,0.27839
s100,6,H3,0.32862
s100,6,H4,0.42669
s100,6,H5,0.52305
s100,6,H6,0.37321
s100,6,H7,0.43085
s100,6,H8,0.54641
s100,6,H9,0.47712
s100,7,H1,0.34081
s100,7,H10,0.32291
s100,7,H11,0.3619
s100,7,H12,0.43975
s100,7,H13,0.51467
s100,7,H14,0.39351
s100,7,H15,0.42106
s100,7,H16,0.51112
s100,7,H17,0.31244
s100,7,H2,0.24972
s100,7,H3,0.31244
s100,7,H4,0.39389
s100,7,H5,0.46388
s100,7,H6,0.34478
s100,7,H7,0.389
s100,7,H8,0.48397
s100,7,H9,0.40496
s101,2,H1,0.4675
s101,2,H10,0.54478
s101,2,H11,0.48604
s101,2,H12,0.61522
s101,2,H13,0.63893
s101,2,H14,0.53316
s101,2,H15,0.49547
s101,2,H16,0.55883
s101,2,H17,0.31412
s101,2,H2,0.31052
s101,2,H3,0.31412
s101,2,H4,0.45095
s101,2,H5,0.62616
s101,2,H6,0.50925
s101,2,H7,0.43305
s101,2,H8,0.5439
s101,2,H9,0.60404
s101,3,H1,0.46231
s101,3,H10,0.50167
s101,3,H11,0.44744
s101,3,H12,0.59941
s101,3,H13,0.63428
s101,3,H14,0.51116
s101,3,H15,0.48462
s101,3,H16,0.5532
s101,3,H17,0.31049
s101,3,H2,0.2934
s101,3,H3,0.31049
s101,3,H4,0.4266
s101,3,H5,0.59701
s101,3,H6,0.48178
s101,3,H7,0.42506
s101,3,H8,0.53192
s101,3,H9,0.58215
s101,4,H1,0.47924
s101,4,H10,0.47622
s101,4,H11,0.4107
s101,4,H12,0.56648
s101,4,H13,0.64435
s101,4,H14,0.49078
s101,4,H15,0.45344
s101,4,H16,0.54705
s101,4,H17,0.32218
s101,4,H2,0.31519
s101,4,H3,0.32218
s101,4,H4,0.40969
s101,4,H5,0.5898
s101,4,H6,0.45401
s101,4,H7,0.40564
s101,4,H8,0.52766
s101,4,H9,0.55528
s101,5,H1,0.44425
s101,5,H10,0.41908
s101,5,H11,0.42847
s101,5,H12,0.55261
s101,5,H13,0.62191
s101,5,H14,0.43912
s101,5,H15,0.44958
s101,5,H16,0.57275
s101,5,H17,0.32258
s101,5,H2,0.28894
s101,5,H3,0.32258
s101,5,H4,0.43454
s101,5,H5,0.55743
s101,5,H6,0.40069
s101,5,H7,0.39979
s101,5,H8,0.54567
s101,5,H9,0.52971
s101,6,H1,0.41243
s101,6,H10,0.38154
s101,6,H11,0.40343
s101,6,H12,0.51884
s101,6,H13,0.59508
s101,6,H14,0.41886
s101,6,H15,0.43509
s101,6,H16,0.55593
s101,6,H17,0.31674
s101,6,H2,0.27545
s101,6,H3,0.31674
s101,6,H4,0.42331
s101,6,H5,0.53021
s101,6,H6,0.38009
s101,6,H7,0.38911
s101,6,H8,0.51951
s101,6,H9,0.49242
s101,7,H1,0.3801
s101,7,H10,0.3491
s101,7,H11,0.32463
s101,7,H12,0.45826
s101,7,H13,0.55578
s101,7,H14,0.40717
s101,7,H15,0.39987
s101,7,H16,0.50054
s101,7,H17,0.30208
s101,7,H2,0.25658
s101,7,H3,0.30208
s101,7,H4,0.38543
s101,7,H5,0.48211
s101,7,H6,0.36765
s101,7,H7,0.36795
s101,7,H8,0.4597
s101,7,H9,0.43313
s102,3,H1,0.449
s102,3,H10,0.49627
s102,3,H11,0.45755
s102,3,H12,0.60874
s102,3,H13,0.61911
s102,3,H14,0.50592
s102,3,H15,0.4884
s102,3,H16,0.54384
s102,3,H17,0.29929
s102,3,H2,0.27177
s102,3,H3,0.29929
s102,3,H4,0.41876
s102,3,H5,0.58381
s102,3,H6,0.47854
s102,3,H7,0.42236
s102,3,H8,0.53481
s102,3,H9,0.57895
s102,4,H1,0.4745
s102,4,H10,0.48063
s102,4,H11,0.43032
s102,4,H12,0.58775
s102,4,H13,0.58996
s102,4,H14,0.48241
s102,4,H15,0.48423
s102,4,H16,0.53548
s102,4,H17,0.3041
s102,4,H2,0.25235
s102,4,H3,0.3041
s102,4,H4,0.42382
s102,4,H5,0.60643
s102,4,H6,0.46863
s102,4,H7,0.43863
s102,4,H8,0.58031
s102,4,H9,0.57052
s102,5,H1,0.46606
s102,5,H10,0.45647
s102,5,H11,0.40669
s102,5,H12,0.56792
s102,5,H13,0.58499
s102,5,H14,0.474
s102,5,H15,0.48087
s102,5,H16,0.5362
s102,5,H17,0.29611
s102,5,H2,0.25001
s102,5,H3,0.29611
s102,5,H4,0.41497
s102,5,H5,0.59108
s102,5,H6,0.45101
s102,5,H7,0.42542
s102,5,H8,0.56485
s102,5,H9,0.55463
s102,6,H1,0.44949
s102,6,H10,0.41266
s102,6,H11,0.37269
s102,6,H12,0.5366
s102,6,H13,0.57245
s102,6,H14,0.4538
s102,6,H15,0.46589
s102,6,H16,0.53175
s102,6,H17,0.28269
s102,6,H2,0.23033
s102,6,H3,0.28269
s102,6,H4,0.40716
s102,6,H5,0.5546
s102,6,H6,0.42276
s102,6,H7,0.41193
s102,6,H8,0.53168
s102,6,H9,0.51353
s102,7,H1,0.43248
s102,7,H10,0.36127
s102,7,H11,0.35659
s102,7,H12,0.49884
s102,7,H13,0.55602
s102,7,H14,0.4276
s102,7,H15,0.44854
s102,7,H16,0.52653
s102,7,H17,0.28604
s102,7,H2,0.22887
s102,7,H3,0.28604
s102,7,H4,0.3972
s102,7,H5,0.50932
s102,7,H6,0.38124
s102,7,H7,0.39397
s102,7,H8,0.48212
s102,7,H9,0.45855
s103,5,H1,0.46625
s103,5,H10,0.44828
s103,5,H11,0.39796
s103,5,H12,0.55786
s103,5,H13,0.57099
s103,5,H14,0.44997
s103,5,H15,0.49613
s103,5,H16,0.52877
s103,5,H17,0.31238
s103,5,H2,0.22856
s103,5,H3,0.31238
s103,5,H4,0.43013
s103,5,H5,0.59595
s103,5,H6,0.45029
s103,5,H7,0.45033
s103,5,H8,0.58114
s103,5,H9,0.54841
s103,6,H1,0.45233
s103,6,H10,0.40569
s103,6,H11,0.36265
s103,6,H12,0.53092
s103,6,H13,0.55302
s103,6,H14,0.42022
s103,6,H15,0.47783
s103,6,H16,0.5329
s103,6,H17,0.29762
s103,6,H2,0.20429
s103,6,H3,0.29762
s103,6,H4,0.43204
s103,6,H5,0.57943
s103,6,H6,0.42366
s103,6,H7,0.43675
s103,6,H8,0.56025
s103,6,H9,0.52014
s103,7,H1,0.44308
s103,7,H10,0.37509
s103,7,H11,0.33634
s103,7,H12,0.5074
s103,7,H13,0.53684
s103,7,H14,0.40414
s103,7,H15,0.46757
s103,7,H16,0.53761
s103,7,H17,0.28657
s103,7,H2,0.19758
s103,7,H3,0.28657
s103,7,H4,0.4292
s103,7,H5,0.57053
s103,7,H6,0.40043
s103,7,H7,0.42079
s103,7,H8,0.55533
s103,7,H9,0.5072
s104,4,H1,0.48668
s104,4,H10,0.46344
s104,4,H11,0.4659
s104,4,H12,0.56833
s104,4,H13,0.63889
s104,4,H14,0.45259
s104,4,H15,0.45875
s104,4,H16,0.57626
s104,4,H17,0.33804
s104,4,H2,0.31852
s104,4,H3,0.33804
s104,4,H4,0.46124
s104,4,H5,0.53066
s104,4,H6,0.38484
s104,4,H7,0.394
s104,4,H8,0.5241
s104,4,H9,0.56518
s104,5,H1,0.45809
s104,5,H10,0.43062
s104,5,H11,0.43708
s104,5,H12,0.54695
s104,5,H13,0.62101
s104,5,H14,0.43732
s104,5,H15,0.44504
s104,5,H16,0.55783
s104,5,H17,0.33205
s104,5,H2,0.30323
s104,5,H3,0.33205
s104,5,H4,0.4541
s104,5,H5,0.52362
s104,5,H6,0.38031
s104,5,H7,0.38832
s104,5,H8,0.51043
s104,5,H9,0.53732
s104,6,H1,0.43296
s104,6,H10,0.39612
s104,6,H11,0.40552
s104,6,H12,0.52353
s104,6,H13,0.60876
s104,6,H14,0.41255
s104,6,H15,0.42828
s104,6,H16,0.55595
s104,6,H17,0.32723
s104,6,H2,0.284
s104,6,H3,0.32723
s104,6,H4,0.4437
s104,6,H5,0.51194
s104,6,H6,0.35933
s104,6,H7,0.37419
s104,6,H8,0.50257
s104,6,H9,0.51236
s104,7,H1,0.37595
s104,7,H10,0.33816
s104,7,H11,0.35998
s104,7,H12,0.47198
s104,7,H13,0.56229
s104,7,H14,0.38044
s104,7,H15,0.40599
s104,7,H16,0.53585
s104,7,H17,0.31696
s104,7,H2,0.26239
s104,7,H3,0.31696
s104,7,H4,0.42193
s104,7,H5,0.46629
s104,7,H6,0.33262
s104,7,H7,0.36124
s104,7,H8,0.47579
s104,7,H9,0.44729
s104,8,H1,0.34197
s104,8,H10,0.29225
s104,8,H11,0.32995
s104,8,H12,0.42863
s104,8,H13,0.51656
s104,8,H14,0.35903
s104,8,H15,0.39315
s104,8,H16,0.50819
s104,8,H17,0.31446
s104,8,H2,0.24929
s104,8,H3,0.31446
s104,8,H4,0.41561
s104,8,H5,0.43887
s104,8,H6,0.31682
s104,8,H7,0.35509
s104,8,H8,0.44999
s104,8,H9,0.38763
s105,4,H1,0.4782
s105,4,H10,0.44883
s105,4,H11,0.43519
s105,4,H12,0.54349
s105,4,H13,0.63767
s105,4,H14,0.45434
s105,4,H15,0.42934
s105,4,H16,0.55835
s105,4,H17,0.36445
s105,4,H2,0.30294
s105,4,H3,0.36445
s105,4,H4,0.49718
s105,4,H5,0.5666
s105,4,H6,0.41161
s105,4,H7,0.40943
s105,4,H8,0.51704
s105,4,H9,0.5466
s105,5,H1,0.47248
s105,5,H10,0.41669
s105,5,H11,0.411
s105,5,H12,0.53734
s105,5,H13,0.64079
s105,5,H14,0.43048
s105,5,H15,0.42448
s105,5,H16,0.57089
s105,5,H17,0.34673
s105,5,H2,0.28913
s105,5,H3,0.34673
s105,5,H4,0.47662
s105,5,H5,0.56562
s105,5,H6,0.38775
s105,5,H7,0.38567
s105,5,H8,0.51871
s105,5,H9,0.53431
s105,6,H1,0.42999
s105,6,H10,0.37316
s105,6,H11,0.38278
s105,6,H12,0.50065
s105,6,H13,0.59792
s105,6,H14,0.40792
s105,6,H15,0.41207
s105,6,H16,0.5495
s105,6,H17,0.34753
s105,6,H2,0.27406
s105,6,H3,0.34753
s105,6,H4,0.47436
s105,6,H5,0.52301
s105,6,H6,0.3608
s105,6,H7,0.38174
s105,6,H8,0.48659
s105,6,H9,0.49039
s105,7,H1,0.38265
s105,7,H10,0.33107
s105,7,H11,0.35187
s105,7,H12,0.46017
s105,7,H13,0.55136
s105,7,H14,0.38404
s105,7,H15,0.40212
s105,7,H16,0.52632
s105,7,H17,0.34209
s105,7,H2,0.25875
s105,7,H3,0.34209
s105,7,H4,0.45471
s105,7,H5,0.47402
s105,7,H6,0.33547
s105,7,H7,0.36846
s105,7,H8,0.4593
s105,7,H9,0.44167
s105,8,H1,0.31835
s105,8,H10,0.28129
s105,8,H11,0.31368
s105,8,H12,0.393
s105,8,H13,0.46902
s105,8,H14,0.35172
s105,8,H15,0.38359
s105,8,H16,0.49315
s105,8,H17,0.3404
s105,8,H2,0.24221
s105,8,H3,0.3404
s105,8,H4,0.44098
s105,8,H5,0.3946
s105,8,H6,0.29739
s105,8,H7,0.35509
s105,8,H8,0.42426
s105,8,H9,0.36789
s105,9,H1,0.26909
s105,9,H10,0.2517
s105,9,H11,0.30192
s105,9,H12,0.35174
s105,9,H13,0.42374
s105,9,H14,0.34443
s105,9,H15,0.39649
s105,9,H16,0.4503
s105,9,H17,0.34358
s105,9,H2,0.20865
s105,9,H3,0.34358
s105,9,H4,0.41861
s105,9,H5,0.32849
s105,9,H6,0.25926
s105,9,H7,0.33611
s105,9,H8,0.37804
s105,9,H9,0.31389
s106,4,H1,0.48773
s106,4,H10,0.42678
s106,4,H11,0.41136
s106,4,H12,0.53299
s106,4,H13,0.64397
s106,4,H14,0.435
s106,4,H15,0.41053
s106,4,H16,0.57212
s106,4,H17,0.35982
s106,4,H2,0.28131
s106,4,H3,0.35982
s106,4,H4,0.52086
s106,4,H5,0.55665
s106,4,H6,0.38307
s106,4,H7,0.39057
s106,4,H8,0.52485
s106,4,H9,0.54601
s106,5,H1,0.45915
s106,5,H10,0.40521
s106,5,H11,0.39836
s106,5,H12,0.52284
s106,5,H13,0.6236
s106,5,H14,0.42639
s106,5,H15,0.41816
s106,5,H16,0.54861
s106,5,H17,0.35339
s106,5,H2,0.2815
s106,5,H3,0.35339
s106,5,H4,0.51708
s106,5,H5,0.53657
s106,5,H6,0.35641
s106,5,H7,0.39792
s106,5,H8,0.52399
s106,5,H9,0.53442
s106,6,H1,0.41633
s106,6,H10,0.36949
s106,6,H11,0.37268
s106,6,H12,0.494
s106,6,H13,0.58932
s106,6,H14,0.40026
s106,6,H15,0.4052
s106,6,H16,0.53155
s106,6,H17,0.34642
s106,6,H2,0.26386
s106,6,H3,0.34642
s106,6,H4,0.5041
s106,6,H5,0.49978
s106,6,H6,0.33509
s106,6,H7,0.38562
s106,6,H8,0.50047
s106,6,H9,0.49743
s106,7,H1,0.36433
s106,7,H10,0.32762
s106,7,H11,0.34338
s106,7,H12,0.44983
s106,7,H13,0.53086
s106,7,H14,0.37624
s106,7,H15,0.3946
s106,7,H16,0.50885
s106,7,H17,0.34025
s106,7,H2,0.24758
s106,7,H3,0.34025
s106,7,H4,0.48739
s106,7,H5,0.43765
s106,7,H6,0.30472
s106,7,H7,0.37309
s106,7,H8,0.46783
s106,7,H9,0.44598
s106,8,H1,0.33897
s106,8,H10,0.28584
s106,8,H11,0.3184
s106,8,H12,0.3966
s106,8,H13,0.47584
s106,8,H14,0.34872
s106,8,H15,0.38851
s106,8,H16,0.49636
s106,8,H17,0.33877
s106,8,H2,0.23734
s106,8,H3,0.33877
s106,8,H4,0.47174
s106,8,H5,0.39619
s106,8,H6,0.28139
s106,8,H7,0.36377
s106,8,H8,0.43654
s106,8,H9,0.36951
s107,2,H1,0.55756
s107,2,H10,0.48662
s107,2,H11,0.45516
s107,2,H12,0.58627
s107,2,H13,0.64583
s107,2,H14,0.43951
s107,2,H15,0.38641
s107,2,H16,0.51604
s107,2,H17,0.35729
s107,2,H2,0.28104
s107,2,H3,0.35729
s107,2,H4,0.54344
s107,2,H5,0.59292
s107,2,H6,0.37273
s107,2,H7,0.35072
s107,2,H8,0.50481
s107,2,H9,0.6328
s107,3,H1,0.56325
s107,3,H10,0.48594
s107,3,H11,0.44883
s107,3,H12,0.58034
s107,3,H13,0.64109
s107,3,H14,0.43242
s107,3,H15,0.38452
s107,3,H16,0.51825
s107,3,H17,0.35757
s107,3,H2,0.27881
s107,3,H3,0.35757
s107,3,H4,0.54693
s107,3,H5,0.5848
s107,3,H6,0.34989
s107,3,H7,0.34459
s107,3,H8,0.51345
s107,3,H9,0.62087
s107,4,H1,0.51889
s107,4,H10,0.45779
s107,4,H11,0.42996
s107,4,H12,0.56233
s107,4,H13,0.62754
s107,4,H14,0.42928
s107,4,H15,0.38102
s107,4,H16,0.50537
s107,4,H17,0.35366
s107,4,H2,0.27284
s107,4,H3,0.35366
s107,4,H4,0.53926
s107,4,H5,0.57195
s107,4,H6,0.33931
s107,4,H7,0.35027
s107,4,H8,0.50823
s107,4,H9,0.59599
s107,5,H1,0.50004
s107,5,H10,0.41945
s107,5,H11,0.40569
s107,5,H12,0.54054
s107,5,H13,0.61572
s107,5,H14,0.41183
s107,5,H15,0.37845
s107,5,H16,0.5179
s107,5,H17,0.33978
s107,5,H2,0.26208
s107,5,H3,0.33978
s107,5,H4,0.53165
s107,5,H5,0.55119
s107,5,H6,0.32674
s107,5,H7,0.34252
s107,5,H8,0.50789
s107,5,H9,0.57305
s107,6,H1,0.44575
s107,6,H10,0.38452
s107,6,H11,0.37886
s107,6,H12,0.51112
s107,6,H13,0.59396
s107,6,H14,0.39252
s107,6,H15,0.38329
s107,6,H16,0.52535
s107,6,H17,0.33578
s107,6,H2,0.24477
s107,6,H3,0.33578
s107,6,H4,0.51284
s107,6,H5,0.50243
s107,6,H6,0.31257
s107,6,H7,0.34751
s107,6,H8,0.50072
s107,6,H9,0.52523
s107,7,H1,0.38995
s107,7,H10,0.35169
s107,7,H11,0.36173
s107,7,H12,0.48276
s107,7,H13,0.55123
s107,7,H14,0.37063
s107,7,H15,0.36838
s107,7,H16,0.50758
s107,7,H17,0.33104
s107,7,H2,0.22703
s107,7,H3,0.33104
s107,7,H4,0.49296
s107,7,H5,0.45202
s107,7,H6,0.2855
s107,7,H7,0.33145
s107,7,H8,0.46604
s107,7,H9,0.48334
s107,8,H1,0.32788
s107,8,H10,0.31512
s107,8,H11,0.32353
s107,8,H12,0.43679
s107,8,H13,0.49423
s107,8,H14,0.35188
s107,8,H15,0.36247
s107,8,H16,0.49251
s107,8,H17,0.32737
s107,8,H2,0.21707
s107,8,H3,0.32737
s107,8,H4,0.46306
s107,8,H5,0.39161
s107,8,H6,0.26582
s107,8,H7,0.32269
s107,8,H8,0.44341
s107,8,H9,0.42802
s108,2,H1,0.56458
s108,2,H10,0.51639
s108,2,H11,0.42527
s108,2,H12,0.56898
s108,2,H13,0.64202
s108,2,H14,0.49728
s108,2,H15,0.41868
s108,2,H16,0.47549
s108,2,H17,0.35121
s108,2,H2,0.34405
s108,2,H3,0.35121
s108,2,H4,0.52283
s108,2,H5,0.62274
s108,2,H6,0.42536
s108,2,H7,0.37567
s108,2,H8,0.54004
s108,2,H9,0.61212
s108,3,H1,0.54342
s108,3,H10,0.50444
s108,3,H11,0.41634
s108,3,H12,0.55679
s108,3,H13,0.63019
s108,3,H14,0.4881
s108,3,H15,0.42314
s108,3,H16,0.47256
s108,3,H17,0.35441
s108,3,H2,0.33352
s108,3,H3,0.35441
s108,3,H4,0.51542
s108,3,H5,0.61292
s108,3,H6,0.41364
s108,3,H7,0.37371
s108,3,H8,0.53503
s108,3,H9,0.60001
s108,4,H1,0.52634
s108,4,H10,0.48442
s108,4,H11,0.4048
s108,4,H12,0.54262
s108,4,H13,0.61726
s108,4,H14,0.47251
s108,4,H15,0.41919
s108,4,H16,0.46731
s108,4,H17,0.35192
s108,4,H2,0.3137
s108,4,H3,0.35192
s108,4,H4,0.50867
s108,4,H5,0.59654
s108,4,H6,0.39838
s108,4,H7,0.36401
s108,4,H8,0.52599
s108,4,H9,0.5866
s108,5,H1,0.50116
s108,5,H10,0.46161
s108,5,H11,0.37727
s108,5,H12,0.52315
s108,5,H13,0.60889
s108,5,H14,0.45203
s108,5,H15,0.40026
s108,5,H16,0.469
s108,5,H17,0.32862
s108,5,H2,0.29145
s108,5,H3,0.32862
s108,5,H4,0.50557
s108,5,H5,0.56013
s108,5,H6,0.37272
s108,5,H7,0.34859
s108,5,H8,0.50099
s108,5,H9,0.56339
s108,6,H1,0.45818
s108,6,H10,0.41879
s108,6,H11,0.34141
s108,6,H12,0.49105
s108,6,H13,0.58359
s108,6,H14,0.42822
s108,6,H15,0.40733
s108,6,H16,0.46916
s108,6,H17,0.33075
s108,6,H2,0.27557
s108,6,H3,0.33075
s108,6,H4,0.49348
s108,6,H5,0.51518
s108,6,H6,0.34808
s108,6,H7,0.35337
s108,6,H8,0.50331
s108,6,H9,0.52315
s108,7,H1,0.38571
s108,7,H10,0.35432
s108,7,H11,0.3084
s108,7,H12,0.43468
s108,7,H13,0.5164
s108,7,H14,0.39246
s108,7,H15,0.40341
s108,7,H16,0.46009
s108,7,H17,0.32594
s108,7,H2,0.25093
s108,7,H3,0.32594
s108,7,H4,0.4818
s108,7,H5,0.41833
s108,7,H6,0.30443
s108,7,H7,0.35336
s108,7,H8,0.46608
s108,7,H9,0.44475
s109,2,H1,0.51135
s109,2,H10,0.52329
s109,2,H11,0.48476
s109,2,H12,0.63289
s109,2,H13,0.6349
s109,2,H14,0.53375
s109,2,H15,0.52154
s109,2,H16,0.6227
s109,2,H17,0.30259
s109,2,H2,0.31177
s109,2,H3,0.30259
s109,2,H4,0.45795
s109,2,H5,0.59534
s109,2,H6,0.448
s109,2,H7,0.43697
s109,2,H8,0.59295
s109,2,H9,0.62365
s109,3,H1,0.49744
s109,3,H10,0.50233
s109,3,H11,0.45962
s109,3,H12,0.60965
s109,3,H13,0.63336
s109,3,H14,0.5226
s109,3,H15,0.51121
s109,3,H16,0.60274
s109,3,H17,0.30889
s109,3,H2,0.30252
s109,3,H3,0.30889
s109,3,H4,0.45643
s109,3,H5,0.59044
s109,3,H6,0.44768
s109,3,H7,0.42715
s109,3,H8,0.57103
s109,3,H9,0.60335
s109,4,H1,0.49784
s109,4,H10,0.44825
s109,4,H11,0.40903
s109,4,H12,0.5545
s109,4,H13,0.63111
s109,4,H14,0.5223
s109,4,H15,0.49764
s109,4,H16,0.55879
s109,4,H17,0.30443
s109,4,H2,0.28957
s109,4,H3,0.30443
s109,4,H4,0.45269
s109,4,H5,0.56624
s109,4,H6,0.41661
s109,4,H7,0.43841
s109,4,H8,0.56943
s109,4,H9,0.55802
s109,5,H1,0.47206
s109,5,H10,0.43954
s109,5,H11,0.38955
s109,5,H12,0.55131
s109,5,H13,0.61939
s109,5,H14,0.48339
s109,5,H15,0.46105
s109,5,H16,0.54313
s109,5,H17,0.31006
s109,5,H2,0.27494
s109,5,H3,0.31006
s109,5,H4,0.46488
s109,5,H5,0.57095
s109,5,H6,0.42915
s109,5,H7,0.40811
s109,5,H8,0.51667
s109,5,H9,0.55307
s109,6,H1,0.45406
s109,6,H10,0.38813
s109,6,H11,0.35199
s109,6,H12,0.51015
s109,6,H13,0.59389
s109,6,H14,0.45245
s109,6,H15,0.4464
s109,6,H16,0.52671
s109,6,H17,0.30619
s109,6,H2,0.25545
s109,6,H3,0.30619
s109,6,H4,0.45085
s109,6,H5,0.54149
s109,6,H6,0.39689
s109,6,H7,0.39785
s109,6,H8,0.50967
s109,6,H9,0.50256
s109,7,H1,0.41922
s109,7,H10,0.35564
s109,7,H11,0.32149
s109,7,H12,0.48748
s109,7,H13,0.56952
s109,7,H14,0.42248
s109,7,H15,0.42229
s109,7,H16,0.5086
s109,7,H17,0.29948
s109,7,H2,0.23448
s109,7,H3,0.29948
s109,7,H4,0.44209
s109,7,H5,0.51391
s109,7,H6,0.38674
s109,7,H7,0.38946
s109,7,H8,0.48533
s109,7,H9,0.47202
s11,8,H1,0.11084
s11,8,H10,0.49181
s11,8,H11,0.46749
s11,8,H12,0.5063
