region,class,timeslice,cfcorr
s10,7,H10,1.4525257873883648
s10,7,H11,1.4414535977508651
s10,7,H12,1.5094240413054942
s10,7,H13,1.098811445954737
s10,7,H14,1.017621596863746
s10,7,H15,1.1339632933091
s10,7,H16,1.0997958689313985
s10,7,H17,0.4586410821589088
s10,7,H2,0.3361865129876147
s10,7,H3,0.4586410821589088
s10,7,H4,0.3686604001279674
s10,7,H5,0.9047274459384483
s10,7,H6,0.7963408537348787
s10,7,H7,0.8256479153530207
s10,7,H8,0.9509743905167056
s10,7,H9,1.557028472219389
s10,8,H1,0.4324453096843763
s10,8,H10,1.3640236977770095
s10,8,H11,1.3700171986656418
s10,8,H12,1.3752571792515278
s10,8,H13,1.0867523379663049
s10,8,H14,1.000620099688473
s10,8,H15,1.1250790117472078
s10,8,H16,1.131473204952424
s10,8,H17,0.49702845474031165
s10,8,H2,0.34358703854791917
s10,8,H3,0.49702845474031165
s10,8,H4,0.589249356787868
s10,8,H5,1.0104607808690091
s10,8,H6,0.8560351412369871
s10,8,H7,0.8855341444502756
s10,8,H8,1.1513002021189234
s10,8,H9,1.3888978957597902
s10,9,H1,0.5637762078120786
s10,9,H10,1.3471299496021396
s10,9,H11,1.317436728472939
s10,9,H12,1.3352938908263254
s10,9,H13,1.0226408302675216
s10,9,H14,0.9268209237396747
s10,9,H15,1.048792436710267
s10,9,H16,1.1010662431801916
s10,9,H17,0.5600040199035321
s10,9,H2,0.30091762617839884
s10,9,H3,0.5600040199035321
s10,9,H4,0.785414500417351
s10,9,H5,1.0497012189396102
s10,9,H6,0.7672415335891543
s10,9,H7,0.8345819148044743
s10,9,H8,1.269296462208107
s10,9,H9,1.4022295167062095
s10,10,H1,0.37637340935450575
s10,10,H10,1.4836617373477787
s10,10,H11,1.4839335431269172
s10,10,H12,1.5151508665617164
s10,10,H13,0.9147566652029534
s10,10,H14,0.9670263577674049
s10,10,H15,1.2022671498861568
s10,10,H16,1.1197984003932258
s10,10,H17,0.5852148737156257
s10,10,H2,0.23650073261833718
s10,10,H3,0.5852148737156257
s10,10,H4,0.8544524718683181
s10,10,H5,0.6994758334999038
s10,10,H6,0.6218443468620981
s10,10,H7,0.727458439959138
s10,10,H8,0.9974783462719804
s10,10,H9,1.575469849125405
s100,4,H1,0.9650127026717884
s100,4,H10,0.9270184931627792
s100,4,H11,0.9410140978741641
s100,4,H12,1.1729372197552346
s100,4,H13,1.2823181568735915
s100,4,H14,0.9490496485070722
s100,4,H15,0.9746125915419148
s100,4,H16,1.1481378751721332
s100,4,H17,0.6789348635961432
s100,4,H2,0.5995503589994642
s100,4,H3,0.6789348635961432
s100,4,H4,0.9343310945357596
s100,4,H5,1.2093658332918211
s100,4,H6,0.8531383722430068
s100,4,H7,0.9159605962478793
s100,4,H8,1.1981804133682987
s100,4,H9,1.109041913269265
s100,5,H1,0.9486649603247559
s100,5,H10,0.9080131023086428
s100,5,H11,0.9424394837666075
s100,5,H12,1.186027861430851
s100,5,H13,1.2989782782756447
s100,5,H14,0.9560276083689087
s100,5,H15,0.9975973359676727
s100,5,H16,1.1690674162723924
s100,5,H17,0.6789606256260619
s100,5,H2,0.6028388135201977
s100,5,H3,0.6789606256260619
s100,5,H4,0.9403309906399869
s100,5,H5,1.2262193377754416
s100,5,H6,0.82464743023887
s100,5,H7,0.8944702896986015
s100,5,H8,1.1847005910056196
s100,5,H9,1.1017764668250039
s100,6,H1,0.9292591308810456
s100,6,H10,0.9091660829518349
s100,6,H11,0.9537218616183917
s100,6,H12,1.1653236702400176
s100,6,H13,1.3008882836595042
s100,6,H14,0.9663959275878391
s100,6,H15,0.9920426891568636
s100,6,H16,1.1788602453311465
s100,6,H17,0.6793313357142403
s100,6,H2,0.6224293218034302
s100,6,H3,0.6793313357142403
s100,6,H4,0.9297503015144847
s100,6,H5,1.2047221379301063
s100,6,H6,0.854860207627792
s100,6,H7,0.9002914787289273
s100,6,H8,1.1185248447780163
s100,6,H9,1.1207817018272181
s100,7,H1,0.8706435764572623
s100,7,H10,0.8528945566040307
s100,7,H11,0.8755586974406261
s100,7,H12,1.1332655627040524
s100,7,H13,1.312718118065435
s100,7,H14,0.9570514450090162
s100,7,H15,1.0374860481028867
s100,7,H16,1.2955056838909034
s100,7,H17,0.7656411519736048
s100,7,H2,0.6284218650627613
s100,7,H3,0.7656411519736048
s100,7,H4,0.9628910792833615
s100,7,H5,1.211006466948066
s100,7,H6,0.8640879079673887
s100,7,H7,0.9377930622887333
s100,7,H8,1.2362813944178508
s100,7,H9,1.0907340577570988
s101,3,H1,0.9110372208010158
s101,3,H10,1.0127433663686431
s101,3,H11,0.9083347364431931
s101,3,H12,1.1998153811191716
s101,3,H13,1.2544186539609365
s101,3,H14,1.0247118202012175
s101,3,H15,0.971607125924808
s101,3,H16,1.1036777326836686
s101,3,H17,0.6090887632135902
s101,3,H2,0.5795328639957349
s101,3,H3,0.6090887632135902
s101,3,H4,0.8517524096314584
s101,3,H5,1.1909243242319012
s101,3,H6,0.9640060929184391
s101,3,H7,0.843509375213742
s101,3,H8,1.0576401956771826
s101,3,H9,1.1709420810786926
s101,4,H1,0.9570712514716839
s101,4,H10,0.9768198981141317
s101,4,H11,0.8719287518123374
s101,4,H12,1.1724366316602992
s101,4,H13,1.2960049315380149
s101,4,H14,1.0350599135085774
s101,4,H15,0.9521444537666636
s101,4,H16,1.1185832364795263
s101,4,H17,0.6653690094873408
s101,4,H2,0.5836435996137814
s101,4,H3,0.6653690094873408
s101,4,H4,0.857269800809802
s101,4,H5,1.2149676172628285
s101,4,H6,0.9450076029110422
s101,4,H7,0.8351874073897708
s101,4,H8,1.0460240966906982
s101,4,H9,1.1389494795630033
s101,5,H1,0.9839095481325836
s101,5,H10,0.9333416138071963
s101,5,H11,0.8288805310717626
s101,5,H12,1.1563259315318806
s101,5,H13,1.3305182566603815
s101,5,H14,1.026929229235069
s101,5,H15,0.9532394337804058
s101,5,H16,1.1451403293503444
s101,5,H17,0.6534728906335531
s101,5,H2,0.5988077578050364
s101,5,H3,0.6534728906335531
s101,5,H4,0.8492399329946018
s101,5,H5,1.2498977073467183
s101,5,H6,0.9516289286704933
s101,5,H7,0.828903652687258
s101,5,H8,1.1004347614370376
s101,5,H9,1.1157037117733666
s101,6,H1,1.005780649152459
s101,6,H10,0.8531760936395744
s101,6,H11,0.7945120159069295
s101,6,H12,1.1222762830889386
s101,6,H13,1.3912450127139921
s101,6,H14,1.028973663593881
s101,6,H15,0.956283860962226
s101,6,H16,1.1881486268652321
s101,6,H17,0.7447933042469906
s101,6,H2,0.6008376502516967
s101,6,H3,0.7447933042469906
s101,6,H4,0.9455438300163551
s101,6,H5,1.2355619020216007
s101,6,H6,0.8967481257615705
s101,6,H7,0.8633900059413269
s101,6,H8,1.131671831578476
s101,6,H9,1.068336995493162
s101,7,H1,0.934642898019836
s101,7,H10,0.8455755285641845
s101,7,H11,0.8155243219365013
s101,7,H12,1.1486068161739598
s101,7,H13,1.3942737508819523
s101,7,H14,0.9902414644895038
s101,7,H15,0.981546339283082
s101,7,H16,1.2362470461020252
s101,7,H17,0.7245608059250068
s101,7,H2,0.6083014458763032
s101,7,H3,0.7245608059250068
s101,7,H4,0.9150484155483453
s101,7,H5,1.236951941711769
s101,7,H6,0.9283385405626441
s101,7,H7,0.9110507715586162
s101,7,H8,1.1311685602975083
s101,7,H9,1.0841429776901153
s101,8,H1,0.8847194597549749
s101,8,H10,0.7883194991833394
s101,8,H11,0.8138171077511328
s101,8,H12,1.117790993004095
s101,8,H13,1.3664928364396083
s101,8,H14,1.018760297069996
s101,8,H15,1.0652158582101459
s101,8,H16,1.3244129357305634
s101,8,H17,0.8181684308207434
s101,8,H2,0.6624247933251951
s101,8,H3,0.8181684308207434
s101,8,H4,0.9929524859360976
s101,8,H5,1.1690825324570127
s101,8,H6,0.9168169392762932
s101,8,H7,0.9852167726428731
s101,8,H8,1.181796398657945
s101,8,H9,1.0156478641601172
s102,4,H1,0.9437553123059711
s102,4,H10,0.9752205152679796
s102,4,H11,0.8854786938421264
s102,4,H12,1.208562530550654
s102,4,H13,1.2727469943197638
s102,4,H14,1.0263747700246335
s102,4,H15,0.9752758249378012
s102,4,H16,1.1046875250405965
s102,4,H17,0.6292487585932903
s102,4,H2,0.5724152437542687
s102,4,H3,0.6292487585932903
s102,4,H4,0.835559848230513
s102,4,H5,1.2035165700472943
s102,4,H6,0.944000460868512
s102,4,H7,0.8358425045478246
s102,4,H8,1.1149350963819091
s102,4,H9,1.1586428253394718
s102,5,H1,0.9646423870335067
s102,5,H10,0.9557280872209641
s102,5,H11,0.8752501238136341
s102,5,H12,1.205112115984313
s102,5,H13,1.2687379426096854
s102,5,H14,1.0147373830457518
s102,5,H15,0.9850513697018205
s102,5,H16,1.1441624058202673
s102,5,H17,0.6364662131654717
s102,5,H2,0.547668766035957
s102,5,H3,0.6364662131654717
s102,5,H4,0.846257519187931
s102,5,H5,1.2375651825825544
s102,5,H6,0.9104374918587044
s102,5,H7,0.856507639378118
s102,5,H8,1.137161904982924
s102,5,H9,1.14918864160032
s102,6,H1,0.9965850265119628
s102,6,H10,0.9211985167512677
s102,6,H11,0.7990437172196739
s102,6,H12,1.1918495768602402
s102,6,H13,1.279669011336754
s102,6,H14,0.9947400029832684
s102,6,H15,1.0123689020725455
s102,6,H16,1.152551686577086
s102,6,H17,0.6151090084584115
s102,6,H2,0.4878223931161951
s102,6,H3,0.6151090084584115
s102,6,H4,0.9414049705386828
s102,6,H5,1.2285827048941897
s102,6,H6,0.9753633273747399
s102,6,H7,0.9354500659978006
s102,6,H8,1.1678927276764974
s102,6,H9,1.140449821283144
s102,7,H1,0.9908009290120259
s102,7,H10,0.855789469875528
s102,7,H11,0.823497776436914
s102,7,H12,1.1855649532408907
s102,7,H13,1.337567909471
s102,7,H14,1.0227522847237132
s102,7,H15,1.0582004948674661
s102,7,H16,1.217333419328716
s102,7,H17,0.6943483241654583
s102,7,H2,0.546897774182244
s102,7,H3,0.6943483241654583
s102,7,H4,0.9154592038377642
s102,7,H5,1.2664795316585167
s102,7,H6,0.9119509189049761
s102,7,H7,0.8833346983629915
s102,7,H8,1.1641844129513559
s102,7,H9,1.047820103518904
s103,5,H1,0.98472671395354
s103,5,H10,0.9651542177836433
s103,5,H11,0.8582643996724356
s103,5,H12,1.1666584290980189
s103,5,H13,1.2094009394210972
s103,5,H14,0.9563700300471402
s103,5,H15,1.0534381403860833
s103,5,H16,1.126201749532577
s103,5,H17,0.6727297649146289
s103,5,H2,0.4744845195072893
s103,5,H3,0.6727297649146289
s103,5,H4,0.9267054481672559
s103,5,H5,1.2208622709149655
s103,5,H6,0.9693244795283927
s103,5,H7,0.9878091404622406
s103,5,H8,1.2050751606643828
s103,5,H9,1.149101468364832
s103,6,H1,1.002464976873669
s103,6,H10,0.9237783426999852
s103,6,H11,0.798177533790673
s103,6,H12,1.1757851518139555
s103,6,H13,1.2163416570892545
s103,6,H14,0.9183621386257621
s103,6,H15,1.061426836644917
s103,6,H16,1.171983373282952
s103,6,H17,0.6811737723340628
s103,6,H2,0.4607659694466695
s103,6,H3,0.6811737723340628
s103,6,H4,0.9523033638834534
s103,6,H5,1.2734948970822886
s103,6,H6,0.9582451559481673
s103,6,H7,0.9918798935091198
s103,6,H8,1.2389366974834781
s103,6,H9,1.1513022909512882
s103,7,H1,1.0193172646372868
s103,7,H10,0.8640405408255839
s103,7,H11,0.7633758560255607
s103,7,H12,1.1557688298293476
s103,7,H13,1.227759655617684
s103,7,H14,0.9241953176381085
s103,7,H15,1.0751255131647877
s103,7,H16,1.2332438006056596
s103,7,H17,0.6673799505274882
s103,7,H2,0.4515036298277167
s103,7,H3,0.6673799505274882
s103,7,H4,0.9942515807702833
s103,7,H5,1.2819428800351018
s103,7,H6,0.9209404994554824
s103,7,H7,0.9670925460249032
s103,7,H8,1.2875838956942942
s103,7,H9,1.167835653362327
s104,3,H1,1.0230049676173627
s104,3,H10,1.002454372519913
s104,3,H11,1.0256244823418195
s104,3,H12,1.1410156236621514
s104,3,H13,1.2784354272764515
s104,3,H14,0.9424083889356193
s104,3,H15,0.9597092208285003
s104,3,H16,1.1280095581760898
s104,3,H17,0.6774591607033598
s104,3,H2,0.6699823564519997
s104,3,H3,0.6774591607033598
s104,3,H4,0.9736314923967045
s104,3,H5,1.048401867342488
s104,3,H6,0.7756844160675328
s104,3,H7,0.7783627497767251
s104,3,H8,0.971818127112643
s104,3,H9,1.1566606108170598
s104,4,H1,0.9592091819751841
s104,4,H10,0.9828069083155392
s104,4,H11,0.9699296897204762
s104,4,H12,1.1664925332566471
s104,4,H13,1.3205218353565533
s104,4,H14,0.9564606676769087
s104,4,H15,0.9099542875444986
s104,4,H16,1.180203792535096
s104,4,H17,0.6656417917913933
s104,4,H2,0.6229563017234475
s104,4,H3,0.6656417917913933
s104,4,H4,0.9557419985338425
s104,4,H5,1.0995250993677643
s104,4,H6,0.8360209920088713
s104,4,H7,0.7745020826953414
s104,4,H8,1.035332453833036
s104,4,H9,1.1596826345644013
s104,5,H1,1.008249518413981
s104,5,H10,0.9047796579492025
s104,5,H11,0.935982277452506
s104,5,H12,1.1784867794580058
s104,5,H13,1.3211382879740239
s104,5,H14,0.9115454244595148
s104,5,H15,0.9222185556727132
s104,5,H16,1.1943495786246254
s104,5,H17,0.68011926095831
s104,5,H2,0.6420409525890279
s104,5,H3,0.68011926095831
s104,5,H4,0.9622230539624177
s104,5,H5,1.1061803598617084
s104,5,H6,0.7759057376695346
s104,5,H7,0.8128878775890424
s104,5,H8,1.1387881860261742
s104,5,H9,1.1772874397629791
s104,6,H1,0.9525372460373083
s104,6,H10,0.8592958728883943
s104,6,H11,0.8813957660021966
s104,6,H12,1.1534260542892132
s104,6,H13,1.3653405631479352
s104,6,H14,0.9063269990198988
s104,6,H15,0.9527307729704324
s104,6,H16,1.2518718704363279
s104,6,H17,0.7513238913124911
s104,6,H2,0.6386153465026198
s104,6,H3,0.7513238913124911
s104,6,H4,0.9959819791693432
s104,6,H5,1.1365818500937095
s104,6,H6,0.7847403462885635
s104,6,H7,0.8657420919645844
s104,6,H8,1.1322973353519818
s104,6,H9,1.1611793882655632
s104,7,H1,0.8754613765499409
s104,7,H10,0.8327402893692706
s104,7,H11,0.8796380098431361
s104,7,H12,1.1756062892126906
s104,7,H13,1.4058470063670785
s104,7,H14,0.9103279428723716
s104,7,H15,0.967772104230485
s104,7,H16,1.3249739195829047
s104,7,H17,0.7387361073404233
s104,7,H2,0.6374260601639488
s104,7,H3,0.7387361073404233
s104,7,H4,1.0053736114988985
s104,7,H5,1.1178703245780335
s104,7,H6,0.8052215324021917
s104,7,H7,0.8584167846838032
s104,7,H8,1.1553444601063727
s104,7,H9,1.1520548293899424
s104,8,H1,0.8779860337768277
s104,8,H10,0.7914596456886585
s104,8,H11,0.8809632720599916
s104,8,H12,1.1418311769958014
s104,8,H13,1.3841884277921206
s104,8,H14,0.9514633649321503
s104,8,H15,1.0346089235866451
s104,8,H16,1.3209652257296587
s104,8,H17,0.7622256453437243
s104,8,H2,0.6610957709966019
s104,8,H3,0.7622256453437243
s104,8,H4,1.037404096151507
s104,8,H5,1.1972794487096732
s104,8,H6,0.8490994245903041
s104,8,H7,0.9465436515288114
s104,8,H8,1.163587449590082
s104,8,H9,1.0468652872732194
s105,3,H1,0.9784415144128357
s105,3,H10,0.9954297805444908
s105,3,H11,0.9172477274318708
s105,3,H12,1.1153273950955005
s105,3,H13,1.2823048824116456
s105,3,H14,0.9438981741161659
s105,3,H15,0.8585380405676782
s105,3,H16,1.1074647249759055
s105,3,H17,0.7497028233899925
s105,3,H2,0.6498671749081968
s105,3,H3,0.7497028233899925
s105,3,H4,1.0007664935343834
s105,3,H5,1.133931178671148
s105,3,H6,0.8574842812591075
s105,3,H7,0.8656891745224135
s105,3,H8,1.073311657218254
s105,3,H9,1.1503729057376784
s105,4,H1,0.9950034360293681
s105,4,H10,0.9807557545052982
s105,4,H11,0.9059076102001692
s105,4,H12,1.1194356616287375
s105,4,H13,1.3022185721453678
s105,4,H14,0.9324026532855346
s105,4,H15,0.8692325361950927
s105,4,H16,1.1066179395993436
s105,4,H17,0.7361673259225952
s105,4,H2,0.6337290480042489
s105,4,H3,0.7361673259225952
s105,4,H4,0.996988286077809
s105,4,H5,1.1678761155197337
s105,4,H6,0.8667005231349753
s105,4,H7,0.8360463395550742
s105,4,H8,1.057310082896346
s105,4,H9,1.151456603892826
s105,5,H1,0.9929996090120545
s105,5,H10,0.8629430864232454
s105,5,H11,0.8468675517953962
s105,5,H12,1.1564985967060524
s105,5,H13,1.3862940940016157
s105,5,H14,0.9048589205695762
s105,5,H15,0.9030495299679584
s105,5,H16,1.2210564212380188
s105,5,H17,0.7252914539325064
s105,5,H2,0.6152663060454961
s105,5,H3,0.7252914539325064
s105,5,H4,1.0052976298163818
s105,5,H5,1.2397692546084513
s105,5,H6,0.8304108674582866
s105,5,H7,0.8121346636970218
s105,5,H8,1.0742568829814607
s105,5,H9,1.1415177330161015
s105,6,H1,0.9591384106309334
s105,6,H10,0.8689307364044561
s105,6,H11,0.849125182252958
s105,6,H12,1.1569180142578832
s105,6,H13,1.377413630963662
s105,6,H14,0.9130414774799291
s105,6,H15,0.9158755904172083
s105,6,H16,1.2127019498900447
s105,6,H17,0.7476146295230461
s105,6,H2,0.6257315348786877
s105,6,H3,0.7476146295230461
s105,6,H4,1.007304269471055
s105,6,H5,1.2105396708718352
s105,6,H6,0.8235418921685744
s105,6,H7,0.8282244819445771
s105,6,H8,1.1368417500456836
s105,6,H9,1.1386548398620508
s105,7,H1,0.968477892338819
s105,7,H10,0.7872226355560277
s105,7,H11,0.8430701460376184
s105,7,H12,1.1578731173301162
s105,7,H13,1.3948401772789858
s105,7,H14,0.8980933443689837
s105,7,H15,0.957899485973991
s105,7,H16,1.3466583092782605
s105,7,H17,0.7999504107288489
s105,7,H2,0.6385784432767492
s105,7,H3,0.7999504107288489
s105,7,H4,1.0614303395497007
s105,7,H5,1.1786440260519235
s105,7,H6,0.8080662750792109
s105,7,H7,0.8532153827712676
s105,7,H8,1.1976627644750482
s105,7,H9,1.0645967645557353
s105,8,H1,0.7637059467514754
s105,8,H10,0.8579537965760857
s105,8,H11,0.8595585734736868
s105,8,H12,1.0373719664620031
s105,8,H13,1.276590806533993
s105,8,H14,0.9955018572688565
s105,8,H15,1.0968349857946673
s105,8,H16,1.3724091252228094
s105,8,H17,0.9636739845481193
s105,8,H2,0.6469794407656908
s105,8,H3,0.9636739845481193
s105,8,H4,1.224184192561001
s105,8,H5,1.0495897294379086
s105,8,H6,0.8222272102308387
s105,8,H7,0.9521035016523804
s105,8,H8,1.178831651808489
s105,8,H9,1.0802533408056538
s106,4,H1,1.0314266444451892
s106,4,H10,0.9586485827885624
s106,4,H11,0.7977536947787532
s106,4,H12,1.0940281756957195
s106,4,H13,1.3696305628008998
s106,4,H14,0.9801448483908886
s106,4,H15,0.8813407520590445
s106,4,H16,1.0649930728081483
s106,4,H17,0.6873035158571641
s106,4,H2,0.6460697777674042
s106,4,H3,0.6873035158571641
s106,4,H4,1.0326224887972981
s106,4,H5,1.144725265354989
s106,4,H6,0.8195135850339613
s106,4,H7,0.8186875704801706
s106,4,H8,1.0486080885307083
s106,4,H9,1.1777379940977897
s106,5,H1,1.061162656618739
s106,5,H10,0.9158118072096784
s106,5,H11,0.7601158506342246
s106,5,H12,1.0960597668793617
s106,5,H13,1.408718472839555
s106,5,H14,0.9553176515278664
s106,5,H15,0.8825202732049023
s106,5,H16,1.0938863898194913
s106,5,H17,0.6974862369290126
s106,5,H2,0.6392399997886398
s106,5,H3,0.6974862369290126
s106,5,H4,1.0379315884246743
s106,5,H5,1.1924746659124432
s106,5,H6,0.8050447225233779
s106,5,H7,0.8052433373537171
s106,5,H8,1.046240856280635
s106,5,H9,1.1668288959358741
s106,6,H1,0.9570989035650644
s106,6,H10,0.8459265703376205
s106,6,H11,0.8549687973887091
s106,6,H12,1.1325318198284962
s106,6,H13,1.387098195201118
s106,6,H14,0.8994260955781045
s106,6,H15,0.9091336780552512
s106,6,H16,1.2518989611092943
s106,6,H17,0.765160003263128
s106,6,H2,0.6009876781543299
s106,6,H3,0.765160003263128
s106,6,H4,1.1469875402657266
s106,6,H5,1.1584863680495694
s106,6,H6,0.7774985135210774
s106,6,H7,0.8678943473674967
s106,6,H8,1.126996977309348
s106,6,H9,1.141104848146603
s106,7,H1,0.8568608452062975
s106,7,H10,0.8172801430397758
s106,7,H11,0.8410122991929239
s106,7,H12,1.1547329069977306
s106,7,H13,1.3687660497559238
s106,7,H14,0.9276340929143111
s106,7,H15,0.9869993273182152
s106,7,H16,1.310161743447148
s106,7,H17,0.8355596303725648
s106,7,H2,0.6010635601608927
s106,7,H3,0.8355596303725648
s106,7,H4,1.152564100764522
s106,7,H5,1.1312674220320866
s106,7,H6,0.789665424999457
s106,7,H7,0.9115537870037403
s106,7,H8,1.100721825727037
s106,7,H9,1.1494540048886037
s106,8,H1,0.914368267940804
s106,8,H10,0.8317684341414097
s106,8,H11,0.8571942243488934
s106,8,H12,1.119900948431094
s106,8,H13,1.353049668032671
s106,8,H14,0.9384510884333331
s106,8,H15,0.9880668891179761
s106,8,H16,1.3344518054117616
s106,8,H17,0.8566559039376452
s106,8,H2,0.6124507712082367
s106,8,H3,0.8566559039376452
s106,8,H4,1.2239848036545264
s106,8,H5,1.1326381359962872
s106,8,H6,0.7484812512769111
s106,8,H7,0.8836381479130305
s106,8,H8,1.1553471102794963
s106,8,H9,1.056525011132319
s107,2,H1,1.1125858772400572
s107,2,H10,0.9802443363054615
s107,2,H11,0.9102095499595515
s107,2,H12,1.1665252358622635
s107,2,H13,1.2890445994102
s107,2,H14,0.8749952354318163
s107,2,H15,0.7782254103647033
s107,2,H16,1.0318149735172515
s107,2,H17,0.7182421980061848
s107,2,H2,0.553599477494102
s107,2,H3,0.7182421980061848
s107,2,H4,1.079715076610719
s107,2,H5,1.1870995380612699
s107,2,H6,0.7440093765022421
s107,2,H7,0.6946440179857808
s107,2,H8,1.0114902394603538
s107,2,H9,1.2657977722530631
s107,3,H1,1.1487910707052287
s107,3,H10,0.9895595278686269
s107,3,H11,0.9084632698884094
s107,3,H12,1.1769357065592083
s107,3,H13,1.293133229087533
s107,3,H14,0.8681038622693924
s107,3,H15,0.7780141245258017
s107,3,H16,1.0367501193494693
s107,3,H17,0.7148044177543207
s107,3,H2,0.5499391023221484
s107,3,H3,0.7148044177543207
s107,3,H4,1.086591066245605
s107,3,H5,1.1723891526723276
s107,3,H6,0.6963235910565625
s107,3,H7,0.678676037219464
s107,3,H8,1.0272593395570675
s107,3,H9,1.251675988332756
s107,4,H1,1.0736599865449947
s107,4,H10,0.9538071762547174
s107,4,H11,0.8833033894061175
s107,4,H12,1.1924992608549858
s107,4,H13,1.3056868412865474
s107,4,H14,0.8788928324809394
s107,4,H15,0.7677317491496934
s107,4,H16,1.0357287797239094
s107,4,H17,0.7403921156821568
s107,4,H2,0.5423533645039759
s107,4,H3,0.7403921156821568
s107,4,H4,1.1112176660640098
s107,4,H5,1.2070568505690271
s107,4,H6,0.7016247411944562
s107,4,H7,0.7157328670195199
s107,4,H8,1.064477020563313
s107,4,H9,1.2732377152739103
s107,5,H1,1.1558961500567284
s107,5,H10,0.8703710498955491
s107,5,H11,0.8683032252854741
s107,5,H12,1.1658302376937628
s107,5,H13,1.3181206944822614
s107,5,H14,0.8655046529924799
s107,5,H15,0.7961678527720571
s107,5,H16,1.0955588762944815
s107,5,H17,0.7427348756346495
s107,5,H2,0.5834337536020189
s107,5,H3,0.7427348756346495
s107,5,H4,1.1566589873346624
s107,5,H5,1.1910039773750478
s107,5,H6,0.6931405897413211
s107,5,H7,0.7288355724546112
s107,5,H8,1.1136893562670698
s107,5,H9,1.2099826754842467
s107,6,H1,0.9899077786105422
s107,6,H10,0.8557590509543388
s107,6,H11,0.8492894240369661
s107,6,H12,1.1637423859636236
s107,6,H13,1.376841112064462
s107,6,H14,0.8858993042318556
s107,6,H15,0.8833624403655448
s107,6,H16,1.2271158457087776
s107,6,H17,0.7613203155197106
s107,6,H2,0.5605298341224834
s107,6,H3,0.7613203155197106
s107,6,H4,1.125288141832755
s107,6,H5,1.1656258299396525
s107,6,H6,0.7464092807925624
s107,6,H7,0.7967517234982063
s107,6,H8,1.141539064798007
s107,6,H9,1.1920441685464922
s107,7,H1,0.9396568224573449
s107,7,H10,0.8832330783700404
s107,7,H11,0.940164743978405
s107,7,H12,1.1904521346919608
s107,7,H13,1.3507289260712463
s107,7,H14,0.871072329690559
s107,7,H15,0.8945006696067869
s107,7,H16,1.236719910915003
s107,7,H17,0.8346632434830147
s107,7,H2,0.5376294058242005
s107,7,H3,0.8346632434830147
s107,7,H4,1.2266520045303526
s107,7,H5,1.080422879033438
