region,class,timeslice,cfmean
s100,5,H17,0.31922
s100,5,H2,0.27845
s100,5,H3,0.31922
s100,5,H4,0.4407
s100,5,H5,0.57612
s100,5,H6,0.39578
s100,5,H7,0.42522
s100,5,H8,0.5561
s100,5,H9,0.52547
s100,6,H1,0.41313
s100,6,H10,0.3911
s100,6,H11,0.41559
s100,6,H12,0.5173
s100,6,H13,0.58846
s100,6,H14,0.43323
s100,6,H15,0.44986
s100,6,H16,0.54169
s100,6,H17,0.31526
s100,6,H2,0.26825
s100,6,H3,0.31526
s100,6,H4,0.42545
s100,6,H5,0.53777
s100,6,H6,0.37363
s100,6,H7,0.40809
s100,6,H8,0.53453
s100,6,H9,0.48606
s100,7,H1,0.36227
s100,7,H10,0.34276
s100,7,H11,0.37837
s100,7,H12,0.46263
s100,7,H13,0.54209
s100,7,H14,0.41129
s100,7,H15,0.43487
s100,7,H16,0.52431
s100,7,H17,0.30967
s100,7,H2,0.25263
s100,7,H3,0.30967
s100,7,H4,0.40738
s100,7,H5,0.49174
s100,7,H6,0.34806
s100,7,H7,0.39207
s100,7,H8,0.50055
s100,7,H9,0.43238
s100,8,H1,0.32614
s100,8,H10,0.30031
s100,8,H11,0.30093
s100,8,H12,0.41172
s100,8,H13,0.50565
s100,8,H14,0.3758
s100,8,H15,0.38757
s100,8,H16,0.48232
s100,8,H17,0.29187
s100,8,H2,0.23675
s100,8,H3,0.29187
s100,8,H4,0.3574
s100,8,H5,0.43279
s100,8,H6,0.33889
s100,8,H7,0.35588
s100,8,H8,0.44051
s100,8,H9,0.38305
s101,3,H1,0.45734
s101,3,H10,0.50386
s101,3,H11,0.4532
s101,3,H12,0.61071
s101,3,H13,0.64189
s101,3,H14,0.51912
s101,3,H15,0.4859
s101,3,H16,0.55576
s101,3,H17,0.30178
s101,3,H2,0.28094
s101,3,H3,0.30178
s101,3,H4,0.42627
s101,3,H5,0.60451
s101,3,H6,0.48846
s101,3,H7,0.42231
s101,3,H8,0.5318
s101,3,H9,0.59172
s101,4,H1,0.47037
s101,4,H10,0.47694
s101,4,H11,0.41647
s101,4,H12,0.58143
s101,4,H13,0.64845
s101,4,H14,0.50076
s101,4,H15,0.46323
s101,4,H16,0.55083
s101,4,H17,0.31624
s101,4,H2,0.29686
s101,4,H3,0.31624
s101,4,H4,0.41609
s101,4,H5,0.59619
s101,4,H6,0.46143
s101,4,H7,0.40476
s101,4,H8,0.52162
s101,4,H9,0.56569
s101,5,H1,0.45659
s101,5,H10,0.44474
s101,5,H11,0.39139
s101,5,H12,0.55507
s101,5,H13,0.6326
s101,5,H14,0.48044
s101,5,H15,0.4477
s101,5,H16,0.53942
s101,5,H17,0.31011
s101,5,H2,0.283
s101,5,H3,0.31011
s101,5,H4,0.40618
s101,5,H5,0.57728
s101,5,H6,0.43991
s101,5,H7,0.39374
s101,5,H8,0.50935
s101,5,H9,0.53604
s101,6,H1,0.43346
s101,6,H10,0.39913
s101,6,H11,0.35131
s101,6,H12,0.51508
s101,6,H13,0.60661
s101,6,H14,0.44566
s101,6,H15,0.43002
s101,6,H16,0.52833
s101,6,H17,0.29916
s101,6,H2,0.25983
s101,6,H3,0.29916
s101,6,H4,0.40325
s101,6,H5,0.5402
s101,6,H6,0.41044
s101,6,H7,0.39131
s101,6,H8,0.49544
s101,6,H9,0.49389
s101,7,H1,0.38547
s101,7,H10,0.35458
s101,7,H11,0.32828
s101,7,H12,0.46295
s101,7,H13,0.56558
s101,7,H14,0.41469
s101,7,H15,0.40277
s101,7,H16,0.50487
s101,7,H17,0.30354
s101,7,H2,0.25334
s101,7,H3,0.30354
s101,7,H4,0.38889
s101,7,H5,0.4903
s101,7,H6,0.37305
s101,7,H7,0.36865
s101,7,H8,0.46483
s101,7,H9,0.43853
s101,8,H1,0.3574
s101,8,H10,0.30361
s101,8,H11,0.2941
s101,8,H12,0.42923
s101,8,H13,0.54043
s101,8,H14,0.37616
s101,8,H15,0.38464
s101,8,H16,0.49209
s101,8,H17,0.28837
s101,8,H2,0.24344
s101,8,H3,0.28837
s101,8,H4,0.37091
s101,8,H5,0.44859
s101,8,H6,0.33373
s101,8,H7,0.34428
s101,8,H8,0.4285
s101,8,H9,0.39553
s102,4,H1,0.46762
s102,4,H10,0.4816
s102,4,H11,0.43726
s102,4,H12,0.5928
s102,4,H13,0.61732
s102,4,H14,0.5022
s102,4,H15,0.47776
s102,4,H16,0.54376
s102,4,H17,0.29757
s102,4,H2,0.27351
s102,4,H3,0.29757
s102,4,H4,0.40311
s102,4,H5,0.59388
s102,4,H6,0.45897
s102,4,H7,0.40451
s102,4,H8,0.5428
s102,4,H9,0.56879
s102,5,H1,0.46223
s102,5,H10,0.44868
s102,5,H11,0.40011
s102,5,H12,0.56917
s102,5,H13,0.59673
s102,5,H14,0.473
s102,5,H15,0.47196
s102,5,H16,0.53607
s102,5,H17,0.29101
s102,5,H2,0.24473
s102,5,H3,0.29101
s102,5,H4,0.40591
s102,5,H5,0.58458
s102,5,H6,0.44449
s102,5,H7,0.41311
s102,5,H8,0.54846
s102,5,H9,0.54476
s102,6,H1,0.45388
s102,6,H10,0.40731
s102,6,H11,0.36821
s102,6,H12,0.53903
s102,6,H13,0.5826
s102,6,H14,0.45079
s102,6,H15,0.46907
s102,6,H16,0.54081
s102,6,H17,0.27907
s102,6,H2,0.22149
s102,6,H3,0.27907
s102,6,H4,0.4111
s102,6,H5,0.56263
s102,6,H6,0.42223
s102,6,H7,0.41407
s102,6,H8,0.53582
s102,6,H9,0.51642
s102,7,H1,0.42744
s102,7,H10,0.36381
s102,7,H11,0.33931
s102,7,H12,0.49881
s102,7,H13,0.56559
s102,7,H14,0.42224
s102,7,H15,0.44019
s102,7,H16,0.51467
s102,7,H17,0.28139
s102,7,H2,0.22574
s102,7,H3,0.28139
s102,7,H4,0.38307
s102,7,H5,0.54091
s102,7,H6,0.38712
s102,7,H7,0.37237
s102,7,H8,0.49889
s102,7,H9,0.45445
s103,5,H1,0.46226
s103,5,H10,0.45441
s103,5,H11,0.40733
s103,5,H12,0.56509
s103,5,H13,0.58053
s103,5,H14,0.44777
s103,5,H15,0.5022
s103,5,H16,0.53493
s103,5,H17,0.32098
s103,5,H2,0.21833
s103,5,H3,0.32098
s103,5,H4,0.43096
s103,5,H5,0.59073
s103,5,H6,0.45735
s103,5,H7,0.46508
s103,5,H8,0.5911
s103,5,H9,0.54617
s103,6,H1,0.45058
s103,6,H10,0.40888
s103,6,H11,0.36634
s103,6,H12,0.53877
s103,6,H13,0.56462
s103,6,H14,0.42031
s103,6,H15,0.48244
s103,6,H16,0.5349
s103,6,H17,0.30076
s103,6,H2,0.19766
s103,6,H3,0.30076
s103,6,H4,0.43078
s103,6,H5,0.58263
s103,6,H6,0.42593
s103,6,H7,0.44283
s103,6,H8,0.56869
s103,6,H9,0.52211
s103,7,H1,0.44419
s103,7,H10,0.37387
s103,7,H11,0.33936
s103,7,H12,0.51725
s103,7,H13,0.55449
s103,7,H14,0.39494
s103,7,H15,0.46456
s103,7,H16,0.5339
s103,7,H17,0.29219
s103,7,H2,0.18447
s103,7,H3,0.29219
s103,7,H4,0.42504
s103,7,H5,0.57199
s103,7,H6,0.39702
s103,7,H7,0.42548
s103,7,H8,0.56292
s103,7,H9,0.50409
s104,2,H1,0.51337
s104,2,H10,0.53296
s104,2,H11,0.53191
s104,2,H12,0.59099
s104,2,H13,0.65203
s104,2,H14,0.49739
s104,2,H15,0.50314
s104,2,H16,0.59082
s104,2,H17,0.35986
s104,2,H2,0.36081
s104,2,H3,0.35986
s104,2,H4,0.50256
s104,2,H5,0.52298
s104,2,H6,0.40365
s104,2,H7,0.41979
s104,2,H8,0.49532
s104,2,H9,0.58456
s104,3,H1,0.49642
s104,3,H10,0.49275
s104,3,H11,0.50333
s104,3,H12,0.5836
s104,3,H13,0.64197
s104,3,H14,0.47632
s104,3,H15,0.48609
s104,3,H16,0.58515
s104,3,H17,0.34698
s104,3,H2,0.33101
s104,3,H3,0.34698
s104,3,H4,0.49456
s104,3,H5,0.52045
s104,3,H6,0.38886
s104,3,H7,0.39927
s104,3,H8,0.50566
s104,3,H9,0.57646
s104,4,H1,0.47781
s104,4,H10,0.46548
s104,4,H11,0.46433
s104,4,H12,0.57255
s104,4,H13,0.64653
s104,4,H14,0.45381
s104,4,H15,0.45652
s104,4,H16,0.58032
s104,4,H17,0.33694
s104,4,H2,0.31198
s104,4,H3,0.33694
s104,4,H4,0.47236
s104,4,H5,0.53371
s104,4,H6,0.39406
s104,4,H7,0.39186
s104,4,H8,0.52017
s104,4,H9,0.56703
s104,5,H1,0.45806
s104,5,H10,0.43163
s104,5,H11,0.43457
s104,5,H12,0.55633
s104,5,H13,0.63487
s104,5,H14,0.43608
s104,5,H15,0.44301
s104,5,H16,0.5646
s104,5,H17,0.32789
s104,5,H2,0.29602
s104,5,H3,0.32789
s104,5,H4,0.45211
s104,5,H5,0.5305
s104,5,H6,0.37807
s104,5,H7,0.38401
s104,5,H8,0.51125
s104,5,H9,0.54697
s104,6,H1,0.42937
s104,6,H10,0.39175
s104,6,H11,0.4025
s104,6,H12,0.52526
s104,6,H13,0.61236
s104,6,H14,0.40988
s104,6,H15,0.42759
s104,6,H16,0.558
s104,6,H17,0.32504
s104,6,H2,0.2779
s104,6,H3,0.32504
s104,6,H4,0.44357
s104,6,H5,0.50822
s104,6,H6,0.35311
s104,6,H7,0.37069
s104,6,H8,0.49887
s104,6,H9,0.51103
s104,7,H1,0.37429
s104,7,H10,0.3379
s104,7,H11,0.36155
s104,7,H12,0.47199
s104,7,H13,0.56613
s104,7,H14,0.37634
s104,7,H15,0.40584
s104,7,H16,0.54079
s104,7,H17,0.31696
s104,7,H2,0.25746
s104,7,H3,0.31696
s104,7,H4,0.4229
s104,7,H5,0.45742
s104,7,H6,0.32185
s104,7,H7,0.35566
s104,7,H8,0.46972
s104,7,H9,0.44847
s104,8,H1,0.33147
s104,8,H10,0.28802
s104,8,H11,0.32698
s104,8,H12,0.42901
s104,8,H13,0.51867
s104,8,H14,0.35788
s104,8,H15,0.39145
s104,8,H16,0.50264
s104,8,H17,0.31298
s104,8,H2,0.24261
s104,8,H3,0.31298
s104,8,H4,0.41353
s104,8,H5,0.4365
s104,8,H6,0.31285
s104,8,H7,0.35327
s104,8,H8,0.44445
s104,8,H9,0.3811
s105,3,H1,0.47071
s105,3,H10,0.4682
s105,3,H11,0.45375
s105,3,H12,0.56106
s105,3,H13,0.63489
s105,3,H14,0.46271
s105,3,H15,0.43232
s105,3,H16,0.54925
s105,3,H17,0.35949
s105,3,H2,0.30717
s105,3,H3,0.35949
s105,3,H4,0.47596
s105,3,H5,0.55178
s105,3,H6,0.39533
s105,3,H7,0.40434
s105,3,H8,0.5015
s105,3,H9,0.55963
s105,4,H1,0.47658
s105,4,H10,0.43773
s105,4,H11,0.43419
s105,4,H12,0.56009
s105,4,H13,0.64862
s105,4,H14,0.45064
s105,4,H15,0.43109
s105,4,H16,0.56462
s105,4,H17,0.35455
s105,4,H2,0.28729
s105,4,H3,0.35455
s105,4,H4,0.49111
s105,4,H5,0.57096
s105,4,H6,0.39676
s105,4,H7,0.39275
s105,4,H8,0.50819
s105,4,H9,0.55228
s105,5,H1,0.47218
s105,5,H10,0.41734
s105,5,H11,0.41621
s105,5,H12,0.55213
s105,5,H13,0.65161
s105,5,H14,0.43542
s105,5,H15,0.42644
s105,5,H16,0.57232
s105,5,H17,0.3438
s105,5,H2,0.28036
s105,5,H3,0.3438
s105,5,H4,0.48174
s105,5,H5,0.5793
s105,5,H6,0.39079
s105,5,H7,0.38654
s105,5,H8,0.51315
s105,5,H9,0.54384
s105,6,H1,0.43155
s105,6,H10,0.37448
s105,6,H11,0.3897
s105,6,H12,0.51318
s105,6,H13,0.6074
s105,6,H14,0.41134
s105,6,H15,0.41518
s105,6,H16,0.55496
s105,6,H17,0.34725
s105,6,H2,0.26934
s105,6,H3,0.34725
s105,6,H4,0.4748
s105,6,H5,0.52491
s105,6,H6,0.35845
s105,6,H7,0.37963
s105,6,H8,0.48323
s105,6,H9,0.4982
s105,7,H1,0.3829
s105,7,H10,0.33474
s105,7,H11,0.35742
s105,7,H12,0.46858
s105,7,H13,0.55733
s105,7,H14,0.38726
s105,7,H15,0.40356
s105,7,H16,0.528
s105,7,H17,0.34338
s105,7,H2,0.25291
s105,7,H3,0.34338
s105,7,H4,0.45308
s105,7,H5,0.46641
s105,7,H6,0.32994
s105,7,H7,0.36634
s105,7,H8,0.45645
s105,7,H9,0.44822
s105,8,H1,0.30292
s105,8,H10,0.28543
s105,8,H11,0.31842
s105,8,H12,0.39515
s105,8,H13,0.46241
s105,8,H14,0.35515
s105,8,H15,0.38915
s105,8,H16,0.4866
s105,8,H17,0.34043
s105,8,H2,0.23149
s105,8,H3,0.34043
s105,8,H4,0.43493
s105,8,H5,0.37323
s105,8,H6,0.28921
s105,8,H7,0.34797
s105,8,H8,0.41719
s105,8,H9,0.37013
s105,9,H1,0.25114
s105,9,H10,0.25875
s105,9,H11,0.30268
s105,9,H12,0.35707
s105,9,H13,0.41035
s105,9,H14,0.34031
s105,9,H15,0.39878
s105,9,H16,0.44347
s105,9,H17,0.34127
s105,9,H2,0.20429
s105,9,H3,0.34127
s105,9,H4,0.40297
s105,9,H5,0.30895
s105,9,H6,0.25765
s105,9,H7,0.33086
s105,9,H8,0.36415
s105,9,H9,0.32391
s106,4,H1,0.49147
s106,4,H10,0.4539
s106,4,H11,0.37419
s106,4,H12,0.52638
s106,4,H13,0.66054
s106,4,H14,0.46574
s106,4,H15,0.42065
s106,4,H16,0.5111
s106,4,H17,0.31662
s106,4,H2,0.3005
s106,4,H3,0.31662
s106,4,H4,0.49153
s106,4,H5,0.54292
s106,4,H6,0.38256
s106,4,H7,0.38052
s106,4,H8,0.50002
s106,4,H9,0.56316
s106,5,H1,0.47883
s106,5,H10,0.43493
s106,5,H11,0.3606
s106,5,H12,0.51673
s106,5,H13,0.63343
s106,5,H14,0.45137
s106,5,H15,0.41352
s106,5,H16,0.51268
s106,5,H17,0.32755
s106,5,H2,0.28387
s106,5,H3,0.32755
s106,5,H4,0.49353
s106,5,H5,0.53741
s106,5,H6,0.3778
s106,5,H7,0.37675
s106,5,H8,0.5069
s106,5,H9,0.54086
s106,6,H1,0.41752
s106,6,H10,0.36785
s106,6,H11,0.37457
s106,6,H12,0.505
s106,6,H13,0.59781
s106,6,H14,0.40017
s106,6,H15,0.40699
s106,6,H16,0.53477
s106,6,H17,0.34438
s106,6,H2,0.25893
s106,6,H3,0.34438
s106,6,H4,0.50876
s106,6,H5,0.50502
s106,6,H6,0.33105
s106,6,H7,0.38593
s106,6,H8,0.50533
s106,6,H9,0.50475
s106,7,H1,0.36045
s106,7,H10,0.31976
s106,7,H11,0.34325
s106,7,H12,0.45611
s106,7,H13,0.53317
s106,7,H14,0.37311
s106,7,H15,0.39703
s106,7,H16,0.51077
s106,7,H17,0.3396
s106,7,H2,0.24401
s106,7,H3,0.3396
s106,7,H4,0.49226
s106,7,H5,0.43632
s106,7,H6,0.29964
s106,7,H7,0.37296
s106,7,H8,0.46944
s106,7,H9,0.44335
s106,8,H1,0.32867
s106,8,H10,0.28385
s106,8,H11,0.31394
s106,8,H12,0.4066
s106,8,H13,0.49097
s106,8,H14,0.34822
s106,8,H15,0.38552
s106,8,H16,0.50623
s106,8,H17,0.33075
s106,8,H2,0.22892
s106,8,H3,0.33075
s106,8,H4,0.47059
s106,8,H5,0.39559
s106,8,H6,0.27687
s106,8,H7,0.35328
s106,8,H8,0.43796
s106,8,H9,0.37576
s107,2,H1,0.55992
s107,2,H10,0.48772
s107,2,H11,0.45618
s107,2,H12,0.59729
s107,2,H13,0.6581
s107,2,H14,0.43641
s107,2,H15,0.3846
s107,2,H16,0.5209
s107,2,H17,0.35302
s107,2,H2,0.27136
s107,2,H3,0.35302
s107,2,H4,0.54262
s107,2,H5,0.6028
s107,2,H6,0.36786
s107,2,H7,0.34578
s107,2,H8,0.50288
s107,2,H9,0.64476
s107,3,H1,0.56767
s107,3,H10,0.47875
s107,3,H11,0.44897
s107,3,H12,0.58783
s107,3,H13,0.65294
s107,3,H14,0.42314
s107,3,H15,0.3829
s107,3,H16,0.52772
s107,3,H17,0.34975
s107,3,H2,0.26836
s107,3,H3,0.34975
s107,3,H4,0.55473
s107,3,H5,0.59167
s107,3,H6,0.34491
s107,3,H7,0.33629
s107,3,H8,0.51629
s107,3,H9,0.62664
s107,4,H1,0.53739
s107,4,H10,0.45535
s107,4,H11,0.42935
s107,4,H12,0.5737
s107,4,H13,0.63968
s107,4,H14,0.41745
s107,4,H15,0.3777
s107,4,H16,0.51767
s107,4,H17,0.34608
s107,4,H2,0.26107
s107,4,H3,0.34608
s107,4,H4,0.54495
s107,4,H5,0.58044
s107,4,H6,0.33398
s107,4,H7,0.33773
s107,4,H8,0.50839
s107,4,H9,0.61139
s107,5,H1,0.51763
s107,5,H10,0.42532
s107,5,H11,0.4119
s107,5,H12,0.55102
s107,5,H13,0.62394
s107,5,H14,0.39563
s107,5,H15,0.37608
s107,5,H16,0.52117
s107,5,H17,0.33846
s107,5,H2,0.24782
s107,5,H3,0.33846
s107,5,H4,0.54241
s107,5,H5,0.55422
s107,5,H6,0.31336
s107,5,H7,0.33203
s107,5,H8,0.50212
s107,5,H9,0.58385
s107,6,H1,0.45378
s107,6,H10,0.38612
s107,6,H11,0.38368
s107,6,H12,0.51831
s107,6,H13,0.59765
s107,6,H14,0.37801
s107,6,H15,0.38182
s107,6,H16,0.53274
s107,6,H17,0.33144
s107,6,H2,0.23312
s107,6,H3,0.33144
s107,6,H4,0.51985
s107,6,H5,0.50798
s107,6,H6,0.30524
s107,6,H7,0.34021
s107,6,H8,0.49614
s107,6,H9,0.53193
s107,7,H1,0.37156
s107,7,H10,0.35408
s107,7,H11,0.37069
s107,7,H12,0.477
s107,7,H13,0.51942
s107,7,H14,0.33799
s107,7,H15,0.37216
s107,7,H16,0.50644
s107,7,H17,0.32786
s107,7,H2,0.20471
s107,7,H3,0.32786
s107,7,H4,0.50141
s107,7,H5,0.42808
s107,7,H6,0.2734
s107,7,H7,0.32468
s107,7,H8,0.45631
s107,7,H9,0.46317
s107,8,H1,0.31037
s107,8,H10,0.33117
s107,8,H11,0.34819
s107,8,H12,0.43868
s107,8,H13,0.44855
s107,8,H14,0.30544
s107,8,H15,0.36597
s107,8,H16,0.48221
s107,8,H17,0.32444
s107,8,H2,0.1834
s107,8,H3,0.32444
s107,8,H4,0.48072
s107,8,H5,0.37307
s107,8,H6,0.24271
s107,8,H7,0.31528
s107,8,H8,0.4254
s107,8,H9,0.41843
s108,2,H1,0.56837
s108,2,H10,0.51266
s108,2,H11,0.424
s108,2,H12,0.57566
s108,2,H13,0.6331
s108,2,H14,0.49957
s108,2,H15,0.43984
s108,2,H16,0.48988
s108,2,H17,0.35475
s108,2,H2,0.34113
s108,2,H3,0.35475
s108,2,H4,0.53325
s108,2,H5,0.62685
s108,2,H6,0.43561
s108,2,H7,0.3777
s108,2,H8,0.55689
s108,2,H9,0.61528
s108,3,H1,0.55204
s108,3,H10,0.4996
s108,3,H11,0.41111
s108,3,H12,0.56311
s108,3,H13,0.63389
s108,3,H14,0.48723
s108,3,H15,0.42994
s108,3,H16,0.47963
s108,3,H17,0.34834
s108,3,H2,0.32948
s108,3,H3,0.34834
s108,3,H4,0.52164
s108,3,H5,0.62114
s108,3,H6,0.41568
s108,3,H7,0.36822
s108,3,H8,0.54682
s108,3,H9,0.60797
s108,4,H1,0.53431
s108,4,H10,0.48312
s108,4,H11,0.40044
s108,4,H12,0.5527
s108,4,H13,0.61634
s108,4,H14,0.47453
s108,4,H15,0.42772
s108,4,H16,0.48364
s108,4,H17,0.34698
s108,4,H2,0.31107
s108,4,H3,0.34698
s108,4,H4,0.51459
s108,4,H5,0.60545
s108,4,H6,0.4057
s108,4,H7,0.35938
s108,4,H8,0.5372
s108,4,H9,0.5937
s108,5,H1,0.50623
s108,5,H10,0.4567
s108,5,H11,0.37805
s108,5,H12,0.53415
s108,5,H13,0.60256
s108,5,H14,0.45616
s108,5,H15,0.42037
s108,5,H16,0.47746
s108,5,H17,0.33735
s108,5,H2,0.29731
s108,5,H3,0.33735
s108,5,H4,0.50996
s108,5,H5,0.5747
s108,5,H6,0.38423
s108,5,H7,0.35394
s108,5,H8,0.52168
s108,5,H9,0.57308
s108,6,H1,0.46626
s108,6,H10,0.41622
s108,6,H11,0.34695
s108,6,H12,0.50443
s108,6,H13,0.58325
s108,6,H14,0.43155
s108,6,H15,0.41502
s108,6,H16,0.47511
s108,6,H17,0.33369
s108,6,H2,0.2783
s108,6,H3,0.33369
s108,6,H4,0.50132
s108,6,H5,0.52952
s108,6,H6,0.3536
s108,6,H7,0.35156
s108,6,H8,0.51783
s108,6,H9,0.53398
s108,7,H1,0.38458
s108,7,H10,0.35657
s108,7,H11,0.31
s108,7,H12,0.44764
s108,7,H13,0.52796
s108,7,H14,0.39338
s108,7,H15,0.40318
s108,7,H16,0.46543
s108,7,H17,0.31974
s108,7,H2,0.24438
s108,7,H3,0.31974
s108,7,H4,0.48512
s108,7,H5,0.42153
s108,7,H6,0.30533
s108,7,H7,0.34704
s108,7,H8,0.46678
s108,7,H9,0.45265
s109,2,H1,0.51508
s109,2,H10,0.51566
s109,2,H11,0.47063
s109,2,H12,0.63907
s109,2,H13,0.65059
s109,2,H14,0.52557
s109,2,H15,0.51393
s109,2,H16,0.62962
s109,2,H17,0.29831
s109,2,H2,0.29691
s109,2,H3,0.29831
s109,2,H4,0.45402
s109,2,H5,0.59719
s109,2,H6,0.44145
s109,2,H7,0.43387
s109,2,H8,0.59405
s109,2,H9,0.6268
s109,3,H1,0.48268
s109,3,H10,0.497
s109,3,H11,0.44899
s109,3,H12,0.61209
s109,3,H13,0.64747
s109,3,H14,0.52061
s109,3,H15,0.49527
s109,3,H16,0.59145
s109,3,H17,0.30576
s109,3,H2,0.29562
s109,3,H3,0.30576
s109,3,H4,0.45455
s109,3,H5,0.60437
s109,3,H6,0.45158
s109,3,H7,0.42114
s109,3,H8,0.55602
s109,3,H9,0.60162
s109,4,H1,0.49955
s109,4,H10,0.46302
s109,4,H11,0.41363
s109,4,H12,0.57392
s109,4,H13,0.63774
s109,4,H14,0.51368
s109,4,H15,0.4907
s109,4,H16,0.57185
s109,4,H17,0.30332
s109,4,H2,0.28215
s109,4,H3,0.30332
s109,4,H4,0.45917
s109,4,H5,0.58035
s109,4,H6,0.42672
s109,4,H7,0.42135
s109,4,H8,0.56066
s109,4,H9,0.57625
s109,5,H1,0.47537
s109,5,H10,0.44062
s109,5,H11,0.39635
s109,5,H12,0.56896
s109,5,H13,0.62586
s109,5,H14,0.48653
s109,5,H15,0.47323
s109,5,H16,0.56439
s109,5,H17,0.30359
s109,5,H2,0.26586
s109,5,H3,0.30359
s109,5,H4,0.45796
s109,5,H5,0.57242
s109,5,H6,0.41573
s109,5,H7,0.40967
s109,5,H8,0.53794
s109,5,H9,0.56446
s109,6,H1,0.45549
s109,6,H10,0.38473
s109,6,H11,0.34626
s109,6,H12,0.51609
