region,class,timeslice,cfmean
p103,2,H14,0.33168
p103,2,H15,0.36419
p103,2,H16,0.05736
p103,2,H17,0.40257
p103,2,H2,0.39191
p103,2,H3,0.40257
p103,2,H4,0.09858
p103,2,H5,0.0
p103,2,H6,0.30246
p103,2,H7,0.30309
p103,2,H8,0.01154
p103,2,H9,0.0
p103,3,H1,0.00928
p103,3,H10,0.17895
p103,3,H11,0.19356
p103,3,H12,0.00016
p103,3,H13,0.00344
p103,3,H14,0.33454
p103,3,H15,0.36278
p103,3,H16,0.05608
p103,3,H17,0.40209
p103,3,H2,0.39399
p103,3,H3,0.40209
p103,3,H4,0.09958
p103,3,H5,0.0
p103,3,H6,0.29234
p103,3,H7,0.29912
p103,3,H8,0.01181
p103,3,H9,0.0
p104,2,H1,0.00764
p104,2,H10,0.16246
p104,2,H11,0.19706
p104,2,H12,0.00055
p104,2,H13,0.00285
p104,2,H14,0.32491
p104,2,H15,0.3709
p104,2,H16,0.06126
p104,2,H17,0.4035
p104,2,H2,0.39013
p104,2,H3,0.4035
p104,2,H4,0.10831
p104,2,H5,0.0
p104,2,H6,0.28282
p104,2,H7,0.30542
p104,2,H8,0.01444
p104,2,H9,0.0
p104,3,H1,0.00702
p104,3,H10,0.16033
p104,3,H11,0.20343
p104,3,H12,0.00113
p104,3,H13,0.00233
p104,3,H14,0.32723
p104,3,H15,0.37882
p104,3,H16,0.06472
p104,3,H17,0.40399
p104,3,H2,0.38554
p104,3,H3,0.40399
p104,3,H4,0.11204
p104,3,H5,0.0
p104,3,H6,0.28126
p104,3,H7,0.30943
p104,3,H8,0.01712
p104,3,H9,0.0
p105,2,H1,0.00778
p105,2,H10,0.16931
p105,2,H11,0.20242
p105,2,H12,0.00048
p105,2,H13,0.00273
p105,2,H14,0.33163
p105,2,H15,0.36792
p105,2,H16,0.0607
p105,2,H17,0.39995
p105,2,H2,0.38941
p105,2,H3,0.39995
p105,2,H4,0.10808
p105,2,H5,0.0
p105,2,H6,0.28324
p105,2,H7,0.29836
p105,2,H8,0.01429
p105,2,H9,0.0
p105,3,H1,0.00609
p105,3,H10,0.17898
p105,3,H11,0.21508
p105,3,H12,0.00096
p105,3,H13,0.00191
p105,3,H14,0.3444
p105,3,H15,0.39222
p105,3,H16,0.06286
p105,3,H17,0.40112
p105,3,H2,0.3878
p105,3,H3,0.40112
p105,3,H4,0.10539
p105,3,H5,0.0
p105,3,H6,0.2856
p105,3,H7,0.30813
p105,3,H8,0.01558
p105,3,H9,0.0
p106,3,H1,0.0061
p106,3,H10,0.18793
p106,3,H11,0.22129
p106,3,H12,0.00088
p106,3,H13,0.00208
p106,3,H14,0.3425
p106,3,H15,0.39523
p106,3,H16,0.05999
p106,3,H17,0.41219
p106,3,H2,0.39567
p106,3,H3,0.41219
p106,3,H4,0.10361
p106,3,H5,0.0
p106,3,H6,0.27724
p106,3,H7,0.30811
p106,3,H8,0.01398
p106,3,H9,0.0
p107,3,H1,0.00465
p107,3,H10,0.1944
p107,3,H11,0.2279
p107,3,H12,0.00149
p107,3,H13,0.00154
p107,3,H14,0.34995
p107,3,H15,0.39296
p107,3,H16,0.06186
p107,3,H17,0.40141
p107,3,H2,0.39182
p107,3,H3,0.40141
p107,3,H4,0.09778
p107,3,H5,0.0
p107,3,H6,0.27713
p107,3,H7,0.31246
p107,3,H8,0.01513
p107,3,H9,0.0
p108,3,H1,0.03265
p108,3,H10,0.24724
p108,3,H11,0.16975
p108,3,H12,0.0
p108,3,H13,0.0158
p108,3,H14,0.39308
p108,3,H15,0.35076
p108,3,H16,0.0107
p108,3,H17,0.39958
p108,3,H2,0.42219
p108,3,H3,0.39958
p108,3,H4,0.02935
p108,3,H5,0.00328
p108,3,H6,0.34705
p108,3,H7,0.27763
p108,3,H8,0.0
p108,3,H9,0.0
p109,3,H1,0.0057
p109,3,H10,0.20322
p109,3,H11,0.23656
p109,3,H12,0.00098
p109,3,H13,0.00182
p109,3,H14,0.3464
p109,3,H15,0.38308
p109,3,H16,0.05246
p109,3,H17,0.40068
p109,3,H2,0.38642
p109,3,H3,0.40068
p109,3,H4,0.09024
p109,3,H5,0.0
p109,3,H6,0.28787
p109,3,H7,0.32288
p109,3,H8,0.01387
p109,3,H9,0.0
p11,5,H1,0.03012
p11,5,H10,0.31843
p11,5,H11,0.25025
p11,5,H12,0.0
p11,5,H13,0.01417
p11,5,H14,0.36974
p11,5,H15,0.38143
p11,5,H16,0.01111
p11,5,H17,0.4354
p11,5,H2,0.40053
p11,5,H3,0.4354
p11,5,H4,0.03552
p11,5,H5,0.00445
p11,5,H6,0.39706
p11,5,H7,0.33752
p11,5,H8,0.0
p11,5,H9,0.0
p11,6,H1,0.0375
p11,6,H10,0.32335
p11,6,H11,0.24918
p11,6,H12,0.0
p11,6,H13,0.01729
p11,6,H14,0.41835
p11,6,H15,0.39175
p11,6,H16,0.01172
p11,6,H17,0.42663
p11,6,H2,0.43476
p11,6,H3,0.42663
p11,6,H4,0.03602
p11,6,H5,0.00607
p11,6,H6,0.421
p11,6,H7,0.3344
p11,6,H8,0.0
p11,6,H9,0.0
p11,7,H1,0.03974
p11,7,H10,0.34038
p11,7,H11,0.2564
p11,7,H12,0.0
p11,7,H13,0.02168
p11,7,H14,0.4296
p11,7,H15,0.41361
p11,7,H16,0.01211
p11,7,H17,0.41403
p11,7,H2,0.4294
p11,7,H3,0.41403
p11,7,H4,0.03542
p11,7,H5,0.00711
p11,7,H6,0.42775
p11,7,H7,0.33442
p11,7,H8,0.0
p11,7,H9,0.0
p110,3,H1,0.00807
p110,3,H10,0.20428
p110,3,H11,0.21653
p110,3,H12,0.00021
p110,3,H13,0.00337
p110,3,H14,0.3226
p110,3,H15,0.37581
p110,3,H16,0.04277
p110,3,H17,0.40029
p110,3,H2,0.37983
p110,3,H3,0.40029
p110,3,H4,0.07207
p110,3,H5,0.0
p110,3,H6,0.28668
p110,3,H7,0.30514
p110,3,H8,0.00935
p110,3,H9,0.0
p111,2,H1,0.0133
p111,2,H10,0.17012
p111,2,H11,0.17512
p111,2,H12,0.0
p111,2,H13,0.00553
p111,2,H14,0.32494
p111,2,H15,0.36306
p111,2,H16,0.0388
p111,2,H17,0.39278
p111,2,H2,0.38343
p111,2,H3,0.39278
p111,2,H4,0.07959
p111,2,H5,0.0
p111,2,H6,0.27994
p111,2,H7,0.2678
p111,2,H8,0.0066
p111,2,H9,0.0
p111,3,H1,0.00938
p111,3,H10,0.18215
p111,3,H11,0.19464
p111,3,H12,0.00016
p111,3,H13,0.00336
p111,3,H14,0.33681
p111,3,H15,0.37386
p111,3,H16,0.05083
p111,3,H17,0.41238
p111,3,H2,0.39121
p111,3,H3,0.41238
p111,3,H4,0.09154
p111,3,H5,0.0
p111,3,H6,0.28482
p111,3,H7,0.278
p111,3,H8,0.00905
p111,3,H9,0.0
p112,2,H1,0.01134
p112,2,H10,0.17476
p112,2,H11,0.18309
p112,2,H12,0.0
p112,2,H13,0.00486
p112,2,H14,0.33294
p112,2,H15,0.35329
p112,2,H16,0.04124
p112,2,H17,0.39424
p112,2,H2,0.39004
p112,2,H3,0.39424
p112,2,H4,0.08579
p112,2,H5,0.0
p112,2,H6,0.27459
p112,2,H7,0.27782
p112,2,H8,0.00806
p112,2,H9,0.0
p112,3,H1,0.00923
p112,3,H10,0.1918
p112,3,H11,0.19676
p112,3,H12,0.00028
p112,3,H13,0.00318
p112,3,H14,0.33292
p112,3,H15,0.35943
p112,3,H16,0.04676
p112,3,H17,0.4029
p112,3,H2,0.39476
p112,3,H3,0.4029
p112,3,H4,0.08678
p112,3,H5,0.0
p112,3,H6,0.288
p112,3,H7,0.28548
p112,3,H8,0.00962
p112,3,H9,0.0
p113,3,H1,0.00829
p113,3,H10,0.19425
p113,3,H11,0.21571
p113,3,H12,0.00039
p113,3,H13,0.0031
p113,3,H14,0.33301
p113,3,H15,0.37783
p113,3,H16,0.04861
p113,3,H17,0.39435
p113,3,H2,0.39739
p113,3,H3,0.39435
p113,3,H4,0.0866
p113,3,H5,0.0
p113,3,H6,0.28479
p113,3,H7,0.27663
p113,3,H8,0.00913
p113,3,H9,0.0
p114,3,H1,0.00781
p114,3,H10,0.1997
p114,3,H11,0.21403
p114,3,H12,0.00053
p114,3,H13,0.00286
p114,3,H14,0.32973
p114,3,H15,0.37299
p114,3,H16,0.04712
p114,3,H17,0.40236
p114,3,H2,0.38889
p114,3,H3,0.40236
p114,3,H4,0.08405
p114,3,H5,0.0
p114,3,H6,0.28716
p114,3,H7,0.28615
p114,3,H8,0.01019
p114,3,H9,0.0
p115,2,H1,0.01532
p115,2,H10,0.18615
p115,2,H11,0.17923
p115,2,H12,0.0
p115,2,H13,0.00669
p115,2,H14,0.34052
p115,2,H15,0.35188
p115,2,H16,0.03254
p115,2,H17,0.38045
p115,2,H2,0.37772
p115,2,H3,0.38045
p115,2,H4,0.06662
p115,2,H5,0.0
p115,2,H6,0.27813
p115,2,H7,0.2903
p115,2,H8,0.00537
p115,2,H9,0.0
p115,3,H1,0.01369
p115,3,H10,0.19366
p115,3,H11,0.18723
p115,3,H12,0.0
p115,3,H13,0.00644
p115,3,H14,0.33729
p115,3,H15,0.35547
p115,3,H16,0.0333
p115,3,H17,0.38485
p115,3,H2,0.38785
p115,3,H3,0.38485
p115,3,H4,0.06876
p115,3,H5,0.0
p115,3,H6,0.28419
p115,3,H7,0.28484
p115,3,H8,0.00576
p115,3,H9,0.0
p116,2,H1,0.01415
p116,2,H10,0.1909
p116,2,H11,0.18351
p116,2,H12,0.0
p116,2,H13,0.00481
p116,2,H14,0.32635
p116,2,H15,0.33708
p116,2,H16,0.02859
p116,2,H17,0.38398
p116,2,H2,0.38802
p116,2,H3,0.38398
p116,2,H4,0.06246
p116,2,H5,0.0
p116,2,H6,0.28841
p116,2,H7,0.28391
p116,2,H8,0.00615
p116,2,H9,0.0
p116,3,H1,0.01308
p116,3,H10,0.19539
p116,3,H11,0.19956
p116,3,H12,0.0
p116,3,H13,0.00485
p116,3,H14,0.33876
p116,3,H15,0.34449
p116,3,H16,0.03084
p116,3,H17,0.38687
p116,3,H2,0.38066
p116,3,H3,0.38687
p116,3,H4,0.06435
p116,3,H5,0.0
p116,3,H6,0.29521
p116,3,H7,0.29468
p116,3,H8,0.00685
p116,3,H9,0.0
p117,3,H1,0.00886
p117,3,H10,0.19823
p117,3,H11,0.20935
p117,3,H12,1e-05
p117,3,H13,0.00345
p117,3,H14,0.31559
p117,3,H15,0.35669
p117,3,H16,0.03741
p117,3,H17,0.39079
p117,3,H2,0.38185
p117,3,H3,0.39079
p117,3,H4,0.06502
p117,3,H5,0.0
p117,3,H6,0.29105
p117,3,H7,0.29888
p117,3,H8,0.00824
p117,3,H9,0.0
p118,3,H1,0.01153
p118,3,H10,0.24972
p118,3,H11,0.23367
p118,3,H12,0.0
p118,3,H13,0.00544
p118,3,H14,0.34171
p118,3,H15,0.35844
p118,3,H16,0.02969
p118,3,H17,0.36598
p118,3,H2,0.38384
p118,3,H3,0.36598
p118,3,H4,0.05026
p118,3,H5,0.0
p118,3,H6,0.31351
p118,3,H7,0.31092
p118,3,H8,0.00538
p118,3,H9,0.0
p119,2,H1,0.01641
p119,2,H10,0.18847
p119,2,H11,0.16883
p119,2,H12,0.0
p119,2,H13,0.00713
p119,2,H14,0.33096
p119,2,H15,0.32434
p119,2,H16,0.02539
p119,2,H17,0.36985
p119,2,H2,0.37446
p119,2,H3,0.36985
p119,2,H4,0.06051
p119,2,H5,8e-05
p119,2,H6,0.2839
p119,2,H7,0.25945
p119,2,H8,0.00312
p119,2,H9,0.0
p12,3,H1,0.05552
p12,3,H10,0.20014
p12,3,H11,0.11141
p12,3,H12,0.0
p12,3,H13,0.02594
p12,3,H14,0.35274
p12,3,H15,0.30318
p12,3,H16,0.01245
p12,3,H17,0.36985
p12,3,H2,0.41168
p12,3,H3,0.36985
p12,3,H4,0.04001
p12,3,H5,0.00967
p12,3,H6,0.3794
p12,3,H7,0.27572
p12,3,H8,0.0
p12,3,H9,0.0
p12,4,H1,0.04958
p12,4,H10,0.23832
p12,4,H11,0.1569
p12,4,H12,0.0
p12,4,H13,0.02353
p12,4,H14,0.38079
p12,4,H15,0.32861
p12,4,H16,0.0125
p12,4,H17,0.41348
p12,4,H2,0.43748
p12,4,H3,0.41348
p12,4,H4,0.04524
p12,4,H5,0.00623
p12,4,H6,0.40772
p12,4,H7,0.31595
p12,4,H8,0.00017
p12,4,H9,0.0
p12,5,H1,0.04483
p12,5,H10,0.26277
p12,5,H11,0.18907
p12,5,H12,0.0
p12,5,H13,0.02083
p12,5,H14,0.40024
p12,5,H15,0.36512
p12,5,H16,0.01589
p12,5,H17,0.40654
p12,5,H2,0.44642
p12,5,H3,0.40654
p12,5,H4,0.04624
p12,5,H5,0.00454
p12,5,H6,0.41716
p12,5,H7,0.33031
p12,5,H8,0.00056
p12,5,H9,0.0
p12,6,H1,0.04435
p12,6,H10,0.32827
p12,6,H11,0.23271
p12,6,H12,0.0
p12,6,H13,0.02348
p12,6,H14,0.42965
p12,6,H15,0.39322
p12,6,H16,0.01232
p12,6,H17,0.42986
p12,6,H2,0.44572
p12,6,H3,0.42986
p12,6,H4,0.03969
p12,6,H5,0.00585
p12,6,H6,0.42202
p12,6,H7,0.33312
p12,6,H8,0.0
p12,6,H9,0.0
p120,2,H1,0.016
p120,2,H10,0.20616
p120,2,H11,0.18234
p120,2,H12,0.0
p120,2,H13,0.00616
p120,2,H14,0.33598
p120,2,H15,0.32606
p120,2,H16,0.02085
p120,2,H17,0.35911
p120,2,H2,0.38796
p120,2,H3,0.35911
p120,2,H4,0.05293
p120,2,H5,3e-05
p120,2,H6,0.29509
p120,2,H7,0.27111
p120,2,H8,0.00311
p120,2,H9,0.0
p120,3,H1,0.01563
p120,3,H10,0.2118
p120,3,H11,0.18747
p120,3,H12,0.0
p120,3,H13,0.00623
p120,3,H14,0.34634
p120,3,H15,0.32952
p120,3,H16,0.02048
p120,3,H17,0.36195
p120,3,H2,0.38773
p120,3,H3,0.36195
p120,3,H4,0.04912
p120,3,H5,4e-05
p120,3,H6,0.30137
p120,3,H7,0.27596
p120,3,H8,0.00275
p120,3,H9,0.0
p121,2,H1,0.01527
p121,2,H10,0.20312
p121,2,H11,0.19671
p121,2,H12,0.0
p121,2,H13,0.00695
p121,2,H14,0.3323
p121,2,H15,0.34974
p121,2,H16,0.02837
p121,2,H17,0.38907
p121,2,H2,0.38936
p121,2,H3,0.38907
p121,2,H4,0.06042
p121,2,H5,0.0
p121,2,H6,0.28549
p121,2,H7,0.27897
p121,2,H8,0.00587
p121,2,H9,0.0
p121,3,H1,0.01737
p121,3,H10,0.22859
p121,3,H11,0.19439
p121,3,H12,0.0
p121,3,H13,0.00696
p121,3,H14,0.35322
p121,3,H15,0.34388
p121,3,H16,0.0214
p121,3,H17,0.37412
p121,3,H2,0.3877
p121,3,H3,0.37412
p121,3,H4,0.05039
p121,3,H5,4e-05
p121,3,H6,0.30245
p121,3,H7,0.27786
p121,3,H8,0.00256
p121,3,H9,0.0
p122,2,H1,0.01937
p122,2,H10,0.19229
p122,2,H11,0.16626
p122,2,H12,0.0
p122,2,H13,0.00805
p122,2,H14,0.33078
p122,2,H15,0.31129
p122,2,H16,0.02299
p122,2,H17,0.3672
p122,2,H2,0.38477
p122,2,H3,0.3672
p122,2,H4,0.05738
p122,2,H5,0.00012
p122,2,H6,0.27958
p122,2,H7,0.24637
p122,2,H8,0.00317
p122,2,H9,0.0
p122,3,H1,0.02084
p122,3,H10,0.22739
p122,3,H11,0.18593
p122,3,H12,0.0
p122,3,H13,0.00816
p122,3,H14,0.33523
p122,3,H15,0.33827
p122,3,H16,0.01734
p122,3,H17,0.37606
p122,3,H2,0.39086
p122,3,H3,0.37606
p122,3,H4,0.04522
p122,3,H5,0.00036
p122,3,H6,0.29143
p122,3,H7,0.24339
p122,3,H8,0.0012
p122,3,H9,0.0
p123,3,H1,0.01622
p123,3,H10,0.23859
p123,3,H11,0.21316
p123,3,H12,0.0
p123,3,H13,0.00819
p123,3,H14,0.35247
p123,3,H15,0.36265
p123,3,H16,0.01908
p123,3,H17,0.38119
p123,3,H2,0.39257
p123,3,H3,0.38119
p123,3,H4,0.04669
p123,3,H5,9e-05
p123,3,H6,0.33054
p123,3,H7,0.27678
p123,3,H8,0.00151
p123,3,H9,0.0
p124,3,H1,0.01706
p124,3,H10,0.2517
p124,3,H11,0.22027
p124,3,H12,0.0
p124,3,H13,0.00752
p124,3,H14,0.36867
p124,3,H15,0.35674
p124,3,H16,0.01742
p124,3,H17,0.38817
p124,3,H2,0.39835
p124,3,H3,0.38817
p124,3,H4,0.04141
p124,3,H5,0.0004
p124,3,H6,0.33486
p124,3,H7,0.28716
p124,3,H8,0.00088
p124,3,H9,0.0
p124,4,H1,0.01649
p124,4,H10,0.25446
p124,4,H11,0.22177
p124,4,H12,0.0
p124,4,H13,0.0087
p124,4,H14,0.371
p124,4,H15,0.35341
p124,4,H16,0.0178
p124,4,H17,0.37243
p124,4,H2,0.40482
p124,4,H3,0.37243
p124,4,H4,0.03815
p124,4,H5,0.00029
p124,4,H6,0.33427
p124,4,H7,0.29654
p124,4,H8,0.00111
p124,4,H9,0.0
p125,3,H1,0.01927
p125,3,H10,0.24472
p125,3,H11,0.21225
p125,3,H12,0.0
p125,3,H13,0.00906
p125,3,H14,0.35539
p125,3,H15,0.34935
p125,3,H16,0.01711
p125,3,H17,0.381
p125,3,H2,0.39396
p125,3,H3,0.381
p125,3,H4,0.0403
p125,3,H5,0.00066
p125,3,H6,0.34386
p125,3,H7,0.2774
p125,3,H8,0.00052
p125,3,H9,0.0
p126,2,H1,0.02192
p126,2,H10,0.22429
p126,2,H11,0.16082
p126,2,H12,0.0
p126,2,H13,0.00987
p126,2,H14,0.33346
p126,2,H15,0.32021
p126,2,H16,0.01569
p126,2,H17,0.37099
p126,2,H2,0.38233
p126,2,H3,0.37099
p126,2,H4,0.03857
p126,2,H5,0.0011
p126,2,H6,0.26575
p126,2,H7,0.23715
p126,2,H8,0.00094
p126,2,H9,0.0
p126,3,H1,0.02326
p126,3,H10,0.23671
p126,3,H11,0.18939
p126,3,H12,0.0
p126,3,H13,0.01044
p126,3,H14,0.33864
p126,3,H15,0.33529
p126,3,H16,0.01626
p126,3,H17,0.37491
p126,3,H2,0.39496
p126,3,H3,0.37491
p126,3,H4,0.03748
p126,3,H5,0.00094
p126,3,H6,0.30413
p126,3,H7,0.25789
p126,3,H8,0.00052
p126,3,H9,0.0
p127,2,H1,0.02524
p127,2,H10,0.17054
p127,2,H11,0.13908
p127,2,H12,0.0
p127,2,H13,0.00993
p127,2,H14,0.32594
p127,2,H15,0.305
p127,2,H16,0.01922
p127,2,H17,0.38357
p127,2,H2,0.38532
p127,2,H3,0.38357
p127,2,H4,0.05616
p127,2,H5,0.00116
p127,2,H6,0.27034
p127,2,H7,0.22346
p127,2,H8,0.00157
p127,2,H9,0.0
p127,3,H1,0.02531
p127,3,H10,0.23239
p127,3,H11,0.16188
p127,3,H12,0.0
p127,3,H13,0.0111
p127,3,H14,0.33718
p127,3,H15,0.32846
p127,3,H16,0.01289
p127,3,H17,0.37302
p127,3,H2,0.3882
p127,3,H3,0.37302
p127,3,H4,0.03774
p127,3,H5,0.00185
p127,3,H6,0.28389
p127,3,H7,0.22438
p127,3,H8,0.00072
p127,3,H9,0.0
p128,3,H1,0.02826
p128,3,H10,0.23773
p128,3,H11,0.16559
p128,3,H12,0.0
p128,3,H13,0.01203
p128,3,H14,0.3412
p128,3,H15,0.33749
p128,3,H16,0.01324
p128,3,H17,0.38883
p128,3,H2,0.39498
p128,3,H3,0.38883
p128,3,H4,0.03337
p128,3,H5,0.00289
p128,3,H6,0.31373
p128,3,H7,0.2502
p128,3,H8,0.00011
p128,3,H9,0.0
p129,2,H1,0.03588
p129,2,H10,0.19826
p129,2,H11,0.14134
p129,2,H12,0.0
p129,2,H13,0.01377
p129,2,H14,0.3291
p129,2,H15,0.28103
p129,2,H16,0.01197
p129,2,H17,0.36292
p129,2,H2,0.39578
p129,2,H3,0.36292
p129,2,H4,0.04288
p129,2,H5,0.00374
p129,2,H6,0.2833
p129,2,H7,0.22563
p129,2,H8,0.00033
p129,2,H9,0.0
p13,5,H1,0.04841
p13,5,H10,0.31747
p13,5,H11,0.19988
p13,5,H12,0.0
p13,5,H13,0.02997
p13,5,H14,0.42846
p13,5,H15,0.37618
p13,5,H16,0.00712
p13,5,H17,0.39307
p13,5,H2,0.43155
p13,5,H3,0.39307
p13,5,H4,0.02407
p13,5,H5,0.01008
p13,5,H6,0.41929
p13,5,H7,0.29994
p13,5,H8,0.0
p13,5,H9,0.0
p13,6,H1,0.04721
p13,6,H10,0.32907
p13,6,H11,0.22196
p13,6,H12,0.0
p13,6,H13,0.02852
p13,6,H14,0.43056
p13,6,H15,0.39621
p13,6,H16,0.00882
p13,6,H17,0.41334
p13,6,H2,0.43547
p13,6,H3,0.41334
p13,6,H4,0.02881
p13,6,H5,0.00902
p13,6,H6,0.42265
p13,6,H7,0.31393
p13,6,H8,0.0
p13,6,H9,0.0
p130,2,H1,0.03422
p130,2,H10,0.22616
p130,2,H11,0.15854
p130,2,H12,0.0
p130,2,H13,0.0174
p130,2,H14,0.34347
p130,2,H15,0.28685
p130,2,H16,0.01063
p130,2,H17,0.3635
p130,2,H2,0.38707
p130,2,H3,0.3635
p130,2,H4,0.03493
p130,2,H5,0.00424
p130,2,H6,0.29915
p130,2,H7,0.2431
p130,2,H8,2e-05
p130,2,H9,0.0
p130,3,H1,0.03747
p130,3,H10,0.23177
p130,3,H11,0.1598
p130,3,H12,0.0
p130,3,H13,0.01976
p130,3,H14,0.35131
p130,3,H15,0.30545
p130,3,H16,0.01036
p130,3,H17,0.3634
p130,3,H2,0.3879
p130,3,H3,0.3634
p130,3,H4,0.03479
p130,3,H5,0.00444
p130,3,H6,0.30699
p130,3,H7,0.23695
p130,3,H8,0.0
p130,3,H9,0.0
p131,2,H1,0.0359
p131,2,H10,0.23624
p131,2,H11,0.16293
p131,2,H12,0.0
p131,2,H13,0.01432
p131,2,H14,0.33281
p131,2,H15,0.3037
p131,2,H16,0.01039
p131,2,H17,0.36861
p131,2,H2,0.38876
p131,2,H3,0.36861
p131,2,H4,0.03523
p131,2,H5,0.00413
p131,2,H6,0.29074
p131,2,H7,0.24081
p131,2,H8,0.00012
p131,2,H9,0.0
p131,3,H1,0.03524
p131,3,H10,0.24047
p131,3,H11,0.16501
p131,3,H12,0.0
p131,3,H13,0.01537
p131,3,H14,0.33347
p131,3,H15,0.29875
p131,3,H16,0.0099
p131,3,H17,0.36414
p131,3,H2,0.39151
p131,3,H3,0.36414
p131,3,H4,0.0303
p131,3,H5,0.00507
p131,3,H6,0.30608
p131,3,H7,0.24338
p131,3,H8,0.0
p131,3,H9,0.0
p132,2,H1,0.03035
p132,2,H10,0.22986
p132,2,H11,0.16046
p132,2,H12,0.0
p132,2,H13,0.01252
p132,2,H14,0.33969
p132,2,H15,0.30962
p132,2,H16,0.01297
p132,2,H17,0.36722
p132,2,H2,0.3875
p132,2,H3,0.36722
p132,2,H4,0.03741
p132,2,H5,0.00299
p132,2,H6,0.29081
p132,2,H7,0.23823
