region,class,timeslice,cfmean
p119,2,H15,0.0874
p119,2,H16,0.0
p119,2,H17,0.09896
p119,2,H2,0.11322
p119,2,H3,0.09896
p119,2,H4,0.00018
p119,2,H5,0.0
p119,2,H6,0.04289
p119,2,H7,0.03925
p119,2,H8,0.0
p119,2,H9,0.0
p12,3,H1,0.00605
p12,3,H10,0.02386
p12,3,H11,0.0158
p12,3,H12,0.0
p12,3,H13,0.00194
p12,3,H14,0.16419
p12,3,H15,0.11095
p12,3,H16,0.0
p12,3,H17,0.16009
p12,3,H2,0.2316
p12,3,H3,0.16009
p12,3,H4,0.0
p12,3,H5,0.0
p12,3,H6,0.13382
p12,3,H7,0.08906
p12,3,H8,0.0
p12,3,H9,0.0
p12,4,H1,0.00205
p12,4,H10,0.02066
p12,4,H11,0.01583
p12,4,H12,0.0
p12,4,H13,7e-05
p12,4,H14,0.17214
p12,4,H15,0.10856
p12,4,H16,0.0
p12,4,H17,0.19208
p12,4,H2,0.24053
p12,4,H3,0.19208
p12,4,H4,0.0
p12,4,H5,0.0
p12,4,H6,0.12775
p12,4,H7,0.08862
p12,4,H8,0.0
p12,4,H9,0.0
p12,5,H1,0.00026
p12,5,H10,0.02294
p12,5,H11,0.01896
p12,5,H12,0.0
p12,5,H13,0.0
p12,5,H14,0.18642
p12,5,H15,0.14227
p12,5,H16,0.0
p12,5,H17,0.19264
p12,5,H2,0.24082
p12,5,H3,0.19264
p12,5,H4,0.0
p12,5,H5,0.0
p12,5,H6,0.12211
p12,5,H7,0.09051
p12,5,H8,0.0
p12,5,H9,0.0
p12,6,H1,0.00035
p12,6,H10,0.04798
p12,6,H11,0.03506
p12,6,H12,0.0
p12,6,H13,0.0
p12,6,H14,0.23149
p12,6,H15,0.16661
p12,6,H16,0.0
p12,6,H17,0.20694
p12,6,H2,0.25059
p12,6,H3,0.20694
p12,6,H4,0.0
p12,6,H5,0.0
p12,6,H6,0.13704
p12,6,H7,0.09398
p12,6,H8,0.0
p12,6,H9,0.0
p120,2,H1,0.0
p120,2,H10,0.01291
p120,2,H11,0.01379
p120,2,H12,0.0
p120,2,H13,0.0
p120,2,H14,0.10253
p120,2,H15,0.09155
p120,2,H16,0.0
p120,2,H17,0.08858
p120,2,H2,0.11051
p120,2,H3,0.08858
p120,2,H4,9e-05
p120,2,H5,0.0
p120,2,H6,0.05268
p120,2,H7,0.04549
p120,2,H8,0.0
p120,2,H9,0.0
p120,3,H1,0.0
p120,3,H10,0.0141
p120,3,H11,0.01478
p120,3,H12,0.0
p120,3,H13,0.0
p120,3,H14,0.10626
p120,3,H15,0.09303
p120,3,H16,0.0
p120,3,H17,0.08915
p120,3,H2,0.1177
p120,3,H3,0.08915
p120,3,H4,0.0
p120,3,H5,0.0
p120,3,H6,0.0542
p120,3,H7,0.04434
p120,3,H8,0.0
p120,3,H9,0.0
p121,2,H1,0.0
p121,2,H10,0.01764
p121,2,H11,0.01907
p121,2,H12,0.0
p121,2,H13,0.0
p121,2,H14,0.09796
p121,2,H15,0.09742
p121,2,H16,0.0
p121,2,H17,0.11819
p121,2,H2,0.12029
p121,2,H3,0.11819
p121,2,H4,0.0003
p121,2,H5,0.0
p121,2,H6,0.0535
p121,2,H7,0.04938
p121,2,H8,0.0
p121,2,H9,0.0
p121,3,H1,0.0
p121,3,H10,0.01764
p121,3,H11,0.01802
p121,3,H12,0.0
p121,3,H13,0.0
p121,3,H14,0.10536
p121,3,H15,0.09413
p121,3,H16,0.0
p121,3,H17,0.10843
p121,3,H2,0.12068
p121,3,H3,0.10843
p121,3,H4,0.0
p121,3,H5,0.0
p121,3,H6,0.05774
p121,3,H7,0.04765
p121,3,H8,0.0
p121,3,H9,0.0
p122,2,H1,0.0
p122,2,H10,0.01029
p122,2,H11,0.01069
p122,2,H12,0.0
p122,2,H13,0.0
p122,2,H14,0.09481
p122,2,H15,0.08293
p122,2,H16,0.0
p122,2,H17,0.09988
p122,2,H2,0.11315
p122,2,H3,0.09988
p122,2,H4,5e-05
p122,2,H5,0.0
p122,2,H6,0.04529
p122,2,H7,0.03825
p122,2,H8,0.0
p122,2,H9,0.0
p122,3,H1,0.0
p122,3,H10,0.01529
p122,3,H11,0.01553
p122,3,H12,0.0
p122,3,H13,0.0
p122,3,H14,0.10581
p122,3,H15,0.08819
p122,3,H16,0.0
p122,3,H17,0.09273
p122,3,H2,0.10663
p122,3,H3,0.09273
p122,3,H4,0.0
p122,3,H5,0.0
p122,3,H6,0.05891
p122,3,H7,0.03777
p122,3,H8,0.0
p122,3,H9,0.0
p123,3,H1,0.0
p123,3,H10,0.02304
p123,3,H11,0.02357
p123,3,H12,0.0
p123,3,H13,0.0
p123,3,H14,0.11335
p123,3,H15,0.10707
p123,3,H16,0.0
p123,3,H17,0.10667
p123,3,H2,0.11649
p123,3,H3,0.10667
p123,3,H4,0.0
p123,3,H5,0.0
p123,3,H6,0.0735
p123,3,H7,0.05066
p123,3,H8,0.0
p123,3,H9,0.0
p124,3,H1,0.0
p124,3,H10,0.03125
p124,3,H11,0.03131
p124,3,H12,0.0
p124,3,H13,0.0
p124,3,H14,0.15156
p124,3,H15,0.12734
p124,3,H16,0.0
p124,3,H17,0.12285
p124,3,H2,0.14296
p124,3,H3,0.12285
p124,3,H4,0.0
p124,3,H5,0.0
p124,3,H6,0.08265
p124,3,H7,0.0669
p124,3,H8,0.0
p124,3,H9,0.0
p124,4,H1,0.0
p124,4,H10,0.03222
p124,4,H11,0.03201
p124,4,H12,0.0
p124,4,H13,0.0
p124,4,H14,0.15575
p124,4,H15,0.13463
p124,4,H16,0.0
p124,4,H17,0.1233
p124,4,H2,0.14679
p124,4,H3,0.1233
p124,4,H4,0.0
p124,4,H5,0.0
p124,4,H6,0.08655
p124,4,H7,0.0697
p124,4,H8,0.0
p124,4,H9,0.0
p125,3,H1,0.0
p125,3,H10,0.02406
p125,3,H11,0.02589
p125,3,H12,0.0
p125,3,H13,0.0
p125,3,H14,0.1303
p125,3,H15,0.11173
p125,3,H16,0.0
p125,3,H17,0.10362
p125,3,H2,0.12595
p125,3,H3,0.10362
p125,3,H4,0.0
p125,3,H5,0.0
p125,3,H6,0.07628
p125,3,H7,0.05848
p125,3,H8,0.0
p125,3,H9,0.0
p126,2,H1,0.0
p126,2,H10,0.01376
p126,2,H11,0.01171
p126,2,H12,0.0
p126,2,H13,0.0
p126,2,H14,0.10098
p126,2,H15,0.0846
p126,2,H16,0.0
p126,2,H17,0.08647
p126,2,H2,0.10832
p126,2,H3,0.08647
p126,2,H4,0.0
p126,2,H5,0.0
p126,2,H6,0.04696
p126,2,H7,0.03735
p126,2,H8,0.0
p126,2,H9,0.0
p126,3,H1,0.0
p126,3,H10,0.0147
p126,3,H11,0.01464
p126,3,H12,0.0
p126,3,H13,0.0
p126,3,H14,0.1066
p126,3,H15,0.08178
p126,3,H16,0.0
p126,3,H17,0.08048
p126,3,H2,0.11075
p126,3,H3,0.08048
p126,3,H4,0.0
p126,3,H5,0.0
p126,3,H6,0.05835
p126,3,H7,0.04025
p126,3,H8,0.0
p126,3,H9,0.0
p127,2,H1,0.0
p127,2,H10,0.00603
p127,2,H11,0.00807
p127,2,H12,0.0
p127,2,H13,0.0
p127,2,H14,0.09431
p127,2,H15,0.0795
p127,2,H16,0.0
p127,2,H17,0.11163
p127,2,H2,0.12348
p127,2,H3,0.11163
p127,2,H4,0.0
p127,2,H5,0.0
p127,2,H6,0.04158
p127,2,H7,0.03096
p127,2,H8,0.0
p127,2,H9,0.0
p127,3,H1,0.0
p127,3,H10,0.01301
p127,3,H11,0.01147
p127,3,H12,0.0
p127,3,H13,0.0
p127,3,H14,0.10275
p127,3,H15,0.0788
p127,3,H16,0.0
p127,3,H17,0.08971
p127,3,H2,0.1161
p127,3,H3,0.08971
p127,3,H4,0.0
p127,3,H5,0.0
p127,3,H6,0.05138
p127,3,H7,0.03962
p127,3,H8,0.0
p127,3,H9,0.0
p128,3,H1,0.0001
p128,3,H10,0.01756
p128,3,H11,0.01409
p128,3,H12,0.0
p128,3,H13,0.0
p128,3,H14,0.14009
p128,3,H15,0.11719
p128,3,H16,0.0
p128,3,H17,0.12299
p128,3,H2,0.13764
p128,3,H3,0.12299
p128,3,H4,0.0
p128,3,H5,0.0
p128,3,H6,0.07407
p128,3,H7,0.05307
p128,3,H8,0.0
p128,3,H9,0.0
p129,2,H1,0.00044
p129,2,H10,0.00755
p129,2,H11,0.00802
p129,2,H12,0.0
p129,2,H13,0.0
p129,2,H14,0.09333
p129,2,H15,0.06982
p129,2,H16,0.0
p129,2,H17,0.09417
p129,2,H2,0.12303
p129,2,H3,0.09417
p129,2,H4,0.0
p129,2,H5,0.0
p129,2,H6,0.04752
p129,2,H7,0.04166
p129,2,H8,0.0
p129,2,H9,0.0
p13,5,H1,0.0016
p13,5,H10,0.03951
p13,5,H11,0.0242
p13,5,H12,0.0
p13,5,H13,0.00054
p13,5,H14,0.20832
p13,5,H15,0.1362
p13,5,H16,0.0
p13,5,H17,0.15131
p13,5,H2,0.209
p13,5,H3,0.15131
p13,5,H4,0.0
p13,5,H5,0.0
p13,5,H6,0.12474
p13,5,H7,0.07054
p13,5,H8,0.0
p13,5,H9,0.0
p13,6,H1,0.0012
p13,6,H10,0.05523
p13,6,H11,0.03547
p13,6,H12,0.0
p13,6,H13,0.00033
p13,6,H14,0.2351
p13,6,H15,0.16783
p13,6,H16,0.0
p13,6,H17,0.16565
p13,6,H2,0.23093
p13,6,H3,0.16565
p13,6,H4,0.0
p13,6,H5,0.0
p13,6,H6,0.14644
p13,6,H7,0.08347
p13,6,H8,0.0
p13,6,H9,0.0
p130,2,H1,0.00044
p130,2,H10,0.01185
p130,2,H11,0.01003
p130,2,H12,0.0
p130,2,H13,0.0
p130,2,H14,0.10131
p130,2,H15,0.06915
p130,2,H16,0.0
p130,2,H17,0.09764
p130,2,H2,0.1239
p130,2,H3,0.09764
p130,2,H4,0.0
p130,2,H5,0.0
p130,2,H6,0.05196
p130,2,H7,0.04342
p130,2,H8,0.0
p130,2,H9,0.0
p130,3,H1,0.00084
p130,3,H10,0.01498
p130,3,H11,0.01357
p130,3,H12,0.0
p130,3,H13,0.00019
p130,3,H14,0.116
p130,3,H15,0.0862
p130,3,H16,0.0
p130,3,H17,0.10774
p130,3,H2,0.13375
p130,3,H3,0.10774
p130,3,H4,0.0
p130,3,H5,0.0
p130,3,H6,0.05462
p130,3,H7,0.04785
p130,3,H8,0.0
p130,3,H9,0.0
p131,2,H1,0.0002
p131,2,H10,0.01271
p131,2,H11,0.01115
p131,2,H12,0.0
p131,2,H13,0.0
p131,2,H14,0.09928
p131,2,H15,0.08037
p131,2,H16,0.0
p131,2,H17,0.08754
p131,2,H2,0.12492
p131,2,H3,0.08754
p131,2,H4,0.0
p131,2,H5,0.0
p131,2,H6,0.05407
p131,2,H7,0.04534
p131,2,H8,0.0
p131,2,H9,0.0
p131,3,H1,0.00044
p131,3,H10,0.01401
p131,3,H11,0.01173
p131,3,H12,0.0
p131,3,H13,0.0
p131,3,H14,0.10389
p131,3,H15,0.07923
p131,3,H16,0.0
p131,3,H17,0.08996
p131,3,H2,0.12343
p131,3,H3,0.08996
p131,3,H4,0.0
p131,3,H5,0.0
p131,3,H6,0.05728
p131,3,H7,0.04336
p131,3,H8,0.0
p131,3,H9,0.0
p132,2,H1,0.0
p132,2,H10,0.01384
p132,2,H11,0.01285
p132,2,H12,0.0
p132,2,H13,0.0
p132,2,H14,0.11031
p132,2,H15,0.0886
p132,2,H16,0.0
p132,2,H17,0.09719
p132,2,H2,0.12122
p132,2,H3,0.09719
p132,2,H4,0.0
p132,2,H5,0.0
p132,2,H6,0.05864
p132,2,H7,0.04494
p132,2,H8,0.0
p132,2,H9,0.0
p132,3,H1,7e-05
p132,3,H10,0.01486
p132,3,H11,0.01403
p132,3,H12,0.0
p132,3,H13,0.0
p132,3,H14,0.11131
p132,3,H15,0.08853
p132,3,H16,0.0
p132,3,H17,0.09899
p132,3,H2,0.12578
p132,3,H3,0.09899
p132,3,H4,0.0
p132,3,H5,0.0
p132,3,H6,0.06239
p132,3,H7,0.04559
p132,3,H8,0.0
p132,3,H9,0.0
p133,3,H1,0.00032
p133,3,H10,0.01413
p133,3,H11,0.01393
p133,3,H12,0.0
p133,3,H13,0.0
