region,class,timeslice,cfmean
s14,11,H14,0.45752
s14,11,H15,0.47128
s14,11,H16,0.47116
s14,11,H17,0.51782
s14,11,H2,0.46564
s14,11,H3,0.51782
s14,11,H4,0.49229
s14,11,H5,0.50152
s14,11,H6,0.5166
s14,11,H7,0.53977
s14,11,H8,0.50356
s14,11,H9,0.45042
s14,12,H1,0.34697
s14,12,H10,0.45393
s14,12,H11,0.47079
s14,12,H12,0.45767
s14,12,H13,0.41969
s14,12,H14,0.42491
s14,12,H15,0.47263
s14,12,H16,0.46098
s14,12,H17,0.40971
s14,12,H2,0.33792
s14,12,H3,0.40971
s14,12,H4,0.3988
s14,12,H5,0.47444
s14,12,H6,0.46754
s14,12,H7,0.51904
s14,12,H8,0.50728
s14,12,H9,0.45233
s15,12,H1,0.31871
s15,12,H10,0.4507
s15,12,H11,0.45107
s15,12,H12,0.45762
s15,12,H13,0.40442
s15,12,H14,0.39879
s15,12,H15,0.45744
s15,12,H16,0.44971
s15,12,H17,0.3739
s15,12,H2,0.29449
s15,12,H3,0.3739
s15,12,H4,0.37673
s15,12,H5,0.46729
s15,12,H6,0.45113
s15,12,H7,0.50378
s15,12,H8,0.5047
s15,12,H9,0.44783
s15,13,H1,0.30826
s15,13,H10,0.46041
s15,13,H11,0.45924
s15,13,H12,0.46456
s15,13,H13,0.40805
s15,13,H14,0.3989
s15,13,H15,0.45395
s15,13,H16,0.44619
s15,13,H17,0.35563
s15,13,H2,0.27887
s15,13,H3,0.35563
s15,13,H4,0.36303
s15,13,H5,0.45965
s15,13,H6,0.43688
s15,13,H7,0.4865
s15,13,H8,0.49337
s15,13,H9,0.45672
s162,6,H1,0.17457
s162,6,H10,0.42944
s162,6,H11,0.37667
s162,6,H12,0.44622
s162,6,H13,0.339
s162,6,H14,0.27057
s162,6,H15,0.26124
s162,6,H16,0.3439
s162,6,H17,0.13267
s162,6,H2,0.14658
s162,6,H3,0.13267
s162,6,H4,0.14931
s162,6,H5,0.27382
s162,6,H6,0.22291
s162,6,H7,0.18598
s162,6,H8,0.23977
s162,6,H9,0.46627
s162,13,H1,0.17023
s162,13,H10,0.41836
s162,13,H11,0.38775
s162,13,H12,0.43194
s162,13,H13,0.34176
s162,13,H14,0.29223
s162,13,H15,0.27447
s162,13,H16,0.33835
s162,13,H17,0.10681
s162,13,H2,0.13923
s162,13,H3,0.10681
s162,13,H4,0.13326
s162,13,H5,0.24923
s162,13,H6,0.22362
s162,13,H7,0.20789
s162,13,H8,0.23189
s162,13,H9,0.43202
s162,14,H1,0.16278
s162,14,H10,0.399
s162,14,H11,0.38646
s162,14,H12,0.42466
s162,14,H13,0.33099
s162,14,H14,0.28663
s162,14,H15,0.26997
s162,14,H16,0.32452
s162,14,H17,0.11761
s162,14,H2,0.14658
s162,14,H3,0.11761
s162,14,H4,0.13325
s162,14,H5,0.2412
s162,14,H6,0.22526
s162,14,H7,0.2153
s162,14,H8,0.23829
s162,14,H9,0.41694
s174,5,H1,0.30955
s174,5,H10,0.44288
s174,5,H11,0.43217
s174,5,H12,0.46238
s174,5,H13,0.43523
s174,5,H14,0.38669
s174,5,H15,0.40557
s174,5,H16,0.49106
s174,5,H17,0.2066
s174,5,H2,0.17276
s174,5,H3,0.2066
s174,5,H4,0.32335
s174,5,H5,0.34138
s174,5,H6,0.2806
s174,5,H7,0.28802
s174,5,H8,0.34156
s174,5,H9,0.45719
s174,6,H1,0.22773
s174,6,H10,0.42555
s174,6,H11,0.36765
s174,6,H12,0.42541
s174,6,H13,0.37786
s174,6,H14,0.30707
s174,6,H15,0.29487
s174,6,H16,0.39598
s174,6,H17,0.11162
s174,6,H2,0.12619
s174,6,H3,0.11162
s174,6,H4,0.19612
s174,6,H5,0.30834
s174,6,H6,0.25188
s174,6,H7,0.20468
s174,6,H8,0.25924
s174,6,H9,0.44273
s174,13,H1,0.2547
s174,13,H10,0.44013
s174,13,H11,0.41783
s174,13,H12,0.4356
s174,13,H13,0.39685
s174,13,H14,0.34839
s174,13,H15,0.34918
s174,13,H16,0.43488
s174,13,H17,0.1395
s174,13,H2,0.15614
s174,13,H3,0.1395
s174,13,H4,0.23325
s174,13,H5,0.30587
s174,13,H6,0.25862
s174,13,H7,0.24766
s174,13,H8,0.29493
s174,13,H9,0.43768
s175,6,H1,0.20004
s175,6,H10,0.43725
s175,6,H11,0.37786
s175,6,H12,0.42931
s175,6,H13,0.35822
s175,6,H14,0.29306
s175,6,H15,0.27641
s175,6,H16,0.36214
s175,6,H17,0.11134
s175,6,H2,0.13424
s175,6,H3,0.11134
s175,6,H4,0.16329
s175,6,H5,0.2816
s175,6,H6,0.23348
s175,6,H7,0.19631
s175,6,H8,0.23713
s175,6,H9,0.45645
s175,13,H1,0.18168
s175,13,H10,0.42178
s175,13,H11,0.40529
s175,13,H12,0.42863
s175,13,H13,0.35416
s175,13,H14,0.30475
s175,13,H15,0.29053
s175,13,H16,0.35647
s175,13,H17,0.09935
s175,13,H2,0.13618
s175,13,H3,0.09935
s175,13,H4,0.13823
s175,13,H5,0.25716
s175,13,H6,0.22482
s175,13,H7,0.21529
s175,13,H8,0.24332
s175,13,H9,0.42336
s191,3,H1,0.36492
s191,3,H10,0.49367
s191,3,H11,0.50233
s191,3,H12,0.55334
s191,3,H13,0.47511
s191,3,H14,0.46105
s191,3,H15,0.46209
s191,3,H16,0.48218
s191,3,H17,0.28631
s191,3,H2,0.30425
s191,3,H3,0.28631
s191,3,H4,0.34302
s191,3,H5,0.43922
s191,3,H6,0.43749
s191,3,H7,0.42184
s191,3,H8,0.47398
s191,3,H9,0.51888
s191,12,H1,0.37767
s191,12,H10,0.48104
s191,12,H11,0.49311
s191,12,H12,0.54702
s191,12,H13,0.4887
s191,12,H14,0.47105
s191,12,H15,0.46108
s191,12,H16,0.493
s191,12,H17,0.29592
s191,12,H2,0.32885
s191,12,H3,0.29592
s191,12,H4,0.36383
s191,12,H5,0.43832
s191,12,H6,0.44444
s191,12,H7,0.42585
s191,12,H8,0.47594
s191,12,H9,0.50757
s191,13,H1,0.31076
s191,13,H10,0.41564
s191,13,H11,0.40396
s191,13,H12,0.48143
s191,13,H13,0.46248
s191,13,H14,0.40019
s191,13,H15,0.36971
s191,13,H16,0.44604
s191,13,H17,0.27845
s191,13,H2,0.27934
s191,13,H3,0.27845
s191,13,H4,0.32088
s191,13,H5,0.38864
s191,13,H6,0.37767
s191,13,H7,0.35912
s191,13,H8,0.42758
s191,13,H9,0.43338
s197,12,H1,0.36212
s197,12,H10,0.448
s197,12,H11,0.48737
s197,12,H12,0.53678
s197,12,H13,0.53901
s197,12,H14,0.48926
s197,12,H15,0.4853
s197,12,H16,0.54581
s197,12,H17,0.36744
s197,12,H2,0.28195
s197,12,H3,0.36744
s197,12,H4,0.40132
s197,12,H5,0.43904
s197,12,H6,0.44525
s197,12,H7,0.4316
s197,12,H8,0.47397
s197,12,H9,0.47533
s198,4,H1,0.3317
s198,4,H10,0.40421
s198,4,H11,0.414
s198,4,H12,0.50107
s198,4,H13,0.55611
s198,4,H14,0.47371
s198,4,H15,0.46576
s198,4,H16,0.52307
s198,4,H17,0.24889
s198,4,H2,0.24
s198,4,H3,0.24889
s198,4,H4,0.32291
s198,4,H5,0.44819
s198,4,H6,0.41354
s198,4,H7,0.42914
s198,4,H8,0.464
s198,4,H9,0.45375
s198,12,H1,0.32479
s198,12,H10,0.40359
s198,12,H11,0.42359
s198,12,H12,0.49617
s198,12,H13,0.56381
s198,12,H14,0.48657
s198,12,H15,0.45951
s198,12,H16,0.51849
s198,12,H17,0.23025
s198,12,H2,0.23831
s198,12,H3,0.23025
s198,12,H4,0.30653
s198,12,H5,0.44412
s198,12,H6,0.4257
s198,12,H7,0.43624
s198,12,H8,0.48073
s198,12,H9,0.44651
s198,13,H1,0.3196
s198,13,H10,0.39508
s198,13,H11,0.41471
s198,13,H12,0.49343
s198,13,H13,0.56967
s198,13,H14,0.48091
s198,13,H15,0.45534
s198,13,H16,0.52217
s198,13,H17,0.21589
s198,13,H2,0.21382
s198,13,H3,0.21589
s198,13,H4,0.30065
s198,13,H5,0.43877
s198,13,H6,0.41861
s198,13,H7,0.43181
s198,13,H8,0.48751
s198,13,H9,0.44344
s20,8,H1,0.6365
s20,8,H10,0.44366
s20,8,H11,0.4654
s20,8,H12,0.45162
s20,8,H13,0.47629
s20,8,H14,0.47087
s20,8,H15,0.48881
s20,8,H16,0.47002
s20,8,H17,0.63215
s20,8,H2,0.62461
s20,8,H3,0.63215
s20,8,H4,0.64706
s20,8,H5,0.41056
s20,8,H6,0.38386
s20,8,H7,0.42438
s20,8,H8,0.43834
s20,8,H9,0.42428
s20,9,H1,0.60612
s20,9,H10,0.44365
s20,9,H11,0.46848
s20,9,H12,0.46102
s20,9,H13,0.46479
s20,9,H14,0.46335
s20,9,H15,0.47358
s20,9,H16,0.44814
s20,9,H17,0.59293
s20,9,H2,0.60146
s20,9,H3,0.59293
s20,9,H4,0.59778
s20,9,H5,0.38565
s20,9,H6,0.35312
s20,9,H7,0.39377
s20,9,H8,0.40939
s20,9,H9,0.4204
s20,10,H1,0.57706
s20,10,H10,0.43257
s20,10,H11,0.46034
s20,10,H12,0.44553
s20,10,H13,0.45486
s20,10,H14,0.45939
s20,10,H15,0.45873
s20,10,H16,0.43302
s20,10,H17,0.56137
s20,10,H2,0.58545
s20,10,H3,0.56137
s20,10,H4,0.55821
s20,10,H5,0.36138
s20,10,H6,0.34193
s20,10,H7,0.38086
s20,10,H8,0.38643
s20,10,H9,0.41021
s20,11,H1,0.56295
s20,11,H10,0.44394
s20,11,H11,0.47216
s20,11,H12,0.45533
s20,11,H13,0.45465
s20,11,H14,0.46655
s20,11,H15,0.45955
s20,11,H16,0.43512
s20,11,H17,0.55006
s20,11,H2,0.57558
s20,11,H3,0.55006
s20,11,H4,0.53305
s20,11,H5,0.35019
s20,11,H6,0.32782
s20,11,H7,0.35384
s20,11,H8,0.36418
s20,11,H9,0.4217
s20,12,H1,0.53393
s20,12,H10,0.43277
s20,12,H11,0.46927
s20,12,H12,0.4401
s20,12,H13,0.44708
s20,12,H14,0.46093
s20,12,H15,0.46191
s20,12,H16,0.42968
s20,12,H17,0.52575
s20,12,H2,0.55258
s20,12,H3,0.52575
s20,12,H4,0.48698
s20,12,H5,0.31441
s20,12,H6,0.30523
s20,12,H7,0.3231
s20,12,H8,0.32844
s20,12,H9,0.40798
s206,5,H1,0.31286
s206,5,H10,0.38324
s206,5,H11,0.3959
s206,5,H12,0.49601
s206,5,H13,0.5622
s206,5,H14,0.43912
s206,5,H15,0.41729
s206,5,H16,0.52162
s206,5,H17,0.18168
s206,5,H2,0.17436
s206,5,H3,0.18168
s206,5,H4,0.27729
s206,5,H5,0.44081
s206,5,H6,0.40209
s206,5,H7,0.41159
s206,5,H8,0.50736
s206,5,H9,0.43269
s206,13,H1,0.32119
s206,13,H10,0.39279
s206,13,H11,0.40959
s206,13,H12,0.49389
s206,13,H13,0.56841
s206,13,H14,0.46898
s206,13,H15,0.42802
s206,13,H16,0.5247
s206,13,H17,0.19553
s206,13,H2,0.19912
s206,13,H3,0.19553
s206,13,H4,0.29262
s206,13,H5,0.43642
s206,13,H6,0.41681
s206,13,H7,0.41655
s206,13,H8,0.50437
s206,13,H9,0.43953
s211,3,H1,0.40358
s211,3,H10,0.47117
s211,3,H11,0.49522
s211,3,H12,0.55011
s211,3,H13,0.49291
s211,3,H14,0.49167
s211,3,H15,0.47613
s211,3,H16,0.54354
s211,3,H17,0.30825
s211,3,H2,0.32672
s211,3,H3,0.30825
s211,3,H4,0.3989
s211,3,H5,0.43089
s211,3,H6,0.46037
s211,3,H7,0.45018
s211,3,H8,0.49707
s211,3,H9,0.48441
s211,12,H1,0.39397
s211,12,H10,0.46744
s211,12,H11,0.48726
s211,12,H12,0.54993
s211,12,H13,0.49078
s211,12,H14,0.48947
s211,12,H15,0.48627
s211,12,H16,0.54289
s211,12,H17,0.31431
s211,12,H2,0.30616
s211,12,H3,0.31431
s211,12,H4,0.39759
s211,12,H5,0.43129
s211,12,H6,0.46474
s211,12,H7,0.4508
s211,12,H8,0.48989
s211,12,H9,0.49036
s212,12,H1,0.34079
s212,12,H10,0.42691
s212,12,H11,0.4397
s212,12,H12,0.50557
s212,12,H13,0.55659
s212,12,H14,0.49817
s212,12,H15,0.4545
s212,12,H16,0.5018
s212,12,H17,0.27043
s212,12,H2,0.26757
s212,12,H3,0.27043
s212,12,H4,0.32355
s212,12,H5,0.44435
s212,12,H6,0.44375
s212,12,H7,0.43025
s212,12,H8,0.48457
s212,12,H9,0.46339
s212,13,H1,0.32345
s212,13,H10,0.4099
s212,13,H11,0.41214
s212,13,H12,0.4845
s212,13,H13,0.56129
s212,13,H14,0.48228
s212,13,H15,0.40832
s212,13,H16,0.49061
s212,13,H17,0.19101
s212,13,H2,0.23876
s212,13,H3,0.19101
s212,13,H4,0.25532
s212,13,H5,0.44214
s212,13,H6,0.43433
s212,13,H7,0.43133
s212,13,H8,0.49972
s212,13,H9,0.45027
s213,12,H1,0.32291
s213,12,H10,0.40247
s213,12,H11,0.42029
s213,12,H12,0.49219
s213,12,H13,0.56967
s213,12,H14,0.48478
s213,12,H15,0.42436
s213,12,H16,0.52459
s213,12,H17,0.19355
s213,12,H2,0.22356
s213,12,H3,0.19355
s213,12,H4,0.28862
s213,12,H5,0.43954
s213,12,H6,0.42847
s213,12,H7,0.43779
s213,12,H8,0.5041
s213,12,H9,0.44233
s213,13,H1,0.32467
s213,13,H10,0.40239
s213,13,H11,0.39899
s213,13,H12,0.48386
s213,13,H13,0.5651
s213,13,H14,0.48261
s213,13,H15,0.39562
s213,13,H16,0.49985
s213,13,H17,0.16284
s213,13,H2,0.22458
s213,13,H3,0.16284
s213,13,H4,0.25667
s213,13,H5,0.44291
s213,13,H6,0.43286
s213,13,H7,0.40661
s213,13,H8,0.50182
s213,13,H9,0.44868
s216,4,H1,0.34991
s216,4,H10,0.47931
s216,4,H11,0.46378
s216,4,H12,0.53766
s216,4,H13,0.45703
s216,4,H14,0.44728
s216,4,H15,0.46891
s216,4,H16,0.50747
s216,4,H17,0.30551
s216,4,H2,0.27211
s216,4,H3,0.30551
s216,4,H4,0.33392
s216,4,H5,0.43026
s216,4,H6,0.43972
s216,4,H7,0.47578
s216,4,H8,0.54914
s216,4,H9,0.49537
s216,12,H1,0.35818
s216,12,H10,0.48105
s216,12,H11,0.47572
s216,12,H12,0.53387
s216,12,H13,0.46497
s216,12,H14,0.45722
s216,12,H15,0.48872
s216,12,H16,0.51827
s216,12,H17,0.32782
s216,12,H2,0.28982
s216,12,H3,0.32782
s216,12,H4,0.36297
s216,12,H5,0.43292
s216,12,H6,0.44046
s216,12,H7,0.47809
s216,12,H8,0.53713
s216,12,H9,0.49476
s218,3,H1,0.36399
s218,3,H10,0.48538
s218,3,H11,0.48687
s218,3,H12,0.53266
s218,3,H13,0.47594
s218,3,H14,0.47792
s218,3,H15,0.51048
s218,3,H16,0.54305
s218,3,H17,0.32504
s218,3,H2,0.31972
s218,3,H3,0.32504
s218,3,H4,0.38277
s218,3,H5,0.43618
s218,3,H6,0.44093
s218,3,H7,0.46825
s218,3,H8,0.54662
s218,3,H9,0.49862
s218,4,H1,0.3455
s218,4,H10,0.48477
s218,4,H11,0.4823
s218,4,H12,0.52953
s218,4,H13,0.46596
s218,4,H14,0.43906
s218,4,H15,0.47892
s218,4,H16,0.52541
s218,4,H17,0.29053
s218,4,H2,0.28086
s218,4,H3,0.29053
s218,4,H4,0.35271
s218,4,H5,0.4453
s218,4,H6,0.44839
s218,4,H7,0.4485
s218,4,H8,0.55163
s218,4,H9,0.49412
s218,5,H1,0.28995
s218,5,H10,0.45221
s218,5,H11,0.44664
s218,5,H12,0.51471
s218,5,H13,0.45025
s218,5,H14,0.41055
s218,5,H15,0.46131
s218,5,H16,0.48664
s218,5,H17,0.24337
s218,5,H2,0.19866
s218,5,H3,0.24337
s218,5,H4,0.30167
s218,5,H5,0.45708
s218,5,H6,0.44771
s218,5,H7,0.46048
s218,5,H8,0.50868
s218,5,H9,0.47736
s218,12,H1,0.34729
s218,12,H10,0.48586
s218,12,H11,0.48309
s218,12,H12,0.52984
s218,12,H13,0.46589
s218,12,H14,0.44054
s218,12,H15,0.4813
s218,12,H16,0.52423
s218,12,H17,0.29132
s218,12,H2,0.28509
s218,12,H3,0.29132
s218,12,H4,0.35331
s218,12,H5,0.44274
s218,12,H6,0.44825
s218,12,H7,0.45299
s218,12,H8,0.55302
s218,12,H9,0.49335
s218,13,H1,0.29532
s218,13,H10,0.45711
s218,13,H11,0.45129
s218,13,H12,0.51799
s218,13,H13,0.45125
s218,13,H14,0.40968
s218,13,H15,0.46486
s218,13,H16,0.49277
s218,13,H17,0.24937
s218,13,H2,0.21038
s218,13,H3,0.24937
s218,13,H4,0.29719
s218,13,H5,0.46186
s218,13,H6,0.44831
s218,13,H7,0.46322
s218,13,H8,0.52052
s218,13,H9,0.47885
s219,5,H1,0.31144
s219,5,H10,0.38897
s219,5,H11,0.36946
s219,5,H12,0.48259
s219,5,H13,0.56343
s219,5,H14,0.45186
s219,5,H15,0.39677
s219,5,H16,0.49492
s219,5,H17,0.15694
s219,5,H2,0.19042
s219,5,H3,0.15694
s219,5,H4,0.25792
s219,5,H5,0.4546
s219,5,H6,0.41158
s219,5,H7,0.38467
s219,5,H8,0.49142
s219,5,H9,0.4401
s219,13,H1,0.31425
s219,13,H10,0.38753
s219,13,H11,0.40111
s219,13,H12,0.49387
s219,13,H13,0.56457
s219,13,H14,0.44434
s219,13,H15,0.4078
s219,13,H16,0.52211
s219,13,H17,0.1711
s219,13,H2,0.18388
s219,13,H3,0.1711
s219,13,H4,0.27575
s219,13,H5,0.43916
s219,13,H6,0.41793
s219,13,H7,0.40676
s219,13,H8,0.51264
s219,13,H9,0.43344
s234,5,H1,0.27991
s234,5,H10,0.46356
s234,5,H11,0.45411
s234,5,H12,0.49055
s234,5,H13,0.44194
s234,5,H14,0.36077
s234,5,H15,0.35001
s234,5,H16,0.42055
s234,5,H17,0.19259
s234,5,H2,0.21058
s234,5,H3,0.19259
s234,5,H4,0.25559
s234,5,H5,0.39939
s234,5,H6,0.39751
s234,5,H7,0.3613
s234,5,H8,0.41975
s234,5,H9,0.4651
s25,13,H1,0.41246
s25,13,H10,0.36264
s25,13,H11,0.37137
s25,13,H12,0.41746
s25,13,H13,0.45788
s25,13,H14,0.40748
s25,13,H15,0.49448
s25,13,H16,0.5461
s25,13,H17,0.46644
s25,13,H2,0.35447
s25,13,H3,0.46644
s25,13,H4,0.52676
s25,13,H5,0.22008
s25,13,H6,0.16951
s25,13,H7,0.22397
s25,13,H8,0.27255
s25,13,H9,0.39118
s256,6,H1,0.1925
s256,6,H10,0.44575
s256,6,H11,0.38077
s256,6,H12,0.4436
s256,6,H13,0.3554
s256,6,H14,0.27822
s256,6,H15,0.27344
s256,6,H16,0.36154
s256,6,H17,0.12209
s256,6,H2,0.13988
s256,6,H3,0.12209
s256,6,H4,0.16578
s256,6,H5,0.28079
s256,6,H6,0.22351
s256,6,H7,0.18692
s256,6,H8,0.24554
s256,6,H9,0.4741
s256,13,H1,0.17332
s256,13,H10,0.42367
s256,13,H11,0.39092
s256,13,H12,0.43216
s256,13,H13,0.34584
s256,13,H14,0.29225
s256,13,H15,0.27655
s256,13,H16,0.34216
s256,13,H17,0.1036
s256,13,H2,0.13554
s256,13,H3,0.1036
s256,13,H4,0.13438
s256,13,H5,0.25352
s256,13,H6,0.22423
s256,13,H7,0.20651
s256,13,H8,0.23049
s256,13,H9,0.43469
s261,6,H1,0.16165
s261,6,H10,0.39114
s261,6,H11,0.35261
s261,6,H12,0.41561
s261,6,H13,0.30096
s261,6,H14,0.24598
s261,6,H15,0.23972
s261,6,H16,0.30014
s261,6,H17,0.14081
s261,6,H2,0.15621
s261,6,H3,0.14081
s261,6,H4,0.15391
s261,6,H5,0.25871
s261,6,H6,0.22179
s261,6,H7,0.18768
s261,6,H8,0.23581
s261,6,H9,0.43159
s261,7,H1,0.15487
s261,7,H10,0.36301
s261,7,H11,0.31644
s261,7,H12,0.37765
s261,7,H13,0.27756
s261,7,H14,0.22221
s261,7,H15,0.20604
s261,7,H16,0.26113
s261,7,H17,0.16879
s261,7,H2,0.16896
s261,7,H3,0.16879
s261,7,H4,0.15372
s261,7,H5,0.24667
s261,7,H6,0.21239
s261,7,H7,0.19668
s261,7,H8,0.22602
s261,7,H9,0.40332
s261,14,H1,0.15565
s261,14,H10,0.37229
s261,14,H11,0.34531
s261,14,H12,0.38075
s261,14,H13,0.28607
s261,14,H14,0.24524
s261,14,H15,0.22146
s261,14,H16,0.26494
s261,14,H17,0.14006
s261,14,H2,0.15852
s261,14,H3,0.14006
s261,14,H4,0.14192
s261,14,H5,0.24413
s261,14,H6,0.23279
s261,14,H7,0.22196
s261,14,H8,0.23398
s261,14,H9,0.39696
s264,6,H1,0.18832
s264,6,H10,0.37878
s264,6,H11,0.32913
s264,6,H12,0.39889
s264,6,H13,0.29761
s264,6,H14,0.24446
s264,6,H15,0.22909
s264,6,H16,0.28257
s264,6,H17,0.18075
s264,6,H2,0.18823
s264,6,H3,0.18075
s264,6,H4,0.19871
s264,6,H5,0.25394
s264,6,H6,0.21452
s264,6,H7,0.18465
s264,6,H8,0.21774
s264,6,H9,0.43
s267,6,H1,0.20564
s267,6,H10,0.37448
s267,6,H11,0.33031
s267,6,H12,0.39746
s267,6,H13,0.27905
s267,6,H14,0.24219
s267,6,H15,0.22802
s267,6,H16,0.25489
s267,6,H17,0.19815
s267,6,H2,0.22004
s267,6,H3,0.19815
s267,6,H4,0.20227
s267,6,H5,0.25242
s267,6,H6,0.23424
s267,6,H7,0.19547
s267,6,H8,0.20699
s267,6,H9,0.41339
s267,14,H1,0.20197
s267,14,H10,0.3627
s267,14,H11,0.32703
s267,14,H12,0.37678
s267,14,H13,0.26517
s267,14,H14,0.24296
s267,14,H15,0.21405
s267,14,H16,0.24164
s267,14,H17,0.18766
s267,14,H2,0.21989
s267,14,H3,0.18766
s267,14,H4,0.1786
s267,14,H5,0.23734
s267,14,H6,0.23117
s267,14,H7,0.20585
s267,14,H8,0.20756
s267,14,H9,0.39752
s268,6,H1,0.19317
s268,6,H10,0.38261
s268,6,H11,0.33333
s268,6,H12,0.39527
s268,6,H13,0.29181
s268,6,H14,0.24444
s268,6,H15,0.23139
s268,6,H16,0.26767
s268,6,H17,0.18694
s268,6,H2,0.20276
s268,6,H3,0.18694
s268,6,H4,0.19807
s268,6,H5,0.25161
s268,6,H6,0.22401
s268,6,H7,0.19101
s268,6,H8,0.21131
s268,6,H9,0.42184
s268,14,H1,0.19227
s268,14,H10,0.37191
s268,14,H11,0.33538
s268,14,H12,0.38961
s268,14,H13,0.28222
s268,14,H14,0.24201
s268,14,H15,0.21619
s268,14,H16,0.25407
s268,14,H17,0.18316
s268,14,H2,0.2088
s268,14,H3,0.18316
s268,14,H4,0.18761
s268,14,H5,0.23746
s268,14,H6,0.22776
s268,14,H7,0.20628
s268,14,H8,0.20318
s268,14,H9,0.40864
s269,6,H1,0.21291
s269,6,H10,0.36793
s269,6,H11,0.31926
s269,6,H12,0.39543
s269,6,H13,0.26942
s269,6,H14,0.23145
s269,6,H15,0.22228
s269,6,H16,0.25167
s269,6,H17,0.22224
s269,6,H2,0.22162
s269,6,H3,0.22224
s269,6,H4,0.20914
s269,6,H5,0.26144
s269,6,H6,0.24312
s269,6,H7,0.17654
s269,6,H8,0.20718
s269,6,H9,0.41051
s269,14,H1,0.20449
s269,14,H10,0.35645
s269,14,H11,0.3251
s269,14,H12,0.37276
s269,14,H13,0.2562
s269,14,H14,0.24201
s269,14,H15,0.21498
s269,14,H16,0.23507
s269,14,H17,0.19612
s269,14,H2,0.21975
s269,14,H3,0.19612
s269,14,H4,0.18709
s269,14,H5,0.247
s269,14,H6,0.23965
s269,14,H7,0.19812
s269,14,H8,0.21727
s269,14,H9,0.38727
s270,14,H1,0.19316
s270,14,H10,0.34333
s270,14,H11,0.32786
s270,14,H12,0.33923
