region,class,timeslice,cfmean
p105,3,H12,0.00083
p105,3,H13,0.00214
p105,3,H14,0.46506
p105,3,H15,0.53268
p105,3,H16,0.06369
p105,3,H17,0.54148
p105,3,H2,0.52684
p105,3,H3,0.54148
p105,3,H4,0.11087
p105,3,H5,0.0
p105,3,H6,0.33386
p105,3,H7,0.36053
p105,3,H8,0.01489
p105,3,H9,0.0
p106,3,H1,0.0062
p106,3,H10,0.2014
p106,3,H11,0.23451
p106,3,H12,0.00093
p106,3,H13,0.002
p106,3,H14,0.4618
p106,3,H15,0.52925
p106,3,H16,0.06309
p106,3,H17,0.55952
p106,3,H2,0.53105
p106,3,H3,0.55952
p106,3,H4,0.11214
p106,3,H5,0.0
p106,3,H6,0.33428
p106,3,H7,0.36996
p106,3,H8,0.01415
p106,3,H9,0.0
p107,3,H1,0.00535
p107,3,H10,0.21239
p107,3,H11,0.24689
p107,3,H12,0.00101
p107,3,H13,0.00165
p107,3,H14,0.44962
p107,3,H15,0.51051
p107,3,H16,0.05975
p107,3,H17,0.52816
p107,3,H2,0.51659
p107,3,H3,0.52816
p107,3,H4,0.10489
p107,3,H5,0.0
p107,3,H6,0.32871
p107,3,H7,0.3642
p107,3,H8,0.01505
p107,3,H9,0.0
p108,3,H1,0.03235
p108,3,H10,0.27502
p108,3,H11,0.19529
p108,3,H12,0.0
p108,3,H13,0.01446
p108,3,H14,0.52471
p108,3,H15,0.4332
p108,3,H16,0.01062
p108,3,H17,0.50662
p108,3,H2,0.57886
p108,3,H3,0.50662
p108,3,H4,0.02853
p108,3,H5,0.00293
p108,3,H6,0.42524
p108,3,H7,0.33259
p108,3,H8,0.0
p108,3,H9,0.0
p109,3,H1,0.00574
p109,3,H10,0.22045
p109,3,H11,0.25645
p109,3,H12,0.00094
p109,3,H13,0.00191
p109,3,H14,0.45613
p109,3,H15,0.49902
p109,3,H16,0.0512
p109,3,H17,0.52516
p109,3,H2,0.50867
p109,3,H3,0.52516
p109,3,H4,0.09335
p109,3,H5,0.0
p109,3,H6,0.34726
p109,3,H7,0.38073
p109,3,H8,0.01326
p109,3,H9,0.0
p11,5,H1,0.02901
p11,5,H10,0.35425
p11,5,H11,0.27798
p11,5,H12,0.0
p11,5,H13,0.01365
p11,5,H14,0.52462
p11,5,H15,0.52461
p11,5,H16,0.01083
p11,5,H17,0.61447
p11,5,H2,0.58662
p11,5,H3,0.61447
p11,5,H4,0.0354
p11,5,H5,0.00411
p11,5,H6,0.51011
p11,5,H7,0.42113
p11,5,H8,0.0
p11,5,H9,0.0
p11,6,H1,0.03045
p11,6,H10,0.36626
p11,6,H11,0.28178
p11,6,H12,0.0
p11,6,H13,0.01697
p11,6,H14,0.58751
p11,6,H15,0.54085
p11,6,H16,0.01138
p11,6,H17,0.63143
p11,6,H2,0.66291
p11,6,H3,0.63143
p11,6,H4,0.03631
p11,6,H5,0.00542
p11,6,H6,0.52946
p11,6,H7,0.42517
p11,6,H8,0.0
p11,6,H9,0.0
p110,3,H1,0.00778
p110,3,H10,0.21262
p110,3,H11,0.22943
p110,3,H12,0.00013
p110,3,H13,0.00304
p110,3,H14,0.40408
p110,3,H15,0.46401
p110,3,H16,0.03988
p110,3,H17,0.49696
p110,3,H2,0.47612
p110,3,H3,0.49696
p110,3,H4,0.07336
p110,3,H5,0.0
p110,3,H6,0.33549
p110,3,H7,0.35288
p110,3,H8,0.00889
p110,3,H9,0.0
p111,2,H1,0.01134
p111,2,H10,0.17681
p111,2,H11,0.18947
p111,2,H12,0.0
p111,2,H13,0.00457
p111,2,H14,0.4308
p111,2,H15,0.46278
p111,2,H16,0.04203
p111,2,H17,0.53985
p111,2,H2,0.52624
p111,2,H3,0.53985
p111,2,H4,0.09154
p111,2,H5,0.0
p111,2,H6,0.32449
p111,2,H7,0.32073
p111,2,H8,0.00841
p111,2,H9,0.0
p111,3,H1,0.00982
p111,3,H10,0.19297
p111,3,H11,0.21382
p111,3,H12,0.00016
p111,3,H13,0.0035
p111,3,H14,0.45492
p111,3,H15,0.4813
p111,3,H16,0.05185
p111,3,H17,0.54944
p111,3,H2,0.52596
p111,3,H3,0.54944
p111,3,H4,0.09861
p111,3,H5,0.0
p111,3,H6,0.33204
p111,3,H7,0.33379
p111,3,H8,0.00886
p111,3,H9,0.0
p112,2,H1,0.01099
p112,2,H10,0.18387
p112,2,H11,0.1943
p112,2,H12,1e-05
p112,2,H13,0.0046
p112,2,H14,0.43691
p112,2,H15,0.47057
p112,2,H16,0.0427
p112,2,H17,0.52916
p112,2,H2,0.52705
p112,2,H3,0.52916
p112,2,H4,0.0891
p112,2,H5,0.0
p112,2,H6,0.32472
p112,2,H7,0.31264
p112,2,H8,0.00809
p112,2,H9,0.0
p112,3,H1,0.00943
p112,3,H10,0.19792
p112,3,H11,0.21112
p112,3,H12,0.00022
p112,3,H13,0.00316
p112,3,H14,0.44609
p112,3,H15,0.48734
p112,3,H16,0.0532
p112,3,H17,0.5471
p112,3,H2,0.52648
p112,3,H3,0.5471
p112,3,H4,0.09539
p112,3,H5,0.0
p112,3,H6,0.33802
p112,3,H7,0.33745
p112,3,H8,0.01051
p112,3,H9,0.0
p113,3,H1,0.00915
p113,3,H10,0.20958
p113,3,H11,0.22992
p113,3,H12,0.00033
p113,3,H13,0.00329
p113,3,H14,0.44741
p113,3,H15,0.49152
p113,3,H16,0.04846
p113,3,H17,0.53995
p113,3,H2,0.53557
p113,3,H3,0.53995
p113,3,H4,0.09278
p113,3,H5,0.0
p113,3,H6,0.33891
p113,3,H7,0.32812
p113,3,H8,0.00871
p113,3,H9,0.0
p114,3,H1,0.00747
p114,3,H10,0.20886
p114,3,H11,0.22751
p114,3,H12,0.0005
p114,3,H13,0.0028
p114,3,H14,0.42254
p114,3,H15,0.47499
p114,3,H16,0.04935
p114,3,H17,0.52083
p114,3,H2,0.50427
p114,3,H3,0.52083
p114,3,H4,0.0859
p114,3,H5,0.0
p114,3,H6,0.33266
p114,3,H7,0.32706
p114,3,H8,0.01098
p114,3,H9,0.0
p115,2,H1,0.01469
p115,2,H10,0.18999
p115,2,H11,0.18387
p115,2,H12,0.0
p115,2,H13,0.00636
p115,2,H14,0.4252
p115,2,H15,0.44034
p115,2,H16,0.03314
p115,2,H17,0.47502
p115,2,H2,0.47945
p115,2,H3,0.47502
p115,2,H4,0.06558
p115,2,H5,0.0
p115,2,H6,0.32089
p115,2,H7,0.31269
p115,2,H8,0.00575
p115,2,H9,0.0
p115,3,H1,0.01344
p115,3,H10,0.20089
p115,3,H11,0.19722
p115,3,H12,0.0
p115,3,H13,0.00549
p115,3,H14,0.41814
p115,3,H15,0.42692
p115,3,H16,0.03066
p115,3,H17,0.48848
p115,3,H2,0.49192
p115,3,H3,0.48848
p115,3,H4,0.06097
p115,3,H5,0.0
p115,3,H6,0.32293
p115,3,H7,0.32541
p115,3,H8,0.00565
p115,3,H9,0.0
p116,2,H1,0.01425
p116,2,H10,0.20348
p116,2,H11,0.19225
p116,2,H12,0.0
p116,2,H13,0.00559
p116,2,H14,0.41165
p116,2,H15,0.42861
p116,2,H16,0.02805
p116,2,H17,0.47879
p116,2,H2,0.49066
p116,2,H3,0.47879
p116,2,H4,0.06171
p116,2,H5,0.0
p116,2,H6,0.32364
p116,2,H7,0.32931
p116,2,H8,0.00595
p116,2,H9,0.0
p116,3,H1,0.01434
p116,3,H10,0.23614
p116,3,H11,0.23226
p116,3,H12,0.0
p116,3,H13,0.00632
p116,3,H14,0.43697
p116,3,H15,0.44768
p116,3,H16,0.03053
p116,3,H17,0.47701
p116,3,H2,0.48728
p116,3,H3,0.47701
p116,3,H4,0.06133
p116,3,H5,0.0
p116,3,H6,0.35181
p116,3,H7,0.33315
p116,3,H8,0.00583
p116,3,H9,0.0
p117,3,H1,0.0104
p117,3,H10,0.23423
p117,3,H11,0.23955
p117,3,H12,0.0
p117,3,H13,0.00387
p117,3,H14,0.41701
p117,3,H15,0.43822
p117,3,H16,0.03297
p117,3,H17,0.48378
p117,3,H2,0.49036
p117,3,H3,0.48378
p117,3,H4,0.06549
p117,3,H5,0.0
p117,3,H6,0.35057
p117,3,H7,0.35456
p117,3,H8,0.00727
p117,3,H9,0.0
p118,3,H1,0.01164
p118,3,H10,0.26867
p118,3,H11,0.25923
p118,3,H12,0.0
p118,3,H13,0.00499
p118,3,H14,0.44112
p118,3,H15,0.45009
p118,3,H16,0.02481
p118,3,H17,0.44557
p118,3,H2,0.48072
p118,3,H3,0.44557
p118,3,H4,0.05112
p118,3,H5,0.0
p118,3,H6,0.36461
p118,3,H7,0.3635
p118,3,H8,0.00429
p118,3,H9,0.0
p119,2,H1,0.01665
p119,2,H10,0.19307
p119,2,H11,0.17491
p119,2,H12,0.0
p119,2,H13,0.00681
p119,2,H14,0.41626
p119,2,H15,0.39794
p119,2,H16,0.02502
p119,2,H17,0.45509
p119,2,H2,0.47393
p119,2,H3,0.45509
p119,2,H4,0.06042
p119,2,H5,8e-05
p119,2,H6,0.31555
p119,2,H7,0.29488
p119,2,H8,0.00327
p119,2,H9,0.0
p12,3,H1,0.05791
p12,3,H10,0.21848
p12,3,H11,0.12021
p12,3,H12,0.0
p12,3,H13,0.02692
p12,3,H14,0.50201
p12,3,H15,0.37475
p12,3,H16,0.01189
p12,3,H17,0.50562
p12,3,H2,0.62506
p12,3,H3,0.50562
p12,3,H4,0.03701
p12,3,H5,0.0086
p12,3,H6,0.48985
p12,3,H7,0.34425
p12,3,H8,0.0
p12,3,H9,0.0
p12,4,H1,0.05098
p12,4,H10,0.25341
p12,4,H11,0.16707
p12,4,H12,0.0
p12,4,H13,0.02423
p12,4,H14,0.54533
p12,4,H15,0.43584
p12,4,H16,0.01195
p12,4,H17,0.55425
p12,4,H2,0.65851
p12,4,H3,0.55425
p12,4,H4,0.03948
p12,4,H5,0.00602
p12,4,H6,0.51837
p12,4,H7,0.38575
p12,4,H8,4e-05
p12,4,H9,0.0
p12,5,H1,0.04233
p12,5,H10,0.28746
p12,5,H11,0.21657
p12,5,H12,0.0
p12,5,H13,0.01864
p12,5,H14,0.56778
p12,5,H15,0.49147
p12,5,H16,0.0169
p12,5,H17,0.6038
p12,5,H2,0.66328
p12,5,H3,0.6038
p12,5,H4,0.05188
p12,5,H5,0.00375
p12,5,H6,0.52419
p12,5,H7,0.42122
p12,5,H8,0.00091
p12,5,H9,0.0
p12,6,H1,0.04634
p12,6,H10,0.37574
p12,6,H11,0.26599
p12,6,H12,0.0
p12,6,H13,0.02523
p12,6,H14,0.6381
p12,6,H15,0.55134
p12,6,H16,0.01155
p12,6,H17,0.60115
p12,6,H2,0.65959
p12,6,H3,0.60115
p12,6,H4,0.03648
p12,6,H5,0.00685
p12,6,H6,0.54969
p12,6,H7,0.40433
p12,6,H8,0.0
p12,6,H9,0.0
p120,3,H1,0.01707
p120,3,H10,0.22759
p120,3,H11,0.19387
p120,3,H12,0.0
p120,3,H13,0.00661
p120,3,H14,0.45004
p120,3,H15,0.41353
p120,3,H16,0.02087
p120,3,H17,0.45516
p120,3,H2,0.50163
p120,3,H3,0.45516
p120,3,H4,0.05017
p120,3,H5,6e-05
p120,3,H6,0.35771
p120,3,H7,0.31398
p120,3,H8,0.0025
p120,3,H9,0.0
p121,2,H1,0.01472
p121,2,H10,0.21302
p121,2,H11,0.20936
p121,2,H12,0.0
p121,2,H13,0.00657
p121,2,H14,0.41844
p121,2,H15,0.43955
p121,2,H16,0.02916
p121,2,H17,0.4916
p121,2,H2,0.49527
p121,2,H3,0.4916
p121,2,H4,0.06164
p121,2,H5,0.0
p121,2,H6,0.33446
p121,2,H7,0.32487
p121,2,H8,0.00566
p121,2,H9,0.0
p121,3,H1,0.01699
p121,3,H10,0.24186
p121,3,H11,0.21139
p121,3,H12,0.0
p121,3,H13,0.00678
p121,3,H14,0.46087
p121,3,H15,0.43903
p121,3,H16,0.02118
p121,3,H17,0.47253
p121,3,H2,0.50938
p121,3,H3,0.47253
p121,3,H4,0.0497
p121,3,H5,4e-05
p121,3,H6,0.36112
p121,3,H7,0.31761
p121,3,H8,0.00248
p121,3,H9,0.0
p122,2,H1,0.0173
p122,2,H10,0.19939
p122,2,H11,0.18755
p122,2,H12,0.0
p122,2,H13,0.00651
p122,2,H14,0.41944
p122,2,H15,0.40632
p122,2,H16,0.02552
p122,2,H17,0.45959
p122,2,H2,0.48025
p122,2,H3,0.45959
p122,2,H4,0.06037
p122,2,H5,1e-05
p122,2,H6,0.31879
p122,2,H7,0.30892
p122,2,H8,0.00421
p122,2,H9,0.0
p122,3,H1,0.02017
p122,3,H10,0.24067
p122,3,H11,0.19531
p122,3,H12,0.0
p122,3,H13,0.00879
p122,3,H14,0.4292
p122,3,H15,0.41522
p122,3,H16,0.01733
p122,3,H17,0.45919
p122,3,H2,0.48748
p122,3,H3,0.45919
p122,3,H4,0.04378
p122,3,H5,0.00035
p122,3,H6,0.34202
p122,3,H7,0.28089
p122,3,H8,0.00131
p122,3,H9,0.0
p123,3,H1,0.01657
p123,3,H10,0.25997
p123,3,H11,0.22957
p123,3,H12,0.0
p123,3,H13,0.00789
p123,3,H14,0.45624
p123,3,H15,0.45611
p123,3,H16,0.01992
p123,3,H17,0.47323
p123,3,H2,0.49355
p123,3,H3,0.47323
p123,3,H4,0.04364
p123,3,H5,8e-05
p123,3,H6,0.39675
p123,3,H7,0.32458
p123,3,H8,0.00129
p123,3,H9,0.0
p124,3,H1,0.01693
p124,3,H10,0.27942
p124,3,H11,0.24777
p124,3,H12,0.0
p124,3,H13,0.00789
p124,3,H14,0.50865
p124,3,H15,0.47671
p124,3,H16,0.0172
p124,3,H17,0.49659
p124,3,H2,0.53066
p124,3,H3,0.49659
p124,3,H4,0.0412
p124,3,H5,0.0004
p124,3,H6,0.41365
p124,3,H7,0.34874
p124,3,H8,0.0009
p124,3,H9,0.0
p124,4,H1,0.01659
p124,4,H10,0.28638
p124,4,H11,0.25337
p124,4,H12,0.0
p124,4,H13,0.00819
p124,4,H14,0.50651
p124,4,H15,0.47226
p124,4,H16,0.01801
p124,4,H17,0.48961
p124,4,H2,0.53239
p124,4,H3,0.48961
p124,4,H4,0.03786
p124,4,H5,0.00024
p124,4,H6,0.41446
p124,4,H7,0.35697
p124,4,H8,0.00114
p124,4,H9,0.0
p125,3,H1,0.01879
p125,3,H10,0.26379
p125,3,H11,0.2317
p125,3,H12,0.0
p125,3,H13,0.00963
p125,3,H14,0.48611
p125,3,H15,0.4561
p125,3,H16,0.01707
p125,3,H17,0.46416
p125,3,H2,0.50652
p125,3,H3,0.46416
p125,3,H4,0.04171
p125,3,H5,0.0006
p125,3,H6,0.41196
p125,3,H7,0.33132
p125,3,H8,0.00059
p125,3,H9,0.0
p126,3,H1,0.02272
p126,3,H10,0.25683
p126,3,H11,0.20648
p126,3,H12,0.0
p126,3,H13,0.00967
p126,3,H14,0.45809
p126,3,H15,0.43437
p126,3,H16,0.01568
p126,3,H17,0.46185
p126,3,H2,0.50834
p126,3,H3,0.46185
p126,3,H4,0.03761
p126,3,H5,0.00102
p126,3,H6,0.392
p126,3,H7,0.30441
p126,3,H8,0.00033
p126,3,H9,0.0
p127,2,H1,0.02492
p127,2,H10,0.17506
p127,2,H11,0.1448
p127,2,H12,0.0
p127,2,H13,0.01027
p127,2,H14,0.41203
p127,2,H15,0.37243
p127,2,H16,0.01856
p127,2,H17,0.4757
p127,2,H2,0.48428
p127,2,H3,0.4757
p127,2,H4,0.05592
p127,2,H5,0.00117
p127,2,H6,0.30185
p127,2,H7,0.25512
p127,2,H8,0.00143
p127,2,H9,0.0
p127,3,H1,0.02585
p127,3,H10,0.23981
p127,3,H11,0.1734
p127,3,H12,0.0
p127,3,H13,0.01156
p127,3,H14,0.43792
p127,3,H15,0.39893
p127,3,H16,0.01356
p127,3,H17,0.44278
p127,3,H2,0.49482
p127,3,H3,0.44278
p127,3,H4,0.03705
p127,3,H5,0.00204
p127,3,H6,0.33111
p127,3,H7,0.26078
p127,3,H8,0.00064
p127,3,H9,0.0
p128,3,H1,0.02882
p128,3,H10,0.25243
p128,3,H11,0.17869
p128,3,H12,0.0
p128,3,H13,0.01218
p128,3,H14,0.47123
p128,3,H15,0.44391
p128,3,H16,0.01273
p128,3,H17,0.50032
p128,3,H2,0.51887
p128,3,H3,0.50032
p128,3,H4,0.03269
p128,3,H5,0.00289
p128,3,H6,0.37764
p128,3,H7,0.2977
p128,3,H8,0.00011
p128,3,H9,0.0
p129,2,H1,0.03634
p129,2,H10,0.1923
p129,2,H11,0.13752
p129,2,H12,0.0
p129,2,H13,0.01392
p129,2,H14,0.40451
p129,2,H15,0.3475
p129,2,H16,0.01203
p129,2,H17,0.43889
p129,2,H2,0.50047
p129,2,H3,0.43889
p129,2,H4,0.04441
p129,2,H5,0.0038
p129,2,H6,0.3223
p129,2,H7,0.2405
p129,2,H8,0.00035
p129,2,H9,0.0
p13,6,H1,0.04788
p13,6,H10,0.37175
p13,6,H11,0.2487
p13,6,H12,0.0
p13,6,H13,0.02864
p13,6,H14,0.63884
p13,6,H15,0.54233
p13,6,H16,0.00874
p13,6,H17,0.56264
p13,6,H2,0.64629
p13,6,H3,0.56264
p13,6,H4,0.02866
p13,6,H5,0.0092
p13,6,H6,0.5421
p13,6,H7,0.38312
p13,6,H8,0.0
p13,6,H9,0.0
p130,2,H1,0.03432
p130,2,H10,0.23281
p130,2,H11,0.16089
p130,2,H12,0.0
p130,2,H13,0.01683
p130,2,H14,0.43271
p130,2,H15,0.35004
p130,2,H16,0.0105
p130,2,H17,0.44458
p130,2,H2,0.49779
p130,2,H3,0.44458
p130,2,H4,0.03346
p130,2,H5,0.00408
p130,2,H6,0.34832
p130,2,H7,0.27259
p130,2,H8,1e-05
p130,2,H9,0.0
p130,3,H1,0.03716
p130,3,H10,0.23795
p130,3,H11,0.16362
p130,3,H12,0.0
p130,3,H13,0.01751
p130,3,H14,0.45669
p130,3,H15,0.39411
p130,3,H16,0.01002
p130,3,H17,0.45449
p130,3,H2,0.51191
p130,3,H3,0.45449
p130,3,H4,0.03067
p130,3,H5,0.00502
p130,3,H6,0.36345
p130,3,H7,0.28568
p130,3,H8,0.0
p130,3,H9,0.0
p131,2,H1,0.03438
p131,2,H10,0.23652
p131,2,H11,0.16316
p131,2,H12,0.0
p131,2,H13,0.01463
p131,2,H14,0.42126
p131,2,H15,0.37161
p131,2,H16,0.01093
p131,2,H17,0.4338
p131,2,H2,0.5006
p131,2,H3,0.4338
p131,2,H4,0.03721
p131,2,H5,0.00372
p131,2,H6,0.33026
p131,2,H7,0.26783
p131,2,H8,0.00014
p131,2,H9,0.0
p131,3,H1,0.03667
p131,3,H10,0.2515
p131,3,H11,0.17208
p131,3,H12,0.0
p131,3,H13,0.01478
p131,3,H14,0.42514
p131,3,H15,0.37372
p131,3,H16,0.0096
p131,3,H17,0.44556
p131,3,H2,0.50198
p131,3,H3,0.44556
p131,3,H4,0.0286
p131,3,H5,0.00476
p131,3,H6,0.3564
p131,3,H7,0.27745
p131,3,H8,0.0
p131,3,H9,0.0
p132,2,H1,0.02732
p132,2,H10,0.23024
p132,2,H11,0.16137
p132,2,H12,0.0
p132,2,H13,0.01276
p132,2,H14,0.4332
p132,2,H15,0.38659
p132,2,H16,0.01316
p132,2,H17,0.45386
p132,2,H2,0.48904
p132,2,H3,0.45386
p132,2,H4,0.03955
p132,2,H5,0.00261
p132,2,H6,0.33305
p132,2,H7,0.26904
p132,2,H8,0.00054
p132,2,H9,0.0
p132,3,H1,0.03273
p132,3,H10,0.25752
p132,3,H11,0.18151
p132,3,H12,0.0
p132,3,H13,0.01317
p132,3,H14,0.43778
p132,3,H15,0.3964
p132,3,H16,0.01234
p132,3,H17,0.44833
p132,3,H2,0.50527
p132,3,H3,0.44833
p132,3,H4,0.03103
p132,3,H5,0.00303
p132,3,H6,0.35836
p132,3,H7,0.28457
p132,3,H8,9e-05
p132,3,H9,0.0
p133,3,H1,0.0345
p133,3,H10,0.26043
p133,3,H11,0.18091
p133,3,H12,0.0
p133,3,H13,0.01491
p133,3,H14,0.43629
p133,3,H15,0.38198
p133,3,H16,0.01071
p133,3,H17,0.44506
p133,3,H2,0.50059
p133,3,H3,0.44506
p133,3,H4,0.02882
p133,3,H5,0.00447
p133,3,H6,0.35846
p133,3,H7,0.28407
p133,3,H8,0.0
p133,3,H9,0.0
p134,2,H1,0.0417
p134,2,H10,0.22702
p134,2,H11,0.14911
p134,2,H12,0.0
p134,2,H13,0.01848
p134,2,H14,0.42595
p134,2,H15,0.35953
p134,2,H16,0.00898
p134,2,H17,0.44519
p134,2,H2,0.47776
p134,2,H3,0.44519
p134,2,H4,0.03055
p134,2,H5,0.0064
p134,2,H6,0.33519
p134,2,H7,0.25684
p134,2,H8,0.0
p134,2,H9,0.0
p14,2,H1,0.04376
p14,2,H10,0.11338
p14,2,H11,0.06525
p14,2,H12,0.0
p14,2,H13,0.02079
p14,2,H14,0.35648
p14,2,H15,0.30265
p14,2,H16,0.01517
p14,2,H17,0.50607
p14,2,H2,0.50655
p14,2,H3,0.50607
p14,2,H4,0.05439
p14,2,H5,0.00555
p14,2,H6,0.38525
p14,2,H7,0.30205
