(hydED.summ.p1)   0.9505322,
(hydED.summ.p2)   0.9737046,
(hydED.summ.p3)   1.009411,
(hydED.summ.p4)   0.8459896,
(hydED.summ.p5)   1.002497,
(hydED.summ.p6)   1,
(hydED.summ.p7)   1.168421,
(hydED.summ.p8)   1,
(hydED.summ.p9)   1.0174381,
(hydED.summ.p10)   1,
(hydED.summ.p11)   1,
(hydED.summ.p12)   1,
(hydED.summ.p13)   1,
(hydED.summ.p14)   0.9915135,
(hydED.summ.p15)   1.164834,
(hydED.summ.p16)   1.005758,
(hydED.summ.p17)   1.158301,
(hydED.summ.p18)   1,
(hydED.summ.p19)   1,
(hydED.summ.p20)   1,
(hydED.summ.p21)   1,
(hydED.summ.p22)   1,
(hydED.summ.p23)   1,
(hydED.summ.p24)   1,
(hydED.summ.p25)   1,
(hydED.summ.p26)   1,
(hydED.summ.p27)   1,
(hydED.summ.p28)   0.9737143,
(hydED.summ.p29)   1,
(hydED.summ.p30)   1,
(hydED.summ.p31)   1,
(hydED.summ.p32)   1,
(hydED.summ.p33)   1,
(hydED.summ.p34)   1,
(hydED.summ.p35)   1,
(hydED.summ.p36)   1,
(hydED.summ.p37)   1,
(hydED.summ.p38)   1,
(hydED.summ.p39)   1,
(hydED.summ.p40)   1,
(hydED.summ.p41)   1,
(hydED.summ.p42)   1,
(hydED.summ.p43)   1,
(hydED.summ.p44)   1,
(hydED.summ.p45)   1,
(hydED.summ.p46)   1,
(hydED.summ.p47)   1,
(hydED.summ.p48)   1,
(hydED.summ.p49)   1,
(hydED.summ.p50)   1,
(hydED.summ.p51)   1,
(hydED.summ.p52)   1,
(hydED.summ.p53)   1,
(hydED.summ.p54)   1,
(hydED.summ.p55)   1,
(hydED.summ.p56)   1,
(hydED.summ.p57)   1,
(hydED.summ.p58)   1,
(hydED.summ.p59)   1,
(hydED.summ.p60)   1,
(hydED.summ.p61)   1,
(hydED.summ.p62)   1,
(hydED.summ.p63)   1,
(hydED.summ.p64)   1,
(hydED.summ.p65)   1,
(hydED.summ.p66)   1,
(hydED.summ.p67)   1,
(hydED.summ.p68)   1,
(hydED.summ.p69)   1,
(hydED.summ.p70)   1,
(hydED.summ.p71)   1,
(hydED.summ.p72)   1,
(hydED.summ.p73)   1,
(hydED.summ.p74)   1,
(hydED.summ.p75)   1,
(hydED.summ.p76)   1,
(hydED.summ.p77)   1,
(hydED.summ.p78)   1,
(hydED.summ.p79)   1,
(hydED.summ.p80)   1,
(hydED.summ.p81)   1,
(hydED.summ.p82)   1,
(hydED.summ.p83)   1,
(hydED.summ.p84)   1,
