,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p132,1.362208484,36.6,115.181,309.188,515.555,561.897,600.977,637.156,679.158,728.6,787.932,839.153,880.58,918.233,963.21,1013.537,1056.889,1093.077,1121.068,1144.64,1166.887
p133,0,0,0.082,10.291,94.754,113.498,137.075,152.548,164.156,176.531,192.254,198.773,202.438,206.659,221.165,236.394,247.306,254.184,257.449,260.4,263.343
p134,1.440997601,5.640375641,25.23,40.666,55.786,59.878,64.257,69.345,75.984,85.055,96.992,110.699,126.172,143.28,162.544,183.51,205.209,226.967,246.461,266.497,284.526
p14,0,0,0.147,0.69,3.131,5.095,7.261,9.57,13.383,18.541,23.182,28.116,32.075,35.677,38.913,41.95,43.52,46.584,50.297,52.527,56.254
p15,0,0,0.468,4.34,21.994,32.066,38.898,45.397,55.513,68.976,79.68,92.395,101.685,110.414,117.871,128.013,132.874,140.211,148.228,152.192,158.629
p16,0,0,0.179,1.077,4.979,7.99,11.259,14.692,19.453,25.571,30.693,37.066,42.214,47.638,52.671,58.463,61.709,65.519,69.376,71.516,74.739
p17,0,0,0.327,1.698,3.504,4.115,4.654,5.18,6.126,7.859,10.411,13.846,17.774,21.995,26.293,30.657,34.267,37.712,41.116,43.937,46.997
p18,0,0,0.291,1.634,3.503,4.094,4.701,5.455,6.632,8.413,10.565,13.223,15.873,18.399,20.648,22.867,24.507,26.508,28.585,30.4,32.588
p19,0,0,0.011,0.067,0.146,0.178,0.211,0.258,0.326,0.42,0.531,0.665,0.796,0.912,1.005,1.076,1.118,1.188,1.306,1.393,1.461
p2,4.25E-05,3.598774958,9.765,22.486,35.485,38.902,40.301,41.268,46.183,59.681,92.904,124.407,147.651,161.046,170.195,180.08,181.841,183.839,203.725,205.72,213.829
p20,0,0,0.175,1.003,2.235,2.737,3.432,4.341,5.765,7.906,10.429,13.568,16.604,19.276,21.277,23.087,24.178,25.239,26.3,27.119,28.682
p21,0,0,0.083,0.233,0.822,1.041,1.265,1.522,1.878,2.338,2.812,3.561,4.383,5.368,6.535,8.012,9.713,11.807,14.38,17.093,20.209
p22,0,0,0.002,0.004,0.026,0.052,0.1,0.163,0.259,0.375,0.48,0.594,0.728,0.907,1.114,1.428,1.748,2.311,2.936,3.55,4.143
p23,0,0,0.027,0.084,0.287,0.435,0.666,0.974,1.374,1.843,2.291,2.904,3.581,4.324,5.076,6.054,6.977,8.499,10.404,12.509,14.639
p24,0,0,0.242,0.765,2.065,2.777,3.889,5.143,6.775,8.682,10.371,12.398,14.391,16.544,18.78,21.712,24.802,29.164,34.015,38.967,44.005
p25,0,0,16.557,156.369,294.851,372.366,388.528,391.344,393.098,396.885,399.966,409.822,420.895,432.773,444.401,457.793,467.241,482.185,499.07,509.041,521.424
p26,0,0,1.035,9.143,18.111,23.287,24.38,24.476,24.538,24.676,24.852,25.247,25.666,26.185,26.791,27.577,28.092,28.859,29.713,30.316,31.082
p27,0.432030983,12.67567255,19.749,32.22,47.13,49.98,50.903,51.392,52.471,54.35,56.942,60.275,63.343,66.533,69.769,73.646,77.097,80.631,84.833,88.472,91.336
p28,7.941410686,257.0910799,487.615,775.662,1137.179,1281.895,1379.172,1454.024,1561.23,1701.514,1836.411,1963.571,2065.512,2161.565,2236.851,2305.335,2367.561,2435.302,2498.538,2551.332,2589.685
p29,0.033362992,3.953283745,4.791,7.67,10.894,11.713,12.254,12.569,13.052,13.698,14.298,14.99,15.675,16.485,17.107,17.876,18.507,18.876,19.27,19.612,20.049
p3,0.075701514,1.7785297,6.075,14.765,30.242,37.688,40.643,42.494,47.552,55.339,73.123,88.222,100.255,107.064,110.727,113.542,114.517,114.81,128.843,131.058,141.269
p30,2.435539638,48.87996376,93.528,152.642,226.917,255.095,273.044,282.791,299.873,323.409,347.391,375.875,402.712,427.866,454.173,480.922,502.814,517.324,532.808,545.271,553.99
p31,0.65127812,21.37159267,43.72,71.482,111.161,143.294,179.122,212.158,253.259,300.718,346.953,395.855,435.51,472.184,504.629,534.672,557.691,585.858,616.516,642.155,662.469
p32,0,0,5.274,9.985,15.006,16.438,17.672,18.738,20.29,22.367,24.864,27.256,29.455,31.689,33.963,37.001,39.602,42.905,46.256,49.251,51.92
p33,2.526042441,132.7315941,202.804,276.889,394.805,419.615,443.888,466.284,496.14,535.986,585.79,635.255,685.637,734.316,777.292,822.111,861.783,906.296,956.267,993.717,1022.824
p34,0.857821277,34.1684059,89.516,119.17,174.141,188.749,202.045,213.664,228.629,247.754,270.116,291.836,313.573,334.854,351.715,370.012,386.355,408.863,434.232,453.795,468.273
p35,0,0,0.09,0.529,1.187,1.4,1.679,2.04,2.586,3.355,4.441,5.58,6.742,7.799,8.507,9.607,10.5,11.356,11.789,12.545,13.463
p36,0,0,7.931,11.316,14.109,14.243,14.411,14.651,15.059,15.687,16.723,18.109,20.229,23.436,27.508,33.937,41.407,50.341,58.037,66.771,75.798
p37,0,0,17.299,29.351,41.676,42.305,42.804,43.326,44.408,46,48.107,50.503,53.299,56.749,60.522,65.854,71.716,79.207,86.77,95.446,105.418
p38,0,0,19.956,30.681,40.78,42.418,44.015,45.504,47.702,50.602,54.886,59.276,64.579,71.369,79.821,91.111,103.44,119.116,134.261,149.774,165.843
p39,0,0,4.488,6.952,9.074,9.425,9.797,10.128,10.656,11.322,12.231,13.068,14.013,15.024,16.291,17.882,18.858,21.403,23.213,25.537,28.612
p4,0.119576402,0.38937141,1.494,2.939,4.678,5.391,5.437,5.462,5.529,5.797,7.009,8.965,11.229,13.403,14.913,16.237,16.361,16.434,18.885,20.434,22.935
p40,0,0,9.927,16.512,23.147,24.523,26.05,27.503,29.839,32.901,36.933,40.867,45.525,50.963,57.022,65.092,71.98,84.292,95.754,109.697,126.784
p41,0,0,10.815,17.202,23.565,28.409,30.747,32.431,37.128,43.494,52.077,58.36,66.247,74.783,83.752,96.808,107.849,126.303,141.998,162.399,189.581
p42,0,0,0.458,2.371,17.763,18.154,18.818,19.827,21.499,23.905,27.362,31.299,35.546,39.974,43.943,48.725,52.935,57.898,61.694,65.222,69.649
p43,0,0,15.966,81.435,590.531,600.026,616.895,643.865,686.369,746.267,830.172,915.219,993.888,1063.608,1114.122,1174.425,1220.345,1269.098,1303.244,1335.605,1391.915
p44,0,0,0.593,3.161,23.269,23.715,24.399,25.332,26.722,28.646,31.287,33.828,36.155,38.366,40.22,42.655,44.644,47.142,49.114,51.231,53.877
p45,0,0,8.4,17.475,34.932,35.407,35.662,35.885,36.365,37.059,38.073,39.083,40.203,41.456,42.661,44.321,45.852,48.244,50.412,53.303,58.623
p46,0.037516039,2.141675603,3.135,4.882,9.981,11.147,13.11,16.495,22.631,32.476,47.481,64.56,81.555,97.329,109.591,122.526,132.184,140.89,147.248,152.967,161.744
p47,0.078073811,5.728407335,18.48,25.769,36.505,41.931,47.366,51.907,57.358,63.664,71.624,77.646,83.065,88.68,94.248,101.303,105.822,113.407,119.11,127.772,134.599
p48,0.015890803,2.982025329,13.442,34.379,66.678,78.756,94.392,112.252,135.294,162.536,196.932,226.259,252.922,275.837,298.372,323.99,341.51,369.467,392.077,427.148,455.018
p49,0,0,0.015,0.039,0.093,0.207,0.405,0.676,1.129,1.765,2.655,3.571,4.594,5.613,6.575,7.565,8.136,8.995,9.549,10.397,10.882
p5,5.718094633,41.9169796,53.236,88.974,127.479,139.177,148.72,159.503,175.691,198.62,225.769,258.791,294.467,330.544,366.596,404.086,436.566,468.274,498.656,523.746,549.487
p50,0,0,0.542,1.25,5.028,14.314,27.594,48.782,86.225,142.13,226.813,324.207,444.315,577.496,710.079,851.82,938.641,1066.166,1181.243,1292.146,1403.355
p51,0,0,0.038,0.064,0.343,1.038,2.563,5.582,11.316,19.808,32.672,49.222,70.997,98.395,131.435,170.557,205.008,248.533,289.112,326.3,361.601
p52,0,0,2.089,3.12,3.97,4.578,4.996,5.298,5.781,6.432,7.561,8.582,9.882,11.456,13.171,15.551,17.419,20.632,23.303,27.171,29.973
p53,0,0,23.142,37.547,51.815,62.743,71.758,81.05,96.037,115.475,142.385,170.81,206.986,248.134,294.394,353.334,404.356,479.674,554.366,630.194,712.211
p54,0.094914678,2.754555382,25.364,34.398,44.368,46.395,48.273,50.556,54.808,61.689,72.352,85.579,102.147,122.407,145.77,173.163,202.219,236.285,271.011,306.099,340.779
p55,0.007026694,1.701282147,14.005,19.203,24.838,26.488,27.358,28.178,30.212,33.733,39.248,45.854,54.551,65.222,78.082,93.679,110.151,130.341,150.727,172.625,195.067
p56,0,0,0.478,0.874,3.07,7.094,15.966,32.108,59.702,93.91,133.736,162.526,192.441,223.03,247.632,273.554,281.191,313.478,341.92,368.2,396.763
p57,0.681239627,1.237219526,2.282,5.965,10.337,11.39,12.808,14.765,18.391,24.578,34.882,48.414,65.32,84.581,103.727,122.558,138.724,157.261,173.554,191.106,210.488
p58,2.973437518,3.310040121,30.663,75.767,95.695,169.482,197.745,217.604,291.743,408.168,564.745,667.251,741.801,818.179,886.61,968.702,1037.616,1137.78,1197.744,1284.289,1405.413
p59,0.225905501,1.216504631,2.671,10.01,22.146,31.455,43.982,58.653,78.553,102.688,125.177,146.479,163.811,181.529,196.695,212.159,226.319,244.204,262.243,275.131,284.172
p6,0.246640299,9.779499557,11.787,19.152,26.738,28.746,30.524,32.468,35.437,39.963,45.538,52.607,60.424,68.861,77.506,86.928,95.397,103.789,111.489,117.375,122.56
p60,0.01193542,0.447235192,1.741,4.107,7.371,7.786,8.206,8.646,9.206,9.913,10.848,11.831,12.815,14.214,15.738,17.895,20.029,23.151,26.604,30.809,35.393
p61,0.007968921,0.746904448,1.41,3.714,7.01,7.545,8.061,8.66,9.475,10.591,12.063,13.67,15.335,17.326,19.451,22.613,25.606,29.776,34.597,40.578,47.475
p62,0.064115463,0.41323642,0.969,2.896,5.854,7.049,8.389,9.655,11.081,12.682,14.688,16.52,17.985,20.352,22.858,26.695,30.027,34.671,38.989,43.942,49.467
p63,0.201813968,12.24810532,22.774,59.123,98.129,102.666,107.454,112.856,120.312,130.307,143.905,160.348,178.803,202.918,229.54,268.511,308.807,367.851,438.378,524.338,629.574
p64,0.017288812,5.864901897,12.062,38.808,84.482,106.187,131.807,159.422,200.007,254.195,325.152,394.929,455.408,519.614,576.598,655.732,704.766,784.394,855.098,927.059,1004.353
p65,0.074564522,6.345614295,12.51,40.977,96.986,128.227,158.739,191.115,238.32,304.568,390.939,473.995,550.751,631.194,705.952,816.281,894.073,991.451,1079.565,1181.325,1298.412
p66,0.00687512,2.876324151,4.947,13.508,28.059,37.466,51.249,70.714,103.628,149.787,208.894,264.145,313.75,360.023,399.656,439.923,473.93,512.123,534.802,563.325,601.741
p67,0.049593126,5.42192879,10.716,28.848,49.953,54.03,57.758,61.849,66.794,74.526,85.636,98.932,114.696,139.611,169.379,207.38,248.548,303.79,367.226,440.987,528.358
p68,0,0,0.802,4.243,30.757,31.419,32.517,34.194,36.959,40.996,46.702,52.455,58.176,63.431,67.839,73.074,77.071,81.504,84.525,87.461,91.698
p69,0,0,4.153,7.644,15.599,16.082,16.412,16.699,17.278,18.141,19.369,20.566,21.836,23.238,24.68,26.443,28.042,30.097,31.906,33.741,37.261
p7,0.042888671,1.603520842,3.626,5.964,7.994,8.4,8.669,8.939,9.317,9.859,10.461,11.244,12.074,12.927,13.761,14.673,15.428,16.208,16.998,17.644,18.345
p70,0,0,8.248,15.772,31.66,32.506,33.134,33.667,34.633,36.073,38.097,40.119,42.434,44.98,47.594,50.829,53.819,58.088,61.939,66.112,74.449
p71,0.048889458,0.2611806,3.277,4.393,5.805,6.537,6.984,7.338,7.983,8.897,10.226,11.783,13.877,16.425,19.172,22.429,25.646,29.724,33.746,37.741,42.973
p72,0.051234245,4.395968779,39.281,53.266,70.665,80.102,87.588,94.877,106.685,124.315,149.795,180.25,218.557,264.897,318.569,379.479,442.807,516.906,589.453,660.588,746.038
p73,0,0.247787902,2.181,2.954,3.757,4.103,4.352,4.58,5.043,5.735,6.758,8.064,9.776,11.87,14.357,17.348,20.646,24.628,28.516,32.504,36.72
p74,0,0,0.104,0.209,0.366,0.444,0.564,0.752,1.092,1.691,2.679,3.938,5.454,6.956,8.256,9.576,10.742,12.044,13.289,14.446,16.743
p75,0.049455912,1.133727956,2.385,3.66,7.35,7.928,8.51,9.29,10.989,14.347,19.866,27.009,35.845,45.628,55.196,65.228,73.33,80.02,85.741,90.176,98.562
p76,0.004075108,2.41498537,4.324,6.449,13.228,13.816,14.622,15.928,18.582,23.088,29.976,38.134,47.019,55.41,62.28,69.659,75.546,81.219,85.831,89.158,96.666
p77,0,0.829536661,1.38,2.077,4.356,4.743,5.312,6.275,8.098,11.107,15.612,20.843,26.247,31.045,34.989,38.657,41.426,44.317,46.639,48.773,51.973
p78,0.044142199,1.68559734,2.57,3.937,8.182,8.885,10.038,11.929,15.252,20.555,28.908,38.09,47.396,55.668,62.425,69.645,75.114,80.622,84.309,87.178,91.786
p79,0.101972038,2.372986019,4.917,7.422,13.36,13.555,13.863,14.378,15.277,16.728,18.801,21.137,23.54,25.555,27.183,28.997,30.38,31.828,33.118,34.286,36.613
p8,0.819524,8.793521013,34.806,58.895,87.359,90.74,91.072,91.217,91.797,93.138,94.583,95.982,97.283,98.677,99.908,100.975,101.653,102.001,102.108,102.18,102.414
p80,0.355709642,8.406996517,11.311,20.933,48.918,57.465,81.802,124.603,191.177,273.551,385.23,478.873,563.013,623.502,665.577,716.185,743.932,785.187,818.908,841.809,919.742
p81,0.090199905,0.960017493,3.409,6.003,12.378,12.533,12.811,13.364,14.972,18.714,27.748,44.216,66.548,86.996,101.054,111.682,118.002,126.812,134.43,140.322,150.409
p82,0,0.338281606,0.819,1.448,2.975,3.006,3.078,3.218,3.591,4.467,6.87,11.884,19.177,25.411,29.448,32.289,33.76,35.233,36.171,36.881,39.422
p83,0.035923054,0.394704384,1.799,3.132,6.458,6.482,6.491,6.532,6.849,8.07,11.858,19.444,29.835,38.81,44.831,49.275,51.683,54.299,56.089,57.524,60.26
p84,0,0.93922519,7.773,10.53,13.881,15.386,16.435,17.535,19.509,22.363,26.638,32.033,38.929,47.274,56.888,67.99,79.744,93.721,106.819,120.207,134.572
p85,0,0,1.283,2.563,8.738,19.915,49.593,109.804,199.041,290.229,378.966,433.665,483.737,536.704,586.521,639.453,682.707,755.527,799.661,871.246,953.103
p86,0,0,0,0,1.147,5.452,8.907,11.782,17.805,27.188,38.301,44.425,48.885,54.039,59.735,66.133,71.364,80.966,86.238,95.257,105.78
p87,0,0,0.427,0.842,2.791,5.166,9.079,16.53,33.152,67.221,131.062,223.072,332.571,446.81,554.321,656.722,740.461,817.642,875.566,931.9,989.385
p88,0,0,0.12,0.226,0.783,1.516,2.759,5.192,10.827,22.439,44.047,74.81,109.836,145.171,178.438,209.512,235.035,257.839,275.824,293.43,309.421
p89,0,0,0.851,1.676,8.208,14.768,22.717,37.16,71.747,144.346,314.146,544.565,782.551,955.151,1066.541,1150.567,1220.909,1295.202,1362.675,1435.501,1510.295
p9,430.9401092,716.7919976,1372.034,2714.091,4085.735,4868.787,5013.625,5118.189,5278.827,5538.062,5817.815,6060.355,6243.147,6399.877,6539.777,6660.897,6763.593,6839.031,6882.804,6923.209,6969.887
p90,0,0,1.051,2.063,12.013,19.99,30.281,47.529,83.778,154.339,315.149,553.235,803.684,990.578,1112.336,1205.474,1284.649,1363.695,1446.603,1534.918,1628.763
p91,0.434143915,2.552060478,4.431,8.217,18.401,28.975,46.083,70.188,104.362,146.399,195.569,236.716,268.853,297.466,323.856,353.254,378.358,401.76,425.635,449.915,476.391
p92,0.114763759,35.8,56.494,74.347,83.594,92.194,99.139,105.865,116.06,129.685,149.048,172.918,203.97,244.867,297.942,365.188,452.956,571.246,718.425,908.341,1129.147
p93,0,0,0.204,1.043,4.495,6.009,8.002,10.786,15.173,21.649,31.279,44.335,61.494,82.934,108.102,136.255,165.809,196.696,225.882,253.889,280.519
p94,0.872693419,21.5,29.56,36.65,46.88,63.652,78.524,93.183,115.727,146.029,188.391,240.547,303.743,380.051,472.588,582.917,718.43,881.198,1078.742,1317.789,1602.542
p95,0,0,0.451,14.892,62.266,86.031,108.657,126.237,150.898,183.737,228.177,273.081,318.668,363.287,407.233,449.835,494.412,535.33,575.878,618.943,662.511
p96,0,0,1.025,35.154,149.672,212.771,274.96,326.717,395.348,477.75,584.118,677.496,760.76,840.058,918.098,995.823,1080.234,1179.548,1264.469,1355.544,1439.677
p97,1.601205543,22.69234846,57.757,75.847,94.946,136.906,156.244,169.769,197.057,242.281,320.871,417.393,534.906,671.686,822.677,968.971,1138.181,1312.595,1451.009,1609.859,1764.989
p98,1.314698949,24.50765154,55.678,73.073,94.503,137.581,156.677,171.441,199.246,249.195,334.187,436.432,554.308,691.676,843.089,986.043,1155.719,1333.823,1486.199,1645.877,1788.909
p99,0,0,7.906,24.386,59.844,108.005,172.314,258.137,390.071,559.093,770.05,959.652,1122.214,1270.471,1424.32,1545.559,1698.59,1867.795,2016.244,2170.419,2334.921
