wst,r,szn,t,Value
fsu,p8,Summer,2016,0.07636215234922178
fsu,p8,Summer,2018,0.07639381498188702
fsu,p8,Summer,2020,0.07310789422022014
fsu,p8,Summer,2022,0.06911490449042337
fsu,p8,Summer,2024,0.0681916719352605
fsu,p8,Summer,2026,0.06616345494434256
fsu,p8,Summer,2028,0.06474787416347527
fsu,p8,Summer,2030,0.06437367123587033
fsu,p8,Summer,2032,0.06290743715839164
fsu,p8,Summer,2034,0.06332462598204834
fsu,p8,Summer,2036,0.06224140559979965
fsu,p8,Summer,2038,0.06267989562606273
fsu,p8,Summer,2040,0.06423980754430646
fsu,p8,Summer,2042,0.06652916076846659
fsu,p8,Summer,2044,0.06779734965440924
fsu,p8,Summer,2046,0.0678289084551136
fsu,p8,Summer,2048,0.06758261147682144
fsu,p8,Summer,2050,0.06959646440511758
fsu,p9,Summer,2010,0.0935456604504944
fsu,p9,Summer,2012,0.08973635515779334
fsu,p9,Summer,2014,0.08950879536930766
fsu,p9,Summer,2016,0.08958394180662513
fsu,p9,Summer,2018,0.08934870627322579
fsu,p9,Summer,2020,0.08557917339916361
fsu,p9,Summer,2022,0.07955411534356631
fsu,p9,Summer,2024,0.07884400782710663
fsu,p9,Summer,2026,0.07663575672591312
fsu,p9,Summer,2028,0.07693496848876137
fsu,p9,Summer,2030,0.07777892293363947
fsu,p9,Summer,2032,0.07741411599552156
fsu,p9,Summer,2034,0.07772940542555891
fsu,p9,Summer,2036,0.07639279734119507
fsu,p9,Summer,2038,0.07722927501079245
fsu,p9,Summer,2040,0.07965900242102547
fsu,p9,Summer,2042,0.08128110411211653
fsu,p9,Summer,2044,0.0813837471840772
fsu,p9,Summer,2046,0.0811926471797375
fsu,p9,Summer,2048,0.07897606109407347
fsu,p9,Summer,2050,0.07882323513453651
fsu,p10,Summer,2010,0.10075257018717314
fsu,p10,Summer,2012,0.09791164087354852
fsu,p10,Summer,2014,0.09543028700736624
fsu,p10,Summer,2016,0.09679304987654902
fsu,p10,Summer,2018,0.09646253530378107
fsu,p10,Summer,2020,0.09084041998324212
fsu,p10,Summer,2022,0.08736534946659602
fsu,p10,Summer,2024,0.08256366099008994
fsu,p10,Summer,2026,0.07837290957563445
fsu,p10,Summer,2028,0.07835175468381399
fsu,p10,Summer,2030,0.07871088769658817
fsu,p10,Summer,2032,0.08180320383147284
fsu,p10,Summer,2034,0.08314240403815508
fsu,p10,Summer,2036,0.07545669585485533
fsu,p10,Summer,2038,0.07525187388454582
fsu,p10,Summer,2040,0.08578701077991761
fsu,p10,Summer,2042,0.08579393952838303
fsu,p10,Summer,2044,0.08756089703193161
fsu,p10,Summer,2046,0.0915458275155162
fsu,p10,Summer,2048,0.08941050989316658
fsu,p10,Summer,2050,0.08705961997035262
fsu,p11,Summer,2010,0.07756223047309357
fsu,p11,Summer,2012,0.07648364267706304
fsu,p11,Summer,2014,0.07584448311040863
fsu,p11,Summer,2016,0.08156207435360259
fsu,p11,Summer,2018,0.0816364661779422
fsu,p11,Summer,2020,0.07898002189710568
fsu,p11,Summer,2022,0.07664158790879627
fsu,p11,Summer,2024,0.07132777844955271
fsu,p11,Summer,2026,0.06997819520499213
fsu,p11,Summer,2028,0.06741721561387719
fsu,p11,Summer,2030,0.06828205077771468
fsu,p11,Summer,2032,0.07154886622420123
fsu,p11,Summer,2034,0.07226518699181135
fsu,p11,Summer,2036,0.06175202053087012
fsu,p11,Summer,2038,0.06092729449256613
fsu,p11,Summer,2040,0.07221989190568283
fsu,p11,Summer,2042,0.07241035690394229
fsu,p11,Summer,2044,0.07460121001440817
fsu,p11,Summer,2046,0.07676014771638254
fsu,p11,Summer,2048,0.08061164476467846
fsu,p11,Summer,2050,0.08118632538418008
fsu,p12,Summer,2010,0.12355421769117182
fsu,p12,Summer,2012,0.12009631771941096
fsu,p12,Summer,2014,0.11817390750105125
fsu,p12,Summer,2016,0.11362264785249156
fsu,p12,Summer,2018,0.11258084048752222
fsu,p12,Summer,2020,0.1086368242289788
fsu,p12,Summer,2022,0.09718542769921792
fsu,p12,Summer,2024,0.09488653412669544
fsu,p12,Summer,2026,0.08921103962742907
fsu,p12,Summer,2028,0.09050170632739757
fsu,p12,Summer,2030,0.08932721323153774
fsu,p12,Summer,2032,0.08790176093466387
fsu,p12,Summer,2034,0.08807563746098672
fsu,p12,Summer,2036,0.08695554062502639
fsu,p12,Summer,2038,0.08714124552555459
fsu,p12,Summer,2040,0.08848747789150338
fsu,p12,Summer,2042,0.0889863368399939
fsu,p12,Summer,2044,0.08911871792800842
fsu,p12,Summer,2046,0.09135192810977803
fsu,p12,Summer,2048,0.08793519299420492
fsu,p12,Summer,2050,0.08622391428309174
fsu,p13,Summer,2010,0.3013942225837862
fsu,p13,Summer,2012,0.25822240445368605
fsu,p13,Summer,2014,0.2260536474177722
fsu,p13,Summer,2016,0.20726218865426227
fsu,p13,Summer,2018,0.20718633943390846
fsu,p13,Summer,2020,0.20639433964971785
fsu,p13,Summer,2022,0.16730397701885238
fsu,p13,Summer,2024,0.16122705989189515
fsu,p13,Summer,2026,0.15224133627827974
fsu,p13,Summer,2028,0.1183747518847384
fsu,p13,Summer,2030,0.13484685931977985
fsu,p13,Summer,2032,0.14499289487400638
fsu,p13,Summer,2034,0.1451668651262329
fsu,p13,Summer,2036,0.13477042596885258
fsu,p13,Summer,2038,0.13464813446691895
fsu,p13,Summer,2040,0.1332397032541403
fsu,p13,Summer,2042,0.1333043416876614
fsu,p13,Summer,2044,0.13214833423569305
fsu,p13,Summer,2046,0.1307945435078436
fsu,p13,Summer,2048,0.15878677427752788
fsu,p13,Summer,2050,0.13559047857841336
fsu,p14,Summer,2010,0.1728193646071127
fsu,p14,Summer,2012,0.16630701659073654
fsu,p14,Summer,2014,0.15793859613405406
fsu,p14,Summer,2016,0.15597037534872316
fsu,p14,Summer,2018,0.1547047296178233
fsu,p14,Summer,2020,0.1423258129729298
fsu,p14,Summer,2022,0.13618735453297826
fsu,p14,Summer,2024,0.1337106059609013
fsu,p14,Summer,2026,0.12942160217125326
fsu,p14,Summer,2028,0.12980524319789935
fsu,p14,Summer,2030,0.13349572494569087
fsu,p14,Summer,2032,0.13203522525148992
fsu,p14,Summer,2034,0.1305438807052779
fsu,p14,Summer,2036,0.1282163792764577
fsu,p14,Summer,2038,0.12923937760408347
fsu,p14,Summer,2040,0.1329034928101565
fsu,p14,Summer,2042,0.13481193749953865
fsu,p14,Summer,2044,0.1325326455249087
fsu,p14,Summer,2046,0.13349115809177006
fsu,p14,Summer,2048,0.12986046902518572
fsu,p14,Summer,2050,0.125475648524812
fsu,p15,Summer,2010,0.1774426055095966
fsu,p15,Summer,2012,0.1676745367094717
fsu,p15,Summer,2014,0.15791177578770235
fsu,p15,Summer,2016,0.15161076913931215
fsu,p15,Summer,2018,0.1514129659483084
fsu,p15,Summer,2020,0.14291539312196833
fsu,p15,Summer,2022,0.13179700378767142
fsu,p15,Summer,2024,0.13160735055906933
fsu,p15,Summer,2026,0.12769492667106705
fsu,p15,Summer,2028,0.12791808421736622
fsu,p15,Summer,2030,0.12964130775671465
fsu,p15,Summer,2032,0.1300930848497289
fsu,p15,Summer,2034,0.12842893646639464
fsu,p15,Summer,2036,0.12802730100953105
fsu,p15,Summer,2038,0.12552582610812754
fsu,p15,Summer,2040,0.13256778971876146
fsu,p15,Summer,2042,0.1343966143616057
fsu,p15,Summer,2044,0.13236970898465045
fsu,p15,Summer,2046,0.13487536393460028
fsu,p15,Summer,2048,0.12896010479066114
fsu,p15,Summer,2050,0.12222059117866188
fsu,p16,Summer,2010,0.2376290609549019
fsu,p16,Summer,2012,0.2258044284196933
fsu,p16,Summer,2014,0.2124794552434179
fsu,p16,Summer,2016,0.2045582476304568
fsu,p16,Summer,2018,0.2052314280197084
fsu,p16,Summer,2020,0.19733504907394486
fsu,p16,Summer,2022,0.1851390228407584
fsu,p16,Summer,2024,0.18587996189184566
fsu,p16,Summer,2026,0.18239280016468049
fsu,p16,Summer,2028,0.18059801794493127
fsu,p16,Summer,2030,0.1806483094693836
fsu,p16,Summer,2032,0.1820087352980444
fsu,p16,Summer,2034,0.18115815306902536
fsu,p16,Summer,2036,0.18190064255837585
fsu,p16,Summer,2038,0.17700503546682633
fsu,p16,Summer,2040,0.18499340255049293
fsu,p16,Summer,2042,0.184296038197577
fsu,p16,Summer,2044,0.17875125776114795
fsu,p16,Summer,2046,0.18036999541653934
fsu,p16,Summer,2048,0.17303821539371442
fsu,p16,Summer,2050,0.16391769990065475
fsu,p17,Summer,2010,0.2779388347705359
fsu,p17,Summer,2012,0.271685388826917
fsu,p17,Summer,2014,0.2557743771904017
fsu,p17,Summer,2016,0.25702437365603303
fsu,p17,Summer,2018,0.2568967212039213
fsu,p17,Summer,2020,0.2390717928608917
fsu,p17,Summer,2022,0.2313232281161585
fsu,p17,Summer,2024,0.22236904883813904
fsu,p17,Summer,2026,0.21098224086932954
fsu,p17,Summer,2028,0.2148985129399296
fsu,p17,Summer,2030,0.2254598168509131
fsu,p17,Summer,2032,0.22296923306662508
fsu,p17,Summer,2034,0.22089540037260014
fsu,p17,Summer,2036,0.21053807784535966
fsu,p17,Summer,2038,0.21030007418451202
fsu,p17,Summer,2040,0.21260772552364726
fsu,p17,Summer,2042,0.2201053496666862
fsu,p17,Summer,2044,0.21973647270721414
fsu,p17,Summer,2046,0.2206046224641736
fsu,p17,Summer,2048,0.2161881101885343
fsu,p17,Summer,2050,0.2004349384587301
fsu,p18,Summer,2010,0.2922406001729314
fsu,p18,Summer,2012,0.2841728220625302
fsu,p18,Summer,2014,0.2766264628056587
fsu,p18,Summer,2016,0.2783427893988385
fsu,p18,Summer,2018,0.26937392037948404
fsu,p18,Summer,2020,0.2487545700532705
fsu,p18,Summer,2022,0.2442363526953876
fsu,p18,Summer,2024,0.2434897222156027
fsu,p18,Summer,2026,0.2302380363537971
fsu,p18,Summer,2028,0.23113816211430235
fsu,p18,Summer,2030,0.24010875353606484
fsu,p18,Summer,2032,0.2385231888079227
fsu,p18,Summer,2034,0.2305577491970705
fsu,p18,Summer,2036,0.2172058821560306
fsu,p18,Summer,2038,0.22315487354047656
fsu,p18,Summer,2040,0.2441423307553653
fsu,p18,Summer,2042,0.24381350313563674
fsu,p18,Summer,2044,0.2384824809247676
fsu,p18,Summer,2046,0.2403736571085577
fsu,p18,Summer,2048,0.23888081977626405
fsu,p18,Summer,2050,0.2237399138124989
fsu,p19,Summer,2010,0.37608223311624
fsu,p19,Summer,2012,0.3658897556443094
fsu,p19,Summer,2014,0.3571718064894568
fsu,p19,Summer,2016,0.35931496434984816
fsu,p19,Summer,2018,0.3461616875507045
fsu,p19,Summer,2020,0.2986451716856512
fsu,p19,Summer,2022,0.2926077562294748
fsu,p19,Summer,2024,0.2896477718522162
fsu,p19,Summer,2026,0.2671487360102333
fsu,p19,Summer,2028,0.2700503302554347
fsu,p19,Summer,2030,0.2829196654919249
fsu,p19,Summer,2032,0.28334111384994765
fsu,p19,Summer,2034,0.26913918525358543
fsu,p19,Summer,2036,0.2469821453867129
fsu,p19,Summer,2038,0.2606451631174142
fsu,p19,Summer,2040,0.2842925323482821
fsu,p19,Summer,2042,0.2825949570162937
fsu,p19,Summer,2044,0.2808001983763772
fsu,p19,Summer,2046,0.2826077626317162
fsu,p19,Summer,2048,0.2815410960005308
fsu,p19,Summer,2050,0.2623206337799641
fsu,p20,Summer,2010,0.2809450450645551
fsu,p20,Summer,2012,0.27156617127950355
fsu,p20,Summer,2014,0.2769185597961119
fsu,p20,Summer,2016,0.2795996654471589
fsu,p20,Summer,2018,0.2691545309617265
fsu,p20,Summer,2020,0.257992373595337
fsu,p20,Summer,2022,0.2529673569247637
fsu,p20,Summer,2024,0.25112584506694097
fsu,p20,Summer,2026,0.2421159736276512
fsu,p20,Summer,2028,0.24230167204296185
fsu,p20,Summer,2030,0.2459333953143249
fsu,p20,Summer,2032,0.24304330513943725
fsu,p20,Summer,2034,0.2311848962495952
fsu,p20,Summer,2036,0.22323269918554
fsu,p20,Summer,2038,0.2281801254387121
fsu,p20,Summer,2040,0.2445828526923754
fsu,p20,Summer,2042,0.2412456683663053
fsu,p20,Summer,2044,0.2351661767918712
fsu,p20,Summer,2046,0.23612507212343234
fsu,p20,Summer,2048,0.2363523340339493
fsu,p20,Summer,2050,0.2272247419365244
fsu,p21,Summer,2010,0.2444057050376322
fsu,p21,Summer,2012,0.2296370967247965
fsu,p21,Summer,2014,0.20493762259142
fsu,p21,Summer,2016,0.1982003255171726
fsu,p21,Summer,2018,0.19826535254094133
fsu,p21,Summer,2020,0.18767015258048644
fsu,p21,Summer,2022,0.16340450913643606
fsu,p21,Summer,2024,0.1677373971511773
fsu,p21,Summer,2026,0.16247855897925478
fsu,p21,Summer,2028,0.1612606161312432
fsu,p21,Summer,2030,0.16523104608048436
fsu,p21,Summer,2032,0.16560368240446904
fsu,p21,Summer,2034,0.16355711330571285
fsu,p21,Summer,2036,0.16824379001919526
fsu,p21,Summer,2038,0.16877230795120393
fsu,p21,Summer,2040,0.17677354164315465
fsu,p21,Summer,2042,0.17768875274228862
fsu,p21,Summer,2044,0.1705983321723438
fsu,p21,Summer,2046,0.1776467465409302
fsu,p21,Summer,2048,0.1815484137359099
fsu,p21,Summer,2050,0.1694005669414166
fsu,p22,Summer,2010,0.2393832976055165
fsu,p22,Summer,2012,0.2292230896641606
fsu,p22,Summer,2014,0.2289943374936817
fsu,p22,Summer,2016,0.22652034910570398
fsu,p22,Summer,2018,0.2240983072424702
fsu,p22,Summer,2020,0.22318958969765226
fsu,p22,Summer,2022,0.21913526480804835
fsu,p22,Summer,2024,0.2301250644426505
fsu,p22,Summer,2026,0.22894645992679824
fsu,p22,Summer,2028,0.23566607797592296
fsu,p22,Summer,2030,0.2420234678406666
fsu,p22,Summer,2032,0.2402915050987247
fsu,p22,Summer,2034,0.2409296034565469
fsu,p22,Summer,2036,0.2354491132974009
fsu,p22,Summer,2038,0.23379733011345397
fsu,p22,Summer,2040,0.2391016018385219
fsu,p22,Summer,2042,0.23680995548678185
fsu,p22,Summer,2044,0.2267849919703645
fsu,p22,Summer,2046,0.2256588272187749
fsu,p22,Summer,2048,0.2242790126080504
fsu,p22,Summer,2050,0.2132651793344222
fsu,p23,Summer,2010,0.2937646694072696
fsu,p23,Summer,2012,0.2790684531839065
fsu,p23,Summer,2014,0.2967947184346492
fsu,p23,Summer,2016,0.2974340106845388
fsu,p23,Summer,2018,0.27903326676370704
fsu,p23,Summer,2020,0.2739655789501966
fsu,p23,Summer,2022,0.26849156150059617
fsu,p23,Summer,2024,0.2781855768816137
fsu,p23,Summer,2026,0.2716392978241832
fsu,p23,Summer,2028,0.2706302546381417
fsu,p23,Summer,2030,0.27114321447625395
fsu,p23,Summer,2032,0.2628565258868599
fsu,p23,Summer,2034,0.2486957500644013
fsu,p23,Summer,2036,0.24606044010448525
fsu,p23,Summer,2038,0.2543626040007421
fsu,p23,Summer,2040,0.2645590579976801
fsu,p23,Summer,2042,0.2622497844163563
fsu,p23,Summer,2044,0.2534712854670525
fsu,p23,Summer,2046,0.2504581739069668
fsu,p23,Summer,2048,0.25598890752132986
fsu,p23,Summer,2050,0.2490065892116293
fsu,p24,Summer,2010,0.2678622312029821
fsu,p24,Summer,2012,0.2574722656084072
fsu,p24,Summer,2014,0.2543478326946514
fsu,p24,Summer,2016,0.2456678951120836
fsu,p24,Summer,2018,0.2433967609008494
fsu,p24,Summer,2020,0.2387082458874233
fsu,p24,Summer,2022,0.22658164508623474
fsu,p24,Summer,2024,0.2234062346343536
fsu,p24,Summer,2026,0.22217746268437327
fsu,p24,Summer,2028,0.22112609208712106
fsu,p24,Summer,2030,0.21777543611401645
fsu,p24,Summer,2032,0.21839738139743106
fsu,p24,Summer,2034,0.2145350836849158
fsu,p24,Summer,2036,0.2199824851940819
fsu,p24,Summer,2038,0.2160385140481226
fsu,p24,Summer,2040,0.22075179289263214
fsu,p24,Summer,2042,0.21679876726992398
fsu,p24,Summer,2044,0.20954200056934846
fsu,p24,Summer,2046,0.2137677731226458
fsu,p24,Summer,2048,0.21642304103626914
fsu,p24,Summer,2050,0.21021724491983834
fsu,p25,Summer,2010,0.2628519790558495
fsu,p25,Summer,2012,0.25246957074192106
fsu,p25,Summer,2014,0.2416087632681529
fsu,p25,Summer,2016,0.23392955315244485
fsu,p25,Summer,2018,0.23058970303096304
fsu,p25,Summer,2020,0.22235547309322454
fsu,p25,Summer,2022,0.20595670765828086
fsu,p25,Summer,2024,0.20372696436890667
fsu,p25,Summer,2026,0.2009331481715856
fsu,p25,Summer,2028,0.1999361892265194
fsu,p25,Summer,2030,0.19992745854926933
fsu,p25,Summer,2032,0.20084653362781
fsu,p25,Summer,2034,0.19731556363775613
fsu,p25,Summer,2036,0.1975077301009764
fsu,p25,Summer,2038,0.19271002500603668
fsu,p25,Summer,2040,0.19726237804349864
fsu,p25,Summer,2042,0.19426239976069729
fsu,p25,Summer,2044,0.19074920440661627
fsu,p25,Summer,2046,0.1910667748497038
fsu,p25,Summer,2048,0.18836123480780986
fsu,p25,Summer,2050,0.1802786724621274
fsu,p26,Summer,2010,0.2590333573898941
fsu,p26,Summer,2012,0.2456262972798132
fsu,p26,Summer,2014,0.2297058627487806
fsu,p26,Summer,2016,0.2225960312912228
fsu,p26,Summer,2018,0.22076124884370074
fsu,p26,Summer,2020,0.2138138983943597
fsu,p26,Summer,2022,0.1958584406332743
fsu,p26,Summer,2024,0.197601954399614
fsu,p26,Summer,2026,0.19470401419828454
fsu,p26,Summer,2028,0.19439407205019826
fsu,p26,Summer,2030,0.19416052611844786
fsu,p26,Summer,2032,0.19736922964445755
fsu,p26,Summer,2034,0.19584706308848185
fsu,p26,Summer,2036,0.19857034867743645
fsu,p26,Summer,2038,0.19518791726943202
fsu,p26,Summer,2040,0.20044950318975208
fsu,p26,Summer,2042,0.1965490647967036
fsu,p26,Summer,2044,0.18931202287784568
fsu,p26,Summer,2046,0.19151019089356328
fsu,p26,Summer,2048,0.19164411967328351
fsu,p26,Summer,2050,0.1819434607342129
fsu,p27,Summer,2010,0.259416433654774
fsu,p27,Summer,2012,0.24844488022706315
fsu,p27,Summer,2014,0.23729668417912106
fsu,p27,Summer,2016,0.22830077313785976
fsu,p27,Summer,2018,0.2243920641459072
fsu,p27,Summer,2020,0.21818308175773984
fsu,p27,Summer,2022,0.2056912026072431
fsu,p27,Summer,2024,0.20298585375911848
fsu,p27,Summer,2026,0.20053185660374634
fsu,p27,Summer,2028,0.1983837740353473
fsu,p27,Summer,2030,0.19734341173209244
fsu,p27,Summer,2032,0.2001587084391644
fsu,p27,Summer,2034,0.19844546285877787
fsu,p27,Summer,2036,0.19802828307161527
fsu,p27,Summer,2038,0.19362527354264544
fsu,p27,Summer,2040,0.19558472333069274
fsu,p27,Summer,2042,0.19164047118813604
fsu,p27,Summer,2044,0.18888123460088285
fsu,p27,Summer,2046,0.18892802288729224
fsu,p27,Summer,2048,0.18758035310763532
fsu,p27,Summer,2050,0.18036292797996945
fsu,p28,Summer,2010,0.2615431334119559
fsu,p28,Summer,2012,0.2509353726428956
fsu,p28,Summer,2014,0.2404778603974629
fsu,p28,Summer,2016,0.2318481718631967
fsu,p28,Summer,2018,0.227968999074918
fsu,p28,Summer,2020,0.22175995797694986
fsu,p28,Summer,2022,0.20898692884646847
fsu,p28,Summer,2024,0.206339531139014
fsu,p28,Summer,2026,0.2039934206519316
fsu,p28,Summer,2028,0.2019755138223588
fsu,p28,Summer,2030,0.20096797678738346
fsu,p28,Summer,2032,0.20395653124211094
fsu,p28,Summer,2034,0.20132806458809446
fsu,p28,Summer,2036,0.20061250479465104
fsu,p28,Summer,2038,0.1961393003559879
fsu,p28,Summer,2040,0.19812920326233216
fsu,p28,Summer,2042,0.1943004863531656
fsu,p28,Summer,2044,0.1914414508516052
fsu,p28,Summer,2046,0.1914709109617468
fsu,p28,Summer,2048,0.1905011946033223
fsu,p28,Summer,2050,0.1837852153219645
fsu,p29,Summer,2010,0.1135236390985642
fsu,p29,Summer,2012,0.11885360797559645
fsu,p29,Summer,2014,0.12397143940289322
fsu,p29,Summer,2016,0.12234768580260458
fsu,p29,Summer,2018,0.12244063254736312
fsu,p29,Summer,2020,0.12323552320790168
fsu,p29,Summer,2022,0.12387429643887805
fsu,p29,Summer,2024,0.1242575458386608
fsu,p29,Summer,2026,0.1244431003788678
fsu,p29,Summer,2028,0.1252186443912134
fsu,p29,Summer,2030,0.12585690966634566
fsu,p29,Summer,2032,0.12275586949394535
fsu,p29,Summer,2034,0.10044402493886126
fsu,p29,Summer,2036,0.07825889544559886
fsu,p29,Summer,2038,0.07728940942975404
fsu,p29,Summer,2040,0.09654685587932674
fsu,p29,Summer,2042,0.09628525803418857
fsu,p29,Summer,2044,0.09635118056263214
fsu,p29,Summer,2046,0.09629911547544363
fsu,p29,Summer,2048,0.09760773950714484
