wst,r,szn,t,Value
fsu,p1,Summer,2010,0.1135580200994204
fsu,p1,Summer,2012,0.1111190100597018
fsu,p1,Summer,2014,0.1128640374006715
fsu,p1,Summer,2016,0.11168364175067548
fsu,p1,Summer,2018,0.11239177494230604
fsu,p1,Summer,2020,0.11295531311385698
fsu,p1,Summer,2022,0.11379735030754573
fsu,p1,Summer,2024,0.11080053512013964
fsu,p1,Summer,2026,0.11020810405968487
fsu,p1,Summer,2028,0.10884559130230294
fsu,p1,Summer,2030,0.11019602262659596
fsu,p1,Summer,2032,0.11113793095504104
fsu,p1,Summer,2034,0.112878766313379
fsu,p1,Summer,2036,0.11332118505501948
fsu,p1,Summer,2038,0.1115323939710742
fsu,p1,Summer,2040,0.10863726862456642
fsu,p1,Summer,2042,0.10710615606477986
fsu,p1,Summer,2044,0.1093956805904254
fsu,p1,Summer,2046,0.10897547117499767
fsu,p1,Summer,2048,0.10881801310873714
fsu,p1,Summer,2050,0.10663197438968636
fsu,p2,Summer,2010,0.16220521024147702
fsu,p2,Summer,2012,0.16161645582807546
fsu,p2,Summer,2014,0.15801081313801826
fsu,p2,Summer,2016,0.15251154580613804
fsu,p2,Summer,2018,0.15257735147767396
fsu,p2,Summer,2020,0.15159235511686633
fsu,p2,Summer,2022,0.1504451969675418
fsu,p2,Summer,2024,0.1471611113029965
fsu,p2,Summer,2026,0.14255132949633392
fsu,p2,Summer,2028,0.14187415320567653
fsu,p2,Summer,2030,0.14571706267828427
fsu,p2,Summer,2032,0.14447910379671086
fsu,p2,Summer,2034,0.1463688642656189
fsu,p2,Summer,2036,0.15090166710833794
fsu,p2,Summer,2038,0.1474408920741705
fsu,p2,Summer,2040,0.14450205985817308
fsu,p2,Summer,2042,0.1417390099353929
fsu,p2,Summer,2044,0.14370673835164194
fsu,p2,Summer,2046,0.14747842279914058
fsu,p2,Summer,2048,0.1510575399842691
fsu,p2,Summer,2050,0.14514971152981124
fsu,p3,Summer,2010,0.15351421963872086
fsu,p3,Summer,2012,0.15865952418285487
fsu,p3,Summer,2014,0.15383001614039685
fsu,p3,Summer,2016,0.14942032562177854
fsu,p3,Summer,2018,0.15326138261088665
fsu,p3,Summer,2020,0.15231297801545673
fsu,p3,Summer,2022,0.1505507347683825
fsu,p3,Summer,2024,0.1489792434299905
fsu,p3,Summer,2026,0.14621405814679594
fsu,p3,Summer,2028,0.1468055146915026
fsu,p3,Summer,2030,0.1462715407016929
fsu,p3,Summer,2032,0.13779187110029345
fsu,p3,Summer,2034,0.13995005504156116
fsu,p3,Summer,2036,0.14801257955421426
fsu,p3,Summer,2038,0.1433230366740533
fsu,p3,Summer,2040,0.13904571450667885
fsu,p3,Summer,2042,0.13409224135138215
fsu,p3,Summer,2044,0.1378828166135731
fsu,p3,Summer,2046,0.1430693260354283
fsu,p3,Summer,2048,0.15550020830152667
fsu,p3,Summer,2050,0.15252592733469206
fsu,p4,Summer,2010,0.2196781050990732
fsu,p4,Summer,2012,0.21938765650412656
fsu,p4,Summer,2014,0.21651633028723927
fsu,p4,Summer,2016,0.20946738737941548
fsu,p4,Summer,2018,0.2114179649302088
fsu,p4,Summer,2020,0.20964325088395955
fsu,p4,Summer,2022,0.20554626725827194
fsu,p4,Summer,2024,0.2007180301661592
fsu,p4,Summer,2026,0.19452171403547144
fsu,p4,Summer,2028,0.19254360597816567
fsu,p4,Summer,2030,0.19905133343895826
fsu,p4,Summer,2032,0.1978075315822432
fsu,p4,Summer,2034,0.20128460162213568
fsu,p4,Summer,2036,0.20657043065430808
fsu,p4,Summer,2038,0.2002271677478717
fsu,p4,Summer,2040,0.19813666679445244
fsu,p4,Summer,2042,0.19563600178047405
fsu,p4,Summer,2044,0.19945088224456792
fsu,p4,Summer,2046,0.20407516636151893
fsu,p4,Summer,2048,0.20990008101433386
fsu,p4,Summer,2050,0.2015481221711768
fsu,p5,Summer,2010,0.15655554567851798
fsu,p5,Summer,2012,0.149325319398243
fsu,p5,Summer,2014,0.1388636970539209
fsu,p5,Summer,2016,0.1335350165963381
fsu,p5,Summer,2018,0.1328229592927792
fsu,p5,Summer,2020,0.12447834863522482
fsu,p5,Summer,2022,0.12651917831472034
fsu,p5,Summer,2024,0.12333973272257047
fsu,p5,Summer,2026,0.11721418920043915
fsu,p5,Summer,2028,0.11785457425851535
fsu,p5,Summer,2030,0.11663997151936405
fsu,p5,Summer,2032,0.11858935083832994
fsu,p5,Summer,2034,0.11956981880039215
fsu,p5,Summer,2036,0.12138281415768865
fsu,p5,Summer,2038,0.11980727915697695
fsu,p5,Summer,2040,0.11724832415976046
fsu,p5,Summer,2042,0.11394065095158985
fsu,p5,Summer,2044,0.11263032981599234
fsu,p5,Summer,2046,0.1149022715061254
fsu,p5,Summer,2048,0.11462406056351353
fsu,p5,Summer,2050,0.1148381981230243
fsu,p6,Summer,2010,0.07313591587631188
fsu,p6,Summer,2012,0.07171581540252964
fsu,p6,Summer,2014,0.07183129774247039
fsu,p6,Summer,2016,0.07249149190050312
fsu,p6,Summer,2018,0.07191519491061815
fsu,p6,Summer,2020,0.07284235363209117
fsu,p6,Summer,2022,0.07314239274456358
fsu,p6,Summer,2024,0.0716037165958044
fsu,p6,Summer,2026,0.07094038335910349
fsu,p6,Summer,2028,0.0712483518611472
fsu,p6,Summer,2030,0.07213670840387533
fsu,p6,Summer,2032,0.06997613195655022
fsu,p6,Summer,2034,0.07100019014336972
fsu,p6,Summer,2036,0.0727166242972301
fsu,p6,Summer,2038,0.0731907783805591
fsu,p6,Summer,2040,0.07198698662746268
fsu,p6,Summer,2042,0.07085927387297329
fsu,p6,Summer,2044,0.07068033962256494
fsu,p6,Summer,2046,0.07147759258719273
fsu,p6,Summer,2048,0.07204270914876565
fsu,p6,Summer,2050,0.0705144140609334
fsu,p7,Summer,2010,0.10450274850477076
fsu,p7,Summer,2012,0.1009625231615261
fsu,p7,Summer,2014,0.09966833150490174
fsu,p7,Summer,2016,0.09958210860870026
fsu,p7,Summer,2018,0.1014775754637204
fsu,p7,Summer,2020,0.10171623781197063
fsu,p7,Summer,2022,0.10370287471148393
fsu,p7,Summer,2024,0.10465576693642167
fsu,p7,Summer,2026,0.10013620215517392
fsu,p7,Summer,2028,0.10072590159199273
fsu,p7,Summer,2030,0.10054031053208792
fsu,p7,Summer,2032,0.09946594632148116
fsu,p7,Summer,2034,0.09804565277556053
fsu,p7,Summer,2036,0.1052916285168426
fsu,p7,Summer,2038,0.10192674562368652
fsu,p7,Summer,2040,0.1020151297522726
fsu,p7,Summer,2042,0.10090428301717558
fsu,p7,Summer,2044,0.09738109379552022
fsu,p7,Summer,2046,0.10069147128389458
fsu,p7,Summer,2048,0.1028192229309476
fsu,p7,Summer,2050,0.10266607894248132
fsu,p8,Summer,2010,0.08339588062230414
fsu,p8,Summer,2012,0.08096256742207968
fsu,p8,Summer,2014,0.07982941970572971
fsu,p8,Summer,2016,0.079560991342448
fsu,p8,Summer,2018,0.07924364011987152
fsu,p8,Summer,2020,0.07955378433078265
fsu,p8,Summer,2022,0.07958713312087515
fsu,p8,Summer,2024,0.0776456829643157
fsu,p8,Summer,2026,0.07545811755502638
fsu,p8,Summer,2028,0.07623328608305895
fsu,p8,Summer,2030,0.07614549688384048
fsu,p8,Summer,2032,0.07384620841899811
fsu,p8,Summer,2034,0.07514173172905006
fsu,p8,Summer,2036,0.0772229131742465
fsu,p8,Summer,2038,0.07617780437044047
fsu,p8,Summer,2040,0.07515763347637637
fsu,p8,Summer,2042,0.07374825440098356
fsu,p8,Summer,2044,0.07222098916610104
fsu,p8,Summer,2046,0.07358972742623866
fsu,p8,Summer,2048,0.07425684477360905
fsu,p8,Summer,2050,0.0742036369204286
fsu,p9,Summer,2010,0.08920416248570164
fsu,p9,Summer,2012,0.08615033191165353
fsu,p9,Summer,2014,0.08636549512138975
fsu,p9,Summer,2016,0.08775324550460255
fsu,p9,Summer,2018,0.08709248443702508
fsu,p9,Summer,2020,0.0864859272117293
fsu,p9,Summer,2022,0.08803422538249316
fsu,p9,Summer,2024,0.08776717400023418
fsu,p9,Summer,2026,0.0870291875486719
