,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p133,0,0,0.0822,10.2909,94.7544,114.5207,137.8556,155.6215,171.2796,185.7689,215.8089,249.9739,277.8963,316.82,337.3461,353.6403,369.7116,388.9052,411.7307,425.5949,430.948
p134,1.440997601,5.640375641,25.2304,40.6665,55.7855,68.2491,82.5154,99.802,122.3379,152.3136,192.896,240.5764,294.9318,355.7754,377.3089,398.8472,420.0478,441.001,461.9996,482.4508,501.2508
p14,0,0,0.2135,1.2011,4.8517,10.3397,16.4109,27.2157,33.5195,41.6507,54.1339,61.4955,66.2842,70.1014,74.1497,77.8105,81.3055,85.4189,89.417,93.9284,98.4289
p15,0,0,0.3856,3.5514,19.2751,43.0568,65.5918,105.4328,126.7364,153.182,194.7415,221.4562,237.1658,251.7066,269.9754,285.2687,300.8244,318.8071,336.1474,357.77,375.7562
p16,0,0,0.1951,1.3551,5.977,13.7554,22.36,37.8373,49.484,63.8309,85.3461,98.6751,107.6577,116.3107,126.9144,134.2502,139.3826,148.5276,159.327,170.3529,178.5091
p17,0,0,0.3418,1.8247,3.8675,4.9068,6.347,8.6712,12.7051,19.8015,33.1664,47.9985,62.961,77.409,91.381,103.1714,111.0923,118.0698,122.9653,129.2049,134.671
p18,0,0,0.3038,1.6848,3.6706,4.5472,5.6533,7.6003,10.9822,17.2726,29.6974,42.9671,55.8466,67.8849,79.6209,89.8698,96.9164,102.8987,106.5274,111.998,116.0867
p19,0,0,0.0087,0.0491,0.1016,0.1242,0.1528,0.1992,0.2872,0.4453,0.7531,1.0974,1.4471,1.776,2.0924,2.3529,2.5536,2.7232,2.8487,2.9751,3.1196
p2,4.25E-05,3.598774958,5.991,10.5211,17.2272,24.6001,27.8483,32.5883,41.0826,58.512,95.8707,136.5773,168.3347,189.9539,207.8524,220.5049,232.5839,249.2204,264.8055,284.8951,304.719
p20,0,0,0.1616,0.9149,1.9522,2.4779,3.2413,4.4985,6.9088,11.3821,19.2097,27.9151,36.614,44.7801,52.4786,58.7922,63.0385,66.5371,68.7459,71.8877,74.7875
p21,0,0,0.1075,0.3601,0.8536,1.2444,1.67,2.5401,4.3519,7.1153,11.535,15.5474,19.3012,23.1558,27.7159,32.2813,36.9882,40.8768,45.9185,51.7997,57.9186
p22,0,0,0.0203,0.0611,0.2268,0.328,0.4478,0.6078,0.828,1.1167,1.5354,2.0618,2.6903,3.4102,4.2742,5.2268,6.2879,6.769,7.3604,8.0877,8.8197
p23,0,0,0.0378,0.118,0.3666,0.5807,0.804,1.1261,1.6398,2.4282,3.8179,5.2574,6.6056,7.9413,9.479,11.1145,12.8266,14.0252,15.7181,17.7342,19.5412
p24,0,0,0.1875,0.5472,1.7532,2.5972,3.628,5.1086,7.2956,10.4189,15.0541,19.6328,24.1727,29.2182,35.1622,41.8102,49.241,54.0298,59.6846,66.0213,72.3676
p25,0,0,16.6513,155.0567,294.141,413.9982,458.6837,475.7772,491.2671,514.5729,569.0162,611.3792,651.1534,691.7891,744.551,785.203,819.1876,876.1414,945.1508,1020.9089,1070.3739
p26,0,0,0.9406,10.4556,18.8203,24.4027,26.336,26.8405,27.2457,28.023,30.5225,32.4771,34.1554,36.2057,38.8857,41.0782,42.7777,45.4614,48.7744,52.6151,55.399
p27,0.432030983,12.67567255,21.0212,37.6458,58.5675,62.9547,63.8717,66.1528,72.5606,81.536,96.9281,111.1744,113.187,114.9435,116.6346,118.2339,119.8842,121.9476,124.3614,126.9784,129.5897
p28,7.941410686,257.0910799,474.3313,725.9613,1050.0233,1126.4947,1178.1677,1243.6017,1341.8205,1454.379,1666.3157,1863.1079,1981.7533,2085.7834,2178.3714,2261.2222,2338.007,2417.4848,2497.497,2564.3754,2625.3904
p29,0.033362992,3.953283745,4.6294,7.275,10.4096,10.8954,11.1177,11.4194,11.9269,12.8017,14.7204,16.4622,17.3596,18.1975,18.9907,19.6246,20.0347,20.5503,21.1568,21.7055,22.2226
p3,0.075701514,1.7785297,6.964,17.3383,28.1047,38.0668,39.4378,42.9145,51.6665,64.0151,83.9364,98.706,110.9719,121.5431,132.6401,140.1293,147.2462,155.4773,162.7429,171.8832,180.9033
p30,2.435539638,48.87996376,105.7016,197.312,303.1203,319.2538,328.8411,342.0342,374.0658,432.4141,512.5409,580.4422,600.688,618.7063,634.7008,650.3824,665.9978,684.912,700.8141,716.563,731.6155
p31,0.65127812,21.37159267,44.8332,72.4039,113.1383,166.6083,219.9058,291.7416,390.1716,517.4613,693.0311,724.7053,748.6418,773.3782,802.1613,827.9847,852.499,875.3996,901.4114,928.6945,954.601
p32,0,0,3.8416,6.979,10.3359,11.2951,11.9721,12.8359,14.2442,16.3042,19.531,22.3805,24.8811,27.1351,29.294,31.4075,33.4301,35.6846,38.4779,41.4011,43.9078
p33,2.526042441,132.7315941,199.5967,269.6837,385.1397,438.3828,478.8079,534.8115,622.2804,746.2004,928.3968,1113.2182,1288.7912,1453.9548,1612.427,1754.5245,1879.5342,1996.9183,2112.778,2224.4127,2334.8422
p34,0.857821277,34.1684059,92.7233,126.3754,183.8061,209.6418,229.4296,254.2351,291.9204,344.5477,420.2834,494.6463,562.9117,625.2019,683.608,734.7261,777.5826,816.9969,854.4463,889.0441,920.7343
p35,0,0,0.0783,0.4581,0.983,1.177,1.4424,1.8518,2.58,3.8217,6.0084,8.5105,11.0135,13.2884,15.4058,17.2375,18.7682,19.9387,20.9318,22.0891,22.9085
p36,0,0,11.1422,17.7677,24.2747,25.7914,27.0368,28.7464,31.4409,35.2364,41.0702,46.6496,51.6484,55.989,59.893,63.6436,67.2048,70.5684,76.6457,80.6043,86.3959
p37,0,0,14.0882,22.8988,31.5108,32.4857,33.0971,34.2347,36.9642,40.7964,47.209,53.1677,58.4064,63.0343,67.5725,71.8542,76.8366,82.5543,91.5164,99.8061,109.0959
p38,0,0,21.3888,33.6875,45.4496,47.2487,48.411,50.5153,54.5275,60.6742,71.0377,81.7007,91.9441,101.2958,110.7527,120.3306,130.5472,141.2856,156.1939,172.0366,186.6082
p39,0,0,2.5995,4.0363,5.4497,5.801,6.0337,6.3923,7.0158,8.0768,10.481,13.1143,15.6976,18.0131,20.759,23.3611,25.5949,27.7396,31.4715,34.8248,37.6564
p4,0.119576402,0.38937141,1.1108,1.8297,2.7757,2.968,3.0041,3.0898,3.2764,3.7868,5.2827,7.8994,11.7172,15.2239,17.9707,19.7366,21.3397,24.0544,26.6149,29.2048,31.7097
p40,0,0,11.3313,18.2696,25.2799,26.5783,27.2671,28.7116,31.6321,36.3579,45.5982,56.4018,68.3473,80.6257,95.0954,110.3097,123.9165,137.5974,159.6365,180.7564,201.6199
p41,0,0,11.2996,18.3606,25.056,26.1123,26.6612,27.9363,32.4017,39.6076,52.9442,66.3282,80.3482,93.4583,108.9042,125.2844,143.8459,162.4061,189.9977,218.575,249.4359
p42,0,0,0.4911,2.4702,16.9685,18.999,21.368,25.268,31.9341,41.3021,55.4718,70.4492,84.927,98.2934,101.3417,104.49,108.9001,112.6812,116.5191,120.0254,122.7244
p43,0,0,15.2009,77.4722,562.2791,595.7087,643.752,720.3302,850.3838,1041.9661,1332.3844,1650.5518,1950.8997,2202.0464,2226.2765,2252.6105,2293.8642,2325.7356,2358.5819,2393.1868,2418.8117
p44,0,0,0.824,4.4452,33.5863,35.1178,37.0273,39.95,44.4479,50.6694,59.5027,68.2902,76.3085,83.2569,84.3724,85.5961,87.2841,88.9022,90.7761,92.7072,94.2393
p45,0,0,5.5204,11.144,22.328,24.9933,26.6664,29.5227,34.6008,42.0342,53.1494,66.5742,82.2083,99.5457,118.7298,138.795,159.0677,178.1548,200.1171,220.7114,241.1036
p46,0.037516039,2.141675603,3.3414,5.3419,11.0255,15.3685,20.4808,29.0131,43.84,66.1473,101.0645,143.2651,189.2955,235.3308,280.3413,323.2493,364.1811,399.692,436.5012,439.2004,441.8609
p47,0.078073811,5.728407335,17.3662,24.8477,34.527,42.7083,47.5928,55.2353,68.1062,85.9741,111.5945,115.363,119.3168,123.1416,127.5417,131.7718,135.5221,139.3982,145.6814,151.0679,158.1
p48,0.015890803,2.982025329,11.7105,25.0925,43.158,45.6864,48.9495,55.5466,70.5129,99.7196,157.053,227.4137,298.6862,358.7822,415.3215,465.174,500.4221,537.0236,599.8041,646.8899,707.1026
p49,0,0,0.0096,0.0189,0.0596,0.1949,0.4444,0.9653,1.9339,3.5882,6.1499,7.3257,8.5068,9.5996,10.7,11.7179,12.4198,13.0636,14.0498,15.2396,16.4634
p5,5.718094633,41.9169796,53.7016,90.4389,131.1757,162.3464,187.3946,227.6354,289.3002,376.0883,501.7663,643.9959,796.8049,843.7831,893.7913,940.705,985.0695,1028.3186,1068.2249,1108.7831,1150.9867
p50,0,0,0.4655,1.0592,4.5029,14.0053,27.2045,56.7197,114.505,220.9633,406.5738,497.2553,601.603,712.7701,835.5983,952.3254,1041.5327,1127.1541,1237.7776,1370.8074,1514.5287
p51,0,0,0.1192,0.2747,0.9008,3.2128,6.9959,14.6789,30.7939,58.8145,109.7058,139.2319,176.7415,220.4625,269.4071,319.8651,360.7524,397.0651,437.315,488.1442,540.0533
p52,0,0,1.8388,2.7043,3.4408,3.9292,4.1653,4.5151,5.2233,6.6984,9.5473,11.5679,13.4938,15.2868,17.4352,19.9479,21.9711,24.1591,28.4424,31.4929,34.886
p53,0,0,23.3916,37.9622,52.3447,63.1754,70.2493,81.0122,100.6116,131.4163,188.2996,238.4785,292.3065,349.3805,412.8874,482.3491,543.5642,613.3195,710.8785,786.9282,867.1536
p54,0.094914678,2.754555382,26.2302,36.7092,49.6681,52.8272,56.2724,61.2525,70.0685,83.9922,106.845,134.3935,167.8304,205.651,248.8785,295.5553,343.3889,392.4686,452.3212,510.9052,570.5539
p55,0.007026694,1.701282147,16.0816,22.1207,29.2251,30.4566,31.4145,33.0159,36.6791,43.9489,56.675,72.1841,90.3005,110.7066,134.8549,162.2046,189.8196,218.6387,257.2504,292.7788,328.7527
p56,0,0,0.8536,1.7906,6.4103,12.1762,15.784,17.2357,22.0524,34.2264,65.4577,108.4231,160.7992,206.0202,234.0661,251.8451,262.1769,275.5197,299.4346,315.9684,336.7402
p57,0.681239627,1.237219526,1.7328,3.7284,5.8095,6.6973,8.057,10.8206,16.6844,28.4265,52.3283,84.2699,119.5929,153.7298,187.4906,219.7574,249.7815,277.5117,311.5618,342.0207,374.7304
p58,2.973437518,3.310040121,30.5932,75.6448,96.3041,124.7337,136.3098,157.7039,265.6513,421.6499,671.463,811.8551,886.0004,939.251,993.6164,1046.6005,1094.7191,1137.9267,1223.7757,1290.8776,1373.336
p59,0.225905501,1.216504631,1.4214,3.4718,5.3022,7.2619,10.3829,17.8017,33.7967,64.3695,113.2248,170.7839,227.024,275.8324,322.1799,360.0649,391.0829,423.6898,465.1955,509.0204,548.1492
p6,0.246640299,9.779499557,11.4228,17.9094,23.4428,26.1721,28.8609,33.1585,40.3709,51.9924,71.6227,94.4694,119.9066,137.7414,156.9426,175.3801,192.6089,208.3791,223.2813,237.8942,252.5598
p60,0.01193542,0.447235192,1.9473,4.8882,9.1773,13.9959,20.3801,29.1597,41.7125,58.7601,82.9182,105.065,123.1542,127.4995,132.4192,137.3772,142.1824,147.8198,154.3252,158.0008,163.5211
p61,0.007968921,0.746904448,1.8026,5.1692,10.1281,19.1769,31.7108,49.113,73.3499,106.1816,151.6067,192.7637,225.6275,232.1761,239.3975,246.7047,253.7868,261.987,271.3967,276.9721,285.3092
p62,0.064115463,0.41323642,1.2317,3.9342,8.2096,18.0691,31.0636,48.1709,71.3706,101.6332,143.573,180.1868,208.5084,213.1408,218.1861,223.1959,227.9271,233.3776,240.0138,244.2906,250.2869
p63,0.201813968,12.24810532,31.2736,102.1991,216.1631,462.3005,762.4704,1157.7249,1733.6252,2512.9329,3632.6361,4678.499,5559.8855,5700.9003,5848.1196,5996.332,6144.7727,6292.5452,6452.779,6524.2471,6651.2116
p64,0.017288812,5.864901897,7.499,16.9758,28.4159,47.8988,76.3675,120.8014,196.933,319.2268,516.967,739.3251,956.4678,1109.9094,1244.953,1355.5037,1453.1675,1538.6787,1610.6352,1648.7624,1686.7432
p65,0.074564522,6.345614295,7.9183,18.2905,29.485,45.8855,71.808,115.7614,196.1857,332.7125,562.7932,823.4417,1067.276,1250.9864,1416.059,1558.1786,1691.3721,1814.5446,1928.3293,1963.3191,2022.8804
p66,0.00687512,2.876324151,3.4984,6.7715,10.1325,14.1347,19.4398,29.7447,51.713,93.5498,170.6619,272.1667,381.6703,479.7907,567.2191,640.5544,700.0845,746.5767,803.9166,853.8018,914.2038
p67,0.049593126,5.42192879,15.4875,51.8131,111.0256,266.7824,468.1853,722.6614,1078.2084,1543.4608,2198.3384,2790.7635,3277.3113,3319.929,3370.4477,3427.6462,3491.4679,3560.9562,3635.0173,3684.132,3757.6783
p68,0,0,1.303,6.8222,49.486,52.5497,56.6263,63.1292,73.8308,89.7029,113.3085,138.7898,162.9202,184.0125,186.2643,188.9346,192.759,195.6154,198.4195,201.1362,203.1443
p69,0,0,1.8882,3.8141,7.4373,7.9405,8.2942,8.8389,10.5066,13.1097,17.4012,22.6659,28.926,36.089,44.4252,53.4141,63.0949,72.6661,83.2922,93.8697,103.8608
p7,0.042888671,1.603520842,3.5256,5.7417,7.5931,8.2797,8.7483,9.594,10.9087,12.9189,15.9801,19.6656,23.8845,25.6105,27.5056,29.3587,31.1999,33.1825,35.3223,37.6553,40.0016
p70,0,0,13.3924,25.9329,52.4254,59.0272,63.4034,70.7809,83.3322,103.3837,135.621,174.6184,219.7694,269.9426,326.4002,386.8648,449.6774,510.0133,578.5055,645.9325,711.2046
p71,0.048889458,0.2611806,3.622,4.7907,6.1242,6.3597,6.4875,6.7304,7.3555,8.4532,10.7759,13.9004,17.5155,21.616,26.354,31.6912,37.4643,43.4773,50.814,58.2037,65.2368
p72,0.051234245,4.395968779,35.3375,47.1422,60.4974,63.6995,65.0112,67.7897,76.7249,92.9325,126.2464,171.561,227.4994,295.746,379.7832,473.9423,578.3869,694.3537,827.8825,965.4845,1101.8226
p73,0,0.247787902,2.0329,2.6881,3.427,3.5997,3.6509,3.8029,4.2283,4.995,6.6721,9.0983,12.1344,15.722,20.1266,25.1204,30.635,36.7695,43.7452,50.5801,57.5516
p74,0,0,0.7008,1.629,2.5464,2.6274,2.7623,3.0118,3.5382,4.5825,6.1158,8.2061,10.6233,13.0376,15.2611,17.1318,18.5719,20.4862,23.1529,26.5333,29.1797
p75,0.049455912,1.133727956,2.3489,3.197,6.2656,6.762,7.2715,7.9705,9.2067,11.2358,15.1886,21.3642,30.7586,44.226,62.934,85.9843,110.7421,133.5516,154.4925,171.3061,186.3344
p76,0.004075108,2.41498537,4.1338,6.2486,12.6077,15.4311,19.3439,25.6622,36.7632,54.6585,84.7897,123.1534,165.3884,207.1258,247.3053,284.8279,320.171,351.3138,381.9862,389.8959,398.5812
p77,0,0.829536661,1.5998,2.572,5.347,7.1347,9.7398,13.8633,20.7032,30.9854,46.6739,64.9903,83.9371,101.7073,117.8589,131.9477,144.5813,155.9102,168.0211,168.9499,169.945
p78,0.044142199,1.68559734,2.1653,3.2065,6.3366,7.4914,9.1459,12.2084,17.8429,27.4352,44.5637,67.6152,93.9055,119.4089,142.1833,160.4992,176.1393,190.8133,206.6839,212.3304,218.351
p79,0.101972038,2.372986019,5.1229,7.8613,14.8746,21.1582,28.6913,39.2908,57.8005,88.8598,150.136,227.9304,309.2746,380.437,434.1989,474.9383,508.7976,537.257,574.6595,606.7475,640.5269
p8,0.819524,8.793521013,30.3468,51.2591,74.9058,76.8225,77.8053,78.9479,80.6142,82.7083,85.6382,88.0188,90.007,91.8943,93.8008,95.3042,97.1151,98.9092,104.1081,104.6363,108.519
p80,0.355709642,8.406996517,12.2816,23.3829,54.0466,89.193,89.2032,161.6878,304.4363,547.7329,927.1116,1293.4952,1737.5944,2252.6623,2663.3326,2912.2286,3082.6596,3084.3135,3087.3668,3092.0587,3097.8434
p81,0.090199905,0.960017493,2.8971,4.7044,9.7141,11.8763,15.9972,21.4827,30.5832,44.7619,70.6525,106.1863,172.4375,292.7964,430.5938,525.1098,575.8405,576.2935,577.0426,578.2186,579.5826
p82,0,0.338281606,0.6731,1.0781,2.2828,2.3284,2.4227,2.552,2.8796,3.7052,5.7511,10.2509,23.2794,51.9081,88.5747,116.4757,132.5656,132.6893,132.9946,133.4986,134.4407
p83,0.035923054,0.394704384,1.4856,2.352,4.6855,4.6855,4.6855,4.6855,4.7733,5.2398,7.1342,14.3564,37.8934,89.5904,153.3207,198.7363,222.757,222.8652,223.07,223.397,223.8014
p84,0,0.93922519,8.5778,11.2924,14.3718,14.8719,15.1525,15.6937,17.107,19.8973,25.4669,32.8473,41.8696,52.435,65.4239,80.043,95.4992,113.2853,134.7735,155.0195,175.0128
p85,0,0,0.9073,1.6463,5.3971,9.6425,12.8872,14.7684,21.1425,36.7655,77.6785,153.3289,269.0162,371.1302,429.8692,462.1351,482.5412,502.4103,535.1001,561.4363,593.1454
p86,0,0,0.0698,0.1222,0.5379,0.6871,0.9481,1.4816,7.7021,20.6479,39.8721,50.2774,55.6479,59.4608,64.1492,69.2143,74.234,79.0937,85.7181,91.7482,99.5712
p87,0,0,0.4206,0.8308,2.7007,4.1703,6.8078,12.6866,27.1495,59.8149,128.3019,223.8366,322.3373,405.9445,477.875,543.7368,617.0756,692.8263,784.9129,927.7625,1059.6982
p88,0,0,0.1258,0.2364,0.873,1.6009,3.058,6.5836,15.2584,34.1406,72.6478,122.1925,170.3747,208.5075,237.4501,259.347,278.6507,300.0131,319.1639,339.8469,358.7143
p89,0,0,0.9516,1.8619,10.2452,11.8498,15.3577,24.4662,47.4994,91.6775,164.5108,229.2641,272.7894,300.4991,323.0608,345.8598,374.6849,422.4595,502.721,590.979,660.2215
p9,430.9401092,716.7919976,1407.1642,2808.7769,4204.9984,5025.5744,5616.6244,5803.7235,6111.564,6538.953,7168.1348,7683.3462,8104.1912,8453.5739,8798.29,9072.3155,9302.36,9527.4234,10161.4213,10227.1925,10797.1752
p90,0,0,0.95,1.877,9.9767,11.4088,14.6501,23.8164,47.911,96.3778,173.347,237.9932,278.1666,303.2615,326.373,351.9525,387.1567,442.2945,524.3245,610.4427,677.1863
p91,0.434143915,2.552060478,4.8571,9.5619,23.953,46.6468,80.2428,128.1089,199.7887,305.8956,457.5053,601.8058,622.8877,641.6057,658.9492,675.6954,692.1691,708.9901,728.6293,753.5655,779.4616
p92,0.114763759,35.8,56.4943,74.3473,83.5938,108.8086,124.0615,145.8663,182.4628,237.3061,332.4967,436.9349,541.8099,649.3192,766.9143,897.5222,1041.5166,1204.9771,1403.3725,1631.1085,1887.9514
p93,0,0,0.2268,1.0601,5.5839,5.5839,5.5839,5.5839,5.5839,5.5839,5.5839,5.7722,6.0248,6.3082,6.6348,7.1054,8.2868,10.3037,13.8418,18.6421,24.7403
p94,0.872693419,21.5,29.56,36.65,46.8798,65.1612,80.2297,101.8056,140.5033,195.9644,258.9118,337.3592,431.5028,543.3773,676.3823,832.6357,1015.0916,1225.9455,1468.9246,1754.4584,2091.0496
p95,0,0,0.5308,18.401,77.2904,153.4383,231.909,321.1034,363.4349,425.965,517.2535,592.1272,642.1444,677.5197,708.4131,736.1871,760.7726,786.5218,829.4024,858.1998,923.7576
