,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p108,0,0,0.1,0.4,3.7,5.3,7.9,12,17.7,25.8,37.7,50.7,65,76.5,89.9,105.1,122,141.2,162.5,187.7,218.5
p109,0,0,0.2,1.1,6.6,8.6,14.5,24.6,39.8,62.6,97,119.4,144.6,164.7,189.8,220.8,260,309.5,371.1,449,551.2
p11,107.4,132.9,228.5,487.2,743.1,870.7,917.3,1027.4,1155.3,1306,1456.9,1591.7,1670.4,1703.4,1742.2,1784.7,1836.3,1899.7,1970.1,2040.7,2108.8
p110,0,0,0.1,0.3,2.5,3.4,4.7,6.7,9.5,13.3,18.9,25.3,32.5,38.5,45.4,53.6,63.7,75.6,89.7,106.1,125.3
p111,0,18.4,26.7,33.1,47.7,55.4,73.3,107.1,159.8,243.2,370.8,529.9,701.5,780.9,880.2,997.9,1134.2,1287.6,1466.3,1534.2,1618.5
p112,0,16,35.6,43.8,61.7,71.7,90.6,127.9,186.9,278.5,414.8,591.3,787.4,911.4,1060,1223.3,1399.9,1589.9,1799.5,1893.7,2005.7
p113,0,3.9,6.6,7.9,10.8,11.8,14.2,19.5,29,44.6,70.2,106.7,152,181.1,216,254.7,296.8,341.9,391,404.8,423.7
p114,0,5.7,9.2,11.2,15.1,16.4,19.5,26.5,38.6,60,97.1,148.7,210.2,243.2,287.2,338.2,399.4,467.3,541.9,583.1,634.8
p115,0.4,35.6,55.4,71.4,94.3,170,256.4,369.2,510.9,702.4,953.3,1049.7,1057.7,1064.1,1072.9,1083.5,1100.2,1126.1,1155.5,1183.6,1228.1
p116,0,0,20.8,33.8,46.9,54.5,65.9,84.1,106.4,133.5,167.3,197.6,225.2,245.8,268.9,296.7,328.8,365.2,405.4,449.5,501.5
p117,0,0,4.5,6.9,8.9,10.1,12.6,17.1,23.2,31.9,43.7,53.8,64,73.9,84.7,97.9,113,130.5,150,172.6,205
p118,0,0,1.7,3.9,7.7,14.9,29.6,57.6,99.5,153,221.1,250.7,268,277.7,285.9,297,312.5,336.3,364,398.1,465.3
p119,0.1,4.1,8.9,10.5,12.8,22,32.1,45.9,66.2,96,137.6,151,154.1,156.1,158.7,160.8,164.4,168.3,173.2,179.6,186.7
p12,0.4,14.2,28.2,69.1,88.1,94.2,102.5,116.3,129.1,143.6,167.2,188.5,199.2,206.5,213.3,221.2,229.9,241.6,263.4,292.5,331.9
p120,0.3,2.9,4.1,5.1,6.5,12.8,20.3,28.4,37.8,51.3,68.8,76.2,77.2,79.2,80.1,82.9,84.4,87.3,89.9,93.5,99.7
p121,0,8.3,28.7,79.7,112.3,114.3,121.9,136.7,151.5,170.7,198.7,203,203.5,204.7,206.5,208.5,211.3,216.2,222.7,230.4,247.3
p122,2.4,132,154.9,192.9,281.8,461.1,713,1070.3,1530.8,2111.4,2808.2,3258.4,3322.5,3360.3,3401.5,3447.7,3510,3613.9,3734.9,3891.2,4160.4
p123,0,75.5,173,556.5,836.3,918.2,1046,1219.2,1378,1539.1,1728.5,1770.7,1775.7,1777.2,1780.2,1784.5,1799.4,1830.5,1884.2,1977.6,2149.7
p124,0,0,0,0.1,0.2,0.3,0.9,2.1,4.3,7.9,12.7,13.4,13.7,13.7,13.7,13.7,14,14.6,15.3,16.8,19.4
p125,0.9,17.6,27.6,62.2,92.4,107.1,133.3,171.6,210.8,249.9,294.3,329.8,349,359.5,369.4,381.2,394.2,418.5,432.8,475.6,537.8
p126,4.6,816.9,1210.6,1625.2,2169.9,2355,2574.1,2911.1,3228.4,3566.9,3952.7,4224.9,4359,4381.4,4407.8,4440.8,4517.6,4654,4883,5203.1,5287.2
p127,3.3,107.9,273.6,652.6,1128,1185.4,1243.8,1369.8,1497.2,1638.9,1808.7,1952.1,2053.1,2129,2208.8,2306.6,2436.5,2603.7,2867,3241.9,3557.3
p128,7.2,16,61.1,198.1,371.7,478.1,538.3,626.6,699.1,760.5,852.7,919.1,946.2,949.9,952.1,955.7,985.6,1044.2,1133.5,1262.4,1391
p129,0.2,8.9,26,101.1,137.7,146.2,158.7,180.7,204.6,231.5,262.7,290.8,313.4,315.6,318.6,322.7,327.9,334.2,341.5,350.4,363.1
p13,0.5,29.7,55,187.3,275.4,321,373.4,443.6,510.6,574.4,636.2,703.4,741.2,746.9,753.9,766.5,794.3,847.8,923.2,1014.4,1123.7
p130,0,0,5.2,52.2,85.5,123.6,160.2,214.7,273.5,332.9,393.9,427.2,446.7,455.6,467.4,482.5,497.2,512.4,529,551.9,601.6
p131,2.9,178.4,681.6,1491.9,2384.9,2557.3,2780.6,3058.7,3301.5,3507.3,3673.4,3759.9,3766.5,3762.5,3758.9,3757.9,3761.1,3769.1,3796.7,3855.4,3969.7
p132,1.4,36.6,115.2,309.2,515.6,596.2,713.8,844.2,979.3,1106.9,1228.1,1291.3,1318,1323.5,1329.7,1338.8,1353.9,1396.8,1442.1,1507.5,1624
p133,0,0,0.1,10.3,94.8,122.2,164.1,209.3,239.5,257.5,271.4,284.7,287.2,289.6,291.5,293.1,295,302,314.5,342,395.1
p134,1.4,5.6,25.2,40.7,55.8,69.8,91,122.5,159.9,203.5,254.5,305.3,352.9,373.1,393.5,414.3,435.3,456.1,479.2,503.8,538.1
p14,0,0,0.1,0.7,2.2,3.4,8.6,20.9,46.4,82,111.9,115,115.4,115.6,115.9,116.3,117.5,119.6,123.1,128.3,135
p15,0,0,0.4,3.7,19.2,38.8,78.6,126,179.1,221,247.9,258.9,261,261.5,262.4,264,267.3,276.2,288.9,306.7,341.1
p16,0,0,0.2,1.8,8.7,17.5,35.5,57.7,82.2,102.3,118.1,125.8,127.9,128.8,129.6,131.3,134.7,140.6,147.9,158.5,179.1
p17,0,0,0.3,1.5,3.2,4.2,6.3,10,15.5,23,33.2,39.2,43.6,43.8,44.4,46.1,49.1,52.9,57.8,64,72.3
p18,0,0,0.3,1.9,4,4.8,6.3,9,12.9,18,24.3,30.3,34.7,35.3,36.3,38.3,41.4,45.3,49.7,54.9,60.1
p19,0,0,0,0,0.1,0.1,0.2,0.2,0.3,0.5,0.8,0.9,1,1,1,1.1,1.1,1.2,1.3,1.5,1.7
p2,0,3.6,7.9,17.7,28.5,37.9,73.8,132.6,199.1,254,301.1,358.9,379.6,387.5,394.3,403.6,412.1,428.7,453.2,470.6,515.5
p20,0,0,0.2,1,2.2,2.7,3.7,5.3,7.7,11,15.2,18.1,20.2,20.4,20.9,21.9,23.3,25.4,27.8,30.6,34
p21,0,0,0.1,0.5,1.2,1.8,3.2,5.4,8,10.8,14.5,17.5,20.2,22.8,25.6,28.9,32.7,37.2,42.2,46.8,52.6
p22,0,0,0,0,0.1,0.2,0.2,0.4,0.5,0.8,1.2,1.6,2,2.4,2.9,3.4,4,4.8,5.7,6.4,7.5
p23,0,0,0,0.1,0.3,0.5,0.7,1.1,1.7,2.4,3.6,5,6.4,7.6,9,10.6,12.5,14.7,17.2,19.9,23.2
p24,0,0,0.2,0.5,1.6,2.2,3.2,4.7,6.6,8.9,11.6,14.7,17.9,21.3,25.2,29.9,35.3,41.7,49.4,55.8,64
p25,0,0,16.7,154.9,295.2,337.9,388.9,447.2,491.6,525,550,571.7,576.6,576.2,575.9,577.4,586.3,605.7,629.4,666.6,740.6
p26,0,0,0.9,10.6,17.8,19.9,26.9,36.5,45.5,51.9,56,57.1,56.8,56.8,56.8,56.7,56.9,57.3,57.8,58.4,60.7
p27,0.4,12.7,21.7,39.7,62.8,63.7,65.3,70,74.2,78.5,84.1,90.1,92.9,92.8,92.9,92.8,95.4,100.3,107.8,119.7,135.3
p28,7.9,257.1,471,711.4,1016.5,1031.6,1076,1194.2,1342.1,1529,1741.1,1938.2,2067.3,2076.7,2088.2,2112.8,2157.4,2240.4,2348.4,2502.1,2721.8
p29,0,4,5,8.3,12.5,12.8,13.1,13.9,14.5,15.1,15.6,16.4,16.9,17,16.9,17,17.3,18.3,19.6,21.4,23.9
p3,0.1,1.8,4.8,11.5,19.1,26.1,41.1,68,100,128.6,163.3,210.4,227,237.7,246.5,253.5,260.5,273.3,297.7,305.4,338.2
p30,2.4,48.9,108.1,208.7,330.3,340.6,352.7,380.2,401.8,427.3,479.9,530.7,557.9,562.2,567.4,573.1,583.8,604.7,645.3,695,757.6
p31,0.7,21.4,41.6,68.4,107.8,150.6,211.4,293.6,379.6,467.4,564,631.9,636.3,642.6,650.4,659.5,671.4,693.9,736,802.2,889.6
p32,0,0,5.7,9.3,12.9,14.4,17.3,22.2,28.2,35.3,42.9,44.7,45.4,45.3,45.3,45.2,45.7,46.6,48,50.4,54.8
p33,2.5,132.7,203.6,276.1,396.2,435.4,510.5,625.2,752.4,895.1,1058,1156.6,1220.7,1232,1244.1,1267.6,1310.3,1372.8,1455.2,1561,1705.4
p34,0.9,34.2,88.7,120,172.8,189.6,210.5,242.7,275.3,310.4,351.1,390.2,417,421.6,427.3,438.4,460,490.7,532.4,585.9,657.4
p35,0,0,0.1,0.5,1.1,1.3,1.6,2.2,3.1,4.2,5.5,6.9,7.9,8,8.4,8.8,9.4,10.2,11.3,12.2,13.5
p36,0,0,11.8,18.8,25.5,27.9,31.4,37,43.1,49.5,56.5,60.1,61.6,61.5,61.5,61.8,63,65,67.9,72,77.7
p37,0,0,13.4,21.9,30.2,33.7,38.5,46.2,54.5,63.8,74,79.7,82.5,82.5,82.5,83,85.5,89.6,95.5,102.5,112.3
p38,0,0,19.5,31.4,42.9,47.8,55.2,67.2,80.6,95.4,111.3,120.5,125.7,126.1,126.8,128.8,134,141.4,152.5,165.4,182.5
p39,0,0,2.3,3.7,5.1,5.6,6.2,7.1,8.2,9.5,11.5,13,14.5,15.3,16.4,17.6,19.1,20.8,22.9,25.5,28.9
p4,0.1,0.4,2.1,3.2,6,10.2,19.6,50.1,107.1,173,229,256.6,264.7,274.3,279.2,285.9,294,302.3,311.5,313.3,321
p40,0,0,8.5,13.8,19.1,20.7,23.4,27.9,33.5,41.3,52.1,61.5,69.9,73.9,79.6,86.5,94.5,104.8,115.8,133.4,154.8
p41,0,0,14.5,23.1,31.5,33.8,37,43,49.8,58,68.4,79.1,88.9,93.9,101.5,110.5,122.2,137.5,155.2,184.1,220.5
p42,0,0,0.4,1.9,12.5,14.4,17.9,24.4,34,48.8,70.9,84.8,95,95.2,95.9,98.5,102.6,108,115.4,126,128.2
p43,0,0,15.8,80.7,588.9,616.6,670,793.6,965.6,1203.3,1523,1774.7,1938.9,1938.4,1945.5,1980.2,2047.4,2154.6,2304.4,2502.3,2527.9
p44,0,0,0.5,2.6,18.3,20.2,23.4,29.3,36.8,46.1,57.5,64.8,68.7,68.7,68.8,69.3,70.3,72.4,75.9,81.7,83.6
p45,0,0,4.5,9,18.1,19.3,21.3,25.1,30.2,37.5,49,61.9,75.1,83.6,94.1,106.9,122.1,139.3,158.8,183.2,211.6
p46,0,2.1,3.2,5,10.1,12.6,17.5,27,42.5,68.6,109.3,153.8,191.3,192.8,196.5,208.2,226.8,252.6,285.9,327.1,379.5
p47,0.1,5.7,20.6,28.9,39.8,45.8,54.5,66.7,79.9,96.5,119.7,142.2,152.3,163.8,175.7,187.8,200.1,213.7,229.3,253.7,279.6
p48,0,3,10.3,23,41.4,48.7,65.4,98.3,146,209.3,290.6,360.6,420.7,468.6,520.7,575.9,639.2,713,799.2,921.7,1058.7
p49,0,0,0,0,0.1,0.3,1,2.9,6.7,12.7,21.5,26.8,29.7,31.3,33,34.6,36.2,38.1,40.3,43.6,47
p5,5.7,41.9,53.1,88.7,126.8,141.6,168.6,208.4,259.9,334,445.2,533.1,601.5,605.8,614.3,637,679.5,739.9,819.6,925.2,960.3
p50,0,0,0.4,1,4.4,11.2,29.4,66.6,131.8,259.8,467.5,597.1,718.2,754.5,812.6,884.6,946.9,1072.6,1198.2,1426.3,1667.5
p51,0,0,0.1,0.3,1,3.6,10.9,28.1,58.3,114.1,206.4,258.5,301.8,314.6,331.6,354.2,377.2,423.8,473.7,553.9,641.8
p52,0,0,3.7,5.4,6.8,7.1,7.5,8.5,10,12.4,15.8,18.6,21,23.2,25.8,28.7,32.2,35.7,39.7,45.4,51.3
p53,0,0,21.5,35.3,49,56,66,83,105.3,137.7,193.6,249.9,304.5,341.1,386.6,436.8,496.8,564.5,640.2,750.2,872.4
p54,0.1,2.8,27.8,38.4,50.9,55.5,61.7,72.7,86.4,105.8,136.5,166.9,195.3,212.9,233.3,256.9,286.4,325.2,364.8,422.4,494
p55,0,1.7,13.1,17.9,23.6,25.6,30.1,37.7,47.2,59.7,82.5,97.5,110.7,116.7,125.3,133.9,146.8,163.5,183.4,212.9,251.7
p56,0,0,0.4,0.9,3.5,8.1,20.6,47.9,94.9,151.5,202.4,235.5,251.8,259.4,266.4,273.7,284.2,308.7,341.5,405.7,481.5
p57,0.7,1.2,2.3,5.4,9.2,11.3,15.3,23.3,35.6,52.5,78.8,104,124.4,134.3,145.5,158.2,177,204.1,236.3,281.3,340.3
p58,3,3.3,29.4,72.9,92.2,164.7,441.7,751.8,1004,1240.7,1526.2,1773,1899,1974,2033.1,2091.1,2164.9,2283.5,2465.1,2731.5,3138.7
p59,0.2,1.2,2.2,9.2,16,22.1,35.4,62.7,114,183.1,260.1,308.5,344.4,367.2,390.7,415.5,443.4,477.8,521,574.8,638.5
p6,0.2,9.8,11.9,19.5,27.7,31.3,37.2,46.3,59.2,76,98.4,120.2,138.1,140,144.5,152.1,162.2,175.7,192.7,214.9,225.4
p60,0,0.4,1.6,3.9,7.4,9.7,14.4,22.8,34.2,47.9,64.3,76.9,86.4,93.8,102.1,111.1,121.2,133.5,147.9,165.8,190.3
p61,0,0.7,1.6,4.4,9,13.3,20.9,33.4,49,66.1,86.2,104.1,116.2,122.8,130.4,138.7,148.7,161,177.5,199.9,234.9
p62,0.1,0.4,1.2,3.5,7.6,11.6,19.5,32.5,49,68.4,90.1,105.3,114.4,119.1,124.6,130.3,137.3,147.6,161.7,181,211.7
p63,0.2,12.2,28.5,83.6,169.2,250,449.4,811.9,1337.9,1996.2,2747.1,3121.4,3344.9,3459.7,3588.3,3726.9,3910.9,4193.5,4536.3,4989.9,5672.4
p64,0,5.9,9.5,26.2,49.6,71.3,129.2,240.5,411.5,643.5,926.8,1038.5,1109.2,1140.7,1177.7,1220.9,1286.8,1381.9,1498.1,1640.5,1836.4
p65,0.1,6.3,9.9,27.8,53.8,71.9,116.1,202.2,341.8,552.3,845.1,1006.5,1113.9,1150.5,1189.8,1234.8,1296.9,1400.5,1532.5,1687.5,1893.8
p66,0,2.9,5.6,14.7,25.9,33.6,49.6,79.5,124.7,190.4,294.1,380.3,447.3,476.7,510.2,549,607.3,690,790.2,921.4,1085.1
p67,0,5.4,12.9,40.6,87.8,143.6,235.7,374.6,531.6,701.1,910.2,1103,1192.4,1203.8,1225.4,1250.8,1296.8,1370.8,1503.8,1685.7,1999
p68,0,0,1.1,6,42.6,46.1,51.5,61.9,75.4,92.5,114.9,138.2,154,154.2,155.3,158.9,165.1,174.3,187.6,205.2,206.6
p69,0,0,2,3.9,7.8,8.3,9,10.5,12.7,15.9,21.4,27.2,33.3,37.3,42.4,49.1,56.5,65,74.3,85.8,99.1
p7,0,1.6,3.6,5.9,7.7,8.1,8.7,9.8,11.2,12.7,14.9,16.8,18.4,18.9,19.4,20.1,21.3,22.8,24.8,27.3,29.4
p70,0,0,14.3,28,56.2,60.2,66.9,79.5,95.9,118.4,149.6,183.7,218.8,236.7,261.6,294.6,333.7,378.8,432.4,497.6,580.8
p71,0,0.3,2.1,2.9,3.8,4,4.4,5.2,6.2,7.5,9.6,11.5,12.9,13.6,14.4,15.7,17.4,20.2,23.5,28.8,35.1
p72,0.1,4.4,40.6,54.4,70.5,74.2,79.4,89.7,102.8,124.2,168.2,208.7,243.7,265,291.9,329.6,371.5,429.7,507.5,627,775.5
p73,0,0.2,2.1,2.8,3.6,3.9,4.2,4.8,5.5,6.3,7.5,8.7,9.7,9.9,10.5,11.4,12.5,14.6,17.7,22.5,29
p74,0,0,0.1,0.2,0.4,0.6,1.3,2.8,6,11.6,20.4,25.4,29.3,30.5,32.2,34.7,37.4,40.2,43.2,46.1,49.5
p75,0,1.1,2.4,3.6,6.7,7.8,9.8,14,20.8,31.1,45.4,57.4,67.2,67.6,68.3,73.9,82.7,93,105.3,118.2,131.4
p76,0,2.4,4.4,6.6,13.5,15.3,19.9,29.7,46.9,76.8,125,156.5,182.3,184.2,189,200.6,217.4,238.8,264.6,295.7,334.2
p77,0,0.8,1.3,2,4.2,5.5,8,12.8,20.4,32,49,64.1,75.7,76,77,81.1,87.5,96.7,109.1,124.5,143.2
p78,0,1.7,2.2,3.3,6.6,7.8,10.1,14.6,22,33.7,49.4,67.7,82.9,84.3,87.6,94.4,104.4,116.6,131.1,147.5,167
p79,0.1,2.4,5.3,8.1,15.5,19,26.4,41.7,68,110.2,173.6,229.2,272.9,280,291.3,305.4,325.3,345.8,369.9,390.9,426.7
p8,0.8,8.8,36.5,63.1,93,94.6,96.1,101.9,106.3,110,113.4,116.7,117.3,117.3,117.2,117.3,118.3,120,122.6,125.5,129
p80,0.4,8.4,12.5,23,53,77.9,156.1,337.4,616.1,944.1,1222.5,1364.2,1425,1455.2,1480.6,1529.1,1601.9,1730,1900.3,2040.6,2189.4
p81,0.1,1,2.9,5.1,10.8,13,19.7,34.9,65.5,114.6,158,167.6,171.4,172.2,173.1,174.6,181.6,193.5,211.6,244.6,310.3
p82,0,0.3,0.6,1.1,2.3,2.8,3.9,6.1,10.1,17.2,28.1,30.4,31.6,32,32.4,32.8,34.6,37.1,42,49.5,63.4
p83,0,0.4,1.3,2.2,4.6,5.3,7.8,13.9,28.8,54.4,76.3,80.4,81.9,82.7,84,85.4,88.5,94.1,100.8,114.5,143.8
p84,0,0.9,6.1,8.4,11,11.7,13.4,16.2,20.3,27,38.2,46,52.3,55.7,59.4,64.9,70.7,79.9,91.2,107.9,128.2
p85,0,0,1.4,2.5,8.3,24.9,70.5,176.9,372.9,631,857,970.9,1019.7,1050.6,1079.7,1108.5,1144.5,1206.2,1297.5,1430.8,1619
p86,0,0,1.2,2.8,4.6,11.3,88.1,191.7,267,327.5,384.8,431.9,454.8,470.2,481.4,490.7,501.2,513.6,531.9,555.5,587
p87,0,0,0.4,0.8,2.6,4.2,7.3,14.4,29,59.2,127.4,211.2,287.3,292.9,303.3,327.2,366.1,422.7,497.7,611.7,779.3
p88,0,0,0.1,0.3,1,1.7,3.5,7.6,16.7,36.4,76.6,112.8,140.5,142.5,146.1,153.6,163.9,180.4,200.7,233.6,284.6
p89,0,0,0.8,1.4,7.7,9.4,13.8,26.4,55.6,113.7,214.2,299.3,387.9,443.8,512.8,596.7,692.8,803.6,917.7,1049.6,1214.7
p9,430.9,716.8,1386.5,2755.7,4140.3,4814.1,5124.2,5676.9,6205.3,6771.4,7409.4,8032.4,8366.5,8587.2,8820.3,9071,9452,9965,10573.9,11215.5,11863.5
p90,0,0,1.1,2.3,12.5,14.4,19.9,36.5,76.4,153,267.6,338.4,401.4,461.9,546.5,664.1,805.8,956.1,1098.9,1259.4,1444.9
p91,0.4,2.6,5.2,10.8,29.2,53.2,111.6,194.6,295,409.7,533.6,605.8,640.4,648.2,657.4,669.2,691.3,726.2,780,852.2,885.8
p92,0.1,35.8,56.5,74.3,83.6,94.8,113.8,159.5,224.4,321.1,474.8,637,790.1,926.1,1068.4,1233,1416.7,1644.4,1922.5,2258.2,2657.9
p93,0,0,0.2,0.7,4.5,5.7,7.9,11.8,17.7,26.8,40.9,57.4,76,89,104.5,123,144.5,169.9,198.8,234.5,278.8
p94,0.9,21.5,29.6,36.6,46.9,54.6,67.3,89.9,120.5,161.2,217,283.6,357.6,435.9,529.6,640.6,774.6,940.1,1141.6,1393.1,1702
p95,0,0,0.5,19,77.6,129.1,204,304.4,417.9,484.1,546.2,588.5,608.2,614.5,619.4,624.7,637.5,659.8,698.7,786.7,927.6
p96,0,0,1,31.1,134.3,218,339.6,502.6,687.1,795.3,909.6,989.3,1026.2,1034.3,1043.8,1057.3,1085.1,1139.6,1240.1,1411.1,1670.7
p97,1.6,22.7,59.3,74,94.5,201.9,329.8,490.7,674.4,903.2,1225.4,1570.4,1899.9,2092.5,2297.6,2514.9,2755.2,2861,2989.2,3169.9,3476.9
p98,1.3,24.5,54.2,75,94.9,196.5,310,450.2,609.2,819.1,1127.2,1444.6,1742.4,1928.4,2128.8,2345,2583.2,2666.2,2784.5,2957.5,3253.9
p99,0,0,7.8,24.8,61.4,101.2,198,416.6,765,1244.2,1881.1,2249.6,2449.3,2535.5,2625.7,2726,2860.3,3061,3321.7,3604.8,4079.5
