,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p126,4.57672123,816.9,1210.57,1625.246,2169.931,2508.97,2835.968,3178.589,3523.385,3928.093,4387.925,4391.89,4398.864,4407.61,4421.152,4440.9,4462.793,4483.138,4946.849,4949.515,4951.464
p127,3.257673856,107.8581726,274.83,658.562,1161.916,1351.174,1399.646,1456.467,1523.203,1603.846,1701.338,1715.266,1730.813,1774.718,1828.666,1905.737,1975.45,2020.586,2050.751,2097.4,2159.998
p128,7.216393541,16.04182742,59.871,192.125,337.75,487.794,544.976,609.653,686.148,770.986,874.709,892.95,910.493,969.016,1029.605,1102.833,1166.101,1203.855,1227.246,1255.849,1292.784
p129,0.188722468,8.9,26.012,101.072,137.683,152.401,170.615,191.972,216.428,244.915,278.109,281.659,285.521,289.66,294.621,300.819,307.147,313.226,318.562,323.16,328.964
p13,0.543822861,29.67242578,65.263,196.571,276.81,292.369,302.945,314.037,328.836,352.686,365.406,365.409,366.035,366.468,367.76,369.207,370.151,370.514,374.745,380.19,382.312
p130,0,0,5.181,52.207,85.544,102.376,107.032,111.656,116.77,122.558,130.169,130.617,131.33,132.256,134.364,138.484,142.787,147.776,152.706,158.653,168.713
p131,2.936474285,178.4,681.585,1491.897,2384.945,2648.31,2906.32,2987.768,3066.275,3158.841,3267.842,3282.103,3300.022,3338.107,3391.635,3445.395,3488.285,3526.834,3555.009,3577.506,3599.621
p132,1.362208484,36.6,115.181,309.188,515.555,621.233,749.802,805.577,870.725,949.266,1039.564,1054.234,1071.032,1097.222,1134.239,1170.38,1202.079,1229.28,1254.525,1275.46,1293.049
p133,0,0,0.082,10.291,94.754,111.738,140.977,170.021,188.39,208.596,231.662,231.662,231.662,231.662,233.09,237.107,241.351,246.921,250.051,252.174,254.771
p134,1.440997601,5.640375641,25.23,40.666,55.786,68.967,86.304,108.531,136.667,172.536,217.516,256.884,300.492,348.228,363.552,380.979,397.906,413.816,427.483,438.664,449.776
p14,0,0,0.19,0.85,4.096,9.291,17.554,30.043,36.031,44.647,50.943,51.756,52.951,54.285,55.928,58.049,58.968,59.905,60.787,61.271,64.823
p15,0,0,0.383,3.061,14.908,30.882,57.735,97.408,115.797,137.073,153.728,154.317,155.586,157.1,158.718,162.862,165.726,167.705,169.918,171.452,179.551
p16,0,0,0.222,2.196,11.1,17.742,29.39,48.572,56.488,65.824,73.993,74.419,75.559,76.903,78.819,81.608,83.574,84.982,86.223,87.512,90.239
p17,0,0,0.33,1.709,3.533,4.134,5.074,6.368,8.494,11.772,16.269,18.388,20.786,23.154,25.551,28.222,30.305,32.145,33.754,34.888,36.964
p18,0,0,0.286,1.62,3.484,4.08,4.859,6.022,7.755,10.232,13.386,14.985,16.601,18.061,19.473,20.996,22.184,23.168,24.218,25.133,26.839
p19,0,0,0.011,0.069,0.148,0.18,0.228,0.287,0.385,0.525,0.692,0.775,0.859,0.932,1.004,1.079,1.124,1.167,1.217,1.237,1.274
p2,4.25E-05,3.598774958,9.665,22.249,35.311,40.739,49.821,65.49,87.664,115.35,170.029,170.09,174.586,186.192,194.02,204.154,205.583,214.735,217.506,218.527,219.916
p20,0,0,0.177,1.012,2.248,2.723,3.536,4.771,6.665,9.459,12.947,15.027,16.989,18.708,20.286,21.595,22.441,23.15,23.752,24.438,25.302
p21,0,0,0.09,0.231,0.894,1.465,2.27,3.416,4.853,6.722,8.715,10.522,12.732,15.38,18.536,22.275,26.612,31.59,33.68,35.896,38.489
p22,0,0,0.001,0.004,0.045,0.1,0.215,0.421,0.759,1.223,1.741,1.959,2.229,2.56,2.963,3.45,4.03,4.72,5.036,5.447,5.981
p23,0,0,0.021,0.07,0.24,0.45,0.859,1.639,2.856,4.318,5.737,6.244,6.864,7.618,8.523,9.607,10.88,12.373,13.207,14.271,15.717
p24,0,0,0.241,0.782,2.021,3.235,5.374,8.724,12.928,17.238,21.564,24.441,27.928,32.113,37.096,42.999,49.867,57.77,61.076,64.892,69.429
p25,0,0,16.556,156.364,294.817,373.378,413.871,423.978,427.926,435.148,446.3,446.317,446.403,446.53,447.237,450.131,453.316,456.839,461.001,465.17,473.835
p26,0,0,1.036,9.148,18.144,23.603,26.245,26.761,26.953,27.291,27.724,27.726,27.729,27.733,27.77,27.914,28.036,28.202,28.466,28.696,29.089
p27,0.432030983,12.67567255,20.342,33.667,50.49,55.072,59.05,63.379,68.117,74.537,82.191,82.278,82.413,82.682,83.223,87.886,88.499,92.509,95.836,99.241,102.697
p28,7.941410686,257.0910799,476.598,736.739,1059.574,1181.066,1319.084,1476.781,1643.628,1826.807,2002.842,2048.906,2091.097,2124.892,2160.888,2257.893,2280.203,2353.471,2405.172,2450.655,2493.607
p29,0.033362992,3.953283745,4.664,7.22,10.109,10.759,11.45,12.257,13.138,14.114,15.165,15.239,15.341,15.448,15.571,16.273,16.415,16.998,17.418,17.77,18.061
p3,0.075701514,1.7785297,6.472,15.767,31.99,40.67,50.174,61.109,72.04,85.229,123.151,123.187,127.276,135.597,138.851,143.056,144.502,151.656,153.983,154.316,155.221
p30,2.435539638,48.87996376,104.08,190.568,301.947,344.277,388.472,436.192,483.086,529.596,576.604,580.488,585.53,591.219,596.687,626.018,631.438,654.595,671.654,687.738,702.355
p31,0.65127812,21.37159267,44.264,71.944,111.106,185.084,287.549,424.7,581.896,641.474,701.212,708.668,718.444,730.455,746.401,764.146,778.581,795.343,809.834,831.467,843.929
p32,0,0,5.544,10.567,15.882,17.301,19.395,22.098,25.206,28.791,33.042,33.478,34.024,34.906,35.919,37.784,39.686,41.67,43.36,45.311,47.638
p33,2.526042441,132.7315941,199.717,268.906,381.925,449.119,541.932,659.437,801.88,969.655,1165.766,1235.837,1330.666,1443.218,1538.094,1636.556,1733.486,1805.002,1865.451,1900.054,1938.951
p34,0.857821277,34.1684059,92.603,127.153,187.021,220.465,265.127,319.492,383.887,456.504,535.501,561.363,596.29,637.737,670.793,704.207,736.803,760.512,780.713,794.678,809.553
p35,0,0,0.089,0.522,1.162,1.364,1.694,2.185,2.907,3.976,5.417,6.14,6.85,7.504,8.096,8.682,9.107,9.525,9.672,10.021,10.322
p36,0,0,7.969,11.287,13.943,14.003,14.16,14.512,15.104,16.122,17.874,19.122,21.084,24.018,28.161,33.569,39.55,45.697,50.101,54.712,58.143
p37,0,0,17.262,29.379,41.842,42.432,43.74,45.607,47.782,50.313,53.988,55.043,56.63,59.067,62.686,67.771,73.39,79.833,85.554,91.633,96.114
p38,0,0,19.686,30.1,39.903,41.446,44.175,48.118,52.559,58.599,66.05,67.928,71.207,76.12,83.021,92.398,102.697,113.653,121.683,130.054,135.92
p39,0,0,5.202,8.15,10.772,11.073,11.803,13.159,14.433,16.182,17.923,18.144,18.414,18.773,19.193,19.687,20.22,20.933,21.475,22.307,23.119
p4,0.119576402,0.38937141,1.483,2.914,4.64,5.473,5.903,6.379,7.18,8.987,16.243,16.254,17.676,20.314,21.296,22.443,22.642,25.457,26.933,27.245,27.883
p40,0,0,8.479,14.063,19.6,20.608,23.123,27.158,31.341,37.106,43.224,44.753,46.825,49.494,52.928,57.393,62.853,69.604,75.98,84.239,91.991
p41,0,0,11.55,18.454,25.414,31.393,42.978,55.28,61.836,70.732,80.658,82.6,85.372,89.018,93.704,99.912,107.364,116.903,126.351,138.741,150.679
p42,0,0,0.493,2.645,20.412,21.417,23.383,26.943,32.845,42.093,56.238,67.781,81.492,95.594,98.453,101.159,103.076,104.831,105.918,123.749,124.452
p43,0,0,16.119,82.345,598.004,631.073,694.901,808.948,991.145,1256.385,1623.119,1807.928,2005.908,2186.486,2203.361,2220.401,2231.582,2245.159,2252.927,2594.84,2600.476
p44,0,0,0.445,2.381,16.552,18.674,22.158,27.438,34.378,43.62,55.554,58.872,63.104,67.685,68.401,69.168,69.784,70.598,71.027,81.457,82.204
p45,0,0,7.855,16.401,32.557,33.031,33.988,35.472,37.076,39.283,41.79,42.046,42.38,42.735,43.138,43.621,44.106,44.78,45.297,46.312,47.493
p46,0.037516039,2.141675603,3.611,6.316,13.811,22.299,36.737,59.843,93.881,141.655,206.607,243.52,283.584,321.869,357.699,393.012,416.155,439.315,455.404,474.77,486.4
p47,0.078073811,5.728407335,17.935,25.307,36.559,49.382,68.078,91.426,117.339,124.783,134.763,134.865,135.232,135.887,136.646,138.696,140.449,143.596,143.774,147.149,148.704
p48,0.015890803,2.982025329,13.455,34.545,67.971,79.981,100.535,131.792,170.482,216.878,267.851,272.268,280.541,291.868,305.247,321.647,334.032,349.029,352.339,361.576,373.228
p49,0,0,0.022,0.06,0.1,0.287,0.737,1.644,3.05,4.975,6.187,6.87,7.56,8.215,8.795,9.358,9.741,10.105,10.155,10.337,10.527
p5,5.718094633,41.9169796,53.553,89.996,129.857,173.674,227.743,296.452,384.472,498.044,630.816,704.85,790.993,812.061,833.469,857.083,875.675,892.34,907.361,919.705,939.473
p50,0,0,0.562,1.279,5.113,20.573,58.04,135.303,273.928,489.39,618.012,690.926,771.062,850.749,924.087,994.562,1047.083,1098.987,1112.617,1153.926,1176.07
p51,0,0,0.01,0.014,0.251,1.721,6.115,17.957,42.763,82.982,104.95,120.946,141.46,165.23,190.613,217.358,239.52,260.269,269.704,285.2,293.671
p52,0,0,2.182,3.264,4.15,4.829,6.259,8.433,10.371,12.924,15.526,16.033,16.653,17.384,18.233,19.206,20.252,21.362,22.396,23.478,24.656
p53,0,0,23.048,37.403,51.635,61.739,82.176,114.153,148.586,196.686,250.614,270.822,295.209,323.331,354.633,389.432,425.94,464.178,498.606,537.34,571.077
p54,0.094914678,2.754555382,24.675,33.538,43.456,45.383,49.42,56.019,64.264,77.002,95.171,108.575,124.864,143.86,165.205,188.596,212.303,236.393,255.742,276.535,291.915
p55,0.007026694,1.701282147,14.031,19.217,24.97,26.531,29.862,35.131,40.817,49.793,61.181,67.469,75.45,84.85,95.527,107.459,119.682,131.869,141.983,152.56,161.295
p56,0,0,0.633,1.02,3.025,12.386,37.708,98.414,144.134,209.777,284.195,289.934,295.017,300.357,305.756,314.14,318.384,327.363,328.628,339.405,341.223
p57,0.681239627,1.237219526,2.302,6.214,11.219,12.322,14.747,20.097,28.902,42.987,63.662,71.737,81.922,92.392,102.813,114.048,124.198,134.077,141.675,151.733,161.689
p58,2.973437518,3.310040121,30.663,75.767,95.815,302.451,397.911,534.451,671.37,834.799,1015.494,1015.961,1017.128,1018.673,1022.599,1031.747,1044.105,1068.498,1093.216,1135.851,1182.644
p59,0.225905501,1.216504631,2.601,10.196,23.003,30.519,43.531,62.733,87.677,117.332,150.019,151.481,155.259,162.419,172.269,184.448,193.532,200.325,205.473,212.372,220.359
p6,0.246640299,9.779499557,11.403,18.064,24.417,31.064,39.957,51.948,67.413,87.46,111.61,127.285,145.023,149.526,154.305,159.493,163.701,167.443,170.221,173.206,176.972
p60,0.01193542,0.447235192,1.767,4.232,7.696,8.154,8.942,10.082,11.436,13.132,15.297,15.903,16.814,17.948,19.372,21.264,23.303,25.715,27.927,29.917,33.439
p61,0.007968921,0.746904448,1.472,3.966,7.463,8.073,9.109,10.684,12.626,15.083,18.515,19.467,20.993,22.889,25.184,28.073,31.216,34.923,38.386,41.472,47.333
p62,0.064115463,0.41323642,1.01,3.118,6.54,7.841,9.791,12.511,15.357,18.661,22.532,23.325,24.446,25.953,27.762,30.786,33.994,37.892,41.212,43.727,48.895
p63,0.201813968,12.24810532,23.361,62.913,108.375,113.213,121,133.384,150.027,173.804,207.427,221.511,242.784,269.355,301.508,342.762,392.242,450.273,512.097,572.899,658.483
p64,0.017288812,5.864901897,11.197,35.694,77.511,95.438,129.364,184.544,258.398,351.161,464.434,475.749,502.539,533.69,570.611,617.075,655.269,695.472,728.981,744.026,777.669
p65,0.074564522,6.345614295,11.993,35.433,80.065,103.268,147.741,217.894,309.426,425.1,568.978,582.587,608.453,642.81,687.23,746.972,797.83,848.047,890.641,906.392,964.016
p66,0.00687512,2.876324151,5.094,14.56,30.807,40.43,60.825,97.651,152.609,225.104,314.453,322.373,341.634,364.947,391.393,422.865,446.791,465.993,480.049,497.458,513.647
p67,0.049593126,5.42192879,11.27,31.461,56.356,61.168,69.253,81.409,96.496,116.379,143.76,157.982,177.11,203.865,234.951,272.65,315.827,365.142,420.5,465.407,537.28
p68,0,0,0.763,3.838,27.352,30.505,36.34,46.206,60.891,81.693,110.243,124.101,140.689,157.197,159.084,160.861,162.069,163.19,163.906,189.329,189.858
p69,0,0,4.286,7.818,16.024,16.534,17.441,18.644,19.894,21.644,23.851,24.273,24.853,25.475,26.107,26.768,27.378,28.059,28.659,29.528,30.556
p7,0.042888671,1.603520842,3.694,6.03,7.938,8.788,9.637,10.761,12.26,14.256,16.619,18.243,20.06,20.614,21.156,21.747,22.248,22.663,23.032,23.387,23.818
p70,0,0,8.66,16.671,33.609,34.439,36.009,38.172,40.381,43.588,47.623,48.394,49.44,50.593,51.772,53.114,54.367,55.749,56.928,58.918,61.132
p71,0.048889458,0.2611806,2.84,3.825,5.069,5.787,6.869,8.405,9.97,11.994,14.533,15.791,17.316,19.102,21.119,23.313,25.514,27.702,29.657,31.869,33.945
p72,0.051234245,4.395968779,39.987,54.157,71.469,80.434,94.9,116.09,139.917,169.722,210.556,238.103,271.402,309.843,352.738,399.912,447.511,495.226,539.635,584.779,626.395
p73,0,0.247787902,2.299,3.11,3.985,4.312,4.87,5.712,6.691,7.993,10.085,11.378,13.01,14.946,17.189,19.659,22.188,24.738,27.093,29.433,31.624
p74,0,0,0.074,0.139,0.252,0.326,0.512,0.854,1.364,2.271,3.759,4.856,6.116,7.405,8.511,9.669,10.66,11.684,12.624,13.54,14.353
p75,0.049455912,1.133727956,2.253,3.338,6.203,6.834,7.961,9.896,13.142,18.561,27.239,35.02,44.417,54.223,63.564,72.274,78.586,84.069,88.278,91.767,95.055
p76,0.004075108,2.41498537,4.248,6.182,12.753,14.935,19.231,27.15,40.916,63.65,98.043,126.185,155.666,182.701,206.241,227.473,241.792,254.566,264.593,272.342,279.257
p77,0,0.829536661,1.499,2.258,4.866,6.811,10.357,16.571,26.671,42.175,64.034,78.541,93.393,106.848,118.657,129.511,136.751,143.608,148.557,152.276,155.664
p78,0.044142199,1.68559734,2.343,3.441,6.886,8.422,11.309,16.464,25.082,38.82,58.751,74.033,90.392,105.508,118.584,130.182,137.83,144.509,149.798,153.928,157.601
p79,0.101972038,2.372986019,4.758,6.892,11.939,12.973,14.896,18.324,24.008,32.817,45.06,53.274,61.606,69.039,75.482,81.121,85.111,88.795,91.492,93.92,95.536
p8,0.819524,8.793521013,34.686,59.127,87.548,91.179,92.362,94.08,95.801,98.102,100.412,100.436,101.063,101.834,102.817,103.814,104.746,105.446,105.976,106.541,106.644
p80,0.355709642,8.406996517,11.287,20.885,48.749,55.184,87.176,176.906,323.819,504.224,680.453,684.016,689.29,697.12,710.899,736.681,754.665,778.942,793.564,803.959,810.763
p81,0.090199905,0.960017493,3.422,6.03,12.469,12.551,13.268,16.319,25.116,44.243,75.57,79.041,85.302,91.819,97.902,103.916,107.509,111.519,114.019,116.553,118.087
p82,0,0.338281606,0.821,1.453,2.997,3.003,3.094,3.722,5.99,11.568,21.094,21.561,23.299,25.068,27.045,29.234,30.441,31.755,32.534,33.288,33.497
p83,0.035923054,0.394704384,1.808,3.15,6.515,6.521,6.675,7.662,11.081,19.458,33.164,34.016,36.419,39.104,42.015,45.152,47.036,48.963,50.156,51.255,51.859
p84,0,0.93922519,8.05,10.896,14.364,15.805,18.067,21.527,25.611,31.507,39.345,44.345,50.417,57.531,65.595,74.46,83.407,92.343,100.084,108.142,115.722
p85,0,0,1.128,2.417,8.782,38.665,132.057,349.895,493.658,660.536,815.808,816.837,818.056,819.723,824.718,841.249,853.646,870.563,879.814,912.591,941.667
p86,0,0,0,0,1.027,15.556,25.268,37.758,48.569,59.398,72.333,72.34,72.382,72.477,72.623,73.047,73.564,74.834,75.993,80.073,84.003
p87,0,0,0.437,0.857,2.844,5.2,9.739,19.125,38.574,79.421,156.716,230.566,318.536,414.336,512.154,610.207,688.235,746.843,791.452,832.563,872.478
p88,0,0,0.109,0.211,0.73,1.424,2.778,5.546,11.349,23.626,47.277,69.372,96.017,125.401,156.254,187.998,213.9,233.041,247.081,260.546,274.405
p89,0,0,0.849,1.67,8.852,15.576,27.271,48.297,92.707,203.27,436.361,619.436,811.066,955.99,1052.196,1127.682,1190.095,1250.799,1306.689,1367.372,1433.564
p9,430.9401092,716.7919976,1372.739,2718.173,4093.229,4919.274,5214.416,5580.865,5960.173,6391.665,6808.946,6833.566,6890.615,6945.828,7023.514,7129.164,7220.688,7301.596,7363.411,7405.141,7422.29
p90,0,0,1.053,2.069,11.37,18.897,31.563,53.864,100.224,209.674,435.078,616.359,820.334,979.236,1084.033,1166.708,1236.127,1304.022,1371.677,1443.015,1519.808
p91,0.434143915,2.552060478,4.566,8.724,20.297,49.368,99.039,174.736,278.073,419.311,597.796,609.761,622.819,634.929,646.879,660.424,672.329,683.122,693.153,702.799,715.146
p92,0.114763759,35.8,56.494,74.347,83.594,92.584,106.171,123.7,143.431,168.378,201.569,219.373,243.728,276.383,319.584,376.547,448.66,539.55,648.177,777.724,928.322
p93,0,0,0.215,1.123,4.746,6.362,9.048,13.276,19.424,28.76,42.466,55.629,72.628,93.029,116.376,141.535,166.402,190.435,212.007,231.168,247.808
p94,0.872693419,21.5,29.56,36.65,46.88,64.503,92.589,131.41,178.624,239.711,316.205,360.382,418.651,489.298,572.688,672.067,789.863,927.74,1086.766,1267.021,1493.713
p95,0,0,0.433,15.749,69.547,116.246,180.151,261.079,299.947,352.349,427.316,445.583,467.266,489.566,510.935,533.626,554.224,573.438,589.316,595.661,626.276
p96,0,0,1.042,34.296,142.391,267.417,451.361,689.065,799.187,937.765,1100.279,1116.329,1139.497,1166.82,1201.367,1247.865,1292.252,1332.688,1360.372,1394.34,1436.743
p97,1.601205543,22.69234846,56.82,74.449,96.263,186.024,345.467,564.542,765.292,1016.513,1332.183,1513.442,1723.742,1950.182,2185.392,2426.708,2468.828,2509.319,2542.884,2561.049,2592.271
p98,1.314698949,24.50765154,56.614,74.471,93.186,170.027,326.992,535.265,716.876,958.619,1253.67,1432.454,1640.267,1863.845,2098.393,2338.314,2395.589,2447.005,2487.37,2509.57,2545.843
p99,0,0,8.019,24.607,60.311,107.89,202.296,363.781,580.594,880.966,1243.51,1314.708,1400.71,1480.536,1561.816,1649.763,1719.517,1774.892,1818.56,1871.466,1948.431
