fips,state_abbr,pollutant,model,season,elevated,damage
8,CO,nh3,EASIUR,summer,high stack,13085.61554
8,CO,pm25,EASIUR,fall,high stack,102493.6071
8,CO,so2,EASIUR,fall,high stack,24909.74665
8,CO,nox,EASIUR,fall,high stack,11054.06601
8,CO,nh3,EASIUR,fall,high stack,36866.19139
8,CO,pm25,InMAP,annual,high stack,54062.28466
8,CO,so2,InMAP,annual,high stack,27364.61558
8,CO,nox,InMAP,annual,high stack,20538.20571
8,CO,nh3,InMAP,annual,high stack,44347.58134
8,CO,voc,InMAP,annual,high stack,5429.609133
9,CT,pm25,AP2,annual,high stack,143027.5841
9,CT,so2,AP2,annual,high stack,48576.28031
9,CT,nox,AP2,annual,high stack,1201.655516
9,CT,nh3,AP2,annual,high stack,252744.0481
9,CT,voc,AP2,annual,high stack,15366.83811
9,CT,pm25,EASIUR,annual,high stack,437923.0085
9,CT,so2,EASIUR,annual,high stack,82771.26404
9,CT,nox,EASIUR,annual,high stack,52349.05799
9,CT,nh3,EASIUR,annual,high stack,220596.6569
9,CT,pm25,EASIUR,winter,high stack,422934.2687
9,CT,so2,EASIUR,winter,high stack,32830.15949
9,CT,nox,EASIUR,winter,high stack,46751.0433
9,CT,nh3,EASIUR,winter,high stack,284097.0039
9,CT,pm25,EASIUR,spring,high stack,487584.1413
9,CT,so2,EASIUR,spring,high stack,127630.3962
9,CT,nox,EASIUR,spring,high stack,77866.12678
9,CT,nh3,EASIUR,spring,high stack,241757.4029
9,CT,pm25,EASIUR,summer,high stack,490766.1661
9,CT,so2,EASIUR,summer,high stack,118204.9047
9,CT,nox,EASIUR,summer,high stack,22508.25114
9,CT,nh3,EASIUR,summer,high stack,184992.0701
9,CT,pm25,EASIUR,fall,high stack,350407.4579
9,CT,so2,EASIUR,fall,high stack,52419.59578
9,CT,nox,EASIUR,fall,high stack,62270.81074
9,CT,nh3,EASIUR,fall,high stack,171540.1508
9,CT,pm25,InMAP,annual,high stack,82714.18233
9,CT,so2,InMAP,annual,high stack,45335.46355
9,CT,nox,InMAP,annual,high stack,5457.621093
9,CT,nh3,InMAP,annual,high stack,67936.95411
9,CT,voc,InMAP,annual,high stack,4569.995481
10,DE,pm25,AP2,annual,high stack,183735.9046
10,DE,so2,AP2,annual,high stack,83654.31032
10,DE,nox,AP2,annual,high stack,3503.419168
10,DE,nh3,AP2,annual,high stack,250928.2131
10,DE,voc,AP2,annual,high stack,19274.13809
10,DE,pm25,EASIUR,annual,high stack,352678.7893
10,DE,so2,EASIUR,annual,high stack,78839.05233
10,DE,nox,EASIUR,annual,high stack,44591.7617
10,DE,nh3,EASIUR,annual,high stack,192790.5351
10,DE,pm25,EASIUR,winter,high stack,359472.7419
10,DE,so2,EASIUR,winter,high stack,42560.57814
10,DE,nox,EASIUR,winter,high stack,48209.34135
10,DE,nh3,EASIUR,winter,high stack,290995.1404
10,DE,pm25,EASIUR,spring,high stack,370821.8231
10,DE,so2,EASIUR,spring,high stack,115718.9595
10,DE,nox,EASIUR,spring,high stack,56973.87325
10,DE,nh3,EASIUR,spring,high stack,182893.0295
10,DE,pm25,EASIUR,summer,high stack,376538.2799
10,DE,so2,EASIUR,summer,high stack,107386.0817
10,DE,nox,EASIUR,summer,high stack,18921.73349
10,DE,nh3,EASIUR,summer,high stack,129223.1981
10,DE,pm25,EASIUR,fall,high stack,303882.3123
10,DE,so2,EASIUR,fall,high stack,49690.58996
10,DE,nox,EASIUR,fall,high stack,54262.0987
10,DE,nh3,EASIUR,fall,high stack,168050.7723
10,DE,pm25,InMAP,annual,high stack,77145.83681
10,DE,so2,InMAP,annual,high stack,41704.33208
10,DE,nox,InMAP,annual,high stack,7042.398929
10,DE,nh3,InMAP,annual,high stack,59067.48083
10,DE,voc,InMAP,annual,high stack,4512.525095
11,DC,pm25,AP2,annual,high stack,490452.2023
11,DC,so2,AP2,annual,high stack,131304.579
11,DC,nox,AP2,annual,high stack,3655.637694
11,DC,nh3,AP2,annual,high stack,892293.5421
11,DC,voc,AP2,annual,high stack,50330.49747
11,DC,pm25,EASIUR,annual,high stack,448428.0596
11,DC,so2,EASIUR,annual,high stack,71464.71227
11,DC,nox,EASIUR,annual,high stack,36625.1759
11,DC,nh3,EASIUR,annual,high stack,255543.8038
11,DC,pm25,EASIUR,winter,high stack,450854.1197
11,DC,so2,EASIUR,winter,high stack,39934.77922
11,DC,nox,EASIUR,winter,high stack,44695.39962
11,DC,nh3,EASIUR,winter,high stack,347559.2596
11,DC,pm25,EASIUR,spring,high stack,456023.6412
11,DC,so2,EASIUR,spring,high stack,99022.13568
11,DC,nox,EASIUR,spring,high stack,39671.0909
11,DC,nh3,EASIUR,spring,high stack,228872.7079
11,DC,pm25,EASIUR,summer,high stack,488440.1736
11,DC,so2,EASIUR,summer,high stack,98741.42298
11,DC,nox,EASIUR,summer,high stack,14929.27688
11,DC,nh3,EASIUR,summer,high stack,232510.0619
11,DC,pm25,EASIUR,fall,high stack,398394.3037
11,DC,so2,EASIUR,fall,high stack,48160.5112
11,DC,nox,EASIUR,fall,high stack,47204.93622
11,DC,nh3,EASIUR,fall,high stack,213233.1861
11,DC,pm25,InMAP,annual,high stack,97537.69643
11,DC,so2,InMAP,annual,high stack,47887.53256
11,DC,nox,InMAP,annual,high stack,8858.796489
11,DC,nh3,InMAP,annual,high stack,73111.36152
11,DC,voc,InMAP,annual,high stack,6341.346985
12,FL,pm25,AP2,annual,high stack,112761.7484
12,FL,so2,AP2,annual,high stack,44954.39015
12,FL,nox,AP2,annual,high stack,3562.462094
12,FL,nh3,AP2,annual,high stack,189534.8792
12,FL,voc,AP2,annual,high stack,12034.77008
12,FL,pm25,EASIUR,annual,high stack,175061.3724
12,FL,so2,EASIUR,annual,high stack,43253.25736
12,FL,nox,EASIUR,annual,high stack,9529.925396
12,FL,nh3,EASIUR,annual,high stack,56764.02336
12,FL,pm25,EASIUR,winter,high stack,186038.6595
12,FL,so2,EASIUR,winter,high stack,41984.10843
12,FL,nox,EASIUR,winter,high stack,12195.08164
12,FL,nh3,EASIUR,winter,high stack,91660.9266
12,FL,pm25,EASIUR,spring,high stack,173240.9887
12,FL,so2,EASIUR,spring,high stack,50600.8668
12,FL,nox,EASIUR,spring,high stack,12800.91919
12,FL,nh3,EASIUR,spring,high stack,48035.86771
12,FL,pm25,EASIUR,summer,high stack,177328.5169
12,FL,so2,EASIUR,summer,high stack,46129.75079
12,FL,nox,EASIUR,summer,high stack,3621.274432
12,FL,nh3,EASIUR,summer,high stack,39465.49704
12,FL,pm25,EASIUR,fall,high stack,163637.3243
12,FL,so2,EASIUR,fall,high stack,34298.30343
12,FL,nox,EASIUR,fall,high stack,9502.426327
12,FL,nh3,EASIUR,fall,high stack,47893.80211
12,FL,pm25,InMAP,annual,high stack,96293.93828
12,FL,so2,InMAP,annual,high stack,60090.2718
12,FL,nox,InMAP,annual,high stack,7073.517899
12,FL,nh3,InMAP,annual,high stack,83035.30568
12,FL,voc,InMAP,annual,high stack,9306.816513
13,GA,pm25,AP2,annual,high stack,139613.8139
13,GA,so2,AP2,annual,high stack,66802.81265
13,GA,nox,AP2,annual,high stack,9384.615458
13,GA,nh3,AP2,annual,high stack,162163.172
13,GA,voc,AP2,annual,high stack,14698.56612
13,GA,pm25,EASIUR,annual,high stack,204754.541
13,GA,so2,EASIUR,annual,high stack,47028.91192
13,GA,nox,EASIUR,annual,high stack,10918.71326
13,GA,nh3,EASIUR,annual,high stack,116725.0662
13,GA,pm25,EASIUR,winter,high stack,232695.0699
13,GA,so2,EASIUR,winter,high stack,38649.77108
13,GA,nox,EASIUR,winter,high stack,19000.96831
13,GA,nh3,EASIUR,winter,high stack,149535.4572
13,GA,pm25,EASIUR,spring,high stack,192094.0837
13,GA,so2,EASIUR,spring,high stack,62111.62211
13,GA,nox,EASIUR,spring,high stack,12031.04097
13,GA,nh3,EASIUR,spring,high stack,102118.5725
13,GA,pm25,EASIUR,summer,high stack,189559.387
13,GA,so2,EASIUR,summer,high stack,55801.37363
13,GA,nox,EASIUR,summer,high stack,4637.661038
13,GA,nh3,EASIUR,summer,high stack,107292.5557
13,GA,pm25,EASIUR,fall,high stack,204669.6236
13,GA,so2,EASIUR,fall,high stack,31552.88088
13,GA,nox,EASIUR,fall,high stack,8005.182727
13,GA,nh3,EASIUR,fall,high stack,107953.6796
13,GA,pm25,InMAP,annual,high stack,129788.0723
13,GA,so2,InMAP,annual,high stack,82964.31526
13,GA,nox,InMAP,annual,high stack,22710.31475
13,GA,nh3,InMAP,annual,high stack,93141.03908
13,GA,voc,InMAP,annual,high stack,11208.03737
16,ID,pm25,AP2,annual,high stack,29451.45434
16,ID,so2,AP2,annual,high stack,23507.49901
16,ID,nox,AP2,annual,high stack,9762.419023
16,ID,nh3,AP2,annual,high stack,6192.739907
16,ID,voc,AP2,annual,high stack,3679.46856
16,ID,pm25,EASIUR,annual,high stack,74191.88259
16,ID,so2,EASIUR,annual,high stack,34515.44669
16,ID,nox,EASIUR,annual,high stack,6514.290885
16,ID,nh3,EASIUR,annual,high stack,24688.71283
16,ID,pm25,EASIUR,winter,high stack,98377.16064
16,ID,so2,EASIUR,winter,high stack,45940.5508
16,ID,nox,EASIUR,winter,high stack,13869.40065
16,ID,nh3,EASIUR,winter,high stack,44438.97994
16,ID,pm25,EASIUR,spring,high stack,44625.88791
16,ID,so2,EASIUR,spring,high stack,24645.70919
16,ID,nox,EASIUR,spring,high stack,1775.977656
16,ID,nh3,EASIUR,spring,high stack,8890.609734
16,ID,pm25,EASIUR,summer,high stack,56161.23572
16,ID,so2,EASIUR,summer,high stack,26234.31872
16,ID,nox,EASIUR,summer,high stack,990.336735
16,ID,nh3,EASIUR,summer,high stack,8465.185052
16,ID,pm25,EASIUR,fall,high stack,97603.24609
16,ID,so2,EASIUR,fall,high stack,41241.20806
16,ID,nox,EASIUR,fall,high stack,9421.4485
16,ID,nh3,EASIUR,fall,high stack,36960.07659
16,ID,pm25,InMAP,annual,high stack,19531.31352
16,ID,so2,InMAP,annual,high stack,14035.06346
16,ID,nox,InMAP,annual,high stack,12334.62689
16,ID,nh3,InMAP,annual,high stack,16459.88507
16,ID,voc,InMAP,annual,high stack,2591.06621
17,IL,pm25,AP2,annual,high stack,229918.7656
17,IL,so2,AP2,annual,high stack,74848.12382
17,IL,nox,AP2,annual,high stack,17199.44762
17,IL,nh3,AP2,annual,high stack,747029.2092
17,IL,voc,AP2,annual,high stack,23783.02559
17,IL,pm25,EASIUR,annual,high stack,381692.4439
17,IL,so2,EASIUR,annual,high stack,75635.20539
17,IL,nox,EASIUR,annual,high stack,44293.6247
17,IL,nh3,EASIUR,annual,high stack,201894.1053
17,IL,pm25,EASIUR,winter,high stack,365470.3542
17,IL,so2,EASIUR,winter,high stack,50004.74047
17,IL,nox,EASIUR,winter,high stack,46898.63042
17,IL,nh3,EASIUR,winter,high stack,286845.1991
17,IL,pm25,EASIUR,spring,high stack,433441.2174
17,IL,so2,EASIUR,spring,high stack,108297.6347
17,IL,nox,EASIUR,spring,high stack,59980.25228
17,IL,nh3,EASIUR,spring,high stack,164991.7643
17,IL,pm25,EASIUR,summer,high stack,391704.5226
17,IL,so2,EASIUR,summer,high stack,94661.92834
17,IL,nox,EASIUR,summer,high stack,14094.42729
17,IL,nh3,EASIUR,summer,high stack,136374.9674
17,IL,pm25,EASIUR,fall,high stack,336153.6815
17,IL,so2,EASIUR,fall,high stack,49576.51806
17,IL,nox,EASIUR,fall,high stack,56201.18882
17,IL,nh3,EASIUR,fall,high stack,219364.4904
17,IL,pm25,InMAP,annual,high stack,149416.9139
17,IL,so2,InMAP,annual,high stack,75964.80619
17,IL,nox,InMAP,annual,high stack,28330.37199
17,IL,nh3,InMAP,annual,high stack,113246.134
17,IL,voc,InMAP,annual,high stack,11200.46348
18,IN,pm25,AP2,annual,high stack,121402.6274
18,IN,so2,AP2,annual,high stack,78765.88523
18,IN,nox,AP2,annual,high stack,16658.9459
18,IN,nh3,AP2,annual,high stack,89929.66944
18,IN,voc,AP2,annual,high stack,13070.77679
18,IN,pm25,EASIUR,annual,high stack,250422.7562
18,IN,so2,EASIUR,annual,high stack,67681.21646
18,IN,nox,EASIUR,annual,high stack,28548.34831
18,IN,nh3,EASIUR,annual,high stack,181548.6901
18,IN,pm25,EASIUR,winter,high stack,294029.2921
18,IN,so2,EASIUR,winter,high stack,61103.32753
18,IN,nox,EASIUR,winter,high stack,46645.20457
18,IN,nh3,EASIUR,winter,high stack,264968.2356
18,IN,pm25,EASIUR,spring,high stack,209697.8502
18,IN,so2,EASIUR,spring,high stack,78479.37176
18,IN,nox,EASIUR,spring,high stack,23975.33433
18,IN,nh3,EASIUR,spring,high stack,117083.8391
18,IN,pm25,EASIUR,summer,high stack,233008.2912
18,IN,so2,EASIUR,summer,high stack,84764.58644
18,IN,nox,EASIUR,summer,high stack,8591.713859
18,IN,nh3,EASIUR,summer,high stack,134353.8577
18,IN,pm25,EASIUR,fall,high stack,264955.5915
18,IN,so2,EASIUR,fall,high stack,46377.58009
18,IN,nox,EASIUR,fall,high stack,34981.14048
18,IN,nh3,EASIUR,fall,high stack,209788.8281
18,IN,pm25,InMAP,annual,high stack,132210.7109
18,IN,so2,InMAP,annual,high stack,77376.30873
18,IN,nox,InMAP,annual,high stack,30528.2147
18,IN,nh3,InMAP,annual,high stack,106118.324
18,IN,voc,InMAP,annual,high stack,11870.39296
19,IA,pm25,AP2,annual,high stack,55523.85366
19,IA,so2,AP2,annual,high stack,37987.03097
19,IA,nox,AP2,annual,high stack,17263.82953
19,IA,nh3,AP2,annual,high stack,24731.0986
19,IA,voc,AP2,annual,high stack,6340.994777
19,IA,pm25,EASIUR,annual,high stack,167157.9914
19,IA,so2,EASIUR,annual,high stack,63067.8862
19,IA,nox,EASIUR,annual,high stack,25339.49941
19,IA,nh3,EASIUR,annual,high stack,107985.5348
19,IA,pm25,EASIUR,winter,high stack,212669.23
19,IA,so2,EASIUR,winter,high stack,69482.37011
19,IA,nox,EASIUR,winter,high stack,53321.68638
19,IA,nh3,EASIUR,winter,high stack,191462.5398
19,IA,pm25,EASIUR,spring,high stack,108458.3766
19,IA,so2,EASIUR,spring,high stack,56755.72316
19,IA,nox,EASIUR,spring,high stack,9348.624608
19,IA,nh3,EASIUR,spring,high stack,43907.86919
19,IA,pm25,EASIUR,summer,high stack,142326.388
19,IA,so2,EASIUR,summer,high stack,72197.26702
19,IA,nox,EASIUR,summer,high stack,6770.982214
19,IA,nh3,EASIUR,summer,high stack,33732.60395
19,IA,pm25,EASIUR,fall,high stack,205177.971
19,IA,so2,EASIUR,fall,high stack,53836.1845
19,IA,nox,EASIUR,fall,high stack,31916.70443
19,IA,nh3,EASIUR,fall,high stack,162839.1263
19,IA,pm25,InMAP,annual,high stack,103832.6095
19,IA,so2,InMAP,annual,high stack,64973.05192
19,IA,nox,InMAP,annual,high stack,29848.01262
19,IA,nh3,InMAP,annual,high stack,85904.82087
19,IA,voc,InMAP,annual,high stack,9465.494192
20,KS,pm25,AP2,annual,high stack,53988.13195
20,KS,so2,AP2,annual,high stack,28823.81438
20,KS,nox,AP2,annual,high stack,17866.60133
20,KS,nh3,AP2,annual,high stack,9537.946495
20,KS,voc,AP2,annual,high stack,6148.903387
20,KS,pm25,EASIUR,annual,high stack,141158.6563
20,KS,so2,EASIUR,annual,high stack,49180.74542
20,KS,nox,EASIUR,annual,high stack,15248.08503
20,KS,nh3,EASIUR,annual,high stack,71913.10179
20,KS,pm25,EASIUR,winter,high stack,167745.7705
20,KS,so2,EASIUR,winter,high stack,64334.52352
20,KS,nox,EASIUR,winter,high stack,30089.4731
20,KS,nh3,EASIUR,winter,high stack,123955.0903
20,KS,pm25,EASIUR,spring,high stack,103433.2543
20,KS,so2,EASIUR,spring,high stack,41541.17769
20,KS,nox,EASIUR,spring,high stack,6105.070045
20,KS,nh3,EASIUR,spring,high stack,35372.64156
20,KS,pm25,EASIUR,summer,high stack,113928.6538
20,KS,so2,EASIUR,summer,high stack,42972.00858
20,KS,nox,EASIUR,summer,high stack,2785.394582
20,KS,nh3,EASIUR,summer,high stack,35533.99431
20,KS,pm25,EASIUR,fall,high stack,179526.9466
20,KS,so2,EASIUR,fall,high stack,47875.27189
20,KS,nox,EASIUR,fall,high stack,22012.40238
20,KS,nh3,EASIUR,fall,high stack,92790.68101
20,KS,pm25,InMAP,annual,high stack,86891.64846
20,KS,so2,InMAP,annual,high stack,52046.09087
20,KS,nox,InMAP,annual,high stack,30450.86571
20,KS,nh3,InMAP,annual,high stack,70410.49563
20,KS,voc,InMAP,annual,high stack,9444.995184
21,KY,pm25,AP2,annual,high stack,112232.9618
21,KY,so2,AP2,annual,high stack,70484.62967
21,KY,nox,AP2,annual,high stack,10174.65922
21,KY,nh3,AP2,annual,high stack,161412.6709
21,KY,voc,AP2,annual,high stack,12013.68225
21,KY,pm25,EASIUR,annual,high stack,199147.2188
21,KY,so2,EASIUR,annual,high stack,59423.83536
21,KY,nox,EASIUR,annual,high stack,16557.78399
21,KY,nh3,EASIUR,annual,high stack,161850.5542
21,KY,pm25,EASIUR,winter,high stack,232689.6779
21,KY,so2,EASIUR,winter,high stack,52268.14554
21,KY,nox,EASIUR,winter,high stack,30955.56187
21,KY,nh3,EASIUR,winter,high stack,200573.3678
21,KY,pm25,EASIUR,spring,high stack,167867.6878
21,KY,so2,EASIUR,spring,high stack,72054.31318
21,KY,nox,EASIUR,spring,high stack,15047.46517
21,KY,nh3,EASIUR,spring,high stack,106067.5918
21,KY,pm25,EASIUR,summer,high stack,179687.5215
21,KY,so2,EASIUR,summer,high stack,74612.77022
21,KY,nox,EASIUR,summer,high stack,6604.659486
21,KY,nh3,EASIUR,summer,high stack,160677.2173
21,KY,pm25,EASIUR,fall,high stack,216343.9881
21,KY,so2,EASIUR,fall,high stack,38760.11252
21,KY,nox,EASIUR,fall,high stack,13623.44945
21,KY,nh3,EASIUR,fall,high stack,180084.0401
21,KY,pm25,InMAP,annual,high stack,99094.14602
21,KY,so2,InMAP,annual,high stack,63883.70846
21,KY,nox,InMAP,annual,high stack,21675.98356
21,KY,nh3,InMAP,annual,high stack,79202.08352
21,KY,voc,InMAP,annual,high stack,10197.22816
22,LA,pm25,AP2,annual,high stack,56319.24904
22,LA,so2,AP2,annual,high stack,32273.22799
22,LA,nox,AP2,annual,high stack,9892.314845
22,LA,nh3,AP2,annual,high stack,45250.33903
22,LA,voc,AP2,annual,high stack,6220.694897
22,LA,pm25,EASIUR,annual,high stack,131285.7113
22,LA,so2,EASIUR,annual,high stack,42943.53557
22,LA,nox,EASIUR,annual,high stack,6991.497072
22,LA,nh3,EASIUR,annual,high stack,68209.61444
22,LA,pm25,EASIUR,winter,high stack,164491.6603
22,LA,so2,EASIUR,winter,high stack,50613.3919
22,LA,nox,EASIUR,winter,high stack,14868.0473
22,LA,nh3,EASIUR,winter,high stack,109055.0985
22,LA,pm25,EASIUR,spring,high stack,112216.7237
22,LA,so2,EASIUR,spring,high stack,49566.14989
22,LA,nox,EASIUR,spring,high stack,7745.813531
22,LA,nh3,EASIUR,spring,high stack,49163.09901
22,LA,pm25,EASIUR,summer,high stack,109147.9069
22,LA,so2,EASIUR,summer,high stack,42906.20201
22,LA,nox,EASIUR,summer,high stack,2473.524472
22,LA,nh3,EASIUR,summer,high stack,48314.99369
22,LA,pm25,EASIUR,fall,high stack,139286.5544
22,LA,so2,EASIUR,fall,high stack,28688.39849
22,LA,nox,EASIUR,fall,high stack,2878.602985
22,LA,nh3,EASIUR,fall,high stack,66305.26657
22,LA,pm25,InMAP,annual,high stack,67020.21852
22,LA,so2,InMAP,annual,high stack,43354.22834
22,LA,nox,InMAP,annual,high stack,17003.11206
22,LA,nh3,InMAP,annual,high stack,50500.54358
22,LA,voc,InMAP,annual,high stack,7503.422781
23,ME,pm25,AP2,annual,high stack,27268.95383
23,ME,so2,AP2,annual,high stack,17437.40568
23,ME,nox,AP2,annual,high stack,967.210013
23,ME,nh3,AP2,annual,high stack,16400.39975
23,ME,voc,AP2,annual,high stack,3283.705957
23,ME,pm25,EASIUR,annual,high stack,209423.9913
23,ME,so2,EASIUR,annual,high stack,72595.94158
