i,t,country,depreciation_sch,eval_period,construction_sch,finance_diff_real
BATTERY,2033,mex,5,15,1,-0.006931957
BATTERY,2034,mex,5,15,1,-0.006931957
BATTERY,2035,mex,5,15,1,-0.006931957
BATTERY,2036,mex,5,15,1,-0.006931957
BATTERY,2037,mex,5,15,1,-0.006931957
BATTERY,2038,mex,5,15,1,-0.006931957
BATTERY,2039,mex,5,15,1,-0.006931957
BATTERY,2040,mex,5,15,1,-0.006931957
BATTERY,2041,mex,5,15,1,-0.006931957
BATTERY,2042,mex,5,15,1,-0.006931957
BATTERY,2043,mex,5,15,1,-0.006931957
BATTERY,2044,mex,5,15,1,-0.006931957
BATTERY,2045,mex,5,15,1,-0.006931957
BATTERY,2046,mex,5,15,1,-0.006931957
BATTERY,2047,mex,5,15,1,-0.006931957
BATTERY,2048,mex,5,15,1,-0.006931957
BATTERY,2049,mex,5,15,1,-0.006931957
BATTERY,2050,mex,5,15,1,-0.006931957
BATTERY,2010,usa,5,15,1,-0.006931957
BATTERY,2011,usa,5,15,1,-0.006931957
BATTERY,2012,usa,5,15,1,-0.006931957
BATTERY,2013,usa,5,15,1,-0.006931957
BATTERY,2014,usa,5,15,1,-0.006931957
BATTERY,2015,usa,5,15,1,-0.006931957
BATTERY,2016,usa,5,15,1,-0.006931957
BATTERY,2017,usa,5,15,1,-0.006931957
BATTERY,2018,usa,5,15,1,-0.006931957
BATTERY,2019,usa,5,15,1,-0.006931957
BATTERY,2020,usa,5,15,1,-0.006931957
BATTERY,2021,usa,5,15,1,-0.006931957
BATTERY,2022,usa,5,15,1,-0.006931957
BATTERY,2023,usa,5,15,1,-0.006931957
BATTERY,2024,usa,5,15,1,-0.006931957
BATTERY,2025,usa,5,15,1,-0.006931957
BATTERY,2026,usa,5,15,1,-0.006931957
BATTERY,2027,usa,5,15,1,-0.006931957
BATTERY,2028,usa,5,15,1,-0.006931957
BATTERY,2029,usa,5,15,1,-0.006931957
BATTERY,2030,usa,5,15,1,-0.006931957
BATTERY,2031,usa,5,15,1,-0.006931957
BATTERY,2032,usa,5,15,1,-0.006931957
BATTERY,2033,usa,5,15,1,-0.006931957
BATTERY,2034,usa,5,15,1,-0.006931957
BATTERY,2035,usa,5,15,1,-0.006931957
BATTERY,2036,usa,5,15,1,-0.006931957
BATTERY,2037,usa,5,15,1,-0.006931957
BATTERY,2038,usa,5,15,1,-0.006931957
BATTERY,2039,usa,5,15,1,-0.006931957
BATTERY,2040,usa,5,15,1,-0.006931957
BATTERY,2041,usa,5,15,1,-0.006931957
BATTERY,2042,usa,5,15,1,-0.006931957
BATTERY,2043,usa,5,15,1,-0.006931957
BATTERY,2044,usa,5,15,1,-0.006931957
BATTERY,2045,usa,5,15,1,-0.006931957
BATTERY,2046,usa,5,15,1,-0.006931957
BATTERY,2047,usa,5,15,1,-0.006931957
BATTERY,2048,usa,5,15,1,-0.006931957
BATTERY,2049,usa,5,15,1,-0.006931957
BATTERY,2050,usa,5,15,1,-0.006931957
beccs_max,2010,can,5,30,4,-0.006398941
beccs_max,2011,can,5,30,4,-0.006398941
beccs_max,2012,can,5,30,4,-0.006398941
beccs_max,2013,can,5,30,4,-0.006398941
beccs_max,2014,can,5,30,4,-0.006398941
beccs_max,2015,can,5,30,4,-0.006398941
beccs_max,2016,can,5,30,4,-0.006398941
beccs_max,2017,can,5,30,4,-0.006398941
beccs_max,2018,can,5,30,4,-0.006398941
beccs_max,2019,can,5,30,4,-0.006398941
beccs_max,2020,can,5,30,4,-0.006398941
beccs_max,2021,can,5,30,4,-0.006398941
beccs_max,2022,can,5,30,4,-0.006398941
beccs_max,2023,can,5,30,4,-0.000428799
beccs_max,2024,can,5,30,4,-0.000220183
beccs_max,2025,can,5,30,4,-4.38E-05
beccs_max,2026,can,5,30,4,6.92E-05
beccs_max,2027,can,5,30,4,0.000130736
beccs_max,2028,can,5,30,4,0.000171313
beccs_max,2029,can,5,30,4,0.000209357
beccs_max,2030,can,5,30,4,0.000246705
beccs_max,2031,can,5,30,4,0.000295328
beccs_max,2032,can,5,30,4,0.000340943
beccs_max,2033,can,5,30,4,0.000379659
beccs_max,2034,can,5,30,4,0.000420639
beccs_max,2035,can,5,30,4,0.000460921
beccs_max,2036,can,5,30,4,0.000507656
beccs_max,2037,can,5,30,4,0.000554618
beccs_max,2038,can,5,30,4,0.000598164
beccs_max,2039,can,5,30,4,0.000649805
beccs_max,2040,can,5,30,4,0.000695244
beccs_max,2041,can,5,30,4,0.000736426
beccs_max,2042,can,5,30,4,0.000785694
beccs_max,2043,can,5,30,4,0.000829798
beccs_max,2044,can,5,30,4,0.000878123
beccs_max,2045,can,5,30,4,0.000930305
beccs_max,2046,can,5,30,4,0.00098216
beccs_max,2047,can,5,30,4,0.001031992
beccs_max,2048,can,5,30,4,0.001085703
beccs_max,2049,can,5,30,4,0.001143303
beccs_max,2050,can,5,30,4,0.001231576
beccs_max,2010,mex,5,30,4,-0.006398941
beccs_max,2011,mex,5,30,4,-0.006398941
beccs_max,2012,mex,5,30,4,-0.006398941
beccs_max,2013,mex,5,30,4,-0.006398941
beccs_max,2014,mex,5,30,4,-0.006398941
beccs_max,2015,mex,5,30,4,-0.006398941
beccs_max,2016,mex,5,30,4,-0.006398941
beccs_max,2017,mex,5,30,4,-0.006398941
beccs_max,2018,mex,5,30,4,-0.006398941
beccs_max,2019,mex,5,30,4,-0.006398941
beccs_max,2020,mex,5,30,4,-0.006398941
beccs_max,2021,mex,5,30,4,-0.006398941
beccs_max,2022,mex,5,30,4,-0.006398941
beccs_max,2023,mex,5,30,4,-0.000428799
beccs_max,2024,mex,5,30,4,-0.000220183
beccs_max,2025,mex,5,30,4,-4.38E-05
beccs_max,2026,mex,5,30,4,6.92E-05
beccs_max,2027,mex,5,30,4,0.000130736
beccs_max,2028,mex,5,30,4,0.000171313
beccs_max,2029,mex,5,30,4,0.000209357
beccs_max,2030,mex,5,30,4,0.000246705
beccs_max,2031,mex,5,30,4,0.000295328
beccs_max,2032,mex,5,30,4,0.000340943
beccs_max,2033,mex,5,30,4,0.000379659
beccs_max,2034,mex,5,30,4,0.000420639
beccs_max,2035,mex,5,30,4,0.000460921
beccs_max,2036,mex,5,30,4,0.000507656
beccs_max,2037,mex,5,30,4,0.000554618
beccs_max,2038,mex,5,30,4,0.000598164
beccs_max,2039,mex,5,30,4,0.000649805
beccs_max,2040,mex,5,30,4,0.000695244
beccs_max,2041,mex,5,30,4,0.000736426
beccs_max,2042,mex,5,30,4,0.000785694
beccs_max,2043,mex,5,30,4,0.000829798
beccs_max,2044,mex,5,30,4,0.000878123
beccs_max,2045,mex,5,30,4,0.000930305
beccs_max,2046,mex,5,30,4,0.00098216
beccs_max,2047,mex,5,30,4,0.001031992
beccs_max,2048,mex,5,30,4,0.001085703
beccs_max,2049,mex,5,30,4,0.001143303
beccs_max,2050,mex,5,30,4,0.001231576
beccs_max,2010,usa,5,30,4,-0.006398941
beccs_max,2011,usa,5,30,4,-0.006398941
beccs_max,2012,usa,5,30,4,-0.006398941
beccs_max,2013,usa,5,30,4,-0.006398941
beccs_max,2014,usa,5,30,4,-0.006398941
beccs_max,2015,usa,5,30,4,-0.006398941
beccs_max,2016,usa,5,30,4,-0.006398941
beccs_max,2017,usa,5,30,4,-0.006398941
beccs_max,2018,usa,5,30,4,-0.006398941
beccs_max,2019,usa,5,30,4,-0.006398941
beccs_max,2020,usa,5,30,4,-0.006398941
beccs_max,2021,usa,5,30,4,-0.006398941
beccs_max,2022,usa,5,30,4,-0.006398941
beccs_max,2023,usa,5,30,4,-0.000428799
beccs_max,2024,usa,5,30,4,-0.000220183
beccs_max,2025,usa,5,30,4,-4.38E-05
beccs_max,2026,usa,5,30,4,6.92E-05
beccs_max,2027,usa,5,30,4,0.000130736
beccs_max,2028,usa,5,30,4,0.000171313
beccs_max,2029,usa,5,30,4,0.000209357
beccs_max,2030,usa,5,30,4,0.000246705
beccs_max,2031,usa,5,30,4,0.000295328
beccs_max,2032,usa,5,30,4,0.000340943
beccs_max,2033,usa,5,30,4,0.000379659
beccs_max,2034,usa,5,30,4,0.000420639
beccs_max,2035,usa,5,30,4,0.000460921
beccs_max,2036,usa,5,30,4,0.000507656
beccs_max,2037,usa,5,30,4,0.000554618
beccs_max,2038,usa,5,30,4,0.000598164
beccs_max,2039,usa,5,30,4,0.000649805
beccs_max,2040,usa,5,30,4,0.000695244
beccs_max,2041,usa,5,30,4,0.000736426
beccs_max,2042,usa,5,30,4,0.000785694
beccs_max,2043,usa,5,30,4,0.000829798
beccs_max,2044,usa,5,30,4,0.000878123
beccs_max,2045,usa,5,30,4,0.000930305
beccs_max,2046,usa,5,30,4,0.00098216
beccs_max,2047,usa,5,30,4,0.001031992
beccs_max,2048,usa,5,30,4,0.001085703
beccs_max,2049,usa,5,30,4,0.001143303
beccs_max,2050,usa,5,30,4,0.001231576
beccs_mod,2010,can,5,30,4,-0.006398941
beccs_mod,2011,can,5,30,4,-0.006398941
beccs_mod,2012,can,5,30,4,-0.006398941
beccs_mod,2013,can,5,30,4,-0.006398941
beccs_mod,2014,can,5,30,4,-0.006398941
beccs_mod,2015,can,5,30,4,-0.006398941
beccs_mod,2016,can,5,30,4,-0.006398941
beccs_mod,2017,can,5,30,4,-0.006398941
beccs_mod,2018,can,5,30,4,-0.006398941
beccs_mod,2019,can,5,30,4,-0.006398941
beccs_mod,2020,can,5,30,4,-0.006398941
beccs_mod,2021,can,5,30,4,-0.006398941
beccs_mod,2022,can,5,30,4,-0.006398941
beccs_mod,2023,can,5,30,4,-0.000428799
beccs_mod,2024,can,5,30,4,-0.000220183
beccs_mod,2025,can,5,30,4,-4.38E-05
beccs_mod,2026,can,5,30,4,6.92E-05
beccs_mod,2027,can,5,30,4,0.000130736
beccs_mod,2028,can,5,30,4,0.000171313
beccs_mod,2029,can,5,30,4,0.000209357
beccs_mod,2030,can,5,30,4,0.000246705
beccs_mod,2031,can,5,30,4,0.000295328
beccs_mod,2032,can,5,30,4,0.000340943
beccs_mod,2033,can,5,30,4,0.000379659
beccs_mod,2034,can,5,30,4,0.000420639
beccs_mod,2035,can,5,30,4,0.000460921
beccs_mod,2036,can,5,30,4,0.000507656
beccs_mod,2037,can,5,30,4,0.000554618
beccs_mod,2038,can,5,30,4,0.000598164
beccs_mod,2039,can,5,30,4,0.000649805
beccs_mod,2040,can,5,30,4,0.000695244
beccs_mod,2041,can,5,30,4,0.000736426
beccs_mod,2042,can,5,30,4,0.000785694
beccs_mod,2043,can,5,30,4,0.000829798
beccs_mod,2044,can,5,30,4,0.000878123
beccs_mod,2045,can,5,30,4,0.000930305
beccs_mod,2046,can,5,30,4,0.00098216
beccs_mod,2047,can,5,30,4,0.001031992
beccs_mod,2048,can,5,30,4,0.001085703
beccs_mod,2049,can,5,30,4,0.001143303
beccs_mod,2050,can,5,30,4,0.001231576
beccs_mod,2010,mex,5,30,4,-0.006398941
beccs_mod,2011,mex,5,30,4,-0.006398941
beccs_mod,2012,mex,5,30,4,-0.006398941
beccs_mod,2013,mex,5,30,4,-0.006398941
beccs_mod,2014,mex,5,30,4,-0.006398941
beccs_mod,2015,mex,5,30,4,-0.006398941
beccs_mod,2016,mex,5,30,4,-0.006398941
beccs_mod,2017,mex,5,30,4,-0.006398941
beccs_mod,2018,mex,5,30,4,-0.006398941
beccs_mod,2019,mex,5,30,4,-0.006398941
beccs_mod,2020,mex,5,30,4,-0.006398941
beccs_mod,2021,mex,5,30,4,-0.006398941
beccs_mod,2022,mex,5,30,4,-0.006398941
beccs_mod,2023,mex,5,30,4,-0.000428799
beccs_mod,2024,mex,5,30,4,-0.000220183
beccs_mod,2025,mex,5,30,4,-4.38E-05
beccs_mod,2026,mex,5,30,4,6.92E-05
beccs_mod,2027,mex,5,30,4,0.000130736
beccs_mod,2028,mex,5,30,4,0.000171313
beccs_mod,2029,mex,5,30,4,0.000209357
beccs_mod,2030,mex,5,30,4,0.000246705
beccs_mod,2031,mex,5,30,4,0.000295328
beccs_mod,2032,mex,5,30,4,0.000340943
beccs_mod,2033,mex,5,30,4,0.000379659
beccs_mod,2034,mex,5,30,4,0.000420639
beccs_mod,2035,mex,5,30,4,0.000460921
beccs_mod,2036,mex,5,30,4,0.000507656
beccs_mod,2037,mex,5,30,4,0.000554618
beccs_mod,2038,mex,5,30,4,0.000598164
beccs_mod,2039,mex,5,30,4,0.000649805
beccs_mod,2040,mex,5,30,4,0.000695244
beccs_mod,2041,mex,5,30,4,0.000736426
beccs_mod,2042,mex,5,30,4,0.000785694
beccs_mod,2043,mex,5,30,4,0.000829798
beccs_mod,2044,mex,5,30,4,0.000878123
beccs_mod,2045,mex,5,30,4,0.000930305
beccs_mod,2046,mex,5,30,4,0.00098216
beccs_mod,2047,mex,5,30,4,0.001031992
beccs_mod,2048,mex,5,30,4,0.001085703
beccs_mod,2049,mex,5,30,4,0.001143303
beccs_mod,2050,mex,5,30,4,0.001231576
beccs_mod,2010,usa,5,30,4,-0.006398941
beccs_mod,2011,usa,5,30,4,-0.006398941
beccs_mod,2012,usa,5,30,4,-0.006398941
beccs_mod,2013,usa,5,30,4,-0.006398941
beccs_mod,2014,usa,5,30,4,-0.006398941
beccs_mod,2015,usa,5,30,4,-0.006398941
beccs_mod,2016,usa,5,30,4,-0.006398941
beccs_mod,2017,usa,5,30,4,-0.006398941
beccs_mod,2018,usa,5,30,4,-0.006398941
beccs_mod,2019,usa,5,30,4,-0.006398941
beccs_mod,2020,usa,5,30,4,-0.006398941
beccs_mod,2021,usa,5,30,4,-0.006398941
beccs_mod,2022,usa,5,30,4,-0.006398941
beccs_mod,2023,usa,5,30,4,-0.000428799
beccs_mod,2024,usa,5,30,4,-0.000220183
beccs_mod,2025,usa,5,30,4,-4.38E-05
beccs_mod,2026,usa,5,30,4,6.92E-05
beccs_mod,2027,usa,5,30,4,0.000130736
beccs_mod,2028,usa,5,30,4,0.000171313
beccs_mod,2029,usa,5,30,4,0.000209357
beccs_mod,2030,usa,5,30,4,0.000246705
beccs_mod,2031,usa,5,30,4,0.000295328
beccs_mod,2032,usa,5,30,4,0.000340943
beccs_mod,2033,usa,5,30,4,0.000379659
beccs_mod,2034,usa,5,30,4,0.000420639
beccs_mod,2035,usa,5,30,4,0.000460921
beccs_mod,2036,usa,5,30,4,0.000507656
beccs_mod,2037,usa,5,30,4,0.000554618
beccs_mod,2038,usa,5,30,4,0.000598164
beccs_mod,2039,usa,5,30,4,0.000649805
beccs_mod,2040,usa,5,30,4,0.000695244
beccs_mod,2041,usa,5,30,4,0.000736426
beccs_mod,2042,usa,5,30,4,0.000785694
beccs_mod,2043,usa,5,30,4,0.000829798
beccs_mod,2044,usa,5,30,4,0.000878123
beccs_mod,2045,usa,5,30,4,0.000930305
beccs_mod,2046,usa,5,30,4,0.00098216
beccs_mod,2047,usa,5,30,4,0.001031992
beccs_mod,2048,usa,5,30,4,0.001085703
beccs_mod,2049,usa,5,30,4,0.001143303
beccs_mod,2050,usa,5,30,4,0.001231576
biopower,2010,can,5,30,4,-0.006398941
biopower,2011,can,5,30,4,-0.006398941
biopower,2012,can,5,30,4,-0.006398941
biopower,2013,can,5,30,4,-0.006398941
biopower,2014,can,5,30,4,-0.006398941
biopower,2015,can,5,30,4,-0.006398941
biopower,2016,can,5,30,4,-0.006398941
biopower,2017,can,5,30,4,-0.006398941
biopower,2018,can,5,30,4,-0.006398941
biopower,2019,can,5,30,4,-0.006398941
biopower,2020,can,5,30,4,-0.006398941
biopower,2021,can,5,30,4,-0.006398941
biopower,2022,can,5,30,4,-0.006398941
biopower,2023,can,5,30,4,-0.000428799
biopower,2024,can,5,30,4,-0.000220183
biopower,2025,can,5,30,4,-4.38E-05
biopower,2026,can,5,30,4,6.92E-05
biopower,2027,can,5,30,4,0.000130736
biopower,2028,can,5,30,4,0.000171313
biopower,2029,can,5,30,4,0.000209357
biopower,2030,can,5,30,4,0.000246705
biopower,2031,can,5,30,4,0.000295328
biopower,2032,can,5,30,4,0.000340943
biopower,2033,can,5,30,4,0.000379659
biopower,2034,can,5,30,4,0.000420639
biopower,2035,can,5,30,4,0.000460921
biopower,2036,can,5,30,4,0.000507656
biopower,2037,can,5,30,4,0.000554618
biopower,2038,can,5,30,4,0.000598164
biopower,2039,can,5,30,4,0.000649805
biopower,2040,can,5,30,4,0.000695244
biopower,2041,can,5,30,4,0.000736426
biopower,2042,can,5,30,4,0.000785694
biopower,2043,can,5,30,4,0.000829798
biopower,2044,can,5,30,4,0.000878123
biopower,2045,can,5,30,4,0.000930305
biopower,2046,can,5,30,4,0.00098216
biopower,2047,can,5,30,4,0.001031992
biopower,2048,can,5,30,4,0.001085703
biopower,2049,can,5,30,4,0.001143303
biopower,2050,can,5,30,4,0.001231576
biopower,2010,mex,5,30,4,-0.006398941
biopower,2011,mex,5,30,4,-0.006398941
biopower,2012,mex,5,30,4,-0.006398941
biopower,2013,mex,5,30,4,-0.006398941
biopower,2014,mex,5,30,4,-0.006398941
biopower,2015,mex,5,30,4,-0.006398941
biopower,2016,mex,5,30,4,-0.006398941
biopower,2017,mex,5,30,4,-0.006398941
biopower,2018,mex,5,30,4,-0.006398941
biopower,2019,mex,5,30,4,-0.006398941
biopower,2020,mex,5,30,4,-0.006398941
biopower,2021,mex,5,30,4,-0.006398941
biopower,2022,mex,5,30,4,-0.006398941
biopower,2023,mex,5,30,4,-0.000428799
biopower,2024,mex,5,30,4,-0.000220183
biopower,2025,mex,5,30,4,-4.38E-05
biopower,2026,mex,5,30,4,6.92E-05
biopower,2027,mex,5,30,4,0.000130736
biopower,2028,mex,5,30,4,0.000171313
biopower,2029,mex,5,30,4,0.000209357
biopower,2030,mex,5,30,4,0.000246705
biopower,2031,mex,5,30,4,0.000295328
biopower,2032,mex,5,30,4,0.000340943
biopower,2033,mex,5,30,4,0.000379659
biopower,2034,mex,5,30,4,0.000420639
biopower,2035,mex,5,30,4,0.000460921
biopower,2036,mex,5,30,4,0.000507656
biopower,2037,mex,5,30,4,0.000554618
biopower,2038,mex,5,30,4,0.000598164
biopower,2039,mex,5,30,4,0.000649805
biopower,2040,mex,5,30,4,0.000695244
biopower,2041,mex,5,30,4,0.000736426
biopower,2042,mex,5,30,4,0.000785694
biopower,2043,mex,5,30,4,0.000829798
biopower,2044,mex,5,30,4,0.000878123
biopower,2045,mex,5,30,4,0.000930305
biopower,2046,mex,5,30,4,0.00098216
biopower,2047,mex,5,30,4,0.001031992
biopower,2048,mex,5,30,4,0.001085703
biopower,2049,mex,5,30,4,0.001143303
biopower,2050,mex,5,30,4,0.001231576
biopower,2010,usa,5,30,4,-0.006398941
biopower,2011,usa,5,30,4,-0.006398941
biopower,2012,usa,5,30,4,-0.006398941
biopower,2013,usa,5,30,4,-0.006398941
biopower,2014,usa,5,30,4,-0.006398941
biopower,2015,usa,5,30,4,-0.006398941
biopower,2016,usa,5,30,4,-0.006398941
biopower,2017,usa,5,30,4,-0.006398941
biopower,2018,usa,5,30,4,-0.006398941
biopower,2019,usa,5,30,4,-0.006398941
biopower,2020,usa,5,30,4,-0.006398941
biopower,2021,usa,5,30,4,-0.006398941
biopower,2022,usa,5,30,4,-0.006398941
biopower,2023,usa,5,30,4,-0.000428799
biopower,2024,usa,5,30,4,-0.000220183
biopower,2025,usa,5,30,4,-4.38E-05
biopower,2026,usa,5,30,4,6.92E-05
biopower,2027,usa,5,30,4,0.000130736
biopower,2028,usa,5,30,4,0.000171313
biopower,2029,usa,5,30,4,0.000209357
biopower,2030,usa,5,30,4,0.000246705
biopower,2031,usa,5,30,4,0.000295328
biopower,2032,usa,5,30,4,0.000340943
biopower,2033,usa,5,30,4,0.000379659
biopower,2034,usa,5,30,4,0.000420639
biopower,2035,usa,5,30,4,0.000460921
biopower,2036,usa,5,30,4,0.000507656
biopower,2037,usa,5,30,4,0.000554618
biopower,2038,usa,5,30,4,0.000598164
biopower,2039,usa,5,30,4,0.000649805
biopower,2040,usa,5,30,4,0.000695244
biopower,2041,usa,5,30,4,0.000736426
biopower,2042,usa,5,30,4,0.000785694
biopower,2043,usa,5,30,4,0.000829798
biopower,2044,usa,5,30,4,0.000878123
biopower,2045,usa,5,30,4,0.000930305
biopower,2046,usa,5,30,4,0.00098216
biopower,2047,usa,5,30,4,0.001031992
biopower,2048,usa,5,30,4,0.001085703
biopower,2049,usa,5,30,4,0.001143303
biopower,2050,usa,5,30,4,0.001231576
caes,2010,can,5,30,3B,0
caes,2011,can,5,30,3B,0
caes,2012,can,5,30,3B,0
caes,2013,can,5,30,3B,0
caes,2014,can,5,30,3B,0
caes,2015,can,5,30,3B,0
caes,2016,can,5,30,3B,0
caes,2017,can,5,30,3B,0
caes,2018,can,5,30,3B,0
caes,2019,can,5,30,3B,0
caes,2020,can,5,30,3B,0
caes,2021,can,5,30,3B,0
caes,2022,can,5,30,3B,0
caes,2023,can,5,30,3B,0
caes,2024,can,5,30,3B,0
caes,2025,can,5,30,3B,0
caes,2026,can,5,30,3B,0
caes,2027,can,5,30,3B,0
caes,2028,can,5,30,3B,0
caes,2029,can,5,30,3B,0
caes,2030,can,5,30,3B,0
caes,2031,can,5,30,3B,0
caes,2032,can,5,30,3B,0
caes,2033,can,5,30,3B,0
caes,2034,can,5,30,3B,0
caes,2035,can,5,30,3B,0
caes,2036,can,5,30,3B,0
caes,2037,can,5,30,3B,0
caes,2038,can,5,30,3B,0
caes,2039,can,5,30,3B,0
caes,2040,can,5,30,3B,0
caes,2041,can,5,30,3B,0
caes,2042,can,5,30,3B,0
caes,2043,can,5,30,3B,0
caes,2044,can,5,30,3B,0
caes,2045,can,5,30,3B,0
caes,2046,can,5,30,3B,0
caes,2047,can,5,30,3B,0
caes,2048,can,5,30,3B,0
caes,2049,can,5,30,3B,0
caes,2050,can,5,30,3B,0
caes,2010,mex,5,30,3B,0
caes,2011,mex,5,30,3B,0
caes,2012,mex,5,30,3B,0
caes,2013,mex,5,30,3B,0
caes,2014,mex,5,30,3B,0
caes,2015,mex,5,30,3B,0
caes,2016,mex,5,30,3B,0
caes,2017,mex,5,30,3B,0
caes,2018,mex,5,30,3B,0
caes,2019,mex,5,30,3B,0
caes,2020,mex,5,30,3B,0
caes,2021,mex,5,30,3B,0
caes,2022,mex,5,30,3B,0
caes,2023,mex,5,30,3B,0
caes,2024,mex,5,30,3B,0
caes,2025,mex,5,30,3B,0
caes,2026,mex,5,30,3B,0
caes,2027,mex,5,30,3B,0
caes,2028,mex,5,30,3B,0
caes,2029,mex,5,30,3B,0
caes,2030,mex,5,30,3B,0
caes,2031,mex,5,30,3B,0
caes,2032,mex,5,30,3B,0
caes,2033,mex,5,30,3B,0
caes,2034,mex,5,30,3B,0
caes,2035,mex,5,30,3B,0
caes,2036,mex,5,30,3B,0
caes,2037,mex,5,30,3B,0
caes,2038,mex,5,30,3B,0
caes,2039,mex,5,30,3B,0
caes,2040,mex,5,30,3B,0
caes,2041,mex,5,30,3B,0
caes,2042,mex,5,30,3B,0
caes,2043,mex,5,30,3B,0
caes,2044,mex,5,30,3B,0
caes,2045,mex,5,30,3B,0
caes,2046,mex,5,30,3B,0
caes,2047,mex,5,30,3B,0
caes,2048,mex,5,30,3B,0
caes,2049,mex,5,30,3B,0
caes,2050,mex,5,30,3B,0
caes,2010,usa,5,30,3B,0
caes,2011,usa,5,30,3B,0
caes,2012,usa,5,30,3B,0
caes,2013,usa,5,30,3B,0
caes,2014,usa,5,30,3B,0
caes,2015,usa,5,30,3B,0
caes,2016,usa,5,30,3B,0
caes,2017,usa,5,30,3B,0
caes,2018,usa,5,30,3B,0
caes,2019,usa,5,30,3B,0
caes,2020,usa,5,30,3B,0
caes,2021,usa,5,30,3B,0
caes,2022,usa,5,30,3B,0
caes,2023,usa,5,30,3B,0
caes,2024,usa,5,30,3B,0
caes,2025,usa,5,30,3B,0
caes,2026,usa,5,30,3B,0
caes,2027,usa,5,30,3B,0
caes,2028,usa,5,30,3B,0
caes,2029,usa,5,30,3B,0
caes,2030,usa,5,30,3B,0
caes,2031,usa,5,30,3B,0
caes,2032,usa,5,30,3B,0
caes,2033,usa,5,30,3B,0
caes,2034,usa,5,30,3B,0
caes,2035,usa,5,30,3B,0
caes,2036,usa,5,30,3B,0
caes,2037,usa,5,30,3B,0
caes,2038,usa,5,30,3B,0
caes,2039,usa,5,30,3B,0
caes,2040,usa,5,30,3B,0
caes,2041,usa,5,30,3B,0
caes,2042,usa,5,30,3B,0
caes,2043,usa,5,30,3B,0
caes,2044,usa,5,30,3B,0
caes,2045,usa,5,30,3B,0
caes,2046,usa,5,30,3B,0
caes,2047,usa,5,30,3B,0
