i,country,t_start_construction,safe_harbor,t_max_online,ptc_value,ptc_perc_bonus,ptc_dur,ptc_tax_equity_penalty,itc_frac,itc_energy_comm_bonus,itc_percpt_domestic_bonus,itc_tax_equity_penalty,co2_capture_value,co2_capture_dur,co2_capture_tax_equity_penalty,h2_ptc_value,h2_ptc_dur,h2_ptc_tax_equity_penalty
GAS_CC_CCS,usa,2028,6,2034,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0917,12,0.075,0.0,0,0.0
GAS_CC_CCS,usa,2029,6,2035,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0917,12,0.075,0.0,0,0.0
GAS_CC_CCS,usa,2030,6,2036,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0917,12,0.075,0.0,0,0.0
GAS_CC_CCS,usa,2031,6,2037,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0917,12,0.075,0.0,0,0.0
GAS_CC_CCS,usa,2032,6,2038,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0917,12,0.075,0.0,0,0.0
COAL_CCS,usa,2010,6,2016,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
COAL_CCS,usa,2011,6,2017,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
COAL_CCS,usa,2012,6,2018,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
COAL_CCS,usa,2013,6,2019,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
COAL_CCS,usa,2014,6,2020,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
COAL_CCS,usa,2015,6,2021,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
COAL_CCS,usa,2016,6,2022,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
COAL_CCS,usa,2017,6,2023,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
COAL_CCS,usa,2018,6,2024,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
COAL_CCS,usa,2019,6,2025,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
COAL_CCS,usa,2020,6,2026,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
COAL_CCS,usa,2021,6,2027,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
COAL_CCS,usa,2022,6,2028,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
COAL_CCS,usa,2023,6,2029,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,52.8663,12,0.075,0.0,0,0.0
COAL_CCS,usa,2024,6,2030,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,51.5769,12,0.075,0.0,0,0.0
COAL_CCS,usa,2025,6,2031,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50.3189,12,0.075,0.0,0,0.0
COAL_CCS,usa,2026,6,2032,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0917,12,0.075,0.0,0,0.0
COAL_CCS,usa,2027,6,2033,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0917,12,0.075,0.0,0,0.0
COAL_CCS,usa,2028,6,2034,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0917,12,0.075,0.0,0,0.0
COAL_CCS,usa,2029,6,2035,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0917,12,0.075,0.0,0,0.0
COAL_CCS,usa,2030,6,2036,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0917,12,0.075,0.0,0,0.0
COAL_CCS,usa,2031,6,2037,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0917,12,0.075,0.0,0,0.0
COAL_CCS,usa,2032,6,2038,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0917,12,0.075,0.0,0,0.0
ONSWIND,usa,2010,4,2014,18.2547,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
ONSWIND,usa,2011,4,2015,18.2547,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
ONSWIND,usa,2012,4,2016,18.2547,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
ONSWIND,usa,2013,4,2017,18.2547,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
ONSWIND,usa,2014,4,2018,18.2547,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
ONSWIND,usa,2015,4,2019,18.2547,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
ONSWIND,usa,2016,6,2022,18.2547,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
ONSWIND,usa,2017,6,2023,16.42923,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
ONSWIND,usa,2018,6,2024,12.77829,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
ONSWIND,usa,2019,6,2025,10.95282,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
ONSWIND,usa,2020,5,2025,10.95282,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
ONSWIND,usa,2021,4,2025,10.95282,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
ONSWIND,usa,2022,4,2026,10.95282,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
ONSWIND,usa,2023,4,2027,16.5752,0.05,10,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
ONSWIND,usa,2024,4,2028,16.5752,0.06,10,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
ONSWIND,usa,2025,4,2029,16.5752,0.07,10,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
ONSWIND,usa,2026,3,2029,16.5752,0.08,10,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
ONSWIND,usa,2027,0,2027,16.5752,0.09,10,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
OFSWIND,usa,2010,10,2020,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
OFSWIND,usa,2011,10,2021,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
OFSWIND,usa,2012,10,2022,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
OFSWIND,usa,2013,10,2023,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
OFSWIND,usa,2014,10,2024,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
OFSWIND,usa,2015,10,2025,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
OFSWIND,usa,2016,10,2026,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
OFSWIND,usa,2017,10,2027,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
OFSWIND,usa,2018,10,2028,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
OFSWIND,usa,2019,10,2029,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
OFSWIND,usa,2020,9,2029,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
OFSWIND,usa,2021,8,2029,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
OFSWIND,usa,2022,7,2029,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
OFSWIND,usa,2023,6,2029,0.0,0.0,0,0.0,0.3,0.0,0.05,0.1,0.0,0,0.0,0.0,0,0.0
OFSWIND,usa,2024,5,2029,0.0,0.0,0,0.0,0.3,0.0,0.06,0.1,0.0,0,0.0,0.0,0,0.0
OFSWIND,usa,2025,4,2029,0.0,0.0,0,0.0,0.3,0.0,0.07,0.1,0.0,0,0.0,0.0,0,0.0
OFSWIND,usa,2026,3,2029,0.0,0.0,0,0.0,0.3,0.0,0.08,0.1,0.0,0,0.0,0.0,0,0.0
OFSWIND,usa,2027,0,2027,0.0,0.0,0,0.0,0.3,0.0,0.09,0.1,0.0,0,0.0,0.0,0,0.0
CSP,usa,2010,4,2014,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
CSP,usa,2011,4,2015,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
CSP,usa,2012,4,2016,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
CSP,usa,2013,4,2017,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
CSP,usa,2014,4,2018,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
CSP,usa,2015,4,2019,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
CSP,usa,2016,4,2020,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
CSP,usa,2017,4,2021,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
CSP,usa,2018,4,2022,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
CSP,usa,2019,4,2023,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
CSP,usa,2020,4,2024,0.0,0.0,0,0.0,0.26,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
CSP,usa,2021,4,2025,0.0,0.0,0,0.0,0.26,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
CSP,usa,2022,4,2026,0.0,0.0,0,0.0,0.18,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
CSP,usa,2023,4,2027,0.0,0.0,0,0.0,0.3,0.0,0.05,0.1,0.0,0,0.0,0.0,0,0.0
CSP,usa,2024,4,2028,0.0,0.0,0,0.0,0.3,0.0,0.06,0.1,0.0,0,0.0,0.0,0,0.0
CSP,usa,2025,4,2029,0.0,0.0,0,0.0,0.3,0.0,0.07,0.1,0.0,0,0.0,0.0,0,0.0
CSP,usa,2026,3,2029,0.0,0.0,0,0.0,0.3,0.0,0.08,0.1,0.0,0,0.0,0.0,0,0.0
CSP,usa,2027,0,2027,0.0,0.0,0,0.0,0.3,0.0,0.09,0.1,0.0,0,0.0,0.0,0,0.0
PV,usa,2010,4,2014,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
PV,usa,2011,4,2015,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
PV,usa,2012,4,2016,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
PV,usa,2013,4,2017,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
PV,usa,2014,4,2018,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
PV,usa,2015,4,2019,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
PV,usa,2016,4,2020,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
PV,usa,2017,4,2021,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
PV,usa,2018,4,2022,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
PV,usa,2019,4,2023,0.0,0.0,0,0.0,0.3,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
PV,usa,2020,4,2024,0.0,0.0,0,0.0,0.28,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
PV,usa,2021,4,2025,0.0,0.0,0,0.0,0.26,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
PV,usa,2022,4,2026,0.0,0.0,0,0.0,0.22,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
PV,usa,2023,4,2027,16.5752,0.05,10,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
PV,usa,2024,4,2028,16.5752,0.06,10,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
PV,usa,2025,4,2029,16.5752,0.07,10,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
PV,usa,2026,3,2029,16.5752,0.08,10,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
PV,usa,2027,0,2027,16.5752,0.09,10,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
BATTERY,usa,2023,4,2027,0.0,0.0,0,0.0,0.3,0.1,0.025,0.1,0.0,0,0.0,0.0,0,0.0
BATTERY,usa,2024,4,2028,0.0,0.0,0,0.0,0.3,0.1,0.03,0.1,0.0,0,0.0,0.0,0,0.0
BATTERY,usa,2025,4,2029,0.0,0.0,0,0.0,0.3,0.1,0.035,0.1,0.0,0,0.0,0.0,0,0.0
BATTERY,usa,2026,4,2030,0.0,0.0,0,0.0,0.3,0.1,0.04,0.1,0.0,0,0.0,0.0,0,0.0
BATTERY,usa,2027,4,2031,0.0,0.0,0,0.0,0.3,0.1,0.045,0.1,0.0,0,0.0,0.0,0,0.0
BATTERY,usa,2028,4,2032,0.0,0.0,0,0.0,0.3,0.1,0.05,0.1,0.0,0,0.0,0.0,0,0.0
BATTERY,usa,2029,4,2033,0.0,0.0,0,0.0,0.3,0.1,0.05,0.1,0.0,0,0.0,0.0,0,0.0
BATTERY,usa,2030,4,2034,0.0,0.0,0,0.0,0.3,0.1,0.05,0.1,0.0,0,0.0,0.0,0,0.0
BATTERY,usa,2031,4,2035,0.0,0.0,0,0.0,0.3,0.1,0.05,0.1,0.0,0,0.0,0.0,0,0.0
BATTERY,usa,2032,4,2036,0.0,0.0,0,0.0,0.3,0.1,0.05,0.1,0.0,0,0.0,0.0,0,0.0
GEO,usa,2010,4,2014,16.5752,0.0,10,0.33,0.1,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
GEO,usa,2011,4,2015,16.5752,0.0,10,0.33,0.1,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
GEO,usa,2012,4,2016,16.5752,0.0,10,0.33,0.1,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
GEO,usa,2013,4,2017,16.5752,0.0,10,0.33,0.1,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
GEO,usa,2014,4,2018,16.5752,0.0,10,0.33,0.1,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
GEO,usa,2015,4,2019,16.5752,0.0,10,0.33,0.1,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
GEO,usa,2016,4,2020,16.5752,0.0,10,0.33,0.1,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
GEO,usa,2017,4,2021,16.5752,0.0,10,0.33,0.1,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
GEO,usa,2018,4,2022,16.5752,0.0,10,0.33,0.1,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
GEO,usa,2019,4,2023,16.5752,0.0,10,0.33,0.1,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
GEO,usa,2020,4,2024,16.5752,0.0,10,0.33,0.1,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
GEO,usa,2021,4,2025,16.5752,0.0,10,0.33,0.1,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
GEO,usa,2022,4,2026,16.5752,0.0,10,0.33,0.1,0.0,0.0,0.33,0.0,0,0.0,0.0,0,0.0
GEO,usa,2023,4,2027,0.0,0.0,0,0.0,0.3,0.1,0.025,0.1,0.0,0,0.0,0.0,0,0.0
GEO,usa,2024,4,2028,0.0,0.0,0,0.0,0.3,0.1,0.03,0.1,0.0,0,0.0,0.0,0,0.0
GEO,usa,2025,4,2029,0.0,0.0,0,0.0,0.3,0.1,0.035,0.1,0.0,0,0.0,0.0,0,0.0
GEO,usa,2026,4,2030,0.0,0.0,0,0.0,0.3,0.1,0.04,0.1,0.0,0,0.0,0.0,0,0.0
GEO,usa,2027,4,2031,0.0,0.0,0,0.0,0.3,0.1,0.045,0.1,0.0,0,0.0,0.0,0,0.0
GEO,usa,2028,4,2032,0.0,0.0,0,0.0,0.3,0.1,0.05,0.1,0.0,0,0.0,0.0,0,0.0
GEO,usa,2029,4,2033,0.0,0.0,0,0.0,0.3,0.1,0.05,0.1,0.0,0,0.0,0.0,0,0.0
GEO,usa,2030,4,2034,0.0,0.0,0,0.0,0.3,0.1,0.05,0.1,0.0,0,0.0,0.0,0,0.0
GEO,usa,2031,4,2035,0.0,0.0,0,0.0,0.3,0.1,0.05,0.1,0.0,0,0.0,0.0,0,0.0
GEO,usa,2032,4,2036,0.0,0.0,0,0.0,0.3,0.1,0.05,0.1,0.0,0,0.0,0.0,0,0.0
biopower,usa,2010,4,2014,18.2547,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
biopower,usa,2011,4,2015,18.2547,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
biopower,usa,2012,4,2016,18.2547,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
biopower,usa,2013,4,2017,18.2547,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
biopower,usa,2014,4,2018,18.2547,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
biopower,usa,2015,4,2019,18.2547,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
biopower,usa,2016,4,2020,18.2547,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
biopower,usa,2017,4,2021,18.2547,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
biopower,usa,2018,4,2022,18.2547,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
biopower,usa,2019,4,2023,18.2547,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
biopower,usa,2020,4,2024,18.2547,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
biopower,usa,2021,4,2025,18.2547,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
biopower,usa,2022,4,2026,9.12735,0.0,10,0.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
biopower,usa,2023,4,2027,16.5752,0.05,10,0.1,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0,0.0
biopower,usa,2024,4,2028,16.5752,0.06,10,0.1,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0,0.0
biopower,usa,2025,4,2029,16.5752,0.07,10,0.1,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0,0.0
biopower,usa,2026,4,2030,16.5752,0.08,10,0.1,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0,0.0
biopower,usa,2027,4,2031,16.5752,0.09,10,0.1,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0,0.0
biopower,usa,2028,4,2032,16.5752,0.1,10,0.1,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0,0.0
biopower,usa,2029,4,2033,16.5752,0.1,10,0.1,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0,0.0
biopower,usa,2030,4,2034,16.5752,0.1,10,0.1,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0,0.0
biopower,usa,2031,4,2035,16.5752,0.1,10,0.1,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0,0.0
biopower,usa,2032,4,2036,16.5752,0.1,10,0.1,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0,0.0
NUCLEAR,usa,2025,6,2031,0.0,0.0,0,0.0,0.3,0.1,0.0,0.1,0.0,0,0.0,0.0,0,0.0
NUCLEAR,usa,2026,6,2032,0.0,0.0,0,0.0,0.3,0.1,0.0,0.1,0.0,0,0.0,0.0,0,0.0
NUCLEAR,usa,2027,6,2033,0.0,0.0,0,0.0,0.3,0.1,0.0,0.1,0.0,0,0.0,0.0,0,0.0
NUCLEAR,usa,2028,6,2034,0.0,0.0,0,0.0,0.3,0.1,0.0,0.1,0.0,0,0.0,0.0,0,0.0
