i,country,t,ptc_value,ptc_perc_bonus,ptc_dur,ptc_tax_equity_penalty,ptc_safe_harbor,itc_frac,itc_percpt_bonus,itc_tax_equity_penalty,itc_safe_harbor,co2_capture_value,co2_capture_dur,co2_capture_tax_equity_penalty,co2_capture_safe_harbor
ONSWIND,usa,2027,16.5752,0.09,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2028,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2029,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2030,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2031,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2032,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2033,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2034,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2035,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2036,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2037,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2038,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2039,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2040,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2041,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2042,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2043,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2044,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2045,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2046,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2047,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2048,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2049,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
ONSWIND,usa,2050,16.5752,0.1,10,0.1,4,0,0,0,0,0,0,0,0
OFSWIND,usa,2010,0,0,0,0,4,0.3,0,0.33,10,0,0,0,0
OFSWIND,usa,2011,0,0,0,0,4,0.3,0,0.33,10,0,0,0,0
OFSWIND,usa,2012,0,0,0,0,4,0.3,0,0.33,10,0,0,0,0
OFSWIND,usa,2013,0,0,0,0,4,0.3,0,0.33,10,0,0,0,0
OFSWIND,usa,2014,0,0,0,0,4,0.3,0,0.33,10,0,0,0,0
OFSWIND,usa,2015,0,0,0,0,4,0.3,0,0.33,10,0,0,0,0
OFSWIND,usa,2016,0,0,0,0,4,0.3,0,0.33,10,0,0,0,0
OFSWIND,usa,2017,0,0,0,0,4,0.3,0,0.33,10,0,0,0,0
OFSWIND,usa,2018,0,0,0,0,4,0.3,0,0.33,10,0,0,0,0
OFSWIND,usa,2019,0,0,0,0,4,0.3,0,0.33,10,0,0,0,0
OFSWIND,usa,2020,0,0,0,0,4,0.3,0,0.33,10,0,0,0,0
OFSWIND,usa,2021,0,0,0,0,4,0.3,0,0.33,10,0,0,0,0
OFSWIND,usa,2022,0,0,0,0,4,0.3,0,0.33,10,0,0,0,0
OFSWIND,usa,2023,0,0,0,0,4,0.3,0.05,0.1,10,0,0,0,0
OFSWIND,usa,2024,0,0,0,0,4,0.3,0.06,0.1,10,0,0,0,0
OFSWIND,usa,2025,0,0,0,0,4,0.3,0.07,0.1,10,0,0,0,0
OFSWIND,usa,2026,0,0,0,0,4,0.3,0.08,0.1,10,0,0,0,0
OFSWIND,usa,2027,0,0,0,0,4,0.3,0.09,0.1,10,0,0,0,0
OFSWIND,usa,2028,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
OFSWIND,usa,2029,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
OFSWIND,usa,2030,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
OFSWIND,usa,2031,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
OFSWIND,usa,2032,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
OFSWIND,usa,2033,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
OFSWIND,usa,2034,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
OFSWIND,usa,2035,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
OFSWIND,usa,2036,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
OFSWIND,usa,2037,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
OFSWIND,usa,2038,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
OFSWIND,usa,2039,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
OFSWIND,usa,2040,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
OFSWIND,usa,2041,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
OFSWIND,usa,2042,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
OFSWIND,usa,2043,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
OFSWIND,usa,2044,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
OFSWIND,usa,2045,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
OFSWIND,usa,2046,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
OFSWIND,usa,2047,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
OFSWIND,usa,2048,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
OFSWIND,usa,2049,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
OFSWIND,usa,2050,0,0,0,0,4,0.3,0.1,0.1,10,0,0,0,0
CSP,usa,2010,0,0,0,0,4,0.3,0,0.33,4,0,0,0,0
CSP,usa,2011,0,0,0,0,4,0.3,0,0.33,4,0,0,0,0
CSP,usa,2012,0,0,0,0,4,0.3,0,0.33,4,0,0,0,0
CSP,usa,2013,0,0,0,0,4,0.3,0,0.33,4,0,0,0,0
CSP,usa,2014,0,0,0,0,4,0.3,0,0.33,4,0,0,0,0
CSP,usa,2015,0,0,0,0,4,0.3,0,0.33,4,0,0,0,0
CSP,usa,2016,0,0,0,0,4,0.3,0,0.33,4,0,0,0,0
CSP,usa,2017,0,0,0,0,4,0.3,0,0.33,4,0,0,0,0
CSP,usa,2018,0,0,0,0,4,0.3,0,0.33,4,0,0,0,0
CSP,usa,2019,0,0,0,0,4,0.3,0,0.33,4,0,0,0,0
CSP,usa,2020,0,0,0,0,4,0.26,0,0.33,4,0,0,0,0
CSP,usa,2021,0,0,0,0,4,0.26,0,0.33,4,0,0,0,0
CSP,usa,2022,0,0,0,0,0,0.18,0,0.33,4,0,0,0,0
CSP,usa,2023,0,0,0,0,0,0.3,0.05,0.1,4,0,0,0,0
CSP,usa,2024,0,0,0,0,0,0.3,0.06,0.1,4,0,0,0,0
CSP,usa,2025,0,0,0,0,0,0.3,0.07,0.1,4,0,0,0,0
CSP,usa,2026,0,0,0,0,0,0.3,0.08,0.1,4,0,0,0,0
CSP,usa,2027,0,0,0,0,0,0.3,0.09,0.1,4,0,0,0,0
CSP,usa,2028,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
CSP,usa,2029,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
CSP,usa,2030,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
CSP,usa,2031,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
CSP,usa,2032,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
CSP,usa,2033,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
CSP,usa,2034,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
CSP,usa,2035,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
CSP,usa,2036,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
CSP,usa,2037,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
CSP,usa,2038,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
CSP,usa,2039,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
CSP,usa,2040,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
CSP,usa,2041,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
CSP,usa,2042,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
CSP,usa,2043,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
CSP,usa,2044,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
CSP,usa,2045,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
CSP,usa,2046,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
CSP,usa,2047,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
CSP,usa,2048,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
CSP,usa,2049,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
CSP,usa,2050,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
PV,usa,2010,0,0,0,0,4,0.3,0,0.33,4,0,0,0,0
PV,usa,2011,0,0,0,0,4,0.3,0,0.33,4,0,0,0,0
PV,usa,2012,0,0,0,0,4,0.3,0,0.33,4,0,0,0,0
PV,usa,2013,0,0,0,0,4,0.3,0,0.33,4,0,0,0,0
PV,usa,2014,0,0,0,0,4,0.3,0,0.33,4,0,0,0,0
PV,usa,2015,0,0,0,0,4,0.3,0,0.33,4,0,0,0,0
PV,usa,2016,0,0,0,0,4,0.3,0,0.33,4,0,0,0,0
PV,usa,2017,0,0,0,0,4,0.3,0,0.33,4,0,0,0,0
PV,usa,2018,0,0,0,0,4,0.3,0,0.33,4,0,0,0,0
PV,usa,2019,0,0,0,0,4,0.3,0,0.33,4,0,0,0,0
PV,usa,2020,0,0,0,0,4,0.28,0,0.33,4,0,0,0,0
PV,usa,2021,0,0,0,0,4,0.26,0,0.33,4,0,0,0,0
PV,usa,2022,0,0,0,0,4,0.22,0,0.33,4,0,0,0,0
PV,usa,2023,16.5752,0.05,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2024,16.5752,0.06,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2025,16.5752,0.07,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2026,16.5752,0.08,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2027,16.5752,0.09,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2028,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2029,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2030,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2031,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2032,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2033,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2034,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2035,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2036,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2037,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2038,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2039,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2040,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2041,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2042,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2043,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2044,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2045,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2046,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2047,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2048,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2049,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
PV,usa,2050,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
BATTERY,usa,2023,0,0,0,0,4,0.3,0.05,0.1,4,0,0,0,0
BATTERY,usa,2024,0,0,0,0,4,0.3,0.06,0.1,4,0,0,0,0
BATTERY,usa,2025,0,0,0,0,4,0.3,0.07,0.1,4,0,0,0,0
BATTERY,usa,2026,0,0,0,0,4,0.3,0.08,0.1,4,0,0,0,0
BATTERY,usa,2027,0,0,0,0,4,0.3,0.09,0.1,4,0,0,0,0
BATTERY,usa,2028,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
BATTERY,usa,2029,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
BATTERY,usa,2030,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
BATTERY,usa,2031,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
BATTERY,usa,2032,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
BATTERY,usa,2033,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
BATTERY,usa,2034,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
BATTERY,usa,2035,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
BATTERY,usa,2036,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
BATTERY,usa,2037,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
BATTERY,usa,2038,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
BATTERY,usa,2039,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
BATTERY,usa,2040,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
BATTERY,usa,2041,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
BATTERY,usa,2042,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
BATTERY,usa,2043,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
BATTERY,usa,2044,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
BATTERY,usa,2045,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
BATTERY,usa,2046,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
BATTERY,usa,2047,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
BATTERY,usa,2048,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
BATTERY,usa,2049,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
BATTERY,usa,2050,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
GEO,usa,2010,16.5752,0,10,0.33,4,0.1,0,0.33,4,0,0,0,0
GEO,usa,2011,16.5752,0,10,0.33,4,0.1,0,0.33,4,0,0,0,0
GEO,usa,2012,16.5752,0,10,0.33,4,0.1,0,0.33,4,0,0,0,0
GEO,usa,2013,16.5752,0,10,0.33,4,0.1,0,0.33,4,0,0,0,0
GEO,usa,2014,16.5752,0,10,0.33,4,0.1,0,0.33,4,0,0,0,0
GEO,usa,2015,16.5752,0,10,0.33,4,0.1,0,0.33,4,0,0,0,0
GEO,usa,2016,16.5752,0,10,0.33,4,0.1,0,0.33,4,0,0,0,0
GEO,usa,2017,16.5752,0,10,0.33,4,0.1,0,0.33,4,0,0,0,0
GEO,usa,2018,16.5752,0,10,0.33,4,0.1,0,0.33,4,0,0,0,0
GEO,usa,2019,16.5752,0,10,0.33,4,0.1,0,0.33,4,0,0,0,0
GEO,usa,2020,16.5752,0,10,0.33,4,0.1,0,0.33,4,0,0,0,0
GEO,usa,2021,16.5752,0,10,0.33,4,0.1,0,0.33,4,0,0,0,0
GEO,usa,2022,16.5752,0,10,0.33,4,0.1,0,0.33,4,0,0,0,0
GEO,usa,2023,0,0,0,0,0,0.3,0.05,0.1,4,0,0,0,0
GEO,usa,2024,0,0,0,0,0,0.3,0.06,0.1,4,0,0,0,0
GEO,usa,2025,0,0,0,0,0,0.3,0.07,0.1,4,0,0,0,0
GEO,usa,2026,0,0,0,0,0,0.3,0.08,0.1,4,0,0,0,0
GEO,usa,2027,0,0,0,0,0,0.3,0.09,0.1,4,0,0,0,0
GEO,usa,2028,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
GEO,usa,2029,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
GEO,usa,2030,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
GEO,usa,2031,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
GEO,usa,2032,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
GEO,usa,2033,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
GEO,usa,2034,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
GEO,usa,2035,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
GEO,usa,2036,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
GEO,usa,2037,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
GEO,usa,2038,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
GEO,usa,2039,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
GEO,usa,2040,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
GEO,usa,2041,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
GEO,usa,2042,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
GEO,usa,2043,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
GEO,usa,2044,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
GEO,usa,2045,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
GEO,usa,2046,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
