i,country,t_start_construction,ptc_value,ptc_dur,itc_frac,ptc_tax_equity_penalty,itc_tax_equity_penalty
Gas-CC-CCS,usa,2011,7.054146628,12,0,0.33,0.33
Gas-CC-CCS,usa,2012,7.052007833,12,0,0.33,0.33
Gas-CC-CCS,usa,2013,7.135239233,12,0,0.33,0.33
Gas-CC-CCS,usa,2014,7.829287299,12,0,0.33,0.33
Gas-CC-CCS,usa,2015,8.466388532,12,0,0.33,0.33
Gas-CC-CCS,usa,2016,9.122287885,12,0,0.33,0.33
Gas-CC-CCS,usa,2017,9.685265209,12,0,0.33,0.33
Gas-CC-CCS,usa,2018,10.21799009,12,0,0.33,0.33
Gas-CC-CCS,usa,2019,10.71896679,12,0,0.33,0.33
Gas-CC-CCS,usa,2020,11.18942708,12,0,0.33,0.33
Gas-CC-CCS,usa,2021,11.63056154,12,0,0.33,0.33
Gas-CC-CCS,usa,2022,12.04352084,12,0,0.33,0.33
Gas-CC-CCS,usa,2023,22,12,0,0.1,0
Gas-CC-CCS,usa,2024,22,12,0,0.1,0
Gas-CC-CCS,usa,2025,22,12,0,0.1,0
Gas-CC-CCS,usa,2026,22,12,0,0.1,0
Gas-CC-CCS,usa,2027,22,12,0,0.1,0
Gas-CC-CCS,usa,2028,22,12,0,0.1,0
Gas-CC-CCS,usa,2029,22,12,0,0.1,0
Gas-CC-CCS,usa,2030,22,12,0,0.1,0
Gas-CC-CCS,usa,2031,22,12,0,0.1,0
Gas-CC-CCS,usa,2032,22,12,0,0.1,0
Gas-CC-CCS,usa,2033,0,0,0,0,0
Gas-CC-CCS,usa,2034,0,0,0,0,0
Gas-CC-CCS,usa,2035,0,0,0,0,0
Gas-CC-CCS,usa,2036,0,0,0,0,0
Gas-CC-CCS,usa,2037,0,0,0,0,0
Gas-CC-CCS,usa,2038,0,0,0,0,0
Gas-CC-CCS,usa,2039,0,0,0,0,0
Gas-CC-CCS,usa,2040,0,0,0,0,0
Gas-CC-CCS,usa,2041,0,0,0,0,0
Gas-CC-CCS,usa,2042,0,0,0,0,0
Gas-CC-CCS,usa,2043,0,0,0,0,0
Gas-CC-CCS,usa,2044,0,0,0,0,0
Gas-CC-CCS,usa,2045,0,0,0,0,0
Gas-CC-CCS,usa,2046,0,0,0,0,0
Gas-CC-CCS,usa,2047,0,0,0,0,0
Gas-CC-CCS,usa,2048,0,0,0,0,0
Gas-CC-CCS,usa,2049,0,0,0,0,0
Gas-CC-CCS,usa,2050,0,0,0,0,0
coal-CCS,usa,2010,21.63273472,12,0,0.33,0.33
coal-CCS,usa,2011,21.34490127,12,0,0.33,0.33
coal-CCS,usa,2012,21.05706782,12,0,0.33,0.33
coal-CCS,usa,2013,21.02073884,12,0,0.33,0.33
coal-CCS,usa,2014,22.75268298,12,0,0.33,0.33
coal-CCS,usa,2015,24.26575387,12,0,0.33,0.33
coal-CCS,usa,2016,25.78079886,12,0,0.33,0.33
coal-CCS,usa,2017,28.96927108,12,0,0.33,0.33
coal-CCS,usa,2018,30.56268657,12,0,0.33,0.33
coal-CCS,usa,2019,32.06114111,12,0,0.33,0.33
coal-CCS,usa,2020,33.46831906,12,0,0.33,0.33
coal-CCS,usa,2021,34.78778152,12,0,0.33,0.33
coal-CCS,usa,2022,36.0229702,12,0,0.33,0.33
coal-CCS,usa,2023,55,12,0,0.1,0
coal-CCS,usa,2024,55,12,0,0.1,0
coal-CCS,usa,2025,55,12,0,0.1,0
coal-CCS,usa,2026,55,12,0,0.1,0
coal-CCS,usa,2027,55,12,0,0.1,0
coal-CCS,usa,2028,55,12,0,0.1,0
coal-CCS,usa,2029,55,12,0,0.1,0
coal-CCS,usa,2030,55,12,0,0.1,0
coal-CCS,usa,2031,55,12,0,0.1,0
coal-CCS,usa,2032,55,12,0,0.1,0
ONSWIND,usa,2010,18.2547,10,0,0.33,0.33
ONSWIND,usa,2011,18.2547,10,0,0.33,0.33
ONSWIND,usa,2012,18.2547,10,0,0.33,0.33
ONSWIND,usa,2013,18.2547,10,0,0.33,0.33
ONSWIND,usa,2014,18.2547,10,0,0.33,0.33
ONSWIND,usa,2015,18.2547,10,0,0.33,0.33
ONSWIND,usa,2016,18.2547,10,0,0.33,0.33
ONSWIND,usa,2017,16.42923,10,0,0.33,0.33
ONSWIND,usa,2018,12.77829,10,0,0.33,0.33
ONSWIND,usa,2019,10.95282,10,0,0.33,0.33
ONSWIND,usa,2020,10.95282,10,0,0.33,0.33
ONSWIND,usa,2021,10.95282,10,0,0.33,0.33
ONSWIND,usa,2022,18.2547,10,0,0.065,0
ONSWIND,usa,2023,18.2547,10,0,0.065,0
ONSWIND,usa,2024,18.2547,10,0,0.065,0
ONSWIND,usa,2025,18.2547,10,0,0.065,0
ONSWIND,usa,2026,18.2547,10,0,0.065,0
ONSWIND,usa,2027,18.2547,10,0,0.065,0
ONSWIND,usa,2028,18.2547,10,0,0.065,0
ONSWIND,usa,2029,18.2547,10,0,0.065,0
ONSWIND,usa,2030,18.2547,10,0,0.065,0
ONSWIND,usa,2031,18.2547,10,0,0.065,0
ONSWIND,usa,2032,18.2547,10,0,0.065,0
ONSWIND,usa,2033,18.2547,10,0,0.065,0
ONSWIND,usa,2034,18.2547,10,0,0.065,0
ONSWIND,usa,2035,18.2547,10,0,0.065,0
ONSWIND,usa,2036,18.2547,10,0,0.065,0
ONSWIND,usa,2037,18.2547,10,0,0.065,0
ONSWIND,usa,2038,18.2547,10,0,0.065,0
ONSWIND,usa,2039,18.2547,10,0,0.065,0
ONSWIND,usa,2040,18.2547,10,0,0.065,0
ONSWIND,usa,2041,18.2547,10,0,0.065,0
ONSWIND,usa,2042,18.2547,10,0,0.065,0
ONSWIND,usa,2043,18.2547,10,0,0.065,0
ONSWIND,usa,2044,18.2547,10,0,0.065,0
ONSWIND,usa,2045,18.2547,10,0,0.065,0
ONSWIND,usa,2046,18.2547,10,0,0.065,0
ONSWIND,usa,2047,18.2547,10,0,0.065,0
ONSWIND,usa,2048,18.2547,10,0,0.065,0
ONSWIND,usa,2049,18.2547,10,0,0.065,0
ONSWIND,usa,2050,18.2547,10,0,0.065,0
OFSWIND,usa,2010,0,0,0.3,0.33,0.33
OFSWIND,usa,2011,0,0,0.3,0.33,0.33
OFSWIND,usa,2012,0,0,0.3,0.33,0.33
OFSWIND,usa,2013,0,0,0.3,0.33,0.33
OFSWIND,usa,2014,0,0,0.3,0.33,0.33
OFSWIND,usa,2015,0,0,0.3,0.33,0.33
OFSWIND,usa,2016,0,0,0.3,0.33,0.33
OFSWIND,usa,2017,0,0,0.3,0.33,0.33
OFSWIND,usa,2018,0,0,0.3,0.33,0.33
OFSWIND,usa,2019,0,0,0.3,0.33,0.33
OFSWIND,usa,2020,0,0,0.3,0.33,0.33
OFSWIND,usa,2021,0,0,0.3,0.33,0.33
OFSWIND,usa,2022,0,0,0.4,0,0.15
OFSWIND,usa,2023,0,0,0.4,0,0.15
OFSWIND,usa,2024,0,0,0.4,0,0.15
OFSWIND,usa,2025,0,0,0.4,0,0.15
OFSWIND,usa,2026,0,0,0.4,0,0.15
OFSWIND,usa,2027,0,0,0.4,0,0.15
OFSWIND,usa,2028,0,0,0.4,0,0.15
OFSWIND,usa,2029,0,0,0.4,0,0.15
OFSWIND,usa,2030,0,0,0.4,0,0.15
OFSWIND,usa,2031,0,0,0.3,0,0.15
OFSWIND,usa,2032,0,0,0.3,0,0.15
OFSWIND,usa,2033,0,0,0.3,0,0.15
OFSWIND,usa,2034,0,0,0.3,0,0.15
OFSWIND,usa,2035,0,0,0.3,0,0.15
OFSWIND,usa,2036,0,0,0.3,0,0.15
OFSWIND,usa,2037,0,0,0.3,0,0.15
OFSWIND,usa,2038,0,0,0.3,0,0.15
OFSWIND,usa,2039,0,0,0.3,0,0.15
OFSWIND,usa,2040,0,0,0.3,0,0.15
OFSWIND,usa,2041,0,0,0.3,0,0.15
OFSWIND,usa,2042,0,0,0.3,0,0.15
OFSWIND,usa,2043,0,0,0.3,0,0.15
OFSWIND,usa,2044,0,0,0.3,0,0.15
OFSWIND,usa,2045,0,0,0.3,0,0.15
OFSWIND,usa,2046,0,0,0.3,0,0.15
OFSWIND,usa,2047,0,0,0.3,0,0.15
OFSWIND,usa,2048,0,0,0.3,0,0.15
OFSWIND,usa,2049,0,0,0.3,0,0.15
OFSWIND,usa,2050,0,0,0.3,0,0.15
CSP,usa,2010,0,0,0.3,0.33,0.33
CSP,usa,2011,0,0,0.3,0.33,0.33
CSP,usa,2012,0,0,0.3,0.33,0.33
CSP,usa,2013,0,0,0.3,0.33,0.33
CSP,usa,2014,0,0,0.3,0.33,0.33
CSP,usa,2015,0,0,0.3,0.33,0.33
CSP,usa,2016,0,0,0.3,0.33,0.33
CSP,usa,2017,0,0,0.3,0.33,0.33
CSP,usa,2018,0,0,0.3,0.33,0.33
CSP,usa,2019,0,0,0.3,0.33,0.33
CSP,usa,2020,0,0,0.26,0.33,0.33
CSP,usa,2021,0,0,0.26,0.33,0.33
CSP,usa,2022,0,0,0.18,0.33,0.33
CSP,usa,2023,18.2547,10,0,0.065,0
CSP,usa,2024,18.2547,10,0,0.065,0
CSP,usa,2025,18.2547,10,0,0.065,0
CSP,usa,2026,18.2547,10,0,0.065,0
CSP,usa,2027,18.2547,10,0,0.065,0
CSP,usa,2028,18.2547,10,0,0.065,0
CSP,usa,2029,18.2547,10,0,0.065,0
CSP,usa,2030,18.2547,10,0,0.065,0
CSP,usa,2031,18.2547,10,0,0.065,0
CSP,usa,2032,18.2547,10,0,0.065,0
CSP,usa,2033,18.2547,10,0,0.065,0
CSP,usa,2034,18.2547,10,0,0.065,0
CSP,usa,2035,18.2547,10,0,0.065,0
CSP,usa,2036,18.2547,10,0,0.065,0
CSP,usa,2037,18.2547,10,0,0.065,0
CSP,usa,2038,18.2547,10,0,0.065,0
CSP,usa,2039,18.2547,10,0,0.065,0
CSP,usa,2040,18.2547,10,0,0.065,0
CSP,usa,2041,18.2547,10,0,0.065,0
CSP,usa,2042,18.2547,10,0,0.065,0
CSP,usa,2043,18.2547,10,0,0.065,0
CSP,usa,2044,18.2547,10,0,0.065,0
CSP,usa,2045,18.2547,10,0,0.065,0
CSP,usa,2046,18.2547,10,0,0.065,0
CSP,usa,2047,18.2547,10,0,0.065,0
CSP,usa,2048,18.2547,10,0,0.065,0
CSP,usa,2049,18.2547,10,0,0.065,0
CSP,usa,2050,18.2547,10,0,0.065,0
PV,usa,2010,0,0,0.3,0.33,0.33
PV,usa,2011,0,0,0.3,0.33,0.33
PV,usa,2012,0,0,0.3,0.33,0.33
PV,usa,2013,0,0,0.3,0.33,0.33
PV,usa,2014,0,0,0.3,0.33,0.33
PV,usa,2015,0,0,0.3,0.33,0.33
PV,usa,2016,0,0,0.3,0.33,0.33
PV,usa,2017,0,0,0.3,0.33,0.33
PV,usa,2018,0,0,0.3,0.33,0.33
PV,usa,2019,0,0,0.3,0.33,0.33
PV,usa,2020,0,0,0.28,0.33,0.33
PV,usa,2021,0,0,0.26,0.33,0.33
PV,usa,2022,18.2547,10,0,0.065,0
PV,usa,2023,18.2547,10,0,0.065,0
PV,usa,2024,18.2547,10,0,0.065,0
PV,usa,2025,18.2547,10,0,0.065,0
PV,usa,2026,18.2547,10,0,0.065,0
PV,usa,2027,18.2547,10,0,0.065,0
PV,usa,2028,18.2547,10,0,0.065,0
PV,usa,2029,18.2547,10,0,0.065,0
PV,usa,2030,18.2547,10,0,0.065,0
PV,usa,2031,18.2547,10,0,0.065,0
PV,usa,2032,18.2547,10,0,0.065,0
PV,usa,2033,18.2547,10,0,0.065,0
PV,usa,2034,18.2547,10,0,0.065,0
PV,usa,2035,18.2547,10,0,0.065,0
PV,usa,2036,18.2547,10,0,0.065,0
PV,usa,2037,18.2547,10,0,0.065,0
PV,usa,2038,18.2547,10,0,0.065,0
PV,usa,2039,18.2547,10,0,0.065,0
PV,usa,2040,18.2547,10,0,0.065,0
PV,usa,2041,18.2547,10,0,0.065,0
PV,usa,2042,18.2547,10,0,0.065,0
PV,usa,2043,18.2547,10,0,0.065,0
PV,usa,2044,18.2547,10,0,0.065,0
PV,usa,2045,18.2547,10,0,0.065,0
PV,usa,2046,18.2547,10,0,0.065,0
PV,usa,2047,18.2547,10,0,0.065,0
PV,usa,2048,18.2547,10,0,0.065,0
PV,usa,2049,18.2547,10,0,0.065,0
PV,usa,2050,18.2547,10,0,0.065,0
BATTERY,usa,2023,0,0,0.35,0.15,0.15
BATTERY,usa,2024,0,0,0.35,0.15,0.15
BATTERY,usa,2025,0,0,0.35,0.15,0.15
BATTERY,usa,2026,0,0,0.35,0.15,0.15
BATTERY,usa,2027,0,0,0.35,0.15,0.15
BATTERY,usa,2028,0,0,0.35,0.15,0.15
BATTERY,usa,2029,0,0,0.35,0.15,0.15
BATTERY,usa,2030,0,0,0.35,0.15,0.15
BATTERY,usa,2031,0,0,0.35,0.15,0.15
BATTERY,usa,2032,0,0,0.35,0.15,0.15
BATTERY,usa,2033,0,0,0.35,0.15,0.15
BATTERY,usa,2034,0,0,0.35,0.15,0.15
BATTERY,usa,2035,0,0,0.35,0.15,0.15
BATTERY,usa,2036,0,0,0.3,0.15,0.15
BATTERY,usa,2037,0,0,0.3,0.15,0.15
BATTERY,usa,2038,0,0,0.3,0.15,0.15
GEO,usa,2010,18.2547,10,0.1,0.33,0.33
GEO,usa,2011,18.2547,10,0.1,0.33,0.33
GEO,usa,2012,18.2547,10,0.1,0.33,0.33
GEO,usa,2013,18.2547,10,0.1,0.33,0.33
GEO,usa,2014,18.2547,10,0.1,0.33,0.33
GEO,usa,2015,18.2547,10,0.1,0.33,0.33
GEO,usa,2016,18.2547,10,0.1,0.33,0.33
GEO,usa,2017,18.2547,10,0.1,0.33,0.33
GEO,usa,2018,18.2547,10,0.1,0.33,0.33
GEO,usa,2019,18.2547,10,0.1,0.33,0.33
GEO,usa,2020,18.2547,10,0.1,0.33,0.33
GEO,usa,2021,18.2547,10,0.1,0.33,0.33
GEO,usa,2022,18.2547,10,0,0.065,0
GEO,usa,2023,18.2547,10,0,0.065,0
GEO,usa,2024,18.2547,10,0,0.065,0
GEO,usa,2025,18.2547,10,0,0.065,0
GEO,usa,2026,18.2547,10,0,0.065,0
GEO,usa,2027,18.2547,10,0,0.065,0
GEO,usa,2028,18.2547,10,0,0.065,0
GEO,usa,2029,18.2547,10,0,0.065,0
GEO,usa,2030,18.2547,10,0,0.065,0
GEO,usa,2031,18.2547,10,0,0.065,0
GEO,usa,2032,18.2547,10,0,0.065,0
GEO,usa,2033,18.2547,10,0,0.065,0
GEO,usa,2034,18.2547,10,0,0.065,0
GEO,usa,2035,18.2547,10,0,0.065,0
GEO,usa,2036,18.2547,10,0,0.065,0
GEO,usa,2037,18.2547,10,0,0.065,0
GEO,usa,2038,18.2547,10,0,0.065,0
GEO,usa,2039,18.2547,10,0,0.065,0
GEO,usa,2040,18.2547,10,0,0.065,0
GEO,usa,2041,18.2547,10,0,0.065,0
GEO,usa,2042,18.2547,10,0,0.065,0
GEO,usa,2043,18.2547,10,0,0.065,0
GEO,usa,2044,18.2547,10,0,0.065,0
GEO,usa,2045,18.2547,10,0,0.065,0
GEO,usa,2046,18.2547,10,0,0.065,0
GEO,usa,2047,18.2547,10,0,0.065,0
GEO,usa,2048,18.2547,10,0,0.065,0
GEO,usa,2049,18.2547,10,0,0.065,0
GEO,usa,2050,18.2547,10,0,0.065,0
biopower,usa,2010,18.2547,10,0,0.33,0.33
biopower,usa,2011,18.2547,10,0,0.33,0.33
biopower,usa,2012,18.2547,10,0,0.33,0.33
biopower,usa,2013,18.2547,10,0,0.33,0.33
biopower,usa,2014,18.2547,10,0,0.33,0.33
biopower,usa,2015,18.2547,10,0,0.33,0.33
biopower,usa,2016,18.2547,10,0,0.33,0.33
biopower,usa,2017,18.2547,10,0,0.33,0.33
biopower,usa,2018,18.2547,10,0,0.33,0.33
biopower,usa,2019,18.2547,10,0,0.33,0.33
biopower,usa,2020,18.2547,10,0,0.33,0.33
biopower,usa,2021,18.2547,10,0,0.33,0.33
biopower,usa,2022,9.12735,10,0,0.33,0.33
biopower,usa,2023,18.2547,10,0,0.065,0
biopower,usa,2024,18.2547,10,0,0.065,0
biopower,usa,2025,18.2547,10,0,0.065,0
biopower,usa,2026,18.2547,10,0,0.065,0
biopower,usa,2027,18.2547,10,0,0.065,0
biopower,usa,2028,18.2547,10,0,0.065,0
biopower,usa,2029,18.2547,10,0,0.065,0
biopower,usa,2030,18.2547,10,0,0.065,0
biopower,usa,2031,18.2547,10,0,0.065,0
biopower,usa,2032,18.2547,10,0,0.065,0
biopower,usa,2033,18.2547,10,0,0.065,0
biopower,usa,2034,18.2547,10,0,0.065,0
biopower,usa,2035,18.2547,10,0,0.065,0
biopower,usa,2036,18.2547,10,0,0.065,0
biopower,usa,2037,18.2547,10,0,0.065,0
biopower,usa,2038,18.2547,10,0,0.065,0
biopower,usa,2039,18.2547,10,0,0.065,0
biopower,usa,2040,18.2547,10,0,0.065,0
biopower,usa,2041,18.2547,10,0,0.065,0
biopower,usa,2042,18.2547,10,0,0.065,0
biopower,usa,2043,18.2547,10,0,0.065,0
biopower,usa,2044,18.2547,10,0,0.065,0
biopower,usa,2045,18.2547,10,0,0.065,0
biopower,usa,2046,18.2547,10,0,0.065,0
biopower,usa,2047,18.2547,10,0,0.065,0
biopower,usa,2048,18.2547,10,0,0.065,0
biopower,usa,2049,18.2547,10,0,0.065,0
biopower,usa,2050,18.2547,10,0,0.065,0
NUCLEAR,usa,2025,0,0,0.4,0,0.15
NUCLEAR,usa,2026,0,0,0.4,0,0.15
NUCLEAR,usa,2027,0,0,0.4,0,0.15
NUCLEAR,usa,2028,0,0,0.4,0,0.15
NUCLEAR,usa,2029,0,0,0.4,0,0.15
NUCLEAR,usa,2030,0,0,0.4,0,0.15
NUCLEAR,usa,2031,0,0,0.4,0,0.15
NUCLEAR,usa,2032,0,0,0.4,0,0.15
NUCLEAR,usa,2033,0,0,0.4,0,0.15
NUCLEAR,usa,2034,0,0,0.4,0,0.15
NUCLEAR,usa,2035,0,0,0.4,0,0.15
PSH,usa,2023,0,0,0.3,0.15,0.15
PSH,usa,2024,0,0,0.3,0.15,0.15
PSH,usa,2025,0,0,0.3,0.15,0.15
PSH,usa,2026,0,0,0.3,0.15,0.15
PSH,usa,2027,0,0,0.3,0.15,0.15
PSH,usa,2028,0,0,0.3,0.15,0.15
PSH,usa,2029,0,0,0.3,0.15,0.15
PSH,usa,2030,0,0,0.3,0.15,0.15
PSH,usa,2031,0,0,0.3,0.15,0.15
PSH,usa,2032,0,0,0.3,0.15,0.15
PSH,usa,2033,0,0,0.3,0.15,0.15
PSH,usa,2034,0,0,0.3,0.15,0.15
PSH,usa,2035,0,0,0.3,0.15,0.15
PSH,usa,2036,0,0,0.3,0.15,0.15
