wst,r,szn,t,Value
fsu,p6,fall,2024,0.153
fsu,p6,fall,2026,0.153
fsu,p6,fall,2028,0.153
fsu,p6,fall,2030,0.154
fsu,p6,fall,2032,0.154
fsu,p6,fall,2034,0.154
fsu,p6,fall,2036,0.154
fsu,p6,fall,2038,0.154
fsu,p6,fall,2040,0.154
fsu,p6,fall,2042,0.155
fsu,p6,fall,2044,0.155
fsu,p6,fall,2046,0.156
fsu,p6,fall,2048,0.157
fsu,p6,fall,2050,0.158
fsu,p6,spri,2010,0.321
fsu,p6,spri,2012,0.32
fsu,p6,spri,2014,0.319
fsu,p6,spri,2016,0.318
fsu,p6,spri,2018,0.317
fsu,p6,spri,2020,0.315
fsu,p6,spri,2022,0.314
fsu,p6,spri,2024,0.312
fsu,p6,spri,2026,0.31
fsu,p6,spri,2028,0.308
fsu,p6,spri,2030,0.306
fsu,p6,spri,2032,0.304
fsu,p6,spri,2034,0.302
fsu,p6,spri,2036,0.3
fsu,p6,spri,2038,0.298
fsu,p6,spri,2040,0.296
fsu,p6,spri,2042,0.295
fsu,p6,spri,2044,0.293
fsu,p6,spri,2046,0.292
fsu,p6,spri,2048,0.29
fsu,p6,spri,2050,0.288
fsu,p6,summ,2010,0.114
fsu,p6,summ,2012,0.114
fsu,p6,summ,2014,0.113
fsu,p6,summ,2016,0.113
fsu,p6,summ,2018,0.113
fsu,p6,summ,2020,0.113
fsu,p6,summ,2022,0.113
fsu,p6,summ,2024,0.113
fsu,p6,summ,2026,0.113
fsu,p6,summ,2028,0.113
fsu,p6,summ,2030,0.114
fsu,p6,summ,2032,0.114
fsu,p6,summ,2034,0.115
fsu,p6,summ,2036,0.115
fsu,p6,summ,2038,0.115
fsu,p6,summ,2040,0.115
fsu,p6,summ,2042,0.115
fsu,p6,summ,2044,0.115
fsu,p6,summ,2046,0.115
fsu,p6,summ,2048,0.115
fsu,p6,summ,2050,0.115
fsu,p6,wint,2010,0.414
fsu,p6,wint,2012,0.414
fsu,p6,wint,2014,0.415
fsu,p6,wint,2016,0.416
fsu,p6,wint,2018,0.417
fsu,p6,wint,2020,0.419
fsu,p6,wint,2022,0.42
fsu,p6,wint,2024,0.422
fsu,p6,wint,2026,0.423
fsu,p6,wint,2028,0.425
fsu,p6,wint,2030,0.427
fsu,p6,wint,2032,0.429
fsu,p6,wint,2034,0.43
fsu,p6,wint,2036,0.432
fsu,p6,wint,2038,0.433
fsu,p6,wint,2040,0.434
fsu,p6,wint,2042,0.435
fsu,p6,wint,2044,0.436
fsu,p6,wint,2046,0.437
fsu,p6,wint,2048,0.438
fsu,p6,wint,2050,0.439
fsu,p7,fall,2010,0.178
fsu,p7,fall,2012,0.178
fsu,p7,fall,2014,0.178
fsu,p7,fall,2016,0.178
fsu,p7,fall,2018,0.178
fsu,p7,fall,2020,0.178
fsu,p7,fall,2022,0.178
fsu,p7,fall,2024,0.177
fsu,p7,fall,2026,0.176
fsu,p7,fall,2028,0.175
fsu,p7,fall,2030,0.175
fsu,p7,fall,2032,0.174
fsu,p7,fall,2034,0.173
fsu,p7,fall,2036,0.172
fsu,p7,fall,2038,0.172
fsu,p7,fall,2040,0.171
fsu,p7,fall,2042,0.171
fsu,p7,fall,2044,0.17
fsu,p7,fall,2046,0.17
fsu,p7,fall,2048,0.17
fsu,p7,fall,2050,0.169
fsu,p7,spri,2010,0.349
fsu,p7,spri,2012,0.349
fsu,p7,spri,2014,0.348
fsu,p7,spri,2016,0.347
fsu,p7,spri,2018,0.347
fsu,p7,spri,2020,0.346
fsu,p7,spri,2022,0.346
fsu,p7,spri,2024,0.347
fsu,p7,spri,2026,0.347
fsu,p7,spri,2028,0.348
fsu,p7,spri,2030,0.35
fsu,p7,spri,2032,0.351
fsu,p7,spri,2034,0.352
fsu,p7,spri,2036,0.353
fsu,p7,spri,2038,0.354
fsu,p7,spri,2040,0.354
fsu,p7,spri,2042,0.355
fsu,p7,spri,2044,0.355
fsu,p7,spri,2046,0.354
fsu,p7,spri,2048,0.354
fsu,p7,spri,2050,0.354
fsu,p7,summ,2010,0.177
fsu,p7,summ,2012,0.177
fsu,p7,summ,2014,0.177
fsu,p7,summ,2016,0.176
fsu,p7,summ,2018,0.176
fsu,p7,summ,2020,0.176
fsu,p7,summ,2022,0.175
fsu,p7,summ,2024,0.175
fsu,p7,summ,2026,0.175
fsu,p7,summ,2028,0.174
fsu,p7,summ,2030,0.174
fsu,p7,summ,2032,0.174
fsu,p7,summ,2034,0.173
fsu,p7,summ,2036,0.173
fsu,p7,summ,2038,0.173
fsu,p7,summ,2040,0.173
fsu,p7,summ,2042,0.172
fsu,p7,summ,2044,0.172
fsu,p7,summ,2046,0.171
fsu,p7,summ,2048,0.171
fsu,p7,summ,2050,0.17
fsu,p7,wint,2010,0.295
fsu,p7,wint,2012,0.296
fsu,p7,wint,2014,0.297
fsu,p7,wint,2016,0.298
fsu,p7,wint,2018,0.299
fsu,p7,wint,2020,0.3
fsu,p7,wint,2022,0.301
fsu,p7,wint,2024,0.301
fsu,p7,wint,2026,0.302
fsu,p7,wint,2028,0.302
fsu,p7,wint,2030,0.302
fsu,p7,wint,2032,0.302
fsu,p7,wint,2034,0.302
fsu,p7,wint,2036,0.302
fsu,p7,wint,2038,0.302
fsu,p7,wint,2040,0.302
fsu,p7,wint,2042,0.303
fsu,p7,wint,2044,0.303
fsu,p7,wint,2046,0.304
fsu,p7,wint,2048,0.305
fsu,p7,wint,2050,0.306
fsu,p8,fall,2010,0.055
fsu,p8,fall,2012,0.056
fsu,p8,fall,2014,0.058
fsu,p8,fall,2016,0.059
fsu,p8,fall,2018,0.06
fsu,p8,fall,2020,0.06
fsu,p8,fall,2022,0.061
fsu,p8,fall,2024,0.06
fsu,p8,fall,2026,0.06
fsu,p8,fall,2028,0.059
fsu,p8,fall,2030,0.059
fsu,p8,fall,2032,0.058
fsu,p8,fall,2034,0.057
fsu,p8,fall,2036,0.056
fsu,p8,fall,2038,0.056
fsu,p8,fall,2040,0.056
fsu,p8,fall,2042,0.056
fsu,p8,fall,2044,0.056
fsu,p8,fall,2046,0.055
fsu,p8,fall,2048,0.055
fsu,p8,fall,2050,0.056
fsu,p8,spri,2010,0.55
fsu,p8,spri,2012,0.55
fsu,p8,spri,2014,0.551
fsu,p8,spri,2016,0.552
fsu,p8,spri,2018,0.554
fsu,p8,spri,2020,0.555
fsu,p8,spri,2022,0.557
fsu,p8,spri,2024,0.559
fsu,p8,spri,2026,0.563
fsu,p8,spri,2028,0.568
fsu,p8,spri,2030,0.573
fsu,p8,spri,2032,0.578
fsu,p8,spri,2034,0.583
fsu,p8,spri,2036,0.587
fsu,p8,spri,2038,0.59
fsu,p8,spri,2040,0.592
fsu,p8,spri,2042,0.592
fsu,p8,spri,2044,0.592
fsu,p8,spri,2046,0.591
fsu,p8,spri,2048,0.589
fsu,p8,spri,2050,0.587
fsu,p8,summ,2010,0.03
fsu,p8,summ,2012,0.03
fsu,p8,summ,2014,0.03
fsu,p8,summ,2016,0.03
fsu,p8,summ,2018,0.03
fsu,p8,summ,2020,0.029
fsu,p8,summ,2022,0.029
fsu,p8,summ,2024,0.028
fsu,p8,summ,2026,0.028
fsu,p8,summ,2028,0.027
fsu,p8,summ,2030,0.026
fsu,p8,summ,2032,0.026
fsu,p8,summ,2034,0.025
fsu,p8,summ,2036,0.025
fsu,p8,summ,2038,0.024
fsu,p8,summ,2040,0.024
fsu,p8,summ,2042,0.024
fsu,p8,summ,2044,0.023
fsu,p8,summ,2046,0.023
fsu,p8,summ,2048,0.023
fsu,p8,summ,2050,0.022
fsu,p8,wint,2010,0.365
fsu,p8,wint,2012,0.364
fsu,p8,wint,2014,0.362
fsu,p8,wint,2016,0.359
fsu,p8,wint,2018,0.357
fsu,p8,wint,2020,0.355
fsu,p8,wint,2022,0.354
fsu,p8,wint,2024,0.352
fsu,p8,wint,2026,0.349
fsu,p8,wint,2028,0.346
fsu,p8,wint,2030,0.342
fsu,p8,wint,2032,0.338
fsu,p8,wint,2034,0.334
fsu,p8,wint,2036,0.331
fsu,p8,wint,2038,0.329
fsu,p8,wint,2040,0.328
fsu,p8,wint,2042,0.328
fsu,p8,wint,2044,0.329
fsu,p8,wint,2046,0.331
fsu,p8,wint,2048,0.333
fsu,p8,wint,2050,0.335
fsu,p9,fall,2010,0.095
fsu,p9,fall,2012,0.096
fsu,p9,fall,2014,0.098
fsu,p9,fall,2016,0.099
fsu,p9,fall,2018,0.1
fsu,p9,fall,2020,0.1
fsu,p9,fall,2022,0.101
fsu,p9,fall,2024,0.101
fsu,p9,fall,2026,0.101
fsu,p9,fall,2028,0.101
fsu,p9,fall,2030,0.101
fsu,p9,fall,2032,0.101
fsu,p9,fall,2034,0.1
fsu,p9,fall,2036,0.1
fsu,p9,fall,2038,0.1
fsu,p9,fall,2040,0.1
fsu,p9,fall,2042,0.1
fsu,p9,fall,2044,0.1
fsu,p9,fall,2046,0.1
fsu,p9,fall,2048,0.099
fsu,p9,fall,2050,0.099
fsu,p9,spri,2010,0.394
fsu,p9,spri,2012,0.39
fsu,p9,spri,2014,0.386
fsu,p9,spri,2016,0.383
fsu,p9,spri,2018,0.379
fsu,p9,spri,2020,0.377
fsu,p9,spri,2022,0.374
fsu,p9,spri,2024,0.372
fsu,p9,spri,2026,0.371
fsu,p9,spri,2028,0.369
fsu,p9,spri,2030,0.367
fsu,p9,spri,2032,0.365
fsu,p9,spri,2034,0.364
fsu,p9,spri,2036,0.363
fsu,p9,spri,2038,0.362
fsu,p9,spri,2040,0.361
fsu,p9,spri,2042,0.36
fsu,p9,spri,2044,0.359
fsu,p9,spri,2046,0.359
fsu,p9,spri,2048,0.358
fsu,p9,spri,2050,0.358
fsu,p9,summ,2010,0.092
fsu,p9,summ,2012,0.091
fsu,p9,summ,2014,0.091
fsu,p9,summ,2016,0.09
fsu,p9,summ,2018,0.09
fsu,p9,summ,2020,0.089
fsu,p9,summ,2022,0.089
fsu,p9,summ,2024,0.089
fsu,p9,summ,2026,0.089
fsu,p9,summ,2028,0.09
fsu,p9,summ,2030,0.09
fsu,p9,summ,2032,0.091
fsu,p9,summ,2034,0.092
fsu,p9,summ,2036,0.092
fsu,p9,summ,2038,0.093
fsu,p9,summ,2040,0.093
fsu,p9,summ,2042,0.092
fsu,p9,summ,2044,0.092
fsu,p9,summ,2046,0.092
fsu,p9,summ,2048,0.091
fsu,p9,summ,2050,0.091
fsu,p9,wint,2010,0.419
fsu,p9,wint,2012,0.422
fsu,p9,wint,2014,0.425
fsu,p9,wint,2016,0.428
fsu,p9,wint,2018,0.431
fsu,p9,wint,2020,0.434
fsu,p9,wint,2022,0.436
fsu,p9,wint,2024,0.438
fsu,p9,wint,2026,0.439
fsu,p9,wint,2028,0.441
fsu,p9,wint,2030,0.442
fsu,p9,wint,2032,0.443
fsu,p9,wint,2034,0.444
fsu,p9,wint,2036,0.445
fsu,p9,wint,2038,0.446
fsu,p9,wint,2040,0.447
fsu,p9,wint,2042,0.448
fsu,p9,wint,2044,0.449
fsu,p9,wint,2046,0.45
fsu,p9,wint,2048,0.451
fsu,p9,wint,2050,0.453
fsu,p10,fall,2010,0.06
fsu,p10,fall,2012,0.062
fsu,p10,fall,2014,0.064
fsu,p10,fall,2016,0.065
fsu,p10,fall,2018,0.066
fsu,p10,fall,2020,0.067
fsu,p10,fall,2022,0.067
fsu,p10,fall,2024,0.067
fsu,p10,fall,2026,0.066
fsu,p10,fall,2028,0.065
fsu,p10,fall,2030,0.063
fsu,p10,fall,2032,0.062
fsu,p10,fall,2034,0.061
fsu,p10,fall,2036,0.06
fsu,p10,fall,2038,0.059
fsu,p10,fall,2040,0.059
fsu,p10,fall,2042,0.058
fsu,p10,fall,2044,0.058
fsu,p10,fall,2046,0.058
fsu,p10,fall,2048,0.058
fsu,p10,fall,2050,0.058
fsu,p10,spri,2010,0.457
fsu,p10,spri,2012,0.45
fsu,p10,spri,2014,0.443
fsu,p10,spri,2016,0.436
fsu,p10,spri,2018,0.429
fsu,p10,spri,2020,0.424
fsu,p10,spri,2022,0.421
fsu,p10,spri,2024,0.418
fsu,p10,spri,2026,0.417
fsu,p10,spri,2028,0.415
fsu,p10,spri,2030,0.415
fsu,p10,spri,2032,0.414
fsu,p10,spri,2034,0.414
fsu,p10,spri,2036,0.414
fsu,p10,spri,2038,0.414
fsu,p10,spri,2040,0.414
fsu,p10,spri,2042,0.413
fsu,p10,spri,2044,0.413
fsu,p10,spri,2046,0.413
fsu,p10,spri,2048,0.412
fsu,p10,spri,2050,0.412
fsu,p10,summ,2010,0.115
fsu,p10,summ,2012,0.113
fsu,p10,summ,2014,0.11
fsu,p10,summ,2016,0.108
fsu,p10,summ,2018,0.106
fsu,p10,summ,2020,0.104
fsu,p10,summ,2022,0.102
fsu,p10,summ,2024,0.101
fsu,p10,summ,2026,0.099
fsu,p10,summ,2028,0.098
fsu,p10,summ,2030,0.097
fsu,p10,summ,2032,0.096
fsu,p10,summ,2034,0.095
fsu,p10,summ,2036,0.095
fsu,p10,summ,2038,0.094
fsu,p10,summ,2040,0.094
fsu,p10,summ,2042,0.093
fsu,p10,summ,2044,0.093
fsu,p10,summ,2046,0.093
fsu,p10,summ,2048,0.092
fsu,p10,summ,2050,0.092
fsu,p10,wint,2010,0.367
fsu,p10,wint,2012,0.375
fsu,p10,wint,2014,0.384
