wst,r,szn,t,Value
fsu,p1,Summer,2048,0.897
fsu,p1,Summer,2050,0.897
fsu,p1,Winter,2010,1.0
fsu,p1,Winter,2012,1.0090000000000001
fsu,p1,Winter,2014,1.018
fsu,p1,Winter,2016,1.0270000000000001
fsu,p1,Winter,2018,1.035
fsu,p1,Winter,2020,1.043
fsu,p1,Winter,2022,1.0490000000000002
fsu,p1,Winter,2024,1.055
fsu,p1,Winter,2026,1.061
fsu,p1,Winter,2028,1.067
fsu,p1,Winter,2030,1.072
fsu,p1,Winter,2032,1.077
fsu,p1,Winter,2034,1.082
fsu,p1,Winter,2036,1.087
fsu,p1,Winter,2038,1.091
fsu,p1,Winter,2040,1.095
fsu,p1,Winter,2042,1.0979999999999999
fsu,p1,Winter,2044,1.1
fsu,p1,Winter,2046,1.102
fsu,p1,Winter,2048,1.104
fsu,p1,Winter,2050,1.105
fsu,p2,Fall,2010,1.0
fsu,p2,Fall,2012,1.002
fsu,p2,Fall,2014,1.005
fsu,p2,Fall,2016,1.008
fsu,p2,Fall,2018,1.012
fsu,p2,Fall,2020,1.015
fsu,p2,Fall,2022,1.018
fsu,p2,Fall,2024,1.022
fsu,p2,Fall,2026,1.0290000000000001
fsu,p2,Fall,2028,1.036
fsu,p2,Fall,2030,1.045
fsu,p2,Fall,2032,1.053
fsu,p2,Fall,2034,1.062
fsu,p2,Fall,2036,1.069
fsu,p2,Fall,2038,1.074
fsu,p2,Fall,2040,1.077
fsu,p2,Fall,2042,1.078
fsu,p2,Fall,2044,1.077
fsu,p2,Fall,2046,1.075
fsu,p2,Fall,2048,1.072
fsu,p2,Fall,2050,1.069
fsu,p2,Spring,2010,1.0
fsu,p2,Spring,2012,1.013
fsu,p2,Spring,2014,1.026
fsu,p2,Spring,2016,1.0390000000000001
fsu,p2,Spring,2018,1.051
fsu,p2,Spring,2020,1.063
fsu,p2,Spring,2022,1.073
fsu,p2,Spring,2024,1.083
fsu,p2,Spring,2026,1.095
fsu,p2,Spring,2028,1.107
fsu,p2,Spring,2030,1.119
fsu,p2,Spring,2032,1.131
fsu,p2,Spring,2034,1.1420000000000001
fsu,p2,Spring,2036,1.1520000000000001
fsu,p2,Spring,2038,1.16
fsu,p2,Spring,2040,1.166
fsu,p2,Spring,2042,1.168
fsu,p2,Spring,2044,1.169
fsu,p2,Spring,2046,1.168
fsu,p2,Spring,2048,1.166
fsu,p2,Spring,2050,1.163
fsu,p2,Summer,2010,1.0
fsu,p2,Summer,2012,0.995
fsu,p2,Summer,2014,0.991
fsu,p2,Summer,2016,0.988
fsu,p2,Summer,2018,0.986
fsu,p2,Summer,2020,0.985
fsu,p2,Summer,2022,0.986
fsu,p2,Summer,2024,0.991
fsu,p2,Summer,2026,0.9990000000000001
fsu,p2,Summer,2028,1.0090000000000001
fsu,p2,Summer,2030,1.022
fsu,p2,Summer,2032,1.036
fsu,p2,Summer,2034,1.0490000000000002
fsu,p2,Summer,2036,1.061
fsu,p2,Summer,2038,1.071
fsu,p2,Summer,2040,1.077
fsu,p2,Summer,2042,1.08
fsu,p2,Summer,2044,1.081
fsu,p2,Summer,2046,1.082
fsu,p2,Summer,2048,1.082
fsu,p2,Summer,2050,1.082
fsu,p2,Winter,2010,1.0
fsu,p2,Winter,2012,1.005
fsu,p2,Winter,2014,1.011
fsu,p2,Winter,2016,1.016
fsu,p2,Winter,2018,1.022
fsu,p2,Winter,2020,1.028
fsu,p2,Winter,2022,1.033
fsu,p2,Winter,2024,1.0390000000000001
fsu,p2,Winter,2026,1.046
fsu,p2,Winter,2028,1.053
fsu,p2,Winter,2030,1.062
fsu,p2,Winter,2032,1.07
fsu,p2,Winter,2034,1.077
fsu,p2,Winter,2036,1.084
fsu,p2,Winter,2038,1.09
fsu,p2,Winter,2040,1.094
fsu,p2,Winter,2042,1.0959999999999999
fsu,p2,Winter,2044,1.0979999999999999
fsu,p2,Winter,2046,1.0979999999999999
fsu,p2,Winter,2048,1.0979999999999999
fsu,p2,Winter,2050,1.097
fsu,p3,Fall,2010,1.0
fsu,p3,Fall,2012,0.9990000000000001
fsu,p3,Fall,2014,0.9990000000000001
fsu,p3,Fall,2016,0.9990000000000001
fsu,p3,Fall,2018,0.9990000000000001
fsu,p3,Fall,2020,0.9990000000000001
fsu,p3,Fall,2022,1.0
fsu,p3,Fall,2024,1.001
fsu,p3,Fall,2026,1.004
fsu,p3,Fall,2028,1.008
fsu,p3,Fall,2030,1.012
fsu,p3,Fall,2032,1.016
fsu,p3,Fall,2034,1.02
fsu,p3,Fall,2036,1.023
fsu,p3,Fall,2038,1.025
fsu,p3,Fall,2040,1.025
fsu,p3,Fall,2042,1.024
fsu,p3,Fall,2044,1.022
fsu,p3,Fall,2046,1.0190000000000001
fsu,p3,Fall,2048,1.016
fsu,p3,Fall,2050,1.012
fsu,p3,Spring,2010,1.0
fsu,p3,Spring,2012,1.023
fsu,p3,Spring,2014,1.046
fsu,p3,Spring,2016,1.069
fsu,p3,Spring,2018,1.091
fsu,p3,Spring,2020,1.11
fsu,p3,Spring,2022,1.126
fsu,p3,Spring,2024,1.141
fsu,p3,Spring,2026,1.156
fsu,p3,Spring,2028,1.172
fsu,p3,Spring,2030,1.187
fsu,p3,Spring,2032,1.202
fsu,p3,Spring,2034,1.215
fsu,p3,Spring,2036,1.227
fsu,p3,Spring,2038,1.236
fsu,p3,Spring,2040,1.242
fsu,p3,Spring,2042,1.245
fsu,p3,Spring,2044,1.245
fsu,p3,Spring,2046,1.2429999999999999
fsu,p3,Spring,2048,1.239
fsu,p3,Spring,2050,1.234
fsu,p3,Summer,2010,1.0
fsu,p3,Summer,2012,0.996
fsu,p3,Summer,2014,0.993
fsu,p3,Summer,2016,0.99
fsu,p3,Summer,2018,0.988
fsu,p3,Summer,2020,0.987
fsu,p3,Summer,2022,0.987
fsu,p3,Summer,2024,0.99
fsu,p3,Summer,2026,0.995
fsu,p3,Summer,2028,1.001
fsu,p3,Summer,2030,1.008
fsu,p3,Summer,2032,1.016
fsu,p3,Summer,2034,1.023
fsu,p3,Summer,2036,1.03
fsu,p3,Summer,2038,1.036
fsu,p3,Summer,2040,1.0390000000000001
fsu,p3,Summer,2042,1.04
fsu,p3,Summer,2044,1.041
fsu,p3,Summer,2046,1.042
fsu,p3,Summer,2048,1.042
fsu,p3,Summer,2050,1.041
fsu,p3,Winter,2010,1.0
fsu,p3,Winter,2012,1.0070000000000001
fsu,p3,Winter,2014,1.014
fsu,p3,Winter,2016,1.021
fsu,p3,Winter,2018,1.028
fsu,p3,Winter,2020,1.035
fsu,p3,Winter,2022,1.041
fsu,p3,Winter,2024,1.048
fsu,p3,Winter,2026,1.056
fsu,p3,Winter,2028,1.0659999999999998
fsu,p3,Winter,2030,1.0759999999999998
fsu,p3,Winter,2032,1.0859999999999999
fsu,p3,Winter,2034,1.095
fsu,p3,Winter,2036,1.103
fsu,p3,Winter,2038,1.109
fsu,p3,Winter,2040,1.112
fsu,p3,Winter,2042,1.113
fsu,p3,Winter,2044,1.111
fsu,p3,Winter,2046,1.1079999999999999
fsu,p3,Winter,2048,1.104
fsu,p3,Winter,2050,1.099
fsu,p4,Fall,2010,1.0
fsu,p4,Fall,2012,0.9940000000000001
fsu,p4,Fall,2014,0.987
fsu,p4,Fall,2016,0.981
fsu,p4,Fall,2018,0.975
fsu,p4,Fall,2020,0.97
fsu,p4,Fall,2022,0.965
fsu,p4,Fall,2024,0.9620000000000001
fsu,p4,Fall,2026,0.9590000000000001
fsu,p4,Fall,2028,0.956
fsu,p4,Fall,2030,0.953
fsu,p4,Fall,2032,0.951
fsu,p4,Fall,2034,0.948
fsu,p4,Fall,2036,0.946
fsu,p4,Fall,2038,0.943
fsu,p4,Fall,2040,0.9390000000000001
fsu,p4,Fall,2042,0.9359999999999999
fsu,p4,Fall,2044,0.932
fsu,p4,Fall,2046,0.9279999999999999
fsu,p4,Fall,2048,0.925
fsu,p4,Fall,2050,0.9209999999999999
fsu,p4,Spring,2010,1.0
fsu,p4,Spring,2012,1.005
fsu,p4,Spring,2014,1.011
fsu,p4,Spring,2016,1.016
fsu,p4,Spring,2018,1.021
fsu,p4,Spring,2020,1.026
fsu,p4,Spring,2022,1.031
fsu,p4,Spring,2024,1.035
fsu,p4,Spring,2026,1.04
fsu,p4,Spring,2028,1.044
fsu,p4,Spring,2030,1.048
fsu,p4,Spring,2032,1.052
fsu,p4,Spring,2034,1.056
fsu,p4,Spring,2036,1.06
fsu,p4,Spring,2038,1.063
fsu,p4,Spring,2040,1.0659999999999998
fsu,p4,Spring,2042,1.069
fsu,p4,Spring,2044,1.071
fsu,p4,Spring,2046,1.074
fsu,p4,Spring,2048,1.0759999999999998
fsu,p4,Spring,2050,1.079
fsu,p4,Summer,2010,1.0
fsu,p4,Summer,2012,0.981
fsu,p4,Summer,2014,0.961
fsu,p4,Summer,2016,0.943
fsu,p4,Summer,2018,0.9259999999999999
fsu,p4,Summer,2020,0.912
fsu,p4,Summer,2022,0.9009999999999999
fsu,p4,Summer,2024,0.895
fsu,p4,Summer,2026,0.8909999999999999
fsu,p4,Summer,2028,0.89
fsu,p4,Summer,2030,0.8909999999999999
fsu,p4,Summer,2032,0.893
fsu,p4,Summer,2034,0.895
fsu,p4,Summer,2036,0.897
fsu,p4,Summer,2038,0.899
fsu,p4,Summer,2040,0.899
fsu,p4,Summer,2042,0.898
fsu,p4,Summer,2044,0.897
fsu,p4,Summer,2046,0.897
fsu,p4,Summer,2048,0.897
fsu,p4,Summer,2050,0.897
fsu,p4,Winter,2010,1.0
fsu,p4,Winter,2012,1.0090000000000001
fsu,p4,Winter,2014,1.018
fsu,p4,Winter,2016,1.0270000000000001
fsu,p4,Winter,2018,1.035
fsu,p4,Winter,2020,1.043
fsu,p4,Winter,2022,1.0490000000000002
fsu,p4,Winter,2024,1.055
fsu,p4,Winter,2026,1.061
fsu,p4,Winter,2028,1.067
fsu,p4,Winter,2030,1.072
fsu,p4,Winter,2032,1.077
fsu,p4,Winter,2034,1.082
fsu,p4,Winter,2036,1.087
fsu,p4,Winter,2038,1.091
fsu,p4,Winter,2040,1.095
fsu,p4,Winter,2042,1.0979999999999999
fsu,p4,Winter,2044,1.1
fsu,p4,Winter,2046,1.102
fsu,p4,Winter,2048,1.104
fsu,p4,Winter,2050,1.105
fsu,p5,Fall,2010,1.0
fsu,p5,Fall,2012,1.002
fsu,p5,Fall,2014,1.006
fsu,p5,Fall,2016,1.0090000000000001
fsu,p5,Fall,2018,1.012
fsu,p5,Fall,2020,1.016
fsu,p5,Fall,2022,1.018
fsu,p5,Fall,2024,1.022
fsu,p5,Fall,2026,1.0290000000000001
fsu,p5,Fall,2028,1.037
fsu,p5,Fall,2030,1.045
fsu,p5,Fall,2032,1.055
fsu,p5,Fall,2034,1.063
fsu,p5,Fall,2036,1.071
fsu,p5,Fall,2038,1.077
fsu,p5,Fall,2040,1.081
fsu,p5,Fall,2042,1.082
fsu,p5,Fall,2044,1.082
fsu,p5,Fall,2046,1.081
fsu,p5,Fall,2048,1.08
fsu,p5,Fall,2050,1.078
fsu,p5,Spring,2010,1.0
fsu,p5,Spring,2012,1.003
fsu,p5,Spring,2014,1.006
fsu,p5,Spring,2016,1.01
fsu,p5,Spring,2018,1.014
fsu,p5,Spring,2020,1.0170000000000001
fsu,p5,Spring,2022,1.021
fsu,p5,Spring,2024,1.025
fsu,p5,Spring,2026,1.033
fsu,p5,Spring,2028,1.041
fsu,p5,Spring,2030,1.051
fsu,p5,Spring,2032,1.06
fsu,p5,Spring,2034,1.069
fsu,p5,Spring,2036,1.077
fsu,p5,Spring,2038,1.082
fsu,p5,Spring,2040,1.084
fsu,p5,Spring,2042,1.083
fsu,p5,Spring,2044,1.08
fsu,p5,Spring,2046,1.074
fsu,p5,Spring,2048,1.068
fsu,p5,Spring,2050,1.06
fsu,p5,Summer,2010,1.0
fsu,p5,Summer,2012,0.9940000000000001
fsu,p5,Summer,2014,0.9890000000000001
fsu,p5,Summer,2016,0.985
fsu,p5,Summer,2018,0.981
fsu,p5,Summer,2020,0.98
fsu,p5,Summer,2022,0.9790000000000001
fsu,p5,Summer,2024,0.981
fsu,p5,Summer,2026,0.988
fsu,p5,Summer,2028,0.997
fsu,p5,Summer,2030,1.0090000000000001
fsu,p5,Summer,2032,1.021
fsu,p5,Summer,2034,1.033
fsu,p5,Summer,2036,1.044
fsu,p5,Summer,2038,1.053
fsu,p5,Summer,2040,1.057
fsu,p5,Summer,2042,1.058
fsu,p5,Summer,2044,1.057
fsu,p5,Summer,2046,1.054
fsu,p5,Summer,2048,1.05
fsu,p5,Summer,2050,1.046
fsu,p5,Winter,2010,1.0
fsu,p5,Winter,2012,1.005
fsu,p5,Winter,2014,1.01
fsu,p5,Winter,2016,1.016
fsu,p5,Winter,2018,1.022
fsu,p5,Winter,2020,1.028
fsu,p5,Winter,2022,1.034
fsu,p5,Winter,2024,1.042
fsu,p5,Winter,2026,1.051
fsu,p5,Winter,2028,1.062
fsu,p5,Winter,2030,1.074
fsu,p5,Winter,2032,1.0859999999999999
fsu,p5,Winter,2034,1.097
fsu,p5,Winter,2036,1.107
fsu,p5,Winter,2038,1.115
fsu,p5,Winter,2040,1.121
fsu,p5,Winter,2042,1.124
fsu,p5,Winter,2044,1.125
fsu,p5,Winter,2046,1.125
fsu,p5,Winter,2048,1.124
fsu,p5,Winter,2050,1.122
fsu,p6,Fall,2010,1.0
fsu,p6,Fall,2012,1.0070000000000001
fsu,p6,Fall,2014,1.016
fsu,p6,Fall,2016,1.024
fsu,p6,Fall,2018,1.032
fsu,p6,Fall,2020,1.04
fsu,p6,Fall,2022,1.047
fsu,p6,Fall,2024,1.055
fsu,p6,Fall,2026,1.0659999999999998
fsu,p6,Fall,2028,1.079
fsu,p6,Fall,2030,1.094
fsu,p6,Fall,2032,1.109
fsu,p6,Fall,2034,1.124
fsu,p6,Fall,2036,1.137
fsu,p6,Fall,2038,1.148
fsu,p6,Fall,2040,1.155
fsu,p6,Fall,2042,1.159
fsu,p6,Fall,2044,1.162
fsu,p6,Fall,2046,1.1640000000000001
fsu,p6,Fall,2048,1.165
fsu,p6,Fall,2050,1.1640000000000001
fsu,p6,Spring,2010,1.0
fsu,p6,Spring,2012,1.001
fsu,p6,Spring,2014,1.002
fsu,p6,Spring,2016,1.004
fsu,p6,Spring,2018,1.006
fsu,p6,Spring,2020,1.008
fsu,p6,Spring,2022,1.0090000000000001
fsu,p6,Spring,2024,1.012
fsu,p6,Spring,2026,1.016
fsu,p6,Spring,2028,1.022
fsu,p6,Spring,2030,1.0290000000000001
fsu,p6,Spring,2032,1.035
fsu,p6,Spring,2034,1.041
fsu,p6,Spring,2036,1.045
fsu,p6,Spring,2038,1.048
fsu,p6,Spring,2040,1.047
fsu,p6,Spring,2042,1.043
fsu,p6,Spring,2044,1.036
fsu,p6,Spring,2046,1.0270000000000001
fsu,p6,Spring,2048,1.016
fsu,p6,Spring,2050,1.004
fsu,p6,Summer,2010,1.0
fsu,p6,Summer,2012,1.001
fsu,p6,Summer,2014,1.004
fsu,p6,Summer,2016,1.0070000000000001
fsu,p6,Summer,2018,1.012
fsu,p6,Summer,2020,1.016
fsu,p6,Summer,2022,1.02
fsu,p6,Summer,2024,1.0270000000000001
fsu,p6,Summer,2026,1.038
fsu,p6,Summer,2028,1.053
fsu,p6,Summer,2030,1.069
fsu,p6,Summer,2032,1.0859999999999999
fsu,p6,Summer,2034,1.102
fsu,p6,Summer,2036,1.1159999999999999
fsu,p6,Summer,2038,1.127
fsu,p6,Summer,2040,1.133
fsu,p6,Summer,2042,1.1340000000000001
fsu,p6,Summer,2044,1.131
fsu,p6,Summer,2046,1.127
fsu,p6,Summer,2048,1.12
fsu,p6,Summer,2050,1.113
fsu,p6,Winter,2010,1.0
fsu,p6,Winter,2012,1.006
fsu,p6,Winter,2014,1.013
fsu,p6,Winter,2016,1.021
fsu,p6,Winter,2018,1.0290000000000001
fsu,p6,Winter,2020,1.038
fsu,p6,Winter,2022,1.046
fsu,p6,Winter,2024,1.058
fsu,p6,Winter,2026,1.072
fsu,p6,Winter,2028,1.089
fsu,p6,Winter,2030,1.107
fsu,p6,Winter,2032,1.126
fsu,p6,Winter,2034,1.143
fsu,p6,Winter,2036,1.159
fsu,p6,Winter,2038,1.171
fsu,p6,Winter,2040,1.18
fsu,p6,Winter,2042,1.183
fsu,p6,Winter,2044,1.1840000000000002
fsu,p6,Winter,2046,1.182
fsu,p6,Winter,2048,1.178
fsu,p6,Winter,2050,1.1740000000000002
fsu,p7,Fall,2010,1.0
fsu,p7,Fall,2012,1.01
fsu,p7,Fall,2014,1.021
fsu,p7,Fall,2016,1.033
fsu,p7,Fall,2018,1.044
fsu,p7,Fall,2020,1.054
fsu,p7,Fall,2022,1.063
fsu,p7,Fall,2024,1.072
fsu,p7,Fall,2026,1.082
fsu,p7,Fall,2028,1.094
fsu,p7,Fall,2030,1.107
fsu,p7,Fall,2032,1.12
fsu,p7,Fall,2034,1.131
fsu,p7,Fall,2036,1.1420000000000001
fsu,p7,Fall,2038,1.151
fsu,p7,Fall,2040,1.157
fsu,p7,Fall,2042,1.161
fsu,p7,Fall,2044,1.163
fsu,p7,Fall,2046,1.163
fsu,p7,Fall,2048,1.163
fsu,p7,Fall,2050,1.162
fsu,p7,Spring,2010,1.0
fsu,p7,Spring,2012,1.0070000000000001
fsu,p7,Spring,2014,1.015
fsu,p7,Spring,2016,1.024
fsu,p7,Spring,2018,1.034
fsu,p7,Spring,2020,1.044
fsu,p7,Spring,2022,1.054
fsu,p7,Spring,2024,1.067
fsu,p7,Spring,2026,1.083
fsu,p7,Spring,2028,1.102
fsu,p7,Spring,2030,1.123
fsu,p7,Spring,2032,1.143
fsu,p7,Spring,2034,1.1640000000000001
fsu,p7,Spring,2036,1.182
fsu,p7,Spring,2038,1.197
fsu,p7,Spring,2040,1.208
fsu,p7,Spring,2042,1.215
fsu,p7,Spring,2044,1.219
fsu,p7,Spring,2046,1.2209999999999999
fsu,p7,Spring,2048,1.222
fsu,p7,Spring,2050,1.222
fsu,p7,Summer,2010,1.0
fsu,p7,Summer,2012,1.008
fsu,p7,Summer,2014,1.0170000000000001
fsu,p7,Summer,2016,1.026
fsu,p7,Summer,2018,1.036
fsu,p7,Summer,2020,1.046
fsu,p7,Summer,2022,1.055
fsu,p7,Summer,2024,1.065
fsu,p7,Summer,2026,1.078
fsu,p7,Summer,2028,1.093
fsu,p7,Summer,2030,1.1079999999999999
fsu,p7,Summer,2032,1.124
fsu,p7,Summer,2034,1.138
fsu,p7,Summer,2036,1.1520000000000001
fsu,p7,Summer,2038,1.163
fsu,p7,Summer,2040,1.17
fsu,p7,Summer,2042,1.1740000000000002
fsu,p7,Summer,2044,1.176
fsu,p7,Summer,2046,1.175
fsu,p7,Summer,2048,1.173
fsu,p7,Summer,2050,1.17
fsu,p7,Winter,2010,1.0
fsu,p7,Winter,2012,1.012
fsu,p7,Winter,2014,1.025
fsu,p7,Winter,2016,1.0390000000000001
fsu,p7,Winter,2018,1.053
fsu,p7,Winter,2020,1.067
fsu,p7,Winter,2022,1.08
fsu,p7,Winter,2024,1.094
fsu,p7,Winter,2026,1.11
fsu,p7,Winter,2028,1.127
fsu,p7,Winter,2030,1.1440000000000001
fsu,p7,Winter,2032,1.162
fsu,p7,Winter,2034,1.179
fsu,p7,Winter,2036,1.194
fsu,p7,Winter,2038,1.208
fsu,p7,Winter,2040,1.219
fsu,p7,Winter,2042,1.227
fsu,p7,Winter,2044,1.234
fsu,p7,Winter,2046,1.24
fsu,p7,Winter,2048,1.245
fsu,p7,Winter,2050,1.249
fsu,p8,Fall,2010,1.0
fsu,p8,Fall,2012,1.048
fsu,p8,Fall,2014,1.097
fsu,p8,Fall,2016,1.146
fsu,p8,Fall,2018,1.19
fsu,p8,Fall,2020,1.227
fsu,p8,Fall,2022,1.254
fsu,p8,Fall,2024,1.276
fsu,p8,Fall,2026,1.3
fsu,p8,Fall,2028,1.3230000000000002
fsu,p8,Fall,2030,1.3459999999999999
fsu,p8,Fall,2032,1.367
fsu,p8,Fall,2034,1.385
fsu,p8,Fall,2036,1.4
fsu,p8,Fall,2038,1.41
fsu,p8,Fall,2040,1.415
fsu,p8,Fall,2042,1.4140000000000001
fsu,p8,Fall,2044,1.4069999999999998
fsu,p8,Fall,2046,1.3940000000000001
fsu,p8,Fall,2048,1.3780000000000001
fsu,p8,Fall,2050,1.359
fsu,p8,Spring,2010,1.0
fsu,p8,Spring,2012,1.02
fsu,p8,Spring,2014,1.043
fsu,p8,Spring,2016,1.067
fsu,p8,Spring,2018,1.092
fsu,p8,Spring,2020,1.115
fsu,p8,Spring,2022,1.135
fsu,p8,Spring,2024,1.158
fsu,p8,Spring,2026,1.189
fsu,p8,Spring,2028,1.227
fsu,p8,Spring,2030,1.2670000000000001
fsu,p8,Spring,2032,1.307
fsu,p8,Spring,2034,1.345
fsu,p8,Spring,2036,1.3780000000000001
fsu,p8,Spring,2038,1.403
fsu,p8,Spring,2040,1.4180000000000001
fsu,p8,Spring,2042,1.42
fsu,p8,Spring,2044,1.4140000000000001
fsu,p8,Spring,2046,1.401
fsu,p8,Spring,2048,1.383
fsu,p8,Spring,2050,1.3630000000000002
fsu,p8,Summer,2010,1.0
fsu,p8,Summer,2012,1.015
fsu,p8,Summer,2014,1.035
fsu,p8,Summer,2016,1.055
fsu,p8,Summer,2018,1.072
fsu,p8,Summer,2020,1.084
fsu,p8,Summer,2022,1.087
fsu,p8,Summer,2024,1.0859999999999999
fsu,p8,Summer,2026,1.089
fsu,p8,Summer,2028,1.093
fsu,p8,Summer,2030,1.099
fsu,p8,Summer,2032,1.105
fsu,p8,Summer,2034,1.109
fsu,p8,Summer,2036,1.112
fsu,p8,Summer,2038,1.111
fsu,p8,Summer,2040,1.1059999999999999
fsu,p8,Summer,2042,1.0959999999999999
fsu,p8,Summer,2044,1.082
fsu,p8,Summer,2046,1.065
fsu,p8,Summer,2048,1.046
fsu,p8,Summer,2050,1.026
fsu,p8,Winter,2010,1.0
fsu,p8,Winter,2012,1.021
fsu,p8,Winter,2014,1.042
fsu,p8,Winter,2016,1.063
fsu,p8,Winter,2018,1.084
fsu,p8,Winter,2020,1.104
fsu,p8,Winter,2022,1.122
fsu,p8,Winter,2024,1.14
fsu,p8,Winter,2026,1.161
fsu,p8,Winter,2028,1.183
fsu,p8,Winter,2030,1.205
fsu,p8,Winter,2032,1.226
fsu,p8,Winter,2034,1.245
fsu,p8,Winter,2036,1.262
fsu,p8,Winter,2038,1.275
fsu,p8,Winter,2040,1.2830000000000001
fsu,p8,Winter,2042,1.285
fsu,p8,Winter,2044,1.2830000000000001
fsu,p8,Winter,2046,1.2770000000000001
fsu,p8,Winter,2048,1.268
fsu,p8,Winter,2050,1.258
fsu,p9,Fall,2010,1.0
fsu,p9,Fall,2012,1.028
fsu,p9,Fall,2014,1.058
fsu,p9,Fall,2016,1.087
fsu,p9,Fall,2018,1.114
fsu,p9,Fall,2020,1.136
fsu,p9,Fall,2022,1.15
fsu,p9,Fall,2024,1.162
fsu,p9,Fall,2026,1.176
fsu,p9,Fall,2028,1.1909999999999998
fsu,p9,Fall,2030,1.206
fsu,p9,Fall,2032,1.22
fsu,p9,Fall,2034,1.2329999999999999
fsu,p9,Fall,2036,1.2429999999999999
fsu,p9,Fall,2038,1.249
fsu,p9,Fall,2040,1.251
fsu,p9,Fall,2042,1.248
fsu,p9,Fall,2044,1.24
fsu,p9,Fall,2046,1.228
fsu,p9,Fall,2048,1.213
fsu,p9,Fall,2050,1.196
fsu,p9,Spring,2010,1.0
fsu,p9,Spring,2012,1.001
fsu,p9,Spring,2014,1.004
fsu,p9,Spring,2016,1.0070000000000001
fsu,p9,Spring,2018,1.011
fsu,p9,Spring,2020,1.015
fsu,p9,Spring,2022,1.018
fsu,p9,Spring,2024,1.025
fsu,p9,Spring,2026,1.038
fsu,p9,Spring,2028,1.054
fsu,p9,Spring,2030,1.073
fsu,p9,Spring,2032,1.092
fsu,p9,Spring,2034,1.11
fsu,p9,Spring,2036,1.125
fsu,p9,Spring,2038,1.135
fsu,p9,Spring,2040,1.14
fsu,p9,Spring,2042,1.136
fsu,p9,Spring,2044,1.127
fsu,p9,Spring,2046,1.112
fsu,p9,Spring,2048,1.095
fsu,p9,Spring,2050,1.0759999999999998
fsu,p9,Summer,2010,1.0
fsu,p9,Summer,2012,0.995
fsu,p9,Summer,2014,0.993
fsu,p9,Summer,2016,0.993
fsu,p9,Summer,2018,0.9940000000000001
fsu,p9,Summer,2020,0.995
fsu,p9,Summer,2022,0.996
fsu,p9,Summer,2024,1.002
fsu,p9,Summer,2026,1.016
fsu,p9,Summer,2028,1.036
fsu,p9,Summer,2030,1.0590000000000002
fsu,p9,Summer,2032,1.084
fsu,p9,Summer,2034,1.1079999999999999
fsu,p9,Summer,2036,1.128
fsu,p9,Summer,2038,1.141
fsu,p9,Summer,2040,1.147
fsu,p9,Summer,2042,1.1420000000000001
fsu,p9,Summer,2044,1.131
fsu,p9,Summer,2046,1.114
fsu,p9,Summer,2048,1.095
fsu,p9,Summer,2050,1.073
fsu,p9,Winter,2010,1.0
fsu,p9,Winter,2012,1.023
fsu,p9,Winter,2014,1.0490000000000002
fsu,p9,Winter,2016,1.075
fsu,p9,Winter,2018,1.099
fsu,p9,Winter,2020,1.121
fsu,p9,Winter,2022,1.139
fsu,p9,Winter,2024,1.158
