,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p122,2.438565672,132.0154459,104.412,137.46,215.816,255.605,313.417,375.924,477.987,641.834,914.855,1264.082,1691.298,2195.322,2763.991,3379.453,3500.819,3627.193,3757.309,3891.768,4030.125
p123,0.002115553,75.49163979,124.653,454.077,682.647,703.508,737.217,744.884,825.753,1083.023,1667.731,1739.262,1798.408,1848.139,1893.077,1935.208,1981.496,2030.066,2082.847,2143.363,2212.081
p124,0,0,0.017,0.016,0.023,0.024,0.028,0.07,0.56,0.919,2.067,4.076,7.179,11.135,14.811,17.914,20.273,22.127,23.755,25.379,26.832
p125,0.947636682,17.6,17.756,46.235,69.579,79.337,96.338,103.707,131.838,186.395,295.496,400.89,487.457,509.669,527.184,542.26,555.648,568.75,581.836,595.59,609.74
p126,4.57672123,816.9,718.18,1063.42,1477.401,1782.071,2097.492,2191.294,2528.427,3218.582,4423.356,5420.17,5428.622,5438.639,5451.145,5467.22,5487.348,5520.988,5564.254,5618.314,5687.409
p127,3.257673856,107.8581726,197.57,510.75,792.648,918.182,962.897,993.004,1091.616,1355.975,2148.093,2779.979,3334.669,3776.212,4330.459,4806.752,5186.513,5604.204,5840.627,6103.733,6414.538
p128,7.216393541,16.04182742,51.356,181.173,367.584,537.685,587.094,614.419,662.799,776.379,1116.498,1373.888,1585.341,1740.905,1904.074,2026.289,2117.535,2200.352,2217.134,2248.487,2308.77
p129,0.188722468,8.9,20.248,72.914,103.819,140.266,173.304,182.163,217.081,292.769,338.911,375.787,402.444,423.615,442.882,461.192,480.093,498.155,517.565,538.616,561.597
p13,0.543822861,29.67242578,35.593,157.03,246.151,309.546,380.128,420.697,486.41,622.088,852.823,1007.326,1107.697,1172.795,1221.982,1263.239,1295.726,1328.918,1364.457,1398.401,1437.299
p130,0,0,4.374,42.973,69.857,78.994,91.682,94.682,115.338,165.605,200.053,233.223,265.896,298.027,327.029,353.206,374.749,394.547,414.129,432.263,451.18
p131,2.936474285,178.4,403.518,966.1,1511.128,1911.665,2314.777,2500.128,2896.368,3568.416,3694.22,3785.219,3858.848,3920.153,3996.792,4069.192,4138.504,4208.995,4282.741,4361.262,4447.378
p132,1.362208484,36.6,81.782,238.394,391.75,584.259,816.534,841.402,891.945,1006.058,1267.91,1462.188,1601.779,1695.23,1777.064,1843.788,1902.81,1964.736,2026.469,2090.079,2159.082
p133,0,0,0.05,8.734,60.764,96.676,151.517,214.36,303.047,440.269,620.708,635.157,649.116,661.137,673.544,686.251,699.261,713.538,730.944,752.12,776.903
p134,1.440997601,5.640375641,0,0.026,10.727,14.66,20.357,28.923,41.778,61.049,89.939,131.596,190.032,269.785,375.099,451.995,540.422,637.839,738.646,839.447,937.223
p14,0,0,0.128,0.491,1.368,1.521,2.551,3.03,10.318,15.348,29.087,47.745,68.456,88.21,103.879,114.738,123.307,130.404,136.78,143.033,148.427
p15,0,0,0.283,2.89,14.493,22.627,36.538,42.128,69.398,83.524,115.83,150.71,183.873,213.554,239.095,261.218,280.098,299.268,317.98,338.235,353.016
p16,0,0,0.223,2.149,10.93,16.541,25.346,28.926,45.029,53.108,71.689,91.378,110.225,126.31,139.924,151.237,161.577,171.534,182.229,192.642,201.431
p17,0,0,0.229,1.27,2.748,3.158,3.841,4.473,6.2,11.089,27.526,46.981,68.353,87.523,105.997,111.916,117.339,122.446,127.762,132.52,138.039
p18,0,0,0.244,1.253,2.599,2.96,3.668,4.419,6.534,12.036,26.416,41.289,55.224,65.946,76.674,81.806,86.971,92.346,98.123,104.468,110.516
p19,0,0,0.018,0.101,0.206,0.223,0.278,0.322,0.503,1.013,2.415,3.666,4.693,5.327,5.909,6.333,6.61,6.808,6.98,7.14,7.323
p2,0.0000425,3.598774958,6.776,15.635,25.392,27.85,32.557,33.815,47.225,57.877,91.173,128.793,159.374,185.957,206.14,221.271,234.272,246.359,260.07,273.636,288.643
p20,0,0,0.265,1.428,3.025,3.471,4.345,5.246,7.793,13.72,27.93,40.817,51.575,58.559,64.696,68.309,71.02,74.091,76.806,79.978,82.772
p21,0,0,0.094,0.35,1.058,2.556,5.344,9.234,16.401,28.63,50.589,59.415,68.076,76.013,83.591,90.65,97.783,104.049,110.917,117.51,124.266
p22,0,0,0.001,0.004,0.01,0.01,0.039,0.081,0.24,0.618,1.435,2.068,3.169,4.779,6.816,9.081,10.972,12.574,13.833,14.764,15.86
p23,0,0,0.008,0.029,0.087,0.208,0.447,0.802,1.506,2.737,4.999,6.196,8.037,10.786,14.408,18.008,21.001,23.514,25.705,27.577,29.55
p24,0,0,0.187,0.709,2.023,4.599,9.487,16.658,28.967,49.125,83.551,95.956,107.979,119.247,130.089,140.168,148.731,156.76,164.694,172.976,179.364
p25,0,0,13.034,129.069,261.949,295.043,318.244,323.358,338.117,395.67,599.602,766.574,905.013,986.2,1080.345,1162.179,1250.428,1361.49,1428.137,1531.441,1627.688
p26,0,0,0.574,6.015,10.26,11.402,12.507,13.063,14.068,16.647,25.012,32.358,38.166,41.97,45.515,48.75,52.28,56.401,59.324,63.08,66.709
p27,0.432030983,12.67567255,19.431,39.658,64.488,68.431,73.24,73.644,82.125,106.133,153.905,164.188,172.478,179.703,185.474,192.059,197.685,204.34,212.108,219.49,227.064
p28,7.941410686,257.0910799,351.127,549.41,796.238,822.378,864.869,881.639,971.753,1323.59,2007.126,2268.807,2462.521,2608.496,2725.797,2834.169,2942.811,3052.686,3169.822,3293.797,3419.204
p29,0.033362992,3.953283745,4.069,6.627,9.877,10.468,11.187,11.517,12.635,17.498,27.07,31.082,34.342,36.776,38.393,39.431,40.852,42.644,44.507,46.571,49.268
p3,0.075701514,1.7785297,3.663,7.806,11.713,12.282,13.909,14.811,33.351,45.081,73.682,104.314,126.877,143.933,157.385,167.677,177.278,186.645,195.894,205.555,215.805
p30,2.435539638,48.87996376,96.562,209.031,350.663,368.743,397.547,405.852,451.851,574.949,760.913,792.258,818.501,838.346,858.653,878.807,899.281,920.667,941.784,964.332,989.649
p31,0.65127812,21.37159267,39.468,66.223,104.72,176.868,277.036,363.606,508.35,737.746,893.078,1021.272,1119.015,1188.888,1243.328,1290.275,1333.345,1380.817,1427.397,1478.193,1529.614
p32,0,0,0,0,0.037,0.048,0.07,0.1,0.164,0.286,0.531,0.907,1.48,2.371,3.708,5.718,8.717,13.104,19.409,28.311,40.389
p33,2.526042441,132.7315941,158.737,221.947,321.669,400.263,511.545,557.626,709.417,991.783,1517.339,2005.726,2079.152,2141.379,2198.404,2252.341,2307.837,2373.036,2439.624,2512.178,2599.957
p34,0.857821277,34.1684059,55.298,82.271,126.035,168.603,223.812,257.032,333.154,458.49,670.286,852.84,876.426,896.207,913.304,929.243,945.195,962.554,982.36,1006.38,1032.856
p35,0,0,0.046,0.25,0.537,0.619,0.775,0.895,1.33,2.617,6.737,11.49,16.308,20.078,23.353,24.82,26.024,26.996,28.052,29.056,30.192
p36,0,0,0,0.002,0.008,0.009,0.01,0.011,0.027,0.07,0.185,0.372,0.659,1.086,1.731,2.691,4.121,6.237,9.317,13.768,17.477
p37,0,0,0,0.05,0.145,0.155,0.175,0.202,0.279,0.475,1.019,1.838,3.079,4.903,7.633,11.631,17.448,25.816,37.582,53.795,66.624
p38,0,0,0,0,0.047,0.057,0.077,0.101,0.167,0.302,0.599,1.054,1.749,2.839,4.497,7.041,10.88,16.618,25.077,37.29,54.538
p39,0,0,0,0.3,1.123,1.146,1.194,1.255,1.462,2.067,3.49,5.363,7.859,11.042,15.311,20.815,27.891,33.739,40.557,48.343,56.977
p4,0.119576402,0.38937141,0.504,1.033,1.474,1.477,1.482,1.482,1.753,2.247,3.593,5.639,6.951,8.32,9.416,10.422,11.22,12.16,13.086,14.211,15.906
p40,0,0,0,0.434,2.1,2.181,2.376,2.611,3.461,5.919,10.551,17.186,26.677,39.827,58.144,82.886,116.065,143.096,175.98,215.205,260.665
p41,0,0,0,1.766,6.063,6.139,6.305,6.526,7.346,9.587,15.345,22.929,33.227,46.64,64.841,88.812,121.096,148.667,183.243,225.44,276.513
p42,0,0,0.147,0.44,0.997,1.769,2.928,4.408,6.78,10.398,16.078,23.92,34.366,47.743,64.209,83.581,105.644,112.361,120.196,128.475,137.472
p43,0,0,9.759,46.471,312.515,330.868,358.454,394.644,450.284,533.699,663.281,840.365,1073.053,1363.772,1708.897,2096.285,2509.706,2608.279,2713.388,2827.673,2945.958
p44,0,0,0.176,0.735,4.28,4.718,5.43,6.398,7.92,10.252,14.004,19.158,25.985,34.702,45.356,57.895,72.057,76.799,82.115,87.787,94.057
p45,0,0,1.623,3.111,6.528,6.839,7.358,7.932,9.146,11.431,17.072,24.157,32.717,43.232,55.684,70.921,88.741,109.787,134.599,163.556,195.424
p46,0.037516039,2.141675603,1.84,3.032,5.784,7.021,9.035,11.651,17.489,26.768,41.487,62.108,90.264,128.016,177.464,240.282,317.075,406.921,507.033,537.258,566.346
p47,0.078073811,5.728407335,4.936,9.424,16.072,28.503,44.915,56.81,79.895,117.006,141.203,160.516,175.099,186.796,197.624,206.445,215.055,225.48,236.075,248.066,260.854
p48,0.015890803,2.982025329,1.817,3.402,4.695,5.679,7.912,11.804,21.575,44.489,97.724,170.845,257.026,341.322,410.512,463.757,506.224,541.611,575.873,611.184,647.958
p49,0,0,0.016,0.035,0.171,0.205,0.257,0.335,0.468,0.663,0.974,1.425,2.069,2.958,4.137,5.626,7.243,9.092,11.155,12.121,13.319
p5,5.718094633,41.9169796,41.744,69.838,103.351,140.946,186.473,196.073,336.363,606.529,1118.001,1225.918,1314.098,1379.094,1435.114,1483.073,1528.378,1573.117,1619.611,1664.662,1716.416
p50,0,0,0.527,1.625,12.343,14.584,17.848,22.657,31.717,47.568,76.236,120.778,189.814,294.749,446.787,648.943,825.979,1012.485,1201.032,1353.363,1524.007
p51,0,0,0.035,0.13,1.561,1.579,1.634,1.724,2.109,2.956,5.324,8.974,14.576,23.178,35.921,53.804,67.784,86.687,112.532,135.25,165.964
p52,0,0,0,0.051,0.444,0.479,0.548,0.643,0.885,1.893,3.853,6.313,9.459,13.317,18.307,24.611,30.394,37.387,45.479,54.671,64.729
p53,0,0,0,0.553,6.119,6.542,7.488,9.682,14.781,26.716,48.925,78.984,119.7,173.428,245.074,338.675,425.959,536.613,671.626,833.754,1022.597
p54,0.094914678,2.754555382,18.267,25.256,34.245,34.962,36.832,39.227,49.291,78.79,140.922,221.884,324.315,440.142,573.4,715.237,865.125,948.706,1030.157,1110.951,1186.797
p55,0.007026694,1.701282147,10.002,13.938,18.888,19.182,19.842,20.604,25.211,41.035,82.156,135.982,203.535,280.051,365.962,457.102,554.427,606.956,656.762,705.996,752.187
p56,0,0,0.235,0.966,6.931,9.507,14.107,18.083,29.322,51.765,99.277,169.638,212.587,272.995,341.588,407.54,463.658,508.435,546.68,583.889,624.328
p57,0.681239627,1.237219526,0.655,1.046,1.16,1.201,1.355,1.642,2.433,5.015,14.434,30.046,51.665,76.77,100.28,120.74,137.445,151.622,165.352,178.933,192.759
p58,2.973437518,3.310040121,29.983,74.599,97.346,105.343,131.582,142.606,238.985,461.616,632.141,856.329,1118.389,1388.617,1621.52,1811.369,1967.15,2107.354,2241.849,2381.019,2507.376
p59,0.225905501,1.216504631,2.11,5.791,8.564,9.792,18.204,35.669,69.508,132.931,234.55,331.799,436.94,537.078,624.691,699.833,765.766,826.41,878.665,935.467,987.041
p6,0.246640299,9.779499557,7.501,13.144,23.051,37.07,54.59,62.623,94.082,153.221,266.259,285.474,301.333,312.128,321.227,330.334,339.226,348.493,357.882,368.719,380.369
p60,0.01193542,0.447235192,0.546,1.734,3.404,7.912,16.316,29.782,51.532,86.315,139.346,165.234,188.208,208.065,224.911,239.444,252.739,265.038,277.286,289.498,301.256
p61,0.007968921,0.746904448,1.272,4.785,11.084,29.567,58.766,96.874,156.033,250.493,389.973,448.828,501.362,544.127,582.688,616.431,648.518,679.564,709.595,739.834,769.012
p62,0.064115463,0.41323642,0.968,3.308,6.784,16.205,33.084,58.307,97.464,159.206,251.084,290.555,324.642,353.283,382.592,411.248,440.865,469.575,499.421,528.55,558.113
p63,0.201813968,12.24810532,26.177,89.903,191.331,457.916,887.239,1457.076,2347.56,3724.909,5965.093,6677.201,7332.082,7932.765,8508.61,9054.921,9603.129,10149.606,10707.894,11272.112,11833.499
p64,0.017288812,5.864901897,6.018,13.57,22.283,39.252,68.791,112.332,196.314,354.824,651.789,883.887,1151.03,1420.835,1660.734,1865.929,2042.002,2201.961,2356.229,2514.341,2676.91
p65,0.074564522,6.345614295,8.639,20.705,37.198,68.231,118.043,186.763,321.379,588.807,1066.469,1457.811,1919.018,2391.929,2815.731,3176.998,3483.462,3763.915,4024.798,4285.52,4547.567
p66,0.00687512,2.876324151,2.024,3.596,4.646,6.72,10.397,15.744,28.459,58.545,127.484,215.846,333.499,463.206,579.036,669.194,737.573,791.728,838.146,883.156,929.403
p67,0.049593126,5.42192879,14.438,51.397,114.208,292.453,570.379,921.393,1461.614,2288.599,3613.951,3990.967,4322.311,4615.638,4892.492,5158.174,5429.168,5716.819,6006.334,6299.137,6598.194
p68,0,0,0.86,4.086,27.763,29.238,31.537,34.564,39.174,46.151,57.024,71.917,91.577,115.981,145.059,177.711,213.022,223.473,234.647,246.581,259.411
p69,0,0,0.838,1.522,3.128,3.307,3.624,3.969,4.815,6.531,10.326,15.081,20.715,27.274,34.478,42.734,51.492,60.815,70.509,80.665,91.439
p7,0.042888671,1.603520842,0.94,1.493,1.974,2.892,4.236,4.584,7.612,12.905,22.507,25.211,27.357,29.051,30.481,31.91,33.289,34.879,36.892,39.118,41.935
p70,0,0,11.469,21.714,45.746,49.072,54.339,60.023,71.685,92.258,135.021,184.276,237.887,294.386,352.861,413.71,475.895,541.331,611.873,689.372,774.862
p71,0.048889458,0.2611806,1.149,1.608,2.183,2.219,2.301,2.38,2.97,5.078,10.467,17.395,26.345,36.709,48.725,61.566,75.297,83.002,90.26,97.572,104.45
p72,0.051234245,4.395968779,29.883,41.139,55.352,55.97,57.22,59.031,77.7,130.437,251.281,397.958,580.164,772.601,995.911,1237.553,1497.776,1645.267,1789.87,1926.597,2053.642
p73,0,0.247787902,1.555,2.171,2.937,2.973,3.027,3.082,3.423,5.545,12.194,20.884,32.066,45.22,60.609,77.347,95.465,103.944,112.267,120.323,128.092
p74,0,0,0.731,1.391,2.608,2.608,2.608,2.608,2.608,2.636,2.693,2.932,4.358,5.632,8.334,11.835,17.324,22.118,28.367,36.15,45.272
p75,0.049455912,1.133727956,1.811,2.735,4.662,4.772,4.985,5.385,7.008,11.074,21.332,35.096,54.454,79.069,111.866,152.686,202.818,262.699,332.877,373.573,417.027
p76,0.004075108,2.41498537,2.106,3.292,6.142,7.018,8.635,10.72,15.414,23.142,37.04,56.058,81.668,113.868,155.85,208.467,272.545,347.758,433.209,460.722,489.253
p77,0,0.829536661,0.644,1.145,2.421,3.432,4.977,6.95,10.482,15.858,24.38,36.022,51.278,70.75,94.716,123.491,156.836,194.418,234.966,244.955,254.519
p78,0.044142199,1.68559734,1.674,2.821,5.461,6.729,8.619,11.129,15.836,23.356,35.342,51.717,73.603,102.221,138.537,182.93,234.997,293.651,357.062,377.588,398.074
p79,0.101972038,2.372986019,5.334,7.82,13.979,14.251,14.659,15.322,16.568,18.728,22.547,27.535,36.336,47.484,65.925,90.156,122.656,170.3,230.591,246.291,264.391
p8,0.819524,8.793521013,7.072,15.308,21.223,26.622,27.548,27.723,28.872,32.348,40.354,46.125,50.001,53.131,55.3,57.428,58.878,61.208,63.195,64.442,65.894
p80,0.355709642,8.406996517,8.084,15.181,35.188,35.741,36.662,38.211,62.385,100.394,161.163,248.086,371.71,543.364,782.689,1105.906,1533.35,2078.52,2741.416,3503.882,3716.012
p81,0.090199905,0.960017493,1.463,2.839,6.761,6.927,7.197,7.543,8.189,18.168,34.566,58.196,91.546,138.672,203.411,289.75,402.287,543.562,712.753,906.674,953.857
p82,0,0.338281606,0.558,1.051,2.442,2.481,2.545,2.651,2.827,5.308,9.938,16.531,25.761,38.553,56.032,79.467,109.794,147.616,192.662,244.113,257.718
p83,0.035923054,0.394704384,0.69,1.334,3.174,3.218,3.286,3.381,3.535,7.422,14.022,23.581,37.314,56.762,83.742,120.211,167.84,227.572,299.113,381.358,400.701
p84,0,0.93922519,3.827,5.355,7.252,7.348,7.494,7.658,8.812,14.536,31.177,52.402,79.269,110.463,147.1,186.221,228.25,251.047,273.215,295.538,316.658
p85,0,0,0.809,1.556,29.346,30.504,33.425,35.145,56.253,105.204,209.097,397.236,558.927,771.71,993.014,1185.429,1335.609,1452.176,1554.143,1649.519,1748.363
p86,0,0,0.238,0.354,0.73,0.78,0.874,1.041,3.721,14.157,24.957,42.669,67.383,96.149,123.298,147.299,168.029,186.906,204.632,222.28,231.459
p87,0,0,0.33,0.572,2.094,2.823,4.144,6.154,10.518,19.383,34.319,55.847,86.479,129.216,188.198,267.77,374.221,514.635,694.744,922.941,1205.132
p88,0,0,0.066,0.163,0.489,0.596,0.81,1.152,2.552,5.648,10.75,17.693,27.034,39.252,55.079,75.7,102.627,138.107,184.622,242.726,317.161
p89,0,0,0.61,1.191,5.292,5.593,6.197,7.777,11.598,23.986,48.925,78.77,113.627,154.486,205.4,268.59,348.22,448.904,576.209,731.243,916.463
p9,430.9401092,716.7919976,1092.108,2234.943,3288.275,4263.865,4505.946,4636.297,4916.646,5577.354,6971.392,7982.259,8681.437,9141.19,9492.254,9785.947,10050.379,10294.171,10540.999,10787.277,11045.652
p90,0,0,0.608,1.132,5.442,5.756,6.486,9.124,14.528,26.437,47.974,73.671,103.543,138.858,180.59,231.881,295.216,374.214,471.375,589.392,729.081
p91,0.434143915,2.552060478,5.002,10.762,30.215,61.087,108.975,166.435,259.37,406.536,662.434,958.206,1053.798,1137.956,1210.204,1273.687,1332.863,1388.868,1450.698,1515.982,1579.424
p92,0.114763759,35.8,32.475,43.315,50.634,51.919,54.226,59.702,75.049,119.598,230.74,369.037,519.416,681.828,861.229,1078.237,1335.158,1636.694,1973.592,2338.956,2716.934
p93,0,0,0.177,0.91,3.644,3.644,3.644,3.644,3.649,3.721,9.134,17.31,29.75,45.344,66.174,88.696,114.618,145.01,174.943,209.653,264.729
p94,0.872693419,21.5,16.475,22.42,34.791,40.558,48.525,59.054,78.256,120.232,206.41,326.237,483.725,684.591,926.497,1216.851,1558.177,1955.171,2418.482,2952.7,3552.623
p95,0,0,0.243,8.565,34.035,57.498,92.875,116.343,170.942,278.49,347.434,422.177,503.988,588.432,669.768,739.219,799.254,854.139,902.475,955.984,1011.264
p96,0,0,1.05,36.483,147.745,253.384,395.78,495.022,709.045,1074.406,1317.599,1548.439,1768.965,1973.579,2164.186,2338.695,2501.555,2660.177,2820.572,2983.436,3150.06
p97,1.601205543,22.69234846,33.604,44.913,58.077,83.912,124.696,173.103,261.454,439.507,758.772,1196.054,1754.477,2424.631,2717.391,3050.025,3408.12,3778.065,4144.36,4501.671,4850.29
p98,1.314698949,24.50765154,30.211,45.192,70.694,123.492,209.316,306.652,487.678,788.559,1292.614,1968.16,2792.374,3709.725,3947.127,4192.72,4446.752,4704.088,4964.753,5229.411,5502.71
p99,0,0,6.287,20.755,58.814,122.097,258.072,417.894,746.177,948.282,1372.084,1828.684,2255.068,2627.139,2838.948,3006.097,3152.701,3293.662,3435.788,3592.343,3764.815
