ba_str,FmnID,distance_m,WKT
p62,Atoka2,64905.06335,"MultiLineString((-102.36722477 31.84556134, -103.05360131 32.01053291))"
p62,Canyon1,245473.4427,"MultiLineString((-102.36722477 31.84556134, -102.46855232 33.95363284))"
p62,Canyon2,251578.663,"MultiLineString((-102.36722477 31.84556134, -103.03586826 33.94597454))"
p62,Canyon4,66066.4532,"MultiLineString((-102.36722477 31.84556134, -103.06347476 32.01954334))"
p62,Cisco1,245473.4427,"MultiLineString((-102.36722477 31.84556134, -102.46855232 33.95363284))"
p62,Cisco2,251578.663,"MultiLineString((-102.36722477 31.84556134, -103.03586826 33.94597454))"
p62,Cisco4,66066.4532,"MultiLineString((-102.36722477 31.84556134, -103.06347476 32.01954334))"
p62,Leonard2,64905.06335,"MultiLineString((-102.36722477 31.84556134, -103.05360131 32.01053291))"
p62,Queen2,64905.06335,"MultiLineString((-102.36722477 31.84556134, -103.05360131 32.01053291))"
p62,Seven_Rivers2,64905.06335,"MultiLineString((-102.36722477 31.84556134, -103.05360131 32.01053291))"
p62,Wolfcamp1,245473.4427,"MultiLineString((-102.36722477 31.84556134, -102.46855232 33.95363284))"
p62,Wolfcamp2,251578.663,"MultiLineString((-102.36722477 31.84556134, -103.03586826 33.94597454))"
p37,Basal_Cambrian7,234923.4648,"MultiLineString((-96.7894257 46.8772278, -100.01652836 47.23975403))"
p37,Basal_Cambrian8,146109.366,"MultiLineString((-96.7894257 46.8772278, -98.55692748 47.5008841))"
p37,Madison_GpMission_Canyon__Fm1,276359.3737,"MultiLineString((-96.7894257 46.8772278, -100.6287714 47.09498365))"
p37,Red_River1,99243.02429,"MultiLineString((-96.7894257 46.8772278, -97.94593703 47.3420742))"
p37,InyanKara3,262828.1158,"MultiLineString((-96.7894257 46.8772278, -100.42860889 47.16237373))"
p42,Basal_Cambrian7,286060.1637,"MultiLineString((-95.98582149 47.536101, -100.01663635 47.58722857))"
p42,Basal_Cambrian8,182365.6058,"MultiLineString((-95.98582149 47.536101, -98.5546877 47.5825898))"
p42,Red_River1,107801.5779,"MultiLineString((-95.98582149 47.536101, -97.39764941 47.87925929))"
p42,InyanKara3,312070.1848,"MultiLineString((-95.98582149 47.536101, -100.38303975 47.56407741))"
p123,Copper_Ridge2,242080.1903,"MultiLineString((-77.01136444 38.90149524, -79.72203028 39.75600096))"
p123,Oriskany6,169359.2648,"MultiLineString((-77.01136444 38.90149524, -79.04000428 39.20888415))"
p123,Oriskany4,170673.1342,"MultiLineString((-77.01136444 38.90149524, -78.74899296 39.71541816))"
p123,Oriskany5,304903.4833,"MultiLineString((-77.01136444 38.90149524, -79.1711445 41.026179))"
p123,Oriskany1,166111.8387,"MultiLineString((-77.01136444 38.90149524, -78.80935854 39.57019109))"
p123,Potsdam1,290668.0378,"MultiLineString((-77.01136444 38.90149524, -79.38611226 40.75667232))"
p123,Rose_Run4,319366.8982,"MultiLineString((-77.01136444 38.90149524, -80.13701408 40.56253253))"
p123,Waste_Gate1,119017.8451,"MultiLineString((-77.01136444 38.90149524, -75.70170172 38.46620614))"
p123,Lockport05,137748.4689,"MultiLineString((-77.01136444 38.90149524, -78.4208223 39.54940932))"
p123,Medina03,165725.9151,"MultiLineString((-77.01136444 38.90149524, -78.8065503 39.56682332))"
p92,Mount_Simon03,317274.0531,"MultiLineString((-86.76913977 36.17150353, -89.64530339 37.92131615))"
p92,Mount_Simon02,292801.8186,"MultiLineString((-86.76913977 36.17150353, -89.30220695 37.88261978))"
p92,Mount_Simon04,191516.057,"MultiLineString((-86.76913977 36.17150353, -87.10643005 37.78420258))"
p92,Mount_Simon05,196938.3331,"MultiLineString((-86.76913977 36.17150353, -86.64558411 37.84594345))"
p92,Mount_Simon06,219291.0911,"MultiLineString((-86.76913977 36.17150353, -86.05274963 37.96671295))"
p92,Rome_Trough_Sst1,176144.7112,"MultiLineString((-86.76913977 36.17150353, -84.78187078 36.60507616))"
p92,Rose_Run1,162176.8214,"MultiLineString((-86.76913977 36.17150353, -84.96486754 36.62780993))"
p92,StPeter04,195196.9328,"MultiLineString((-86.76913977 36.17150353, -87.14253365 37.8118486))"
p92,StPeter02,197773.0454,"MultiLineString((-86.76913977 36.17150353, -88.35921417 37.40936106))"
p92,StPeter06,113351.9219,"MultiLineString((-86.76913977 36.17150353, -87.39761607 37.02447644))"
p92,StPeter05,98941.4054,"MultiLineString((-86.76913977 36.17150353, -87.30196117 36.92188289))"
p92,StPeter03,191521.6711,"MultiLineString((-86.76913977 36.17150353, -87.10642707 37.78425118))"
p92,Basal_Sandstone_TN_Zone_2,122118.8764,"MultiLineString((-86.76913977 36.17150353, -85.45662333 35.75764856))"
p92,Knox4,195196.9328,"MultiLineString((-86.76913977 36.17150353, -87.14253365 37.8118486))"
p92,Knox2,197773.0454,"MultiLineString((-86.76913977 36.17150353, -88.35921417 37.40936106))"
p92,Knox6,113351.9219,"MultiLineString((-86.76913977 36.17150353, -87.39761607 37.02447644))"
p92,Knox5,98941.4054,"MultiLineString((-86.76913977 36.17150353, -87.30196117 36.92188289))"
p92,Knox3,191521.6711,"MultiLineString((-86.76913977 36.17150353, -87.10642707 37.78425118))"
p92,Knox1,191696.1551,"MultiLineString((-86.76913977 36.17150353, -88.48455542 37.24072645))"
p92,Lockport01,268658.8523,"MultiLineString((-86.76913977 36.17150353, -83.69106363 36.71466626))"
p93,Mount_Simon03,288952.1247,"MultiLineString((-86.44364893 36.99069948, -89.64530339 37.92131615))"
p93,Mount_Simon02,219336.3463,"MultiLineString((-86.44364893 36.99069948, -87.54389191 38.68597412))"
p93,Mount_Simon04,108487.3265,"MultiLineString((-86.44364893 36.99069948, -87.10643005 37.78420258))"
p93,Mount_Simon05,101930.3548,"MultiLineString((-86.44364893 36.99069948, -86.64558411 37.84594345))"
p93,Mount_Simon06,119283.2677,"MultiLineString((-86.44364893 36.99069948, -86.05274963 37.96671295))"
p93,Rome_Trough_Sst1,143853.3279,"MultiLineString((-86.44364893 36.99069948, -84.74272559 36.87382476))"
p93,Rose_Run1,124518.896,"MultiLineString((-86.44364893 36.99069948, -84.96328276 36.99568796))"
p93,StPeter04,112822.5082,"MultiLineString((-86.44364893 36.99069948, -87.14253365 37.8118486))"
p93,StPeter02,155795.7324,"MultiLineString((-86.44364893 36.99069948, -88.12060161 37.56429988))"
p93,StPeter06,70675.28191,"MultiLineString((-86.44364893 36.99069948, -87.27055492 37.09995827))"
p93,StPeter05,51683.34408,"MultiLineString((-86.44364893 36.99069948, -87.04773878 37.07245957))"
p93,StPeter03,101930.3548,"MultiLineString((-86.44364893 36.99069948, -86.64558411 37.84594345))"
p93,Basal_Sandstone_TN_Zone_2,139879.1084,"MultiLineString((-86.44364893 36.99069948, -84.86766098 36.61977224))"
p93,Mount_Simon10,282593.2809,"MultiLineString((-86.44364893 36.99069948, -84.21482901 38.80716364))"
p93,Knox4,112822.5082,"MultiLineString((-86.44364893 36.99069948, -87.14253365 37.8118486))"
p93,Knox2,155795.7324,"MultiLineString((-86.44364893 36.99069948, -88.12060161 37.56429988))"
p93,Knox6,70675.28191,"MultiLineString((-86.44364893 36.99069948, -87.27055492 37.09995827))"
p93,Knox5,51683.34408,"MultiLineString((-86.44364893 36.99069948, -87.04773878 37.07245957))"
p93,Knox3,101930.3548,"MultiLineString((-86.44364893 36.99069948, -86.64558411 37.84594345))"
p93,Knox1,167993.3542,"MultiLineString((-86.44364893 36.99069948, -88.35921417 37.40936106))"
p93,Lockport01,232367.5079,"MultiLineString((-86.44364893 36.99069948, -83.70005989 36.78599962))"
p112,Conasuaga1,19481.25704,"MultiLineString((-82.99195546 39.98192024, -82.80680496 40.08856874))"
p112,Copper_Ridge2,198400.8014,"MultiLineString((-82.99195546 39.98192024, -80.52406491 40.00298407))"
p112,Copper_Ridge1,115505.5197,"MultiLineString((-82.99195546 39.98192024, -81.88828146 39.35923077))"
p112,Mount_Simon05,296394.0556,"MultiLineString((-82.99195546 39.98192024, -86.27310597 38.87368185))"
p112,Mount_Simon06,146280.9862,"MultiLineString((-82.99195546 39.98192024, -84.81142746 39.9894967))"
p112,Mount_SImon07,260900.688,"MultiLineString((-82.99195546 39.98192024, -84.94213888 41.76200274))"
p112,Mount_SImon08,209439.8537,"MultiLineString((-82.99195546 39.98192024, -83.482691 41.72512993))"
p112,Oriskany7,136023.3614,"MultiLineString((-82.99195546 39.98192024, -81.66752903 39.27041327))"
p112,Oriskany6,165782.1295,"MultiLineString((-82.99195546 39.98192024, -81.14313315 39.37160763))"
p112,Oriskany4,198292.2402,"MultiLineString((-82.99195546 39.98192024, -80.52542456 40.00839665))"
p112,Oriskany5,200904.2181,"MultiLineString((-82.99195546 39.98192024, -80.52393574 40.27125376))"
p112,Oriskany2,96617.63407,"MultiLineString((-82.99195546 39.98192024, -81.79863271 40.08366325))"
p112,Oriskany3,148888.3041,"MultiLineString((-82.99195546 39.98192024, -81.14294323 39.92353783))"
p112,Oriskany1,284550.9659,"MultiLineString((-82.99195546 39.98192024, -79.48100586 39.71823112))"
p112,Potsdam1,259137.9946,"MultiLineString((-82.99195546 39.98192024, -80.52061883 41.413328))"
p112,Rome_Trough_Sst1,216651.4527,"MultiLineString((-82.99195546 39.98192024, -82.66977729 38.15676158))"
p112,Rome_Trough_Sst2,164149.0107,"MultiLineString((-82.99195546 39.98192024, -81.49266789 39.04491465))"
p112,Rose_Run1,145754.8185,"MultiLineString((-82.99195546 39.98192024, -82.92140961 38.74633789))"
p112,Rose_Run4,208422.6665,"MultiLineString((-82.99195546 39.98192024, -80.52359672 40.54397915))"
p112,StPeter03,319178.9237,"MultiLineString((-82.99195546 39.98192024, -86.68006925 39.02762504))"
p112,Knox3,319178.9237,"MultiLineString((-82.99195546 39.98192024, -86.68006925 39.02762504))"
p112,Niagaran01,283181.7971,"MultiLineString((-82.99195546 39.98192024, -84.18762628 42.24295323))"
p112,Lockport05,284523.07399999996,"MultiLineString((-82.99195546 39.98192024, -79.4809713 39.72027432))"
p112,Lockport01,186677.9077,"MultiLineString((-82.99195546 39.98192024, -82.59099339 38.42224699))"
p112,Lockport02,73714.25732,"MultiLineString((-82.99195546 39.98192024, -82.0909164 39.86932934))"
p112,Medina03,284523.07399999996,"MultiLineString((-82.99195546 39.98192024, -79.4809713 39.72027432))"
p124,Oriskany6,318460.1285,"MultiLineString((-75.74237466 37.71080118, -79.30228464 38.75195527))"
p124,Waste_Gate1,30987.453169999997,"MultiLineString((-75.74237466 37.71080118, -75.69868534 37.97244096))"
p124,Lockport05,308542.3796,"MultiLineString((-75.74237466 37.71080118, -78.4208223 39.54940932))"
p119,Conasuaga1,211239.3658,"MultiLineString((-77.8602452 40.79372316, -80.52131112 40.82529744))"
p119,Copper_Ridge2,112512.3011,"MultiLineString((-77.8602452 40.79372316, -79.2773458 40.78758087))"
p119,Copper_Ridge1,235384.2371,"MultiLineString((-77.8602452 40.79372316, -80.67667065 40.19786237))"
p119,Oriskany7,288265.5441,"MultiLineString((-77.8602452 40.79372316, -80.98364641 39.58180524))"
p119,Oriskany6,181319.5325,"MultiLineString((-77.8602452 40.79372316, -79.48097111 39.72027406))"
p119,Oriskany4,6198.822491,"MultiLineString((-77.8602452 40.79372316, -77.92943135 40.8180776))"
p119,Oriskany5,98393.23797,"MultiLineString((-77.8602452 40.79372316, -78.95512578 41.18847002))"
p119,Oriskany2,254155.1613,"MultiLineString((-77.8602452 40.79372316, -81.05695888 40.95244861))"
p119,Oriskany3,211842.0113,"MultiLineString((-77.8602452 40.79372316, -80.52888224 40.82881084))"
p119,Oriskany1,146259.0305,"MultiLineString((-77.8602452 40.79372316, -78.76152895 39.71549618))"
p119,Potsdam1,75508.97677000001,"MultiLineString((-77.8602452 40.79372316, -78.65939901 41.14275993))"
p119,Rome_Trough_Sst2,275730.69800000003,"MultiLineString((-77.8602452 40.79372316, -80.87274608 39.66241102))"
p119,Rose_Run4,105233.2251,"MultiLineString((-77.8602452 40.79372316, -78.70317071 41.48400912))"
p119,Lockport05,133648.3995,"MultiLineString((-77.8602452 40.79372316, -78.40793037 39.72371448))"
p119,Lockport06,142192.5397,"MultiLineString((-77.8602452 40.79372316, -77.85281494 41.99766859))"
p119,Lockport02,211177.2782,"MultiLineString((-77.8602452 40.79372316, -80.52050932 40.82823048))"
p119,Medina03,145111.3759,"MultiLineString((-77.8602452 40.79372316, -78.75255705 39.72321064))"
p125,Oriskany6,282177.6186,"MultiLineString((-75.52098513 39.16083229, -78.97068787 39.43843079))"
p125,Oriskany4,214828.6342,"MultiLineString((-75.52098513 39.16083229, -75.61856535 40.98072705))"
p125,Oriskany5,306153.7988,"MultiLineString((-75.52098513 39.16083229, -76.7175284 41.62568389))"
p125,Oriskany1,269777.7268,"MultiLineString((-75.52098513 39.16083229, -78.77757165 39.62337749))"
p125,Waste_Gate1,82576.6861,"MultiLineString((-75.52098513 39.16083229, -75.58381576 38.46114304))"
p125,Lockport05,239316.24899999998,"MultiLineString((-75.52098513 39.16083229, -78.4039993 39.58761332))"
p125,Medina03,270223.187,"MultiLineString((-75.52098513 39.16083229, -78.76021623 39.69978896))"
p33,Dakota02,95942.06833,"MultiLineString((-104.98596181 39.74113391, -105.93637227 40.23302708))"
p33,Dakota06,234750.6101,"MultiLineString((-104.98596181 39.74113391, -104.74201875 37.75516762))"
p33,Nugget1,161536.9247,"MultiLineString((-104.98596181 39.74113391, -106.83840784 40.27251878))"
p33,Nugget2,185753.3791,"MultiLineString((-104.98596181 39.74113391, -105.84483117 41.20410222))"
p33,Arbuckle2,133713.2029,"MultiLineString((-104.98596181 39.74113391, -103.5035862 39.24232419))"
p33,Arbuckle4,297169.9016,"MultiLineString((-104.98596181 39.74113391, -101.96351731 38.33291998))"
p33,Arbuckle3,235029.3165,"MultiLineString((-104.98596181 39.74113391, -102.07324532 39.75791085))"
p33,Entrada1,161291.5395,"MultiLineString((-104.98596181 39.74113391, -106.87020214 39.29754262))"
p33,Entrada6,147857.1851,"MultiLineString((-104.98596181 39.74113391, -105.01584474 40.99395967))"
p33,Fountain2b,68466.15728,"MultiLineString((-104.98596181 39.74113391, -104.22203262 39.99574521))"
p33,Lyons3,108905.6064,"MultiLineString((-104.98596181 39.74113391, -104.89870973 38.81908498))"
p33,Morrison6,161092.9521,"MultiLineString((-104.98596181 39.74113391, -105.77352156 40.99778334))"
p33,Morrison8,94610.46618999999,"MultiLineString((-104.98596181 39.74113391, -105.85270518 40.28390819))"
p33,Weber2,202102.3027,"MultiLineString((-104.98596181 39.74113391, -107.48976738 39.72033346))"
p33,Maha01,171544.1388,"MultiLineString((-104.98596181 39.74113391, -103.94230111 41.01149805))"
p33,Fountain2a,68466.15729,"MultiLineString((-104.98596181 39.74113391, -104.22203262 39.99574521))"
p33,Reagan01,252374.1906,"MultiLineString((-104.98596181 39.74113391, -102.74232328 38.26698437))"
p33,Viola01,252374.1906,"MultiLineString((-104.98596181 39.74113391, -102.74232328 38.26698437))"
p34,Dakota02,186200.6418,"MultiLineString((-104.79198633 38.86296246, -105.93637227 40.23302708))"
p34,Dakota03,264918.8887,"MultiLineString((-104.79198633 38.86296246, -106.99736683 37.23163445))"
p34,Dakota06,130457.5341,"MultiLineString((-104.79198633 38.86296246, -104.74201875 37.75516762))"
p34,Dakota07,219466.767,"MultiLineString((-104.79198633 38.86296246, -104.72435411 36.99788645))"
p34,Nugget1,233159.2904,"MultiLineString((-104.79198633 38.86296246, -106.94618939 40.17529998))"
p34,Nugget2,288816.1301,"MultiLineString((-104.79198633 38.86296246, -105.84483117 41.20410222))"
p34,Arbuckle2,92286.50702,"MultiLineString((-104.79198633 38.86296246, -103.69398625 38.68698025))"
p34,Arbuckle4,235007.5849,"MultiLineString((-104.79198633 38.86296246, -102.0954577 38.19984635))"
p34,Arbuckle3,221628.6374,"MultiLineString((-104.79198633 38.86296246, -102.0820645 38.87696244))"
p34,Entrada1,174607.2859,"MultiLineString((-104.79198633 38.86296246, -106.91208392 39.05372778))"
p34,Entrada6,251587.4206,"MultiLineString((-104.79198633 38.86296246, -104.83633117 40.99580851))"
p34,Entrada8,274865.5437,"MultiLineString((-104.79198633 38.86296246, -107.26977774 37.30718814))"
p34,Entrada9,289011.4384,"MultiLineString((-104.79198633 38.86296246, -107.0637395 36.99997718))"
p34,Fountain1b,42546.93819,"MultiLineString((-104.79198633 38.86296246, -104.76115328 39.22342751))"
p34,Fountain2b,127532.8026,"MultiLineString((-104.79198633 38.86296246, -104.0204949 39.80539392))"
p34,Hermosa1b,296712.2094,"MultiLineString((-104.79198633 38.86296246, -107.86194224 37.55377155))"
p34,Leadville1,296712.2094,"MultiLineString((-104.79198633 38.86296246, -107.86194224 37.55377155))"
p34,Lyons3,4598.256478,"MultiLineString((-104.79198633 38.86296246, -104.78841679 38.82400544))"
p34,Morrison1,274560.1431,"MultiLineString((-104.79198633 38.86296246, -107.41942988 37.43588936))"
p34,Morrison2,283666.6212,"MultiLineString((-104.79198633 38.86296246, -106.96670968 37.00177077))"
p34,Morrison6,263888.0106,"MultiLineString((-104.79198633 38.86296246, -105.77352156 40.99778334))"
p34,Morrison8,169490.1109,"MultiLineString((-104.79198633 38.86296246, -106.84039089 39.09631969))"
p34,Weber2,241381.4266,"MultiLineString((-104.79198633 38.86296246, -107.48976738 39.72033346))"
p34,Maha01,261552.4088,"MultiLineString((-104.79198633 38.86296246, -103.82677503 40.98050554))"
p34,Fountain2a,127532.8026,"MultiLineString((-104.79198633 38.86296246, -104.0204949 39.80539392))"
p34,Hermosa1a,296712.2094,"MultiLineString((-104.79198633 38.86296246, -107.86194224 37.55377155))"
p34,Reagan01,182439.2837,"MultiLineString((-104.79198633 38.86296246, -102.74232328 38.26698437))"
p34,Simpson04,262740.2384,"MultiLineString((-104.79198633 38.86296246, -102.96466655 37.0382648))"
p34,Viola01,182439.2837,"MultiLineString((-104.79198633 38.86296246, -102.74232328 38.26698437))"
p116,Conasuaga1,883.5535359999999,"MultiLineString((-81.56164718 39.26665875, -81.57238306 39.26782859))"
p116,Copper_Ridge2,99668.32377,"MultiLineString((-81.56164718 39.26665875, -80.52426947 39.72120899))"
p116,Copper_Ridge1,883.5535359999999,"MultiLineString((-81.56164718 39.26665875, -81.57238306 39.26782859))"
p116,Mount_Simon06,263839.7681,"MultiLineString((-81.56164718 39.26665875, -84.80785886 39.29710732))"
p116,Oriskany6,31066.64328,"MultiLineString((-81.56164718 39.26665875, -81.18642325 39.21716388))"
p116,Oriskany4,99668.32377,"MultiLineString((-81.56164718 39.26665875, -80.52426947 39.72120899))"
p116,Oriskany5,145059.7369,"MultiLineString((-81.56164718 39.26665875, -80.52393574 40.27125376))"
p116,Oriskany2,883.400657,"MultiLineString((-81.56164718 39.26665875, -81.57238011 39.26783316))"
p116,Oriskany3,36621.57283000001,"MultiLineString((-81.56164718 39.26665875, -81.18371015 39.43626453))"
p116,Oriskany1,168510.1595,"MultiLineString((-81.56164718 39.26665875, -79.48871271 39.26562056))"
p116,Potsdam1,226454.4043,"MultiLineString((-81.56164718 39.26665875, -79.58690863 40.63506868))"
p116,Rome_Trough_Sst1,159181.9004,"MultiLineString((-81.56164718 39.26665875, -82.66977729 38.15676158))"
p116,Rome_Trough_Sst2,21856.67778,"MultiLineString((-81.56164718 39.26665875, -81.36445473 39.14072905))"
p116,Rose_Run1,124788.5322,"MultiLineString((-81.56164718 39.26665875, -82.89041901 38.74269867))"
p116,Rose_Run4,172275.6425,"MultiLineString((-81.56164718 39.26665875, -80.52359672 40.54397915))"
p116,Mount_Simon10,74712.55641,"MultiLineString((-81.56164718 39.26665875, -82.46641467 39.38107386))"
p116,Lockport05,168510.1192,"MultiLineString((-81.56164718 39.26665875, -79.4887132 39.26562053))"
p116,Lockport01,130330.2294,"MultiLineString((-81.56164718 39.26665875, -82.59099339 38.42224699))"
p116,Lockport02,872.6827470000003,"MultiLineString((-81.56164718 39.26665875, -81.57225097 39.2678142))"
p116,Medina03,168510.1192,"MultiLineString((-81.56164718 39.26665875, -79.4887132 39.26562053))"
p117,Conasuaga1,53792.30127,"MultiLineString((-81.63272811 38.34973798, -82.18437958 38.59494781))"
p117,Copper_Ridge2,185169.8803,"MultiLineString((-81.63272811 38.34973798, -80.52426947 39.72120899))"
p117,Copper_Ridge1,53792.30127,"MultiLineString((-81.63272811 38.34973798, -82.18437958 38.59494781))"
p117,Mount_Simon06,265453.4792,"MultiLineString((-81.63272811 38.34973798, -84.80465522 38.77857976))"
p117,Oriskany6,29649.93222,"MultiLineString((-81.63272811 38.34973798, -81.3037617 38.24826145))"
p117,Oriskany4,185169.8803,"MultiLineString((-81.63272811 38.34973798, -80.52426947 39.72120899))"
p117,Oriskany5,243726.5884,"MultiLineString((-81.63272811 38.34973798, -80.52393574 40.27125376))"
p117,Oriskany2,86596.17939,"MultiLineString((-81.63272811 38.34973798, -81.78650665 39.07717896))"
p117,Oriskany3,133155.1939,"MultiLineString((-81.63272811 38.34973798, -81.18371015 39.43626453))"
p117,Oriskany1,201913.6796,"MultiLineString((-81.63272811 38.34973798, -79.4898648 39.19739575))"
p117,Potsdam1,316290.6952,"MultiLineString((-81.63272811 38.34973798, -79.58690863 40.63506868))"
p117,Rome_Trough_Sst1,84780.75584,"MultiLineString((-81.63272811 38.34973798, -82.50550312 37.97138283))"
p117,Rose_Run1,77856.51492999999,"MultiLineString((-81.63272811 38.34973798, -82.57685021 38.37228137))"
p117,Rose_Run4,273837.4353,"MultiLineString((-81.63272811 38.34973798, -80.52359672 40.54397915))"
p117,Basal_Sandstone_TN_Zone_2,289640.4763,"MultiLineString((-81.63272811 38.34973798, -84.0685176 36.59557946))"
p117,Mount_Simon10,91145.30728,"MultiLineString((-81.63272811 38.34973798, -82.66834817 38.62498914))"
p117,Lockport05,201913.6191,"MultiLineString((-81.63272811 38.34973798, -79.4898653 39.19739532))"
p117,Lockport01,77630.75993,"MultiLineString((-81.63272811 38.34973798, -82.5722983 38.30781132))"
p117,Lockport02,53788.435789999996,"MultiLineString((-81.63272811 38.34973798, -82.1842473 38.59503232))"
p117,Medina03,201913.6191,"MultiLineString((-81.63272811 38.34973798, -79.4898653 39.19739532))"
p78,Mount_Simon03,204789.2625,"MultiLineString((-89.40111699 43.07301556, -89.36631274 41.33997499))"
p78,Mount_Simon06,245289.5213,"MultiLineString((-89.40111699 43.07301556, -87.08416105 41.65733088))"
p79,Mount_Simon03,230688.1548,"MultiLineString((-87.92191294 43.05460091, -89.24335935 41.3059981))"
p64,Atoka1,281656.8053,"MultiLineString((-97.74472422 30.26889554, -100.79342742 30.36025352))"
p64,Canyon3,285661.2967,"MultiLineString((-97.74472422 30.26889554, -100.79527133 30.71516648))"
p64,Cisco3,285661.2967,"MultiLineString((-97.74472422 30.26889554, -100.79527133 30.71516648))"
p64,Frio01,140707.4599,"MultiLineString((-97.74472422 30.26889554, -96.73147591 29.3620651))"
p64,Frio12b,301933.1929,"MultiLineString((-97.74472422 30.26889554, -97.64618968 27.64375492))"
p64,Frio09b,178157.29100000003,"MultiLineString((-97.74472422 30.26889554, -96.37113089 29.19194181))"
p64,Frio03b,261039.4121,"MultiLineString((-97.74472422 30.26889554, -94.92819589 30.11631611))"
p64,Frio06,180889.0462,"MultiLineString((-97.74472422 30.26889554, -96.18149176 29.33434325))"
p64,Frio11,242377.7638,"MultiLineString((-97.74472422 30.26889554, -95.59961165 29.07716045))"
p64,Frio08,242791.375,"MultiLineString((-97.74472422 30.26889554, -95.5882955 29.08406875))"
p64,Frio13c,312541.3017,"MultiLineString((-97.74472422 30.26889554, -97.51621643 27.55625627))"
p64,Frio10,209788.3973,"MultiLineString((-97.74472422 30.26889554, -96.34272159 28.84459008))"
p64,Frio04,301165.1085,"MultiLineString((-97.74472422 30.26889554, -94.51298228 29.96610954))"
p64,Frio07b,215353.36800000002,"MultiLineString((-97.74472422 30.26889554, -95.82940827 29.21929664))"
p64,Frio02,176021.1885,"MultiLineString((-97.74472422 30.26889554, -97.14641295 28.81967277))"
p64,Leonard1,281656.8053,"MultiLineString((-97.74472422 30.26889554, -100.79342742 30.36025352))"
p64,Paluxy1,295029.3128,"MultiLineString((-97.74472422 30.26889554, -95.45377327 32.06634127))"
p64,Paluxy2,229886.5221,"MultiLineString((-97.74472422 30.26889554, -95.83997981 31.56287902))"
p64,Paluxy3,188236.4364,"MultiLineString((-97.74472422 30.26889554, -96.22137792 31.35953674))"
p64,Queen1,281656.8053,"MultiLineString((-97.74472422 30.26889554, -100.79342742 30.36025352))"
p64,Seven_Rivers1,281656.8053,"MultiLineString((-97.74472422 30.26889554, -100.79342742 30.36025352))"
p64,Woodbine1,118116.646,"MultiLineString((-97.74472422 30.26889554, -96.60391935 30.73599728))"
p64,Frio03a,261039.4121,"MultiLineString((-97.74472422 30.26889554, -94.92819589 30.11631611))"
p64,Frio07a,215353.36800000002,"MultiLineString((-97.74472422 30.26889554, -95.82940827 29.21929665))"
p64,Frio09a,178157.2911,"MultiLineString((-97.74472422 30.26889554, -96.37113088 29.19194181))"
p64,Frio12a,301933.1929,"MultiLineString((-97.74472422 30.26889554, -97.64618968 27.64375492))"
p64,Frio13b,312541.3016,"MultiLineString((-97.74472422 30.26889554, -97.51621643 27.55625627))"
p64,Frio13a,312541.3016,"MultiLineString((-97.74472422 30.26889554, -97.51621643 27.55625627))"
p65,Atoka1,226105.7519,"MultiLineString((-98.5092512 29.48927905, -100.79896182 30.1528968))"
p65,Canyon3,230612.2585,"MultiLineString((-98.5092512 29.48927905, -100.83910201 30.17917398))"
p65,Cisco3,230612.2585,"MultiLineString((-98.5092512 29.48927905, -100.83910201 30.17917398))"
p65,Frio01,140753.1122,"MultiLineString((-98.5092512 29.48927905, -97.26718064 28.80186829))"
p65,Frio12b,227019.0435,"MultiLineString((-98.5092512 29.48927905, -97.64618968 27.64375492))"
p65,Frio09b,172461.8307,"MultiLineString((-98.5092512 29.48927905, -97.19769796 28.43989688))"
p65,Frio06,218191.4693,"MultiLineString((-98.5092512 29.48927905, -96.18149176 29.33434325))"
p65,Frio11,260859.9092,"MultiLineString((-98.5092512 29.48927905, -95.88242295 28.74318215))"
p65,Frio08,277267.2525,"MultiLineString((-98.5092512 29.48927905, -95.5882955 29.08406875))"
p65,Frio13c,240917.9412,"MultiLineString((-98.5092512 29.48927905, -97.51621643 27.55625627))"
p65,Frio10,197104.6656,"MultiLineString((-98.5092512 29.48927905, -97.0580669 28.2522841))"
p65,Frio07b,252458.2219,"MultiLineString((-98.5092512 29.48927905, -95.82940827 29.21929664))"
p65,Frio02,140846.7951,"MultiLineString((-98.5092512 29.48927905, -97.29810667 28.76504926))"
p65,Leonard1,226105.7519,"MultiLineString((-98.5092512 29.48927905, -100.79896182 30.1528968))"
p65,Paluxy3,301926.5439,"MultiLineString((-98.5092512 29.48927905, -96.22137792 31.35953674))"
p65,Queen1,226105.7519,"MultiLineString((-98.5092512 29.48927905, -100.79896182 30.1528968))"
p65,Seven_Rivers1,226105.7519,"MultiLineString((-98.5092512 29.48927905, -100.79896182 30.1528968))"
p65,Woodbine1,227609.6778,"MultiLineString((-98.5092512 29.48927905, -96.59354412 30.72554362))"
p65,Frio07a,252458.2218,"MultiLineString((-98.5092512 29.48927905, -95.82940827 29.21929665))"
p65,Frio09a,172461.8308,"MultiLineString((-98.5092512 29.48927905, -97.19769796 28.43989688))"
p65,Frio12a,227019.0435,"MultiLineString((-98.5092512 29.48927905, -97.64618968 27.64375492))"
p65,Frio13b,240917.9412,"MultiLineString((-98.5092512 29.48927905, -97.51621643 27.55625627))"
p65,Frio13a,240917.9412,"MultiLineString((-98.5092512 29.48927905, -97.51621643 27.55625627))"
p81,Mount_Simon03,73390.33582000001,"MultiLineString((-90.53461369 41.49339622, -89.69290381 41.22569414))"
