region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_mw,capital_adder_per_mw,dist_spur_km,dist_export_km,dist_reinforcement_km
p10,10,35985,46.073,6339407.889841467,2348896.673,4277781.995,83.791,108.764,39.758
p101,1,50008,757.836,1338607.1039764304,1638736.244,80791.648,145.681,36.069,169.898
p101,1,50330,980.003,1294850.47525733,1573888.484,45568.105,168.464,31.066,145.961
p101,1,50331,1003.558,1445047.40225733,1660958.492,108695.025,168.464,43.848,145.961
p101,1,50332,1003.622,1243600.8816110757,1750242.581,188716.42,18.377,55.523,293.83
p101,1,50651,432.572,1534484.0155155594,1486065.566,367699.109,178.046,21.364,171.007
p101,1,50652,687.398,1322301.8345155595,1480031.465,161551.031,151.458,29.062,171.007
p101,1,50653,1003.622,1446212.9815155594,1645803.355,119690.287,120.099,56.707,171.007
p101,1,50654,1003.622,1584687.9945155592,1706688.565,197280.091,120.099,67.591,171.007
p101,1,50955,975.694,1038829.9616349809,1742839.255,-85755.898,86.71,37.502,249.394
p101,1,50973,536.836,1482896.7245155592,1519917.25,282260.136,120.099,41.823,171.007
p101,1,50974,1003.266,1336182.5885155592,1518008.923,137454.326,120.099,40.867,171.007
p101,1,50975,1003.622,1458249.4605155592,1549082.26,228447.861,120.099,49.59,171.007
p101,1,50976,1003.558,1595819.880515559,1616073.326,299027.216,120.099,60.896,171.007
p101,1,51276,459.724,1560191.755115368,1816280.323,326441.815,76.622,51.122,227.597
p101,1,51277,980.813,1058044.0251153684,1687292.271,-46717.864,76.622,35.059,227.597
p101,1,51278,427.81,1235145.9110991554,1527088.197,194565.917,110.912,19.219,174.891
p101,1,51294,113.594,3020368.7005155594,1388415.884,1951233.477,120.099,21.373,171.007
p101,1,51295,961.794,1192977.3855155595,1389315.111,122942.935,120.099,25.027,171.007
p101,1,51296,1003.234,1340323.0075155594,1485588.741,174014.927,120.099,38.494,171.007
p101,1,51297,1003.622,1521082.7165155592,1600516.795,239846.582,120.099,57.753,171.007
p101,1,51298,1003.622,1959894.1995155592,1766919.947,512254.913,120.099,75.296,171.007
p101,1,51598,769.662,1202916.3731153682,1688000.041,97446.714,76.622,41.62,227.597
p101,1,51599,914.652,957509.9371153683,1558958.362,-18918.042,76.622,25.78,227.597
p101,1,51616,420.941,1493221.5085155591,1407363.935,405138.234,120.099,26.472,171.007
p101,1,51617,899.068,1266297.2035155594,1458177.825,127400.039,120.099,34.509,171.007
p101,1,51618,1003.622,1433367.7195155593,1592754.693,159893.687,120.099,52.134,171.007
p101,1,51619,1003.622,1748699.235515559,1722316.096,345663.8,120.099,67.605,171.007
p101,1,51919,140.195,2813289.775115368,1688340.428,1707479.73,76.622,48.181,227.597
p101,1,51920,959.396,1588374.1540321477,1662596.813,23700.507,33.231,140.671,40.283
p101,1,51921,946.307,1390857.0556224359,1535486.13,-95452.999,56.109,123.232,20.836
p101,1,51938,287.518,1597176.9535155594,1437301.001,479156.614,103.676,35.955,171.007
p101,1,52235,216.821,3038180.2129388317,2516872.016,1177716.297,62.039,223.179,272.05
p101,1,52241,415.595,1967341.5596012494,1612889.085,382566.204,41.186,141.809,12.598
p101,1,52242,1003.46,1434490.783788803,1499365.268,-46181.947,58.587,115.827,10.544
p101,1,52243,891.292,1254559.8397888031,1381657.083,-108404.705,58.587,100.831,10.544
p101,1,52556,572.962,2341542.9698454626,2485739.52,529661.107,62.766,209.027,281.361
p101,1,52557,456.192,2405537.999908459,2211490.314,667592.799,2.674,223.453,172.667
p101,1,52563,731.43,1605578.596788803,1468976.737,155294.398,42.346,117.915,10.544
p101,1,52564,1003.46,1305855.8697888032,1370991.177,-46442.769,58.587,93.426,10.544
p101,1,52565,667.537,1207329.573788803,1253368.673,-27346.561,58.587,78.43,10.544
p101,1,52878,985.932,2059491.713908459,2176931.419,356105.409,2.674,208.822,172.667
p101,1,52879,235.84,2645218.6364894123,1914277.242,984864.301,1.004,193.806,93.409
p101,1,52883,191.678,2871591.877788803,1565439.94,1324844.476,42.346,124.769,10.544
p101,1,52884,865.372,1627348.968788803,1443129.491,202912.015,42.346,109.403,10.544
p101,1,52885,1003.622,1390596.604788803,1329152.24,80136.903,42.346,94.67,10.544
p101,1,52886,1003.622,1165727.7007888032,1242510.891,-58090.652,58.587,71.025,10.544
p101,1,52887,918.508,987037.5627888031,1124903.04,-119172.939,58.587,56.029,10.544
p101,1,53199,1003.622,2273592.6664365823,2752658.041,414479.72,51.149,230.051,406.384
p101,1,53200,897.739,2058507.6849484146,1789275.587,407340.724,8.15,181.76,54.031
p101,1,53201,86.022,4367564.105751298,1753485.929,2704840.497,23.08,177.442,37.893
p101,1,53203,394.081,2301902.254788803,1640696.124,679898.669,42.346,141.249,10.544
p101,1,53204,970.542,1786088.667788803,1564644.518,240136.688,42.346,118.102,10.544
p101,1,53205,1003.622,1602100.1797888032,1435535.268,185257.45,42.346,102.262,10.544
p101,1,53206,1003.622,1445146.7757888031,1314642.143,149197.171,42.346,87.002,10.544
p101,1,53207,1003.622,1176427.499788803,1185448.607,9671.431,42.346,71.215,10.544
p101,1,53208,998.957,958165.6377888031,1100465.135,-123606.959,51.8,51.066,10.544
p101,1,53209,184.226,1893212.8927888032,996128.904,915776.526,58.587,33.628,10.544
p101,1,53521,1003.622,2052684.7069517737,1766329.813,407647.446,17.299,175.85,50.284
p101,1,53522,735.998,2115630.3049249696,1700869.498,484183.102,30.008,159.359,28.688
p101,1,53523,629.435,2142832.856788803,1648417.367,513108.028,42.346,143.817,10.544
p101,1,53524,1003.622,1913161.796788803,1607881.424,323972.911,42.346,127.381,10.544
p101,1,53525,1003.622,1822852.3697888032,1565379.728,276165.18,42.346,111.541,10.544
p101,1,53526,1003.622,1643674.2137888032,1436109.859,226256.894,42.346,95.701,10.544
p101,1,53527,1003.622,1461217.4167888032,1306905.261,173004.694,42.346,79.861,10.544
p101,1,53528,1003.622,1246729.0417888032,1191188.058,74233.522,42.346,65.023,10.544
p101,1,53529,1003.622,976822.6087888031,1053554.135,-58038.988,42.346,48.603,10.544
p101,1,53530,426.481,1095968.3317888032,953751.45,160909.421,47.117,29.71,10.544
p101,1,53545,549.828,1051544.7205155594,1193186.717,177638.664,52.398,16.828,171.007
p101,1,53546,661.705,1106807.1405155594,1322291.202,103796.599,52.398,32.594,171.007
p101,1,53547,83.398,3426442.8085155594,1453248.934,2292474.535,52.398,48.434,171.007
p101,1,53842,1003.622,2125907.194472423,1744454.225,488756.846,20.283,169.769,44.902
p101,1,53843,1003.622,1996237.0949249694,1683985.657,381673.733,30.008,152.364,28.688
p101,1,53844,1003.622,2008651.898788803,1631402.533,395941.904,42.346,136.524,10.544
p101,1,53845,1003.622,1944206.8127888031,1592550.007,370349.344,42.346,120.684,10.544
p101,1,53846,1003.622,1863490.2137888032,1553430.149,328752.604,42.346,104.844,10.544
p101,1,53847,1003.622,1690958.3567888031,1433939.355,275711.54,42.346,89.004,10.544
p101,1,53848,1003.622,1501339.2337888032,1307426.906,212604.866,42.346,73.3,10.544
p101,1,53849,1003.622,1287550.5517888032,1177960.533,128282.557,42.346,57.46,10.544
p101,1,53850,1003.622,1011267.0157888031,1048108.288,-18148.735,42.346,41.62,10.544
p101,1,53851,516.002,1029218.1317888031,918607.869,129302.801,42.346,25.78,10.544
p101,1,53866,622.112,948719.0255155592,1187648.953,80350.732,56.683,12.448,171.007
p101,1,53867,862.844,1022748.8905155592,1317637.556,24391.995,55.404,29.813,171.007
p101,1,53868,670.129,1386797.016515559,1456790.38,249287.297,55.404,46.307,171.007
p101,1,54163,1003.622,2242860.987504459,1756192.999,625486.414,2.367,177.558,56.978
p101,1,54164,1003.622,2137505.8503093068,1703353.701,486578.268,35.661,160.08,21.857
p101,1,54165,1003.622,2014838.1707888031,1628625.267,404905.442,42.346,135.331,10.544
p101,1,54166,1003.622,1984408.0317888032,1590427.502,412673.068,42.346,119.491,10.544
p101,1,54167,1003.622,1900986.7847888032,1548932.22,370747.103,42.346,102.681,10.544
p101,1,54168,1003.622,1733754.982788803,1434604.151,317843.37,42.346,86.841,10.544
p101,1,54169,1003.622,1541510.952788803,1305202.282,255001.209,42.346,68.69,10.544
p101,1,54170,1003.622,1352067.7687888031,1193287.749,177472.558,42.346,54.115,10.544
p101,1,54171,1003.622,1068486.0047888032,1045895.455,41283.088,42.346,34.848,10.544
p101,1,54188,913.194,958894.0435155592,1386658.348,-108483.644,55.404,43.203,171.007
p101,1,54189,1003.622,1178285.624515559,1449530.263,48036.021,55.404,52.223,171.007
p101,1,54485,1003.622,2172384.532472423,1675455.982,604232.427,6.715,154.822,44.902
p101,1,54486,1003.622,2003442.391472423,1634696.082,476050.187,6.715,139.087,44.902
p101,1,54487,1003.622,2021454.8087888032,1590438.978,449708.37,42.346,119.192,10.544
p101,1,54488,1003.622,1849545.7109517737,1544137.287,426700.976,1.491,102.294,50.284
p101,1,54489,1003.622,1781825.7987888032,1435465.324,365053.014,42.346,87.512,10.544
p101,1,54490,1003.622,1580164.066788803,1305841.118,293015.487,42.346,71.672,10.544
p101,1,54491,1003.622,1376068.6397888032,1176425.452,218335.726,42.346,55.832,10.544
p101,1,54492,1003.622,1118457.431788803,1055122.331,82027.64,42.346,41.222,10.544
p101,1,54510,1003.622,1190498.5338909903,1418973.661,-97030.924,172.989,39.863,66.945
p101,1,54511,1003.622,1672023.6347956948,1463301.832,379696.802,157.308,46.424,88.659
p101,1,54806,987.811,2352809.107472423,1697352.773,762760.211,6.715,152.063,44.902
p101,1,54807,1002.067,2087279.2964724228,1629515.955,565067.219,6.715,136.223,44.902
p101,1,54808,1003.622,2002712.962472423,1590221.12,519795.72,6.715,120.383,44.902
p101,1,54809,1003.622,1923534.8164724228,1551051.842,479786.85,6.715,104.543,44.902
p101,1,54810,1003.622,1833844.516788803,1436388.542,416148.513,42.346,94.074,10.544
p101,1,54811,1003.622,1618921.539788803,1306564.017,331050.061,42.346,78.234,10.544
p101,1,54812,1003.622,1426693.296788803,1185869.051,259516.784,42.346,63.026,10.544
p101,1,54813,1003.622,1186058.3618451194,1048396.236,143213.659,40.457,41.183,3.933
p101,1,54814,543.186,1103796.2859249695,932753.281,240465.3,20.374,25.554,28.688
p101,1,54831,849.463,1088397.7108909904,1290186.699,-70344.785,172.989,24.023,66.945
p101,1,54832,1003.622,1416353.0047956947,1401892.367,185435.637,157.308,36.911,88.659
p101,1,55128,989.334,2205070.404472423,1654629.63,657744.651,6.715,142.837,44.902
p101,1,55129,987.811,2095801.792472423,1607377.972,595727.697,6.715,126.944,44.902
p101,1,55130,987.811,2087457.387788803,1567101.09,539048.836,42.346,116.475,10.544
p101,1,55131,1001.29,1890012.145788803,1437501.461,471203.223,42.346,100.635,10.544
p101,1,55132,1003.622,1678616.2067888032,1316306.378,381002.367,42.346,85.427,10.544
p101,1,55133,1002.424,1474753.3608451195,1179841.041,300463.854,40.457,63.637,3.933
p101,1,55134,1003.234,1200223.2469249694,1077975.388,191670.155,20.374,49.01,28.688
p101,1,55135,655.679,1123694.1119249694,1040944.091,152172.316,20.374,39.918,28.688
p101,1,55153,1003.622,1163696.5377956948,1340337.928,-5666.391,157.308,31.352,88.659
p101,1,55450,1003.622,2226064.376472423,1631478.194,701890.059,6.715,133.505,44.902
p101,1,55451,1003.622,2148547.890788803,1568352.965,598887.464,42.346,123.036,10.544
p101,1,55452,988.945,1949913.063788803,1447241.892,521363.71,42.346,107.828,10.544
p101,1,55453,987.876,1740872.0718451194,1310565.92,435857.686,40.457,86.038,3.933
p101,1,55454,987.876,1494891.6719249694,1208929.895,355384.072,20.374,71.411,28.688
p101,1,55455,1002.521,1351725.0129249694,1172264.722,248882.586,20.374,62.319,28.688
p101,1,55456,837.864,1078868.5981472037,1089069.753,148062.022,10.456,38.326,65.749
p101,1,55772,659.664,2345237.503788803,1577917.607,786012.435,42.346,130.23,10.544
p101,1,55773,544.838,2260129.7208451196,1441961.543,823719.712,40.457,108.492,3.933
p101,1,55774,513.799,2066928.7229249696,1339618.606,796732.412,20.374,93.812,28.688
p101,1,55775,514.771,1969014.9179249695,1328044.152,710393.061,20.374,86.513,28.688
p101,1,55776,509.101,1766279.0839249694,1214791.828,620909.552,37.169,61.254,28.688
p101,1,55777,476.312,1564957.5229249694,1124568.375,509811.443,37.169,48.314,28.688
p101,1,56093,859.928,2385529.4118451197,1586372.634,804708.311,40.457,130.893,3.933
p101,1,56094,972.518,2081955.9778451195,1470668.348,616839.164,44.046,115.467,3.933
p101,1,56095,1003.622,1913324.1429249696,1458832.508,523913.931,20.374,108.914,28.688
p101,1,56096,1003.622,1660732.1071472038,1360669.34,458325.944,10.456,83.761,65.749
p101,1,56097,1003.298,1640217.8928451193,1288704.835,357064.592,49.258,81.428,3.933
p101,1,56098,1003.622,1449262.8478451194,1223125.145,231689.237,49.258,69.013,3.933
p101,1,56099,931.273,1307619.4638451193,1219373.367,93797.632,49.258,65.403,3.933
p101,1,56415,1003.622,2165180.9529249696,1589573.552,645029.696,20.374,131.315,28.688
p101,1,56416,1003.622,1903666.4451472037,1491199.325,570730.297,10.456,106.162,65.749
p101,1,56417,1003.622,1925853.2648451196,1425061.832,506342.967,49.258,104.198,3.933
p101,1,56418,1003.622,1764759.2298451194,1354830.98,415479.783,49.258,91.414,3.933
p101,1,56419,1003.558,1647643.6128451196,1352737.689,300457.458,49.258,85.076,3.933
p101,1,56420,1003.59,1509817.3268451195,1345513.097,169855.765,49.258,81.128,3.933
p101,1,56421,823.802,1454455.0638451194,1343943.055,116063.543,49.258,86.422,3.933
p101,1,56736,1003.622,2396455.9138451195,1663935.199,738072.249,49.258,144.653,3.933
p101,1,56737,1003.622,2166576.0298451195,1556968.506,615159.057,49.258,126.705,3.933
p101,1,56738,1003.622,2107215.67684512,1572402.841,540364.37,49.258,120.312,3.933
p101,1,56739,1003.622,1930110.1468451195,1483978.884,451682.797,49.258,107.477,3.933
p101,1,56740,1003.622,1841243.6268451195,1482370.811,364424.35,49.258,101.885,3.933
p101,1,56741,1003.59,1728627.5868451195,1475395.36,258783.76,49.258,99.429,3.933
p101,1,56742,1003.558,1643890.0158451195,1474074.311,175367.239,49.258,102.262,3.933
p101,1,56743,619.326,1364663.619145368,1466526.853,209697.817,6.662,75.51,160.334
p101,1,57058,1003.622,2341801.57184512,1646704.955,700648.151,49.258,142.545,3.933
p101,1,57059,1003.622,2183829.50084512,1606998.311,582382.725,49.258,130.177,3.933
p101,1,57060,1003.622,2077405.3998451193,1589355.421,493601.513,49.258,123.541,3.933
p101,1,57061,1003.622,1983998.4768451194,1573900.08,415649.931,49.258,117.725,3.933
p101,1,57062,1003.622,1889974.5428451195,1566040.428,329485.65,49.258,115.12,3.933
p101,1,57063,1003.622,1446962.226145368,1520185.225,238338.052,6.662,79.201,160.334
p101,1,57064,992.704,1210762.8841453681,1390130.035,132193.899,6.662,63.361,160.334
p101,1,57380,1003.622,2270641.85284512,1646572.946,629620.441,49.258,146.166,3.933
p101,1,57381,1003.622,2168728.93884512,1631677.953,542602.52,49.258,140.648,3.933
p101,1,57382,1003.622,2073662.8248451194,1629529.581,449684.778,49.258,140.484,3.933
p101,1,57383,1003.622,1951850.9608451196,1604738.25,352664.245,49.258,130.96,3.933
p101,1,57384,1003.59,1479341.552145368,1520816.073,270086.53,6.662,72.639,160.334
p101,1,57385,1003.622,1499756.5788014103,1380403.246,167132.286,124.586,56.799,23.145
p101,1,57386,890.093,1314698.5678014103,1250680.388,111797.133,124.586,40.959,23.145
p101,1,57701,1003.622,2392982.6128451196,1696513.743,702020.405,49.258,162.006,3.933
p101,1,57702,1001.257,2239291.1878451197,1670573.439,574269.283,49.258,156.488,3.933
p101,1,57703,1003.622,2117622.5908451197,1656305.202,466868.923,49.258,151.422,3.933
p101,1,57704,1003.622,2014452.9128451194,1647023.017,372981.43,49.258,148.309,3.933
p101,1,57705,1003.622,1759620.2347375192,1517365.146,295279.073,127.078,75.324,25.697
p101,1,57706,1003.622,1562606.0688014105,1406591.602,203793.42,124.586,61.329,23.145
p101,1,57707,982.627,1310419.9058014103,1251140.998,107057.861,124.586,43.644,23.145
p101,1,58023,1003.622,2270526.0388014107,1718715.453,599589.538,32.646,175.405,23.145
p101,1,58024,1003.622,2178500.4448451195,1694996.616,489055.362,49.258,167.262,3.933
p101,1,58025,1003.622,1745550.257145368,1651795.587,405315.721,6.662,97.725,160.334
p101,1,58026,1003.622,1786151.8398014104,1511564.205,322366.589,124.586,81.885,23.145
p101,1,58027,959.008,1570962.5268014104,1381416.53,237324.949,124.586,66.045,23.145
p101,1,58028,457.002,1721268.4198014103,1287563.168,481484.205,124.586,52.788,23.145
p101,1,58029,779.512,1359617.3478014104,1285403.173,121993.128,124.586,46.174,23.145
p101,1,58344,1003.622,2307367.182910244,1757323.759,630253.058,18.902,189.769,42.36
p101,1,58345,1003.622,2198524.0709102442,1736240.443,542493.262,18.902,183.102,42.36
p101,1,58346,1003.622,1780677.952145368,1652549.326,439689.678,6.662,104.286,160.334
p101,1,58347,924.502,1882574.4658014104,1543645.823,386707.597,124.586,90.713,23.145
p101,1,58348,452.92,2034716.2598014104,1470388.124,612107.089,124.586,78.985,23.145
p101,1,58349,937.624,1579504.2298014103,1416685.08,210598.104,124.586,68.628,23.145
p101,1,58350,1003.396,1422307.4598014103,1413968.759,56117.654,124.586,62.014,23.145
p101,1,58351,631.282,1118097.7877570111,1410258.353,91436.332,33.898,41.493,202.127
p101,1,58665,1001.452,2350910.710851347,1800952.909,668361.388,2.801,205.563,62.994
p101,1,58666,1003.622,2049339.7661453679,1783613.567,577287.25,6.662,126.687,160.334
p101,1,58667,877.846,1903906.971145368,1684774.345,530693.677,6.662,113.114,160.334
p101,1,58668,464.681,2278197.9239102444,1614775.007,743632.551,109.77,102.282,42.36
p101,1,58669,968.954,1785099.7749102444,1548398.694,316910.715,109.77,91.029,42.36
p101,1,58670,1003.622,1675848.6569102444,1546688.079,209370.211,109.77,84.468,42.36
p101,1,58671,1003.622,1562313.3999102444,1544171.215,98351.819,109.77,77.854,42.36
p101,1,58672,1003.622,1113438.4257570112,1464467.866,32567.458,33.898,51.381,202.127
p101,1,58673,1003.525,1019626.076757011,1401387.456,1835.518,33.898,40.286,202.127
p101,1,58674,571.568,1052271.061757011,1331282.025,104585.933,45.388,27.685,202.127
p101,1,58987,815.573,2207377.4521453683,1827360.601,691577.902,6.662,136.359,160.334
p101,1,58988,498.571,2366773.096145368,1800979.975,877354.172,6.662,129.72,160.334
p101,1,58989,990.079,1800567.361145368,1689518.731,422609.68,6.662,114.132,160.334
p101,1,58990,1003.622,1773651.913145368,1734930.526,350282.438,6.662,110.647,160.334
p101,1,58991,1003.622,1622150.793145368,1684904.096,248807.747,6.662,100.308,160.334
p101,1,58992,1003.622,1457829.5277570111,1675053.28,166373.144,33.898,82.787,202.127
p101,1,58993,1003.622,1270246.6147570112,1545831.089,108012.423,33.898,63.741,202.127
p101,1,58994,1003.331,1061495.38750862,1506394.19,22076.812,10.872,51.826,243.642
p101,1,58995,882.284,1082445.397757011,1484668.361,-18626.066,45.388,48.225,202.127
p101,1,59308,561.557,2478351.579145368,1879798.154,910114.476,6.662,152.357,160.334
p101,1,59309,1002.197,2064273.4621453679,1820563.862,555270.652,6.662,135.937,160.334
p101,1,59310,1003.622,1965288.659145368,1814946.575,461903.135,6.662,130.047,160.334
p101,1,59311,1003.622,1877872.7661453679,1795991.676,393442.141,6.662,122.709,160.334
p101,1,59312,1003.622,1773863.374145368,1779055.559,306368.866,6.662,116.372,160.334
p101,1,59313,1003.622,1523640.379757011,1676262.372,230974.906,33.898,86.142,202.127
p101,1,59314,1003.622,1331884.88950862,1650505.506,148354.998,10.872,75.303,243.642
p101,1,59315,1003.46,1286818.5969727715,1611084.31,70508.949,40.537,67.193,207.742
p101,1,59316,1003.46,1194895.6187570111,1588894.057,-10401.541,45.388,61.751,202.127
p101,1,59630,1003.622,2156991.0881453683,1870891.163,597660.976,6.662,152.15,160.334
p101,1,59631,1003.622,2048333.269145368,1852604.272,507290.048,6.662,145.268,160.334
p101,1,59632,1003.331,1948597.0641453683,1836218.253,423939.862,6.662,139.129,160.334
p101,1,59633,1003.622,1844576.1351453683,1817897.949,338239.237,6.662,132.212,160.334
p101,1,59634,1003.622,1592001.98650862,1781175.786,277801.815,10.872,97.63,243.642
p101,1,59635,847.876,1612491.1349727714,1753865.809,253399.987,40.537,89.223,207.742
p101,1,59636,658.627,1574046.1909727713,1739943.898,228876.954,40.537,83.779,207.742
p101,1,59637,891.81,1401117.389757011,1717786.646,66927.641,45.388,78.038,202.127
p101,1,59638,976.957,1024592.6228753232,1719939.407,-46518.117,12.116,56.606,291.51
p101,1,59640,408.208,1127562.815105779,1561264.398,241482.126,27.185,19.597,324.59
p101,1,59951,1003.622,2230641.766145368,1916293.999,625908.818,6.662,170.748,160.334
p101,1,59952,1003.622,2126763.630145368,1891232.946,547091.735,6.662,160.95,160.334
p101,1,59953,1003.622,2022802.3591453682,1873772.298,460591.112,6.662,154.389,160.334
p101,1,59954,1003.622,1894929.076145368,1857192.2,349297.927,6.662,148.424,160.334
p101,1,59955,660.766,1973089.639145368,1851631.993,433018.697,6.662,146.408,160.334
p101,1,59956,17.723,4031312.761145368,1854756.437,2488117.375,6.662,148.123,160.334
p101,1,59958,495.396,1811575.914757011,1846356.983,348815.829,45.388,94.698,202.127
p101,1,59959,1003.622,1110064.3281057791,1804338.582,-19090.545,27.185,56.678,324.59
p101,1,59960,1003.622,902238.1081057792,1690692.572,-113270.755,27.185,41.998,324.59
p101,1,59961,1003.622,880860.4051057792,1690018.347,-133974.233,27.185,35.437,324.59
p101,1,59962,669.384,1033462.5441057791,1689605.765,19040.488,27.185,41.923,324.59
p101,1,60272,1003.622,2382407.0581453685,1986896.909,707071.2,6.662,192.578,160.334
p101,1,60273,1003.622,2195372.340145368,1932503.202,574430.189,6.662,177.845,160.334
p101,1,60274,1003.622,2100355.343145368,1912752.455,499163.939,6.662,170.229,160.334
p101,1,60275,790.43,2059758.4951453682,1896214.749,475104.797,6.662,164.264,160.334
p101,1,60276,24.656,4192515.3181453682,1902560.764,2601515.605,6.662,167.545,160.334
p101,1,60279,150.79,3221567.585984645,1927818.422,1601412.101,50.271,132.208,161.924
p101,1,60280,1002.91,1186826.190105779,1862910.013,-900.114,27.185,67.457,324.59
p101,1,60281,1003.622,1057868.644105779,1819469.397,-86417.045,27.185,59.478,324.59
p101,1,60282,1003.622,1191932.5674643198,1810694.167,-124691.882,8.444,102.583,195.715
p101,1,60283,1003.622,1137571.6814643198,1749486.245,-117844.847,8.444,91.646,195.715
p101,1,60594,1003.622,2267866.2930370593,2077748.272,601824.788,13.404,178.315,210.035
p101,1,60595,991.408,2169923.6479413207,2043571.149,525742.424,22.815,168.485,204.067
p101,1,60596,172.562,3560576.0041453685,1942800.296,1929336.759,6.662,183.065,160.334
p101,1,60601,808.38,1467880.817271724,1929479.115,83555.256,4.502,113.63,231.948
p101,1,60602,1003.622,1201307.111271724,1793031.871,-46571.206,4.502,95.175,231.948
p101,1,60603,1003.622,1110104.686271724,1746501.764,-91243.524,4.502,85.591,231.948
p101,1,60604,1003.622,1004314.4354643198,1621319.465,-122935.313,8.444,75.806,195.715
p101,1,60915,1003.622,2319338.348150097,2132117.976,642486.836,6.743,189.968,227.645
p101,1,60916,670.81,2357669.4546096055,2092978.201,694813.597,7.29,184.325,216.55
p101,1,60922,463.061,1929792.590653026,1919330.743,357595.398,8.91,158.343,122.946
p101,1,60923,1003.622,1243555.981271724,1793587.263,-4877.728,4.502,88.614,231.948
p101,1,60924,1003.622,1040613.0532717241,1664262.615,-78496.009,4.502,72.774,231.948
p101,1,60925,1003.622,939110.5162717241,1617341.303,-133077.233,4.502,62.891,231.948
p101,1,60926,878.494,945466.6834643199,1492590.238,-53053.838,8.444,53.405,195.715
p101,1,61236,1003.622,2423415.2786220596,2315599.508,680447.605,15.037,204.169,265.373
p101,1,61237,310.716,2722861.648945615,2180436.082,1070550.983,2.556,194.025,252.657
p101,1,61243,122.116,3496467.9736530264,1918402.022,1925199.502,8.91,157.821,122.946
p101,1,61244,699.548,1386040.0902717242,1794039.569,137154.075,4.502,82.798,231.948
p101,1,61245,684.256,1167232.265271724,1664464.476,47921.343,4.502,66.66,231.948
p101,1,61246,575.586,1035048.7802717241,1535110.317,45092.017,4.502,50.82,231.948
p101,1,61557,1002.456,2749052.1669036774,2603100.521,730006.545,3.028,326.989,251.812
p101,1,61558,68.461,4843439.248319146,2347907.458,3082463.189,19.941,219.611,270.171
p101,1,61565,551.027,1245913.7219036773,1596274.885,233693.737,3.028,47.93,251.812
