tech,p11,p10,p9,p8,p34,p33,p47,p31,p128,p127,p67,p66,p65,p64,p63,p62,p61,p60,p59,p57,p48,p68,p44,p43,p42,p35,p20,p19,p18,p17,p102,p101,p91,p94,p4,p3,p2,p1,p30,p29,p28,p27
dr_shed_1,622.460448301281,4618.432721780068,2536.737567986157,25.58905969228375,252.31098823207276,685.3185182270205,223.49273432266256,299.08275282807693,609.9923678279073,3505.9494683274297,2322.2412542186353,970.0440405139126,1651.9559106793881,1183.136010620356,4397.041705840991,372.1820773908602,255.4013037238684,210.5725541988869,230.7188296060118,243.61994931758673,614.0537988218755,52.40063646481914,21.890378416967827,687.2434412663117,45.66500495759305,32.51196910333835,54.4427206854001,1.255160258890145,53.89160410899822,70.68593682327983,3342.5690558429274,6117.015935259635,355.9054428429986,4417.129256181402,97.843340681286,144.82905323548155,283.62615441114747,551.1220351856301,154.54554634755857,42.972515659753,3445.9831843339043,154.5211630436903
dr_shed_2,816.693229542706,6059.570122519078,3328.3020673117053,33.57387904417845,593.1602574901776,1611.1217017644472,276.37668998781015,369.85319236252434,640.6120144292489,3681.936807488095,4201.465623295001,1755.0315592307861,2988.7661143345563,2140.563676264711,7955.254234556818,673.3625117216172,462.0793794749854,380.9739173605916,417.42313787405146,440.76421446190733,1110.9637820433443,108.87579088371822,45.48288768384284,1427.9248926251778,94.88078515620407,85.04087880854681,142.40468785814878,3.2830964843227823,140.96314373529952,184.8917291890482,3098.167250017012,5669.752253981301,329.8823655390159,7605.879860780064,477.80338204873794,707.251111552299,1385.0460835812773,2691.3223781988368,63.64890306075909,17.698041439210837,1419.2130076360463,63.638860904379364
