region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_mw,capital_adder_per_mw,dist_spur_km,dist_export_km,dist_reinforcement_km
p01003,6,59302,1003.6224,3487054.3434,3524001.3761,-36947.0327,367.4881,489.7778,110.7723
p01003,6,59620,232.632,5731102.1263,3768065.217,1963036.9093,2.6832,717.5208,105.0677
p01003,6,59621,1003.6224,3816650.8811,3618562.0904,198088.7907,2.6832,719.0157,105.0677
p01003,6,59622,1003.6224,3545245.5808,3535613.2906,9632.2902,350.2767,512.1789,110.1977
p01003,6,59623,1003.6224,3508797.9219,3539403.6747,-30605.7528,365.9144,505.6178,107.7586
p01003,6,59941,57.3156,9137299.2954,3861175.8323,5276123.4631,2.6832,732.9917,105.0677
p01003,6,59942,996.9156,4159236.8559,3731898.9146,427337.9414,2.6832,734.8557,105.0677
p01003,6,59943,1003.6224,3661727.3458,3635749.3902,25977.9556,2.1805,742.0133,106.3868
p01003,6,59944,1003.6224,3563644.9735,3597268.2502,-33623.2767,365.9735,521.4578,109.385
p01003,6,59945,1003.6224,3504568.9831,3576082.4623,-71513.4792,366.8208,516.4624,110.2323
p01003,6,60263,772.578,4585929.3678,3827341.3447,758588.0231,2.6832,750.6957,105.0677
p01003,6,60264,1003.6224,3783110.2021,3681248.056,101862.1462,2.6832,757.8533,105.0677
p01003,6,60265,1003.6224,3543626.4826,3583027.1014,-39400.6188,350.2767,538.3522,110.1977
p01003,6,60266,1003.6224,3525013.056,3595601.4577,-70588.4017,365.9144,534.1386,107.7586
p01003,6,60584,282.9816,5573587.937,3924277.382,1649310.5551,2.6832,767.1322,105.0677
p01003,6,60585,1001.5812,4088257.2882,3786062.1286,302195.1596,2.6832,773.6933,105.0677
p01003,6,60586,1003.6224,3687683.125,3708587.012,-20903.887,2.1805,778.4651,106.3868
p01003,6,60587,1003.6224,3580085.6228,3650080.1569,-69994.5341,365.9362,548.1424,109.295
p01003,6,60588,1003.6224,3547375.2229,3644806.4091,-97431.1862,366.7308,548.2915,110.1423
p01003,6,60906,725.6628,4569814.9225,3885206.198,684608.7245,2.6832,789.5333,105.0677
p01003,6,60907,1003.6224,3791817.9951,3750140.4977,41677.4975,2.6832,794.5687,105.0677
p01003,6,60908,1003.6224,3562230.1514,3634468.5617,-72238.4103,350.2767,563.9824,110.1977
p01003,6,60909,1003.6224,3562743.6255,3659763.9005,-97020.275,365.9144,564.1315,107.7586
p01003,6,61227,224.3376,6125359.166,3981669.843,2143689.323,2.6832,806.0443,105.0677
p01003,6,61228,1002.9096,4092813.5602,3854128.8314,238684.7289,2.6832,810.1451,105.0677
p01003,6,61229,1003.6224,3735855.4599,3785859.6408,-50004.181,8.3788,816.7435,107.7586
p01003,6,61230,1003.6224,3621630.301,3718297.23,-96666.929,365.5699,579.9715,109.0777
p01003,6,61231,1003.6224,3606424.5184,3731824.5835,-125400.0651,366.6408,588.1729,110.0523
p01003,6,61549,757.512,4603833.3804,3972186.2197,631647.1608,2.6832,827.5049,105.0677
p01003,6,61550,1003.6224,3901526.0603,3849432.7416,52093.3187,2.6832,833.8642,105.0677
p01003,6,61551,1003.6224,3611067.247,3704560.086,-93492.839,350.2767,595.8115,110.1977
p01003,6,61870,165.564,7590891.1076,4082483.4049,3508407.7027,2.6832,842.7943,105.0677
p01003,6,61871,949.9356,4261378.0641,3957415.5899,303962.4742,2.6832,848.3862,105.0677
p01003,6,61872,1003.6224,3846900.9191,3883431.0224,-36530.1033,8.3788,854.9846,107.7586
p01003,6,61873,1003.6224,3682316.1058,3802628.8785,-120312.7727,365.4799,618.2872,108.9877
p01003,6,61874,1003.6224,3652245.368,3808901.7626,-156656.3946,366.5508,624.6247,109.9623
p01003,6,62192,454.6044,5021018.9012,3957274.0665,1063744.8347,349.5311,628.1625,110.1977
p01003,6,62193,1003.6224,4087062.6181,3907153.5186,179909.0995,349.6057,639.808,110.1977
p01003,6,62194,1003.6224,3753125.7659,3811565.4429,-58439.677,350.2767,634.8728,110.1977
p01003,6,62514,214.2612,6503699.0033,4191251.5488,2312447.4546,2.6832,899.0568,105.0677
p01003,6,62515,680.5296,4717859.6228,4120770.4757,597089.147,8.3788,896.2827,107.7586
p01003,6,62516,970.7688,4153470.0246,3985881.1313,167588.8933,365.3899,656.27,109.0777
p01003,6,62517,533.304,4363138.8044,3939998.3026,423140.5018,366.4608,661.3746,109.8723
p01003,6,62837,29.1276,9342252.3028,4173204.4121,5169047.8907,350.2767,670.7281,110.1977
p01003,7,51577,599.0436,566128.8343,1326001.1736,-759872.3393,16.5801,71.0602,89.7639
p01003,7,51898,792.3744,992090.5212,1526059.7529,-533969.2317,16.5801,86.9002,89.7639
p01003,7,51899,906.1632,1226608.9582,1607448.9977,-380840.0395,16.5801,93.4614,89.7639
p01003,7,52220,791.1108,1597869.937,1780177.865,-182307.928,16.5801,109.3014,89.7639
p01003,7,52221,861.6456,1669061.8216,1810123.4185,-141061.5969,16.5801,115.8625,89.7639
p01003,7,52222,711.6012,1759824.0256,1827195.1873,-67371.1617,2.6832,126.8868,105.0677
p01003,7,52864,1003.6224,1936246.1491,2022353.3451,-86107.196,2.6832,158.7159,105.0677
p01003,7,52865,54.1728,5612177.7142,2015329.0134,3596848.7009,2.6832,168.9947,105.0677
p01003,7,53184,82.7496,6149786.4303,2138622.4581,4011163.9722,2.6832,181.1171,105.0677
p01003,7,53185,381.5424,2669877.5888,2069074.356,600803.2329,2.6832,174.5559,105.0677
p01003,7,53186,68.4612,5696368.9763,2062618.6009,3633750.3755,2.6832,183.8857,105.0677
p01003,7,54147,311.1696,3618311.9462,2534802.6212,1083509.3251,2.6832,276.8443,105.0677
p01003,7,54148,148.3596,5684153.5664,2541899.8547,3142253.7118,2.6832,294.8458,105.0677
p01003,7,54469,999.6048,2762264.2334,2534902.5021,227361.7313,2.6832,285.2269,105.0677
p01003,7,54470,534.7296,3170586.2161,2551313.758,619272.4581,2.6832,301.0669,105.0677
p01003,7,54791,501.6168,3494439.6114,2628407.5949,866032.0165,2.3232,307.0316,105.5549
p01003,7,55114,278.2512,4148388.7817,2986306.2226,1162082.5591,6.9761,379.4127,112.1068
p01003,7,55115,547.8192,3707783.5957,2999456.2137,708327.382,6.9761,391.993,112.1068
p01003,7,63159,489.7908,5630114.6837,4265067.559,1365047.1247,365.4799,700.7342,108.9877
p01003,7,63160,991.44,4832554.9223,4282439.5429,550115.3794,366.4608,722.0032,109.8723
p01003,7,63480,151.3728,8374541.0342,4306192.3139,4068348.7203,350.2767,716.5742,110.1977
p01003,7,63802,28.1232,9799988.3438,4442825.4019,5357162.9419,365.4799,752.3125,108.9877
p01003,7,63803,751.4532,5475864.0805,4437690.1573,1038173.9232,366.3708,745.7513,109.655
p01061,6,55122,1003.6224,2523198.2409,2843980.1085,-320781.8676,180.7167,365.9523,316.0935
p01061,6,55123,1003.6224,2382224.1321,2776784.2824,-394560.1503,180.7167,350.1123,316.0935
p01061,6,55445,1003.6224,2758846.4553,2757148.5976,1697.8577,180.7167,342.8895,316.0935
p01061,6,55767,1003.6224,2739643.414,2769397.7722,-29754.3582,180.7167,353.7341,316.0935
p01061,6,56410,1003.6224,2752034.2671,2815142.1858,-63107.9187,180.7167,379.3749,316.0935
p01061,6,57053,1003.6224,2785333.2587,2843235.0365,-57901.7778,180.7167,392.0201,316.0935
p01061,6,57696,1003.6224,2839349.2746,2903036.7128,-63687.4382,180.7167,417.1389,316.0935
p01061,6,58339,1003.6224,2891325.2898,2963192.8241,-71867.5343,180.7167,442.2578,316.0935
p01069,6,54801,314.3124,3046695.3171,2749572.3226,297122.9945,139.7286,376.6298,407.5731
p01069,6,55444,1003.6224,2453929.6617,2762303.7728,-308374.1111,139.7286,369.8392,407.5731
p01069,6,55766,1003.6224,2794896.3483,2748446.2932,46450.0551,139.7286,371.8953,407.5731
p01069,6,55768,1003.6224,2562628.7891,2662341.0446,-99712.2555,139.7286,358.773,407.5731
p01069,6,56087,1003.2336,2889507.9497,2800094.7764,89413.1733,139.7286,387.7353,407.5731
p01069,6,56088,989.9172,2746024.9164,2748597.3777,-2572.4613,139.7286,381.1741,407.5731
p01069,6,56089,520.4736,3122069.125,2711060.9626,411008.1624,139.7286,376.7006,407.5731
p01069,6,56409,1003.6224,2804226.7516,2792606.867,11619.8846,139.7286,397.0141,407.5731
p01069,6,56411,1003.6224,2593026.5263,2699647.8906,-106621.3643,139.7286,377.0381,407.5731
p01069,6,56730,1003.6224,2875255.7623,2838219.4072,37036.3551,139.7286,412.8541,407.5731
p01069,6,56731,1003.6224,2754253.1183,2797732.181,-43479.0627,139.7286,408.3806,407.5731
p01069,6,56732,1003.6224,2654531.7618,2736662.4422,-82130.6804,139.7286,389.3459,407.5731
p01069,6,57052,1003.6224,2826271.2964,2843684.9404,-17413.644,139.7286,424.2206,407.5731
p01069,6,57054,1003.6224,2655338.4089,2752817.591,-97479.1821,139.7286,398.6247,407.5731
p01069,6,57373,1003.6224,2862046.9861,2857904.7541,4142.232,139.7286,427.587,407.5731
p01069,6,57374,1003.6224,2784525.9285,2825502.7002,-40976.7717,139.7286,421.0259,407.5731
p01069,6,57375,1003.6224,2718383.4824,2797814.9189,-79431.4365,139.7286,414.4647,407.5731
p01069,6,57695,1003.6224,2851687.7247,2879255.9447,-27568.22,139.7286,441.3471,407.5731
p01069,6,57697,1003.6224,2704391.1779,2812391.3907,-108000.2128,139.7286,423.7436,407.5731
p01069,6,58016,1003.6224,2897873.1902,2912914.8977,-15041.7075,139.7286,453.3769,407.5731
p01069,6,58017,1003.6224,2841873.7938,2886944.9484,-45071.1546,139.7286,446.1447,407.5731
p01069,6,58018,1003.6224,2768211.1557,2857502.0964,-89290.9407,139.7286,439.5836,407.5731
p01069,6,58338,1003.6224,2900670.7499,2930642.0755,-29971.3256,139.7286,461.9847,407.5731
p01069,6,58340,1003.6224,2768535.4475,2875758.4789,-107223.0314,139.7286,448.8624,407.5731
p01069,6,58660,1003.6224,2889262.0098,2945799.466,-56537.4562,139.7286,471.2636,407.5731
p01069,6,58661,1003.6224,2824098.4566,2918591.9987,-94493.5421,139.7286,464.7024,407.5731
p01069,6,58981,1003.6224,2941040.2524,2987558.6234,-46518.371,139.7286,487.1036,407.5731
p01069,6,58982,999.7668,2875144.4602,2960203.0431,-85058.5829,139.7286,480.5424,407.5731
p01069,6,58983,1003.6224,2817694.8856,2942521.4494,-124826.5638,139.7286,478.2311,407.5731
p01069,6,59303,1003.6224,2922944.4416,3000849.1451,-77904.7035,139.7286,496.3824,407.5731
p01069,6,59304,1003.6224,2868434.5743,2983971.9474,-115537.3731,139.7286,494.0711,407.5731
p01069,6,59624,1003.6224,2975320.2212,3045440.3311,-70120.1099,139.7286,513.7882,407.5731
p01069,6,59625,1003.6224,2918723.331,3025240.022,-106516.691,139.7286,509.9111,407.5731
p01069,6,59626,1003.6224,2874074.1947,3027239.2857,-153165.091,139.7286,516.7886,407.5731
p01069,6,59946,1003.6224,2963007.749,3065793.3181,-102785.5691,139.7286,526.2693,407.5731
p01069,6,59947,996.8184,2927120.1538,3068134.418,-141014.2642,139.7286,532.3123,407.5731
p01069,6,60267,1003.6224,3022964.5436,3123679.8081,-100715.2645,139.7286,550.097,407.5731
p01069,6,60268,1003.6224,2971509.3473,3108218.0814,-136708.7341,139.7286,548.1523,407.5731
p01069,6,60269,1003.6224,2936986.8844,3113114.8599,-176127.9755,139.7286,555.1879,407.5731
p01069,6,60589,1003.6224,3015686.4117,3147694.6685,-132008.2568,139.7286,563.9923,407.5731
p01069,6,60590,1003.6224,2977609.2855,3150797.6684,-173188.3829,139.7286,570.5534,407.5731
p01069,6,60910,1003.6224,3074466.9487,3201581.851,-127114.9023,139.7286,585.815,407.5731
p01069,6,60911,1003.6224,3025131.6579,3191093.361,-165961.7031,139.7286,586.3934,407.5731
p01069,6,60912,1003.6224,2997643.6872,3197047.3336,-199403.6464,139.7286,593.0073,407.5731
p01069,6,61232,1003.6224,3077188.4005,3237017.2941,-159828.8936,139.7286,604.7684,407.5731
p01069,6,61233,1003.6224,3037595.8835,3235166.7318,-197570.8483,139.7286,608.7945,407.5731
p01069,6,61552,1003.6224,3151354.2807,3273744.6214,-122390.3407,139.7286,615.5384,407.5731
p01069,6,61553,1003.6224,3123904.776,3279729.0816,-155824.3056,139.7286,622.1613,407.5731
p01069,6,61554,1003.6224,3079422.5097,3273808.9955,-194386.4858,139.7286,624.6345,407.5731
p01069,6,61875,804.9132,3245025.3935,3312840.4946,-67815.1011,139.7286,640.949,407.5731
p01069,6,61876,1003.6224,3119254.2499,3326517.5851,-207263.3352,139.7286,647.9319,407.5731
p01069,6,62195,1002.1644,3180040.5072,3346619.5336,-166579.0264,139.7286,652.1393,407.5731
p01069,6,62196,275.0112,3914386.3347,3349041.7939,565344.5408,139.7286,656.3891,407.5731
p01069,6,62197,1003.6224,3153882.1052,3363116.7382,-209234.633,139.7286,663.7719,407.5731
p01069,6,62518,1003.6224,3200678.2455,3401946.7408,-201268.4953,139.7286,679.0847,407.5731
p01069,6,62519,1003.6224,3224044.128,3438801.2276,-214757.0996,139.7286,695.6098,407.5731
p01069,6,62838,443.4264,4774082.1783,3671004.9716,1103077.2067,139.7286,700.5581,407.5731
p01069,6,62839,1002.8772,3643519.0305,3543772.0394,99746.9911,139.7286,694.5557,407.5731
p01069,6,62840,1003.6224,3446239.1567,3524565.7471,-78326.5904,139.7286,711.3971,407.5731
p01069,7,63161,1003.6224,4121736.9448,3724094.1125,397642.8323,139.7286,727.2371,407.5731
p01069,7,63162,993.5136,3952907.0876,3684408.3826,268498.705,139.7286,728.8119,407.5731
p01069,7,63481,573.156,5102357.7336,3906831.9024,1195525.8312,139.7286,749.6383,407.5731
p01069,7,63482,1003.6224,4551724.2593,3858428.9683,693295.291,139.7286,743.0771,407.5731
p01069,7,63483,1003.6224,4458479.1391,3839975.4134,618503.7257,139.7286,744.6519,407.5731
p01069,7,63804,998.1144,4721946.4889,3932398.0037,789548.4852,139.7286,760.4919,407.5731
p01069,7,63805,288.9108,5680955.3525,3966351.6716,1714603.6809,139.7286,769.1001,407.5731
p01069,7,64124,259.9776,5776274.5173,3991213.8932,1785060.6241,139.7286,774.7571,407.5731
p01069,7,64125,224.7588,6379114.4417,3993989.1705,2385125.2712,139.7286,776.3319,407.5731
p01069,7,64126,51.192,9349961.5128,4015901.0378,5334060.475,139.7286,783.6748,407.5731
p01097,2,50934,263.6712,1396006.0115,1069161.9377,326844.0738,78.9498,35.8242,3.141
p01097,2,51252,555.3684,1319185.0875,1161552.9859,157632.1016,76.9533,49.3482,33.3816
p01097,2,51253,318.978,1654961.8765,1312100.1542,342861.7223,8.4315,95.8987,49.2313
p01097,2,51254,900.8496,1254206.1806,1271094.2364,-16888.0558,78.9498,63.1246,3.141
p01097,2,51255,999.2808,1121270.8955,1157094.109,-35823.2135,78.9498,48.6591,3.141
p01097,2,51256,538.7472,1479974.3891,1263205.6856,216768.7035,84.8585,57.2686,3.141
p01097,2,51574,687.7872,1409146.7434,1292843.7796,116302.9638,8.4315,97.7776,49.2313
p01097,2,51575,669.2868,1438488.023,1318951.8808,119536.1422,78.9498,70.5994,3.141
p01097,2,51576,983.502,1329063.3241,1287079.9734,41983.3507,78.9498,65.692,3.141
p01097,2,51896,554.364,1715369.974,1448268.234,267101.74,78.9498,86.4394,3.141
p01097,2,51897,828.8244,1858115.341,1456399.2368,401716.1042,78.9498,81.9048,3.141
p01097,2,52217,928.2276,1967452.6507,1611627.7003,355824.9504,78.9498,102.2794,3.141
p01097,7,51578,903.6684,1216444.9443,1691569.4521,-475124.5078,84.8585,79.6698,3.141
p01097,7,51579,993.0276,1197699.2824,1712510.5853,-514811.3029,84.8585,87.3908,3.141
p01097,7,51900,990.4356,1430106.2696,1856887.6815,-426781.4119,84.8585,102.1764,3.141
p01097,7,51901,738.9792,1574333.0545,1864357.3249,-290024.2704,84.8585,109.7919,3.141
p01097,7,52218,444.1392,1595433.4794,1776024.0713,-180590.5919,78.9498,97.7448,3.141
p01097,7,52219,905.256,1531301.0267,1941793.6885,-410492.6618,84.8585,104.7886,3.141
p01097,7,52539,970.1532,1572861.1112,1968009.8058,-395148.6946,78.9498,114.4795,3.141
p01097,7,52540,817.776,2064828.139,2094603.1534,-29775.0144,84.8585,120.6286,3.141
p01097,7,52541,251.0676,2964328.0137,2187267.5553,777060.4584,90.6414,134.0629,3.5691
p01097,7,52542,628.5924,2327478.8647,2095166.9034,232311.9613,6.1533,175.5466,50.9104
p01097,7,52543,942.192,1994945.4166,2093613.6313,-98668.2147,6.1533,193.7319,50.9104
p01097,7,52861,433.35,3157073.7926,2265234.6738,891839.1188,39.2953,176.3625,12.3002
p01097,7,52862,904.8348,2433940.7339,2188739.2158,245201.5181,6.1533,187.0924,50.9104
p01097,7,52863,392.6556,2955972.5554,2174818.4056,781154.1498,6.1533,191.492,50.9104
p06015,9,17682,612.7488,1898465.4691,1652508.6916,245956.7775,42.5997,68.7368,183.7871
p06015,9,18002,145.0548,5652467.1062,1966915.654,3685551.4522,42.5997,92.1396,183.7871
p06015,9,18003,250.776,2698650.8931,1810083.7649,888567.1282,42.5997,84.5768,183.7871
p06015,9,18323,203.2128,5128714.3853,2086992.0002,3041722.3851,42.5997,106.9779,183.7871
p06015,9,18644,347.1336,3542819.7413,2117262.8874,1425556.8539,42.5997,122.8179,183.7871
p06015,9,18963,22.3884,7848490.1543,2318031.0634,5530459.0909,42.5997,156.7615,183.7871
p06015,9,18964,644.436,3185337.1811,2207538.2629,977798.9182,42.5997,151.0183,183.7871
p06015,9,18965,27.54,6798968.5692,2112608.021,4686360.5482,42.5997,140.5559,183.7871
p06015,9,19284,16.2324,8026500.0487,2375191.8884,5651308.1603,42.5997,171.0162,183.7871
p06015,9,19285,42.2172,7584306.2641,2276651.5396,5307654.7245,42.5997,165.0658,183.7871
p06015,10,16396,51.5808,6877135.1328,1999896.6093,4877238.5235,39.8651,73.2545,183.7871
p06015,10,16397,911.412,2347667.1105,1816688.5102,530978.6003,39.8651,57.4145,183.7871
p06015,10,16398,604.1952,2154607.9966,1614253.1852,540354.8114,39.8651,41.5745,183.7871
p06015,10,16717,134.2008,6028466.8143,1993134.2746,4035332.5397,39.8651,76.1623,183.7871
p06015,10,16718,800.7984,2456011.9407,1825330.0549,630681.8858,39.8651,60.3223,183.7871
p06015,10,16719,718.4376,2115927.5514,1625197.6673,490729.8841,39.8651,44.4823,183.7871
p06015,10,17038,279.2556,3435308.873,1995322.6589,1439986.2141,39.8651,82.7234,183.7871
p06015,10,17039,1002.5856,2278144.7066,1818680.952,459463.7546,39.8651,66.8834,183.7871
p06015,10,17040,462.2832,2633399.2837,1646174.1056,987225.1781,39.8651,51.1488,183.7871
p06015,10,17359,537.678,2888821.3771,1957045.2969,931776.0802,39.8651,89.2845,183.7871
p06015,10,17360,964.9044,2373314.09,1836326.7013,536987.3887,39.8651,73.55,183.7871
p06015,10,17361,661.122,2075959.5724,1622932.7211,453026.8513,42.5997,54.5838,183.7871
p06015,10,17680,244.3932,3538627.2038,1985604.3767,1553022.8271,39.8651,95.9511,183.7871
p06015,10,17681,134.2008,5926251.4245,1873267.4275,4052983.997,42.5997,76.985,183.7871
p06015,10,18322,241.6716,4241037.7442,2128037.0445,2113000.6997,42.5997,114.5407,183.7871
p06015,10,18643,964.1268,2956898.2287,2176809.0292,780089.1995,42.5997,130.6971,183.7871
p06055,10,23457,33.696,7548708.566,2040718.6068,5507989.9592,173.241,28.042,107.9216
p06069,9,32448,358.0848,4389974.6986,2286995.6774,2102979.0212,148.2394,72.2946,156.4122
p06069,9,32770,245.0412,4629099.5693,2271421.9657,2357677.6036,144.7848,71.2929,159.4759
p06069,9,32771,309.6144,3977862.9206,2024817.3456,1953045.575,176.1321,40.9623,156.4122
p06073,6,41772,87.2532,7491602.669,2102210.8335,5389391.8355,6.3743,125.4648,7.241
p06073,6,42092,48.1464,7682215.4732,2172032.7104,5510182.7628,6.3743,144.3886,7.241
p06073,6,43049,32.6916,7989965.7118,2497953.449,5492012.2628,8.7079,256.9928,18.3622
p06073,6,43370,119.5236,7170161.7959,2435978.1505,4734183.6454,8.2979,250.9454,30.1006
p06073,6,43373,84.5964,7386889.9342,2295988.2106,5090901.7237,8.2979,202.1457,30.1006
p06073,6,43693,105.3648,7306050.1605,2351849.685,4954200.4756,8.2979,224.034,30.1006
p06075,8,27631,72.2844,7562184.4081,1837871.6658,5724312.7423,16.7856,70.6171,1.8437
p06075,8,27952,71.6364,7608427.2144,1914020.1524,5694407.062,16.7856,82.6356,1.8437
p06075,8,28273,33.5016,7607858.0902,1972755.372,5635102.7182,16.7856,93.9145,1.8437
p06075,9,27310,49.6044,7633312.3924,1849204.0434,5784108.349,16.7856,67.0691,1.8437
p06083,9,38547,53.0712,8267612.8651,2647593.2697,5620019.5954,6.2407,302.5434,217.9847
p06083,9,38548,84.564,8122133.0699,2598393.4852,5523739.5847,6.2407,289.6738,217.9847
p06085,9,31806,317.9412,4623831.231,2440116.1223,2183715.1087,207.7856,57.2744,101.6227
p06085,9,31807,39.3012,8283526.0826,2327969.5528,5955556.5298,219.5288,41.4344,82.3978
p06085,9,32127,453.762,4281684.2211,2302213.3207,1979470.9004,164.988,63.8355,140.08
p06085,9,32128,779.4792,3486251.4968,2180121.342,1306130.1548,179.5856,49.2608,124.8098
p06085,9,32129,83.9808,7500549.0918,1974512.6791,5526036.4127,182.7356,32.1555,121.467
p06085,9,32449,1003.6224,3225963.1769,2113912.5755,1112050.6014,160.8969,55.4529,143.491
p06085,9,32450,345.8376,3891136.912,2047878.6733,1843258.2387,192.8807,34.2957,140.08
p06097,10,23136,72.738,7642252.8276,2027663.7072,5614589.1204,167.5949,29.3819,120.2362
p06097,10,23456,39.042,7939678.221,2264368.3972,5675309.8238,64.7373,122.5496,100.5948
p06105,10,20246,166.3416,5413100.6517,2061091.5401,3352009.1116,133.1013,41.745,435.9668
p06105,10,20567,231.2064,4487059.7155,2160602.096,2326457.6195,133.1013,40.5467,435.9668
