r,pshclass1,pshclass2,pshclass3,pshclass4,pshclass5,pshclass6,pshclass7,pshclass8,pshclass9,pshclass10,pshclass11,pshclass12,pshclass13,pshclass14,pshclass15
p47,1350.5,1508.17,1632.48,1667.7,1759.06,2018.07,2237.21,2378.7,2450.88,2521.8,2641.87,2804.83,2923.81,3136.25,3333.33
p56,2759.54,0,0,3059.97,0,0,0,0,3103.92,0,0,3206.63,0,0,3244.52
p59,2667.23,0,0,0,0,0,2863.93,0,0,0,2902.55,0,0,0,3048.74
p61,1351.52,1526.6,1630,1746.62,1846.37,1968.01,2062.19,2183.41,2310.65,2432.66,2586.9,2737.04,2910.22,3101.74,3373.29
p85,1844.96,0,0,2375.14,0,0,0,0,2452.36,0,0,2600.24,0,0,2918.11
p89,2729.98,0,0,0,0,0,2891.74,0,0,0,0,0,0,0,3243.36
p90,2344.54,0,0,0,0,0,0,0,0,0,0,0,0,0,3194.16
p92,1751.67,2136.68,2287.46,2406.68,2524.27,2594.17,2694.39,2784.12,2857.36,2960.08,3028.09,3130.79,3192.21,3284.23,3348.05
p94,1648.45,1969.93,2236.4,2328.42,2452.52,2541.07,2603.04,2670.33,2801.3,2878.29,2973.41,3019.88,3114.2,3257.16,3325.42
p95,1265.43,1897.87,2053.11,2243.19,2297.77,2411.36,2496.64,2566.35,2652.81,2737.51,2783.82,2907.9,3103.24,3197.73,3300.16
p97,1485.48,1691.11,1849.08,1991.42,2118.62,2205.54,2290.92,2393.34,2503.89,2610.81,2743.24,2882.01,2986.77,3121.54,3277.02
p99,1642.49,1826.24,1994.38,2108.72,2181.89,2287.92,2344.56,2467.8,2641.48,2737.19,2856.96,3013.53,3089.53,3189.94,3311.64
p109,2218.21,2349.69,2441.25,2682.98,2695.5,2783.6,2883.71,2938.06,2941.54,2991.96,3083.83,3106.68,3137.83,3174.31,3224.07
p110,1888.61,1983.34,2196.77,2270.44,2288.33,2296.02,2473.17,2555.34,2637.81,2718.27,2757.54,2769.73,2831.88,2934.86,3244.29
p116,1864.86,1972.92,2120.3,2270.91,2354.67,2416.27,2491.65,2636.95,2665.36,2734.83,2869.04,2933.25,3043.31,3127.32,3300.37
p117,0,0,0,0,0,0,0,2763.69,0,0,0,0,0,0,0
p118,1813.87,2064.71,2159.45,2249.67,2351.78,2438.55,2500.62,2609.72,2724.3,2794.23,2847.71,2946.09,3039.59,3195.41,3330.53
p119,1957.03,2430.91,2506.05,2681.76,2712.42,2790.74,0,2884.06,3002.46,3091.17,3134.28,3187.69,3237.05,3246.29,3312.46
p120,2902.55,0,0,0,0,0,0,0,0,0,0,0,0,0,3080.89
p121,2128.96,0,0,0,0,0,0,2500.08,0,0,0,0,3062.72,0,3207
p122,1505.28,1973.37,2063.67,2225.69,2423.17,2600.97,2677.12,2790.77,2869.27,2936.95,3003.79,3094.72,3160.24,3201.95,3270.82
p127,1601.6,1850.25,1977.58,2057.96,2204.71,2329.17,2490.93,2581.77,2644.67,2712.82,2822.81,2893.43,2979.28,3096.54,3283.89
p129,2062.33,2341.33,2548.72,2606.96,2650.98,0,2812.96,2828.96,2846.23,2865.17,2945.34,2970.77,3074,3174.12,3328.31
p130,1850.19,2189.64,2383.81,2434.66,2485.05,2560.79,2670.21,2755.07,2855.48,2967.87,3012.34,3094.57,3172.49,3246.4,3334.37
p134,1593.16,1920.25,2113.53,2145.29,2389.52,2533.93,2550.43,2626.29,2753.16,2835.17,2970.17,3087.24,3139.11,3211.94,3286.38
