r,pshclass1,pshclass2,pshclass3,pshclass4,pshclass5,pshclass6,pshclass7,pshclass8,pshclass9,pshclass10,pshclass11,pshclass12,pshclass13,pshclass14,pshclass15
p30,1127.36,609.49,602.32,708.49,615.49,802.65,571.09,880.36,0,1224.56,395.25,632.49,742.27,537.47,746.57
p31,99075.43,99670,98553.73,99693.98,98346.46,99581.12,99017.89,98371.72,99360.43,98547.19,99160.53,99144,99059.23,98833.04,99144.94
p32,1319.72,732.4,362.93,0,764.94,0,628.6,698.16,0,620.51,0,729.56,552.37,496.16,440.96
p33,52842.41,50759.58,51700.98,51807.52,51482.37,51882.84,52316.57,51004.24,52070.1,51795.99,51131.44,52232.45,51570.35,51373.87,52011.71
p34,46222.77,45327.7,44380.72,45766.07,44808.1,46053.51,45496.22,45150.99,44908.92,45308.18,45132.34,45202.31,45130.12,45648.82,45437.6
p38,461.03,0,0,0,0,0,0,0,0,0,0,0,0,0,546.38
p47,3817.36,2653.12,2086.79,3519.79,2635.72,2090.24,3047.83,1899.6,3064.29,2825.13,2003.17,3367.68,2661.47,2580.93,3192.86
p56,565.33,0,0,417.82,0,0,0,0,725.83,0,0,0,467.98,0,335.94
p59,698.79,0,0,0,0,696.85,0,0,0,0,0,681.29,0,0,496.4
p61,59166.95,58604.85,57788.84,58215.64,58036.11,57088.68,59820.21,58064.88,58098.66,58488.74,58182.57,57722.3,58550.6,57563.88,59084.25
p85,1178.39,0,0,799.22,0,0,0,916.62,0,0,0,912.64,0,0,700.63
p89,739.49,0,0,0,537.8,0,0,0,0,639.76,0,0,0,0,622.29
p90,703.34,0,0,0,0,413.39,0,0,0,0,350.26,0,0,0,372.97
p92,4107.01,3749.72,3193.77,3558.75,3141.64,3819.74,3810.78,3489.06,3547.75,3581.79,3222.67,3622.94,3645.31,3435.55,3825.12
p94,3929.6,3658,3155.81,3694.47,3411.92,3217.33,3397.1,3192.69,3816.72,3329.33,3487.58,2834.94,4029.27,3507,3486.6
p95,3124.96,2914.33,2298.78,2443.2,2218.55,2828.11,2456.15,2337.15,1999.27,2576.33,2579.15,2215.07,1990.33,2682.49,2576.02
p97,19123.65,17525.87,18082.86,17911.4,17372.12,17921.01,18082.94,17704.12,17532.84,18031.98,17341.41,18115.35,17875.73,17570.25,18044.16
p99,3779.52,2632.41,4800.42,2566.96,4651.27,3553.24,3625.89,2985.67,3520.11,4147.08,3382.64,3750.23,3851.59,3344.75,3837.24
p109,605.64,1132.09,0,800.32,612.71,866.14,394.87,425.16,1077.49,378.72,488.71,905.16,372.55,820.05,621.01
p110,559.46,787.62,817.74,1064.87,684.41,718.29,420.31,603.12,1123.78,623.49,502.68,1114.72,437.63,753.45,1011.69
p116,3989.44,2909.58,2021.39,2493.78,2882.31,2968.77,2336.32,2932.43,2621.43,1831.46,2894.43,2404.96,2884.06,3019,2847.65
p117,0,0,0,0,0,0,0,394.97,0,0,0,0,0,0,0
p118,7818.71,8345.17,7007.64,7450.48,8071.26,7901.46,7210.66,7608.46,7996.61,7666.45,7499.93,7607.01,7531.03,7492.41,7917.68
p119,1661.77,932.16,415.37,0,931.14,865.53,436.64,633.88,0,818.96,654.68,431.18,852.21,468.7,879.24
p120,1102.35,0,0,0,0,0,0,0,0,0,0,0,0,0,822.73
p121,845.26,0,0,0,0,0,0,1554.01,0,0,0,0,0,1066.5,400.49
p122,4002.75,2960.57,2493.57,2940.88,3224.9,2465.15,3419.02,1858.37,4157.35,2805.27,2502.07,3166.16,3191.95,2637.99,3273.76
p127,4990.35,3717.71,4197.66,4317.13,4745.21,3908.89,4025.63,4106.17,4519.18,4440.55,4132.51,4210.08,4163.32,4009.98,4519.42
p129,1841.88,488.43,602.13,1271.46,565.12,618.95,908.87,861.63,865.17,469.47,922.29,630.08,1218.44,673.22,1347.86
p130,3444.68,2852.53,3283.07,2809.85,2541.58,2575.96,3179.86,2765.79,2724.32,2851.41,2957.52,2596.62,2805.75,3017.81,3165.51
p131,0,0,0,0,0,0,0,722.58,0,0,0,0,0,0,0
p134,2694.18,2291.82,2424.09,1064.99,2598.86,1900.61,1933.41,2640.42,1829.26,1864.69,2061.75,2266.05,1962.87,2019.81,2083.26
