r,pshclass1,pshclass2,pshclass3,pshclass4,pshclass5,pshclass6,pshclass7,pshclass8,pshclass9,pshclass10,pshclass11,pshclass12,pshclass13,pshclass14,pshclass15
p25,1418.21,1582.44,1688.3,1777.34,1862.46,1937.81,2019.09,2097.76,2186.23,2267.79,2362.74,2478.17,2602.02,2740.1,2910.98
p26,1498.19,1670.52,1763.56,1841.53,1936.67,2023.1,2108.8,2194.72,2285.04,2378.77,2469.86,2562.99,2656.08,2758.88,2900.38
p27,1295.5,1452.12,1532.45,1599.76,1678.58,1755.56,1829.33,1908.05,1989.85,2077.85,2202.47,2324.4,2455.82,2609.61,2821.93
p28,1312.92,1493.5,1596.11,1692.19,1774.72,1852.75,1934.85,2018.52,2107.98,2206.8,2308.4,2428.64,2566.15,2710.71,2889.91
p29,1563.04,1685.21,1744.38,1820.91,1925.3,2022.88,2113.05,2211.35,2286.63,2367.31,2430.09,2530.78,2668.97,2758.96,2884.51
p30,1647.16,1658.79,1949.43,2035.25,2124.51,2195.37,2316.12,2480.67,2507.23,2555.69,2589.92,2717.74,2860.51,2872.71,2948.95
p31,1396.8,1520.45,1620.71,1716.51,1806.12,1892.73,1965.69,2048.69,2144.48,2252.17,2354.81,2457.98,2588.96,2736.3,2891.71
p32,1914.33,2074.38,0,2248.93,0,2320.27,0,2355.99,0,2444.58,0,2575.97,2759,2878.54,2925.06
p33,1633.79,1839.23,1939.66,2023.91,2109.45,2186.78,2255.31,2335.36,2410.94,2483.27,2556.74,2638.09,2721.47,2802.75,2913.32
p34,1630.45,1831.31,1926.39,2012.1,2086.42,2148.97,2219.48,2307.62,2390.84,2471.79,2548.44,2628.53,2699.03,2793.94,2905.09
p38,2850.34,0,0,0,0,0,0,0,0,0,0,0,0,0,2881.83
p47,1260.85,1396.73,1484.71,1537.26,1566.24,1872.41,2093.14,2153.7,2243.73,2306.71,2386.06,2488.9,2599.48,2851.72,2972.98
p56,2502.47,0,0,2553.94,0,0,0,0,0,0,2749.78,0,0,0,2904.9
p59,2241.44,0,0,0,2420.12,0,0,2573.73,0,0,0,2573.86,0,0,2629.64
p61,1287.67,1446.59,1545.26,1632.52,1719.62,1809.97,1890.43,1976.51,2083.4,2171.93,2284.43,2423.95,2558.2,2734.72,2958.33
p85,2124.59,0,0,2155,0,0,0,0,2248.95,0,0,0,2284.47,0,2436.9
p89,2613.13,0,0,0,0,0,0,2729.46,0,0,0,0,0,0,2918.83
p90,1945.49,0,0,0,0,0,2382.61,0,0,2615.07,0,0,2760.59,0,2887.78
p92,1874.69,2013.57,2121.39,2235.48,2315.31,2371.19,2446.29,2493.33,2581.05,2650.18,2734,2781.2,2844.03,2892.42,2920.86
p94,1617.73,1910.74,2035.75,2093.09,2188.22,2236.44,2290.49,2346.59,2423.59,2552.52,2616.66,2671.45,2751.71,2876.04,2923.67
p95,1712.72,1870.33,1985.42,2027.09,2080.96,2226.27,2259.68,2313.61,2365.94,2428,2504.32,2557.23,2669.57,2792.9,2914.31
p97,1476.06,1620.61,1753.57,1841.39,1918.49,2003.69,2058.69,2136.16,2238.65,2334.84,2448.44,2579.02,2676.52,2781.1,2903.3
p99,1569.94,1779.88,1869.85,1940.32,2013.93,2093.06,2166.22,2308.87,2392.79,2451.74,2543.02,2614.73,2696.39,2786.5,2886.46
p109,1823.47,2154.98,0,2197.23,2343.76,2448.5,2585.99,2609.7,2633.76,2686.46,2752.31,2767.88,2833.89,2918.18,2931.88
p110,1744.95,1825.13,2011.76,2037.88,2046.95,2063.11,2064.49,2075.79,2310.78,2429.85,2449.86,2473.86,2646.85,2751.09,2852.5
p116,1762.99,1875.85,1981.24,2075.95,2151.67,2236.26,2319.34,2362.88,2414.9,2488.17,2596.37,2627.54,2663.61,2780.22,2858.86
p117,0,0,0,0,0,0,0,2284.02,0,0,0,0,0,0,0
p118,1722.39,1878.36,1953.98,2029.45,2094.2,2177.34,2228.02,2297.32,2340.05,2407.33,2482.99,2557.54,2646.95,2748.85,2874.83
p119,1801.5,2161.29,2269.07,0,2369.35,2436.51,2530.55,2573.91,0,2670.57,2729.28,2826.34,2831.7,2833.85,2876.74
p120,2565.82,0,0,0,0,0,0,0,0,0,0,0,0,0,2740.67
p121,2238.38,0,0,0,0,0,0,0,0,0,2679.95,0,0,0,2854.57
p122,1836.25,2065.38,2215.1,2314.78,2406.57,2462.42,2552.89,2584.69,2615.66,2691.19,2744.95,2797.24,2837.01,2873.86,2904.6
p127,1746.03,1825.97,1882.71,2024.11,2132.79,2253.13,2307.58,2345.83,2382.79,2454.41,2544.75,2606.47,2661.42,2753.63,2872.11
p129,2043.1,2335.33,2429.62,0,2477.62,2507.6,2551.5,2576.47,2577.59,2600.15,2638.34,2727.17,2750.01,2796.08,2802.24
p130,1884.67,2064.98,2162.12,2206.79,2277.11,2367.71,2450.76,2510.49,2581.42,2634.88,2663.96,2752.39,2809.57,2857.37,2919.5
p131,0,0,0,0,0,0,0,2840.94,0,0,0,0,0,0,0
p134,1804.46,1965.91,2160.02,2246.17,2254.91,2288.17,2392.2,2453.64,2518.05,2589.46,2615.05,2694.08,2755.39,2844.72,2917.47
