region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_mw,capital_adder_per_mw,dist_spur_km,dist_reinforcement_km
p1,1,4598,338.711,653369.887,426695.16,226674.727,11.025,87.707
p1,1,4599,84.693,512853.149,505337.22,7515.929,18.82,87.707
p1,1,4976,55.568,5257104.861,195999.6,5061105.261,1.552,43.117
p1,1,4977,71.109,1456028.063,255987.73,1200040.333,5.032,56.601
p1,1,4978,297.87,683054.839,315888.56,367166.279,2.974,73.381
p1,1,4979,208.956,533486.538,500460.06,33026.478,12.021,102.439
p1,1,5355,7.69,5709094.02,140362.7,5568731.32,2.57,24.778
p1,1,5356,18.878,3667424.585,239398.28,3428026.305,2.337,50.413
p1,1,5357,108.482,994668.634,262638.44,732030.194,0.45,55.479
p1,1,5358,300.224,611508.332,369739.2,241769.132,4.616,67.572
p1,1,5359,137.801,582283.914,410672.97,171610.944,1.67,102.439
p1,1,5735,13.598,6486558.399,177400.62,6309157.779,5.171,11.391
p1,1,5736,57.508,3917599.582,225658.36,3691941.222,1.356,48.892
p1,1,5737,168.887,1110821.394,298430.62,812390.774,0.27,64.61
p1,1,5738,72.042,455535.609,388944.56,66591.049,3.244,76.538
p1,1,5739,15.618,509477.618,513677.06,-4199.442,14.703,102.439
p1,1,5745,20.048,836738.319,788964.1,47774.219,15.315,172.562
p1,1,6112,302.136,1548761.126,760757.25,788003.876,2.502,222.918
p1,1,6113,44.067,1918986.817,819297.06,1099689.757,7.859,228.974
p1,1,6114,13.476,7120006.617,77033.836,7042972.781,0.562,8.033
p1,1,6115,8.457,3389631.181,188419.56,3201211.621,1.446,39.127
p1,1,6116,53.387,2518343.21,213080.08,2305263.13,1.536,43.057
p1,1,6117,142.354,923425.316,315397.94,608027.376,0.63,61.979
p1,1,6118,11.494,444806.508,380834.3,63972.208,9.554,62.093
p1,1,6124,5.601,757799.296,671744.2,86055.096,2.247,173.453
p1,1,6125,24.196,832568.136,714436.56,118131.576,6.788,173.024
p1,1,6128,8.613,911656.086,639269.25,272386.836,0.959,183.601
p1,1,6491,268.167,1211987.609,764105.0,447882.609,4.168,214.559
p1,1,6492,106.925,1882358.901,760162.8,1122196.101,0.217,216.126
p1,1,6494,83.822,5072156.524,147996.1,4924160.424,0.689,35.35
p1,1,6495,21.852,3520093.967,116261.56,3403832.407,1.431,22.466
p1,1,6496,52.886,1052421.365,195860.03,856561.335,2.083,38.525
p1,1,6497,136.14,942914.784,236604.17,706310.614,0.36,49.023
p1,1,6498,54.07,419699.854,319493.72,100206.134,10.109,53.592
p1,1,6508,10.832,662586.306,543383.56,119202.746,0.345,154.718
p1,1,6871,57.57,1181734.065,744050.7,437683.365,16.923,211.908
p1,1,6872,17.262,3356774.756,297619.22,3059155.536,2.421,70.65
p1,1,6874,40.257,3444626.208,164255.11,3280371.098,0.127,38.335
p1,1,6875,54.99,1908762.897,143994.17,1764768.727,1.282,31.15
p1,1,6876,140.051,973209.034,188159.17,785049.864,1.806,40.676
p1,1,6877,38.202,549332.852,306715.75,242617.102,2.353,65.209
p1,1,6878,9.554,556431.269,337584.4,218846.869,0.509,64.891
p1,1,6887,8.941,564047.008,491931.47,72115.538,1.999,133.23
p1,1,7249,123.786,1195002.746,550383.0,644619.746,2.803,159.297
p1,1,7250,67.682,1156946.4,395892.47,761053.93,16.395,106.304
p1,1,7251,7.565,1228660.506,903668.6,324991.906,38.289,222.517
p1,1,7252,18.47,5829673.289,292196.0,5537477.289,0.63,73.89
p1,1,7253,40.762,5223458.372,262887.34,4960571.032,3.356,62.85
p1,1,7254,79.618,3014202.217,166302.33,2847899.887,0.127,47.448
p1,1,7255,180.935,1142241.434,287634.12,854607.314,4.346,65.314
p1,1,7256,306.083,509177.471,237906.7,271270.771,0.757,53.004
p1,1,7257,111.971,328740.804,291528.28,37212.524,2.195,64.625
p1,1,7265,5.831,664365.127,439932.56,224432.567,0.45,129.665
p1,1,7628,69.726,636152.231,583555.25,52596.981,4.212,152.09
p1,1,7629,80.886,1944863.313,465189.2,1479674.113,0.996,139.516
p1,1,7630,152.002,3322877.173,447740.2,2875136.973,1.536,134.783
p1,1,7631,44.412,1013084.992,380982.6,632102.392,1.776,93.91
p1,1,7633,60.963,3423150.304,271809.03,3151341.274,2.21,73.468
p1,1,7634,198.674,2127356.934,239355.94,1888000.994,1.956,61.313
p1,1,7635,165.362,1085418.799,275578.66,809840.139,1.161,64.711
p1,1,7636,195.086,469446.553,365435.44,104011.113,4.144,74.007
p1,1,7637,12.678,379771.515,353039.16,26732.355,0.255,86.037
p1,1,7638,8.276,379624.074,380511.7,-887.626,4.727,83.675
p1,1,7640,22.862,521809.949,483443.4,38366.549,4.594,112.951
p1,1,8008,153.426,692763.975,545996.5,146767.475,6.273,149.384
p1,1,8009,278.271,887011.211,492214.28,394796.931,3.417,143.952
p1,1,8010,40.305,1088566.823,474276.94,614289.883,6.266,131.977
p1,1,8011,28.575,771441.135,376046.8,395394.335,2.076,107.322
p1,1,8012,5.555,668555.945,325389.72,343166.225,2.654,86.325
p1,1,8013,97.935,1478500.624,317994.38,1160506.244,3.56,84.602
p1,1,8014,355.297,666182.365,380828.06,285354.305,0.307,86.082
p1,1,8015,489.766,480238.047,370693.78,109544.267,5.276,77.36
p1,1,8016,100.154,384632.763,369070.2,15562.563,5.292,73.93
p1,1,8017,177.299,468548.727,436494.28,32054.447,10.098,79.864
p1,1,8018,5.029,417214.294,413342.6,3871.694,4.916,89.631
p1,1,8020,48.626,512043.716,456675.03,55368.686,4.106,128.288
p1,1,8021,80.119,668916.593,462879.66,206036.933,4.001,119.806
p1,1,8022,9.505,497461.101,452496.9,44964.201,10.839,108.964
p1,1,8026,33.43,889780.389,336567.66,553212.729,0.922,100.038
p1,1,8388,100.735,926859.947,532366.6,394493.347,2.346,160.803
p1,1,8389,57.964,630715.938,456138.7,174577.238,2.967,130.412
p1,1,8390,195.445,595319.115,412608.75,182710.365,0.09,120.229
p1,1,8391,276.686,754288.223,372513.4,381774.823,4.032,106.407
p1,1,8392,347.325,662399.732,389234.3,273165.432,3.154,96.176
p1,1,8393,367.836,629691.324,416863.97,212827.354,6.233,98.799
p1,1,8394,517.309,443634.407,407172.62,36461.787,6.277,94.488
p1,1,8395,57.595,489910.754,466287.7,23623.054,13.996,80.346
p1,1,8399,19.867,528586.529,518192.12,10394.409,19.222,96.071
p1,1,8401,76.09,536748.302,396194.5,140553.802,1.626,111.161
p1,1,8402,94.873,534999.01,358680.28,176318.73,0.27,100.629
p1,1,8770,107.646,509720.777,499577.06,10143.717,7.875,126.582
p1,1,8771,212.978,483300.673,439806.84,43493.833,16.67,106.407
p1,1,8772,244.496,501076.964,429581.4,71495.564,5.873,104.211
p1,1,8773,243.34,560671.966,454856.7,105815.266,7.155,109.435
p1,1,8774,142.413,481538.724,472598.84,8939.884,19.257,94.488
p1,1,8775,31.587,516986.011,505641.7,11344.311,25.103,94.488
p1,1,8782,155.258,415523.168,397049.06,18474.108,7.08,84.114
p1,1,8783,1112.843,374280.011,308660.44,65619.571,2.651,81.946
p1,1,9154,167.804,596340.498,566337.25,30003.248,15.392,122.54
p1,1,9163,261.963,731133.976,239194.84,491939.136,3.768,64.139
p1,2,6129,84.445,686403.533,653048.8,33354.733,5.693,173.174
p1,2,6507,8.969,564087.356,559764.5,4322.856,5.774,145.425
p1,2,6509,59.002,707229.327,568774.9,138454.427,0.577,164.064
p1,2,7646,34.882,1413721.338,378092.2,1035629.138,0.18,112.224
p1,2,8024,11.452,529901.775,514639.5,15262.275,21.067,96.809
p1,2,8403,45.613,413641.703,357527.7,56114.003,2.157,95.993
p1,2,8404,7.76,360963.283,357084.2,3879.083,14.24,74.444
p1,2,8405,53.387,367895.254,376993.56,-9098.306,5.149,91.045
p1,2,8406,33.454,369370.586,381221.7,-11851.114,3.393,104.12
p1,2,8784,560.61,257178.735,256838.55,340.185,1.176,74.444
p1,2,8785,124.9,323564.522,341064.38,-17499.858,2.368,88.454
p1,2,8786,172.088,338303.785,358019.03,-19715.245,3.647,96.652
p1,2,8787,27.254,327276.871,332800.3,-5523.429,5.395,89.934
p1,2,9161,5.113,392248.366,394501.56,-2253.194,27.316,64.139
p1,2,9162,74.16,303585.008,304491.88,-906.872,14.901,64.139
p1,2,9164,705.886,587913.097,250325.0,337588.097,6.127,62.978
p1,2,9165,252.869,337026.937,331550.28,5476.657,2.235,90.25
p1,2,9166,16.189,372341.49,391999.8,-19658.31,7.106,90.107
p1,2,9543,253.949,219657.934,199319.55,20338.384,1.319,46.972
p1,2,9544,419.444,407231.113,266156.1,141075.013,5.426,71.204
p1,2,9545,546.598,289408.948,285105.62,4303.328,2.294,81.385
p1,2,9546,82.255,344213.379,363352.53,-19139.151,5.429,86.845
p1,2,9924,222.438,179017.307,178256.25,761.057,2.474,37.496
p1,2,9925,101.073,187181.784,200752.33,-13570.546,0.435,49.697
p1,2,9926,15.562,263468.822,282959.38,-19490.558,2.471,68.392
p1,2,10304,20.226,160149.911,181657.25,-21507.339,6.031,30.58
p10,4,41829,210.377,2754842.672,2727956.5,26886.172,69.625,699.394
p10,4,42210,5.392,3040042.928,3054620.2,-14577.272,65.388,815.346
p10,4,42588,14.461,3313277.798,3297825.8,15451.998,56.282,316.296
p10,4,42589,9.794,4381932.205,4380416.0,1516.205,61.623,583.969
p10,4,42969,19.324,4255551.467,4243585.5,11965.967,48.976,583.969
p10,4,42970,22.528,3183061.776,3170128.0,12933.776,49.428,815.346
p10,4,42971,50.838,2858260.637,2880163.2,-21902.563,33.437,815.346
p10,4,43349,21.661,4134578.738,4131346.8,3231.938,35.095,583.969
p10,4,43350,32.573,4208360.805,4200543.0,7817.805,48.593,574.024
p10,4,43730,93.526,4073882.14,4046373.0,27509.14,30.161,583.969
p10,4,44110,59.197,3846696.597,3836430.5,10266.097,6.711,573.245
p10,4,44489,12.023,3585682.871,3596283.8,-10600.929,8.852,564.775
p10,4,44490,291.959,3544313.755,3515281.0,29032.755,3.951,565.607
p10,4,45631,506.024,3342139.048,3171876.0,170263.048,3.461,517.37
p10,4,46011,42.576,3169524.412,3133035.0,36489.412,3.399,509.092
p10,4,46016,593.517,3573046.252,3592188.8,-19142.548,79.29,511.577
p10,4,49423,225.834,2675482.024,2247671.0,427811.024,3.911,378.225
p10,4,49424,195.811,2737890.768,2264669.8,473220.968,11.413,420.858
p10,4,49425,177.448,2431503.628,2198822.8,232680.828,2.465,345.964
p10,4,49803,397.295,2353332.872,2201318.5,152014.372,5.984,361.825
p10,4,49804,324.877,2378051.025,2209393.5,168657.525,12.604,330.83
p10,4,49805,261.887,2303976.446,2124612.5,179363.946,0.885,332.329
p10,4,50184,177.873,5009480.833,2180422.5,2829058.333,10.944,321.348
p10,4,50185,229.927,2752334.796,2086912.8,665421.996,2.247,320.861
p10,4,50186,6.973,2404166.597,2184987.5,219179.097,2.992,334.493
p10,4,50563,559.708,2300881.107,2134240.0,166641.107,10.266,335.493
p10,4,50564,220.171,3567387.395,2082844.8,1484542.595,8.076,308.378
p10,4,50565,248.665,2489212.755,2045002.8,444209.955,3.839,307.838
p10,4,50566,34.708,2303977.663,2204790.8,99186.863,8.902,328.385
p10,4,50943,250.254,2144517.503,2018653.0,125864.503,11.16,314.093
p10,4,50944,460.031,2324401.446,2031713.8,292687.646,7.926,296.296
p10,4,50945,417.204,2190973.59,1996607.0,194366.59,3.929,295.846
p10,4,50946,21.184,2404476.485,2163471.0,241005.485,6.198,296.892
p10,4,51322,482.517,2035592.151,1987494.9,48097.251,6.45,314.093
p10,4,51323,494.562,2089211.744,1966959.9,122251.844,10.014,302.376
p10,4,51324,616.951,2166166.846,1985971.1,180195.746,7.836,284.326
p10,4,51325,563.201,2340083.068,1953915.1,386167.968,3.855,284.506
p10,4,51326,64.725,2802779.169,2104008.8,698770.369,4.702,287.616
p10,4,51697,801.247,2066111.077,2096626.5,-30515.423,20.774,308.002
p10,4,51702,908.056,1912419.197,1895910.2,16508.997,2.197,295.712
p10,4,51703,487.819,2037975.244,1973158.2,64817.044,11.081,302.376
p10,4,51704,568.603,2070832.42,1944228.9,126603.52,7.979,272.769
p10,4,51705,401.447,2054757.549,1908848.4,145909.149,3.765,272.589
p10,4,51706,129.693,2117183.438,1996342.6,120840.838,4.212,275.462
p10,4,52078,1894.296,2000334.67,2021620.1,-21285.43,9.257,307.912
p10,4,52079,1366.451,1968549.434,1979177.4,-10627.966,7.362,303.812
p10,4,52080,1733.057,1851875.055,1865244.5,-13369.445,2.79,284.223
p10,4,52081,313.435,1853567.52,1867035.8,-13468.28,13.922,271.478
p10,4,52082,832.082,1830691.576,1833812.9,-3121.324,0.63,282.999
p10,4,52083,611.249,2011445.913,1931641.6,79804.313,12.343,283.794
p10,4,52084,669.899,2000964.636,1903326.8,97637.836,8.106,261.1
p10,4,52085,916.903,1945858.97,1867500.9,78358.07,3.659,261.46
p10,4,52086,541.255,1902103.067,1885983.2,16119.867,0.757,262.644
p10,4,52458,1899.687,2063985.983,2077762.0,-13776.017,20.368,307.912
p10,4,52459,2729.798,1885028.844,1904568.0,-19539.156,12.294,274.285
p10,4,52460,1740.253,1788666.324,1792921.0,-4254.676,0.472,271.647
p10,4,52461,200.464,1832867.088,1840367.6,-7500.512,8.727,271.478
p10,4,52462,262.486,1856604.053,1797872.0,58732.053,3.687,271.478
p10,4,52463,1135.946,2345467.397,1872902.6,472564.797,15.282,271.478
p10,4,52464,531.802,2047984.363,1852685.0,195299.363,7.911,249.139
p10,4,52465,1351.916,1859032.544,1834431.4,24601.144,4.1,250.293
p10,4,52466,406.877,1831621.417,1845971.4,-14349.983,2.145,250.058
p10,4,52838,2259.241,1857177.552,1890602.4,-33424.848,18.007,262.837
p10,4,52839,2424.955,1847915.732,1861450.9,-13535.168,12.619,263.526
p10,4,52840,2087.846,1780519.782,1773015.0,7504.782,3.87,258.328
p10,4,52841,2248.085,1821635.841,1770582.2,51053.641,0.63,262.828
p10,4,52842,2019.412,2034001.356,1764093.4,269907.956,1.372,263.21
p10,4,52843,783.525,1979145.342,1819458.9,159686.442,4.177,250.122
p10,4,52844,866.25,1848980.554,1795972.0,53008.554,6.769,236.281
p10,4,52845,1245.806,1778799.375,1795375.8,-16576.425,5.487,238.028
p10,4,52846,217.966,1801834.394,1813999.6,-12165.206,5.45,237.525
p10,4,53219,1755.16,1749117.961,1765512.4,-16394.439,0.615,263.616
p10,4,53220,1512.876,1841723.828,1826100.0,15623.828,3.176,271.028
p10,4,53221,2123.46,1747524.786,1686691.6,60833.186,0.0,246.878
p10,4,53222,2143.073,1870198.512,1673549.1,196649.412,3.303,237.557
p10,4,53223,2071.236,1973526.856,1800297.6,173229.256,5.671,242.254
p10,4,53224,985.647,1691719.29,1655518.8,36200.49,0.757,228.354
p10,4,53225,550.829,1622477.35,1647028.8,-24551.45,0.487,226.415
p10,4,53226,57.344,1769813.582,1781901.2,-12087.618,8.38,226.184
p10,4,53599,857.013,1762549.018,1783077.0,-20527.982,2.325,257.235
p10,4,53600,259.477,1683214.883,1692006.6,-8791.717,1.304,243.871
p10,4,53601,870.412,1684615.882,1617522.4,67093.482,0.832,232.306
p10,4,53602,1629.347,1786964.049,1642641.6,144322.449,1.567,228.705
p10,4,53603,1572.627,2018957.698,1648147.8,370809.898,1.521,229.102
p10,4,53604,764.289,2147046.642,1766353.9,380692.742,1.769,244.524
p10,4,53605,258.174,1538193.516,1554344.6,-16151.084,0.742,211.395
p10,4,53606,32.838,1688130.778,1705241.5,-17110.722,11.747,211.395
p10,4,53980,504.324,1762145.141,1773381.4,-11236.259,6.059,252.977
p10,4,53981,472.075,1722175.532,1719157.1,3018.432,4.585,239.966
p10,4,53982,1714.608,1640149.396,1579527.9,60621.496,2.726,217.888
p10,4,53983,604.461,4105420.315,1641195.0,2464225.315,4.51,224.949
p10,4,53984,95.326,5661841.335,1606175.2,4055666.135,0.944,211.109
p10,4,53985,553.605,2387286.723,1520086.8,867199.923,2.517,200.159
p10,4,53986,39.403,1651115.101,1654259.0,-3143.899,14.982,201.171
p10,4,54360,693.772,1855876.014,1818013.6,37862.414,2.974,259.675
p10,4,54361,1148.335,1674164.243,1654114.8,20049.443,2.204,208.088
p10,4,54362,1224.699,1659862.122,1587818.8,72043.322,3.356,200.157
p10,4,54363,1478.624,2260113.872,1465159.6,794954.272,0.996,194.127
p10,4,54364,473.611,3219767.544,1448384.4,1771383.144,1.425,191.984
p10,4,54365,450.223,1678282.711,1444857.8,233424.911,1.515,192.527
p10,4,54366,98.865,1540420.388,1540554.0,-133.612,12.818,192.527
p10,4,54740,148.546,1997162.372,1894558.2,102604.172,5.54,266.271
p10,4,54741,1763.816,1635027.172,1624789.2,10237.972,5.708,200.4
p10,4,54742,1220.22,1663275.732,1633574.6,29701.132,7.446,194.779
p10,4,54743,1153.326,1643902.421,1499797.5,144104.921,1.977,182.898
p10,4,54744,848.358,1517938.222,1402559.9,115378.322,1.44,179.362
p10,4,54745,230.926,1689981.901,1495461.9,194520.001,2.737,197.824
p10,4,54746,49.56,1614533.861,1571032.8,43501.061,8.826,197.209
p10,4,55121,115.434,1573516.207,1585695.0,-12178.793,5.656,185.725
p10,4,55122,137.105,1507756.244,1488526.8,19229.444,1.732,175.607
p10,4,55123,625.724,1478680.039,1425430.2,53249.839,1.012,167.819
p10,4,55124,651.081,1436889.751,1353939.4,82950.351,3.315,161.723
p10,4,55125,399.908,1407592.191,1385357.1,22235.091,0.472,173.564
p10,4,55505,8.293,1380266.165,1371438.4,8827.765,9.168,150.693
p10,4,55506,34.997,1336014.602,1309729.4,26285.202,1.071,170.544
p10,4,57399,29.943,1641508.531,1484967.4,156541.131,2.157,158.994
p10,4,57400,65.24,3026346.058,1475464.1,1550881.958,10.302,150.542
p10,4,57401,27.321,1474105.495,1281310.2,192795.295,10.087,124.899
p10,4,57402,1.62,1253152.476,1246678.0,6474.476,10.206,112.546
p10,4,57779,5.183,2615801.633,1457086.1,1158715.533,18.124,154.107
p10,4,57780,42.141,2004931.727,1237166.6,767765.127,0.127,140.662
p10,4,57781,50.221,1964791.571,1175567.4,789224.171,2.247,126.817
p10,4,57782,52.381,1617286.695,1125274.6,492012.095,4.352,122.793
p10,4,57783,30.476,1001054.7,921676.4,79378.3,0.847,98.57
p10,4,57784,79.677,944583.75,826211.7,118372.05,0.54,86.058
p10,4,58160,160.319,7697169.094,1347611.4,6349557.694,2.629,147.356
p10,4,58161,300.611,4941504.955,1293297.2,3648207.755,15.044,137.882
p10,4,58162,153.276,3263726.835,1017099.3,2246627.535,1.484,113.068
p10,4,58163,109.502,3302480.036,1000837.7,2301642.336,6.238,98.257
p10,4,58541,21.253,2353867.679,1158640.0,1195227.679,0.615,132.478
p10,4,58542,33.364,7033545.848,1183015.9,5850529.948,5.677,122.551
p10,4,58543,22.162,4761621.69,1205881.9,3555739.79,15.114,112.025
p10,4,58544,36.129,6607778.735,821029.75,5786748.985,7.462,72.998
p10,4,58545,13.758,9325699.328,609250.44,8716448.888,1.086,57.69
p10,4,58546,37.286,5551371.827,537306.9,5014064.927,0.509,48.689
p10,4,58921,14.629,1698027.43,1309137.4,388890.03,17.01,139.111
p10,4,58922,16.245,2465770.935,1342447.1,1123323.835,18.015,123.278
p10,4,58923,40.971,3893916.353,1417878.8,2476037.553,24.221,123.278
p10,4,58924,12.581,7102948.409,863149.1,6239799.309,7.738,72.998
p10,4,58925,71.771,13684807.782,759276.94,12925530.842,6.67,68.234
p10,4,58926,11.55,16379230.075,395445.47,15983784.605,1.139,33.731
p10,4,58927,6.019,8097641.365,626877.8,7470763.565,1.161,61.281
p10,4,58928,1.463,2200982.167,496006.66,1704975.507,3.34,43.312
p10,4,59304,2.201,4406459.666,750201.6,3656258.066,11.022,50.214
p10,4,59305,24.465,27608870.963,557349.0,27051521.963,2.48,48.116
p10,4,59306,23.489,26330257.723,464002.2,25866255.523,1.859,43.258
p10,4,59307,11.163,15200400.021,316253.88,14884146.141,3.678,14.899
p10,4,59308,15.646,19272910.465,354892.7,18918017.765,0.959,32.34
p10,4,59309,60.855,4570841.78,439596.62,4131245.16,0.0,43.548
p10,4,59310,1.477,1971812.359,669734.8,1302077.559,6.4,55.414
p10,4,59313,15.287,1067907.655,935096.6,132811.055,1.335,98.575
p10,4,59685,95.1,18430376.752,529958.3,17900418.452,1.552,46.095
p10,4,59686,10.331,18594904.666,322740.88,18272163.786,4.501,22.065
p10,4,59687,20.891,18440731.547,149343.17,18291388.377,3.216,4.225
p10,4,59688,87.636,10233017.488,297646.9,9935370.588,0.36,27.755
p10,4,59689,20.25,9923809.628,534078.5,9389731.128,6.201,40.926
p10,4,59690,42.771,7483695.701,642684.6,6841011.101,5.487,53.549
p10,4,59691,93.825,11739670.073,799671.2,10939998.873,2.555,74.909
p10,4,59692,101.516,8108746.764,831012.25,7277734.514,1.012,83.59
p10,4,59693,299.98,4114063.194,1089483.6,3024579.594,4.047,117.237
p10,4,59694,10.355,3705795.203,1139142.8,2566652.403,5.307,117.268
p10,4,60065,11.295,18880227.702,385247.2,18494980.502,1.574,34.862
p10,4,60066,42.479,15592329.108,235976.48,15356352.628,0.54,21.773
p10,4,60067,6.165,13780522.66,212968.5,13567554.16,2.666,12.912
p10,4,60068,22.093,12758104.685,411336.7,12346767.985,5.972,30.124
p10,4,60069,38.261,8500812.803,439064.66,8061748.143,0.435,42.223
p10,4,60070,59.521,5451341.977,631276.4,4820065.577,6.345,50.675
p10,4,60071,304.634,7237466.58,666139.4,6571327.18,0.18,74.193
p10,4,60072,98.085,7216733.29,753186.3,6463546.99,0.18,83.893
p10,4,60073,83.648,4742090.9,871100.25,3870990.65,0.45,96.942
p10,4,60074,194.069,5475834.686,1023888.75,4451945.936,0.307,115.797
p10,4,60075,164.046,2714933.669,1482753.6,1232180.069,2.548,172.349
p10,4,60445,13.542,14391201.522,580058.7,13811142.822,7.359,39.989
p10,4,60446,73.638,10617902.365,304261.84,10313640.525,1.049,27.15
p10,4,60447,62.781,12841417.33,281362.44,12560054.89,1.387,26.237
p10,4,60448,4.559,17322944.974,315564.84,17007380.134,0.0,35.104
p10,4,60450,13.709,3910610.02,650521.06,3260088.96,2.024,63.446
p10,4,60451,49.884,4326590.486,717541.2,3609049.286,6.776,67.926
p10,4,60453,11.842,4886216.475,1048973.9,3837242.575,5.345,105.506
p10,4,60454,9.512,2548751.162,1036458.2,1512292.962,0.27,115.848
p10,4,60455,48.205,2549894.59,1215000.9,1334893.69,3.666,129.55
p10,4,61208,1.978,14145304.999,596358.4,13548946.599,3.095,64.029
p10,4,61214,1.741,2036641.354,1061878.6,974762.754,0.09,132.698
p10,4,61215,5.921,1906939.861,1207372.4,699567.461,2.204,151.976
p10,4,61583,1.045,5448947492.802,5448908000.0,39492.802,,39.989
p10,4,61596,4.528,1859233.357,1267003.4,592229.957,3.957,158.084
p10,5,43731,245.064,882674.934,865890.75,16784.184,19.339,218.351
p10,5,43732,286.665,787421.24,788998.5,-1577.26,7.157,218.351
p10,5,44111,127.227,1128615.944,1160217.0,-31601.056,30.554,218.351
p10,5,44112,301.057,2796815.62,2818058.5,-21242.88,10.445,823.85
p10,5,44491,22.681,3612521.292,3584454.5,28066.792,21.374,548.8
p10,5,44492,74.453,3122453.777,3120663.5,1790.277,29.233,842.514
p10,5,44493,94.765,2824688.858,2841488.8,-16799.942,1.139,841.285
p10,5,44870,57.135,3405549.185,3390145.8,15403.385,1.605,548.44
p10,5,44871,5.252,3398033.855,3390267.0,7766.855,14.734,533.962
p10,5,44872,104.03,2969829.534,2979800.2,-9970.666,18.187,842.514
p10,5,44873,89.541,2945791.987,2961138.0,-15346.013,4.618,854.004
p10,5,44874,259.637,3065323.784,3080074.0,-14750.216,8.775,858.008
