region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_mw,capital_adder_per_mw,dist_spur_km,dist_export_km,dist_reinforcement_km
p10,6,38880,17.334,7208414.2716,1999301.2268,5209113.0448,22.7517,95.2523,5.7675
p10,6,38886,21.4812,5866786.8664,1465075.3148,4401711.5516,39.6595,15.2045,23.9124
p10,6,39203,18.5004,8089575.7356,2124563.7492,5965011.9863,33.7674,82.9694,3.9547
p10,6,39204,29.322,7796264.8362,1953820.8495,5842443.9867,33.7674,67.1294,3.9547
p10,6,39205,16.9128,6009507.0176,1658727.3394,4350779.6782,33.7674,57.9178,3.9547
p10,8,36307,58.1904,6161916.5386,2059696.6014,4102219.9371,24.058,170.976,3.9547
p10,8,36308,23.6196,6616428.2915,2097925.1031,4518503.1884,24.058,154.7233,3.9547
p10,8,38234,91.1412,5703710.3717,1947391.5909,3756318.7808,24.0953,137.6527,3.9547
p10,8,40477,109.2852,9084964.6742,3347074.6956,5737889.9786,5.036,236.4803,148.4474
p10,8,40478,15.876,8904108.5492,2839485.0212,6064623.528,7.3515,238.3999,39.3408
p10,9,36306,39.7872,6734050.7792,2303940.4835,4430110.2957,6.8078,186.4997,33.2799
p10,10,35984,48.6324,6450362.1273,2476552.1836,3973809.9437,72.7237,126.0732,73.9074
p10,10,35985,46.0728,6626678.6667,2348896.673,4277781.9937,83.7906,108.7638,39.7584
p101,1,50008,757.836,1719527.8919,1638736.2445,80791.6474,145.6815,36.069,169.8983
p101,1,50330,980.0028,1619456.59,1573888.4842,45568.1058,168.4638,31.0659,145.9614
p101,1,50331,1003.5576,1769653.5155,1660958.4918,108695.0237,168.4638,43.8481,145.9614
p101,1,50332,1003.6224,1938958.9995,1750242.5809,188716.4186,18.3774,55.5231,293.8297
p101,1,50651,432.5724,1853764.6759,1486065.5661,367699.1098,178.0464,21.3639,171.0071
p101,1,50652,687.3984,1641582.4954,1480031.4646,161551.0308,151.4585,29.0625,171.0071
p101,1,50653,1003.6224,1765493.6397,1645803.3548,119690.2849,120.099,56.7068,171.0071
p101,1,50654,1003.6224,1903968.6537,1706688.5646,197280.0891,120.099,67.5911,171.0071
p101,1,50955,975.6936,1657083.3577,1742839.2554,-85755.8977,86.7099,37.5015,249.3945
p101,1,50973,536.8356,1802177.3842,1519917.2496,282260.1346,120.099,41.8233,171.0071
p101,1,50974,1003.266,1655463.2498,1518008.9228,137454.327,120.099,40.8668,171.0071
p101,1,50975,1003.6224,1777530.1189,1549082.2603,228447.8586,120.099,49.5895,171.0071
p101,1,50976,1003.5576,1915100.5416,1616073.3259,299027.2157,120.099,60.8955,171.0071
p101,1,51276,459.7236,2142722.1387,1816280.3228,326441.8159,76.6224,51.1224,227.5969
p101,1,51277,980.8128,1640574.4076,1687292.2714,-46717.8638,76.6224,35.0587,227.5969
p101,1,51278,427.8096,1721654.1148,1527088.1973,194565.9175,110.9117,19.2187,174.8909
p101,1,51294,113.5944,3339649.3604,1388415.8836,1951233.4768,120.099,21.3734,171.0071
p101,1,51295,961.794,1512258.0467,1389315.1113,122942.9354,120.099,25.0268,171.0071
p101,1,51296,1003.2336,1659603.6706,1485588.7411,174014.9295,120.099,38.4944,171.0071
p101,1,51297,1003.6224,1840363.3748,1600516.7947,239846.5801,120.099,57.7535,171.0071
p101,1,51298,1003.6224,2279174.8591,1766919.9469,512254.9122,120.099,75.2955,171.0071
p101,1,51598,769.662,1785446.7568,1688000.0414,97446.7154,76.6224,41.6199,227.5969
p101,1,51599,914.652,1540040.3202,1558958.3618,-18918.0416,76.6224,25.7799,227.5969
p101,1,51616,420.9408,1812502.1695,1407363.9352,405138.2343,120.099,26.4721,171.0071
p101,1,51617,899.0676,1585577.8622,1458177.8255,127400.0367,120.099,34.5088,171.0071
p101,1,51618,1003.6224,1752648.3792,1592754.6935,159893.6857,120.099,52.1344,171.0071
p101,1,51619,1003.6224,2067979.8952,1722316.0964,345663.7988,120.099,67.6054,171.0071
p101,1,51919,140.1948,3395820.1567,1688340.4277,1707479.729,76.6224,48.181,227.5969
p101,1,51920,959.3964,1686297.3201,1662596.8135,23700.5066,33.2307,140.6709,40.2834
p101,1,51921,946.3068,1440033.1315,1535486.1299,-95452.9984,56.1094,123.2321,20.8359
p101,1,51938,287.5176,1916457.615,1437301.0006,479156.6144,103.6758,35.9552,171.0071
p101,1,52235,216.8208,3694588.3145,2516872.0163,1177716.2982,62.0386,223.1794,272.0496
p101,1,52241,415.5948,1995455.2877,1612889.0847,382566.203,41.1864,141.8089,12.5984
p101,1,52242,1003.4604,1453183.3225,1499365.268,-46181.9456,58.5869,115.8274,10.5439
p101,1,52243,891.2916,1273252.379,1381657.0834,-108404.7044,58.5869,100.831,10.5439
p101,1,52556,572.9616,3015400.6252,2485739.5196,529661.1056,62.7661,209.0265,281.3606
p101,1,52557,456.192,2879083.1141,2211490.3146,667592.7996,2.6742,223.4528,172.6669
p101,1,52563,731.43,1624271.1361,1468976.7373,155294.3988,42.3463,117.9151,10.5439
p101,1,52564,1003.4604,1324548.4067,1370991.1771,-46442.7704,58.5869,93.4263,10.5439
p101,1,52565,667.5372,1226022.1107,1253368.6734,-27346.5627,58.5869,78.4298,10.5439
p101,1,52878,985.932,2533036.8265,2176931.4186,356105.4079,2.6742,208.8216,172.6669
p101,1,52879,235.8396,2899141.5452,1914277.242,984864.3032,1.0041,193.8059,93.4091
p101,1,52883,191.6784,2890284.4164,1565439.9395,1324844.4768,42.3463,124.7688,10.5439
p101,1,52884,865.3716,1646041.5055,1443129.4915,202912.014,42.3463,109.4032,10.5439
p101,1,52885,1003.6224,1409289.1404,1329152.2402,80136.9002,42.3463,94.6704,10.5439
p101,1,52886,1003.6224,1184420.24,1242510.8915,-58090.6515,58.5869,71.0251,10.5439
p101,1,52887,918.5076,1005730.0989,1124903.0396,-119172.9407,58.5869,56.0287,10.5439
p101,1,53199,1003.6224,3167137.7608,2752658.0414,414479.7194,51.1486,230.0507,406.3843
p101,1,53200,897.7392,2196616.3111,1789275.5864,407340.7247,8.1498,181.7604,54.0311
p101,1,53201,86.022,4458326.4253,1753485.9296,2704840.4957,23.0803,177.442,37.8933
p101,1,53203,394.0812,2320594.793,1640696.1239,679898.6691,42.3463,141.2492,10.5439
p101,1,53204,970.542,1804781.2054,1564644.5174,240136.688,42.3463,118.1022,10.5439
p101,1,53205,1003.6224,1620792.7169,1435535.2677,185257.4491,42.3463,102.2622,10.5439
p101,1,53206,1003.6224,1463839.3128,1314642.1434,149197.1693,42.3463,87.0021,10.5439
p101,1,53207,1003.6224,1195120.0376,1185448.6069,9671.4307,42.3463,71.2148,10.5439
p101,1,53208,998.9568,976858.1768,1100465.1346,-123606.9578,51.7996,51.0663,10.5439
p101,1,53209,184.2264,1911905.4303,996128.9044,915776.5259,58.5869,33.6275,10.5439
p101,1,53521,1003.6224,2173977.2584,1766329.8134,407647.4451,17.299,175.85,50.2835
p101,1,53522,735.9984,2185052.6002,1700869.4975,484183.1027,30.0077,159.3593,28.6877
p101,1,53523,629.4348,2161525.3953,1648417.3667,513108.0286,42.3463,143.8175,10.5439
p101,1,53524,1003.6224,1931854.3347,1607881.4238,323972.9109,42.3463,127.381,10.5439
p101,1,53525,1003.6224,1841544.9068,1565379.7271,276165.1797,42.3463,111.541,10.5439
p101,1,53526,1003.6224,1662366.7516,1436109.8585,226256.8931,42.3463,95.701,10.5439
p101,1,53527,1003.6224,1479909.9556,1306905.2611,173004.6944,42.3463,79.861,10.5439
p101,1,53528,1003.6224,1265421.5782,1191188.0575,74233.5207,42.3463,65.0227,10.5439
p101,1,53529,1003.6224,995515.1448,1053554.1349,-58038.9901,42.3463,48.6028,10.5439
p101,1,53530,426.4812,1114660.8713,953751.4498,160909.4214,47.1169,29.7101,10.5439
p101,1,53545,549.828,1370825.3787,1193186.7172,177638.6615,52.3981,16.8282,171.0071
p101,1,53546,661.7052,1426087.8014,1322291.2023,103796.5991,52.3981,32.5937,171.0071
p101,1,53547,83.3976,3745723.4694,1453248.9342,2292474.5352,52.3981,48.4337,171.0071
p101,1,53842,1003.6224,2233211.0688,1744454.2249,488756.8439,20.2829,169.7693,44.9016
p101,1,53843,1003.6224,2065659.3893,1683985.6577,381673.7316,30.0077,152.3636,28.6877
p101,1,53844,1003.6224,2027344.4355,1631402.5334,395941.902,42.3463,136.5236,10.5439
p101,1,53845,1003.6224,1962899.3505,1592550.0063,370349.3442,42.3463,120.6836,10.5439
p101,1,53846,1003.6224,1882182.7522,1553430.1483,328752.6039,42.3463,104.8436,10.5439
p101,1,53847,1003.6224,1709650.8925,1433939.3545,275711.538,42.3463,89.0036,10.5439
p101,1,53848,1003.6224,1520031.7717,1307426.9062,212604.8655,42.3463,73.2999,10.5439
p101,1,53849,1003.6224,1306243.088,1177960.5325,128282.5555,42.3463,57.4599,10.5439
p101,1,53850,1003.6224,1029959.552,1048108.2884,-18148.7364,42.3463,41.6199,10.5439
p101,1,53851,516.0024,1047910.6705,918607.869,129302.8015,42.3463,25.7799,10.5439
p101,1,53866,622.1124,1267999.685,1187648.9535,80350.7315,56.6834,12.448,171.0071
p101,1,53867,862.8444,1342029.55,1317637.5557,24391.9943,55.4042,29.8127,171.0071
p101,1,53868,670.1292,1706077.6792,1456790.3802,249287.299,55.4042,46.3072,171.0071
p101,1,54163,1003.6224,2381679.412,1756192.9995,625486.4126,2.3669,177.5585,56.9781
p101,1,54164,1003.6224,2189931.9681,1703353.7013,486578.2668,35.6607,160.0802,21.8568
p101,1,54165,1003.6224,2033530.7093,1628625.2672,404905.4421,42.3463,135.3306,10.5439
p101,1,54166,1003.6224,2003100.5688,1590427.5022,412673.0666,42.3463,119.4906,10.5439
p101,1,54167,1003.6224,1919679.3201,1548932.2195,370747.1006,42.3463,102.6814,10.5439
p101,1,54168,1003.6224,1752447.5205,1434604.1512,317843.3693,42.3463,86.8414,10.5439
p101,1,54169,1003.6224,1560203.4912,1305202.2817,255001.2095,42.3463,68.6901,10.5439
p101,1,54170,1003.6224,1370760.307,1193287.7489,177472.5581,42.3463,54.1154,10.5439
p101,1,54171,1003.6224,1087178.5431,1045895.4546,41283.0885,42.3463,34.8479,10.5439
p101,1,54188,913.194,1278174.7035,1386658.3482,-108483.6447,55.4042,43.2026,171.0071
p101,1,54189,1003.6224,1497566.2843,1449530.2634,48036.0209,55.4042,52.2229,171.0071
p101,1,54485,1003.6224,2279688.4095,1675455.9824,604232.4271,6.7151,154.8218,44.9016
p101,1,54486,1003.6224,2110746.2669,1634696.0818,476050.1851,6.7151,139.0872,44.9016
p101,1,54487,1003.6224,2040147.346,1590438.9784,449708.3676,42.3463,119.1924,10.5439
p101,1,54488,1003.6224,1970838.2633,1544137.2866,426700.9767,1.4914,102.2936,50.2835
p101,1,54489,1003.6224,1800518.3352,1435465.3237,365053.0115,42.3463,87.5124,10.5439
p101,1,54490,1003.6224,1598856.6045,1305841.1175,293015.487,42.3463,71.6724,10.5439
p101,1,54491,1003.6224,1394761.1775,1176425.4523,218335.7252,42.3463,55.8324,10.5439
p101,1,54492,1003.6224,1137149.9685,1055122.3308,82027.6376,42.3463,41.2215,10.5439
p101,1,54510,1003.6224,1321942.7345,1418973.6612,-97030.9267,172.9892,39.8629,66.9447
p101,1,54511,1003.6224,1842998.6337,1463301.8317,379696.802,157.3078,46.4241,88.6588
p101,1,54806,987.8112,2460112.9858,1697352.773,762760.2128,6.7151,152.0631,44.9016
p101,1,54807,1002.0672,2194583.1722,1629515.9549,565067.2173,6.7151,136.2231,44.9016
p101,1,54808,1003.6224,2110016.8371,1590221.1198,519795.7173,6.7151,120.3831,44.9016
p101,1,54809,1003.6224,2030838.6911,1551051.8426,479786.8485,6.7151,104.5431,44.9016
p101,1,54810,1003.6224,1852537.0542,1436388.5415,416148.5127,42.3463,94.0735,10.5439
p101,1,54811,1003.6224,1637614.0778,1306564.0166,331050.0612,42.3463,78.2335,10.5439
p101,1,54812,1003.6224,1445385.8334,1185869.0512,259516.7821,42.3463,63.0262,10.5439
p101,1,54813,1003.6224,1191609.8943,1048396.2364,143213.658,40.4567,41.1831,3.9329
p101,1,54814,543.186,1173218.5787,932753.2814,240465.2973,20.3744,25.554,28.6877
p101,1,54831,849.4632,1219841.9159,1290186.6995,-70344.7836,172.9892,24.0229,66.9447
p101,1,54832,1003.6224,1587328.0035,1401892.3665,185435.637,157.3078,36.9106,88.6588
p101,1,55128,989.334,2312374.2816,1654629.6302,657744.6514,6.7151,142.837,44.9016
p101,1,55129,987.8112,2203105.669,1607377.9715,595727.6975,6.7151,126.9443,44.9016
p101,1,55130,987.8112,2106149.9267,1567101.09,539048.8367,42.3463,116.4747,10.5439
p101,1,55131,1001.2896,1908704.6863,1437501.4611,471203.2252,42.3463,100.6347,10.5439
p101,1,55132,1003.6224,1697308.7445,1316306.378,381002.3665,42.3463,85.4273,10.5439
p101,1,55133,1002.4236,1480304.894,1179841.0414,300463.8527,40.4567,63.637,3.9329
p101,1,55134,1003.2336,1269645.5429,1077975.3876,191670.1553,20.3744,49.0096,28.6877
p101,1,55135,655.6788,1193116.4048,1040944.0916,152172.3133,20.3744,39.9178,28.6877
p101,1,55153,1003.6224,1334671.5364,1340337.9279,-5666.3915,157.3078,31.3524,88.6588
p101,1,55450,1003.6224,2333368.2507,1631478.1935,701890.0572,6.7151,133.5054,44.9016
p101,1,55451,1003.6224,2167240.428,1568352.965,598887.463,42.3463,123.0358,10.5439
p101,1,55452,988.9452,1968605.5995,1447241.8917,521363.7078,42.3463,107.8285,10.5439
p101,1,55453,987.876,1746423.6052,1310565.9198,435857.6854,40.4567,86.0381,3.9329
p101,1,55454,987.876,1564313.9673,1208929.8951,355384.0722,20.3744,71.4107,28.6877
p101,1,55455,1002.5208,1421147.3084,1172264.7216,248882.5868,20.3744,62.319,28.6877
p101,1,55456,837.864,1237131.776,1089069.7535,148062.0225,10.4563,38.3261,65.7492
p101,1,55772,659.664,2363930.0405,1577917.6064,786012.4341,42.3463,130.2296,10.5439
p101,1,55773,544.8384,2265681.2539,1441961.5425,823719.7114,40.4567,108.492,3.9329
p101,1,55774,513.7992,2136351.0177,1339618.6059,796732.4119,20.3744,93.8119,28.6877
p101,1,55775,514.7712,2038437.2143,1328044.1522,710393.0621,20.3744,86.5126,28.6877
p101,1,55776,509.1012,1835701.3782,1214791.8275,620909.5507,37.1689,61.2544,28.6877
p101,1,55777,476.3124,1634379.8174,1124568.375,509811.4424,37.1689,48.3141,28.6877
p101,1,56093,859.9284,2391080.9454,1586372.6337,804708.3118,40.4567,130.8931,3.9329
p101,1,56094,972.5184,2087507.5135,1470668.3482,616839.1653,44.0461,115.4674,3.9329
p101,1,56095,1003.6224,1982746.4359,1458832.5075,523913.9285,20.3744,108.9138,28.6877
p101,1,56096,1003.6224,1818995.2828,1360669.3401,458325.9428,10.4563,83.761,65.7492
p101,1,56097,1003.2984,1645769.4295,1288704.8354,357064.5941,49.2582,81.4279,3.9329
p101,1,56098,1003.6224,1454814.3827,1223125.1454,231689.2373,49.2582,69.0125,3.9329
p101,1,56099,931.2732,1313170.9974,1219373.3666,93797.6309,49.2582,65.4028,3.9329
p101,1,56415,1003.6224,2234603.2479,1589573.5519,645029.696,20.3744,131.3149,28.6877
p101,1,56416,1003.6224,2061929.6195,1491199.3249,570730.2946,10.4563,106.1621,65.7492
p101,1,56417,1003.6224,1931404.7966,1425061.8323,506342.9643,49.2582,104.198,3.9329
p101,1,56418,1003.6224,1770310.7632,1354830.9805,415479.7827,49.2582,91.4137,3.9329
p101,1,56419,1003.5576,1653195.1458,1352737.6886,300457.4573,49.2582,85.0762,3.9329
p101,1,56420,1003.59,1515368.8613,1345513.0968,169855.7646,49.2582,81.1283,3.9329
p101,1,56421,823.8024,1460006.5974,1343943.0552,116063.5422,49.2582,86.422,3.9329
p101,1,56736,1003.6224,2402007.4471,1663935.1998,738072.2473,49.2582,144.6535,3.9329
p101,1,56737,1003.6224,2172127.562,1556968.5066,615159.0555,49.2582,126.7046,3.9329
p101,1,56738,1003.6224,2112767.2098,1572402.8409,540364.3689,49.2582,120.3122,3.9329
p101,1,56739,1003.6224,1935661.6788,1483978.8843,451682.7946,49.2582,107.4773,3.9329
p101,1,56740,1003.6224,1846795.1588,1482370.8114,364424.3475,49.2582,101.8854,3.9329
p101,1,56741,1003.59,1734179.1193,1475395.3603,258783.7591,49.2582,99.4288,3.9329
p101,1,56742,1003.5576,1649441.5502,1474074.311,175367.2392,49.2582,102.262,3.9329
p101,1,56743,619.326,1676224.6723,1466526.8534,209697.8189,6.6624,75.5101,160.3341
p101,1,57058,1003.6224,2347353.1059,1646704.9554,700648.1505,49.2582,142.5446,3.9329
p101,1,57059,1003.6224,2189381.033,1606998.3103,582382.7228,49.2582,130.1767,3.9329
p101,1,57060,1003.6224,2082956.9334,1589355.4209,493601.5125,49.2582,123.541,3.9329
p101,1,57061,1003.6224,1989550.0096,1573900.0799,415649.9298,49.2582,117.7254,3.9329
p101,1,57062,1003.6224,1895526.0769,1566040.4276,329485.6494,49.2582,115.1196,3.9329
p101,1,57063,1003.6224,1758523.2762,1520185.2256,238338.0507,6.6624,79.2006,160.3341
p101,1,57064,992.7036,1522323.9328,1390130.035,132193.8978,6.6624,63.3606,160.3341
p101,1,57380,1003.6224,2276193.3866,1646572.9465,629620.4401,49.2582,146.1658,3.9329
p101,1,57381,1003.6224,2174280.4713,1631677.9527,542602.5186,49.2582,140.6485,3.9329
p101,1,57382,1003.6224,2079214.3591,1629529.5811,449684.7781,49.2582,140.4838,3.9329
p101,1,57383,1003.6224,1957402.4951,1604738.25,352664.2451,49.2582,130.9596,3.9329
p101,1,57384,1003.59,1790902.6039,1520816.0734,270086.5305,6.6624,72.6395,160.3341
p101,1,57385,1003.6224,1547535.5305,1380403.2456,167132.2849,124.5862,56.7995,23.145
p101,1,57386,890.0928,1362477.52,1250680.3876,111797.1324,124.5862,40.9595,23.145
p101,1,57701,1003.6224,2398534.1462,1696513.7428,702020.4035,49.2582,162.0058,3.9329
p101,1,57702,1001.2572,2244842.7225,1670573.4395,574269.283,49.2582,156.4885,3.9329
p101,1,57703,1003.6224,2123174.1237,1656305.2022,466868.9215,49.2582,151.4223,3.9329
p101,1,57704,1003.6224,2020004.4465,1647023.0164,372981.4301,49.2582,148.3089,3.9329
p101,1,57705,1003.6224,1812644.2175,1517365.1464,295279.0712,127.078,75.3236,25.697
p101,1,57706,1003.6224,1610385.0205,1406591.6019,203793.4186,124.5862,61.3288,23.145
p101,1,57707,982.6272,1358198.8585,1251140.998,107057.8605,124.5862,43.6436,23.145
p101,1,58023,1003.6224,2318304.9912,1718715.453,599589.5382,32.6459,175.405,23.145
p101,1,58024,1003.6224,2184051.9786,1694996.6165,489055.3621,49.2582,167.2623,3.9329
p101,1,58025,1003.6224,2057111.3069,1651795.5872,405315.7197,6.6624,97.7247,160.3341
p101,1,58026,1003.6224,1833930.7925,1511564.2047,322366.5878,124.5862,81.8847,23.145
p101,1,58027,959.0076,1618741.4797,1381416.5304,237324.9493,124.5862,66.0447,23.145
p101,1,58028,457.002,1769047.3713,1287563.1677,481484.2036,124.5862,52.788,23.145
p101,1,58029,779.5116,1407396.3016,1285403.173,121993.1286,124.5862,46.1742,23.145
p101,1,58344,1003.6224,2387576.8155,1757323.7585,630253.057,18.902,189.7689,42.3598
p101,1,58345,1003.6224,2278733.705,1736240.4432,542493.2618,18.902,183.1023,42.3598
p101,1,58346,1003.6224,2092239.0032,1652549.326,439689.6771,6.6624,104.2859,160.3341
p101,1,58347,924.5016,1930353.4171,1543645.8224,386707.5947,124.5862,90.7128,23.145
p101,1,58348,452.9196,2082495.2144,1470388.1236,612107.0908,124.5862,78.9851,23.145
p101,1,58349,937.6236,1627283.1844,1416685.0796,210598.1048,124.5862,68.628,23.145
p101,1,58350,1003.3956,1470086.4144,1413968.759,56117.6554,124.5862,62.0142,23.145
p101,1,58351,631.2816,1501694.6839,1410258.3532,91436.3307,33.898,41.4931,202.1271
p101,1,58665,1001.4516,2469314.2958,1800952.9087,668361.3871,2.8015,205.5625,62.9938
p101,1,58666,1003.6224,2360900.8166,1783613.5664,577287.2502,6.6624,126.687,160.3341
p101,1,58667,877.8456,2215468.0209,1684774.3448,530693.6761,6.6624,113.114,160.3341
p101,1,58668,464.6808,2358407.5564,1614775.0069,743632.5495,109.7697,102.2825,42.3598
p101,1,58669,968.9544,1865309.4095,1548398.6941,316910.7154,109.7697,91.0292,42.3598
p101,1,58670,1003.6224,1756058.2895,1546688.0794,209370.2101,109.7697,84.468,42.3598
p101,1,58671,1003.6224,1642523.0325,1544171.2153,98351.8172,109.7697,77.8542,42.3598
p101,1,58672,1003.6224,1497035.323,1464467.8656,32567.4573,33.898,51.3809,202.1271
p101,1,58673,1003.5252,1403222.9734,1401387.4557,1835.5177,33.898,40.2858,202.1271
p101,1,58674,571.5684,1435867.9582,1331282.0251,104585.9331,45.3876,27.6847,202.1271
p101,1,58987,815.5728,2518938.5003,1827360.601,691577.8993,6.6624,136.3587,160.3341
p101,1,58988,498.5712,2678334.1465,1800979.9758,877354.1708,6.6624,129.7199,160.3341
p101,1,58989,990.0792,2112128.4121,1689518.7312,422609.6808,6.6624,114.1322,160.3341
p101,1,58990,1003.6224,2085212.9642,1734930.5262,350282.4381,6.6624,110.647,160.3341
p101,1,58991,1003.6224,1933711.844,1684904.0964,248807.7475,6.6624,100.308,160.3341
p101,1,58992,1003.6224,1841426.4222,1675053.2802,166373.142,33.898,82.7874,202.1271
p101,1,58993,1003.6224,1653843.5113,1545831.0892,108012.4222,33.898,63.7413,202.1271
p101,1,58994,1003.3308,1528471.0029,1506394.1903,22076.8127,10.8717,51.8256,243.6417
p101,1,58995,882.2844,1466042.2929,1484668.3607,-18626.0678,45.3876,48.225,202.1271
p101,1,59308,561.5568,2789912.6285,1879798.154,910114.4744,6.6624,152.3568,160.3341
p101,1,59309,1002.1968,2375834.5128,1820563.8622,555270.6506,6.6624,135.9369,160.3341
p101,1,59310,1003.6224,2276849.7093,1814946.5742,461903.1351,6.6624,130.0468,160.3341
p101,1,59311,1003.6224,2189433.8163,1795991.6764,393442.14,6.6624,122.7092,160.3341
p101,1,59312,1003.6224,2085424.4256,1779055.5592,306368.8664,6.6624,116.3717,160.3341
p101,1,59313,1003.6224,1907237.2774,1676262.3716,230974.9059,33.898,86.1425,202.1271
p101,1,59314,1003.6224,1798860.5033,1650505.5063,148354.9971,10.8717,75.303,243.6417
p101,1,59315,1003.4604,1681593.2601,1611084.3105,70508.9496,40.5366,67.1933,207.7417
p101,1,59316,1003.4604,1578492.515,1588894.0573,-10401.5423,45.3876,61.7506,202.1271
p101,1,59630,1003.6224,2468552.139,1870891.1638,597660.9751,6.6624,152.1497,160.3341
p101,1,59631,1003.6224,2359894.3199,1852604.2716,507290.0483,6.6624,145.2685,160.3341
p101,1,59632,1003.3308,2260158.116,1836218.2533,423939.8627,6.6624,139.1291,160.3341
p101,1,59633,1003.6224,2156137.1848,1817897.9488,338239.236,6.6624,132.2117,160.3341
p101,1,59634,1003.6224,2058977.6016,1781175.7863,277801.8153,10.8717,97.6296,243.6417
p101,1,59635,847.8756,2007265.796,1753865.8093,253399.9867,40.5366,89.2232,207.7417
p101,1,59636,658.6272,1968820.8507,1739943.8984,228876.9523,40.5366,83.7789,207.7417
p101,1,59637,891.81,1784714.2876,1717786.6462,66927.6414,45.3876,78.0379,202.1271
p101,1,59638,976.9572,1673421.2904,1719939.4067,-46518.1163,12.1162,56.6062,291.5096
p101,1,59640,408.2076,1802746.5238,1561264.3979,241482.1259,27.1846,19.5968,324.5896
p101,1,59951,1003.6224,2542202.8153,1916293.999,625908.8163,6.6624,170.7484,160.3341
p101,1,59952,1003.6224,2438324.6802,1891232.946,547091.7342,6.6624,160.9503,160.3341
p101,1,59953,1003.6224,2334363.4082,1873772.2986,460591.1097,6.6624,154.3892,160.3341
p101,1,59954,1003.6224,2206490.1264,1857192.2004,349297.9259,6.6624,148.4245,160.3341
p101,1,59955,660.7656,2284650.6903,1851631.9926,433018.6977,6.6624,146.4077,160.3341
p101,1,59956,17.7228,4342873.8123,1854756.4377,2488117.3746,6.6624,148.1225,160.3341
p101,1,59958,495.396,2195172.8132,1846356.9832,348815.83,45.3876,94.6981,202.1271
p101,1,59959,1003.6224,1785248.0376,1804338.582,-19090.5444,27.1846,56.6781,324.5896
p101,1,59960,1003.6224,1577421.8159,1690692.5722,-113270.7563,27.1846,41.998,324.5896
p101,1,59961,1003.6224,1556044.112,1690018.3467,-133974.2347,27.1846,35.4368,324.5896
p101,1,59962,669.384,1708646.2523,1689605.7652,19040.4871,27.1846,41.9234,324.5896
p101,1,60272,1003.6224,2693968.1084,1986896.9086,707071.1997,6.6624,192.5776,160.3341
p101,1,60273,1003.6224,2506933.389,1932503.2017,574430.1872,6.6624,177.8447,160.3341
p101,1,60274,1003.6224,2411916.3932,1912752.4554,499163.9378,6.6624,170.2292,160.3341
p101,1,60275,790.4304,2371319.5448,1896214.7492,475104.7957,6.6624,164.2645,160.3341
p101,1,60276,24.6564,4504076.3681,1902560.7634,2601515.6046,6.6624,167.5451,160.3341
p101,1,60279,150.7896,3529230.5257,1927818.4222,1601412.1035,50.2709,132.2084,161.9245
p101,1,60280,1002.9096,1862009.8997,1862910.0127,-900.113,27.1846,67.4569,324.5896
p101,1,60281,1003.6224,1733052.3527,1819469.3973,-86417.0446,27.1846,59.4783,324.5896
