region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_cap_cost_per_mw,reinforcement_cost_per_mw,dist_km,reinforcement_dist_km
p04003,6,70764,666.124,137789.382,137789.382,0,39.209,132.521
p04003,6,70765,848.421,136125.783,136125.783,0,30.49,184.345
p04003,6,70766,488.538,59322.193,59322.193,0,6.86,171.989
p04003,6,71142,704.417,109666.771,109666.771,0,27.306,65.307
p04003,6,71143,377.707,103621.989,103621.989,0,25.904,108.352
p04003,6,71144,606.752,105375.2,105375.2,0,21.899,108.352
p04003,6,71145,867.682,91858.304,91858.304,0,22.548,132.521
p04003,6,71146,1067.824,51105.918,51105.918,0,6.547,158.901
p04003,6,71147,536.894,42689.963,42689.963,0,4.398,164.403
p04003,6,71148,1106.199,66364.105,66364.105,0,19.707,184.345
p04003,6,71149,833.953,128689.686,128689.686,0,23.713,184.345
p04003,6,71150,1224.723,121919.253,121919.253,0,35.311,184.345
p04003,6,71151,811.164,71728.466,71728.466,0,9.631,241.943
p04003,6,71522,573.764,40676.672,40676.672,0,3.905,97.685
p04003,6,71523,785.226,59485.589,59485.589,0,16.471,108.352
p04003,6,71524,1059.679,50394.433,50394.433,0,9.783,108.352
p04003,6,71525,1161.259,23968.393,23968.393,0,2.226,131.037
p04003,6,71526,1143.153,23630.279,23630.279,0,5.646,132.521
p04003,6,71527,1188.467,47736.611,47736.611,0,13.546,132.521
p04003,6,71528,1235.319,87294.918,87294.918,0,25.237,132.521
p04003,6,71529,1167.509,104995.6,104995.6,0,36.959,132.521
p04003,6,71530,981.184,150673.514,150673.514,0,45.228,184.345
p04003,6,71531,606.399,101612.556,101612.556,0,12.821,241.943
p04003,6,71532,555.461,83773.911,83773.911,0,10.14,241.943
p04003,6,71902,1244.662,73004.728,73004.728,0,17.599,65.307
p04003,6,71903,1278.65,49575.689,49575.689,0,5.963,94.221
p04003,6,71904,1317.624,17864.918,17864.918,0,3.185,108.352
p04003,6,71905,1336.61,38394.583,38394.583,0,3.172,119.516
p04003,6,71906,906.257,31586.772,31586.772,0,6.396,132.521
p04003,6,71910,1058.882,150063.308,150063.308,0,48.575,132.521
p04003,6,71911,875.261,168371.043,168371.043,0,23.972,241.943
p04003,6,71912,773.05,140184.435,140184.435,0,21.66,241.943
p04003,6,72282,1315.182,108550.029,108550.029,0,24.628,65.307
p04003,6,72283,1220.865,16224.387,16224.387,0,1.94,107.366
p04003,6,72291,1055.991,222077.519,222077.519,0,65.6,132.521
p04003,6,72292,596.86,211451.164,211451.164,0,33.478,241.943
p04003,6,72671,682.871,298471.474,298471.474,0,72.187,132.521
p04003,6,72672,1015.767,284190.923,284190.923,0,92.585,184.345
p04003,6,73051,673.038,335635.255,335635.255,0,90.187,132.521
p04003,6,73052,1074.547,302518.759,302518.759,0,105.075,184.345
p04003,6,73431,1363.491,281428.587,281428.587,0,60.987,168.543
p04003,6,73432,994.645,323379.381,323379.381,0,72.806,168.543
p04005,4,57448,2252.168,94912.155,94912.155,0,29.709,266.231
p04005,4,57449,2114.575,84250.866,84250.866,0,22.916,266.231
p04005,4,57829,2224.242,45892.851,45892.851,0,11.361,266.231
p04005,5,55547,1242.746,391416.218,391416.218,0,90.234,171.687
p04005,5,55927,1439.621,283946.108,283946.108,0,78.198,207.502
p04005,5,56307,1517.571,216264.812,216264.812,0,66.349,207.502
p04005,5,56308,1468.718,200998.947,200998.947,0,67.528,266.231
p04005,5,56686,1601.945,198583.712,198583.712,0,52.838,207.502
p04005,5,56687,1644.6,193153.928,193153.928,0,57.521,266.231
p04005,5,56688,1634.841,186142.355,186142.355,0,55.061,266.231
p04005,5,56689,1478.129,150510.558,150510.558,0,46.447,266.231
p04005,5,57068,1925.2,124329.52,124329.52,0,41.071,266.231
p04005,5,57069,1812.302,118512.977,118512.977,0,34.703,266.231
p04005,5,57450,1535.645,91399.573,91399.573,0,22.732,266.231
p04005,5,57830,1621.199,57615.623,57615.623,0,10.063,266.231
p04005,6,54410,666.096,414127.348,414127.348,0,122.594,303.107
p04005,6,54411,374.585,362333.744,362333.744,0,121.2,303.107
p04005,6,54787,567.506,563867.307,563867.307,0,123.123,266.231
p04005,6,54788,1060.8,398813.007,398813.007,0,113.132,266.231
p04005,6,54789,1227.219,423119.001,423119.001,0,107.924,266.231
p04005,6,54790,1075.394,333354.843,333354.843,0,110.851,303.107
p04005,6,54791,997.841,354681.109,354681.109,0,108.934,303.107
p04005,6,55167,1105.967,381195.78,381195.78,0,101.754,171.687
p04005,6,55168,1318.731,391634.194,391634.194,0,103.826,266.231
p04005,6,55169,1223.266,368928.168,368928.168,0,96.48,266.231
p04005,6,55170,1102.393,290625.813,290625.813,0,99.331,303.107
p04005,6,55171,1003.101,307831.292,307831.292,0,94.581,303.107
p04005,6,55548,1335.714,354078.691,354078.691,0,92.677,266.231
p04005,6,55549,1226.735,320297.402,320297.402,0,85.267,266.231
p04005,6,55550,1103.604,260161.995,260161.995,0,83.766,266.231
p04005,6,55551,1002.382,268490.464,268490.464,0,82.986,303.107
p04005,6,55928,1375.966,264890.84,264890.84,0,81.048,266.231
p04005,6,55929,1252.85,278160.325,278160.325,0,70.689,266.231
p04005,6,55930,1106.722,228951.35,228951.35,0,72.149,266.231
p04005,6,55931,1001.092,234067.167,234067.167,0,71.519,303.107
p04005,6,56309,1322.799,212507.683,212507.683,0,58.042,266.231
p04005,6,56310,1144.197,196636.616,196636.616,0,62.658,266.231
p04005,6,56311,1020.515,203015.521,203015.521,0,61.422,303.107
p04005,6,56690,1246.263,193459.386,193459.386,0,49.94,266.231
p04005,6,56691,1048.104,178124.396,178124.396,0,52.539,303.107
p04005,6,57070,1389.934,134407.37,134407.37,0,36.042,266.231
p04005,6,57071,1085.138,145176.133,145176.133,0,39.491,266.231
p04005,6,57451,1139.335,107483.766,107483.766,0,28.445,266.231
p04005,6,57831,1211.522,87996.823,87996.823,0,20.309,266.231
p04005,6,57832,989.816,110509.435,110509.435,0,27.029,303.107
p04005,6,58211,1278.662,72436.689,72436.689,0,17.39,266.231
p04005,6,58212,1018.956,116701.072,116701.072,0,30.401,266.231
p04005,6,58592,1029.838,118666.313,118666.313,0,34.007,266.231
p04005,7,51755,827.066,569932.389,569932.389,0,121.108,523.442
p04005,7,52134,898.408,561231.469,561231.469,0,132.053,523.442
p04005,7,52135,878.427,526547.169,526547.169,0,116.753,523.442
p04005,7,52136,749.761,374320.14,374320.14,0,104.935,523.442
p04005,7,52137,662.002,381193.459,381193.459,0,97.178,523.442
p04005,7,52138,249.306,499643.377,499643.377,0,96.62,523.442
p04005,7,52139,44.588,1779076.369,1779076.369,0,102.759,523.442
p04005,7,52140,30.133,696912.479,696912.479,0,24.542,525.23
p04005,7,52514,871.306,577274.473,577274.473,0,117.76,523.442
p04005,7,52515,868.427,530392.659,530392.659,0,106.048,523.442
p04005,7,52516,203.154,496003.411,496003.411,0,92.536,523.442
p04005,7,52517,73.308,913432.214,913432.214,0,84.167,523.442
p04005,7,52518,0.663,99347548.295,99347548.295,0,84.789,523.442
p04005,7,52894,176.908,711566.999,711566.999,0,112.565,523.442
p04005,7,52895,237.598,648129.858,648129.858,0,100.52,523.442
p04005,7,52896,1.756,43542036.9,43542036.9,0,86.841,523.442
p04005,7,52897,136.944,523439.087,523439.087,0,74.778,523.442
p04005,7,52898,0.182,374127124.381,374127124.381,0,84.391,523.442
p04005,7,53273,174.856,815451.543,815451.543,0,126.095,523.442
p04005,7,53654,0.799,133845596.525,133845596.525,0,113.755,523.442
p04005,7,54033,45.438,1389879.922,1389879.922,0,73.682,371.716
p04005,7,54412,540.098,496031.358,496031.358,0,114.566,303.107
p04005,7,54413,216.136,626274.033,626274.033,0,113.141,303.107
p04005,7,54792,936.856,375954.979,375954.979,0,103.79,303.107
p04005,7,54793,555.529,400428.212,400428.212,0,97.378,303.107
p04005,7,55172,929.709,324568.435,324568.435,0,92.046,303.107
p04005,7,55173,855.561,332515.6,332515.6,0,38.103,371.716
p04005,7,55174,340.986,287711.874,287711.874,0,83.919,303.107
p04005,7,55552,922.422,278077.838,278077.838,0,78.364,303.107
p04005,7,55553,850.322,281336.76,281336.76,0,35.932,364.481
p04005,7,55554,731.91,208893.61,208893.61,0,21.39,371.716
p04005,7,55555,35.669,451634.341,451634.341,0,7.427,391.707
p04005,7,55932,919.992,240662.136,240662.136,0,66.695,303.107
p04005,7,55933,835.638,235643.358,235643.358,0,28.788,364.481
p04005,7,55934,531.263,171908.046,171908.046,0,16.97,364.481
p04005,7,56312,916.122,202758.88,202758.88,0,55.175,303.107
p04005,7,56313,798.903,144973.824,144973.824,0,50.552,303.107
p04005,7,56314,149.84,180369.944,180369.944,0,16.128,364.481
p04005,7,56692,917.39,170591.303,170591.303,0,44.973,303.107
p04005,7,56693,634.126,146188.933,146188.933,0,39.19,303.107
p04005,7,57072,926.617,139957.871,139957.871,0,35.456,303.107
p04005,7,57073,672.581,102245.067,102245.067,0,27.837,303.107
p04005,7,57074,1.833,9277778.349,9277778.349,0,22.964,303.107
p04005,7,57452,954.347,117191.27,117191.27,0,30.232,303.107
p04005,7,57453,736.273,67013.987,67013.987,0,18.637,303.107
p04005,7,57454,16.406,652492.511,652492.511,0,11.146,303.107
p04005,7,57833,834.706,90346.048,90346.048,0,15.211,303.107
p04005,7,57834,169.119,34986.97,34986.97,0,3.244,303.107
p04005,7,58213,846.313,98019.187,98019.187,0,20.59,303.107
p04005,7,58214,169.245,107489.649,107489.649,0,15.355,303.107
p04005,7,58593,834.748,155476.549,155476.549,0,32.934,303.107
p04005,7,58594,113.991,129512.437,129512.437,0,4.262,280.196
p04005,7,58973,819.145,244862.361,244862.361,0,47.314,303.107
p04005,7,58974,4.109,853875.04,853875.04,0,1.266,263.11
p04005,7,59353,635.029,155928.295,155928.295,0,29.339,227.018
p04005,7,62019,49.885,743423.719,743423.719,0,30.757,373.33
p04007,4,66204,1296.013,257852.728,257852.728,0,61.321,128.881
p04007,5,65440,42.264,527847.631,527847.631,0,22.817,150.474
p04007,5,65441,301.487,180872.958,180872.958,0,21.646,150.474
p04007,5,65442,857.864,246627.2,246627.2,0,44.12,128.881
p04007,5,65443,1104.407,235154.132,235154.132,0,55.82,128.881
p04007,5,65820,529.347,123873.287,123873.287,0,19.208,128.881
p04007,5,65821,289.016,96332.27,96332.27,0,9.135,150.474
p04007,5,65822,1224.853,181134.105,181134.105,0,18.124,150.474
p04007,5,65823,417.85,335445.309,335445.309,0,29.486,150.474
p04007,5,65824,963.868,289385.282,289385.282,0,62.492,128.881
p04007,5,65825,1578.077,269472.675,269472.675,0,79.164,128.881
p04007,5,65826,1462.274,332457.909,332457.909,0,89.862,128.881
p04007,5,65827,1397.837,343687.662,343687.662,0,36.158,370.145
p04007,5,66200,1186.883,53702.09,53702.09,0,10.64,128.881
p04007,5,66201,902.418,51657.178,51657.178,0,5.28,150.474
p04007,5,66202,266.515,170498.328,170498.328,0,16.326,150.474
p04007,5,66203,42.413,625866.534,625866.534,0,28.219,150.474
p04007,5,66205,1911.19,254936.478,254936.478,0,72.916,128.881
p04007,5,66206,1733.184,323876.874,323876.874,0,85.756,128.881
p04007,5,66207,1629.195,407196.863,407196.863,0,92.655,412.802
p04007,5,66580,797.279,66838.02,66838.02,0,12.131,128.881
p04007,5,66581,1467.918,125475.586,125475.586,0,27.133,128.881
p04007,5,66582,239.122,243793.968,243793.968,0,22.626,150.474
p04007,5,66583,104.874,344768.384,344768.384,0,19.851,179.627
p04007,5,66960,286.718,139942.686,139942.686,0,22.808,128.881
p04007,5,66961,973.0,154048.626,154048.626,0,29.341,128.881
p04007,5,66962,683.495,150708.826,150708.826,0,12.246,179.627
p04007,5,66963,165.825,113277.594,113277.594,0,8.033,179.627
p04007,6,63537,313.622,253663.252,253663.252,0,42.338,373.33
p04007,6,63538,163.374,224696.955,224696.955,0,30.554,373.33
p04007,6,63918,159.451,289411.617,289411.617,0,41.178,373.33
p04007,6,63919,723.872,188023.301,188023.301,0,42.727,373.33
p04007,6,64298,207.07,326368.488,326368.488,0,41.362,86.235
p04007,6,64299,355.181,230012.065,230012.065,0,48.277,94.671
p04007,6,64300,600.113,331213.907,331213.907,0,61.193,373.33
p04007,6,64678,405.688,208850.781,208850.781,0,36.818,86.235
p04007,6,64679,175.254,308087.665,308087.665,0,42.999,94.671
p04007,6,64680,266.135,286448.462,286448.462,0,43.574,94.671
p04007,6,64681,246.739,415564.086,415564.086,0,55.706,94.671
p04007,6,64682,351.439,286695.015,286695.015,0,65.578,128.881
p04007,6,64683,425.964,531754.396,531754.396,0,69.243,128.881
p04007,6,65058,128.09,232881.923,232881.923,0,21.153,94.671
p04007,6,65059,239.476,191259.057,191259.057,0,24.594,94.671
p04007,6,65060,66.766,478804.511,478804.511,0,34.57,150.474
p04007,6,65061,145.14,376310.08,376310.08,0,48.021,128.881
p04007,6,65062,45.649,998453.549,998453.549,0,47.659,150.474
p04007,6,65063,820.984,351478.619,351478.619,0,61.435,128.881
p04007,6,65064,1124.188,312416.757,312416.757,0,73.328,128.881
p04007,6,65065,1092.662,382919.854,382919.854,0,85.756,128.881
p04007,6,65066,1048.055,347276.556,347276.556,0,34.465,370.145
p04007,6,65067,1006.77,186686.716,186686.716,0,19.883,370.145
p04007,6,65444,1354.235,305044.758,305044.758,0,67.775,128.881
p04007,6,65445,1301.645,392152.362,392152.362,0,78.42,128.881
p04007,6,65446,1240.036,374605.181,374605.181,0,36.027,370.145
p04007,6,65447,1191.415,264734.664,264734.664,0,26.691,370.145
p04007,6,67341,74.221,105084.799,105084.799,0,5.459,153.867
p04007,7,62017,228.557,302555.317,302555.317,0,16.039,154.119
p04007,7,62018,139.048,387062.519,387062.519,0,32.416,373.33
p04007,7,62396,250.899,140078.568,140078.568,0,9.258,154.119
p04007,7,62397,269.965,307910.702,307910.702,0,38.597,373.33
p04007,7,62398,806.422,147003.974,147003.974,0,24.164,373.33
p04007,7,62399,479.623,127650.941,127650.941,0,16.917,373.33
p04007,7,62400,4.763,5986365.422,5986365.422,0,15.1,373.33
p04007,7,62777,74.678,435955.708,435955.708,0,32.037,373.33
p04007,7,62778,684.918,100701.468,100701.468,0,19.495,373.33
p04007,7,62779,811.915,55735.839,55735.839,0,6.76,373.33
p04007,7,62780,139.743,131927.36,131927.36,0,7.366,373.33
p04007,7,63158,190.85,152482.041,152482.041,0,22.303,373.33
p04007,7,63159,408.522,99664.669,99664.669,0,13.366,373.33
p04007,7,63160,322.921,235508.481,235508.481,0,37.496,373.33
p04007,7,63161,33.36,1595637.505,1595637.505,0,32.07,373.33
p04007,7,63539,638.291,148313.895,148313.895,0,26.824,373.33
p04007,7,63540,806.256,245126.227,245126.227,0,35.352,373.33
p04007,7,63541,573.089,282099.833,282099.833,0,47.556,373.33
p04007,7,63542,145.015,556631.993,556631.993,0,60.822,373.33
p04007,7,63920,928.216,279287.598,279287.598,0,45.251,373.33
p04007,7,63921,847.059,364002.464,364002.464,0,54.723,373.33
p04007,7,63922,786.396,277499.455,277499.455,0,66.506,373.33
p04007,7,64301,714.579,334132.324,334132.324,0,61.06,94.671
p04007,7,64302,903.163,417956.928,417956.928,0,75.455,128.881
p04007,7,64303,791.369,320896.37,320896.37,0,83.135,128.881
p04007,7,64304,794.507,362829.183,362829.183,0,88.605,128.881
p04007,7,64305,600.982,514876.542,514876.542,0,46.489,347.347
p04007,7,64306,198.001,389930.717,389930.717,0,36.863,347.347
p04007,7,64307,58.401,653019.247,653019.247,0,28.731,370.145
p04007,7,64308,206.175,472930.962,472930.962,0,13.475,340.638
p04007,7,64684,800.486,468614.663,468614.663,0,80.416,128.881
p04007,7,64685,913.629,469410.566,469410.566,0,48.095,370.145
p04007,7,64686,871.706,338025.13,338025.13,0,35.904,370.145
p04007,7,64687,846.971,266668.187,266668.187,0,19.856,370.145
p04009,4,66584,1158.432,205196.967,205196.967,0,24.606,179.627
p04009,4,66585,2064.636,264922.137,264922.137,0,33.596,179.627
p04009,4,66586,2010.668,324815.073,324815.073,0,94.38,240.066
p04009,4,66964,983.694,140935.241,140935.241,0,16.513,179.627
p04009,4,66965,2324.623,230560.099,230560.099,0,28.108,179.627
p04009,4,66966,2324.847,233513.439,233513.439,0,81.816,240.066
p04009,4,66967,2096.581,265477.511,265477.511,0,75.486,240.066
p04009,4,67344,395.16,170969.605,170969.605,0,15.619,179.627
p04009,4,67345,2324.984,216992.469,216992.469,0,77.262,240.066
p04009,4,67346,2470.744,207454.82,207454.82,0,70.073,240.066
p04009,4,67347,1691.451,221094.567,221094.567,0,64.625,240.066
p04009,4,67348,2101.854,214962.152,214962.152,0,59.089,240.066
p04009,4,67724,1524.193,218497.618,218497.618,0,21.972,179.627
p04009,4,67725,2190.507,213985.729,213985.729,0,66.638,240.066
p04009,4,67726,2284.253,163342.267,163342.267,0,57.754,240.066
p04009,4,67727,2124.502,159659.206,159659.206,0,52.881,240.066
p04009,4,68105,1638.751,209619.853,209619.853,0,62.028,240.066
p04009,4,69632,2157.617,121805.833,121805.833,0,40.786,240.066
p04009,4,70012,2107.201,153546.32,153546.32,0,46.27,240.066
p04009,5,66208,1550.443,340494.79,340494.79,0,80.982,412.802
p04009,5,66210,1463.065,311247.113,311247.113,0,75.898,412.802
p04009,5,66211,1418.569,338334.521,338334.521,0,67.67,412.802
p04009,5,66587,1888.443,276103.947,276103.947,0,80.262,412.802
p04009,5,66588,1752.255,318394.851,318394.851,0,80.422,412.802
p04009,5,66589,1629.445,296873.131,296873.131,0,61.967,412.802
