region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_mw,capital_adder_per_mw,dist_spur_km,dist_reinforcement_km
p10,3,49428,93.9017,2649407.9854,2649093.5,314.4854,23.6706,359.8662
p10,3,49807,265.3907,2427068.4847,2431974.5,-4906.0153,7.8801,356.6943
p10,3,49808,7.8159,2519357.6658,2523914.0,-4556.3342,21.5724,346.986
p10,3,50187,481.6466,2390310.5815,2351157.0,39153.5815,7.1021,346.3342
p10,3,50188,48.1072,2512995.2584,2478450.2,34545.0584,17.7966,347.616
p10,3,50567,951.1655,2281909.0212,2285795.0,-3885.9788,5.6546,310.765
p10,3,50568,73.0594,2430099.3755,2434289.0,-4189.6245,18.122,310.765
p10,3,50948,545.7129,2391622.9889,2347080.0,44542.9889,19.7585,299.6668
p10,4,41828,23.8168,3492923.806,3494533.0,-1609.194,69.3483,316.2964
p10,4,41829,443.2605,2754842.4085,2727956.5,26885.9085,69.6246,699.3935
p10,4,42208,9.3344,3318230.6657,3330239.2,-12008.5343,57.7372,316.2964
p10,4,42209,26.0389,3457342.0852,3465385.0,-8042.9148,70.179,316.2964
p10,4,42210,249.3828,3039449.9241,3054620.2,-15170.2759,65.3883,815.3464
p10,4,42588,394.1607,3312912.7337,3297825.8,15086.9337,56.2822,316.2964
p10,4,42589,380.469,4381481.5891,4380416.0,1065.5891,61.6231,583.969
p10,4,42590,48.9153,3135114.7526,3151317.5,-16202.7474,65.0027,815.3464
p10,4,42968,14.4475,4407208.8887,4426729.0,-19520.1113,62.3399,583.969
p10,4,42969,127.3245,4255251.6701,4243585.5,11666.1701,48.9756,583.969
p10,4,42970,171.4472,3182792.9073,3170128.0,12664.9073,49.4278,815.3464
p10,4,42971,253.0191,2858152.8071,2880163.2,-22010.3929,33.4365,815.3464
p10,4,43349,108.1367,4134302.7873,4131346.8,2955.9873,35.0953,583.969
p10,4,43350,133.2039,4208168.0482,4200543.0,7625.0482,48.5933,574.0243
p10,4,43351,31.7789,950046.0196,950828.1,-782.0804,26.9724,218.3514
p10,4,43729,28.8392,3941411.5856,3955649.5,-14237.9144,21.9351,583.969
p10,4,43730,330.3138,4073882.3522,4046373.0,27509.3522,30.1608,583.969
p10,4,44110,351.5322,3846616.665,3836430.5,10186.165,6.7112,573.2451
p10,4,44489,105.7439,3585283.1953,3596283.8,-11000.6047,8.852,564.775
p10,4,44490,1481.8354,3544313.7638,3515281.0,29032.7638,3.951,565.6068
p10,4,46011,85.8768,3169399.2153,3133035.0,36364.2153,3.3993,509.092
p10,4,49423,742.6522,2675481.9904,2247671.0,427810.9904,3.911,378.2254
p10,4,49424,630.4509,2737890.9553,2264669.8,473221.1553,11.413,420.8576
p10,4,49425,704.6387,2431503.4712,2198822.8,232680.6712,2.4646,345.964
p10,4,49426,1090.5134,2448884.781,2438660.0,10224.781,2.79,368.4662
p10,4,49436,8.1363,2732221.5058,2740452.5,-8230.9942,32.4278,389.4454
p10,4,49803,719.6643,2353332.9432,2201318.5,152014.4432,5.9837,361.8252
p10,4,49804,692.8801,2378051.0665,2209393.5,168657.5665,12.6037,330.8302
p10,4,49805,713.2347,2303976.4162,2124612.5,179363.9162,0.8846,332.3293
p10,4,49806,1338.3984,2420490.5614,2348183.8,72306.7614,4.4228,355.7571
p10,4,49816,115.8724,2700728.0239,2718264.5,-17536.4761,44.3228,359.1723
p10,4,50184,479.9365,5009480.7535,2180422.5,2829058.2535,10.9438,321.3482
p10,4,50185,664.4414,2752334.8419,2086912.8,665422.0419,2.2474,320.8609
p10,4,50186,638.4966,2403650.8352,2184987.5,218663.3352,2.9918,334.493
p10,4,50563,1063.7151,2300881.1292,2134240.0,166641.1292,10.2664,335.4929
p10,4,50564,699.1948,3567387.5772,2082844.8,1484542.7772,8.0755,308.378
p10,4,50565,724.2132,2489212.7777,2045002.8,444209.9777,3.8391,307.838
p10,4,50566,1209.2836,2303801.6836,2204790.8,99010.8836,8.9021,328.3847
p10,4,50943,450.4215,2144517.5533,2018653.0,125864.5533,11.1595,314.0925
p10,4,50944,944.0078,2324401.4938,2031713.8,292687.6938,7.9264,296.2962
p10,4,50945,955.7491,2190973.4988,1996607.0,194366.4988,3.9291,295.8462
p10,4,50946,939.7343,2404204.9654,2163471.0,240733.9654,6.1983,296.8922
p10,4,50947,1340.8993,2222468.8011,2222557.0,-88.1989,6.5982,299.6668
p10,4,51322,791.1494,2035592.1013,1987494.9,48097.2013,6.4502,314.0925
p10,4,51323,948.0447,2089211.7415,1966959.9,122251.8415,10.014,302.376
p10,4,51324,1179.0511,2166166.8352,1985971.1,180195.7352,7.8364,284.3262
p10,4,51325,1151.9917,2340083.1289,1953915.1,386168.0289,3.8546,284.5062
p10,4,51326,1235.8276,2802716.8161,2104008.8,698708.0161,4.7018,287.6158
p10,4,51327,1086.5741,2226777.887,2111947.5,114830.387,7.4365,286.4613
p10,4,51328,24.4646,2271521.7059,2262259.5,9262.2059,20.2985,286.4613
p10,4,51702,1429.0295,1912419.1825,1895910.2,16508.9825,2.1973,295.7123
p10,4,51703,913.0928,2037975.2257,1973158.2,64817.0257,11.0812,302.376
p10,4,51704,940.8139,2070832.3853,1944228.9,126603.4853,7.9791,272.7689
p10,4,51705,914.0157,2054757.4939,1908848.4,145909.0939,3.7646,272.5889
p10,4,51706,1690.9826,2117183.5347,1996342.6,120840.9347,4.2119,275.4621
p10,4,51707,780.1362,2079847.3078,2079728.8,118.5078,8.8301,277.0512
p10,4,51708,61.1754,2211720.3229,2223054.0,-11333.6771,20.4902,277.0512
p10,4,52078,3178.4395,2000334.7156,2021620.1,-21285.3844,9.2568,307.9119
p10,4,52079,1978.1071,1968549.4233,1979177.4,-10627.9767,7.3619,303.8118
p10,4,52080,2287.4254,1851875.0504,1865244.5,-13369.4496,2.79,284.2231
p10,4,52081,438.3912,1853567.5393,1867035.8,-13468.2607,13.9224,271.4782
p10,4,52082,1176.9753,1830691.5845,1833812.9,-3121.3155,0.63,282.9993
p10,4,52083,1081.2206,2011445.847,1931641.6,79804.247,12.3428,283.7939
p10,4,52084,1176.0453,2000964.6597,1903326.8,97637.8597,8.1064,261.0998
p10,4,52085,1577.3531,1945858.9699,1867500.9,78358.0699,3.6591,261.4598
p10,4,52086,2924.6578,1902103.0482,1885983.2,16119.8482,0.7573,262.6437
p10,4,52087,747.41,2028043.9176,2040882.6,-12838.6824,11.0429,264.6674
p10,4,52088,4.8205,2235195.8636,2240150.5,-4954.6364,24.4668,263.0782
p10,4,52459,3733.1627,1885028.8313,1904568.0,-19539.1687,12.2938,274.2848
p10,4,52460,2543.6,1788666.3269,1792921.0,-4254.6731,0.4718,271.6465
p10,4,52461,304.2818,1832867.1186,1840367.6,-7500.4814,8.7274,271.4782
p10,4,52462,409.6217,1856604.1188,1797872.0,58732.1188,3.6874,271.4782
p10,4,52463,1936.6733,2345467.3915,1872902.6,472564.7915,15.2819,271.4782
p10,4,52464,1055.6033,2047984.3744,1852685.0,195299.3744,7.911,249.1388
p10,4,52465,2823.0028,1859032.5217,1834431.4,24601.1217,4.1001,250.2934
p10,4,52466,2677.2639,1831621.2355,1845971.4,-14350.1645,2.1446,250.058
p10,4,52467,695.2347,2004732.2079,2012629.9,-7897.6921,14.6413,255.6199
p10,4,52468,110.0872,2196708.1705,2184768.8,11939.3705,26.8696,257.6063
p10,4,52839,3461.6493,1847915.7186,1861450.9,-13535.1814,12.6192,263.5262
p10,4,52840,2815.2495,1780519.7852,1773015.0,7504.7852,3.87,258.3281
p10,4,52841,3219.4451,1821635.8484,1770582.2,51053.6484,0.63,262.8281
p10,4,52842,2899.6009,2034001.3491,1764093.4,269907.9491,1.3718,263.2099
p10,4,52843,1198.0545,1979145.3118,1819458.9,159686.4118,4.1773,250.122
p10,4,52844,1914.1976,1848980.5672,1795972.0,53008.5672,6.7692,236.2805
p10,4,52845,3767.6795,1778799.3709,1795375.8,-16576.4291,5.4874,238.0278
p10,4,52846,2275.1862,1801834.3991,1813999.6,-12165.2009,5.4501,237.5251
p10,4,52847,1119.3805,1963127.5879,1957495.1,5632.4879,17.5176,240.3961
p10,4,52848,189.7086,2144625.6541,2139928.2,4697.4541,30.2305,240.3961
p10,4,53220,2170.4627,1841723.8309,1826100.0,15623.8309,3.1756,271.0282
p10,4,53221,3098.1703,1747524.7887,1686691.6,60833.1887,0.0,246.8778
p10,4,53222,3422.2043,1870198.5271,1673549.1,196649.4271,3.3029,237.5566
p10,4,53223,2871.9634,1973526.8517,1800297.6,173229.2517,5.6711,242.2536
p10,4,53224,2526.9583,1691719.2837,1655518.8,36200.4837,0.7573,228.3541
p10,4,53225,2741.5948,1622477.3295,1647028.8,-24551.4705,0.4873,226.4152
p10,4,53226,1655.7277,1769730.4444,1781901.2,-12170.7556,8.3801,226.184
p10,4,53227,595.6766,1908511.7494,1924068.0,-15556.2506,20.5158,228.965
p10,4,53600,406.689,1683214.7736,1692006.6,-8791.8264,1.3037,243.8705
p10,4,53601,1554.2364,1684615.8771,1617522.4,67093.4771,0.8318,232.3057
p10,4,53602,2669.0436,1786964.0538,1642641.6,144322.4538,1.5673,228.7046
