region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_mw,capital_adder_per_mw,dist_spur_km,dist_export_km,dist_reinforcement_km
p101,1,51295,41.764,3465799.4895155593,1390237.95,2394842.2,120.099,25.027,171.007
p101,1,51296,824.126,1412709.1705155591,1485680.388,246309.444,120.099,38.494,171.007
p101,1,51297,1003.622,1520958.4725155593,1600516.795,239722.339,120.099,57.753,171.007
p101,1,51298,1003.622,1959769.9565155595,1766919.947,512130.67,120.099,75.296,171.007
p101,1,51598,721.483,1224016.7421153681,1688040.967,118506.158,76.622,41.62,227.597
p101,1,51599,56.862,3078934.310115368,1559645.947,2101818.746,76.622,25.78,227.597
p101,1,51617,167.702,2656013.5035155592,1458693.201,1516600.962,120.099,34.509,171.007
p101,1,51618,955.022,1457398.5255155591,1592859.447,183819.738,120.099,52.134,171.007
p101,1,51619,1003.622,1748574.9925155593,1722316.096,345539.557,120.099,67.605,171.007
p101,1,51919,140.195,2813165.532115368,1688340.428,1707355.487,76.622,48.181,227.597
p101,1,51920,728.838,1682381.1280321477,1662715.659,117588.635,33.231,140.671,40.283
p101,1,51921,119.653,3253802.8546224358,1536115.435,1766863.495,56.109,123.232,20.836
p101,1,52235,216.821,3038055.9699388314,2516872.016,1177592.054,62.039,223.179,272.05
p101,1,52241,415.595,1967217.3156012492,1612889.085,382441.961,41.186,141.809,12.598
p101,1,52242,817.517,1515147.364788803,1499521.754,34318.149,58.587,115.827,10.544
p101,1,52243,32.303,3344708.833788803,1382594.015,1980807.357,58.587,100.831,10.544
p101,1,52556,572.962,2341418.726845463,2485739.52,529536.864,62.766,209.027,281.361
p101,1,52557,456.192,2405413.756908459,2211490.314,667468.556,2.674,223.453,172.667
p101,1,52563,731.43,1605454.353788803,1468976.737,155170.155,42.346,117.915,10.544
p101,1,52564,483.829,1655083.4987888031,1371390.437,302385.6,58.587,93.426,10.544
p101,1,52878,985.932,2059367.4709084588,2176931.419,355981.166,2.674,208.822,172.667
p101,1,52879,235.84,2645094.3934894125,1914277.242,984740.057,1.004,193.806,93.409
p101,1,52883,191.678,2871467.6337888027,1565439.94,1324720.232,42.346,124.769,10.544
p101,1,52884,865.372,1627224.7247888031,1443129.491,202787.772,42.346,109.403,10.544
p101,1,52885,1002.65,1390560.4107888031,1329153.504,80099.445,42.346,94.67,10.544
p101,1,52886,754.175,1262772.949788803,1242609.781,38855.707,58.587,71.025,10.544
p101,1,52887,226.411,1659102.181788803,1125336.615,552458.105,58.587,56.029,10.544
p101,1,53199,1003.622,2273468.4234365826,2752658.041,414355.476,51.149,230.051,406.384
p101,1,53200,897.739,2058383.4419484143,1789275.587,407216.481,8.15,181.76,54.031
p101,1,53201,86.022,4367439.862751299,1753485.929,2704716.254,23.08,177.442,37.893
p101,1,53203,394.081,2301778.010788803,1640696.124,679774.425,42.346,141.249,10.544
p101,1,53204,970.542,1785964.424788803,1564644.518,240012.445,42.346,118.102,10.544
p101,1,53205,1003.622,1601975.935788803,1435535.268,185133.207,42.346,102.262,10.544
p101,1,53206,1003.622,1445022.532788803,1314642.143,149072.928,42.346,87.002,10.544
p101,1,53207,1003.622,1176303.256788803,1185448.607,9547.188,42.346,71.215,10.544
p101,1,53208,674.503,1092228.753788803,1100716.731,10204.562,51.8,51.066,10.544
p101,1,53521,674.341,2203400.3259517737,1766720.82,557972.059,17.299,175.85,50.284
p101,1,53522,253.886,2506952.9939249693,1701020.7,875354.588,30.008,159.359,28.688
p101,1,53523,629.435,2142708.6137888026,1648417.367,512983.785,42.346,143.817,10.544
p101,1,53524,1003.622,1913037.5527888031,1607881.424,323848.668,42.346,127.381,10.544
p101,1,53525,1003.622,1822728.1257888032,1565379.728,276040.937,42.346,111.541,10.544
p101,1,53526,1003.622,1643549.9707888032,1436109.859,226132.65,42.346,95.701,10.544
p101,1,53527,1003.622,1461093.1737888032,1306905.261,172880.451,42.346,79.861,10.544
p101,1,53528,1003.622,1246604.7987888032,1191188.058,74109.279,42.346,65.023,10.544
p101,1,53529,1000.156,976941.1767888031,1053557.51,-57923.795,42.346,48.603,10.544
p101,1,53530,53.46,2744381.107788803,954007.191,1809066.455,47.117,29.71,10.544
p101,1,53546,205.06,1946420.0785155594,1322713.857,942986.882,52.398,32.594,171.007
p101,1,53547,83.398,3426318.5645155595,1453248.934,2292350.291,52.398,48.434,171.007
p101,1,53842,668.347,2288755.0064724227,1744980.345,651078.538,20.283,169.769,44.902
p101,1,53843,22.81,4390423.91792497,1684578.714,2775267.499,30.008,152.364,28.688
p101,1,53844,851.504,2069767.7347888032,1631421.492,457038.782,42.346,136.524,10.544
p101,1,53845,1003.622,1944082.569788803,1592550.007,370225.101,42.346,120.684,10.544
p101,1,53846,1003.622,1863365.9707888032,1553430.149,328628.36,42.346,104.844,10.544
p101,1,53847,1003.622,1690834.1127888032,1433939.355,275587.297,42.346,89.004,10.544
p101,1,53848,1003.622,1501214.9907888032,1307426.906,212480.623,42.346,73.3,10.544
p101,1,53849,1003.622,1287426.307788803,1177960.533,128158.314,42.346,57.46,10.544
p101,1,53850,682.506,1139610.104788803,1048248.47,110054.173,42.346,41.62,10.544
p101,1,53867,76.237,3018083.0795155596,1317539.058,2019824.681,55.404,29.813,171.007
p101,1,53868,550.768,1510936.8595155594,1457150.825,373066.695,55.404,46.307,171.007
p101,1,54163,926.186,2285745.694504459,1756894.627,667669.493,2.367,177.558,56.978
p101,1,54164,215.719,3153480.882309307,1704558.47,1501348.532,35.661,160.08,21.857
p101,1,54165,288.457,2497538.529788803,1628804.82,887426.248,42.346,135.331,10.544
p101,1,54166,1003.622,1984283.7887888032,1590427.502,412548.825,42.346,119.491,10.544
p101,1,54167,1003.622,1900862.540788803,1548932.22,370622.859,42.346,102.681,10.544
p101,1,54168,1003.622,1733630.739788803,1434604.151,317719.127,42.346,86.841,10.544
p101,1,54169,1003.622,1541386.709788803,1305202.282,254876.966,42.346,68.69,10.544
p101,1,54170,1003.622,1351943.5257888031,1193287.749,177348.315,42.346,54.115,10.544
p101,1,54171,366.93,1511885.847788803,1046512.627,484065.759,42.346,34.848,10.544
p101,1,54188,913.194,958769.8005155592,1386658.348,-108607.887,55.404,43.203,171.007
p101,1,54189,1003.622,1178161.380515559,1449530.263,47911.778,55.404,52.223,171.007
p101,1,54485,971.287,2186767.8954724227,1675504.175,618567.597,6.715,154.822,44.902
p101,1,54486,387.536,2468317.765472423,1635542.479,940079.163,6.715,139.087,44.902
p101,1,54487,818.716,2097827.614788803,1590468.187,526051.966,42.346,119.192,10.544
p101,1,54488,1003.622,1849421.4679517737,1544137.287,426576.733,1.491,102.294,50.284
p101,1,54489,1003.622,1781701.5557888031,1435465.324,364928.77,42.346,87.512,10.544
p101,1,54490,1003.622,1580039.8227888031,1305841.118,292891.244,42.346,71.672,10.544
p101,1,54491,1003.622,1375944.3967888032,1176425.452,218211.482,42.346,55.832,10.544
p101,1,54492,484.866,1472141.874788803,1055518.165,435316.248,42.346,41.222,10.544
p101,1,54510,1003.622,1190374.2898909904,1418973.661,-97155.168,172.989,39.863,66.945
p101,1,54511,1003.622,1671899.3907956947,1463301.832,379572.559,157.308,46.424,88.659
p101,1,54806,979.679,2354966.627472423,1697070.249,765200.255,6.715,152.063,44.902
p101,1,54807,1001.387,2087072.5234724227,1629514.881,564861.519,6.715,136.223,44.902
p101,1,54808,1003.622,2002588.7194724227,1590221.12,519671.476,6.715,120.383,44.902
p101,1,54809,1003.622,1923410.5724724228,1551051.842,479662.607,6.715,104.543,44.902
p101,1,54810,1003.622,1833720.272788803,1436388.542,416024.27,42.346,94.074,10.544
p101,1,54811,1003.622,1618797.2957888031,1306564.017,330925.818,42.346,78.234,10.544
p101,1,54812,1003.622,1426569.053788803,1185869.051,259392.54,42.346,63.026,10.544
p101,1,54813,668.412,1334432.6478451195,1048688.859,291295.322,40.457,41.183,3.933
p101,1,54831,849.431,1088286.2968909903,1290186.699,-70456.199,172.989,24.023,66.945
p101,1,54832,1003.622,1416228.7607956948,1401892.367,185311.394,157.308,36.911,88.659
p101,1,55128,981.914,2208720.674472423,1654695.581,661328.97,6.715,142.837,44.902
p101,1,55129,979.679,2099157.421472423,1607377.896,599083.402,6.715,126.944,44.902
p101,1,55130,979.679,2090522.170788803,1567096.603,542118.106,42.346,116.475,10.544
p101,1,55131,997.888,1890717.242788803,1437501.828,471907.954,42.346,100.635,10.544
p101,1,55132,1003.622,1678491.9637888032,1316306.378,380878.124,42.346,85.427,10.544
p101,1,55133,999.67,1474518.6968451194,1179838.615,300231.616,40.457,63.637,3.933
p101,1,55134,751.712,1319079.7299249694,1078306.155,310195.87,20.374,49.01,28.688
p101,1,55153,1003.622,1163572.2937956948,1340337.928,-5790.635,157.308,31.352,88.659
p101,1,55450,1003.622,2225940.1334724226,1631478.194,701765.816,6.715,133.505,44.902
p101,1,55451,1003.622,2148423.646788803,1568352.965,598763.221,42.346,123.036,10.544
p101,1,55452,981.493,1953083.5317888032,1447245.393,524530.677,42.346,107.828,10.544
p101,1,55453,979.679,1744156.2148451195,1310567.057,439140.692,40.457,86.038,3.933
p101,1,55454,979.646,1497947.4109249695,1208927.797,358441.909,20.374,71.411,28.688
p101,1,55455,992.93,1355103.5339249694,1172277.828,252248.001,20.374,62.319,28.688
p101,1,55456,216.529,1935272.6321472037,1089972.761,1003563.048,10.456,38.326,65.749
p101,1,55772,659.664,2345113.259788803,1577917.607,785888.192,42.346,130.23,10.544
p101,1,55773,544.838,2260005.4768451196,1441961.543,823595.469,40.457,108.492,3.933
p101,1,55774,513.799,2066804.4789249697,1339618.606,796608.168,20.374,93.812,28.688
p101,1,55775,514.771,1968890.6739249695,1328044.152,710268.817,20.374,86.513,28.688
p101,1,55776,505.894,1771754.1999249696,1214793.559,626382.936,37.169,61.254,28.688
p101,1,55777,274.298,1735128.3439249694,1125243.068,679307.571,37.169,48.314,28.688
p101,1,56093,859.928,2385405.1678451197,1586372.634,804584.068,40.457,130.893,3.933
p101,1,56094,972.518,2081831.7338451194,1470668.348,616714.92,44.046,115.467,3.933
p101,1,56095,1003.622,1913199.8999249695,1458832.508,523789.687,20.374,108.914,28.688
p101,1,56096,1003.622,1660607.8641472037,1360669.34,458201.701,10.456,83.761,65.749
p101,1,56097,1002.78,1640048.8088451196,1288704.418,356895.925,49.258,81.428,3.933
p101,1,56098,936.749,1480922.4198451194,1223239.808,263234.146,49.258,69.013,3.933
p101,1,56099,95.288,3584940.25684512,1220795.289,2369696.502,49.258,65.403,3.933
p101,1,56415,1003.622,2165056.7099249694,1589573.552,644905.453,20.374,131.315,28.688
p101,1,56416,1003.622,1903542.2011472038,1491199.325,570606.053,10.456,106.162,65.749
p101,1,56417,1003.622,1925729.0218451195,1425061.832,506218.723,49.258,104.198,3.933
p101,1,56418,1003.622,1764634.9858451195,1354830.98,415355.54,49.258,91.414,3.933
p101,1,56419,1003.558,1647519.3688451194,1352737.689,300333.215,49.258,85.076,3.933
p101,1,56420,732.564,1633814.9008451195,1345845.318,293521.117,49.258,81.128,3.933
p101,1,56421,27.702,3674225.13484512,1345302.566,2334474.103,49.258,86.422,3.933
p101,1,56736,1003.622,2396331.6708451197,1663935.199,737948.005,49.258,144.653,3.933
p101,1,56737,1003.622,2166451.7858451195,1556968.506,615034.814,49.258,126.705,3.933
p101,1,56738,1003.622,2107091.4338451196,1572402.841,540240.127,49.258,120.312,3.933
p101,1,56739,1003.622,1929985.9028451194,1483978.884,451558.553,49.258,107.477,3.933
p101,1,56740,1003.622,1841119.3828451193,1482370.811,364300.106,49.258,101.885,3.933
p101,1,56741,1003.59,1728503.3428451195,1475395.36,258659.517,49.258,99.429,3.933
p101,1,56742,578.146,1861253.0128451195,1474517.53,392287.017,49.258,102.262,3.933
p101,1,57058,1003.622,2341677.3288451196,1646704.955,700523.907,49.258,142.545,3.933
p101,1,57059,1003.622,2183705.2578451196,1606998.311,582258.481,49.258,130.177,3.933
p101,1,57060,1003.622,2077281.1568451195,1589355.421,493477.27,49.258,123.541,3.933
p101,1,57061,1003.622,1983874.2338451194,1573900.08,415525.688,49.258,117.725,3.933
p101,1,57062,1003.622,1889850.2998451195,1566040.428,329361.406,49.258,115.12,3.933
p101,1,57063,998.795,1447622.726145368,1520192.885,238990.892,6.662,79.201,160.334
p101,1,57064,223.042,2034823.506145368,1390922.842,955461.716,6.662,63.361,160.334
p101,1,57380,1003.622,2270517.6098451195,1646572.946,629496.197,49.258,146.166,3.933
p101,1,57381,1003.104,2168553.88184512,1631677.371,542428.045,49.258,140.648,3.933
p101,1,57382,1003.622,2073538.5808451194,1629529.581,449560.535,49.258,140.484,3.933
p101,1,57383,1003.622,1951726.7178451195,1604738.25,352540.002,49.258,130.96,3.933
p101,1,57384,1003.59,1479217.3091453682,1520816.073,269962.287,6.662,72.639,160.334
p101,1,57385,858.503,1560216.7468014103,1380515.722,227479.978,124.586,56.799,23.145
p101,1,57386,53.978,3477659.1518014106,1251348.458,2274089.647,124.586,40.959,23.145
p101,1,57701,1003.622,2392858.36984512,1696513.743,701896.161,49.258,162.006,3.933
p101,1,57702,996.332,2240476.44384512,1670569.799,575458.179,49.258,156.488,3.933
p101,1,57703,1003.622,2117498.3468451197,1656305.202,466744.68,49.258,151.422,3.933
p101,1,57704,1003.622,2014328.6698451194,1647023.017,372857.187,49.258,148.309,3.933
p101,1,57705,1003.622,1759495.9907375192,1517365.146,295154.83,127.078,75.324,25.697
p101,1,57706,1003.622,1562481.8258014105,1406591.602,203669.177,124.586,61.329,23.145
p101,1,57707,497.794,1646220.1488014103,1251556.044,442443.058,124.586,43.644,23.145
p101,1,58023,1003.622,2270401.7948014108,1718715.453,599465.295,32.646,175.405,23.145
p101,1,58024,1003.622,2178376.2008451195,1694996.616,488931.119,49.258,167.262,3.933
p101,1,58025,1003.622,1745426.014145368,1651795.587,405191.478,6.662,97.725,160.334
p101,1,58026,1003.622,1786027.5968014104,1511564.205,322242.345,124.586,81.885,23.145
p101,1,58027,959.008,1570838.2828014104,1381416.53,237200.706,124.586,66.045,23.145
p101,1,58028,447.736,1727295.3748014104,1287574.859,487499.469,124.586,52.788,23.145
p101,1,58029,42.217,3524036.1708014105,1286598.639,2285216.485,124.586,46.174,23.145
p101,1,58344,1003.622,2307242.939910244,1757323.759,630128.815,18.902,189.769,42.36
p101,1,58345,1003.622,2198399.8269102443,1736240.443,542369.018,18.902,183.102,42.36
p101,1,58346,1003.622,1780553.709145368,1652549.326,439565.434,6.662,104.286,160.334
p101,1,58347,924.502,1882450.2228014104,1543645.823,386583.353,124.586,90.713,23.145
p101,1,58348,452.92,2034592.0168014104,1470388.124,611982.846,124.586,78.985,23.145
p101,1,58349,937.624,1579379.9868014103,1416685.08,210473.861,124.586,68.628,23.145
p101,1,58350,487.847,1779617.9598014103,1414552.387,412844.526,124.586,62.014,23.145
p101,1,58665,998.017,2351692.549851347,1800966.142,669129.994,2.801,205.563,62.994
p101,1,58666,1003.622,2049215.523145368,1783613.567,577163.007,6.662,126.687,160.334
p101,1,58667,877.846,1903782.7281453682,1684774.345,530569.434,6.662,113.114,160.334
p101,1,58668,464.681,2278073.679910244,1614775.007,743508.307,109.77,102.282,42.36
p101,1,58669,968.954,1784975.5319102444,1548398.694,316786.472,109.77,91.029,42.36
p101,1,58670,1003.622,1675724.4129102444,1546688.079,209245.968,109.77,84.468,42.36
p101,1,58671,1001.257,1562369.0289102443,1544174.982,98403.681,109.77,77.854,42.36
p101,1,58672,658.238,1260751.772757011,1464786.614,179562.056,33.898,51.381,202.127
p101,1,58673,280.163,1477599.7437570111,1401857.609,459339.032,33.898,40.286,202.127
p101,1,58987,815.573,2207253.209145368,1827360.601,691453.658,6.662,136.359,160.334
p101,1,58988,498.571,2366648.8531453684,1800979.975,877229.929,6.662,129.72,160.334
p101,1,58989,990.079,1800443.1171453681,1689518.731,422485.437,6.662,114.132,160.334
p101,1,58990,1003.622,1773527.670145368,1734930.526,350158.195,6.662,110.647,160.334
p101,1,58991,1003.622,1622026.550145368,1684904.096,248683.504,6.662,100.308,160.334
p101,1,58992,1003.622,1457705.2837570112,1675053.28,166248.901,33.898,82.787,202.127
p101,1,58993,1003.622,1270122.3717570112,1545831.089,107888.179,33.898,63.741,202.127
p101,1,58994,944.298,1085818.7545086201,1506453.999,46340.371,10.872,51.826,243.642
p101,1,58995,39.658,3197248.764757011,1485643.273,2095202.389,45.388,48.225,202.127
p101,1,59308,561.557,2478227.3361453684,1879798.154,909990.233,6.662,152.357,160.334
p101,1,59309,1002.197,2064149.219145368,1820563.862,555146.408,6.662,135.937,160.334
p101,1,59310,1003.622,1965164.4161453682,1814946.575,461778.892,6.662,130.047,160.334
p101,1,59311,1003.622,1877748.522145368,1795991.676,393317.897,6.662,122.709,160.334
p101,1,59312,1003.622,1773739.131145368,1779055.559,306244.623,6.662,116.372,160.334
p101,1,59313,1003.622,1523516.136757011,1676262.372,230850.662,33.898,86.142,202.127
p101,1,59314,1003.622,1331760.64550862,1650505.506,148230.755,10.872,75.303,243.642
p101,1,59315,1003.46,1286694.3539727714,1611084.31,70384.705,40.537,67.193,207.742
p101,1,59316,461.7,1547499.842757011,1589306.298,341790.442,45.388,61.751,202.127
p101,1,59630,1003.622,2156866.8451453685,1870891.163,597536.732,6.662,152.15,160.334
p101,1,59631,1003.622,2048209.026145368,1852604.272,507165.805,6.662,145.268,160.334
p101,1,59632,1002.845,1948451.338145368,1836218.253,423794.136,6.662,139.129,160.334
p101,1,59633,1003.622,1844451.8911453679,1817897.949,338114.994,6.662,132.212,160.334
p101,1,59634,1003.622,1591877.74250862,1781175.786,277677.572,10.872,97.63,243.642
p101,1,59635,847.876,1612366.8909727714,1753865.809,253275.744,40.537,89.223,207.742
p101,1,59636,658.627,1573921.9479727715,1739943.898,228752.711,40.537,83.779,207.742
p101,1,59637,832.064,1425021.859757011,1717820.355,90798.402,45.388,78.038,202.127
p101,1,59638,169.517,2342637.335875323,1720276.975,1271189.027,12.116,56.606,291.51
p101,1,59951,1003.622,2230517.5231453683,1916293.999,625784.575,6.662,170.748,160.334
p101,1,59952,1003.622,2126639.3871453684,1891232.946,546967.492,6.662,160.95,160.334
p101,1,59953,1003.622,2022678.116145368,1873772.298,460466.869,6.662,154.389,160.334
p101,1,59954,1003.622,1894804.8331453681,1857192.2,349173.683,6.662,148.424,160.334
p101,1,59955,660.766,1972965.395145368,1851631.993,432894.453,6.662,146.408,160.334
p101,1,59956,17.723,4031188.5181453684,1854756.437,2487993.131,6.662,148.123,160.334
p101,1,59958,495.396,1811451.6717570112,1846356.983,348691.585,45.388,94.698,202.127
p101,1,59959,952.592,1129671.3181057791,1804379.735,475.292,27.185,56.678,324.59
p101,1,59960,659.794,1024513.8541057792,1690801.914,8895.649,27.185,41.998,324.59
p101,1,59961,433.706,1197266.0411057791,1690173.088,182276.662,27.185,35.437,324.59
p101,1,60272,1003.622,2382282.815145368,1986896.909,706946.957,6.662,192.578,160.334
p101,1,60273,1003.622,2195248.0971453683,1932503.202,574305.946,6.662,177.845,160.334
p101,1,60274,1003.622,2100231.1001453684,1912752.455,499039.695,6.662,170.229,160.334
p101,1,60275,790.43,2059634.2511453682,1896214.749,474980.553,6.662,164.264,160.334
p101,1,60276,24.656,4192391.0741453683,1902560.764,2601391.362,6.662,167.545,160.334
p101,1,60279,150.79,3221443.341984645,1927818.422,1601287.857,50.271,132.208,161.924
p101,1,60280,1002.91,1186701.9461057791,1862910.013,-1024.357,27.185,67.457,324.59
p101,1,60281,1003.622,1057744.400105779,1819469.397,-86541.288,27.185,59.478,324.59
p101,1,60282,1003.622,1191808.3244643197,1810694.167,-124816.125,8.444,102.583,195.715
p101,1,60283,417.636,1448145.1894643197,1749691.051,192523.856,8.444,91.646,195.715
p101,1,60594,1003.622,2267742.050037059,2077748.272,601700.545,13.404,178.315,210.035
p101,1,60595,991.408,2169799.4049413204,2043571.149,525618.18,22.815,168.485,204.067
p101,1,60596,172.562,3560451.7601453685,1942800.296,1929212.515,6.662,183.065,160.334
p101,1,60601,808.38,1467756.574271724,1929479.115,83431.013,4.502,113.63,231.948
p101,1,60602,1003.622,1201182.8672717242,1793031.871,-46695.449,4.502,95.175,231.948
p101,1,60603,1003.622,1109980.442271724,1746501.764,-91367.768,4.502,85.591,231.948
p101,1,60604,655.031,1111596.74746432,1621510.09,-15843.625,8.444,75.806,195.715
p101,1,60915,1003.622,2319214.105150097,2132117.976,642362.592,6.743,189.968,227.645
p101,1,60916,670.81,2357545.2106096055,2092978.201,694689.353,7.29,184.325,216.55
p101,1,60922,463.061,1929668.3476530262,1919330.743,357471.155,8.91,158.343,122.946
p101,1,60923,1003.622,1243431.738271724,1793587.263,-5001.971,4.502,88.614,231.948
p101,1,60924,1003.622,1040488.809271724,1664262.615,-78620.252,4.502,72.774,231.948
p101,1,60925,789.912,1011526.744271724,1617399.317,-60719.019,4.502,62.891,231.948
p101,1,61236,1003.622,2423291.0356220594,2315599.508,680323.361,15.037,204.169,265.373
p101,1,61237,310.716,2722737.4059456154,2180436.082,1070426.74,2.556,194.025,252.657
p101,1,61243,122.116,3496343.730653026,1918402.022,1925075.259,8.91,157.821,122.946
p101,1,61244,699.192,1386064.8402717242,1794039.796,137178.598,4.502,82.798,231.948
p101,1,61245,498.053,1357593.321271724,1664551.029,238195.846,4.502,66.66,231.948
p101,1,61246,17.626,2847644.340271724,1535209.32,1857588.574,4.502,50.82,231.948
p101,1,61557,1002.456,2748927.9239036776,2603100.521,729882.302,3.028,326.989,251.812
p101,1,61558,68.461,4843315.005319146,2347907.458,3082338.946,19.941,219.611,270.171
p101,1,61565,71.312,3128853.055903677,1596463.259,2116444.696,3.028,47.93,251.812
p101,1,62210,550.703,1611961.400271724,1387876.121,769238.833,4.502,19.721,231.948
p101,1,62523,591.754,2561142.4344643196,2723610.934,331601.218,8.444,430.094,195.715
p101,1,62524,758.16,1466660.8809870784,1988150.515,131532.89,5.266,97.519,278.479
p101,1,62525,855.036,1170648.690987079,1816426.323,7244.891,5.266,65.2,278.479
p101,1,62526,845.543,1075872.7859870787,1692127.716,36767.594,5.266,49.36,278.479
p101,1,62527,574.873,1374279.8349870788,1584155.471,443146.888,5.266,33.52,278.479
p101,1,62843,957.355,2737463.404271724,2706446.638,576170.32,4.502,391.344,231.948
p101,1,62844,1003.622,2739341.43346432,2800169.129,433242.022,8.444,451.353,195.715
p101,1,62845,1003.622,1737598.8909870787,2013329.181,377292.234,5.266,93.194,278.479
p101,1,62846,1003.622,1770349.0419870787,1898050.152,525321.414,5.266,75.118,278.479
p101,2,48086,932.634,2116412.9223087225,2318600.173,495948.548,17.025,159.251,321.403
p101,2,48403,328.73,1769755.8028454706,1942417.29,576546.348,102.001,43.273,349.82
p101,2,48404,327.953,2012991.8028454706,2072158.701,690040.937,102.001,60.754,349.82
p101,2,48405,263.088,2342485.2883087224,2233255.408,807365.679,17.025,124.911,321.403
p101,2,48406,98.399,4267121.760308723,2251519.897,2713737.663,17.025,132.158,321.403
p101,2,48724,53.136,3365361.277248868,1902777.702,2428620.267,24.702,39.351,394.995
p101,2,48726,92.308,3802042.0362488683,2130790.425,2637288.304,24.702,68.817,394.995
p101,2,48727,513.475,2204993.0023087226,2219967.871,683160.93,17.025,119.006,321.403
p101,2,48728,691.092,2119126.580308723,2223067.397,594194.983,17.025,124.546,321.403
p101,2,49045,253.4,1551859.1042488676,1872280.351,645615.446,24.702,30.576,394.995
p101,2,49046,547.722,1466043.189248868,2001108.578,430971.304,24.702,46.416,394.995
p101,2,49047,123.606,3705666.6354794106,2029798.779,2177726.294,99.936,93.231,216.124
p101,2,49048,207.846,2933123.77315139,2070533.703,1389204.095,90.723,101.512,226.931
p101,2,49049,828.306,2212707.70215139,2200621.139,538700.588,90.723,117.352,226.931
p101,2,49366,16.686,3403894.790115368,1808631.49,2177793.683,162.281,31.172,227.597
p101,2,49367,410.962,1953601.752401296,1890745.974,518154.964,115.768,69.861,198.304
p101,2,49368,953.24,1740501.6914012958,1909741.957,286058.92,115.768,77.687,198.304
p101,2,49369,413.1,2321962.1415668484,2014542.822,778134.115,112.534,91.418,203.6
p101,2,49370,29.063,4573012.79347941,2150667.345,2924203.886,99.936,107.258,216.124
p101,2,49688,559.969,1687017.6499398404,1753056.353,352319.551,134.587,54.021,188.904
p101,2,49689,1003.493,1646330.803401296,1880070.753,221559.236,115.768,69.017,198.304
p101,2,49690,1003.622,1802228.4234012961,1897075.929,360451.68,115.768,75.567,198.304
p101,2,49691,747.954,2104860.5744012957,2025380.834,534778.926,115.768,91.302,198.304
p101,2,49692,133.65,3878881.721994941,2027701.301,2542839.293,13.644,102.012,292.945
p101,2,50009,196.474,2475222.9429764305,1684831.583,1171312.149,145.681,42.118,169.898
p101,2,50010,1001.419,1513794.8179764305,1754453.702,140261.904,145.681,53.166,169.898
p101,2,50011,1003.622,1764011.6899764305,1882516.288,262416.191,145.681,69.199,169.898
p101,2,50012,1003.622,1558922.6546110762,1881677.03,372603.744,18.377,77.924,293.83
p101,2,50332,1003.622,1243476.638611076,1750242.581,188592.177,18.377,55.523,293.83
p101,2,50333,1003.622,1412453.679994942,1832307.256,271805.296,13.644,68.674,292.945
p101,2,50334,1003.622,1831881.639994942,1981616.171,541924.341,13.644,86.602,292.945
p101,2,50655,1003.622,1760886.5865155593,1669514.958,410652.289,120.099,71.094,171.007
p101,6,53229,40.5,6644103.09051556,2516269.638,4447114.114,55.404,143.435,171.007
