region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_mw,capital_adder_per_mw,dist_spur_km,dist_reinforcement_km
p01005,5,73616,240.0,60419.7756,126298.2927,-65878.5171,24.7619,266.6085
p01005,5,73617,228.0,22142.7132,92879.2894,-70736.5761,15.536,287.5652
p01005,5,73996,252.0,-5820.3682,61033.0345,-66853.4027,4.3674,302.6102
p01005,5,73997,264.0,12433.9674,78688.4711,-66254.5036,13.7232,309.3312
p01005,5,73998,264.0,-3118.9549,72235.9254,-75354.8803,8.6283,323.5206
p01005,5,74376,246.0,-17991.6544,35793.5403,-53785.1947,0.09,302.8475
p01005,5,74377,252.0,6310.5095,72687.4914,-66376.9819,13.1268,304.0698
p01005,5,74378,246.0,-22857.3536,47983.1453,-70840.4989,1.8746,328.9439
p01005,5,74379,252.0,20168.3829,92255.4685,-72087.0856,10.2856,331.2222
p01005,5,74756,252.0,-18059.3765,35000.0215,-53059.398,0.0,304.0181
p01005,5,74757,246.0,-17255.6536,41473.2608,-58728.9145,0.9964,316.411
p01007,4,69803,258.0,25474.5821,95099.3095,-69624.7275,13.5384,64.4547
p01007,4,69804,258.0,-22964.2581,37078.8855,-60043.1436,0.2546,79.3442
p01007,4,70182,264.0,47168.0901,124936.5161,-77768.426,22.1923,70.2595
p01007,4,70183,246.0,49414.4681,55794.8175,-6380.3494,2.9365,92.7809
p01007,4,70562,228.0,57084.976,127092.4175,-70007.4415,20.2608,92.7809
p01007,5,69423,252.0,-24145.8996,33151.1795,-57297.0791,2.5328,64.4547
p01007,5,69802,246.0,-3354.375,77996.4561,-81350.8311,11.0413,70.2595
p01007,5,70181,264.0,36660.3465,129167.4011,-92507.0546,21.8307,81.8887
p01007,5,70184,258.0,61191.6711,119981.6239,-58789.9527,24.3353,70.7148
p01007,5,70561,258.0,39335.0089,128877.0049,-89541.996,20.1505,100.7132
p01007,5,70563,252.0,32941.2489,107792.1703,-74850.9214,13.9048,93.2527
p01007,5,70564,270.0,29229.5553,103959.0432,-74729.4878,13.4532,99.2759
p01009,3,66386,234.0,105304.7308,90233.6247,15071.106,17.1624,51.2102
p01009,3,66765,240.0,91745.5627,43119.8147,48625.748,4.1874,51.2102
p01009,4,65627,240.0,57301.5662,72812.8703,-15511.3041,13.3376,87.7482
p01009,4,66006,228.0,32509.1565,47770.3489,-15261.1924,1.4991,79.7589
p01009,4,66385,240.0,73767.773,88976.8447,-15209.0718,15.1493,51.2102
p01009,5,65247,246.0,-5669.9259,37149.2021,-42819.1279,0.2173,110.2541
p01009,5,65626,234.0,30024.5583,46225.0103,-16200.452,4.8046,87.7482
p01009,5,65628,234.0,89022.2974,113551.7303,-24529.4329,24.5104,87.7482
p01009,5,66007,246.0,90969.5111,110019.975,-19050.4638,21.6853,66.3659
p01009,5,66764,234.0,143979.8221,85090.4733,58889.3489,14.9768,39.1864
p01009,5,66766,246.0,79771.2874,73554.9647,6216.3226,9.2493,51.2102
p01009,6,66387,246.0,100176.6244,30782.8752,69393.7492,2.3155,85.0173
p01009,6,66767,246.0,68987.2309,43248.8831,25738.3477,1.0646,69.868
p01011,4,72853,240.0,35425.5864,62194.8982,-26769.3118,9.3185,235.6813
p01011,4,72854,222.0,24415.2253,48992.2359,-24577.0106,2.331,256.5891
p01011,4,72857,264.0,32555.7206,97425.0672,-64869.3466,20.5398,271.8197
p01011,4,73237,222.0,3720.1697,63812.3394,-60092.1697,8.501,287.5652
p01011,5,72855,258.0,34784.7866,46288.8519,-11504.0652,4.4356,242.4872
p01011,5,72856,264.0,28636.5289,86364.7019,-57728.173,16.4993,242.4872
p01011,5,73233,252.0,13535.8867,72201.6328,-58665.7462,11.0658,246.1354
p01011,5,73234,252.0,-28084.0789,27980.088,-56064.1669,1.7601,269.3742
p01011,5,73235,258.0,8081.6211,60708.1927,-52626.5716,7.5739,266.6085
p01011,5,73236,258.0,-14956.342,43267.8267,-58224.1688,1.4091,284.0115
p01011,5,73614,264.0,49698.7518,108815.4428,-59116.6911,22.0714,246.1354
p01011,5,73615,264.0,36815.4116,101002.438,-64187.0263,18.2552,269.3742
p01013,5,73986,252.0,75181.1416,156266.3068,-81085.1652,30.1352,233.7216
p01013,5,73987,270.0,15463.4476,97239.8568,-81776.4092,17.9931,233.7216
p01013,5,73988,270.0,-29218.6533,35491.401,-64710.0543,2.9146,241.3471
p01013,5,73989,252.0,-36024.3059,36723.9159,-72748.2218,0.2546,246.8985
p01013,5,74366,258.0,50146.3495,126104.1123,-75957.7628,25.1027,229.1632
p01013,5,74367,264.0,36546.5194,104964.0623,-68417.5429,20.2767,229.1632
p01013,5,74368,252.0,108509.0537,27494.1297,81014.924,1.4682,251.7623
p01013,5,74369,252.0,10077.6043,83113.9525,-73036.3482,15.5232,241.268
p01013,5,74746,252.0,28677.8257,107289.962,-78612.1363,19.4971,221.8902
p01013,5,74747,258.0,-12713.635,63214.6123,-75928.2474,7.8838,229.1632
p01013,5,74748,252.0,-31348.8168,40205.9614,-71554.7782,0.7573,239.8657
p01013,5,74749,258.0,25797.2166,107751.2942,-81954.0776,20.0823,228.2813
p01013,5,75126,264.0,53617.34,130375.9994,-76758.6594,26.1523,191.0302
p01013,5,75127,240.0,169.8559,43842.5924,-43672.7365,1.071,218.721
p01013,5,75128,252.0,-18920.9515,47213.7431,-66134.6946,5.4655,226.0558
p01013,5,75129,264.0,-1466.0473,95587.0031,-97053.0504,17.7311,226.0558
p01013,5,75507,246.0,38792.2947,96915.5394,-58123.2447,17.3834,191.0302
p01013,5,75508,246.0,53203.8217,120988.6942,-67784.8724,18.1848,207.8794
p01013,5,75509,264.0,7014.5343,98523.1611,-91508.6268,18.4932,231.5771
p01015,3,66771,246.0,154068.2073,131437.5974,22630.6099,27.088,98.6968
p01015,3,67150,228.0,100530.0584,97297.244,3232.8144,18.2823,79.4128
p01015,4,66013,240.0,27217.4047,29687.9068,-2470.5021,1.8437,171.3464
p01015,4,66391,246.0,114107.4565,85130.1808,28977.2757,15.1659,128.094
p01015,4,66392,222.0,119928.1074,47166.2802,72761.8272,1.701,151.2592
p01015,4,66772,222.0,497292.2488,140425.2618,356866.9871,27.1098,106.308
p01015,4,66773,246.0,211462.0222,145304.706,66157.3161,29.968,118.7302
p01015,4,67151,246.0,198926.0487,135331.804,63594.2446,26.5081,79.4128
p01015,4,67153,216.0,303812.7992,108023.5495,195789.2497,22.0698,110.9662
p01015,5,66014,258.0,100865.5367,70575.4568,30290.0799,10.9438,171.3464
p01015,5,66393,246.0,164574.5269,101926.2793,62648.2476,18.6823,143.4963
p01015,5,67152,222.0,763336.6984,35355.353,727981.3454,2.421,122.9459
p01017,4,69435,252.0,61278.0405,120190.923,-58912.8825,22.9751,154.4725
p01017,5,69436,252.0,16717.1515,78450.3953,-61733.2438,13.2258,212.0866
p01017,5,69437,246.0,49185.8553,86586.0453,-37400.19,14.3623,212.0866
p01017,5,69815,252.0,51070.0623,116168.323,-65098.2607,23.0678,154.4725
p01017,5,69816,258.0,77075.4219,104605.8296,-27530.4078,16.3295,183.6226
p01017,5,69817,252.0,19423.555,75199.9513,-55776.3963,9.915,205.0229
p01017,5,70195,252.0,-17498.5281,40114.6902,-57613.2183,0.54,175.3351
p01017,5,70196,258.0,26018.4986,62397.5273,-36379.0287,4.5192,187.3691
p01017,5,70197,258.0,42518.1213,80224.8184,-37706.6971,11.724,192.1865
p01017,5,70198,228.0,380318.0571,66643.4384,313674.6187,8.5921,210.4262
p01017,5,70575,258.0,84635.265,124175.8374,-39540.5724,23.488,164.0871
p01017,5,70576,240.0,40891.8614,55311.8684,-14420.007,6.7511,192.1865
p01017,6,70577,246.0,57597.2429,24665.6894,32931.5535,1.6637,202.234
p01019,3,64493,234.0,108247.2623,135061.2425,-26813.9801,27.0097,179.7755
p01019,3,64494,252.0,132463.163,192424.9362,-59961.7732,34.9756,192.3144
p01019,3,64873,210.0,147980.0924,122065.0425,25915.05,21.9185,179.7755
p01019,3,64874,222.0,141370.9375,139603.0077,1767.9298,30.418,178.8005
p01019,3,65252,216.0,120699.5724,85010.8861,35688.6863,15.0269,157.6254
p01019,3,65253,180.0,180853.1473,50002.5477,130850.5996,6.1738,178.8005
p01019,3,65254,222.0,106644.4356,82627.7477,24016.6879,17.3722,178.8005
p01019,3,65633,234.0,77349.0373,105118.2361,-27769.1989,22.1049,157.6254
p01019,4,65634,264.0,37692.8614,85402.6477,-47709.7862,16.9941,178.8005
p01019,5,64872,234.0,53096.3725,65707.9425,-12611.5699,8.6219,179.7755
p01021,4,69807,246.0,30171.8059,47879.455,-17707.6492,4.4137,82.9325
p01021,4,70568,234.0,107479.5487,62878.5449,44601.0038,6.1765,108.1214
p01021,5,69805,246.0,114284.0031,65946.7039,48337.2992,8.6219,70.7148
p01021,5,69806,246.0,51193.1564,71754.0285,-20560.8721,8.6321,68.4302
p01021,5,70185,264.0,55125.0362,107796.1239,-52671.0877,20.9621,70.7148
p01021,5,70187,246.0,60270.5913,84673.365,-24402.7737,12.763,82.9325
p01021,5,70565,264.0,-16873.3624,50608.7572,-67482.1197,2.4364,107.607
p01021,5,70566,240.0,45791.8731,89669.8038,-43877.9308,17.1357,96.702
p01021,5,70567,234.0,154174.4476,24155.3793,130019.0683,1.4091,123.4929
p01021,5,70944,264.0,40460.8263,126487.9675,-86027.1412,19.2686,115.3918
p01021,5,70945,252.0,21645.9777,78729.1655,-57083.1878,7.8721,116.6955
p01021,5,70946,264.0,-13383.4171,53402.1048,-66785.5219,2.471,124.1639
p01021,5,70948,258.0,71157.3206,103846.6449,-32689.3243,19.8677,108.1214
p01021,6,70186,246.0,158773.5204,109892.9885,48880.5319,20.5467,68.4302
p01021,6,70947,234.0,35559.5721,74674.9187,-39115.3466,12.8812,119.29
p01023,4,73214,258.0,-16869.3545,54339.993,-71209.3476,2.5919,238.2882
p01023,4,73215,252.0,12364.6224,83449.9035,-71085.2811,15.9284,242.9341
p01023,4,73216,252.0,-23102.7736,45328.4435,-68431.217,4.6065,242.9341
p01023,4,73595,252.0,26245.3716,96137.3035,-69891.9319,18.236,242.9341
p01023,4,73596,240.0,12723.0708,82203.5191,-69480.4483,14.5242,236.6112
p01023,4,73976,216.0,4537.3906,62483.0043,-57945.6137,8.7274,259.8883
p01023,4,74354,252.0,59396.1567,133352.2394,-73956.0827,24.38,263.0948
p01023,4,74734,258.0,102413.6396,180760.4294,-78346.7898,36.2292,263.0948
p01023,4,74735,240.0,101686.6023,162364.0894,-60677.4871,32.7234,263.0948
p01023,4,75115,264.0,95982.0891,167196.8779,-71214.7888,30.4835,156.3778
p01023,4,75116,240.0,88918.3948,160234.1503,-71315.7555,27.0587,135.5878
p01023,5,73594,264.0,36492.2072,112103.4927,-75611.2855,21.6048,254.3818
p01023,5,73974,252.0,25421.3469,94948.6894,-69527.3425,17.7359,263.0948
p01023,5,73975,252.0,2517.4244,63386.4894,-60869.0651,7.4029,263.0948
p01023,5,74355,264.0,28526.1754,106910.8894,-78384.714,18.9357,263.0948
p01023,5,74356,264.0,35121.7429,112057.5543,-76935.8114,20.8438,259.8883
p01023,5,75114,258.0,77309.0133,149216.8872,-71907.8738,27.6604,159.7206
p01025,4,74736,258.0,100311.679,177386.4294,-77074.7505,33.8289,263.0948
p01025,4,75121,246.0,9229.1756,88792.3668,-79563.1912,16.2176,157.2932
p01025,4,75497,252.0,24389.2047,100260.6496,-75871.4449,17.7461,121.5275
p01025,4,76639,192.0,52615.1007,111785.2298,-59170.129,19.847,87.0441
p01025,5,74357,234.0,63732.6337,137456.4148,-73723.7811,25.5031,175.0095
p01025,5,74358,252.0,32158.9698,115221.709,-83062.7391,22.0299,159.374
p01025,5,74359,252.0,12612.6838,23231.8848,-10619.201,1.2664,175.0095
p01025,5,74737,264.0,66936.4348,157324.8412,-90388.4064,26.7765,145.2946
p01025,5,74738,216.0,7284.7354,87985.0095,-80700.2741,14.7377,158.1295
p01025,5,74739,246.0,-17768.2301,48580.859,-66349.089,5.3074,159.374
p01025,5,74740,264.0,731.82,88842.1295,-88110.3095,13.4777,158.1295
p01025,5,75117,246.0,48945.6087,123473.8554,-74528.2466,25.1645,136.2061
p01025,5,75118,252.0,10000.3019,94445.0154,-84444.7135,17.6422,136.2061
p01025,5,75119,258.0,6913.5872,50249.3711,-43335.7838,2.0455,152.5175
p01025,5,75120,246.0,51218.9506,134871.1954,-83652.2448,25.9846,136.2061
p01025,5,75498,264.0,15657.0472,93696.8096,-78039.7624,15.0439,121.5275
p01025,5,75499,252.0,-11100.7832,63928.0154,-75028.7986,8.7439,136.2061
p01025,5,75500,252.0,35409.6586,112717.5354,-77307.8767,20.7331,136.2061
p01025,5,75878,246.0,58246.6927,25136.9242,33109.7685,1.0646,124.194
p01025,5,75879,258.0,2007.2206,76810.0214,-74802.8008,10.6094,122.9841
p01025,5,75880,258.0,12086.5227,97000.1507,-84913.628,16.8913,128.7568
p01025,5,76259,252.0,62134.8603,146532.5463,-84397.686,25.991,89.2478
p01025,5,76260,234.0,-26744.3272,46265.2612,-73009.5884,1.5428,140.4798
p01027,5,68293,240.0,27252.6208,54767.013,-27514.3922,3.281,145.4593
p01027,5,68673,252.0,91068.6303,98178.8544,-7110.224,12.6293,129.3833
p01027,5,69052,246.0,44879.0838,102274.9308,-57395.847,12.3168,121.3067
p01027,5,69053,252.0,59331.1206,119700.7444,-60369.6238,17.7962,129.9078
p01027,5,69054,240.0,-20321.577,46810.4914,-67132.0684,1.3873,176.5439
p01027,6,67913,252.0,93157.6392,145563.5107,-52405.8714,23.3378,103.7523
p01027,6,68292,276.0,64400.3039,137529.8117,-73129.5078,26.0953,97.1168
p01027,6,68671,252.0,66668.0409,137162.912,-70494.8711,25.0915,88.5679
p01027,6,68672,264.0,-11031.4549,43599.4376,-54630.8925,0.8164,128.2596
p01027,6,69051,258.0,22399.4605,90929.9214,-68530.4609,15.9333,108.7834
p01029,4,67155,258.0,34651.8841,84782.6666,-50130.7825,15.7533,191.4634
p01029,4,67534,258.0,102426.3002,135487.256,-33060.9558,24.9077,118.7302
p01029,4,67536,234.0,40999.5253,31524.2666,9475.2587,2.331,191.4634
p01029,5,66015,258.0,63291.5789,129371.1468,-66079.5678,23.6349,171.3464
p01029,5,66394,258.0,62213.584,129463.5724,-67249.9884,20.9488,150.7629
p01029,5,66395,246.0,80730.2687,148102.8068,-67372.5381,26.6226,171.3464
p01029,5,66775,240.0,95686.5809,141697.5033,-46010.9224,23.3735,117.6357
p01029,5,67154,246.0,134126.9918,133678.886,448.1057,26.737,118.7302
p01029,5,67533,240.0,131432.0626,97204.9995,34227.0632,17.1948,110.9662
p01029,6,66774,258.0,64978.5191,133800.0267,-68821.5076,20.3294,146.7928
p01029,6,67535,258.0,23650.4503,86184.866,-62534.4157,12.9829,176.0238
p01029,6,67912,276.0,34312.796,100490.9717,-66178.1757,17.9585,97.1168
p01031,4,75133,252.0,-37121.8901,41539.3497,-78661.2398,4.4947,286.8865
p01031,4,75513,246.0,1006.0177,73031.7198,-72025.7021,11.8167,272.4281
p01031,5,75132,252.0,-22013.6219,60237.1554,-82250.7773,3.461,272.0742
p01031,5,75134,258.0,-14262.7724,42757.1755,-57019.9479,4.1129,296.9724
p01031,5,75512,246.0,3729.9642,72123.6727,-68393.7084,6.463,263.9103
p01031,5,75514,240.0,48385.4286,103230.9698,-54845.5412,20.2352,272.4281
p01031,5,75892,246.0,24813.8341,89003.1362,-64189.3021,19.2377,241.1884
p01031,5,75893,246.0,87561.8911,116618.2756,-29056.3846,24.1217,243.7611
p01031,5,75894,234.0,167479.9556,84774.6932,82705.2624,16.4993,266.5232
p01031,5,76272,234.0,37520.102,58437.0762,-20916.9742,8.1485,241.1884
p01031,5,76273,234.0,43469.6128,78331.4256,-34861.8128,14.9215,243.7611
p01031,5,76274,252.0,110355.238,46177.0432,64178.1949,4.6065,266.5232
p01031,5,76275,222.0,201228.7718,78527.0693,122701.7025,15.7676,266.0732
p01031,5,76652,234.0,-9627.1043,39316.4256,-48943.5299,4.221,243.7611
p01031,5,76653,234.0,23301.6745,75053.1256,-51751.4511,13.4303,243.7611
p01033,5,63334,264.0,31467.1053,103378.7625,-71911.6572,14.7931,218.3271
p01033,5,63335,228.0,7474.0091,44062.8833,-36588.8742,1.5801,218.5071
p01033,5,63338,222.0,272264.2646,40045.7252,232218.5394,4.5602,197.3974
p01033,5,63714,252.0,-8638.0951,69062.6613,-77700.7564,5.432,225.6532
p01033,5,63715,222.0,-2215.4859,61306.6467,-63522.1326,3.0637,215.3288
p01033,5,63716,240.0,912.5078,35847.9,-34935.3921,0.09,201.702
p01033,5,63717,216.0,576127.697,40281.0619,535846.6351,0.9064,191.9474
p01033,5,63718,240.0,92218.8252,45694.0004,46524.8249,2.0391,188.0928
p01033,5,64094,264.0,9547.4578,95121.0858,-85573.628,12.2038,216.7018
p01033,5,64097,258.0,14232.6193,57394.5965,-43161.9772,4.0255,177.2955
p01033,5,64098,234.0,-1505.4872,46110.5981,-47616.0853,1.8282,176.682
p01033,6,64095,258.0,-5039.4123,96286.1851,-101325.5974,16.8077,190.6651
p01033,6,64096,258.0,-19247.4355,64585.3851,-83832.8206,7.682,190.6651
p01035,5,75125,258.0,43879.5634,120777.0439,-76897.4805,20.265,183.0821
p01035,5,75505,264.0,33296.3081,103521.9548,-70225.6467,20.4823,163.739
p01035,5,75506,252.0,25176.6962,94372.523,-69195.8267,17.4521,186.2719
p01035,5,75884,252.0,10057.8197,74382.9361,-64325.1165,12.9351,147.3206
p01035,5,75885,252.0,3784.1266,67091.7748,-63307.6482,8.9058,163.739
p01035,5,75886,252.0,13623.8484,20988.2194,-7364.371,0.7264,191.0302
p01035,5,75887,252.0,7873.4784,70326.8476,-62453.3692,9.694,190.9428
p01035,5,76264,252.0,11048.3931,70724.7561,-59676.363,10.873,147.3206
p01035,5,76265,252.0,-2112.3968,51686.8555,-53799.2523,5.6993,170.4365
p01035,5,76266,246.0,8308.4297,76504.3306,-68195.9009,12.4414,168.5823
p01035,5,76267,258.0,55108.1061,122207.6706,-67099.5644,23.9215,168.5823
p01035,5,76643,264.0,19759.6726,97835.9939,-78076.3213,14.914,135.0979
p01035,5,76644,234.0,14187.3371,75942.0498,-61754.7127,12.705,152.0781
p01035,5,76645,252.0,-17894.7408,38843.5649,-56738.3057,0.4718,162.9548
p01035,5,76646,270.0,21392.6422,101652.8298,-80260.1876,20.6942,152.0781
p01037,4,70188,216.0,58009.3907,75959.7493,-17950.3586,6.0066,97.3821
p01037,5,69431,246.0,31768.735,79959.8214,-48191.0864,11.5584,108.7834
p01037,5,69808,246.0,47013.9025,43269.0178,3744.8848,0.9064,104.2976
p01037,5,69810,264.0,48022.7968,111927.7132,-63904.9164,20.2698,96.4442
p01037,5,69811,246.0,-11245.1348,47648.1595,-58893.2942,4.5964,128.9178
p01037,5,70189,222.0,92440.8853,136192.2422,-43751.3568,18.7004,96.603
p01037,5,70190,246.0,76037.9355,134174.4156,-58136.4801,20.7395,113.4692
p01037,5,70191,240.0,27490.1812,84191.1995,-56701.0183,13.5421,128.9178
p01037,5,70569,252.0,74126.3533,115373.5149,-41247.1616,15.7277,108.1214
p01037,5,70570,264.0,113453.1685,175140.9649,-61687.7963,28.5152,108.1214
p01037,5,70571,246.0,60982.1554,109386.7879,-48404.6326,20.2906,136.979
p01037,6,69430,252.0,-5420.7793,29489.2214,-34910.0008,1.9401,108.7834
p01037,6,69809,246.0,43485.6171,93772.7932,-50287.1761,16.3875,96.4442
p01039,5,75510,258.0,18347.3997,95322.8611,-76975.4615,17.124,231.5771
p01039,5,75888,264.0,52608.4169,117487.5376,-64879.1207,21.4813,190.9428
p01039,5,75889,246.0,8087.2738,66556.3589,-58469.0851,5.1582,225.6334
p01039,5,75890,258.0,29597.7998,55953.4211,-26355.6213,7.0802,231.5771
p01039,5,75891,246.0,8673.7178,72336.4659,-63662.7481,12.0057,245.2113
p01039,5,76268,252.0,54876.7011,121433.0376,-66556.3364,22.8196,190.9428
p01039,5,76269,246.0,73616.9997,61410.6377,12206.362,4.3791,224.1833
p01039,5,76270,246.0,152337.7196,41174.8536,111162.8659,0.9064,242.5214
p01039,5,76271,240.0,84204.409,38589.6736,45614.7354,3.5947,241.1421
p01039,5,76648,240.0,-6619.818,63324.249,-69944.067,4.131,195.0833
p01039,5,76649,246.0,-943.0675,51435.1415,-52378.209,2.1073,206.6816
p01039,5,76650,246.0,-14118.8148,39319.8809,-53438.6957,0.7418,219.0872
p01039,5,76651,246.0,-15218.1848,38914.2694,-54132.4542,3.8647,234.0065
p01039,5,77029,240.0,17433.9338,91905.2186,-74471.2849,10.0374,204.9498
p01039,5,77030,234.0,23921.8068,94826.8419,-70905.0351,13.0511,218.2927
p01039,5,77031,246.0,-546.276,80522.9694,-81069.2454,16.3012,234.0065
p01039,5,77032,234.0,-33950.4152,38955.9451,-72906.3603,0.5991,252.8853
p01039,5,77409,246.0,-47018.5571,25655.6836,-72674.2407,1.7164,221.5371
p01039,5,77410,246.0,4249.8204,77545.8836,-73296.0632,12.0547,221.5371
p01039,5,77411,240.0,93891.4514,120057.9836,-26166.5323,24.6931,221.5371
p01039,5,77412,240.0,24051.2717,100478.7972,-76427.5255,15.2484,153.7031
p01041,5,73610,270.0,390.9933,68687.8754,-68296.8821,5.3201,231.4871
p01041,5,73990,252.0,2375.1762,64374.7187,-61999.5425,4.1347,248.7693
p01041,5,73991,252.0,10085.4118,86185.3977,-76099.9859,14.342,241.2454
p01041,5,74370,246.0,48875.9266,122059.9458,-73184.0192,25.494,248.0749
p01041,5,74371,234.0,55451.7249,130841.8963,-75390.1714,26.1176,243.5391
p01041,5,74750,240.0,-11521.0169,53153.8236,-64674.8405,2.7655,272.7834
p01041,5,74751,252.0,-22837.295,29178.8664,-52016.1614,2.151,283.9909
p01041,5,75130,246.0,35671.634,120353.3494,-84681.7154,19.4071,255.5008
p01041,5,75131,252.0,29437.2645,94607.3967,-65170.1322,10.725,264.9812
p01041,5,75511,258.0,-27037.1448,47142.2494,-74179.3941,1.8501,255.5008
p01043,3,66384,228.0,34119.2341,54405.0201,-20285.786,2.871,74.4346
p01043,4,65624,222.0,280614.3758,45496.7484,235117.6274,1.431,99.4296
p01043,4,65625,222.0,72954.3706,67330.7333,5623.6373,11.6122,93.9359
p01043,4,66003,216.0,153764.3629,138765.9559,14998.407,26.1176,63.1319
p01043,4,66004,240.0,11859.8588,36893.0402,-25033.1813,0.18,87.0511
p01043,4,66005,228.0,102362.3961,84941.225,17421.1711,15.1286,66.3659
p01043,4,66382,246.0,88741.4032,59591.8257,29149.5774,3.6565,76.9168
p01043,5,65244,234.0,128227.1479,49968.0313,78259.1166,5.522,109.3153
p01043,5,65245,228.0,66909.2634,50005.4779,16903.7855,6.733,109.6316
p01043,5,65246,234.0,72024.343,84362.1703,-12337.8273,16.772,87.7482
p01043,5,65622,252.0,29956.13,69716.7537,-39760.6238,6.4875,127.2919
p01043,5,65623,264.0,85345.1458,111224.1467,-25879.0009,17.9133,87.7402
p01043,5,66383,264.0,53967.6246,94061.2728,-40093.6483,19.0822,56.5634
p01043,6,65242,246.0,63793.8982,116200.8913,-52406.9931,22.5331,109.3153
p01043,6,65243,246.0,33016.2159,44148.4272,-11132.2114,1.4837,118.9411
p01045,5,75135,252.0,1817.9881,42506.4331,-40688.4449,1.0491,312.3364
p01045,5,75136,258.0,29457.0568,84878.7939,-55421.737,15.2122,320.4206
p01045,5,75137,252.0,29524.4538,91529.2939,-62004.8401,16.6868,320.4206
