region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_mw,capital_adder_per_mw,dist_spur_km,dist_reinforcement_km
p1,3,9544,258.0,504341.6009,245770.1,258571.5009,10.6787,54.9981
p1,4,416,60.0,1500113.1652,740309.56,759803.6052,10.8538,200.6822
p1,4,797,240.0,1645760.2957,709000.25,936760.0457,6.913,188.341
p1,4,798,246.0,1454916.3314,728233.6,726682.7314,12.5596,182.0143
p1,4,799,240.0,1025775.7771,755896.06,269879.7171,36.5689,182.0143
p1,4,1177,240.0,2254058.1859,667587.06,1586471.1259,0.2173,178.7961
p1,4,1179,240.0,868816.5436,735383.56,133432.9836,26.8771,155.5872
p1,4,1558,264.0,919310.3819,680667.94,238642.4419,4.8765,159.7836
p1,4,1560,186.0,853288.9633,814517.75,38771.2133,28.7426,150.7761
p1,4,1937,258.0,925523.9739,601952.75,323571.2239,5.8447,146.4535
p1,4,1938,252.0,736911.9499,585332.6,151579.3499,0.6673,150.7761
p1,4,2316,150.0,1117387.3821,556253.94,561133.4421,9.5746,152.5889
p1,4,2696,234.0,1034435.1741,462575.7,571859.4741,28.7863,109.9049
p1,4,3077,270.0,983394.4093,488337.2,495057.2093,5.1774,110.3
p1,4,3078,252.0,563066.2728,532870.06,30196.2128,7.5302,115.0673
p1,4,3460,228.0,582889.0637,572850.6,10038.4637,10.0875,115.3087
p1,4,3836,210.0,1642150.1904,297210.72,1344939.4704,31.5545,62.8427
p1,4,4973,246.0,2094829.7515,872589.5,1222240.2515,31.8564,230.2865
p1,4,4974,186.0,2121423.5384,956753.5,1164670.0384,16.8439,261.5028
p1,4,4982,48.0,1138452.647,1046638.4,91814.247,58.0332,104.8532
p1,4,5352,216.0,2182929.135,826972.25,1355956.885,17.6023,230.0292
p1,4,5353,54.0,3359719.1431,905923.4,2453795.7431,31.1534,230.0292
p1,4,5366,84.0,1101241.4908,974741.0,126500.4908,32.1637,172.8316
p1,4,5368,204.0,880596.1572,810223.4,70372.7572,24.2367,181.4652
p1,4,5731,276.0,1115866.2837,774214.06,341652.2237,16.674,203.7513
p1,4,5748,132.0,866936.7975,730435.0,136501.7975,27.6035,179.1407
p1,4,6114,42.0,10722036.3513,65946.27,10656090.0813,2.4582,5.3947
p1,4,6116,102.0,3744082.3789,213080.08,3531002.2989,1.5364,43.0575
p1,4,6122,210.0,676658.5176,642175.6,34482.9176,1.161,141.5798
p1,4,6127,90.0,714239.2015,616421.44,97817.7615,19.0976,141.365
p1,4,6491,240.0,1124840.4476,425076.94,699763.5076,31.9017,70.6497
p1,4,6494,36.0,7648828.3435,128034.21,7520794.1335,16.7912,1.791
p1,4,6495,54.0,5299567.4405,105580.78,5193986.6605,1.5801,19.1168
p1,4,6496,264.0,1496738.0331,195301.1,1301436.9331,17.5586,14.6131
p1,4,6497,258.0,1316287.0717,236604.17,1079682.9017,0.36,49.0231
p1,4,6499,60.0,542297.4604,424006.25,118291.2104,24.5051,52.8313
p1,4,6504,216.0,673106.5309,602466.8,70639.7309,15.675,143.5554
p1,4,7249,222.0,1512076.5271,505209.06,1006867.4671,53.7031,106.3043
p1,4,7250,198.0,1582581.7169,395892.47,1186689.2469,16.395,106.3043
p1,4,7256,282.0,663258.418,235318.39,427940.028,4.7737,48.7764
p1,4,7257,246.0,373229.3134,286531.2,86698.1134,2.1446,63.1259
p1,4,7258,54.0,546726.4349,418966.5,127759.9349,23.2734,56.0942
p1,4,7265,264.0,812142.7248,437563.0,374579.7248,0.8691,129.5313
p1,4,7629,168.0,2731697.4069,453518.8,2278178.6069,41.2665,106.3043
p1,4,7630,60.0,4809352.7848,397480.06,4411872.7248,2.3374,105.9288
p1,4,7631,216.0,1355834.1443,368171.03,987663.1143,5.4911,87.9165
p1,4,7632,216.0,2901390.2983,313447.56,2587942.7383,14.456,62.8495
p1,4,7636,282.0,493818.7574,313229.06,180589.6974,19.6696,44.7099
p1,4,8008,264.0,783813.157,522543.97,261269.187,16.3396,135.0187
p1,4,8009,240.0,1109965.2684,475585.44,634379.8284,18.5252,105.9288
p1,4,8016,282.0,399538.2464,348157.88,51380.3664,17.7732,59.9029
p1,4,8018,246.0,448648.1477,407137.66,41510.4877,5.8383,88.2441
p1,4,8023,240.0,539677.3719,465576.56,74100.8119,21.0404,86.7172
p1,4,8025,264.0,458468.8036,422482.53,35986.2736,24.1068,87.5346
p1,4,8388,246.0,1141451.5993,502719.94,638731.6593,15.6057,129.1084
p1,4,8394,276.0,458437.3651,371683.66,86753.7051,26.8632,61.5586
p1,4,8396,150.0,676897.1105,560524.0,116373.1105,28.7762,72.9769
p1,4,8398,258.0,570231.6764,502675.75,67555.9264,19.4241,88.2441
p1,4,8403,288.0,454556.2438,333481.75,121074.4938,21.8376,64.1393
p1,4,8774,276.0,522352.2303,472598.84,49753.3903,19.2569,94.4876
p1,4,8780,282.0,645090.4226,558407.8,86682.6226,18.2115,114.8106
p1,4,8785,270.0,349935.2625,332352.6,17582.6625,23.7527,59.4428
p1,4,8787,210.0,332652.7766,279387.6,53265.1766,16.0968,62.2478
p1,4,9155,48.0,906449.3326,732333.94,174115.3926,30.3818,122.54
p1,4,9162,264.0,331536.282,289195.94,42340.342,17.8131,54.9981
p1,4,9163,276.0,1007630.6566,230984.78,776645.8766,4.8393,57.4718
p1,4,9165,270.0,344954.901,291845.97,53108.931,21.6459,54.9981
p1,5,796,222.0,1649895.561,720602.1,929293.461,4.631,193.7138
p1,5,1176,216.0,1579873.5811,689508.44,890365.1411,2.9982,187.3408
p1,5,1557,222.0,4409222.3785,657105.4,3752116.9785,0.5246,165.9394
p1,5,2695,210.0,1748913.576,708167.5,1040746.076,41.0609,152.5889
p1,5,4215,234.0,1780714.6672,972260.5,808454.1672,31.1753,221.5143
p1,5,4594,102.0,1714617.6687,1012873.25,701744.4187,14.2531,266.8847
p1,5,4595,114.0,2579516.0183,944299.2,1635216.8183,38.0627,221.5143
p1,5,4987,54.0,1172348.5649,1053092.2,119256.3649,45.0337,225.5687
p1,5,5732,228.0,2156552.8083,791903.7,1364649.1083,0.7046,227.3937
p1,5,6112,246.0,1543174.757,339637.16,1203537.597,57.8197,5.3947
p1,5,6113,108.0,2011785.7064,283623.22,1728162.4864,58.3197,5.3947
p1,5,6123,54.0,827673.5512,712620.94,115052.6112,0.9,155.5282
p1,5,6492,150.0,2090831.708,349686.53,1741145.178,14.2557,70.6497
p1,5,6493,54.0,1584942.7794,108516.51,1476426.2694,25.4424,5.3947
p1,5,6501,48.0,834128.771,719198.06,114930.711,13.2194,132.8886
p1,5,6871,186.0,1093975.0642,389119.6,704855.4642,34.6273,70.6497
p1,5,6872,42.0,5011577.8679,297619.22,4713958.6479,2.421,70.6497
p1,5,6877,186.0,711140.1227,299077.5,412062.6227,1.4991,63.2005
p1,5,7251,66.0,1099891.7676,502148.25,597743.5176,69.9553,70.6497
p1,5,7252,48.0,8686636.1121,290855.8,8395780.3121,16.4349,51.1884
p1,5,7266,180.0,516757.013,431954.38,84802.633,7.7076,114.016
p1,5,7637,270.0,403420.1051,335781.88,67638.2251,3.6037,74.598
p1,5,7638,240.0,414286.9018,380511.7,33775.2018,4.7274,83.6748
p1,5,8010,246.0,1394824.343,437192.38,957631.963,11.1712,102.9769
p1,5,8022,240.0,536416.0983,426022.12,110393.9783,23.4443,86.7172
p1,5,8024,276.0,524570.5016,463298.5,61272.0016,27.3479,74.4441
p1,5,8389,258.0,761137.6168,456138.7,304998.9168,2.9674,130.4121
p1,5,8390,264.0,723724.89,410212.5,313512.39,3.0046,117.5565
p1,5,8405,252.0,409487.1224,376993.56,32493.5624,5.1492,91.0446
p1,5,8406,264.0,358393.3129,331658.97,26734.3429,12.2965,78.5991
p1,5,8771,270.0,546496.4843,439806.84,106689.6443,16.6703,106.4071
p1,5,8784,294.0,296780.9346,256838.55,39942.3846,1.1764,74.4441
p1,5,9157,54.0,2381517.3982,2225226.8,156290.5982,135.4453,265.4927
p1,5,9164,294.0,791534.6235,246810.1,544724.5235,9.7312,54.9981
p1,5,9924,264.0,227592.6947,178256.25,49336.4447,2.4737,37.4956
p1,5,10304,252.0,165406.8524,145679.36,19727.4924,20.6682,1.4991
p1,6,2315,66.0,2982697.7258,657572.1,2325125.6258,20.9951,152.5889
p1,6,2707,108.0,1256904.187,1096259.2,160644.987,29.1862,200.6712
p1,6,3074,162.0,2765602.9546,750119.0,2015483.9546,39.9756,146.6181
p1,6,3075,138.0,1707818.8309,602150.7,1105668.1309,75.1727,109.9049
p1,6,3454,180.0,1433232.3849,615451.56,817780.8249,75.931,109.9049
p1,6,3455,156.0,1758315.445,468004.94,1290310.505,20.6916,109.9049
p1,6,5362,42.0,1095618.1223,976414.4,119203.7223,35.9847,145.5063
p1,6,5365,54.0,1032491.6387,898974.5,133517.1387,28.839,172.5616
p1,6,5743,72.0,923306.2164,787867.94,135438.2764,16.7987,145.5063
p1,6,6505,288.0,739265.9294,592923.06,146342.8694,17.1549,143.3754
p1,6,6506,306.0,620263.9619,597276.06,22987.9019,9.0022,149.2989
p1,6,6885,300.0,648153.2135,534472.7,113680.5135,7.5521,136.947
p1,6,7259,120.0,583476.2746,470917.66,112558.6146,2.5546,83.6823
p1,6,7260,138.0,629640.051,545938.75,83701.301,15.5104,107.6618
p1,6,7628,270.0,675302.3924,558859.5,116442.8924,14.874,135.0187
p1,6,7640,228.0,580367.8054,481104.06,99263.7454,5.4474,110.9428
p1,6,7642,276.0,572762.0619,530659.0,42103.0619,25.7689,100.3824
p1,6,8770,282.0,540398.0398,483144.28,57253.7598,22.1689,106.4071
p1,6,9545,276.0,335202.2517,283599.2,51603.0517,12.3274,49.6967
p1,7,4986,48.0,1160778.2637,1033489.6,127288.6637,44.825,172.5616
p1,7,5742,66.0,836226.0771,752212.56,84013.5171,22.5624,122.382
p1,7,5747,102.0,883117.8999,772052.25,111065.6499,26.2173,158.7718
p1,7,6124,234.0,842904.0395,671744.2,171159.8395,2.2474,173.4526
p1,7,6126,288.0,658081.3445,633833.9,24247.4445,19.9987,147.7098
p1,7,6886,222.0,542358.1482,508713.44,33644.7082,19.8496,114.016
p1,7,7262,108.0,811075.9804,712990.75,98085.2304,30.2956,128.2713
p1,7,7639,240.0,482332.8096,442160.94,40171.8696,4.0165,103.248
p1,7,8019,216.0,487825.982,438336.66,49489.322,7.2975,95.6741
p1,7,8020,300.0,569458.8976,456675.03,112783.8676,4.1065,128.2883
p1,7,8399,294.0,564535.1984,517587.5,46947.6984,19.3868,95.6741
p1,7,8400,276.0,578450.5486,505621.53,72829.0186,20.4514,107.536
p1,7,8401,288.0,640750.3968,396066.28,244684.1168,1.701,110.9805
p1,7,8402,294.0,644476.6445,345746.06,298730.5845,25.9255,64.1393
p1,7,8404,276.0,402589.148,357084.2,45504.948,14.2403,74.4441
p1,7,8783,300.0,403034.5081,267189.7,135844.8081,15.5157,57.4718
p1,7,8786,186.0,399055.7307,357665.3,41390.4307,25.2821,67.8315
p1,7,9166,174.0,416189.769,368440.62,47749.149,22.7684,83.0618
p1,8,5744,42.0,973806.9037,769967.1,203839.8037,14.8187,172.5616
p1,8,5746,180.0,954468.0867,877696.06,76772.0267,25.4435,172.8316
p1,8,7641,228.0,561193.437,481822.28,79371.157,22.1497,108.8743
p1,8,8021,294.0,764277.5441,424470.22,339807.3241,8.884,108.8743
p1,8,8782,258.0,385205.9367,314551.75,70654.1867,17.5288,64.1393
p1,8,9161,276.0,431212.1922,394501.56,36710.6322,27.3159,64.1393
p1,8,9546,270.0,339147.8182,321053.88,18093.9382,16.0068,56.7796
p1,8,9926,294.0,290456.7237,275564.34,14892.3837,3.7374,62.7361
p1,8,10306,294.0,326820.5626,308886.03,17934.5326,7.4018,63.217
p1,9,8781,288.0,533912.2696,460311.62,73600.6496,18.1423,84.1136
p1,9,9925,294.0,224569.6859,200752.33,23817.3559,0.4346,49.6967
p1,9,10305,294.0,240742.3648,230668.03,10074.3348,24.5349,16.9158
p10,1,46772,222.0,3153748.8499,2879389.5,274359.3499,6.8539,473.4039
p10,1,47536,60.0,3204354.2685,2987821.2,216533.0685,36.3479,436.7168
p10,1,49424,234.0,3087810.1201,2240033.0,847777.1201,22.1673,399.069
p10,1,49425,246.0,2683317.3094,2198822.8,484494.5094,2.4646,345.964
p10,1,49426,228.0,2428017.104,2270833.5,157183.604,10.022,342.6213
p10,1,49427,246.0,2582694.8804,2433599.2,149095.6804,22.8712,342.6213
p10,1,49428,60.0,2873994.1592,2649093.5,224900.6592,23.6706,359.8662
p10,1,49804,234.0,2575870.36,2182839.2,393031.16,21.7317,313.2753
p10,1,49805,228.0,2534927.7642,2124612.5,410315.2642,0.8846,332.3293
p10,1,49806,234.0,2459504.4881,2211603.5,247900.9881,25.5681,313.2753
p10,1,49807,222.0,2481622.8598,2345690.2,135932.6598,27.9853,325.7092
p10,1,49808,30.0,2845488.3297,2523914.0,321574.3297,21.5724,346.986
p10,1,49816,54.0,2910824.9103,2718264.5,192560.4103,44.3228,359.1723
p10,1,50184,216.0,6518988.3307,2149089.0,4369899.3307,16.3167,312.6826
p10,1,50185,216.0,3226946.4548,2086912.8,1140033.6548,2.2474,320.8609
p10,1,50186,228.0,2621564.1362,2153196.2,468367.9362,17.5059,313.2753
p10,1,50187,240.0,2502871.133,2306866.0,196005.133,22.0017,325.7092
p10,1,50188,72.0,2749906.4954,2478450.2,271456.2954,17.7966,347.616
p10,1,50564,222.0,4443782.6394,2082844.8,2360937.8394,8.0755,308.378
p10,1,50565,240.0,2846897.4061,2045002.8,801894.6061,3.8391,307.838
p10,1,50566,234.0,2417257.4454,2129281.5,287975.9454,16.1356,306.218
p10,1,50567,210.0,2428129.6214,2285795.0,142334.6214,5.6546,310.765
p10,1,50568,60.0,2653044.6406,2434289.0,218755.6406,18.122,310.765
p10,1,50944,252.0,2604690.5521,2031713.8,572976.7521,7.9264,296.2962
p10,1,50945,228.0,2429502.5087,1996607.0,432895.5087,3.9291,295.8462
p10,1,50946,222.0,2573783.6648,2070062.2,503721.4648,15.6728,295.1262
p10,1,50947,234.0,2332976.3341,2193239.0,139737.3341,15.8369,287.6158
p10,1,50948,114.0,2558827.5897,2293960.5,264867.0897,23.6781,287.2713
p10,1,51323,258.0,2284476.7392,1966959.9,317516.8392,10.014,302.376
p10,1,51324,240.0,2394425.3609,1985971.1,408454.2609,7.8364,284.3262
p10,1,51325,228.0,2673260.492,1953915.1,719345.392,3.8546,284.5062
p10,1,51326,186.0,3252456.0765,2049892.0,1202564.0765,16.4184,285.2262
p10,1,51327,246.0,2419986.662,2111947.5,308039.162,7.4365,286.4613
p10,1,51328,48.0,2520867.4262,2262259.5,258607.9262,20.2985,286.4613
p10,1,51702,246.0,2058891.8104,1895910.2,162981.6104,2.1973,295.7123
p10,1,51703,258.0,2204035.844,1972179.9,231855.944,10.5055,298.0059
p10,1,51704,252.0,2269556.8317,1944228.9,325327.9317,7.9791,272.7689
p10,1,51705,228.0,2269808.1373,1908848.4,360959.7373,3.7646,272.5889
p10,1,51706,222.0,2316616.3108,1991320.1,325296.2108,23.5945,257.1398
p10,1,51707,222.0,2224425.0333,2079728.8,144696.2333,8.8301,277.0512
p10,1,51708,192.0,2362207.7863,2223054.0,139153.7863,20.4902,277.0512
p10,1,51710,84.0,2847019.3421,2660678.5,186340.8421,50.1361,304.2536
p10,1,52078,234.0,2103650.368,1992541.9,111108.468,20.4465,286.8086
p10,1,52079,240.0,2043137.0456,1918297.2,124839.8456,8.631,285.055
p10,1,52080,222.0,1991566.2546,1865244.5,126321.7546,2.79,284.2231
p10,1,52081,198.0,2002546.128,1867035.8,135510.328,13.9224,271.4782
p10,1,52082,246.0,1967518.8117,1833812.9,133705.9117,0.63,282.9993
p10,1,52083,234.0,2157248.58,1896375.1,260873.48,19.0844,271.4782
p10,1,52084,258.0,2178326.9851,1897528.0,280798.9851,9.6503,257.1398
p10,1,52085,234.0,2125905.8984,1867500.9,258404.9984,3.6591,261.4598
p10,1,52086,246.0,2047558.204,1885823.2,161735.004,0.72,262.5537
p10,1,52087,228.0,2164502.5537,2040882.6,123619.9537,11.0429,264.6674
p10,1,52088,66.0,2456173.1427,2240150.5,216022.6427,24.4668,263.0782
p10,1,52089,60.0,2708068.9722,2501268.0,206800.9722,39.2071,263.0782
p10,1,52458,258.0,2106610.9612,1991042.4,115568.5612,24.2314,278.5712
p10,1,52459,246.0,1985487.6479,1875771.6,109716.0479,18.3015,261.4536
p10,1,52460,234.0,1928712.9048,1792868.1,135844.8048,0.5246,271.4665
p10,1,52461,96.0,2030394.2684,1829620.1,200774.1684,11.2059,260.4598
p10,1,52462,234.0,2027471.7451,1797872.0,229599.7451,3.6874,271.4782
p10,1,52463,234.0,2696163.1206,1848979.8,847183.3206,26.0027,231.6751
p10,1,52464,234.0,2264949.6779,1831676.5,433273.1779,22.5948,231.6751
p10,1,52465,228.0,2014764.1486,1834431.4,180332.7486,4.1001,250.2934
p10,1,52466,216.0,1972230.4779,1845971.4,126259.0779,2.1446,250.058
p10,1,52467,252.0,2136283.0803,2012031.6,124251.4803,14.6568,255.4027
p10,1,52468,156.0,2378098.6805,2184768.8,193329.8805,26.8696,257.6063
p10,1,52838,234.0,1983284.1061,1890602.4,92681.7061,18.007,262.8371
p10,1,52839,228.0,1977133.9793,1853046.2,124087.7793,15.701,259.6845
p10,1,52840,240.0,1924555.9979,1773015.0,151540.9979,3.87,258.3281
p10,1,52841,258.0,1966935.1551,1755238.8,211696.3551,13.3057,244.0068
p10,1,52842,240.0,2292926.8424,1749914.6,543012.2424,14.4538,237.5566
p10,1,52843,240.0,2134811.5064,1756345.9,378465.6064,25.5441,223.1427
p10,1,52844,240.0,1983422.4577,1764216.4,219206.0577,13.0793,228.3541
p10,1,52845,240.0,1901093.5693,1785822.9,115270.6693,7.6165,235.126
p10,1,52846,246.0,1933998.1421,1813999.6,119998.5421,5.4501,237.5251
p10,1,52847,246.0,2103778.711,1957495.1,146283.611,17.5176,240.3961
p10,1,53218,240.0,1989936.3308,1896162.2,93774.1308,13.5293,259.7489
p10,1,53219,234.0,1883347.1029,1765512.4,117834.7029,0.6146,263.6162
p10,1,53220,234.0,1889241.6638,1723758.4,165483.2638,16.1889,232.3057
p10,1,53221,246.0,1912171.4459,1682827.5,229343.9459,2.9455,244.0068
p10,1,53222,246.0,2101996.56,1669983.9,432012.66,18.5102,215.2871
p10,1,53223,252.0,2078128.2839,1682662.1,395466.1839,14.0241,223.1427
p10,1,53224,246.0,1848030.2031,1655518.8,192511.4031,0.7573,228.3541
p10,1,53225,228.0,1754302.6171,1647028.8,107273.8171,0.4873,226.4152
p10,1,53226,234.0,1865316.4907,1741634.4,123682.0907,17.6188,211.3947
p10,1,53227,252.0,2037357.6224,1924068.0,113289.6224,20.5158,228.965
p10,1,53235,270.0,1916407.9766,1834923.8,81484.1766,20.8465,262.6831
p10,1,53599,240.0,1879309.1446,1769470.0,109839.1446,3.4765,255.3325
p10,1,53600,72.0,1895296.3598,1684582.8,210713.5598,1.701,243.4077
p10,1,53601,228.0,1861716.2017,1617522.4,244193.8017,0.8318,232.3057
p10,1,53602,234.0,1962095.1678,1604622.9,357472.2678,6.9902,215.2871
p10,1,53603,252.0,2304512.5321,1614112.8,690399.7321,19.3405,204.1133
p10,1,53604,222.0,2349462.7613,1635187.9,714274.8613,4.4201,214.353
p10,1,53605,234.0,1672275.5312,1554344.6,117930.9312,0.7418,211.3947
p10,1,53606,234.0,1814106.0687,1697969.6,116136.4687,16.3524,202.5427
p10,1,53980,198.0,1898672.6482,1759662.6,139010.0482,16.2198,232.3057
p10,1,53981,204.0,1819936.7201,1662300.5,157636.2201,16.7486,215.2871
p10,1,53982,210.0,1820640.4836,1579527.9,241112.5836,2.7256,217.8881
