sc_point_gid,class,capacity,capital_adder_per_mw,cf
43913,9,418.32,3286774.93,0.4815
43914,9,469.22,3229507.34,0.4795
43915,9,526.66,3094347.73,0.4779
43916,9,530.84,3071048.03,0.4759
43917,9,530.84,3051050.97,0.4738
43918,9,530.84,3068499.9,0.472
43919,9,530.84,3058475.68,0.47
43920,9,496.63,3168895.68,0.468
43921,9,505.08,3126592.04,0.4656
43922,9,530.84,3015877.07,0.4634
43923,9,530.84,2997142.2,0.4613
43924,9,499.02,3105953.19,0.459
43925,9,497.7,3086567.21,0.4566
43926,9,530.84,2937185.83,0.4542
43927,9,486.55,3057104.28,0.452
43928,9,440.77,3096207.66,0.4494
43929,9,513.48,2929929.92,0.446
43930,8,530.84,2856684.5,0.4423
43931,8,530.84,2827194.3,0.4383
43932,8,530.84,2794565.99,0.4342
43933,8,471.91,2938887.96,0.4293
43934,8,530.84,2423507.18,0.424
43935,8,530.84,2059483.99,0.4185
43936,8,373.05,2327498.38,0.4134
44597,9,424.34,3270930.55,0.48
44598,9,527.6,3090344.16,0.4782
44599,9,474.37,3252592.1,0.4766
44600,9,506.67,3175287.4,0.4746
44601,9,530.84,3067266.07,0.4724
44602,9,530.84,3068593.18,0.4704
44603,9,530.84,3054680.16,0.4684
44604,9,530.84,3045218.39,0.4664
44605,9,469.9,3200837.98,0.4642
44606,9,530.84,3023843.47,0.4619
44607,9,530.84,3005443.81,0.46
44608,9,530.84,2982454.66,0.4574
44609,9,459.76,3149477.42,0.4548
44610,9,455.93,3131323.07,0.4526
44611,9,514.03,2992468.15,0.4502
44612,9,530.84,2897723.55,0.4475
44613,9,473.23,3041225.29,0.4442
44614,8,530.84,2863139.61,0.4405
44615,8,530.84,2836259.57,0.4365
44616,8,517.36,2877126.28,0.4324
44617,8,485.94,2950131.32,0.4275
44618,8,530.84,2460054.13,0.4225
44619,8,530.84,2027716.72,0.4169
44620,8,201.43,3701378.75,0.4125
45281,9,404.48,3326425.05,0.4783
45282,9,475.7,3247034.88,0.4768
45283,9,530.84,3089004.88,0.475
45284,9,493.32,3207968.96,0.473
45285,9,488.59,3231089.82,0.471
45286,9,530.84,3084722.75,0.4693
45287,9,530.84,3061493.78,0.4673
45288,9,530.84,3049348.56,0.4649
45289,9,522.26,3070143.82,0.4625
45290,9,478.03,3186705.43,0.4603
45291,9,525.43,3033265.6,0.4583
45292,9,469.54,3156679.48,0.4559
45293,9,494.68,3109203.89,0.4536
45294,9,469.18,3128295.18,0.4513
45295,9,526.6,2944729.18,0.4486
45296,9,530.84,2909405.78,0.4459
45297,8,484.8,3039774.11,0.4429
45298,8,519.6,2916829.07,0.4392
45299,8,530.84,2851028.74,0.4352
45300,8,472.33,3013392.96,0.4311
45301,8,530.84,2830306.78,0.4262
45302,8,530.84,2592800.57,0.4214
45303,8,521.7,2056117.36,0.4154
45304,8,38.94,6176610.58,0.4123
45965,9,437.5,3201357.57,0.4765
45966,9,474.79,3221987.59,0.4751
45967,9,530.84,3113264.3,0.4737
45968,9,530.84,3078086.32,0.4715
45969,9,511.76,3182002.75,0.4697
45970,9,471.16,3258995.7,0.4682
45971,9,530.45,3069506.23,0.4659
45972,9,530.84,3050300.69,0.4635
45973,9,530.84,3040823.24,0.4612
45974,9,444.59,3235667.09,0.4591
45975,9,454.6,3209942.45,0.4569
45976,9,530.81,3000675.54,0.4545
45977,9,530.84,2981671.41,0.4521
45978,9,530.81,2954894.69,0.4497
45979,9,465.3,3111426.0,0.4471
45980,9,530.84,2920481.0,0.4447
45981,8,530.84,2898798.01,0.4416
45982,8,473.49,3041694.13,0.4376
45983,8,530.84,2879087.33,0.4339
45984,8,472.29,3026364.75,0.4294
45985,8,530.84,2842717.99,0.4247
45986,8,530.84,2459588.43,0.4193
45987,8,388.9,2395124.48,0.4147
46649,9,446.41,3261123.67,0.4748
46650,9,506.61,3176151.57,0.4733
46651,9,499.06,3231953.86,0.4717
46652,9,530.84,3085652.74,0.4699
46653,9,530.84,3108788.68,0.4683
46654,9,528.57,3101609.64,0.4665
46655,9,464.71,3261426.11,0.4648
46656,9,486.91,3214011.07,0.4625
46657,9,470.71,3211976.64,0.4602
46658,9,522.0,3072494.25,0.4578
46659,9,469.61,3197317.87,0.4556
46660,9,530.84,3010596.65,0.4534
46661,9,530.84,2986536.74,0.4507
46662,9,530.84,2961334.53,0.4483
46663,9,520.8,2995750.34,0.4459
46664,8,474.95,3094563.8,0.4429
46665,8,530.84,2911599.71,0.4399
46666,8,477.54,3058125.54,0.4362
46667,8,494.97,3025726.85,0.4319
46668,8,504.34,2981190.81,0.4275
46669,8,530.84,2849557.97,0.4229
46670,8,530.84,2389872.87,0.4177
46671,8,401.27,2459956.08,0.4126
46672,8,122.83,5904887.63,0.4078
47332,9,80.06,7896501.69,0.4746
47333,9,475.53,3250263.61,0.4736
47334,9,530.84,2890852.36,0.472
47335,9,474.82,3165068.36,0.4704
47336,9,530.84,3117595.32,0.4686
47337,9,530.84,3118160.08,0.4669
47338,9,508.16,3189137.38,0.4653
47339,9,470.45,3247281.32,0.4635
47340,9,450.33,3264955.48,0.4613
47341,9,521.38,3093804.17,0.4585
47342,9,530.84,3042291.82,0.4561
47343,9,520.12,3066279.32,0.4541
47344,9,480.59,3167134.25,0.4518
47345,9,530.84,2998881.86,0.4495
47346,9,530.84,2973431.65,0.4472
47347,9,530.84,2971950.42,0.4443
47348,8,508.1,3051517.48,0.4413
47349,8,487.49,3085886.5,0.4378
47350,8,530.52,2922696.3,0.4342
47351,8,416.57,3145867.13,0.4306
47352,8,512.57,2958273.56,0.4262
47353,8,530.84,2855265.7,0.4214
47354,8,530.84,2426195.09,0.4165
47355,8,530.84,2195892.77,0.4113
47356,8,274.98,2580752.5,0.4077
47359,8,136.37,3675368.26,0.3923
48016,9,199.75,5044502.15,0.4731
48017,9,473.98,3235659.87,0.4722
48018,9,493.58,3095525.67,0.4705
48019,9,449.19,3263692.12,0.469
48020,9,521.25,3151965.43,0.4672
48021,9,469.8,3299128.49,0.4656
48022,9,492.51,3252188.27,0.464
48023,9,530.84,3100244.52,0.462
48024,9,530.84,3085291.58,0.4599
48025,9,473.14,3227834.29,0.4574
48026,9,514.71,3112697.25,0.4546
48027,9,530.84,3031037.29,0.4524
48028,9,489.34,3150283.9,0.4502
48029,9,510.2,3077945.26,0.4481
48030,9,530.84,2985236.8,0.4454
48031,8,530.84,2973282.37,0.4424
48032,8,530.84,2963677.71,0.4397
48033,8,495.04,3093240.33,0.4364
48034,8,501.13,3047618.01,0.4327
48035,8,472.59,3078197.89,0.429
48036,8,489.69,3035630.28,0.4252
48037,8,485.97,2961883.6,0.4206
48038,8,530.84,2446523.08,0.4156
48039,8,417.02,2385397.88,0.4116
48042,8,112.75,4358997.5,0.395
48043,8,521.83,858777.23,0.392
48044,8,324.13,801748.44,0.388
48700,9,273.49,3561881.9,0.4719
48701,9,488.07,3241939.95,0.4707
48702,9,465.3,3268240.75,0.4691
48703,9,461.02,3269064.17,0.4678
48704,9,387.24,3411676.51,0.466
48705,9,491.83,3272505.7,0.4647
48706,9,530.84,3127963.05,0.4629
48707,9,530.84,3109641.15,0.4608
48708,9,530.84,3089808.11,0.4587
48709,9,530.84,3072502.7,0.4562
48710,9,478.42,3211536.57,0.4535
48711,9,510.01,3127862.99,0.4509
48712,9,530.84,3020353.71,0.4488
48713,9,469.54,3174178.79,0.4465
48714,9,530.84,2997606.14,0.4438
48715,8,530.84,2980882.34,0.4411
48716,8,530.84,2972000.86,0.438
48717,8,530.84,2959325.2,0.4349
48718,8,437.14,3144988.19,0.4319
48719,8,506.02,2995756.31,0.4277
48720,8,530.84,2872871.64,0.4235
48721,8,463.71,2990839.53,0.4197
48722,8,395.54,2782364.88,0.4148
48723,8,320.76,2653907.46,0.4117
48726,8,279.29,1546245.23,0.3963
48727,8,276.27,1329137.9,0.3934
48728,8,368.42,794611.98,0.3887
49384,9,355.4,3442714.25,0.4697
49385,9,472.46,3271146.1,0.4686
49386,9,480.3,3245644.68,0.4676
49387,9,480.01,3254147.06,0.4663
49388,9,467.89,3306581.41,0.4646
49389,9,515.74,3203495.1,0.4633
49390,9,476.9,3296959.93,0.4615
49391,9,485.61,3262160.15,0.4593
49392,9,530.84,3097346.05,0.4575
49393,9,530.84,3079481.46,0.4551
49394,9,530.84,3064924.03,0.4523
49395,9,485.32,3203248.33,0.4498
49396,9,501.33,3151593.48,0.4472
49397,9,520.96,3063492.4,0.445
49398,8,479.49,3172038.46,0.4423
49399,8,530.84,2991452.5,0.4399
49400,8,530.84,2967757.86,0.437
49401,8,530.84,2955065.69,0.4339
49402,8,472.39,3082307.71,0.4307
49403,8,467.95,3049858.19,0.4269
49404,8,497.5,2965948.72,0.423
49405,8,351.57,3050049.38,0.4186
49406,8,304.69,2811515.2,0.415
49407,8,175.06,4942517.13,0.4111
49410,8,424.86,1793690.13,0.3972
49411,8,301.03,1365935.24,0.3929
49412,8,353.97,880918.6,0.3895
50068,9,461.67,3295199.09,0.4688
50069,9,530.84,3105429.36,0.4673
50070,9,530.84,3097310.36,0.4661
50071,9,530.84,3111387.2,0.4645
50072,9,472.36,3310471.99,0.463
50073,9,443.65,3360402.43,0.4615
50074,9,480.23,3301528.85,0.4601
50075,9,512.7,3197850.54,0.4581
50076,9,477.22,3270844.42,0.4557
50077,9,483.18,3256642.06,0.4535
50078,9,530.84,3088469.01,0.451
50079,9,530.84,3073912.17,0.4485
50080,9,491.93,3188697.33,0.4464
50081,9,497.28,3172948.48,0.4438
50082,8,491.15,3166074.49,0.4415
50083,8,508.36,3098175.1,0.4387
50084,8,530.84,2990859.23,0.436
50085,8,522.94,2998644.2,0.4332
50086,8,480.69,3075424.95,0.4298
50087,8,530.61,2883097.03,0.4263
50088,8,287.78,3279202.05,0.4234
50089,8,446.96,2912835.54,0.4188
50090,8,249.42,2889556.71,0.414
50091,8,83.04,6428491.17,0.4118
50094,8,77.76,6091751.42,0.3985
50095,8,113.04,4729127.15,0.3929
50096,8,265.91,1378460.71,0.389
50100,2,17.79,1750445.98,0.3571
50751,9,30.65,7944933.99,0.4677
50752,9,507.87,3214218.71,0.4676
50753,9,530.84,3110635.71,0.466
50754,9,530.84,3102561.33,0.4647
50755,9,530.84,3120907.88,0.463
50756,9,530.84,3144282.63,0.4618
50757,9,473.1,3327330.8,0.4605
50758,9,530.84,3147199.54,0.4586
50759,9,488.82,3273646.53,0.4569
50760,9,480.07,3272114.64,0.4547
50761,9,473.3,3271885.52,0.4523
50762,9,464.81,3259239.2,0.4498
50763,9,482.99,3236097.63,0.4476
50764,9,530.84,3064882.56,0.4452
50765,8,496.5,3181488.81,0.4429
50766,8,493.74,3162632.98,0.4405
50767,8,469.09,3176146.85,0.4382
50768,8,530.84,2979745.04,0.435
50769,8,472.26,3111130.1,0.4326
50770,8,530.81,2911876.63,0.4298
50771,8,530.84,2888388.57,0.426
50772,8,520.51,2911980.51,0.4224
50773,8,474.72,2912101.88,0.4183
50774,8,131.87,6136262.47,0.4155
50777,8,202.6,3511092.76,0.3999
50778,8,370.3,1899981.03,0.3972
50779,8,125.68,4510963.63,0.3947
50780,8,189.02,2753381.15,0.3885
51435,9,197.02,5154301.71,0.467
51436,9,530.84,3133742.53,0.4664
51437,9,530.84,3124482.99,0.4648
51438,9,530.84,3120582.19,0.4635
51439,9,530.84,3119920.09,0.4619
51440,9,530.84,3143194.6,0.4604
51441,9,509.62,3260151.65,0.4589
51442,9,494.39,3293907.25,0.4574
51443,9,530.84,3143746.56,0.4558
51444,9,530.84,3108173.09,0.4534
51445,9,524.1,3134259.24,0.4509
51446,9,456.58,3286468.78,0.4485
51447,9,478.26,3246897.61,0.4462
51448,9,476.86,3242497.11,0.4442
51449,8,483.6,3191550.27,0.4419
51450,8,480.04,3172443.48,0.4394
51451,8,515.81,3053990.39,0.4371
51452,8,474.95,3119598.75,0.4342
51453,8,472.49,3085666.38,0.4321
51454,8,203.63,4683052.77,0.43
51455,8,80.32,7549139.64,0.4246
51456,8,513.09,2889543.44,0.422
51457,8,506.74,2847439.88,0.4184
51458,8,164.92,5387270.79,0.4149
51462,8,134.23,4488551.18,0.3965
51463,8,229.36,1959889.3,0.3927
51464,8,134.43,3341538.94,0.3872
52119,9,373.73,3444917.15,0.4662
52120,9,530.84,3138402.19,0.4652
52121,9,530.84,3140985.75,0.4635
52122,9,530.84,3124557.62,0.4618
52123,9,530.84,3126754.43,0.4604
52124,9,530.84,3153259.14,0.4588
52125,9,530.84,3184286.21,0.4574
52126,9,473.07,3329107.38,0.4559
52127,9,530.84,3143233.38,0.4542
52128,9,530.84,3111313.69,0.4522
52129,9,530.84,3108101.55,0.4498
52130,9,530.84,3104019.87,0.4473
52131,9,512.15,3184743.6,0.445
52132,8,470.74,3244248.05,0.4431
52133,8,521.74,3080904.99,0.4409
52134,8,476.67,3170643.25,0.4387
52135,8,434.68,3205211.07,0.4363
52136,8,471.81,3107107.81,0.4335
52137,8,476.83,3077822.64,0.431
52138,8,204.09,4668581.43,0.4292
52139,8,88.48,7354540.27,0.4243
52140,8,514.06,2717773.05,0.4218
52141,8,312.66,2959234.43,0.4186
52142,8,15.1,7121702.34,0.4153
52144,8,33.47,5632876.07,0.4032
52145,8,279.77,1975713.16,0.4006
52146,8,89.29,5148449.87,0.397
52802,9,60.56,7989398.54,0.466
52803,9,522.16,3192797.54,0.4654
52804,9,530.84,3151497.76,0.4641
52805,9,530.84,3141544.9,0.4629
52806,9,530.84,3142458.06,0.461
52807,9,530.84,3133725.1,0.4589
52808,9,530.84,3164534.61,0.4578
52809,9,530.84,3187717.06,0.4561
52810,9,510.17,3233276.41,0.4547
52811,9,493.65,3269331.32,0.4529
52812,9,530.84,3122823.37,0.4511
52813,9,530.84,3123684.21,0.4486
52814,9,530.84,3131339.4,0.4464
52815,9,530.84,3090772.85,0.4445
52816,8,529.42,3070218.82,0.4424
52817,8,470.48,3208980.49,0.4399
52818,8,511.05,3088076.19,0.4377
52819,8,464.19,3143624.62,0.4355
52820,8,425.44,3170919.63,0.4331
52821,8,426.87,3130640.72,0.4307
52822,8,476.41,2999199.61,0.4281
52823,8,466.98,2892641.46,0.4249
52824,8,498.15,2710087.48,0.4211
52825,8,194.37,4353267.4,0.4185
52828,8,173.11,4096780.95,0.4042
52829,8,244.91,2022180.99,0.4006
52830,8,92.28,4077400.2,0.3938
52831,8,249.51,820406.93,0.3894
52832,8,189.93,1688836.27,0.385
53486,9,277.34,3589580.22,0.4653
53487,9,530.84,3155532.36,0.4642
53488,9,530.84,3157543.43,0.4628
53489,9,530.84,3149583.42,0.4614
53490,9,530.84,3149662.7,0.4596
53491,9,530.84,3141007.09,0.4581
53492,9,530.84,3171294.52,0.4568
53493,9,530.84,3190882.47,0.4549
53494,9,530.84,3144769.09,0.4533
53495,9,472.94,3314015.01,0.4516
53496,9,530.84,3168377.27,0.4497
53497,9,530.84,3150091.58,0.4478
53498,9,530.84,3128045.86,0.4458
53499,9,530.84,3103227.7,0.4437
53500,8,530.84,3072598.46,0.4417
53501,8,530.84,3044854.89,0.4392
53502,8,486.16,3146907.45,0.437
53503,8,487.94,3098762.05,0.4346
53504,8,415.37,3162658.25,0.4325
53505,8,515.45,2929250.31,0.4304
53506,8,474.69,2928339.53,0.4278
53507,8,480.14,2853006.27,0.4246
53508,8,467.24,2708492.17,0.421
53509,8,199.2,4292720.37,0.4177
53512,8,340.98,2161868.96,0.4046
53513,8,530.84,1307323.97,0.4001
53514,8,365.8,996388.65,0.3944
53515,8,400.76,535013.7,0.3896
53516,8,31.53,3395113.8,0.3856
54169,9,15.07,7789488.25,0.4655
54170,9,483.28,3102434.75,0.4647
54171,9,530.84,3060999.95,0.4631
54172,9,530.84,3159769.91,0.4616
54173,9,530.84,3152795.58,0.4602
54174,9,530.84,3152776.79,0.4588
54175,9,530.84,3142962.33,0.4573
54176,9,530.84,3171374.01,0.4558
54177,9,530.84,3194273.37,0.4539
54178,9,530.84,3147498.86,0.4521
54179,9,510.85,3262906.97,0.4505
54180,9,493.13,3315341.27,0.4487
54181,9,530.84,3159605.1,0.4471
54182,9,530.84,3136003.13,0.445
54183,8,530.84,3114674.75,0.443
54184,8,530.84,3083489.66,0.4412
54185,8,530.84,3049066.86,0.4391
54186,8,530.84,3005636.5,0.4364
54187,8,461.51,3145426.64,0.4342
54188,8,460.53,3092567.82,0.4319
54189,8,479.42,3018721.88,0.4297
54190,8,465.3,2989416.26,0.427
54191,8,503.43,2825398.58,0.4238
54192,8,512.15,2673164.27,0.4205
54193,8,200.49,4378090.75,0.418
54195,8,33.96,6158595.79,0.4075
54196,8,457.46,1939364.26,0.4051
54197,8,458.1,1623604.31,0.4001
54198,8,345.22,1051913.18,0.3945
54199,8,109.84,3360082.88,0.3888
54200,7,55.18,3369340.0,0.3841
54203,2,31.43,2400559.74,0.3364
54204,2,17.43,2266637.24,0.337
54853,9,174.67,5750135.86,0.4648
54854,9,530.84,3014851.47,0.464
54855,9,530.84,3123667.36,0.4625
54856,9,530.84,3150325.77,0.4611
54857,9,530.84,3165502.46,0.4596
54858,9,530.84,3158279.0,0.4585
54859,9,530.84,3146230.12,0.4567
54860,9,530.84,3153930.14,0.4552
54861,9,530.84,3205781.3,0.4533
54862,9,530.84,3157595.18,0.4512
54863,9,530.84,3192161.48,0.4498
54864,9,473.1,3327087.69,0.4482
54865,9,530.84,3156760.15,0.4462
54866,9,530.84,3140334.92,0.4443
54867,8,530.84,3118949.71,0.4424
54868,8,530.84,3081706.97,0.4408
54869,8,530.84,3048849.72,0.4387
54870,8,530.84,3031245.72,0.436
54871,8,472.85,3145062.49,0.4342
54872,8,525.46,2949987.55,0.4315
54873,8,467.89,3044499.9,0.4288
54874,8,487.07,2952280.17,0.4262
54875,8,423.82,2957840.87,0.4232
54876,8,480.52,2831349.43,0.4202
54877,8,61.01,7235616.41,0.4181
54879,8,183.19,3915659.34,0.4079
54880,8,452.34,1999925.13,0.4049
54881,8,300.35,1849380.83,0.4004
54882,8,61.43,4196327.35,0.395
54883,8,372.31,449635.92,0.3872
54884,7,15.45,3334230.76,0.3838
55537,9,309.13,3568114.66,0.4644
55538,9,514.74,3133737.95,0.4632
55539,9,530.84,3141159.65,0.462
55540,9,530.84,3141915.22,0.4606
55541,9,530.84,3179251.21,0.4587
55542,9,530.84,3175560.97,0.4575
55543,9,530.84,3150535.34,0.4559
55544,9,530.84,3107538.72,0.4542
55545,9,530.84,3171789.85,0.4525
55546,9,530.84,3205697.93,0.4508
55547,9,530.84,3187871.0,0.4489
55548,9,511.24,3228502.75,0.4473
55549,9,492.61,3281375.13,0.4454
55550,9,530.84,3133107.39,0.4437
55551,8,530.84,3117753.51,0.4416
55552,8,530.84,3086353.21,0.44
55553,8,530.84,3064595.81,0.4381
55554,8,524.07,3072910.7,0.4357
55555,8,478.35,3161227.66,0.4336
55556,8,530.84,2926866.74,0.4312
55557,8,530.84,2856732.0,0.4284
55558,8,477.61,2993505.04,0.4257
55559,8,501.13,2933187.62,0.4225
55560,8,365.44,3099841.86,0.4199
55563,8,366.74,1874022.53,0.4085
55564,8,521.12,1920312.3,0.4047
55565,8,127.56,4845870.04,0.4014
55566,8,280.84,745643.23,0.3933
55567,8,349.17,518184.27,0.3875
56220,9,27.93,8028989.23,0.4646
56221,9,508.97,3257255.32,0.4642
56222,9,479.26,3312931.79,0.4626
56223,9,510.46,3236908.97,0.4615
56224,9,530.84,3164822.92,0.4599
56225,9,530.84,3166488.32,0.4583
56226,9,530.84,3164636.79,0.4567
56227,9,530.84,3169946.49,0.4551
56228,9,530.84,3159064.78,0.4536
56229,9,530.84,3147595.98,0.4519
56230,9,530.84,3175441.56,0.45
56231,9,530.84,3215606.39,0.448
56232,9,530.84,3137356.4,0.4466
56233,9,475.92,3288000.55,0.445
56234,8,530.84,3121734.57,0.4432
56235,8,530.84,3109562.24,0.4411
56236,8,530.84,3095738.04,0.4393
56237,8,530.84,3082104.03,0.4374
56238,8,472.13,3209752.36,0.4351
56239,8,530.78,3001283.83,0.433
56240,8,530.84,2950272.28,0.4305
56241,8,527.96,2937469.21,0.4282
56242,8,478.32,3067893.69,0.4253
56243,8,439.64,3104983.67,0.4222
56244,8,198.94,4744334.78,0.4201
56246,8,16.01,5979697.05,0.4104
56247,8,403.41,2151036.32,0.4088
56248,8,186.2,3959767.94,0.4056
56249,8,280.16,1179872.8,0.3994
56250,8,530.84,562149.51,0.3945
56251,8,445.14,521379.35,0.3886
56254,2,17.4,2910168.65,0.361
56904,9,197.28,5163284.92,0.4642
56905,9,530.84,3148936.67,0.4634
56906,9,530.84,3042922.89,0.4618
56907,9,478.19,3223798.12,0.4609
56908,9,515.94,3208885.1,0.4595
56909,9,530.84,3151971.6,0.4578
56910,9,530.84,3066854.09,0.456
56911,9,530.84,3161253.64,0.4544
56912,9,530.84,3155883.26,0.4526
56913,9,530.84,3156791.96,0.4514
56914,9,530.84,3198463.44,0.4493
56915,9,530.84,3148700.11,0.4481
56916,9,530.84,2946141.55,0.4463
56917,9,476.6,3306272.19,0.4444
56918,8,530.84,3127122.6,0.4428
56919,8,530.84,3112361.02,0.4406
56920,8,530.84,3096506.57,0.4389
56921,8,530.84,3069321.75,0.4369
56922,8,472.88,3206621.55,0.4344
56923,8,485.71,3160898.76,0.4324
56924,8,476.7,3150509.16,0.4305
56925,8,479.26,3131612.04,0.4279
56926,8,529.74,2980801.16,0.4249
56927,8,530.84,2926059.22,0.422
56928,8,88.81,7561046.08,0.4206
56930,8,154.71,4553321.26,0.4107
56931,8,213.52,3288162.06,0.4091
56932,8,172.01,3347488.7,0.4035
56933,8,457.52,944177.94,0.4004
56934,8,476.6,745092.87,0.3961
56935,8,421.49,620625.73,0.3915
57174,8,104.59,2936410.41,0.4279
57588,9,446.18,3347141.27,0.4636
57589,9,530.84,3143546.07,0.4624
57590,9,530.84,3071155.23,0.4612
57591,9,530.84,3147571.18,0.4603
57592,9,468.6,3341864.53,0.4589
57593,9,530.84,3138247.24,0.4571
57594,9,530.84,3075133.58,0.4558
57595,9,530.84,3160907.56,0.4537
57596,9,530.84,3159184.21,0.4523
57597,9,530.84,3156155.63,0.4512
57598,9,530.84,3247303.89,0.4494
57599,9,530.84,3185139.28,0.4478
57600,9,530.84,3170168.1,0.446
57601,9,513.18,3220610.58,0.4439
57602,8,494.29,3256871.71,0.442
57603,8,530.84,3117980.35,0.4403
57604,8,489.34,3240764.99,0.4383
57605,8,450.59,3269087.85,0.4367
57606,8,452.27,3251335.14,0.4343
57607,8,522.26,3066904.24,0.4322
57608,8,530.84,3022832.04,0.43
57609,8,530.84,3031603.01,0.4276
57610,8,530.84,3005798.22,0.4249
57611,8,452.98,3140794.25,0.4223
57614,8,124.16,5520295.56,0.4114
57615,8,43.87,5362357.56,0.4075
57616,8,386.27,1280720.4,0.4042
