sc_point_gid,class,capacity,capital_adder_per_mw,cf
7334,10,211.63,0,0.9927
7335,10,265.44,0,0.9927
7336,10,2.74,0,0.9926
7654,10,232.41,0,0.9927
7655,10,327.74,0,0.9928
7656,9,331.73,0,0.9929
7657,9,346.39,0,0.993
7658,9,347.31,0,0.993
7659,9,338.15,0,0.9929
7660,9,316.64,0,0.9929
7661,10,321.36,0,0.9928
7662,10,145.17,0,0.9926
7715,10,12.62,0,0.9926
7738,10,16.54,0,0.9926
8033,10,55.82,0,0.9926
8034,10,322.14,0,0.9928
8035,9,342.33,0,0.993
8036,9,339.98,0,0.993
8037,9,348.4,0,0.993
8038,9,348.84,0,0.993
8039,9,343.56,0,0.993
8040,9,337.33,0,0.9929
8041,10,318.51,0,0.9928
8042,10,68.84,0,0.9926
8044,10,1.87,0,0.9926
8045,10,87.34,0,0.9926
8046,10,117.75,0,0.9926
8052,10,27.21,0,0.9926
8053,10,99.91,0,0.9926
8054,10,38.06,0,0.9926
8055,10,2.85,0,0.9926
8106,10,10.35,0,0.9926
8116,10,20.7,0,0.9926
8117,10,111.37,0,0.9927
8118,10,262.92,0,0.9928
8119,10,72.14,0,0.9927
8128,10,31.64,0,0.9926
8129,10,2.24,0,0.9927
8130,10,2.5,0,0.9927
8131,9,0.54,0,0.9928
8413,10,135.37,0,0.9926
8414,10,321.17,0,0.9928
8415,9,336.82,0,0.9929
8416,9,337.91,0,0.9929
8417,9,342.29,0,0.993
8418,9,344.59,0,0.993
8419,9,340.43,0,0.993
8420,9,328.57,0,0.9928
8421,10,294.19,0,0.9927
8422,10,11.67,0,0.9926
8424,10,48.26,0,0.9927
8425,10,321.6,0,0.9928
8426,10,223.22,0,0.9927
8431,10,61.49,0,0.9926
8432,10,274.45,0,0.9926
8433,10,291.65,0,0.9926
8434,10,300.76,0,0.9926
8435,10,113.25,0,0.9926
8436,10,0.32,0,0.9926
8473,10,12.3,0,0.9926
8474,10,215.69,0,0.9927
8475,10,205.88,0,0.9927
8476,10,21.24,0,0.9926
8484,10,57.89,0,0.9927
8485,10,224.36,0,0.9928
8486,10,256.3,0,0.9928
8487,10,49.7,0,0.9927
8495,10,47.6,0,0.9926
8496,10,247.34,0,0.9927
8497,9,344.04,0,0.993
8498,9,361.47,0,0.9931
8499,9,329.14,0,0.993
8500,10,152.22,0,0.9927
8501,10,4.42,0,0.9926
8506,10,19.06,0,0.9926
8507,10,126.05,0,0.9927
8508,10,323.59,0,0.9928
8509,10,320.38,0,0.9928
8510,9,325.84,0,0.9928
8511,9,285.13,0,0.9929
8512,9,262.08,0,0.9929
8513,9,254.95,0,0.9929
8514,9,197.31,0,0.9931
8515,9,140.98,0,0.9929
8516,10,0.04,0,0.9926
8520,10,32.57,0,0.9926
8521,10,36.25,0,0.9927
8792,10,83.38,0,0.9926
8793,10,264.59,0,0.9926
8794,10,282.17,0,0.9926
8795,10,322.79,0,0.9928
8796,9,332.22,0,0.9929
8797,9,336.36,0,0.9929
8798,9,337.88,0,0.9929
8799,9,332.81,0,0.9929
8800,10,320.47,0,0.9928
8801,10,189.08,0,0.9926
8804,10,106.75,0,0.9927
8805,9,334.55,0,0.993
8806,10,127.98,0,0.9928
8810,10,13.43,0,0.9926
8811,10,285.1,0,0.9926
8812,10,319.74,0,0.9927
8813,10,320.68,0,0.9928
8814,10,315.28,0,0.9927
8815,10,308.01,0,0.9926
8816,10,98.94,0,0.9926
8853,10,15.41,0,0.9926
8854,10,313.62,0,0.9928
8855,9,329.72,0,0.9929
8856,10,34.34,0,0.9927
8863,10,96.46,0,0.9927
8864,9,317.4,0,0.9928
8865,9,348.3,0,0.993
8866,9,339.72,0,0.993
8867,10,229.74,0,0.9927
8871,10,107.86,0,0.9926
8872,10,17.74,0,0.9926
8874,10,154.4,0,0.9926
8875,10,273.03,0,0.9927
8876,9,343.56,0,0.993
8877,9,364.11,0,0.9932
8878,9,374.52,0,0.9932
8879,9,370.45,0,0.9932
8880,9,343.98,0,0.993
8881,10,256.98,0,0.9927
8882,10,108.88,0,0.9927
8883,10,98.47,0,0.9926
8884,10,160.46,0,0.9926
8885,10,197.44,0,0.9927
8886,10,265.56,0,0.9928
8887,9,338.31,0,0.9929
8888,9,350.29,0,0.9931
8889,9,350.69,0,0.9931
8890,9,367.82,0,0.9932
8891,9,377.03,0,0.9933
8892,9,366.87,0,0.9932
8893,9,365.03,0,0.9932
8894,9,376.18,0,0.9933
8895,9,327.52,0,0.993
8896,10,37.79,0,0.9926
8897,10,124.28,0,0.9927
8898,10,102.17,0,0.9927
8899,10,105.64,0,0.9926
8900,10,222.25,0,0.9927
8901,10,306.37,0,0.9928
8902,10,28.39,0,0.9926
9157,10,11.92,0,0.9926
9158,10,16.75,0,0.9927
9159,10,59.06,0,0.9926
9160,10,203.13,0,0.9926
9161,10,21.46,0,0.9926
9170,10,19.39,0,0.9926
9171,10,147.35,0,0.9926
9172,10,306.68,0,0.9926
9173,10,302.9,0,0.9926
9174,10,301.83,0,0.9926
9175,10,319.95,0,0.9927
9176,9,328.38,0,0.9928
9177,9,323.12,0,0.9929
9178,9,329.78,0,0.9929
9179,10,323.97,0,0.9928
9180,10,313.85,0,0.9927
9181,10,82.51,0,0.9926
9184,10,136.69,0,0.9927
9185,9,324.06,0,0.9928
9186,10,60.11,0,0.9926
9190,10,170.1,0,0.9926
9191,10,322.49,0,0.9928
9192,9,334.86,0,0.9929
9193,9,331.4,0,0.9929
9194,10,319.99,0,0.9928
9195,10,312.96,0,0.9927
9196,10,235.16,0,0.9926
9197,10,0.93,0,0.9926
9233,10,2.31,0,0.9926
9234,10,99.17,0,0.9927
9235,10,167.77,0,0.9927
9236,10,16.99,0,0.9927
9242,10,23.81,0,0.9926
9243,10,296.93,0,0.9927
9244,9,317.29,0,0.9929
9245,9,301.39,0,0.9928
9246,10,326.28,0,0.9928
9247,10,198.78,0,0.9927
9251,10,267.01,0,0.9928
9252,10,192.81,0,0.9927
9253,10,144.23,0,0.9926
9254,10,321.97,0,0.9928
9255,9,337.1,0,0.9929
9256,9,356.77,0,0.9931
9257,9,373.21,0,0.9932
9258,9,387.0,0,0.9933
9259,9,396.4,0,0.9934
9260,9,374.32,0,0.9932
9261,9,352.72,0,0.9931
9262,9,338.1,0,0.9929
9263,10,325.57,0,0.9928
9264,10,322.49,0,0.9928
9265,9,329.08,0,0.9929
9266,9,325.48,0,0.993
9267,9,346.57,0,0.993
9268,9,349.64,0,0.9931
9269,9,358.7,0,0.9931
9270,9,379.16,0,0.9933
9271,9,393.67,0,0.9934
9272,9,387.87,0,0.9933
9273,9,381.95,0,0.9933
9274,9,382.87,0,0.9933
9275,9,348.97,0,0.993
9276,10,189.53,0,0.9926
9277,9,320.67,0,0.9929
9278,9,298.11,0,0.9929
9279,9,318.64,0,0.9929
9280,9,326.77,0,0.9929
9281,9,329.61,0,0.9929
9282,10,120.56,0,0.9927
9284,10,91.16,0,0.9927
9285,10,25.73,0,0.9926
9536,10,11.68,0,0.9927
9537,10,15.92,0,0.9927
9538,9,37.83,0,0.9929
9539,10,42.55,0,0.9928
9540,10,306.53,0,0.9927
9541,10,128.16,0,0.9926
9550,10,214.36,0,0.9926
9551,10,308.01,0,0.9926
9552,10,314.01,0,0.9927
9553,10,317.6,0,0.9927
9554,10,318.97,0,0.9927
9555,10,323.22,0,0.9928
9556,10,325.9,0,0.9928
9557,10,321.87,0,0.9928
9558,10,323.04,0,0.9928
9559,10,317.05,0,0.9927
9560,10,265.06,0,0.9926
9561,10,10.77,0,0.9926
9564,10,28.61,0,0.9926
9565,10,93.26,0,0.9927
9570,10,240.11,0,0.9927
9571,9,333.37,0,0.9929
9572,9,355.08,0,0.9931
9573,9,343.2,0,0.993
9574,10,326.58,0,0.9928
9575,10,316.09,0,0.9927
9576,10,309.15,0,0.9926
9577,10,53.76,0,0.9926
9622,10,57.24,0,0.9926
9623,10,244.46,0,0.9926
9624,10,109.33,0,0.9927
9625,10,35.57,0,0.9926
9626,10,147.29,0,0.9926
9627,10,168.45,0,0.9926
9630,9,8.74,0,0.993
9631,9,327.36,0,0.993
9632,10,327.63,0,0.9928
9633,10,323.66,0,0.9928
9634,9,342.88,0,0.993
9635,9,350.57,0,0.9931
9636,9,359.78,0,0.9931
9637,9,382.28,0,0.9933
9638,9,412.12,0,0.9935
9639,9,421.46,0,0.9935
9640,9,394.31,0,0.9934
9641,9,385.14,0,0.9933
9642,9,363.64,0,0.9932
9643,9,345.22,0,0.993
9644,9,329.3,0,0.9929
9645,9,335.16,0,0.9929
9646,9,336.54,0,0.993
9647,9,334.08,0,0.9929
9648,9,347.13,0,0.993
9649,9,355.56,0,0.9931
9650,9,373.53,0,0.9932
9651,9,386.03,0,0.9933
9652,9,389.6,0,0.9933
9653,9,384.38,0,0.9933
9654,9,382.24,0,0.9933
9655,9,343.6,0,0.9931
9656,10,315.38,0,0.9928
9657,9,334.62,0,0.993
9658,9,344.76,0,0.9932
9659,9,349.99,0,0.9931
9660,9,273.34,0,0.9929
9661,9,329.06,0,0.9928
9662,10,199.41,0,0.9927
9664,10,197.59,0,0.9926
9665,10,195.57,0,0.9927
9666,10,24.13,0,0.9926
9667,10,16.47,0,0.9926
9668,10,157.27,0,0.9926
9915,10,64.73,0,0.9926
9916,10,197.33,0,0.9927
9917,9,26.43,0,0.9929
9918,9,20.28,0,0.9933
9919,9,164.06,0,0.9931
9920,9,324.85,0,0.9929
9921,10,141.82,0,0.9927
9929,10,16.63,0,0.9926
9930,10,295.19,0,0.9926
9931,10,300.57,0,0.9927
9932,10,321.06,0,0.9928
9933,9,331.58,0,0.9929
9934,9,331.09,0,0.9929
9935,10,326.32,0,0.9928
9936,10,323.58,0,0.9928
9937,10,321.06,0,0.9928
9938,10,317.42,0,0.9927
9939,10,311.43,0,0.9926
9940,10,117.23,0,0.9926
9950,10,273.8,0,0.9927
9951,9,337.27,0,0.9929
9952,9,364.07,0,0.9932
9953,9,349.06,0,0.993
9954,9,329.02,0,0.9928
9955,10,318.22,0,0.9927
9956,10,311.01,0,0.9926
9957,10,134.96,0,0.9926
10007,10,91.19,0,0.9926
10008,10,167.21,0,0.9927
10009,9,210.5,0,0.9929
10010,9,15.49,0,0.993
10011,9,335.04,0,0.993
10012,9,342.99,0,0.993
10013,9,340.85,0,0.993
10014,9,354.99,0,0.9931
10015,9,360.2,0,0.9931
10016,9,359.44,0,0.9931
10017,9,383.8,0,0.9933
10018,9,427.84,0,0.9935
10019,9,433.02,0,0.9936
10020,9,414.08,0,0.9935
10021,9,408.67,0,0.9935
10022,9,383.24,0,0.9933
10023,9,331.75,0,0.9932
10024,9,280.22,0,0.993
10025,9,304.93,0,0.9931
10026,9,328.83,0,0.993
10027,9,328.87,0,0.9928
10028,9,311.63,0,0.993
10029,9,354.82,0,0.9931
10030,9,361.95,0,0.9932
10031,9,370.35,0,0.9932
10032,9,379.68,0,0.9933
10033,9,381.94,0,0.9933
10034,9,382.22,0,0.9933
10035,9,239.12,0,0.9932
10036,10,241.66,0,0.9928
10037,9,328.37,0,0.9928
10038,9,323.59,0,0.9932
10039,9,360.5,0,0.9931
10040,9,276.38,0,0.9929
10041,10,318.89,0,0.9928
10042,10,162.78,0,0.9927
10044,10,143.75,0,0.9926
10045,10,293.87,0,0.9928
10046,10,215.4,0,0.9927
10047,10,186.77,0,0.9926
10048,10,137.55,0,0.9926
10294,10,0.68,0,0.9926
10295,10,254.05,0,0.9928
10296,9,156.44,0,0.9929
10297,9,12.89,0,0.9931
10298,9,301.92,0,0.9933
10299,9,359.22,0,0.9931
10300,9,335.11,0,0.9929
10301,10,247.5,0,0.9927
10302,10,14.81,0,0.9926
10310,10,165.21,0,0.9926
10311,10,188.22,0,0.9927
10312,9,325.09,0,0.9928
10313,9,346.18,0,0.993
10314,9,338.83,0,0.9929
10315,10,326.3,0,0.9928
10316,10,320.51,0,0.9928
10317,10,316.54,0,0.9927
10318,10,312.52,0,0.9927
10319,10,243.79,0,0.9926
10320,10,11.72,0,0.9926
10329,10,13.28,0,0.9926
10330,10,292.39,0,0.9927
10331,9,334.29,0,0.9929
10332,9,359.21,0,0.9931
10333,9,344.74,0,0.993
10334,9,328.83,0,0.9928
10335,10,319.25,0,0.9927
10336,10,312.37,0,0.9927
10337,10,262.43,0,0.9926
10338,10,9.1,0,0.9926
10387,10,3.41,0,0.9927
10388,9,11.6,0,0.9929
10389,9,331.32,0,0.9932
10390,9,295.92,0,0.9931
10391,9,347.76,0,0.993
10392,9,353.42,0,0.9931
10393,9,352.68,0,0.9931
10394,9,362.22,0,0.9932
10395,9,362.11,0,0.9932
10396,9,356.83,0,0.9931
10397,9,385.93,0,0.9933
10398,9,423.89,0,0.9935
10399,9,449.51,0,0.9936
10400,9,439.47,0,0.9936
10401,9,428.12,0,0.9936
10402,9,400.72,0,0.9934
10403,9,312.19,0,0.9933
10404,9,247.53,0,0.9932
10405,9,372.25,0,0.9932
10406,9,355.89,0,0.9931
10407,9,339.01,0,0.9929
10408,9,347.25,0,0.993
10409,9,351.84,0,0.9931
10410,9,354.55,0,0.9931
10411,9,358.56,0,0.9931
10412,9,368.93,0,0.9932
10413,9,377.5,0,0.9933
10414,9,379.69,0,0.9933
10415,9,310.8,0,0.9932
10416,10,287.19,0,0.9928
10417,10,275.02,0,0.9927
10418,9,339.72,0,0.993
10419,9,346.75,0,0.993
10420,9,319.14,0,0.9929
10421,10,135.61,0,0.9927
10422,10,4.3,0,0.9926
10424,10,7.23,0,0.9926
10425,10,289.6,0,0.9928
10426,9,204.79,0,0.9928
10427,10,115.43,0,0.9926
10674,10,126.74,0,0.9928
10675,9,362.84,0,0.9931
10676,9,225.66,0,0.9933
10677,9,126.75,0,0.993
10678,9,320.36,0,0.9931
10679,9,341.72,0,0.993
10680,9,333.77,0,0.9929
10681,9,329.69,0,0.9929
10682,10,120.63,0,0.9927
10690,10,6.45,0,0.9926
10691,10,286.64,0,0.9926
10692,9,331.33,0,0.9929
10693,9,347.72,0,0.993
10694,9,335.1,0,0.9929
10695,10,322.66,0,0.9928
10696,10,316.41,0,0.9927
10697,10,311.93,0,0.9926
10698,10,291.99,0,0.9926
10699,10,65.05,0,0.9926
10709,10,12.36,0,0.9926
10710,10,291.46,0,0.9926
10711,9,328.5,0,0.9928
10712,9,344.02,0,0.993
10713,9,337.34,0,0.9929
10714,10,327.01,0,0.9928
10715,10,319.57,0,0.9927
10716,10,313.43,0,0.9927
10717,10,308.31,0,0.9926
10718,10,77.12,0,0.9926
10769,9,198.63,0,0.9933
10770,9,354.75,0,0.9931
10771,9,351.39,0,0.9931
10772,9,366.37,0,0.9932
10773,9,359.1,0,0.9931
10774,9,359.1,0,0.9931
10775,9,358.48,0,0.9931
10776,9,356.54,0,0.9931
10777,9,387.87,0,0.9933
10778,9,424.89,0,0.9935
10779,8,484.6,0,0.9938
10780,8,475.0,0,0.9937
10781,9,448.26,0,0.9936
10782,9,423.22,0,0.9935
10783,9,402.94,0,0.9934
10784,9,397.59,0,0.9934
10785,9,398.15,0,0.9934
10786,9,379.95,0,0.9933
10787,9,355.6,0,0.9931
10788,9,347.68,0,0.993
10789,9,346.43,0,0.993
10790,9,348.96,0,0.993
10791,9,351.41,0,0.9931
10792,9,362.33,0,0.9932
10793,9,375.66,0,0.9933
10794,9,375.96,0,0.9933
10795,9,363.11,0,0.9932
10796,10,315.8,0,0.9928
10797,10,239.16,0,0.9926
10798,10,313.67,0,0.9927
10799,10,326.07,0,0.9928
10800,10,265.39,0,0.9928
10801,10,0.13,0,0.9927
10805,10,171.08,0,0.9926
10806,10,180.32,0,0.9926
10807,10,13.84,0,0.9926
11054,10,148.97,0,0.9928
11055,9,223.18,0,0.9933
11056,9,240.67,0,0.9931
11057,9,300.74,0,0.9929
11058,9,329.25,0,0.9929
11059,10,326.95,0,0.9928
11060,9,328.72,0,0.9928
11061,9,333.67,0,0.9929
11062,10,215.8,0,0.9927
11071,10,195.94,0,0.9926
11072,10,325.47,0,0.9928
11073,9,334.37,0,0.9929
11074,10,325.26,0,0.9928
11075,10,316.55,0,0.9927
11076,10,311.38,0,0.9926
11077,10,293.82,0,0.9926
11078,10,50.75,0,0.9926
11089,10,3.68,0,0.9926
11090,10,282.26,0,0.9926
11091,10,323.13,0,0.9928
11092,9,333.28,0,0.9929
11093,9,331.5,0,0.9929
11094,10,325.65,0,0.9928
11095,10,319.57,0,0.9927
11096,10,314.22,0,0.9927
11097,10,307.57,0,0.9926
11098,10,170.01,0,0.9926
11149,9,19.51,0,0.9933
11150,9,313.69,0,0.993
11151,9,370.56,0,0.9932
11152,9,385.64,0,0.9933
11153,9,360.46,0,0.9931
11154,9,349.83,0,0.9931
11155,9,356.82,0,0.9931
11156,9,356.74,0,0.9931
11157,9,382.11,0,0.9933
11158,9,446.08,0,0.9936
11159,8,516.88,0,0.9939
11160,8,494.92,0,0.9938
11161,9,458.54,0,0.9937
11162,9,438.45,0,0.9936
11163,9,416.6,0,0.9935
11164,9,417.04,0,0.9935
11165,9,429.13,0,0.9936
11166,9,404.64,0,0.9934
11167,9,363.7,0,0.9932
11168,9,345.22,0,0.993
11169,9,338.86,0,0.993
11170,9,345.33,0,0.993
11171,9,349.06,0,0.993
11172,9,363.78,0,0.9932
11173,9,378.53,0,0.9933
11174,9,370.74,0,0.9932
11175,9,350.35,0,0.9931
11176,10,319.78,0,0.9927
11177,10,255.49,0,0.9926
11178,10,74.04,0,0.9926
11179,10,307.64,0,0.9927
11180,10,261.29,0,0.9928
11434,10,37.69,0,0.9926
11435,9,10.8,0,0.9931
11436,10,181.38,0,0.9927
11437,10,262.11,0,0.9927
11438,10,314.96,0,0.9927
11439,10,318.24,0,0.9927
11440,10,320.62,0,0.9928
11441,10,318.59,0,0.9927
11442,10,84.91,0,0.9926
11451,10,104.3,0,0.9926
11452,10,316.21,0,0.9927
11453,10,318.39,0,0.9927
11454,10,314.09,0,0.9927
11455,10,307.15,0,0.9926
11456,10,190.47,0,0.9926
11457,10,31.07,0,0.9926
11470,10,262.05,0,0.9926
11471,10,246.04,0,0.9927
11472,9,291.05,0,0.9928
11473,9,328.43,0,0.9928
11474,10,324.76,0,0.9928
11475,10,319.96,0,0.9927
11476,10,315.09,0,0.9927
11477,10,310.76,0,0.9926
11478,10,210.65,0,0.9926
11529,9,2.9,0,0.9931
11530,9,204.48,0,0.9931
11531,9,266.94,0,0.9934
11532,9,401.05,0,0.9934
11533,9,354.53,0,0.9931
11534,9,345.4,0,0.993
11535,9,359.75,0,0.9931
11536,9,345.18,0,0.993
11537,9,359.53,0,0.9931
11538,9,442.55,0,0.9936
11539,8,521.66,0,0.9939
11540,8,488.64,0,0.9938
11541,9,456.15,0,0.9937
11542,9,436.58,0,0.9936
11543,9,420.04,0,0.9935
11544,9,424.79,0,0.9935
11545,9,444.86,0,0.9936
11546,9,410.36,0,0.9935
11547,9,366.0,0,0.9932
11548,9,341.02,0,0.993
11549,9,335.25,0,0.9929
11550,9,346.09,0,0.993
11551,9,353.62,0,0.9931
11552,9,371.56,0,0.9932
11553,9,380.56,0,0.9933
11554,9,363.83,0,0.9932
11555,9,330.06,0,0.9929
11556,10,241.81,0,0.9926
11557,10,25.34,0,0.9926
11558,10,40.78,0,0.9926
11559,10,296.56,0,0.9927
11560,10,289.54,0,0.9928
11561,10,3.68,0,0.9927
11567,10,15.27,0,0.9926
11568,10,124.59,0,0.9927
11569,10,61.08,0,0.9926
11816,10,17.67,0,0.9926
11817,10,2.88,0,0.9926
11818,10,128.34,0,0.9926
11819,10,311.2,0,0.9926
11820,10,312.39,0,0.9927
11821,10,192.24,0,0.9926
11822,10,7.02,0,0.9926
11831,10,21.81,0,0.9926
11832,10,188.58,0,0.9926
11833,10,185.93,0,0.9926
11834,10,144.93,0,0.9926
11835,10,41.06,0,0.9926
11836,10,0.02,0,0.9926
11842,10,131.14,0,0.9926
11843,10,117.07,0,0.9926
11850,10,228.15,0,0.9926
11851,10,311.81,0,0.9927
11852,10,321.86,0,0.9928
11853,10,262.53,0,0.9928
11854,10,288.74,0,0.9928
11855,10,174.56,0,0.9927
11856,10,256.87,0,0.9927
11857,10,312.08,0,0.9926
11858,10,304.79,0,0.9926
11859,10,41.22,0,0.9926
11905,10,62.88,0,0.9927
11906,10,51.15,0,0.9928
11909,9,20.86,0,0.9932
11910,9,284.45,0,0.9933
11911,9,294.49,0,0.9935
11912,9,237.07,0,0.9934
11913,9,338.54,0,0.993
11914,9,338.8,0,0.9929
11915,9,354.98,0,0.9931
11916,9,332.34,0,0.9929
11917,9,345.59,0,0.993
11918,9,438.27,0,0.9936
11919,8,497.34,0,0.9938
11920,8,471.37,0,0.9937
11921,9,443.12,0,0.9936
11922,9,426.26,0,0.9935
11923,9,417.72,0,0.9935
11924,9,420.25,0,0.9935
11925,9,431.13,0,0.9936
11926,9,402.55,0,0.9934
11927,9,361.15,0,0.9931
11928,9,337.39,0,0.9929
11929,9,338.22,0,0.9929
11930,9,346.58,0,0.9931
11931,9,363.35,0,0.9932
11932,9,379.27,0,0.9933
11933,9,384.73,0,0.9933
11934,9,360.47,0,0.9931
11935,10,321.34,0,0.9928
11936,10,28.19,0,0.9926
11939,10,239.86,0,0.9927
11940,9,342.14,0,0.993
11941,10,150.36,0,0.9928
11942,10,28.88,0,0.9926
11947,10,137.06,0,0.9927
11948,9,205.44,0,0.9929
11949,10,137.95,0,0.9927
12198,10,16.27,0,0.9926
12199,10,293.28,0,0.9926
12200,10,208.44,0,0.9926
12201,10,22.87,0,0.9926
12222,10,177.21,0,0.9926
12223,10,109.91,0,0.9926
12230,10,195.68,0,0.9926
12231,10,316.97,0,0.9927
12232,10,322.6,0,0.9928
12233,9,221.63,0,0.9928
12234,10,200.69,0,0.9928
12235,10,107.94,0,0.9928
12236,10,206.99,0,0.9927
12237,10,312.31,0,0.9927
12238,10,309.6,0,0.9926
12239,10,115.27,0,0.9926
12285,10,131.32,0,0.9927
12286,10,78.6,0,0.9928
12287,9,32.06,0,0.993
12288,9,83.68,0,0.9931
12289,9,235.63,0,0.9933
12290,9,240.82,0,0.9934
12291,9,306.49,0,0.9935
12292,9,26.0,0,0.9934
12293,9,88.36,0,0.993
12294,9,132.02,0,0.9929
12295,9,342.5,0,0.993
12296,9,334.94,0,0.9929
12297,9,360.6,0,0.9931
12298,9,440.83,0,0.9936
12299,8,470.51,0,0.9937
12300,9,445.31,0,0.9936
12301,9,426.75,0,0.9935
12302,9,415.89,0,0.9935
12303,9,410.44,0,0.9935
12304,9,410.21,0,0.9935
12305,9,404.44,0,0.9935
12306,9,387.22,0,0.9933
12307,9,354.95,0,0.9931
12308,9,341.27,0,0.993
12309,9,346.59,0,0.993
12310,9,361.47,0,0.9931
12311,9,375.36,0,0.9933
12312,9,390.16,0,0.9933
12313,9,395.95,0,0.9934
12314,9,368.41,0,0.9932
12315,10,327.3,0,0.9928
12316,10,129.76,0,0.9926
12319,10,192.22,0,0.9927
12320,9,336.13,0,0.9929
12321,10,202.29,0,0.9928
12326,10,10.91,0,0.9926
12327,10,93.67,0,0.9926
12328,10,67.25,0,0.9928
12329,10,31.49,0,0.9927
12572,10,112.98,0,0.9928
12573,10,51.59,0,0.9927
12578,10,25.9,0,0.9926
12579,10,287.63,0,0.9926
12580,10,19.47,0,0.9926
12602,10,13.67,0,0.9926
12603,10,0.24,0,0.9926
12610,10,210.33,0,0.9926
12611,10,316.1,0,0.9927
12612,10,317.65,0,0.9928
12613,10,297.52,0,0.9928
12614,10,325.33,0,0.9928
12615,10,322.08,0,0.9928
12616,10,318.66,0,0.9927
12617,10,308.56,0,0.9927
12618,10,311.57,0,0.9926
12619,10,283.27,0,0.9926
12620,10,24.48,0,0.9926
12632,10,76.15,0,0.9926
12633,10,196.01,0,0.9926
12634,10,18.06,0,0.9926
12664,10,1.5,0,0.9926
12665,10,76.9,0,0.9927
12666,10,89.74,0,0.9928
12667,9,109.47,0,0.9929
12668,9,180.28,0,0.9931
12669,9,89.87,0,0.9933
12670,9,82.63,0,0.9935
12671,9,91.52,0,0.9934
12672,9,15.78,0,0.993
12673,9,205.67,0,0.9929
12674,9,137.66,0,0.993
12675,9,338.3,0,0.9929
12676,9,346.57,0,0.993
12677,9,388.86,0,0.9933
12678,9,444.76,0,0.9936
12679,9,445.94,0,0.9936
12680,9,418.12,0,0.9935
12681,9,408.68,0,0.9935
12682,9,403.82,0,0.9934
12683,9,401.18,0,0.9934
12684,9,400.15,0,0.9934
12685,9,393.8,0,0.9934
12686,9,374.19,0,0.9932
12687,9,352.46,0,0.9931
12688,9,346.64,0,0.993
12689,9,355.53,0,0.9931
12690,9,370.6,0,0.9932
12691,9,387.51,0,0.9933
12692,9,403.85,0,0.9934
12693,9,417.05,0,0.9935
12694,9,388.58,0,0.9933
12695,9,342.81,0,0.993
12696,10,279.71,0,0.9927
12697,10,8.09,0,0.9926
12699,10,104.32,0,0.9926
12700,10,309.83,0,0.9927
12701,10,65.31,0,0.9927
12951,10,158.96,0,0.9928
12952,9,302.73,0,0.993
12953,10,191.15,0,0.9927
12954,10,31.46,0,0.9926
12958,10,24.2,0,0.9926
