region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_cap_cost_per_mw,reinforcement_cost_per_mw,dist_km,reinforcement_dist_km
p1,5,7641,1452.111,359762.176,83434.489,276327.687,22.15,97.72
p1,5,7642,1438.099,406062.338,129734.652,276327.687,21.851,97.72
p1,5,7643,1285.76,436772.628,160444.942,276327.687,29.001,97.72
p1,5,7644,1362.701,428150.098,176441.284,251708.815,33.564,117.974
p1,5,8020,1396.887,359443.737,83116.05,276327.687,19.828,97.72
p1,5,8021,1465.764,319647.534,43319.847,276327.687,8.884,97.72
p1,5,8022,1490.414,338974.695,62647.008,276327.687,10.113,97.72
p1,5,8023,1482.811,349203.027,111420.415,237782.612,21.348,90.661
p1,5,8024,1438.019,384850.692,147068.08,237782.612,27.404,90.661
p1,5,8399,1253.799,483659.287,207331.6,276327.687,36.832,97.72
p1,5,8400,1475.145,378009.378,101681.691,276327.687,20.719,97.72
p1,5,8401,1492.494,315495.949,39168.262,276327.687,7.804,97.72
p1,5,8402,1518.894,315383.488,39055.801,276327.687,8.959,97.72
p1,5,8403,1528.679,279907.909,42125.297,237782.612,8.275,90.661
p1,5,8404,1430.375,323391.671,85609.059,237782.612,16.535,90.661
p1,5,8780,1544.322,416233.324,139905.638,276327.687,26.67,97.72
p1,5,8781,1554.582,345936.357,108153.745,237782.612,24.477,90.661
p1,5,8782,1558.241,301198.96,63416.348,237782.612,11.637,90.661
p1,5,8783,1552.977,262394.719,24612.107,237782.612,4.938,90.661
p1,5,8784,1481.912,198498.654,8565.404,189933.251,1.012,71.952
p1,5,8785,1399.693,267668.152,77734.902,189933.251,12.61,71.952
p1,5,9156,77.883,1156838.852,794154.962,362683.89,53.071,124.647
p1,5,9157,131.038,1202508.184,926180.497,276327.687,80.526,97.72
p1,5,9161,1588.585,367409.637,129627.025,237782.612,30.77,90.661
p1,5,9162,1547.875,323127.376,85344.764,237782.612,20.428,90.661
p1,5,9163,1524.914,194689.046,41241.636,153447.411,4.932,56.501
p1,5,9164,1462.283,237136.475,47203.224,189933.251,11.105,71.952
p1,5,9543,1410.2,290592.754,81222.011,209370.743,22.088,78.729
p1,5,9544,1272.039,261968.656,52597.914,209370.743,9.897,78.729
p1,6,799,812.273,855931.736,39288.065,816643.671,5.162,225.082
p1,6,1179,1023.263,925924.953,63568.698,862356.255,4.78,225.075
p1,6,1559,969.559,846748.847,124567.493,722181.354,27.11,188.072
p1,6,1939,943.275,736737.904,156813.194,579924.71,28.991,159.081
p1,6,2319,961.663,647408.169,95004.147,552404.022,10.215,157.684
p1,6,2699,937.988,584459.821,32055.799,552404.022,4.144,157.684
p1,6,3080,1374.706,730320.154,117372.126,612948.028,13.201,178.2
p1,6,3460,1357.182,799291.188,186343.16,612948.028,29.487,178.2
p1,6,3840,1018.382,462846.712,181258.279,281588.433,42.006,89.469
p1,6,4600,990.767,485937.149,243431.983,242505.167,31.369,82.52
p1,6,4979,881.506,371253.472,128748.305,242505.167,15.858,82.52
p1,6,4980,114.12,672548.655,430043.488,242505.167,28.772,82.52
p1,6,5359,910.658,302234.275,19054.637,283179.638,1.67,88.345
p1,6,5739,938.186,381328.812,152679.771,228649.041,24.425,79.249
p1,6,5740,798.591,414331.224,171826.057,242505.167,37.813,82.52
p1,6,6119,617.316,395315.352,198820.485,196494.867,34.587,60.746
p1,6,6120,855.93,544836.226,316187.184,228649.041,42.817,79.249
p1,6,6499,598.39,389306.97,206015.225,183291.746,28.698,53.042
p1,6,6500,50.001,1736154.844,1166277.299,569877.545,36.565,235.782
p1,6,6879,482.743,483510.815,300219.07,183291.746,31.765,53.042
p1,6,6880,154.721,706686.316,523394.57,183291.746,45.715,53.042
p1,6,7258,204.59,345815.14,217304.819,128510.321,29.794,51.037
p1,6,7259,947.832,411785.534,228493.788,183291.746,37.444,53.042
p1,6,7260,788.527,461350.295,185022.608,276327.687,39.514,97.72
p1,6,7266,1348.25,303332.149,51623.334,251708.815,6.838,117.974
p1,6,7638,645.752,316573.266,188062.946,128510.321,36.076,51.037
p1,6,7639,1003.036,455406.466,179078.779,276327.687,37.776,97.72
p1,6,7645,1338.821,351190.215,99481.401,251708.815,21.106,117.974
p1,6,7646,1299.339,301936.058,50227.243,251708.815,9.253,117.974
p1,6,8018,905.853,378721.662,250211.341,128510.321,44.691,51.037
p1,6,8019,1240.236,456530.624,180202.937,276327.687,33.072,97.72
p1,6,8025,1321.016,385308.931,133600.116,251708.815,27.157,117.974
p1,6,8026,1290.935,268540.414,95705.809,172834.605,21.15,81.79
p1,6,8397,709.416,377048.35,248538.029,128510.321,48.673,51.037
p1,6,8398,857.329,596086.858,319759.172,276327.687,50.247,97.72
p1,6,8405,1353.788,288338.886,98405.635,189933.251,19.996,71.952
p1,6,8406,1287.474,257704.102,84869.497,172834.605,12.296,81.79
p1,6,8776,1.771,34900750.986,34601704.039,299046.947,41.755,96.291
p1,6,8777,130.727,840041.735,711531.414,128510.321,63.734,51.037
p1,6,8786,1351.666,268978.308,96143.703,172834.605,17.904,81.79
p1,6,8787,1280.427,246728.186,73893.581,172834.605,12.098,81.79
p1,6,9155,56.096,1113658.645,750974.755,362683.89,29.789,124.647
p1,6,9165,1382.949,284097.673,47907.594,236190.079,8.043,93.035
p1,6,9166,1325.817,288336.629,52146.55,236190.079,8.605,93.035
p1,6,9545,991.433,224364.314,14993.572,209370.743,2.294,78.729
p1,6,9546,1269.172,269593.544,47019.264,222574.28,7.393,86.066
p1,6,9924,779.508,284939.073,75568.33,209370.743,15.105,78.729
p1,6,9925,81.944,390588.028,181217.285,209370.743,11.837,78.729
p1,6,9926,294.994,247396.949,96343.532,151053.417,11.619,89.896
p1,6,10304,162.872,146413.286,121137.146,25276.141,17.252,8.88
p1,6,10306,4.44,4080997.535,3929944.118,151053.417,12.628,89.896
p1,7,798,83.706,852134.578,75796.755,776337.823,5.937,207.552
p1,7,1178,92.538,949971.911,133328.24,816643.671,17.022,225.082
p1,7,1558,92.137,920247.646,198066.292,722181.354,13.12,188.072
p1,7,1938,51.55,942017.992,362093.282,579924.71,11.963,159.081
p1,7,2318,48.853,803302.354,285994.202,517308.152,10.476,141.734
p1,7,2698,49.302,649927.205,132619.053,517308.152,5.581,141.734
p1,7,3078,49.844,852018.14,379466.798,472551.343,11.569,133.213
p1,7,3079,933.759,677255.219,124851.197,552404.022,18.335,157.684
p1,7,3458,25.293,989957.362,670582.931,319374.431,16.423,98.227
p1,7,3459,920.326,437204.408,155615.975,281588.433,31.685,89.469
p1,7,3838,40.4,608964.455,284243.703,324720.752,8.38,99.261
p1,7,3839,685.76,417499.113,135910.68,281588.433,23.512,89.469
p1,7,4218,117.013,395501.394,78937.772,316563.622,2.967,89.968
p1,7,4219,836.443,449738.988,168150.556,281588.433,22.336,89.469
p1,7,4598,173.332,307839.393,144730.563,163108.83,18.254,57.153
p1,7,4599,760.006,371705.967,129200.8,242505.167,21.163,82.52
p1,7,4978,172.081,283102.329,40597.162,242505.167,2.974,82.52
p1,7,5358,334.153,303347.293,74698.252,228649.041,7.114,79.249
p1,7,5738,371.95,357037.194,74451.18,282586.015,4.954,80.077
p1,7,6118,589.369,419322.347,136736.333,282586.015,9.923,80.077
p1,7,6498,412.579,370801.327,163507.779,207293.548,10.109,55.889
p1,7,6877,5.921,1776721.296,1520153.785,256567.511,4.054,67.717
p1,7,6878,465.986,339048.747,155757.001,183291.746,18.811,53.042
p1,7,7257,139.136,281517.271,153006.95,128510.321,16.178,51.037
p1,7,7636,11.082,1411004.79,1221901.448,189103.342,8.937,58.87
p1,7,7637,608.744,283311.357,154801.036,128510.321,28.236,51.037
p1,7,8016,265.067,402090.322,202135.24,199955.082,17.773,62.483
p1,7,8017,898.893,353029.171,224518.851,128510.321,33.635,51.037
p1,7,8395,38.521,913754.276,614707.329,299046.947,18.906,96.291
p1,7,8396,190.308,578411.003,360354.022,218056.982,45.913,87.063
p1,7,8774,20.484,1390415.713,1091368.766,299046.947,19.257,96.291
p1,7,8775,173.283,553077.983,272533.842,280544.141,35.524,106.878
p1,7,9154,257.205,502234.598,192193.822,310040.776,25.984,113.792
p10,1,62743,204.581,1917402.346,246496.626,1670905.72,26.79,226.93
p10,1,63122,6082.418,2085153.608,414247.888,1670905.72,33.175,226.93
p10,1,63123,1694.613,1931385.703,186078.727,1745306.976,23.616,242.551
p10,1,63124,191.98,2032440.192,287133.215,1745306.976,35.715,242.551
p10,1,63502,5333.311,1918159.723,288944.434,1629215.289,13.965,217.674
p10,1,63503,5688.643,2195995.853,328062.124,1867933.729,44.394,279.64
p10,1,63504,1265.023,2077945.654,210011.925,1867933.729,34.441,279.64
p10,1,63882,2080.297,1801939.039,172723.75,1629215.289,22.196,217.674
p10,1,63883,7132.48,2198777.403,479769.688,1719007.714,39.965,251.258
p10,1,63884,5339.246,2139000.636,271066.908,1867933.729,27.694,279.64
p10,1,63885,482.852,2033810.76,141805.414,1892005.346,14.001,283.545
p10,1,64262,1279.671,1875563.992,156556.278,1719007.714,25.047,251.258
p10,1,64263,1513.542,2047227.563,328219.849,1719007.714,26.494,251.258
p10,1,64264,2417.809,2168365.39,300431.661,1867933.729,16.58,279.64
p10,1,64265,3253.213,1920614.519,28609.173,1892005.346,3.365,283.545
p10,1,64643,4412.529,1773376.371,54368.657,1719007.714,8.492,251.258
p10,1,64644,6564.019,1927264.047,27534.493,1899729.554,2.092,286.75
p10,1,64645,6382.777,1898406.706,30472.977,1867933.729,5.264,279.64
p10,1,64646,1639.508,1913858.53,45005.768,1868852.762,5.715,278.613
p10,1,65023,1876.186,1735887.748,27759.099,1708128.649,2.548,247.453
p10,1,65024,7043.465,1835743.305,59874.489,1775868.816,4.947,253.0
p10,1,65025,6712.358,1950945.304,83011.575,1867933.729,17.082,279.64
p10,1,65026,3593.323,1949629.887,80777.125,1868852.762,16.76,278.613
p10,1,65404,6156.342,1799905.51,76161.944,1723743.566,6.345,242.379
p10,1,65405,6520.561,1810182.729,88789.451,1721393.278,7.493,241.929
p10,1,65406,4357.713,1941721.057,120497.873,1821223.184,24.859,265.39
p10,1,65407,48.804,2271671.785,191532.683,2080139.102,6.466,336.945
p10,1,65784,5924.416,1719835.294,29141.438,1690693.856,4.746,231.09
p10,1,65785,6555.84,1800948.086,54922.673,1746025.412,7.074,245.777
p10,1,65786,4135.161,1900935.013,79711.829,1821223.184,13.041,265.39
p10,1,65787,25.398,2388797.616,327503.318,2061294.298,5.895,332.41
p10,1,66163,4659.358,1715691.386,35926.118,1679765.268,5.795,239.307
p10,1,66164,5986.531,1750350.745,21785.436,1728565.308,1.589,237.065
p10,1,66165,6679.209,1803305.847,57280.434,1746025.412,6.736,245.777
p10,1,66166,3644.557,1830829.268,9606.085,1821223.184,1.372,265.39
p10,1,66543,2178.697,1756271.657,49196.939,1707074.719,7.604,248.482
p10,1,66544,2480.609,1807561.061,100486.342,1707074.719,18.587,248.482
p10,1,66545,2636.714,1895190.369,24922.797,1870267.572,2.166,259.275
p10,1,66546,1681.109,1884699.543,44039.17,1840660.373,3.452,273.906
p10,1,66547,1341.409,1866549.238,4216.114,1862333.124,0.307,280.406
p10,2,62364,36.3,2615625.886,817413.503,1798212.383,24.403,270.481
p10,2,62742,2298.255,1802383.009,57076.032,1745306.976,5.901,242.551
p10,2,62744,23.62,2730330.684,932118.301,1798212.383,18.596,270.481
p10,2,63121,2043.72,1729841.583,59085.512,1670756.071,3.753,226.209
p10,2,63125,1302.967,1963077.0,164864.616,1798212.383,21.872,270.481
p10,2,63505,490.287,2149627.757,257622.411,1892005.346,26.267,283.545
p10,2,63881,221.151,1972373.82,343158.531,1629215.289,23.503,217.674
p10,2,63886,24.606,2651956.532,759951.186,1892005.346,16.247,283.545
p10,2,63887,581.552,2108884.828,216879.483,1892005.346,25.658,283.545
p10,2,64261,516.542,1622753.306,170159.07,1452594.236,12.033,170.819
p10,2,64642,1978.807,1802429.751,83422.037,1719007.714,16.774,251.258
p10,2,65022,341.361,1838900.129,119892.415,1719007.714,15.358,251.258
p10,2,65027,5.908,6005832.589,4136979.827,1868852.762,24.194,278.613
p10,2,65403,1277.191,1649134.315,52842.571,1596291.744,5.845,207.998
p10,2,65783,5033.936,1657347.544,39982.896,1617364.647,4.045,215.978
p10,2,65788,48.762,2214688.579,129966.65,2084721.93,2.816,337.575
p10,2,66162,193.364,1744552.937,64787.67,1679765.268,6.546,239.307
p10,2,66167,2.792,5750402.643,3928678.752,1821723.892,8.932,263.159
p10,2,66168,184.786,2024635.746,130603.779,1894031.967,14.302,289.558
p10,2,66169,30.37,2470623.082,489676.502,1980946.581,11.975,311.323
p10,2,66170,221.298,2247174.463,238791.329,2008383.134,12.871,319.066
p10,2,66171,8.381,4149471.093,2069864.421,2079606.671,13.383,333.406
p10,2,66542,287.343,1819208.424,112133.705,1707074.719,12.486,248.482
p10,2,66548,1133.54,1928362.045,34330.078,1894031.967,3.836,289.558
p10,2,66549,9.092,2823868.796,842922.215,1980946.581,4.736,311.323
p10,2,66550,626.741,2015214.827,6831.692,2008383.134,0.382,319.066
p10,2,66929,380.254,1089733.852,117675.771,972058.08,21.211,327.015
p10,2,67309,2543.794,1096380.759,124322.678,972058.08,23.375,327.015
p10,2,67689,368.791,978902.492,182579.445,796323.047,32.677,302.103
p10,3,45251,1300.474,2554230.35,172356.24,2381874.11,12.538,548.909
p10,3,45631,1984.284,2466741.84,84478.43,2382263.409,8.635,548.947
p10,3,50197,2.963,29632859.07,27846816.144,1786042.926,57.285,358.985
p10,3,50577,8.215,11180776.257,9394733.331,1786042.926,55.052,358.985
p10,3,50957,5.116,16775006.809,14989335.04,1785671.769,62.441,358.895
p10,3,51335,20.334,4253841.778,2468170.009,1785671.769,39.633,358.895
p10,3,51714,157.918,1903402.063,184032.783,1719369.28,10.396,318.5
p10,3,51715,2194.477,1964928.769,175471.9,1789456.869,22.242,324.523
p10,3,51716,1171.86,2020857.869,231401.0,1789456.869,28.961,324.523
p10,3,52094,96.067,1887547.663,168178.383,1719369.28,8.039,318.5
p10,3,52095,667.611,1918520.179,129063.31,1789456.869,11.457,324.523
p10,3,52096,1159.99,1947607.513,158150.644,1789456.869,21.47,324.523
p10,3,52474,26.137,2148062.767,378252.497,1769810.27,4.677,319.929
p10,3,54006,55.785,3652708.129,1719048.659,1933659.47,83.392,302.198
p10,3,54007,0.699,139743607.517,137628265.197,2115342.32,87.243,367.575
p10,3,54386,108.664,3158003.591,1224344.121,1933659.47,81.536,302.198
p10,3,54387,52.087,3862133.088,1746790.769,2115342.32,70.001,367.575
p10,3,54388,22.937,5403709.524,3288367.205,2115342.32,60.274,367.575
p10,3,54765,30.015,3641451.614,1707792.144,1933659.47,49.79,302.198
p10,3,54766,1.338,48897085.057,46963425.587,1933659.47,58.981,302.198
p10,3,55146,6.254,10300677.943,8367018.473,1933659.47,48.161,302.198
p10,3,55526,145.43,2269544.575,335885.105,1933659.47,27.654,302.198
p10,3,55527,44.999,3004254.571,912541.891,2091712.68,32.782,357.323
p10,3,55904,161.697,2234059.733,300400.264,1933659.47,28.475,302.198
p10,3,55905,54.006,2312682.676,379023.207,1933659.47,15.513,302.198
p10,3,55906,40.693,2788720.048,855060.578,1933659.47,26.606,302.198
p10,3,55907,24.981,3250918.418,1317258.948,1933659.47,23.808,302.198
p10,3,55908,10.991,4339456.933,2247744.252,2091712.68,18.964,357.323
p10,3,56284,126.168,2257710.345,324050.876,1933659.47,20.117,302.198
p10,3,56285,142.159,2009969.322,76309.853,1933659.47,4.736,302.198
p10,3,56286,27.497,2492305.969,558646.499,1933659.47,9.666,302.198
p10,3,56287,4.05,12099910.987,10166251.517,1933659.47,29.964,302.198
p10,3,56288,3.679,11814715.892,9723003.211,2091712.68,30.131,357.323
p10,3,56292,47.104,3052432.66,937090.341,2115342.32,34.678,367.575
p10,3,56664,16.728,3590179.79,1656520.321,1933659.47,21.394,302.198
p10,3,56665,9.06,4372027.483,2438368.014,1933659.47,16.868,302.198
p10,3,56666,2.112,9799137.532,7849919.303,1949218.229,12.51,305.197
p10,3,57046,1.392,48621461.184,46821649.038,1799812.146,58.234,255.217
p10,3,58195,805.396,2655679.32,288467.822,2367211.498,41.357,435.3
p10,3,58565,75.058,2438188.47,714755.015,1723433.455,43.449,243.779
p10,3,58566,108.212,2620420.325,896986.87,1723433.455,55.202,243.779
p10,3,58575,929.157,2599598.128,232386.63,2367211.498,31.602,435.3
p10,3,58945,78.236,2526156.518,802723.063,1723433.455,51.63,243.779
p10,3,58946,145.542,2550837.242,651296.847,1899540.396,57.307,254.166
p10,3,58947,148.412,2639276.263,739735.867,1899540.396,64.266,254.166
p10,3,58955,294.514,2659261.478,292049.98,2367211.498,41.321,435.3
p10,3,59325,210.081,2363759.918,640326.463,1723433.455,58.001,243.779
p10,3,59326,165.257,2371175.152,471634.757,1899540.396,45.84,254.166
p10,3,59327,80.906,2775047.567,875507.171,1899540.396,59.351,254.166
p10,3,60089,30.606,5155874.099,2788662.6,2367211.498,78.351,435.3
p10,3,60469,35.286,4115183.344,2276882.994,1838300.35,76.996,302.026
p10,3,60851,8.953,10446792.043,7957169.399,2489622.644,67.802,467.091
p10,3,60852,3.223,26237683.705,23748061.062,2489622.644,68.418,467.091
p10,3,61234,43.688,3012436.234,522813.59,2489622.644,21.647,467.091
p10,3,61990,35.288,3673634.625,1517173.911,2156460.715,53.088,378.447
p10,3,62362,589.204,1746343.369,75437.648,1670905.72,6.018,226.93
p10,3,62365,2.209,7577220.554,5779008.171,1798212.383,5.612,270.481
p10,3,62741,1810.745,1823711.409,78404.433,1745306.976,9.185,242.551
p10,3,62745,7.881,3832214.876,2034002.493,1798212.383,9.743,270.481
p10,3,63126,413.001,2034135.442,235923.059,1798212.383,23.531,270.481
p10,3,63133,1440.928,2240405.732,86258.661,2154147.071,12.994,377.907
p10,3,63506,1282.524,2029522.203,231309.82,1798212.383,35.572,270.481
p10,3,63507,766.521,2012908.483,214696.1,1798212.383,40.697,270.481
p10,3,63513,1088.64,2234125.972,79978.901,2154147.071,11.016,377.907
p10,3,63888,20.735,3877461.277,2008608.516,1868852.762,35.316,278.613
p10,3,64267,20.971,3021017.276,1152164.514,1868852.762,18.813,278.613
p10,3,64641,1060.24,1465176.249,12582.013,1452594.236,0.562,170.819
p10,3,64647,36.29,2418785.398,549932.636,1868852.762,17.12,278.613
p10,3,65021,277.503,1612732.276,263394.475,1349337.801,29.292,183.061
p10,3,65402,911.827,1714925.13,83711.25,1631213.88,9.508,221.143
p10,3,65409,8.649,3015369.985,843839.641,2171530.345,4.389,366.025
p10,3,65410,1.193,11661541.793,9530517.87,2131023.923,5.841,356.409
p10,3,65411,43.371,3062657.167,931633.244,2131023.923,31.689,356.409
p10,3,65782,1458.942,1666884.487,21504.6,1645379.888,2.983,226.268
p10,3,65789,7.205,4538321.566,2407297.643,2131023.923,14.25,356.409
p10,3,65790,49.249,2516757.128,385733.205,2131023.923,14.101,356.409
p10,3,65791,93.726,2429340.169,298316.246,2131023.923,23.516,356.409
p10,3,66541,59.208,2142555.938,435481.22,1707074.719,25.893,248.482
p10,3,66551,1992.167,2097255.134,17648.463,2079606.671,1.468,333.406
p10,4,43732,2428.755,3240440.587,326117.882,2914322.704,30.5,616.566
p10,4,44112,1148.904,2691082.92,570521.726,2120561.193,84.211,514.02
p10,4,44113,1556.303,2609904.862,489343.668,2120561.193,72.767,514.02
p10,4,45250,427.037,2612735.479,228508.123,2384227.357,11.227,549.291
p10,4,45252,2056.853,2649885.526,267622.116,2382263.409,22.926,548.947
p10,4,45630,1264.117,2451106.052,70438.003,2380668.049,5.05,548.655
p10,4,45632,1504.96,2283023.544,162462.351,2120561.193,19.946,514.02
p10,4,46011,1026.153,2390719.726,136738.981,2253980.746,7.564,526.271
p10,4,46015,40.122,3432842.609,1218390.865,2214451.744,26.798,518.548
p10,4,46016,999.538,2776160.921,333866.582,2442294.339,31.934,550.168
p10,4,46395,207.47,2651414.079,436962.335,2214451.744,13.65,518.548
