region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_mw,capital_adder_per_mw,dist_spur_km,dist_export_km,dist_reinforcement_km
p01003,7,58014,862.1316,4066527.1629,3500000.1595,566527.0035,2.1432,625.575,106.4768
p01003,7,58015,1003.6224,3495330.0059,3454168.8975,41161.1084,367.2181,450.5825,110.5023
p01003,7,58335,712.8648,4418159.9842,3575778.2478,842381.7364,2.6832,642.608,105.0677
p01003,7,58336,1003.6224,3523013.8041,3442698.5985,80315.2056,350.2767,463.3647,110.1977
p01003,7,58337,1003.6224,3407197.4121,3423513.0317,-16315.6196,365.9144,455.3801,107.7586
p01003,7,58656,474.3684,5231487.1049,3702651.9732,1528835.1317,8.3788,659.6036,107.7586
p01003,7,58657,1003.6224,3689265.5701,3502447.1057,186818.4644,2.1805,663.7943,106.3868
p01003,7,58658,1003.6224,3483869.6168,3487683.3374,-3813.7206,366.1908,471.2201,109.475
p01003,7,58659,1003.6224,3445059.3769,3476355.9779,-31296.601,361.4682,465.2554,112.1068
p01003,7,58977,110.3544,9275561.09,3806681.7135,5468879.3765,2.6832,675.5336,105.0677
p01003,7,58978,1002.9096,4059228.2866,3620197.8367,439030.4499,2.6832,686.548,105.0677
p01003,7,58979,1003.6224,3498538.4198,3483892.2527,14646.1671,350.2767,489.0182,110.1977
p01003,7,58980,1003.6224,3464938.4521,3484965.3523,-20026.9002,365.9144,480.4989,107.7586
p01003,7,59299,849.852,4561413.2741,3750648.022,810765.252,8.3788,701.349,107.7586
p01003,7,59300,1003.6224,3622160.6109,3564186.7844,57973.8265,2.1805,706.708,106.3868
p01003,7,59301,1003.6224,3534297.0569,3546895.1911,-12598.1342,366.0635,496.3389,109.475
p01003,7,59302,1003.6224,3474867.9741,3524001.3761,-49133.402,367.4881,489.7778,110.7723
p01003,7,59620,421.686,5384881.4904,3821591.9337,1563289.5568,2.6832,717.5208,105.0677
p01003,7,59621,1003.6224,3804464.513,3618562.0904,185902.4227,2.6832,719.0157,105.0677
p01003,7,59622,1003.6224,3533059.2162,3535613.2906,-2554.0744,350.2767,512.1789,110.1977
p01003,7,59623,1003.6224,3496611.5502,3539403.6747,-42792.1245,365.9144,505.6178,107.7586
p01003,7,59941,394.0164,5732175.1103,3920109.1307,1812065.9797,2.6832,732.9917,105.0677
p01003,7,59942,1003.6224,4149745.0379,3732990.6192,416754.4187,2.6832,734.8557,105.0677
p01003,7,59943,1003.6224,3649540.9745,3635749.3902,13791.5843,2.1805,742.0133,106.3868
p01003,7,59944,1003.6224,3551458.6054,3597268.2502,-45809.6448,365.9735,521.4578,109.385
p01003,7,59945,1003.6224,3492382.6187,3576082.4623,-83699.8436,366.8208,516.4624,110.2323
p01003,7,60262,183.0276,7740175.901,4008543.1617,3731632.7394,2.6832,753.0485,105.0677
p01003,7,60263,1003.6224,4530046.7554,3855789.0209,674257.7345,2.6832,750.6957,105.0677
p01003,7,60264,1003.6224,3770923.8328,3681248.056,89675.7769,2.6832,757.8533,105.0677
p01003,7,60265,1003.6224,3531440.118,3583027.1014,-51586.9834,350.2767,538.3522,110.1977
p01003,7,60266,1003.6224,3512826.6856,3595601.4577,-82774.7721,365.9144,534.1386,107.7586
p01003,7,60583,40.4676,9960179.6543,4078910.9045,5881268.7498,2.6832,778.6799,105.0677
p01003,7,60584,725.6952,5126763.1138,3977163.2214,1149599.8924,2.6832,767.1322,105.0677
p01003,7,60585,1003.6224,4077749.8309,3786428.0967,291321.7343,2.6832,773.6933,105.0677
p01003,7,60586,1003.6224,3675496.7582,3708587.012,-33090.2539,2.1805,778.4651,106.3868
p01003,7,60587,1003.6224,3567899.2558,3650080.1569,-82180.9011,365.9362,548.1424,109.295
p01003,7,60588,1003.6224,3535188.8576,3644806.4091,-109617.5515,366.7308,548.2915,110.1423
p01003,7,60905,57.2184,9858487.6291,4081438.5238,5777049.1053,2.6832,785.6563,105.0677
p01003,7,60906,955.3464,4568847.0585,3926085.987,642761.0716,2.6832,789.5333,105.0677
p01003,7,60907,1003.6224,3779631.6256,3750140.4977,29491.1279,2.6832,794.5687,105.0677
p01003,7,60908,1003.6224,3550043.7834,3634468.5617,-84424.7783,350.2767,563.9824,110.1977
p01003,7,60909,1003.6224,3550557.2589,3659763.9005,-109206.6416,365.9144,564.1315,107.7586
p01003,7,61227,446.9904,5580826.2287,4039575.8116,1541250.4172,2.6832,806.0443,105.0677
p01003,7,61228,1003.6224,4081346.4045,3854287.7641,227058.6404,2.6832,810.1451,105.0677
p01003,7,61229,1003.6224,3723669.0901,3785859.6408,-62190.5507,8.3788,816.7435,107.7586
p01003,7,61230,1003.6224,3609443.9334,3718297.23,-108853.2966,365.5699,579.9715,109.0777
p01003,7,61231,1003.6224,3594238.1484,3731824.5835,-137586.4351,366.6408,588.1729,110.0523
p01003,7,61548,115.3764,9548567.8923,4164424.7409,5384143.1515,2.6832,821.8843,105.0677
p01003,7,61549,901.9512,4606783.4095,3999652.5116,607130.898,2.6832,827.5049,105.0677
p01003,7,61550,1003.6224,3889339.6922,3849432.7416,39906.9507,2.6832,833.8642,105.0677
p01003,7,61551,1003.6224,3598880.88,3704560.086,-105679.206,350.2767,595.8115,110.1977
p01003,7,61870,310.0032,5849441.6142,4137508.5933,1711933.0209,2.6832,842.7943,105.0677
p01003,7,61871,987.2928,4259988.908,3966098.3896,293890.5184,2.6832,848.3862,105.0677
p01003,7,61872,1003.6224,3834714.5561,3883431.0224,-48716.4663,8.3788,854.9846,107.7586
p01003,7,61873,1003.6224,3670129.7423,3802628.8785,-132499.1362,365.4799,618.2872,108.9877
p01003,7,61874,1003.6224,3640058.9971,3808901.7626,-168842.7655,366.5508,624.6247,109.9623
p01003,7,62192,713.9016,4837168.0233,4019153.1653,818014.858,349.5311,628.1625,110.1977
p01003,7,62193,1003.6224,4074876.2464,3907153.5186,167722.7278,349.6057,639.808,110.1977
p01003,7,62194,1003.6224,3740939.3982,3811565.4429,-70626.0447,350.2767,634.8728,110.1977
p01003,7,62513,30.1968,10032752.5776,4329391.8817,5703360.6959,2.6832,887.288,105.0677
p01003,7,62514,371.8224,5799578.9147,4244187.4952,1555391.4195,2.6832,899.0568,105.0677
p01003,7,62515,849.366,4754694.7055,4159875.3551,594819.3504,8.3788,896.2827,107.7586
p01003,7,62516,1003.6224,4123513.6049,3986292.1617,137221.4432,365.3899,656.27,109.0777
p01003,7,62517,1003.6224,3807133.7941,3917595.6565,-110461.8624,366.4608,661.3746,109.8723
p01003,7,62836,28.8684,10043193.7697,4273861.3468,5769332.4229,350.2767,668.7895,110.1977
p01003,7,62837,391.7808,6053635.7779,4248219.6868,1805416.0911,350.2767,670.7281,110.1977
p01003,8,51577,604.0332,549040.2097,1325957.9287,-776917.719,16.5801,71.0602,89.7639
p01003,8,51898,795.1284,978213.363,1526034.4276,-547821.0646,16.5801,86.9002,89.7639
p01003,8,51899,906.1632,1214422.589,1607448.9977,-393026.4086,16.5801,93.4614,89.7639
p01003,8,52220,791.1108,1585683.5675,1780177.865,-194494.2975,16.5801,109.3014,89.7639
p01003,8,52221,1003.6224,1608213.1731,1820337.4378,-212124.2647,16.5801,115.8625,89.7639
p01003,8,52222,857.1096,1681097.4555,1833977.3002,-152879.8447,2.6832,126.8868,105.0677
p01003,8,52864,1003.6224,1924059.7851,2022353.3451,-98293.56,2.6832,158.7159,105.0677
p01003,8,52865,54.1728,5599991.3476,2015329.0134,3584662.3343,2.6832,168.9947,105.0677
p01003,8,53184,132.9696,5536717.6856,2152803.0004,3383914.6852,2.6832,181.1171,105.0677
p01003,8,53185,381.5424,2657691.22,2069074.356,588616.864,2.6832,174.5559,105.0677
p01003,8,53186,68.4612,5684182.6098,2062618.6009,3621564.0089,2.6832,183.8857,105.0677
p01003,8,54147,396.2844,3544295.3959,2541207.8274,1003087.5685,2.6832,276.8443,105.0677
p01003,8,54148,148.3596,5671967.1969,2541899.8547,3130067.3422,2.6832,294.8458,105.0677
p01003,8,54469,1003.6224,2750785.5488,2535075.4138,215710.135,2.6832,285.2269,105.0677
p01003,8,54470,534.7296,3158399.8513,2551313.758,607086.0934,2.6832,301.0669,105.0677
p01003,8,54791,655.776,3183817.1087,2638055.4728,545761.6359,2.3232,307.0316,105.5549
p01003,8,55113,105.2676,7494468.2838,2803402.1564,4691066.1274,2.6832,339.115,105.0677
p01003,8,55114,437.8212,4024916.2747,2999468.3183,1025447.9564,6.9761,379.4127,112.1068
p01003,8,55115,547.8192,3695597.2307,2999456.2137,696141.017,6.9761,391.993,112.1068
p01003,8,55435,258.8436,4410049.7424,3001279.2003,1408770.5422,2.6832,370.24,105.0677
p01003,8,63158,574.0632,6001953.1859,4500935.769,1501017.4169,8.3788,957.3096,107.7586
p01003,8,63159,1003.6224,5134299.8283,4300827.0558,833472.7725,365.4799,700.7342,108.9877
p01003,8,63160,1003.6224,4817616.3574,4283200.3883,534415.9691,366.4608,722.0032,109.8723
p01003,8,63479,762.1452,5631487.881,4391018.5769,1240469.3041,350.2767,723.1353,110.1977
p01003,8,63480,1003.6224,5279473.9044,4340099.0059,939374.8985,350.2767,716.5742,110.1977
p01003,8,63800,327.5316,6610848.6508,4567008.1421,2043840.5087,2.6832,982.9422,105.0677
p01003,8,63801,502.9776,6345683.8003,4556269.3706,1789414.4297,8.3788,976.4183,107.7586
p01003,8,63802,1001.3868,5529559.8956,4491478.1491,1038081.7465,365.4799,752.3125,108.9877
p01003,8,63803,1003.6224,5298045.9651,4443143.2452,854902.7199,366.3708,745.7513,109.655
p01003,8,64123,761.238,5814655.7891,4521326.4087,1293329.3804,350.2767,768.1525,110.1977
p01061,7,55122,1003.6224,2511011.8685,2843980.1085,-332968.24,180.7167,365.9523,316.0935
p01061,7,55123,1003.6224,2370037.7647,2776784.2824,-406746.5177,180.7167,350.1123,316.0935
p01061,7,55445,1003.6224,2746660.088,2757148.5976,-10488.5096,180.7167,342.8895,316.0935
p01061,7,55767,1003.6224,2727457.0473,2769397.7722,-41940.7249,180.7167,353.7341,316.0935
p01061,7,56410,1003.6224,2739847.8981,2815142.1858,-75294.2877,180.7167,379.3749,316.0935
p01061,7,57053,1003.6224,2773146.8924,2843235.0365,-70088.1441,180.7167,392.0201,316.0935
p01061,7,57696,1003.6224,2827162.905,2903036.7128,-75873.8078,180.7167,417.1389,316.0935
p01061,7,58339,1003.6224,2879138.9249,2963192.8241,-84053.8992,180.7167,442.2578,316.0935
p01069,7,54801,314.3124,3034508.9442,2749572.3226,284936.6216,139.7286,376.6298,407.5731
p01069,7,55444,1003.6224,2441743.29,2762303.7728,-320560.4828,139.7286,369.8392,407.5731
p01069,7,55766,1003.6224,2782709.9846,2748446.2932,34263.6914,139.7286,371.8953,407.5731
p01069,7,55768,1003.6224,2550442.4217,2662341.0446,-111898.6229,139.7286,358.773,407.5731
p01069,7,56087,1003.2336,2877321.5823,2800094.7764,77226.8059,139.7286,387.7353,407.5731
p01069,7,56088,989.9172,2733838.5431,2748597.3777,-14758.8346,139.7286,381.1741,407.5731
p01069,7,56089,520.4736,3109882.7558,2711060.9626,398821.7932,139.7286,376.7006,407.5731
p01069,7,56409,1003.6224,2792040.3833,2792606.867,-566.4837,139.7286,397.0141,407.5731
p01069,7,56411,1003.6224,2580840.1574,2699647.8906,-118807.7332,139.7286,377.0381,407.5731
p01069,7,56730,1003.6224,2863069.3935,2838219.4072,24849.9863,139.7286,412.8541,407.5731
p01069,7,56731,1003.6224,2742066.7527,2797732.181,-55665.4283,139.7286,408.3806,407.5731
p01069,7,56732,1003.6224,2642345.391,2736662.4422,-94317.0512,139.7286,389.3459,407.5731
p01069,7,57052,1003.6224,2814084.9338,2843684.9404,-29600.0066,139.7286,424.2206,407.5731
p01069,7,57054,1003.6224,2643152.0417,2752817.591,-109665.5493,139.7286,398.6247,407.5731
p01069,7,57373,1003.6224,2849860.6227,2857904.7541,-8044.1314,139.7286,427.587,407.5731
p01069,7,57374,1003.6224,2772339.5617,2825502.7002,-53163.1385,139.7286,421.0259,407.5731
p01069,7,57375,1003.6224,2706197.1111,2797814.9189,-91617.8078,139.7286,414.4647,407.5731
p01069,7,57695,1003.6224,2839501.3588,2879255.9447,-39754.5859,139.7286,441.3471,407.5731
p01069,7,57697,1003.6224,2692204.8084,2812391.3907,-120186.5823,139.7286,423.7436,407.5731
p01069,7,58016,1003.6224,2885686.822,2912914.8977,-27228.0757,139.7286,453.3769,407.5731
p01069,7,58017,1003.6224,2829687.4254,2886944.9484,-57257.523,139.7286,446.1447,407.5731
p01069,7,58018,1003.6224,2756024.7845,2857502.0964,-101477.3119,139.7286,439.5836,407.5731
p01069,7,58338,1003.6224,2888484.3786,2930642.0755,-42157.6969,139.7286,461.9847,407.5731
p01069,7,58340,1003.6224,2756349.0811,2875758.4789,-119409.3978,139.7286,448.8624,407.5731
p01069,7,58660,1003.6224,2877075.6468,2945799.466,-68723.8192,139.7286,471.2636,407.5731
p01069,7,58661,1003.6224,2811912.0906,2918591.9987,-106679.9081,139.7286,464.7024,407.5731
p01069,7,58981,1003.6224,2928853.8887,2987558.6234,-58704.7347,139.7286,487.1036,407.5731
p01069,7,58982,1002.3588,2862945.4958,2960198.1513,-97252.6555,139.7286,480.5424,407.5731
p01069,7,58983,1003.6224,2805508.5146,2942521.4494,-137012.9348,139.7286,478.2311,407.5731
p01069,7,59303,1003.6224,2910758.0793,3000849.1451,-90091.0658,139.7286,496.3824,407.5731
p01069,7,59304,1003.6224,2856248.2055,2983971.9474,-127723.7419,139.7286,494.0711,407.5731
p01069,7,59624,1003.6224,2963133.8548,3045440.3311,-82306.4763,139.7286,513.7882,407.5731
p01069,7,59625,1003.6224,2906536.9618,3025240.022,-118703.0602,139.7286,509.9111,407.5731
p01069,7,59626,1003.6224,2861887.8246,3027239.2857,-165351.4611,139.7286,516.7886,407.5731
p01069,7,59946,1003.6224,2950821.3777,3065793.3181,-114971.9404,139.7286,526.2693,407.5731
p01069,7,59947,996.8184,2914933.7861,3068134.418,-153200.6319,139.7286,532.3123,407.5731
p01069,7,60267,1003.6224,3010778.1779,3123679.8081,-112901.6302,139.7286,550.097,407.5731
p01069,7,60268,1003.6224,2959322.9836,3108218.0814,-148895.0978,139.7286,548.1523,407.5731
p01069,7,60269,1003.6224,2924800.516,3113114.8599,-188314.3439,139.7286,555.1879,407.5731
p01069,7,60589,1003.6224,3003500.0451,3147694.6685,-144194.6234,139.7286,563.9923,407.5731
p01069,7,60590,1003.6224,2965422.9149,3150797.6684,-185374.7535,139.7286,570.5534,407.5731
p01069,7,60910,1003.6224,3062280.5827,3201581.851,-139301.2683,139.7286,585.815,407.5731
p01069,7,60911,1003.6224,3012945.2898,3191093.361,-178148.0712,139.7286,586.3934,407.5731
p01069,7,60912,1003.6224,2985457.3245,3197047.3336,-211590.0091,139.7286,593.0073,407.5731
p01069,7,61232,1003.6224,3065002.0325,3237017.2941,-172015.2616,139.7286,604.7684,407.5731
p01069,7,61233,1003.6224,3025409.5167,3235166.7318,-209757.2151,139.7286,608.7945,407.5731
p01069,7,61552,1003.6224,3139167.913,3273744.6214,-134576.7084,139.7286,615.5384,407.5731
p01069,7,61553,1003.6224,3111718.408,3279729.0816,-168010.6736,139.7286,622.1613,407.5731
p01069,7,61554,1003.6224,3067236.143,3273808.9955,-206572.8525,139.7286,624.6345,407.5731
p01069,7,61875,1003.6224,3104910.6398,3312135.6331,-207224.9933,139.7286,640.949,407.5731
p01069,7,61876,1003.6224,3107067.8815,3326517.5851,-219449.7036,139.7286,647.9319,407.5731
p01069,7,62195,1003.6224,3167916.1139,3346610.7691,-178694.6552,139.7286,652.1393,407.5731
p01069,7,62196,1003.6224,3138421.4432,3347754.8248,-209333.3816,139.7286,656.3891,407.5731
p01069,7,62197,1003.6224,3141695.7357,3363116.7382,-221421.0025,139.7286,663.7719,407.5731
p01069,7,62518,1003.6224,3188491.8795,3401946.7408,-213454.8613,139.7286,679.0847,407.5731
p01069,7,62519,1003.6224,3211857.7576,3438801.2276,-226943.47,139.7286,695.6098,407.5731
p01069,7,62838,1003.6224,4267142.8461,3710773.7266,556369.1195,139.7286,700.5581,407.5731
p01069,7,62839,1003.6224,3631272.4655,3543743.334,87529.1315,139.7286,694.5557,407.5731
p01069,7,62840,1003.6224,3434052.7887,3524565.7471,-90512.9584,139.7286,711.3971,407.5731
p01069,8,63161,1003.6224,4109550.581,3724094.1125,385456.4685,139.7286,727.2371,407.5731
p01069,8,63162,993.5136,3940720.7215,3684408.3826,256312.3389,139.7286,728.8119,407.5731
p01069,8,63481,1003.6224,4772617.3491,3923895.263,848722.0861,139.7286,749.6383,407.5731
p01069,8,63482,1003.6224,4539537.8957,3858428.9683,681108.9274,139.7286,743.0771,407.5731
p01069,8,63483,1003.6224,4446292.7732,3839975.4134,606317.3598,139.7286,744.6519,407.5731
p01069,8,63804,1003.6224,4709239.1054,3932540.4436,776698.6618,139.7286,760.4919,407.5731
p01069,8,63805,288.9108,5668768.9871,3966351.6716,1702417.3155,139.7286,769.1001,407.5731
p01069,8,64124,1003.6224,4957181.3379,4017305.5542,939875.7837,139.7286,774.7571,407.5731
p01069,8,64125,1003.6224,4922522.1233,4013550.5616,908971.5617,139.7286,776.3319,407.5731
p01069,8,64126,452.7576,5753084.5309,4053843.0946,1699241.4363,139.7286,783.6748,407.5731
p01097,2,50612,84.078,2587162.4104,926593.1193,1660569.2911,78.9498,14.6453,3.141
p01097,2,50931,189.4752,1770206.7136,961670.1519,808536.5618,6.1533,44.6453,50.9104
p01097,2,50932,748.3428,886147.2233,1000513.05,-114365.8267,86.128,22.0637,3.141
p01097,2,50933,989.1396,862288.2943,1006513.7259,-144225.4316,78.9498,24.8345,3.141
p01097,2,50934,1001.4516,950084.9328,1068481.6959,-118396.7631,78.9498,35.8242,3.141
p01097,2,51252,851.2452,1138192.6234,1161026.6137,-22833.9903,76.9533,49.3482,33.3816
p01097,2,51253,515.322,1508427.9044,1311569.472,196858.4324,8.4315,95.8987,49.2313
p01097,2,51254,983.2428,1223775.4229,1271056.4705,-47281.0476,78.9498,63.1246,3.141
p01097,2,51255,1000.4796,1121186.9049,1157094.6778,-35907.7729,78.9498,48.6591,3.141
p01097,2,51256,541.4688,1476404.219,1263211.6639,213192.5551,84.8585,57.2686,3.141
p01097,2,51574,708.2316,1401944.5377,1292843.6027,109100.935,8.4315,97.7776,49.2313
p01097,2,51575,669.2868,1438612.2668,1318951.8808,119660.386,78.9498,70.5994,3.141
p01097,2,51576,990.2736,1326511.6318,1287074.8418,39436.79,78.9498,65.692,3.141
p01097,2,51896,554.364,1715494.2163,1448268.234,267225.9823,78.9498,86.4394,3.141
p01097,2,51897,828.8244,1858239.5846,1456399.2368,401840.3478,78.9498,81.9048,3.141
p01097,2,52217,930.2364,1967646.8758,1611774.8079,355872.0679,78.9498,102.2794,3.141
p01097,8,51578,911.1528,1199986.0184,1691631.6357,-491645.6173,84.8585,79.6698,3.141
p01097,8,51579,996.6564,1183467.857,1712549.2782,-529081.4212,84.8585,87.3908,3.141
p01097,8,51900,994.9068,1414842.8806,1856800.0197,-441957.1391,84.8585,102.1764,3.141
p01097,8,51901,745.0056,1558135.5042,1864274.0453,-306138.5411,84.8585,109.7919,3.141
p01097,8,52218,444.1392,1583247.1125,1776024.0713,-192776.9588,78.9498,97.7448,3.141
p01097,8,52219,905.256,1519114.6585,1941793.6885,-422679.03,84.8585,104.7886,3.141
p01097,8,52539,970.1532,1560674.7432,1968009.8058,-407335.0626,78.9498,114.4795,3.141
p01097,8,52540,817.776,2052641.7744,2094603.1534,-41961.379,84.8585,120.6286,3.141
p01097,8,52541,251.0676,2952141.6421,2187267.5553,764874.0868,90.6414,134.0629,3.5691
p01097,8,52542,1003.6224,2124426.9093,2109172.173,15254.7362,6.1533,175.5466,50.9104
p01097,8,52543,957.3552,1976347.0385,2094499.9651,-118152.9266,6.1533,193.7319,50.9104
p01097,8,52861,1003.6224,2656209.8768,2303640.0592,352569.8176,39.2953,176.3625,12.3002
p01097,8,52862,944.1684,2404186.1839,2191001.8451,213184.3387,6.1533,187.0924,50.9104
p01097,8,52863,1003.6224,2312906.5801,2186815.0969,126091.4832,6.1533,191.492,50.9104
p01097,8,53182,297.4968,3740516.6242,2341590.2959,1398926.3284,9.658,193.8774,45.881
p01097,8,53183,159.3108,5677547.7122,2325592.1656,3351955.5465,6.1533,203.3542,50.9104
p06011,8,21854,626.5836,2050534.8386,1791812.0072,258722.8314,170.4515,18.3699,205.4372
p06011,8,22175,582.8112,2048769.7174,1724968.9063,323800.8111,165.4477,13.7261,205.4372
p06011,10,21532,995.9112,2793586.3372,2169026.5785,624559.7587,166.8764,46.7812,220.6792
p06011,10,21852,74.2284,8567424.5205,2384125.3563,6183299.1642,161.429,51.0183,214.09
p06011,10,21853,978.0588,2865587.6866,2086869.572,778718.1146,165.4477,36.0527,205.4372
p06011,10,22174,979.29,2716596.1739,1996491.3068,720104.8671,166.0995,24.4277,205.4372
p06015,3,16721,379.9548,1647583.486,885531.9055,762051.5805,42.5997,8.938,183.7871
p06015,7,18325,472.4892,1512952.8826,1702892.2275,-189939.3449,42.5997,94.8467,183.7871
p06015,8,18645,887.8248,1913910.4431,1894371.367,19539.0761,42.5997,116.5204,183.7871
p06015,9,17362,1003.3632,754992.9546,1343496.8607,-588503.9061,42.5997,46.5593,183.7871
p06015,9,17683,1001.6136,838842.489,1482692.4148,-643849.9258,42.5997,64.0208,183.7871
p06015,9,18003,1003.6224,1487812.9878,1715609.7082,-227796.7204,42.5997,84.5768,183.7871
p06015,9,18324,1000.6092,2018537.23,1842986.7765,175550.4535,42.5997,102.1316,183.7871
p06015,9,18644,1003.6224,2574513.9317,2080334.0456,494179.8861,42.5997,122.8179,183.7871
p06015,9,18965,1003.6224,2193981.692,2021721.2704,172260.4216,42.5997,140.5559,183.7871
p06015,9,19285,1003.6224,2671954.5919,2177520.3323,494434.2596,42.5997,165.0658,183.7871
p06015,9,19606,962.2476,2100127.3409,2086643.1323,13484.2086,42.9289,186.5791,184.8054
p06015,10,16396,318.2328,3643275.9826,2047470.0172,1595805.9654,39.8651,73.2545,183.7871
p06015,10,16397,1003.6224,2292791.2042,1821440.6262,471350.578,39.8651,57.4145,183.7871
p06015,10,16398,1003.6224,1852186.2141,1610565.0195,241621.1946,39.8651,41.5745,183.7871
p06015,10,16717,355.2012,3492705.0376,2030530.0459,1462174.9917,39.8651,76.1623,183.7871
p06015,10,16718,1003.6224,2343413.3852,1835069.841,508343.5442,39.8651,60.3223,183.7871
p06015,10,16719,1003.6224,1848812.9662,1611516.2589,237296.7073,39.8651,44.4823,183.7871
p06015,10,16720,830.412,1100749.5894,1298011.3572,-197261.7678,39.8651,28.7477,183.7871
p06015,10,17038,660.9276,2902790.3568,2015301.7726,887488.5842,39.8651,82.7234,183.7871
p06015,10,17039,1003.6224,2266226.0651,1818722.923,447503.1421,39.8651,66.8834,183.7871
