region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_mw,capital_adder_per_mw,dist_spur_km,dist_reinforcement_km
p01019,2,65634,2175.524,83381.496,64379.244,19002.252,3.79,184.424
p01021,2,69805,2654.391,130114.385,50630.923,79483.462,6.152,92.646
p01021,2,69806,3080.85,99643.696,66179.274,33464.422,8.492,96.702
p01021,2,69807,3169.962,83383.317,47879.455,35503.862,4.414,82.932
p01021,2,70185,3320.504,75665.18,61514.371,14150.809,3.483,96.249
p01021,2,70186,2202.304,102251.908,22364.817,79887.091,1.012,105.095
p01021,2,70187,2780.224,92453.801,61535.414,30918.387,8.744,114.78
p01021,2,70565,3466.633,54734.445,50608.757,4125.688,2.436,107.607
p01021,2,70566,2793.168,69409.226,52724.079,16685.147,5.562,121.351
p01021,2,70567,1969.609,156457.076,24155.379,132301.697,1.409,123.493
p01021,2,70568,2695.536,127402.785,52211.365,75191.42,1.695,114.894
p01021,2,70944,1919.147,107803.371,116362.808,-8559.437,15.542,162.316
p01021,2,70945,2593.55,88165.914,78729.166,9436.748,7.872,116.695
p01021,2,70946,3244.669,58047.852,53402.105,4645.747,2.471,124.164
p01021,3,70947,2997.958,55602.165,36714.599,18887.566,4.01,138.643
p01021,3,70948,2995.404,76552.456,49557.775,26994.681,5.711,132.302
p01023,2,73214,3097.324,51574.479,54339.993,-2765.514,2.592,238.288
p01023,2,73215,2941.261,80427.345,83449.903,-3022.558,15.928,242.934
p01023,2,73216,2585.292,44519.884,45328.443,-808.559,4.607,242.934
p01023,2,73594,3297.84,93586.186,98449.796,-4863.61,10.433,246.077
p01023,2,73595,2837.705,60534.674,62662.739,-2128.065,7.117,263.095
p01023,2,73596,2353.369,34663.554,37942.093,-3278.539,3.703,254.382
p01023,2,73974,3132.039,92748.917,94948.689,-2199.773,17.736,263.095
p01023,2,73975,2748.77,67444.563,63386.489,4058.074,7.403,263.095
p01023,2,73976,1218.238,62519.655,62483.004,36.651,8.727,259.888
p01023,2,74354,3098.188,128394.78,133352.239,-4957.459,24.38,263.095
p01023,2,74355,3202.747,100985.508,106910.889,-5925.382,18.936,263.095
p01023,2,74356,1711.919,107484.997,112057.554,-4572.557,20.844,259.888
p01023,2,74734,3209.163,173942.124,180760.429,-6818.306,36.229,263.095
p01023,2,74735,1977.916,165119.019,162364.089,2754.93,32.723,263.095
p01023,2,75114,3610.941,147027.559,149216.887,-2189.328,27.66,159.721
p01023,2,75115,3224.781,166584.683,167196.878,-612.195,30.484,156.378
p01023,2,75116,2000.499,156462.185,160234.15,-3771.965,27.059,135.588
p01025,2,74357,2432.949,126432.672,132957.194,-6524.523,25.27,259.888
p01025,2,74358,3085.492,76177.278,85784.308,-9607.029,12.213,177.303
p01025,2,74359,3270.049,61742.297,22550.448,39191.849,1.027,177.303
p01025,2,74736,1906.403,172177.988,177386.429,-5208.442,33.829,263.095
p01025,2,74737,3746.681,128920.66,141987.579,-13066.919,26.071,159.374
p01025,2,74738,2018.224,71384.507,85633.049,-14248.542,14.38,159.374
p01025,2,74739,3290.909,41032.238,39938.066,1094.172,0.757,164.271
p01025,2,74740,3844.483,43737.39,54566.604,-10829.214,5.292,176.508
p01025,2,75117,2850.846,118792.267,123473.855,-4681.588,25.164,136.206
p01025,2,75118,3581.792,77146.569,87340.958,-10194.389,9.632,143.991
p01025,2,75119,3299.439,68623.158,50249.371,18373.786,2.046,152.517
p01025,2,75120,3156.601,51546.42,61708.724,-10162.305,7.794,176.508
p01025,2,75121,2521.908,79993.539,87262.586,-7269.047,15.718,162.624
p01025,2,75497,2155.141,90671.759,95116.515,-4444.757,18.108,136.206
p01025,2,75498,3295.461,55303.77,59426.915,-4123.145,6.224,136.206
p01025,2,75499,3722.815,60434.975,63928.015,-3493.04,8.744,136.206
p01025,2,75500,3085.457,90703.533,96591.846,-5888.313,16.776,162.624
p01025,2,75878,1924.925,86736.259,19512.588,67223.671,0.397,128.46
p01025,2,75879,3010.49,57865.787,61148.911,-3283.124,7.058,128.757
p01025,2,75880,3117.25,75664.462,85654.782,-9990.32,7.465,142.211
p01025,2,76259,3690.715,46165.218,56463.081,-10297.863,3.156,128.34
p01025,2,76260,2577.991,40754.088,46265.261,-5511.173,1.543,140.48
p01025,2,76639,1380.383,99128.782,104293.81,-5165.028,15.567,136.42
p01027,2,67913,1717.628,64059.575,50089.348,13970.227,1.701,167.324
p01027,2,68292,1605.364,104761.89,101983.943,2777.947,10.172,136.066
p01027,2,68293,2772.677,79381.772,50644.126,28737.646,6.36,157.906
p01027,2,68671,1947.032,59192.781,56946.582,2246.199,2.849,116.223
p01027,2,68672,2584.745,58080.884,43599.438,14481.447,0.816,128.26
p01027,2,68673,2929.708,105358.924,60554.132,44804.792,4.097,168.54
p01027,2,69051,2349.604,92283.953,87959.62,4324.334,9.677,115.953
p01027,2,69052,2656.038,111842.848,101706.424,10136.424,14.626,173.274
p01027,2,69053,3051.878,76837.01,67764.676,9072.335,4.622,184.968
p01027,2,69054,3590.429,49553.127,46810.491,2742.636,1.387,176.544
p01029,2,66015,2663.757,127998.012,122022.478,5975.535,17.57,178.175
p01029,2,66394,624.0,122021.379,116918.538,5102.842,13.465,178.175
p01029,2,66395,3351.816,125551.513,122171.611,3379.901,22.575,217.026
p01029,2,66774,1605.872,84373.409,80360.711,4012.697,8.064,217.026
p01029,2,66775,3134.108,98351.087,81647.561,16703.525,12.382,217.026
p01029,2,67154,2016.145,104410.805,55728.811,48681.994,5.702,217.026
p01029,2,67155,2821.551,55991.881,39434.537,16557.344,3.771,210.21
p01029,2,67533,1126.994,131365.248,61127.773,70237.474,6.227,183.2
p01029,2,67534,2258.046,109681.268,81800.985,27880.283,15.609,210.464
p01029,2,67535,2690.346,88349.925,80148.467,8201.458,10.084,191.463
p01029,2,67536,2509.86,84357.771,31524.267,52833.504,2.331,191.463
p01029,2,67912,1223.39,93093.112,85583.321,7509.792,12.038,103.752
p01031,3,75132,3430.525,52270.377,60237.155,-7966.778,3.461,272.074
p01031,3,75133,3337.473,35876.567,41539.35,-5662.783,4.495,286.886
p01031,3,75134,2985.962,52300.512,42757.175,9543.336,4.113,296.972
p01031,3,75512,3409.599,72443.563,72123.673,319.89,6.463,263.91
p01031,3,75513,3082.737,70799.852,73031.72,-2231.868,11.817,272.428
p01031,3,75514,2745.175,60377.835,52185.548,8192.287,2.322,303.996
p01031,3,75892,2611.379,57301.385,54267.752,3033.633,7.934,262.492
p01031,3,75893,2354.247,75999.704,49563.16,26436.544,5.246,272.428
p01031,3,75894,2145.103,166630.045,67445.906,99184.139,9.821,327.481
p01031,3,76272,1696.747,61676.203,31730.352,29945.851,2.682,253.039
p01031,3,76273,1425.728,76563.607,56113.445,20450.162,3.389,263.842
p01031,3,76274,1240.505,130452.896,40936.716,89516.181,0.885,272.107
p01031,3,76275,1469.405,161622.717,38208.797,123413.92,4.247,321.748
p01031,3,76652,1924.514,50398.053,39316.426,11081.627,4.221,243.761
p01031,3,76653,1565.243,63449.074,54417.041,9032.033,8.172,260.707
p01033,2,63334,1758.622,84494.597,87033.217,-2538.62,6.679,227.91
p01033,2,63335,2038.534,60369.869,44062.883,16306.986,1.58,218.507
p01033,2,63338,913.911,236819.246,39504.879,197314.368,0.757,202.646
p01033,2,63714,1935.42,61108.616,69062.661,-7954.045,5.432,225.653
p01033,2,63715,1212.843,58429.914,61306.647,-2876.732,3.064,215.329
p01033,2,63716,1496.422,56127.145,35847.9,20279.245,0.09,201.702
p01033,2,63717,1063.527,435104.091,36250.255,398853.836,0.18,195.312
p01033,2,63718,881.175,121616.629,45433.417,76183.212,2.008,188.527
p01033,2,64094,2610.857,49309.509,60942.602,-11633.093,4.091,233.517
p01033,2,64095,1769.444,16998.608,39264.997,-22266.389,0.435,225.987
p01033,2,64096,2383.445,54728.725,64585.385,-9856.66,7.682,190.665
p01033,2,64097,2143.926,75452.55,57394.597,18057.954,4.026,177.295
p01033,2,64098,1912.324,58123.015,46110.598,12012.417,1.828,176.682
p01035,2,75125,3615.302,117372.2,120777.044,-3404.844,20.265,183.082
p01035,2,75505,3500.704,78899.672,78286.945,612.728,7.809,179.348
p01035,2,75506,3085.395,67764.942,66672.267,1092.674,4.811,203.179
p01035,2,75884,3391.815,42223.035,39158.33,3064.705,0.757,161.82
p01035,2,75885,3065.437,54612.759,50884.395,3728.364,2.204,172.514
p01035,2,75886,3298.746,63515.164,20988.219,42526.945,0.726,191.03
p01035,2,75887,3514.56,70696.62,65133.482,5563.137,4.166,197.367
p01035,2,76264,3288.255,68188.481,61927.044,6261.437,4.656,157.293
p01035,2,76265,2605.608,60381.339,50223.482,10157.857,5.625,178.404
p01035,2,76266,3589.584,62155.139,61254.663,900.476,7.526,186.272
p01035,2,76267,3264.793,81321.215,78057.598,3263.618,11.59,190.943
p01035,2,76643,3712.066,85751.591,90102.756,-4351.165,17.26,147.321
p01035,3,76644,3212.05,74553.993,72465.556,2088.437,11.541,170.437
p01035,3,76645,2844.357,47102.251,38843.565,8258.686,0.472,162.955
p01035,3,76646,3776.655,68260.285,72283.481,-4023.196,11.112,168.582
p01037,2,69430,2224.892,55410.078,29489.221,25920.856,1.94,108.783
p01037,2,69431,2726.499,86605.274,70409.83,16195.444,5.513,118.347
p01037,2,69808,2854.071,93261.808,43269.018,49992.791,0.906,104.298
p01037,2,69809,3106.282,107209.702,92605.129,14604.574,9.447,103.936
p01037,2,69810,2830.829,93581.457,85592.506,7988.952,8.474,113.469
p01037,2,69811,3546.38,56609.922,47648.159,8961.763,4.596,128.918
p01037,2,70188,1680.394,90081.528,60194.322,29887.206,3.464,116.062
p01037,2,70189,1953.085,110460.623,95779.154,14681.468,8.936,117.179
p01037,2,70190,3271.819,116365.87,107024.951,9340.919,19.793,142.613
p01037,2,70191,3760.39,71940.367,62534.291,9406.076,8.055,142.613
p01037,2,70569,2956.144,102279.814,80876.98,21402.834,6.477,128.25
p01037,2,70570,3645.771,99237.903,89905.921,9331.983,14.918,138.436
p01037,2,70571,3800.824,104833.53,88989.036,15844.494,13.546,182.646
p01039,2,75888,3322.319,80277.621,74845.222,5432.398,5.975,210.353
p01039,3,75510,3434.343,85938.076,89467.923,-3529.848,10.026,244.31
p01039,3,75889,2905.473,66224.076,59029.421,7194.655,7.611,231.577
p01039,3,75890,2424.081,71087.843,40769.758,30318.086,0.636,238.288
p01039,3,75891,2798.03,75845.514,72336.466,3509.048,12.006,245.211
p01039,3,76268,2975.893,77290.043,74567.042,2723.001,5.168,214.863
p01039,3,76269,2425.453,110874.412,56369.123,54505.288,6.223,248.667
p01039,3,76270,2334.564,161867.045,41174.854,120692.192,0.906,242.521
p01039,3,76271,2091.775,109613.53,33923.574,75689.955,2.939,246.118
p01039,3,76648,2980.794,61920.429,63324.249,-1403.82,4.131,195.083
p01039,3,76649,3327.442,62636.351,51435.142,11201.209,2.107,206.682
p01039,3,76650,3071.463,49677.307,39319.881,10357.426,0.742,219.087
p01039,3,76651,2622.629,48662.486,38914.269,9748.216,3.865,234.007
p01039,3,77029,2310.615,71169.992,75752.034,-4582.042,10.773,221.537
p01039,3,77030,2039.157,55609.716,58981.628,-3371.913,3.52,256.724
p01039,3,77031,3349.542,45679.805,54038.504,-8358.699,2.685,248.217
p01039,3,77032,2384.549,33906.397,38955.945,-5049.548,0.599,252.885
p01039,3,77409,2569.43,23218.51,25655.684,-2437.173,1.716,221.537
p01039,3,77410,3463.346,68058.113,71080.054,-3021.941,6.211,231.414
p01039,3,77411,2870.929,106479.796,79062.449,27417.348,8.443,256.909
p01039,3,77412,2269.161,43825.533,50271.991,-6446.458,2.241,263.471
p01041,2,73610,3419.888,68308.891,64154.102,4154.789,3.65,240.712
p01041,2,73990,3436.244,70403.631,64374.719,6028.912,4.135,248.769
p01041,2,73991,3070.404,35835.106,39279.036,-3443.931,0.577,260.875
p01041,2,74370,3186.516,64561.127,67006.566,-2445.439,5.022,293.92
p01041,2,74371,2848.098,55686.498,61636.09,-5949.591,8.306,288.113
p01041,3,74750,2366.921,55363.163,53153.824,2209.339,2.766,272.783
p01041,3,74751,2648.292,41656.016,29178.866,12477.149,2.151,283.991
p01041,3,75130,3454.993,81764.923,92086.064,-10321.141,16.25,287.818
p01041,3,75131,3355.236,72606.856,69042.664,3564.192,9.131,287.818
p01041,3,75511,2769.448,45394.236,47142.249,-1748.013,1.85,255.501
p01043,2,65242,2695.609,80300.674,67592.944,12707.73,6.093,132.76
p01043,2,65243,1946.757,83225.143,42719.231,40505.912,1.102,120.117
p01043,2,65244,1738.195,146013.034,47491.531,98521.504,2.105,114.229
p01043,2,65245,1767.877,106385.985,50005.478,56380.507,6.733,109.632
p01043,2,65246,2032.369,92399.694,54488.791,37910.903,3.426,108.429
p01043,2,65622,2501.658,79051.701,57164.766,21886.935,3.979,132.891
p01043,2,65623,1895.79,102565.868,69668.199,32897.669,6.17,118.22
p01043,2,65624,1464.73,245707.929,44511.154,201196.774,1.394,100.283
p01043,2,65625,1848.212,105004.169,57496.578,47507.592,8.608,109.632
p01043,2,66003,1461.307,137891.178,85711.389,52179.789,5.978,95.826
p01043,2,66004,1927.778,66884.65,36893.04,29991.61,0.18,87.051
p01043,2,66005,1507.721,108490.171,52089.633,56400.538,6.916,93.936
p01043,2,66382,2393.399,126360.549,59591.826,66768.724,3.656,76.917
p01043,2,66383,2220.336,89401.736,66415.547,22986.189,5.882,98.741
p01043,2,66384,1986.404,85265.543,54405.02,30860.523,2.871,74.435
p01045,3,75135,2988.083,58953.791,39408.508,19545.283,3.827,315.94
p01045,3,75136,3010.998,60357.152,49998.995,10358.157,2.03,318.665
p01045,3,75137,3022.485,56805.609,51816.519,4989.09,2.427,321.641
p01045,3,75515,3628.976,87344.229,80010.153,7334.077,11.027,324.053
p01045,3,75516,2226.417,177180.228,33513.963,143666.265,2.015,324.053
p01045,3,75517,2844.9,80204.677,59776.888,20427.789,3.529,347.174
p01045,3,75895,2695.177,203545.066,51446.478,152098.589,5.531,321.89
p01045,3,75896,2857.537,172815.548,61477.015,111338.533,7.726,308.725
p01045,3,75897,1811.066,93691.373,43692.077,49999.297,1.192,310.306
p01045,3,76276,1743.966,102051.674,40470.14,61581.534,0.816,292.874
p01047,2,71324,1895.417,90331.036,105320.248,-14989.211,9.798,162.316
p01047,2,72083,1558.385,69382.855,62766.031,6616.824,4.932,191.338
p01047,2,72462,978.1,64656.534,60979.165,3677.369,9.349,212.07
p01047,2,72841,2712.344,88063.546,88448.365,-384.819,18.775,212.07
p01047,2,72842,1660.938,66696.672,61043.705,5652.967,5.227,207.954
p01047,2,73223,1559.43,103984.286,94749.155,9235.131,12.119,207.954
p01047,2,73224,2197.031,138323.616,128288.417,10035.199,20.607,198.702
p01047,2,73225,2784.352,108571.435,109539.387,-967.952,21.743,190.345
p01047,2,73604,3859.422,101129.621,98942.791,2186.83,18.6,240.387
p01047,2,73605,3252.255,150016.676,150906.591,-889.915,31.182,240.387
p01047,3,71704,2478.75,58579.073,63206.32,-4627.248,8.105,165.135
p01047,3,71705,2368.666,42540.11,45490.012,-2949.902,1.341,154.619
p01047,3,72084,1539.615,147044.083,33399.527,113644.556,3.126,175.168
p01047,3,72085,1518.734,48391.146,30176.427,18214.72,2.247,168.267
p01047,3,72463,1301.371,59054.395,54487.235,4567.161,3.663,191.12
p01047,3,72464,201.398,147281.777,45758.921,101522.857,3.619,181.965
p01047,3,72465,1106.068,73219.667,48639.969,24579.697,5.816,186.072
p01047,3,72843,1543.387,63202.221,57264.553,5937.669,3.992,199.38
p01047,3,72844,1144.179,92491.287,84278.909,8212.378,15.346,186.072
p01047,3,72845,2241.324,73825.98,72046.751,1779.229,13.21,189.445
p01049,2,62973,1572.47,137598.248,100417.974,37180.274,11.569,241.158
p01049,2,63352,1909.339,101532.473,55284.024,46248.449,3.538,213.539
p01049,2,63353,2242.989,125919.824,103766.364,22153.46,15.804,213.539
p01049,2,63731,1509.445,108994.993,54630.061,54364.932,3.529,186.679
p01049,2,63732,1764.488,92827.045,47983.894,44843.151,2.12,200.86
p01049,2,63733,2278.217,126117.499,83067.636,43049.863,13.608,192.314
p01049,2,64110,1736.85,104770.967,76882.078,27888.889,7.416,170.167
p01049,2,64111,1266.732,150158.077,62322.874,87835.203,5.081,178.338
p01049,2,64112,1293.078,162749.285,38558.434,124190.851,0.472,186.593
p01049,2,64113,1746.341,112673.027,72923.936,39749.091,9.007,192.314
p01049,2,64490,1607.094,120215.975,72371.932,47844.043,7.431,159.571
p01049,2,64491,1825.889,58479.339,36000.35,22478.988,0.127,169.812
