r,pshclass1,pshclass2,pshclass3,pshclass4,pshclass5,pshclass6,pshclass7,pshclass8,pshclass9,pshclass10,pshclass11,pshclass12,pshclass13,pshclass14,pshclass15
p15,68088.4,67343.73,67458.14,67700.38,67366.38,67643.18,67104.07,67702.33,67427.61,67165.32,67260.26,67726.72,67410.61,67049.04,68033.07
p16,28408.41,27447.76,28119.92,27860.07,27461.97,28038.72,27947.65,27761.38,27616.24,27719.55,27471.8,27769.79,27888.95,27952.25,27768.26
p17,47973.36,47477.34,47425.59,47869.82,47380.11,47360.59,46867.64,47763.49,47372.8,47287.1,47458.39,47830.76,47000.91,47736.05,47501.2
p18,18434.85,17586.09,18156.7,17905.01,17744.31,17608.96,17749.64,18114.08,17403.35,17981.31,18053.77,17709.68,18117.41,17599.5,18170.96
p20,1303.8,1832.24,1195.99,729.94,1443.09,1398.22,1368.13,645.01,1592.41,1402.45,906.58,1266.59,1234.47,1098.77,1603.04
p21,36747.38,35400.3,35202.57,35821.91,35234.88,35723.63,35478.47,35469.5,35042.19,35632.05,35236.45,36008.45,35317.05,35619.03,35492.09
p22,8001.93,6199.34,7637.9,6467.05,6917.42,7155.73,6813.66,5770.03,7902.4,6785.72,6847.54,6878.83,7006.5,6710.91,7341.53
p23,1157.31,845.54,0,1395.39,1084.95,423.83,836.38,870.46,825.99,541.6,1018.66,571.41,1287.48,752.7,901.97
p24,7885.99,6282.16,6799.07,7098.53,6159.82,6827.34,6262.25,7298.5,6456.68,6735.79,6941.33,6525.3,6909.36,6471.5,7079.08
p25,108525.06,106688.76,107493.67,106899.17,106407.35,107958.2,107176.99,106540.04,107616.47,106746.47,106737.02,107513.12,107109.82,107121.58,107335.19
p26,24162.99,24617.31,24462.97,23951.23,24356.51,23539.88,24510.13,24110.32,23741.72,24372.71,23716.01,23648.22,24234.83,24189.64,24408.82
p27,23127.35,22375.67,22568.25,22862.62,22689.62,22386.4,22237.38,23007.47,22286.33,22405.53,22612.51,22555.43,22873.65,22549.34,22551.62
p28,30372.41,26982,27406.66,28083.9,26675.57,28499.89,27587.76,27307.43,27460.76,27326.34,27637.06,27961.23,27571.52,27072.93,28043.65
p29,7787.23,5953.64,6621.19,6447.3,6402.43,6444.19,6299.64,6589.02,6377.08,6455.77,5920.5,6575.93,6546.21,6166.03,6848.17
p30,750.62,0,0,0,0,0,0,0,0,0,651.68,0,0,0,280.93
p31,20121.1,19060.9,18874.88,19381.26,19093.71,18861.33,19251.39,18685.37,19052.55,18943.03,19189.98,18755.36,19399.77,19067.99,19157.13
p32,604.44,0,0,285.37,0,0,0,0,0,502.72,0,0,0,0,438.48
p33,26972.29,27175.78,26676.04,26627.84,27167.52,26402.24,27109.51,26795.78,27018.95,26570.38,27165.5,26818.48,26839.97,26259.88,27471.74
p34,20900.86,20832.21,21293.15,20077.15,21238.65,20343.21,21028.21,20877.05,19946.14,21620.48,20233.06,21124.55,20656.89,20699.05,20980.62
p38,0,0,0,0,0,0,0,402.21,0,0,0,0,0,0,0
p47,1397.35,0,0,0,0,0,0,0,0,0,0,0,0,0,410.09
p56,467.26,0,0,0,0,0,601.54,0,0,0,368.74,0,0,0,387.84
p61,12129.98,12379.84,11820.58,11388.85,11894.06,11896.9,11655.32,11512.22,11713.38,11817.96,11134.96,12098.14,11921.13,11762.29,11853.53
p85,524.22,0,346.59,0,0,395.49,0,0,0,0,801.98,0,0,0,636.34
p89,445.12,0,0,0,0,0,0,0,0,0,0,0,0,0,764.79
p90,544.63,0,0,0,0,0,403.34,0,0,0,0,0,0,0,490.29
p92,2977.62,2549.69,2179.96,2644.2,2627.96,2162.41,2270.23,2738.72,2708.36,2356.12,2381.96,2403.75,2523.35,2488.27,2690.58
p94,2696.63,2497.7,2764.14,1843.44,3230.36,2472.3,2696.21,2242.86,2587.88,2680.7,2315.87,2720.85,1774.82,3191.38,2760.47
p95,2251.93,1531.03,1890.04,1866.44,1757.52,1366.82,2157.62,1501.51,1903.84,1350.7,1958.31,1445.21,2236.83,1715.61,1771.6
p97,6449.67,5780.35,5935.15,5823.15,6317.78,5767.55,5938,5898.47,5759.42,5644.93,5951.25,6295.67,5760.73,5951.18,5986.88
p99,3338.7,2812.6,2489.5,2188.73,1815.34,3265.62,2418.73,2141.58,2472.97,2221.57,2684.64,2505.51,2168.96,2777.71,2495.5
p109,1025.91,508.97,351.66,351.3,645.38,353.99,458.58,556.35,325.6,629.28,431.26,597.64,369.02,278.12,790.89
p110,891.27,0,637.34,478.33,387.12,384.78,417.12,589.22,552.88,285.15,772.09,268.81,483.96,277.94,822.34
p116,2800.36,1421.98,1924.26,2386.15,1805.86,1720.78,2259.49,2104.91,2002.8,1711.5,2129.11,1632.69,2336.51,1967.86,1956.67
p117,0,0,0,0,0,0,0,308.9,0,0,0,0,0,0,0
p118,5505.21,5242.5,4998.3,5097.23,5041.58,5599.34,5110.41,5288.23,4974.49,5316.67,4827.9,5359.07,5069.1,5248.15,5492.21
p119,1210.85,401.64,0,627.5,826.94,0,880.29,387.11,0,750.06,0,970.05,357.21,521.33,651.67
p120,914.69,0,0,0,0,0,0,0,0,0,0,0,0,0,679.73
p121,1286.83,0,0,0,0,413.14,0,0,0,0,0,0,0,0,810.55
p122,2341.96,1341.52,1843.54,2332.46,1664.06,1620.91,1753.36,1359.02,1921.72,1917.98,1331.97,2040.71,1601.72,1536.11,1973.19
p127,3034.23,2218.29,2245.88,2457.73,2324.99,1979.88,2421.18,2119.74,2087.71,2578.97,2055.23,2143.38,2553.39,2212.49,2273.82
p129,709.53,753.42,0,720.19,468.23,389.29,368.29,0,690.75,423.2,157.44,0,1067.15,381.09,409.94
p130,1858.18,1994.57,1772.71,1451.66,1644.13,1715.04,1063.48,1934.41,1596.04,1527.59,1735.7,1397.33,1584.16,1748.2,1729.82
p131,0,0,0,0,0,0,0,270.71,0,0,0,0,0,0,0
p134,2016.3,1573.8,886,1623.14,1021.43,1318.79,1049.44,1744.6,1318.69,1051.95,1440.64,1512.81,1246.24,1289.75,1398.63
