region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_cap_cost_per_mw,reinforcement_cost_per_mw,dist_km,reinforcement_dist_km
p04003,8,74569,272.959,476078.414,476078.414,0,121.748,126.56
p04003,8,74570,327.266,430384.018,430384.018,0,134.312,126.56
p04003,9,70383,133.2,469703.777,469703.777,0,60.611,6.279
p04003,9,70384,178.56,422606.833,422606.833,0,72.131,6.279
p04003,9,70385,312.409,399028.739,399028.739,0,84.099,6.279
p04003,9,70386,133.317,255064.329,255064.329,0,42.144,132.521
p04003,9,70387,119.773,140178.114,140178.114,0,10.222,171.989
p04003,9,70763,154.91,413665.271,413665.271,0,61.608,6.279
p04003,9,70764,187.391,271795.042,271795.042,0,53.945,65.307
p04003,9,70765,232.338,227318.961,227318.961,0,38.275,108.352
p04003,9,70766,132.951,189628.864,189628.864,0,30.475,132.521
p04003,9,70767,70.373,113860.783,113860.783,0,8.666,164.403
p04003,9,70768,354.758,143561.762,143561.762,0,41.094,132.521
p04003,9,70769,375.83,160598.74,160598.74,0,48.344,132.521
p04003,9,70770,375.867,191895.464,191895.464,0,59.811,132.521
p04003,9,70771,382.051,499401.391,499401.391,0,168.061,6.279
p04003,9,70772,355.801,258067.145,258067.145,0,81.589,132.521
p04003,9,70773,238.96,484304.728,484304.728,0,97.818,132.521
p04003,9,71142,205.554,201288.316,201288.316,0,27.306,65.307
p04003,9,71143,109.519,229191.714,229191.714,0,16.467,97.685
p04003,9,71144,175.152,137176.675,137176.675,0,21.899,108.352
p04003,9,71145,245.61,149174.475,149174.475,0,25.747,108.352
p04003,9,71146,301.776,79263.508,79263.508,0,18.135,132.521
p04003,9,71147,151.923,148091.54,148091.54,0,26.113,132.521
p04003,9,71148,309.653,123036.599,123036.599,0,30.418,132.521
p04003,9,71149,232.567,258491.536,258491.536,0,42.261,132.521
p04003,9,71150,342.272,195497.789,195497.789,0,55.939,132.521
p04003,9,71151,222.502,338190.624,338190.624,0,65.245,132.521
p04003,9,71152,145.789,430936.521,430936.521,0,76.765,132.521
p04003,9,71522,165.707,111181.4,111181.4,0,18.568,65.307
p04003,9,71523,224.573,98229.526,98229.526,0,7.943,94.221
p04003,9,71524,303.414,70752.485,70752.485,0,9.783,108.352
p04003,9,71525,329.101,80093.065,80093.065,0,14.162,108.352
p04003,9,71526,323.565,39160.627,39160.627,0,5.646,132.521
p04003,9,71527,334.989,67398.604,67398.604,0,13.546,132.521
p04003,9,71528,346.392,89737.408,89737.408,0,25.237,132.521
p04003,9,71529,329.315,135213.373,135213.373,0,36.959,132.521
p04003,9,71530,280.794,217341.804,217341.804,0,48.83,132.521
p04003,9,71531,173.049,309809.255,309809.255,0,62.35,132.521
p04003,9,71532,154.84,405170.535,405170.535,0,74.541,132.521
p04003,9,71902,350.398,196895.338,196895.338,0,56.712,6.279
p04003,9,71903,355.833,231210.313,231210.313,0,68.434,6.279
p04003,9,71904,361.994,24686.83,24686.83,0,3.185,108.352
p04003,9,71905,364.825,62895.831,62895.831,0,11.341,108.352
p04003,9,71906,247.114,53451.449,53451.449,0,6.396,132.521
p04003,9,71907,238.431,91600.139,91600.139,0,13.642,132.521
p04003,9,71908,385.51,79101.621,79101.621,0,25.162,132.521
p04003,9,71909,372.964,112938.224,112938.224,0,36.757,132.521
p04003,9,71910,296.816,190801.989,190801.989,0,48.575,132.521
p04003,9,71911,248.992,318046.317,318046.317,0,61.437,132.521
p04003,9,71912,220.182,415107.117,415107.117,0,73.181,132.521
p04003,9,72282,360.326,230012.386,230012.386,0,65.42,6.279
p04003,9,72283,330.852,143601.287,143601.287,0,34.005,65.307
p04003,9,72284,383.016,263616.188,263616.188,0,84.757,6.279
p04003,9,72285,387.024,298621.076,298621.076,0,95.508,6.279
p04003,9,72286,377.373,111424.14,111424.14,0,29.131,108.352
p04003,9,72287,396.37,69699.708,69699.708,0,22.315,132.521
p04003,9,72288,431.295,151862.063,151862.063,0,30.039,132.521
p04003,9,72289,390.487,119314.518,119314.518,0,41.454,132.521
p04003,9,72290,209.589,293078.904,293078.904,0,53.185,132.521
p04003,9,72291,293.341,278983.382,278983.382,0,65.6,132.521
p04003,9,72292,170.081,403531.517,403531.517,0,78.527,132.521
p04003,9,72662,380.276,259218.212,259218.212,0,78.194,6.279
p04003,9,72663,276.392,209331.824,209331.824,0,42.678,65.307
p04003,9,72664,382.485,291332.507,291332.507,0,93.324,6.279
p04003,9,72665,392.597,308171.003,308171.003,0,101.892,6.279
p04003,9,72666,403.783,123364.386,123364.386,0,31.002,132.521
p04003,9,72667,428.105,169025.812,169025.812,0,33.835,132.521
p04003,9,72668,449.732,184121.006,184121.006,0,38.871,132.521
p04003,9,72669,414.492,240113.715,240113.715,0,46.806,132.521
p04003,9,72670,124.884,263305.373,263305.373,0,34.07,168.543
p04003,9,72671,187.932,405883.7,405883.7,0,72.187,132.521
p04003,9,72672,289.715,360491.835,360491.835,0,86.055,132.521
p04003,9,73042,391.78,265396.328,265396.328,0,85.073,6.279
p04003,9,73043,208.88,159680.028,159680.028,0,19.072,123.8
p04003,9,73044,373.688,334222.531,334222.531,0,104.739,6.279
p04003,9,73045,393.228,334039.12,334039.12,0,109.827,6.279
p04003,9,73046,410.355,293420.266,293420.266,0,47.404,108.352
p04003,9,73047,430.361,221014.452,221014.452,0,45.355,132.521
p04003,9,73048,442.62,237637.011,237637.011,0,50.233,132.521
p04003,9,73049,429.554,276651.254,276651.254,0,55.373,132.521
p04003,9,73050,223.046,364617.94,364617.94,0,67.774,132.521
p04003,9,73051,183.621,460327.599,460327.599,0,90.187,132.521
p04003,9,73052,307.876,380323.542,380323.542,0,99.624,132.521
p04003,9,73421,171.516,194006.363,194006.363,0,29.208,126.56
p04003,9,73422,132.086,31344.376,31344.376,0,1.558,126.597
p04003,9,73423,62.083,84656.919,84656.919,0,4.836,132.693
p04003,9,73424,371.452,370489.397,370489.397,0,116.408,6.279
p04003,9,73425,399.448,355603.379,355603.379,0,121.4,6.279
p04003,9,73426,416.109,334798.722,334798.722,0,57.817,108.352
p04003,9,73427,432.925,272348.148,272348.148,0,56.875,132.521
p04003,9,73428,438.92,295666.772,295666.772,0,61.753,132.521
p04003,9,73429,439.657,328724.977,328724.977,0,66.841,132.521
p04003,9,73430,384.05,236656.932,236656.932,0,76.001,132.521
p04003,9,73431,369.084,287844.108,287844.108,0,88.674,132.521
p04003,9,73432,284.247,417954.216,417954.216,0,100.492,132.521
p04003,9,73801,265.48,140235.966,140235.966,0,24.058,126.56
p04003,9,73802,151.176,129658.305,129658.305,0,14.855,123.8
p04003,9,73803,305.539,222030.348,222030.348,0,58.597,126.56
p04003,9,73804,364.191,214160.765,214160.765,0,67.577,126.56
p04003,9,73805,407.223,331837.37,331837.37,0,77.348,126.56
p04003,9,73806,422.303,378705.132,378705.132,0,69.688,108.352
p04003,9,73807,438.691,320880.475,320880.475,0,68.395,132.521
p04003,9,73808,424.627,353038.42,353038.42,0,73.167,132.521
p04003,9,73809,466.347,375639.593,375639.593,0,79.457,132.521
p04003,9,73810,443.132,437406.117,437406.117,0,83.66,132.521
p04003,9,73811,384.131,283303.331,283303.331,0,92.565,132.521
p04003,9,74181,162.125,134961.016,134961.016,0,23.698,126.56
p04003,9,74182,103.793,235339.479,235339.479,0,22.332,138.72
p04003,9,74183,268.249,212312.022,212312.022,0,49.124,126.56
p04003,9,74184,354.377,197214.575,197214.575,0,61.687,126.56
p04003,9,74185,404.781,291209.664,291209.664,0,74.102,126.56
p04003,9,74186,425.724,443550.18,443550.18,0,85.846,126.56
p04003,9,74187,443.882,465737.427,465737.427,0,99.752,126.56
p04003,9,74188,469.507,488600.6,488600.6,0,111.272,126.56
p04003,9,74191,405.091,422605.56,422605.56,0,100.795,132.521
p04003,9,74565,34.113,292299.055,292299.055,0,11.148,194.314
p04003,9,74566,71.175,116488.095,116488.095,0,9.358,213.275
p04003,9,74567,145.013,517599.953,517599.953,0,96.769,126.56
p04003,9,74571,305.284,505198.06,505198.06,0,146.428,126.56
p04005,8,57448,506.252,216775.373,216775.373,0,45.141,207.502
p04005,8,57449,486.161,129692.942,129692.942,0,22.916,266.231
p04005,8,57829,502.443,75017.999,75017.999,0,11.361,266.231
p04005,9,54787,153.663,780051.257,780051.257,0,113.274,171.687
p04005,9,54788,290.811,893358.271,893358.271,0,187.117,82.403
p04005,9,54789,344.42,937716.636,937716.636,0,254.256,15.411
p04005,9,55167,298.973,783778.153,783778.153,0,170.826,82.403
p04005,9,55168,361.249,847662.033,847662.033,0,234.075,15.411
p04005,9,55169,344.196,884843.045,884843.045,0,241.543,15.411
p04005,9,55547,334.242,645834.127,645834.127,0,159.306,82.403
p04005,9,55548,364.555,807625.409,807625.409,0,226.429,15.411
p04005,9,55549,345.253,842774.35,842774.35,0,230.134,15.411
p04005,9,55927,382.956,683872.88,683872.88,0,209.958,15.411
p04005,9,55928,371.723,729576.629,729576.629,0,214.639,15.411
p04005,9,55929,350.206,802607.13,802607.13,0,217.394,15.411
p04005,9,56307,396.037,625809.775,625809.775,0,204.153,15.411
p04005,9,56308,387.471,655231.268,655231.268,0,201.119,15.411
p04005,9,56309,362.551,733334.188,733334.188,0,207.412,15.411
p04005,9,56310,331.224,836831.334,836831.334,0,214.063,15.411
p04005,9,56686,410.504,347526.742,347526.742,0,58.78,171.687
p04005,9,56687,416.594,319253.31,319253.31,0,54.403,207.502
p04005,9,56688,414.419,348103.841,348103.841,0,60.282,207.502
p04005,9,56689,388.712,657443.51,657443.51,0,195.585,15.411
p04005,9,56690,349.574,753237.313,753237.313,0,204.143,15.411
p04005,9,57068,458.868,270585.575,270585.575,0,50.924,207.502
p04005,9,57069,441.298,202159.231,202159.231,0,34.703,266.231
p04005,9,57070,374.102,689005.195,689005.195,0,199.477,15.411
p04005,9,57450,398.288,635673.224,635673.224,0,191.537,15.411
p04005,9,57451,332.141,804024.216,804024.216,0,205.097,15.411
p04005,9,57830,412.871,98487.306,98487.306,0,10.063,266.231
p04005,9,57831,345.71,750416.619,750416.619,0,196.321,15.411
p04005,9,58211,358.23,701373.897,701373.897,0,190.626,15.411
p04005,10,54410,193.364,650756.997,650756.997,0,142.013,207.502
p04005,10,54411,21.005,3025932.255,3025932.255,0,73.327,371.716
p04005,10,54790,312.866,1022279.288,1022279.288,0,259.078,15.411
p04005,10,54791,121.298,780885.002,780885.002,0,111.863,266.231
p04005,10,55170,322.209,947906.318,947906.318,0,246.164,15.411
p04005,10,55171,124.178,693039.238,693039.238,0,100.743,266.231
p04005,10,55550,322.987,907360.365,907360.365,0,234.569,15.411
p04005,10,55551,138.65,555567.598,555567.598,0,88.494,266.231
p04005,10,55930,324.025,877795.591,877795.591,0,224.842,15.411
p04005,10,55931,152.474,447087.952,447087.952,0,75.468,266.231
p04005,10,56311,222.422,365313.342,365313.342,0,63.649,266.231
p04005,10,56691,258.973,269554.445,269554.445,0,52.055,266.231
p04005,10,57071,301.724,903087.869,903087.869,0,211.654,15.411
p04005,10,57072,21.412,1688135.208,1688135.208,0,47.413,266.231
p04005,10,57452,89.204,336779.437,336779.437,0,38.182,266.231
p04005,10,57832,182.109,176152.07,176152.07,0,31.569,266.231
p04005,10,58212,237.789,182112.78,182112.78,0,30.401,266.231
p04005,10,58592,225.813,196633.327,196633.327,0,34.007,266.231
p04007,8,66204,303.593,288774.909,288774.909,0,61.321,128.881
p04007,9,63537,94.235,622118.411,622118.411,0,57.75,41.352
p04007,9,63918,46.76,1040169.76,1040169.76,0,54.108,51.086
p04007,9,64298,58.864,720684.312,720684.312,0,47.702,51.086
p04007,9,64678,115.684,375707.265,375707.265,0,36.818,86.235
p04007,9,64679,51.61,862773.618,862773.618,0,42.999,94.671
p04007,9,64680,80.732,562385.577,562385.577,0,43.574,94.671
p04007,9,64681,74.18,832876.33,832876.33,0,55.706,94.671
p04007,9,65058,36.744,663659.099,663659.099,0,21.153,94.671
p04007,9,65059,69.1,382787.981,382787.981,0,24.594,94.671
p04007,9,65060,19.106,1673219.499,1673219.499,0,34.57,150.474
p04007,9,65061,41.975,824727.599,824727.599,0,35.71,150.474
p04007,9,65062,12.968,3514746.248,3514746.248,0,47.659,150.474
p04007,9,65063,239.287,417292.525,417292.525,0,61.435,128.881
p04007,9,65064,335.795,690161.739,690161.739,0,159.352,6.251
p04007,9,65065,330.187,767625.235,767625.235,0,170.678,6.251
p04007,9,65440,11.429,1951995.443,1951995.443,0,22.817,150.474
p04007,9,65441,79.101,241190.039,241190.039,0,21.646,150.474
p04007,9,65442,226.187,328006.169,328006.169,0,44.12,128.881
p04007,9,65443,301.9,298891.51,298891.51,0,55.82,128.881
p04007,9,65444,375.389,614160.294,614160.294,0,169.984,6.034
p04007,9,65445,367.176,694174.958,694174.958,0,180.629,6.034
p04007,9,65446,356.699,628948.555,628948.555,0,154.675,68.89
p04007,9,65447,347.909,654242.712,654242.712,0,163.98,68.89
p04007,9,65820,138.136,178357.483,178357.483,0,19.208,128.881
p04007,9,65821,70.616,144186.528,144186.528,0,9.135,150.474
p04007,9,65822,301.298,211279.002,211279.002,0,38.632,128.881
p04007,9,65823,107.703,541400.985,541400.985,0,50.376,128.881
p04007,9,65824,249.572,387234.521,387234.521,0,62.492,128.881
p04007,9,65825,410.489,524677.591,524677.591,0,79.164,128.881
p04007,9,65826,392.312,642761.651,642761.651,0,196.018,6.251
p04007,9,65827,381.351,557152.597,557152.597,0,154.166,68.89
p04007,9,66200,315.591,78939.838,78939.838,0,10.64,128.881
p04007,9,66201,219.021,75062.045,75062.045,0,5.28,150.474
p04007,9,66202,63.63,252211.674,252211.674,0,16.326,150.474
p04007,9,66203,10.344,2566280.266,2566280.266,0,28.219,150.474
p04007,9,66205,458.952,431837.915,431837.915,0,72.916,128.881
p04007,9,66206,432.888,526315.097,526315.097,0,85.756,128.881
p04007,9,66207,416.604,672206.201,672206.201,0,97.82,128.881
p04007,9,66580,211.666,138871.012,138871.012,0,12.131,128.881
p04007,9,66581,363.477,476841.219,476841.219,0,129.342,6.034
p04007,9,66582,57.694,352438.732,352438.732,0,22.626,150.474
p04007,9,66583,24.93,752301.923,752301.923,0,19.851,179.627
p04007,9,66960,75.595,295085.381,295085.381,0,21.825,122.747
p04007,9,66961,247.378,216793.219,216793.219,0,29.341,128.881
p04007,9,66962,169.815,510118.754,510118.754,0,87.101,68.89
p04007,9,66963,39.149,257172.343,257172.343,0,8.033,179.627
p04007,9,67341,20.327,383708.999,383708.999,0,5.459,153.867
p04007,10,63158,13.417,1772217.25,1772217.25,0,22.303,373.33
p04007,10,63538,50.078,1149918.721,1149918.721,0,59.685,53.765
p04007,10,63539,51.786,562258.837,562258.837,0,26.824,373.33
p04007,10,63919,210.892,609319.133,609319.133,0,89.854,18.042
p04007,10,63920,103.679,864964.055,864964.055,0,68.985,86.235
p04007,10,63921,8.374,7668608.072,7668608.072,0,54.723,373.33
p04007,10,64299,108.516,547597.267,547597.267,0,52.641,86.235
p04007,10,64300,187.672,570827.987,570827.987,0,97.87,18.042
p04007,10,64301,142.205,628196.069,628196.069,0,61.06,94.671
p04007,10,64302,121.247,792413.041,792413.041,0,74.795,94.671
p04007,10,64303,10.864,5865539.241,5865539.241,0,65.193,150.474
p04007,10,64682,109.695,681838.83,681838.83,0,65.34,94.671
p04007,10,64683,102.496,845478.961,845478.961,0,76.069,94.671
p04007,10,64684,150.586,666869.077,666869.077,0,87.22,94.671
p04007,10,64685,101.05,718536.139,718536.139,0,71.832,150.474
p04007,10,65066,320.69,559629.662,559629.662,0,113.497,94.671
p04007,10,65067,249.024,814129.859,814129.859,0,128.475,94.671
p04009,8,66584,257.163,330779.267,330779.267,0,60.054,128.881
p04009,8,66585,467.905,414480.01,414480.01,0,72.319,128.881
p04009,8,66586,471.946,481038.088,481038.088,0,84.585,128.881
p04009,8,66964,215.846,630319.521,630319.521,0,99.746,68.89
p04009,8,66965,510.981,561208.996,561208.996,0,107.097,68.89
p04009,8,66966,513.776,616660.14,616660.14,0,117.237,68.89
p04009,8,66967,473.041,736488.559,736488.559,0,128.854,68.89
p04009,8,67344,89.186,200750.537,200750.537,0,15.619,179.627
p04009,8,67345,511.871,536920.661,536920.661,0,100.533,68.89
p04009,8,67346,531.791,573254.248,573254.248,0,113.097,68.89
p04009,8,67347,369.912,620339.782,620339.782,0,164.775,6.279
p04009,8,67348,480.035,629736.5,629736.5,0,108.653,104.686
p04009,8,67725,493.402,465799.93,465799.93,0,69.34,104.686
p04009,8,67726,505.596,484663.489,484663.489,0,86.096,104.686
p04009,8,67727,482.513,523215.761,523215.761,0,91.676,104.686
p04009,8,69632,484.563,449258.376,449258.376,0,98.906,132.521
p04009,8,70012,478.01,440816.773,440816.773,0,92.553,132.521
p04009,9,66208,403.466,825674.092,825674.092,0,150.462,68.89
p04009,9,66210,387.22,778014.263,778014.263,0,219.383,6.279
p04009,9,66211,371.717,881047.014,881047.014,0,232.394,6.279
p04009,9,66587,453.821,566049.276,566049.276,0,96.899,128.881
p04009,9,66588,432.971,698569.627,698569.627,0,110.678,128.881
p04009,9,66589,413.239,944897.113,944897.113,0,139.256,104.686
p04009,9,66590,402.132,740433.076,740433.076,0,144.869,104.686
p04009,9,66591,400.511,847421.807,847421.807,0,156.213,104.686
p04009,9,66968,464.517,694727.415,694727.415,0,119.488,104.686
p04009,9,66969,432.977,818568.0,818568.0,0,124.84,104.686
p04009,9,66970,410.726,391739.212,391739.212,0,45.924,412.802
p04009,9,67349,437.427,733035.161,733035.161,0,115.85,104.686
p04009,9,67350,408.241,657212.706,657212.706,0,126.676,104.686
p04009,9,67724,356.649,322767.378,322767.378,0,84.241,68.89
p04009,9,67728,446.323,618774.932,618774.932,0,98.61,104.686
p04009,9,67729,406.541,555344.952,555344.952,0,109.655,104.686
p04009,9,67730,390.136,654540.291,654540.291,0,183.861,6.279
p04009,9,68104,296.663,273073.206,273073.206,0,49.103,104.686
p04009,9,68105,382.988,508292.099,508292.099,0,129.378,6.279
p04009,9,68106,450.209,478620.39,478620.39,0,74.278,104.686
p04009,9,68107,417.01,550558.639,550558.639,0,82.16,104.686
p04009,9,68108,381.319,560572.625,560572.625,0,155.997,6.279
p04009,9,68109,371.968,620821.905,620821.905,0,167.539,6.279
p04009,9,68110,350.782,697766.752,697766.752,0,185.9,6.279
p04009,9,68483,96.985,309393.312,309393.312,0,30.491,101.943
p04009,9,68484,126.33,387031.307,387031.307,0,42.508,104.686
p04009,9,68485,199.81,315938.954,315938.954,0,54.335,104.686
p04009,9,68486,406.042,349374.353,349374.353,0,65.446,104.686
p04009,9,68487,360.028,543956.927,543956.927,0,139.802,6.279
p04009,9,68488,348.312,598098.673,598098.673,0,153.818,6.279
p04009,9,68489,367.686,598263.904,598263.904,0,169.683,6.279
p04009,9,68490,327.14,695420.649,695420.649,0,174.463,6.279
p04009,9,68491,276.334,113001.524,113001.524,0,16.487,401.029
p04009,9,68863,354.687,121965.843,121965.843,0,25.72,104.686
p04009,9,68864,226.268,273359.769,273359.769,0,37.051,104.686
p04009,9,68865,315.244,251283.312,251283.312,0,49.018,104.686
p04009,9,68866,399.286,441662.762,441662.762,0,126.028,6.279
p04009,9,68867,352.935,545206.899,545206.899,0,133.137,6.279
p04009,9,68868,350.588,588412.538,588412.538,0,156.746,6.279
p04009,9,68869,380.314,542820.788,542820.788,0,158.312,6.279
p04009,9,68870,370.695,574443.926,574443.926,0,163.945,6.279
p04009,9,68871,384.393,581911.743,581911.743,0,173.282,6.279
p04009,9,69243,55.304,367506.689,367506.689,0,22.369,104.686
p04009,9,69244,175.986,279760.533,279760.533,0,40.755,104.686
p04009,9,69245,176.956,334614.228,334614.228,0,50.957,104.686
p04009,9,69246,322.29,480839.762,480839.762,0,112.54,6.279
p04009,9,69247,383.423,592351.593,592351.593,0,154.453,6.279
p04009,9,69248,368.231,526891.98,526891.98,0,144.033,6.279
p04009,9,69249,390.027,500288.702,500288.702,0,146.757,6.279
p04009,9,69250,388.228,526910.002,526910.002,0,156.199,6.279
p04009,9,69251,413.521,130708.823,130708.823,0,22.992,240.066
p04009,9,69623,65.956,333075.838,333075.838,0,25.909,104.686
p04009,9,69624,140.859,460888.929,460888.929,0,55.293,104.686
p04009,9,69625,104.59,518443.026,518443.026,0,69.807,132.521
p04009,9,69626,154.652,334956.501,334956.501,0,66.057,132.521
p04009,9,69627,350.988,445397.897,445397.897,0,116.336,6.279
p04009,9,69628,299.909,299770.342,299770.342,0,74.962,132.521
p04009,9,69629,429.376,421650.979,421650.979,0,80.344,132.521
p04009,9,69630,392.177,508167.008,508167.008,0,151.049,6.279
p04009,9,69631,431.541,489563.138,489563.138,0,92.556,132.521
p04009,9,70003,100.417,278088.712,278088.712,0,33.462,104.686
p04009,9,70004,157.764,543237.379,543237.379,0,80.163,6.279
p04009,9,70005,143.052,326448.575,326448.575,0,59.077,132.521
p04009,9,70006,198.338,215190.784,215190.784,0,54.111,132.521
p04009,9,70007,226.553,281172.845,281172.845,0,57.467,132.521
p04009,9,70008,415.425,92770.119,92770.119,0,6.381,196.058
p04009,9,70009,441.418,355255.91,355255.91,0,68.75,132.521
p04009,9,70010,423.575,396762.441,396762.441,0,74.912,132.521
p04009,9,70011,433.578,426776.533,426776.533,0,81.454,132.521
p04009,9,70388,391.283,413646.84,413646.84,0,135.896,6.279
p04009,9,70389,414.934,133686.526,133686.526,0,21.48,184.345
p04009,9,70390,406.028,266169.73,266169.73,0,64.583,132.521
p04009,9,70391,417.11,407052.15,407052.15,0,76.103,132.521
p04009,9,70392,452.409,434351.695,434351.695,0,87.623,132.521
p04011,8,68114,420.409,185216.991,185216.991,0,19.833,390.686
p04011,8,68493,487.106,22122.494,22122.494,0,2.263,390.686
p04011,8,68873,511.1,75931.003,75931.003,0,9.866,390.814
p04011,8,69253,533.886,489142.215,489142.215,0,117.043,132.521
p04011,8,69633,542.291,458746.062,458746.062,0,110.417,132.521
p04011,8,70013,529.793,441986.607,441986.607,0,104.178,132.521
p04011,8,70393,498.374,452426.923,452426.923,0,99.814,132.521
p04011,9,65453,396.21,285044.017,285044.017,0,73.317,235.611
p04011,9,65832,350.732,422950.225,422950.225,0,91.444,235.611
p04011,9,65833,311.356,452979.152,452979.152,0,85.596,235.611
p04011,9,65834,252.369,565680.055,565680.055,0,85.323,235.611
p04011,9,66212,336.7,523201.297,523201.297,0,104.499,235.611
p04011,9,66213,105.97,1293957.768,1293957.768,0,104.549,235.611
p04011,9,66214,44.977,1113119.691,1113119.691,0,37.141,311.399
p04011,9,66592,407.607,891975.683,891975.683,0,162.414,104.686
p04011,9,66593,92.291,847217.796,847217.796,0,60.433,412.802
p04011,9,66971,407.104,760001.377,760001.377,0,144.189,104.686
p04011,9,66972,415.659,377296.052,377296.052,0,41.871,412.802
p04011,9,66973,226.555,348520.471,348520.471,0,44.648,412.802
p04011,9,66974,118.297,621824.097,621824.097,0,49.517,412.802
p04011,9,67351,408.145,716764.399,716764.399,0,138.121,104.686
p04011,9,67352,420.846,271620.413,271620.413,0,30.458,412.802
p04011,9,67353,438.996,237064.177,237064.177,0,30.895,412.802
p04011,9,67354,417.879,341667.168,341667.168,0,42.507,390.686
p04011,9,67731,403.245,116001.032,116001.032,0,17.414,412.802
p04011,9,67732,425.882,141944.162,141944.162,0,14.647,412.802
p04011,9,67733,449.43,199140.801,199140.801,0,27.614,390.686
p04011,9,67734,411.595,255182.651,255182.651,0,31.374,390.686
