r,pshclass1,pshclass2,pshclass3,pshclass4,pshclass5,pshclass6,pshclass7,pshclass8,pshclass9,pshclass10,pshclass11,pshclass12,pshclass13,pshclass14,pshclass15
p17,2005.34,2235.91,2366,2439.89,2502.25,2577.21,2633.49,2685.18,2726.2,2771.69,2811.95,2841.33,2870.86,2902.48,2954.04
p18,2031.85,2248.01,2343.86,2435.33,2497.78,2566.46,2634.82,2687.67,2749.97,2784.1,2814.79,2854.13,2883.07,2908.17,2945.87
p20,1912.02,2203.69,2289.99,2415.55,2528.49,2621.37,2627.83,2642.53,2656.86,2668.11,2729.66,2771.21,2834.57,2927.91,2948.21
p21,1960.07,2209.38,2322.98,2427.19,2511.64,2569.85,2618.22,2676.18,2720.34,2765.05,2815.42,2849.41,2891.63,2925.76,2981.95
p22,1870.83,2089.61,2229.9,2326.36,2412.16,2490.86,2552.38,2598.19,2635.95,2690.84,2731.99,2788.12,2842.01,2891.62,2960.51
p23,2374.14,2394.8,2634.52,2648.42,2741.03,2763.89,2770.61,2794.51,2815.13,2845.73,2866.16,2900.56,2908.14,2915.63,2920.11
p24,2139.01,2365.31,2482.73,2532.79,2610.51,2655.61,2689.59,2724.59,2771.49,2824.41,2848.64,2873.53,2895.74,2913.16,2944.18
p25,1965.27,2197.78,2309.87,2406.23,2494.92,2558.95,2624.78,2681.44,2733.06,2778.61,2825.06,2865.85,2900.96,2942.79,3045.44
p26,1975.64,2192.47,2300.19,2389.71,2460.12,2519.19,2582.88,2659.91,2728.18,2772.73,2818.14,2856.34,2889.19,2921.33,2982.7
p27,1927.45,2134.12,2243.89,2346.91,2425.81,2498.84,2581.03,2644.43,2703.72,2758.5,2801.57,2838.17,2865.95,2897.83,2947.8
p28,2046.38,2221.25,2335.18,2425.19,2500.83,2575.63,2638.5,2690.45,2742.66,2788.42,2824.99,2869.01,2905.45,2941.98,3032.73
p29,1951.8,2224.64,2377.45,2437.3,2484.19,2536.12,2578.88,2614.9,2678.24,2730.38,2786.35,2826.59,2873.96,2896.4,2945.18
p30,2883.59,0,0,0,0,2885.28,0,0,0,2939.47,0,0,0,0,2940.82
p31,2039.18,2267.91,2384.56,2462.64,2531.54,2594.02,2637.11,2678.18,2726.32,2766.61,2811.28,2847.61,2890.27,2928.29,2987.1
p32,2575.97,0,0,0,0,0,2746.45,0,0,0,0,2889.92,0,0,2897.51
p33,1996.3,2226.08,2360.38,2441.43,2503.47,2572.21,2637.4,2689.6,2729.4,2775.79,2817.73,2855.16,2892.02,2922.82,2989.66
p34,2112.36,2295.07,2386.91,2469.06,2531.82,2599.35,2644.77,2697.35,2747.03,2776.16,2811.93,2845.44,2875.62,2903.99,2949.29
p38,0,0,0,0,0,0,0,2897.74,0,0,0,0,0,0,0
p47,2459.49,0,0,0,0,0,0,0,0,0,0,0,0,0,2599.49
p56,2502.47,0,0,0,0,0,2749.78,0,0,0,2886.82,0,0,0,2904.9
p61,2075.35,2292.15,2422.79,2507.61,2587.44,2642.99,2710.79,2764.24,2807.47,2859.03,2902.26,2927.59,2961.68,3022.02,3130.92
p85,2102.3,0,2581.33,0,0,2822.48,0,0,0,0,2830.63,0,0,0,2895.86
p89,2663.78,0,0,0,0,0,0,0,0,0,0,0,0,0,2918.84
p90,2444.8,0,0,0,2776.6,0,0,0,2887.78,0,0,0,0,0,2945.07
p92,2131.49,2341.87,2473.59,2518.2,2576.66,2669.05,2741.08,2777.37,2807.25,2847.99,2865.3,2882.77,2895.45,2907.01,2937.34
p94,1989.83,2295.58,2375.32,2496.28,2594.55,2637.48,2688.09,2732.47,2771.99,2840.61,2859.85,2898.71,2915.21,2930.09,2943.37
p95,2008.55,2288.27,2387.17,2481.51,2555.22,2598.56,2637.46,2680.05,2717.41,2742.47,2770.51,2789.51,2831.84,2888.48,2918.36
p97,1927.04,2208.6,2341.13,2449.32,2538.66,2606.55,2660.99,2692.87,2736.69,2763.08,2799.82,2839.65,2861.43,2900.73,2946.86
p99,1709.44,2000.25,2179.71,2347.6,2435.62,2516.44,2601.87,2659.67,2702.66,2725.96,2794.68,2825.01,2845.07,2878.54,2913.21
p109,2104.71,0,2389.45,2589.73,2703.28,2712.6,2753.45,2764.59,2808.43,2831.76,2833.89,2896.26,2903.11,2908.87,2926.6
p110,2100.46,2272.75,2352.18,2378.35,2386.61,2445.58,2476.32,0,2755.55,2798.72,2813.89,2836.99,2884.19,2904.07,2913.28
p116,1997.09,2294.41,2373.66,2420.48,2488.83,2548.74,2620.72,2648.37,2693.91,2735.83,2801.62,2856.2,2882.8,2909.23,2943.27
p117,0,0,0,0,0,0,0,2312.98,0,0,0,0,0,0,0
p118,1978.3,2158.39,2355.01,2438.68,2513.54,2567.61,2617.44,2664.5,2750.77,2794.06,2823.12,2850.07,2877,2905.79,2943.29
p119,2169.4,2573.91,2692.01,2724.37,2753.03,2762.27,0,2820.46,2826.35,2831.71,2833.85,0,2851.56,2876.74,2891.13
p120,2565.82,0,0,0,0,0,0,0,0,0,0,0,0,0,2740.66
p121,2238.38,0,0,0,0,2858.91,0,0,0,0,0,0,0,0,2872.22
p122,2329.17,2404.84,2505.11,2558.88,2605.23,2648.29,2696.73,2733.62,2775.77,2812.9,2847.98,2872.75,2883.23,2902.89,2931.92
p127,2213.78,2366.16,2429.6,2536.13,2563.94,2645.94,2692.57,2727.61,2771.62,2802.03,2824.94,2848.46,2873.19,2914.4,2949.77
p129,2477.62,2498.43,2507.6,2638.33,2730.47,2756.19,2763.73,2796.08,0,2798.93,2819.22,2847.89,2862.55,2864.32,2939.59
p130,2268.97,2410.87,2452.06,2540.07,2648.85,2709.21,2742.58,2771.8,2803.03,2821.21,2836.36,2861.74,2882.36,2897.05,2923.6
p131,0,0,0,0,0,0,0,2931.31,0,0,0,0,0,0,0
p134,2225.5,2404.06,2445.38,2507.25,2575.63,2632.62,2726.29,2757.21,2777.53,2812.63,2878.78,2902.65,2912.09,2920.78,2961.69
